,GEOGRAPHY_CODE,Age 0 to 4,Age 10 to 14,Age 15,Age 16 to 17,Age 18 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 44,Age 45 to 59,Age 5 to 7,Age 60 to 64,Age 65 to 74,Age 75 to 84,Age 8 to 9,Age 85 to 89,Age 90 and over,All usual residents,Mean Age,Median Age
1656,E02001702,0.06405959031657356,0.06455617628801986,0.016511483550589696,0.0244568590937306,0.02644320297951583,0.058597144630664184,0.0633147113594041,0.18634388578522657,0.20769708255741776,0.043451272501551834,0.05884543761638734,0.08541278708876474,0.056734947237740536,0.02569832402234637,0.011421477343265053,0.0064556176288019865,8055.0,38.9,21.23076923076923
1657,E02001703,0.04384426517011575,0.06366187302700807,0.014205541915117503,0.025429673798667136,0.020343739038933707,0.04384426517011575,0.030866362679761488,0.17029112592072956,0.2207997193967029,0.029463346194317782,0.0782181690634865,0.1341634514205542,0.0824272185198176,0.018414591371448616,0.018589968432129077,0.005436688881094353,5702.0,44.6,25.53846153846154
1658,E02001704,0.0431805477920626,0.06078814980435998,0.012437115707098939,0.025712688652878703,0.029485746226942427,0.057853549468977084,0.05058692006707658,0.19871436556735605,0.19717719396310787,0.028367803242034657,0.052683063163778646,0.12758524315259923,0.08035215204024594,0.016769144773616546,0.01369480156512018,0.00461151481274455,7156.0,42.6,23.384615384615383
1659,E02001705,0.060326472675656495,0.051383960255500356,0.011213626685592618,0.023704755145493257,0.023846699787083037,0.05649396735273243,0.05649396735273243,0.18765081618168913,0.22185947480482612,0.031653655074520934,0.07026259758694109,0.09865152590489709,0.06742370475514549,0.015471965933286019,0.016323633782824698,0.007239176721078779,7045.0,41.9,23.384615384615383
1660,E02001706,0.0586201713512701,0.05877047948294003,0.013527731850293101,0.025402074252217046,0.024800841725537353,0.053359386742822784,0.06237787464301819,0.19615211182924996,0.20321659401773637,0.03216594017736359,0.06643619419810612,0.1017586051405381,0.057267398166240796,0.022395911618818577,0.01533142943033218,0.008417255373515706,6653.0,40.8,22.307692307692307
1661,E02001707,0.0570096808892076,0.05581450938209633,0.012310266523246086,0.02641329030715908,0.02557667025218119,0.056531612286363095,0.053782717820007174,0.19015178678140313,0.20413529341460498,0.03238914784271543,0.06740767300107565,0.1051750926257918,0.06800525875463129,0.019242261264491453,0.01780805545595793,0.008246683399067766,8367.0,41.8,23.384615384615383
1662,E02001708,0.06358500256805341,0.05290190035952748,0.011299435028248588,0.022496147919876735,0.024550590652285566,0.05228556753980483,0.06286594761171033,0.21540832049306627,0.22229070364663586,0.03554185927067283,0.07467899332306112,0.07796610169491526,0.045814072932717,0.020955315870570108,0.01201848998459168,0.005341551104262969,9735.0,39.6,21.76923076923077
1663,E02001709,0.06652339552603302,0.060759988277815764,0.012112923708117613,0.02520269610237374,0.018560125036631826,0.03887857770831298,0.047474846146331934,0.2140275471329491,0.21539513529354304,0.039367002051382244,0.060662303409201916,0.08293445345316011,0.0659372863143499,0.02451890202207678,0.020416137540295008,0.007228680277425027,10237.0,40.7,22.307692307692307
1664,E02001710,0.062487278648483614,0.06492977813962955,0.012823122328516182,0.026256869529818847,0.025748015469163443,0.06808467331569305,0.06696519438225117,0.19489110523101974,0.19896193771626297,0.035212700997353956,0.05454915530225931,0.07714227559535924,0.06350498676979442,0.022389578668837777,0.01882760024424995,0.007225727661306737,9826.0,39.2,20.692307692307693
1665,E02001711,0.07100896629908275,0.06266103267030815,0.016489745439554778,0.027208079975265382,0.027208079975265382,0.06070287539936102,0.06513449448624137,0.1876739152839328,0.19849531072864063,0.037101927238998245,0.052045759043594764,0.0801813871998351,0.06544367721323302,0.02576522724930434,0.01401628362362156,0.008863238173760692,9703.0,38.8,20.692307692307693
1666,E02001712,0.05743651753325272,0.053405884723901655,0.008363563079403466,0.01894397420395002,0.03728335348649738,0.08978234582829504,0.08988311164852882,0.20304312777106007,0.18863361547763,0.028214429665457477,0.05501813784764208,0.07134220072551391,0.05078597339782346,0.01743248690044337,0.017331721080209594,0.013099556630390972,9924.0,38.9,19.615384615384617
1667,E02001713,0.060426991993900114,0.059855127716355316,0.011437285550895921,0.02783072817384674,0.019157453297750666,0.05270682424704537,0.07043461685093405,0.20615707205489897,0.214067861227602,0.03488372093023256,0.0536599313762867,0.08130003812428517,0.05728173846740374,0.02182615325962638,0.018013724742661077,0.010960731986275257,10492.0,40.1,21.76923076923077
1668,E02001714,0.05765508811245798,0.0556178058470001,0.012121829479474381,0.025160435978404807,0.03392074971987369,0.05928491392482428,0.06794336355302028,0.20362636243251503,0.22501782621982275,0.03677294489151472,0.05989609860446165,0.06223897320973821,0.05042273607008251,0.021900784353672202,0.01741876336966487,0.011001324233472548,9817.0,39.3,21.23076923076923
