,GEOGRAPHY_CODE,All categories: English as a household language,All people aged 16 and over in household have English as a main language (English or Welsh in Wales),At least one but not all people aged 16 and over in household have English as a main language (English or Welsh in Wales),No people aged 16 and over in household but at least one person aged 3 to 15 has English as a main language (English or Welsh in Wales),No people in household have English as a main language (English or Welsh in Wales)
2893,E02002974,2415.0,0.9855072463768116,0.006625258799171843,0.002484472049689441,0.005383022774327122
2894,E02002975,3136.0,0.9830994897959183,0.00860969387755102,0.002551020408163265,0.005739795918367347
2895,E02002976,2420.0,0.9793388429752066,0.0070247933884297524,0.001652892561983471,0.011983471074380166
2896,E02002977,2814.0,0.9651741293532339,0.01279317697228145,0.0024875621890547263,0.01954513148542999
2897,E02002978,2793.0,0.9638381668456857,0.013247404224847834,0.0035803795202291443,0.01933404940923738
2898,E02002979,2075.0,0.7898795180722892,0.10168674698795181,0.026024096385542168,0.08240963855421687
2899,E02002980,2692.0,0.9795690936106983,0.011515601783060922,0.0029717682020802376,0.005943536404160475
2900,E02002981,3238.0,0.9505867819641755,0.02872143298332304,0.0037059913526868438,0.016985793699814702
2901,E02002982,3194.0,0.9567939887288667,0.013462742642454603,0.005635566687539136,0.024107701941139637
2902,E02002983,2269.0,0.9806081974438079,0.011899515204936095,0.0008814455707360071,0.006610841780520053
2903,E02002984,2281.0,0.9715037264357738,0.014028934677772907,0.00131521262604121,0.0131521262604121
2904,E02002985,2176.0,0.9774816176470589,0.01332720588235294,0.0013786764705882354,0.0078125
2905,E02002986,2307.0,0.9813610749891634,0.011270047680970958,0.0013003901170351106,0.006068487212830516
2906,E02002987,2324.0,0.9789156626506024,0.01161790017211704,0.0021514629948364886,0.007314974182444062
2907,E02002988,2412.0,0.9585406301824212,0.024461028192371476,0.0020729684908789387,0.014925373134328358
2908,E02002989,2306.0,0.9440589765828274,0.028620988725065046,0.004770164787510842,0.022549869904596703
2909,E02002990,2828.0,0.9002828854314003,0.04950495049504951,0.004596888260254597,0.045615275813295615
2910,E02002991,5472.0,0.8790204678362573,0.0447733918128655,0.001827485380116959,0.07437865497076024
2911,E02002992,2483.0,0.9424083769633508,0.030205396697543293,0.002819170358437374,0.024567055980668547
2912,E02002993,2666.0,0.8799699924981246,0.04688672168042011,0.002250562640660165,0.0708927231807952
2913,E02002994,4279.0,0.9672820752512269,0.02196774947417621,0.0011684973124561813,0.009581677962140687
2914,E02002995,2273.0,0.9458864936207655,0.02331720193576771,0.005719313682358117,0.025076990761108666
2915,E02002996,3500.0,0.8905714285714286,0.056285714285714286,0.0017142857142857142,0.05142857142857143
2916,E02002997,2216.0,0.9097472924187726,0.057310469314079425,0.002707581227436823,0.03023465703971119
2917,E02002998,2277.0,0.9191919191919192,0.046991655687307864,0.0030742204655248135,0.030742204655248132
2918,E02002999,2327.0,0.9608938547486033,0.021486892995272882,0.0030081650193382035,0.01461108723678556
2919,E02003000,3830.0,0.9840731070496084,0.009921671018276762,0.000783289817232376,0.005221932114882507
2920,E02003001,2240.0,0.9424107142857143,0.032589285714285716,0.0017857142857142857,0.023214285714285715
2921,E02003002,2336.0,0.9460616438356164,0.029537671232876712,0.0012842465753424657,0.023116438356164382
2922,E02003003,2364.0,0.932741116751269,0.030456852791878174,0.0025380710659898475,0.03426395939086294
2923,E02003004,2392.0,0.9870401337792643,0.00919732441471572,0.001254180602006689,0.002508361204013378
2924,E02003005,2479.0,0.9850746268656716,0.00927793465106898,0.0008067769261799112,0.004840661557079467
2925,E02003006,3473.0,0.9686150302332277,0.018139936654189462,0.0008638065073423554,0.012381226605240426
2926,E02003007,3371.0,0.979531296351231,0.011865915158706615,0.0002966478789676654,0.00830614061109463
2927,E02003008,2300.0,0.9826086956521739,0.010869565217391304,0.0013043478260869566,0.0052173913043478265
2928,E02003009,2455.0,0.9775967413441955,0.007739307535641548,0.000814663951120163,0.01384928716904277
2929,E02003010,2299.0,0.9860809047411918,0.005654632448890822,0.0017398869073510222,0.006524575902566333
2930,E02003011,2130.0,0.9859154929577465,0.007511737089201878,0.00046948356807511736,0.006103286384976526
2931,E02003012,4806.0,0.9313358302122348,0.0239284228048273,0.00749063670411985,0.03724511027881815
2932,E02003013,4850.0,0.9055670103092783,0.02556701030927835,0.01443298969072165,0.05443298969072165
2933,E02003014,3331.0,0.925547883518463,0.017712398679075352,0.008105673971780246,0.04863404383068148
2934,E02003015,2436.0,0.8936781609195402,0.03776683087027915,0.0180623973727422,0.050492610837438424
2935,E02003016,3059.0,0.8470088264138608,0.058842759071592025,0.019941157240928407,0.07420725727361883
2936,E02003017,2736.0,0.9429824561403509,0.03070175438596491,0.004751461988304093,0.021564327485380116
2937,E02003018,2393.0,0.9523610530714585,0.025491015461763477,0.002089427496865859,0.020058503969912243
2938,E02003019,3995.0,0.9426783479349187,0.01602002503128911,0.00425531914893617,0.03704630788485607
2939,E02003020,2504.0,0.9488817891373802,0.02875399361022364,0.006389776357827476,0.01597444089456869
2940,E02003021,2670.0,0.899250936329588,0.052808988764044947,0.006741573033707865,0.04119850187265917
2941,E02003022,2389.0,0.9464210966931771,0.03516115529510255,0.0037672666387609877,0.014650481372959398
2942,E02003023,2630.0,0.9220532319391636,0.03688212927756654,0.009125475285171103,0.03193916349809886
2943,E02003024,3599.0,0.9121978327313143,0.03973325923867741,0.011392053348152265,0.03667685468185607
2944,E02003025,2726.0,0.8727072633895818,0.05722670579603815,0.013573000733675716,0.05649303008070433
2945,E02003026,3241.0,0.9345880900956495,0.03424868867633447,0.0046282011724776305,0.026535020055538414
2946,E02003027,4578.0,0.9152468326780253,0.05548274355613805,0.004150283966797728,0.025120139799038883
2947,E02003028,3430.0,0.924198250728863,0.04285714285714286,0.003498542274052478,0.02944606413994169
2948,E02003029,2448.0,0.9072712418300654,0.0392156862745098,0.01919934640522876,0.03431372549019608
2949,E02003030,3088.0,0.8439119170984456,0.06768134715025907,0.014248704663212436,0.0741580310880829
2950,E02003031,4083.0,0.8976242958608867,0.05339211364192995,0.005143277002204262,0.04384031349497918
2951,E02003032,3083.0,0.8949075575737918,0.042815439506973724,0.013947453778786896,0.04832954914044762
2952,E02003033,3613.0,0.893717132576806,0.0603376695267091,0.004151674508718516,0.0417935233877664
2953,E02003034,5569.0,0.7979888669420003,0.07308313880409409,0.028191775902316394,0.10073621835158915
2954,E02003036,3913.0,0.820342448249425,0.05443393815486839,0.0084334270380782,0.11679018655762842
2955,E02003037,4038.0,0.8907875185735513,0.05349182763744428,0.0027241208519068845,0.05299653293709757
2956,E02003038,2795.0,0.9363148479427549,0.026118067978533093,0.006797853309481216,0.03076923076923077
2957,E02003039,3518.0,0.9090392268334281,0.030415008527572486,0.008811824900511654,0.05173393973848778
2958,E02003040,4392.0,0.8504098360655737,0.05009107468123861,0.011156648451730419,0.0883424408014572
2959,E02003041,2979.0,0.9244712990936556,0.03591809331990601,0.0010070493454179255,0.03860355824102048
2960,E02003043,4647.0,0.7699591134064988,0.08306434258661502,0.006025392726490208,0.14095115128039595
2961,E02003044,2513.0,0.9522483087942698,0.021886191802626343,0.004377238360525269,0.02148826104257859
2962,E02003045,2988.0,0.9056224899598394,0.050200803212851405,0.003681392235609103,0.04049531459170013
2963,E02003046,4107.0,0.9211102994886778,0.02800097394691989,0.00754808862916971,0.04334063793523253
2964,E02003047,4474.0,0.9231113097898972,0.04336164506034868,0.0033527045149754136,0.03017434063477872
2965,E02003048,3212.0,0.9059775840597758,0.04016189290161893,0.004047322540473225,0.049813200498132
2966,E02003049,3122.0,0.9554772581678411,0.01985906470211403,0.0032030749519538757,0.021460602178090968
2967,E02003050,4322.0,0.8979639055992596,0.03285515964831097,0.003933364183248496,0.06524757056918093
2968,E02003051,2831.0,0.9099258212645708,0.03461674320028259,0.009890498057223597,0.045566937477922995
2969,E02003052,2835.0,0.9566137566137566,0.02927689594356261,0.0010582010582010583,0.013051146384479718
2970,E02003053,3342.0,0.9296828246558947,0.0353081986834231,0.004488330341113106,0.03052064631956912
2971,E02003054,2698.0,0.9399555226093402,0.02446256486286138,0.005930318754633061,0.029651593773165306
2972,E02003055,3118.0,0.9342527261064785,0.024695317511225143,0.006093649775497113,0.03495830660679923
2973,E02003056,2841.0,0.9422738472368885,0.018655403027103133,0.010911650827173531,0.028159098908834918
2974,E02003057,2434.0,0.9663105998356615,0.01314708299096138,0.0036976170912078883,0.01684470008216927
2975,E02003058,3836.0,0.9598540145985401,0.014077163712200209,0.0031282586027111575,0.022940563086548488
2976,E02003059,2374.0,0.9806234203875316,0.006318449873631003,0.0021061499578770007,0.010951979780960405
2977,E02003060,4591.0,0.9695055543454585,0.014375952951426704,0.0021781746896101066,0.013940318013504684
2978,E02003061,2481.0,0.9689641273679968,0.014510278113663845,0.0028214429665457475,0.013704151551793631
2979,E02003062,2435.0,0.973305954825462,0.010677618069815195,0.0004106776180698152,0.015605749486652977
2980,E02003063,2947.0,0.9871055310485239,0.004411265693926026,0.0006786562606040041,0.007804546996946046
2981,E02003064,2834.0,0.9760056457304164,0.009174311926605505,0.0024700070571630206,0.012350035285815103
2982,E02003065,3960.0,0.9654040404040404,0.017676767676767676,0.0017676767676767678,0.015151515151515152
2983,E02003066,2613.0,0.9869881362418675,0.008802143130501339,0.0003827018752391887,0.003827018752391887
2984,E02003067,3174.0,0.9776307498424701,0.016698172652804034,0.000315059861373661,0.005356017643352237
2985,E02003068,2671.0,0.9734181954324224,0.014601272931486334,0.0,0.011980531636091352
2986,E02003069,2390.0,0.9811715481171548,0.008368200836820083,0.00041841004184100416,0.0100418410041841
2987,E02003070,4942.0,0.9767300687980575,0.014973694860380412,0.001821125050586807,0.006475111290975314
2988,E02003071,3521.0,0.9730190286850326,0.012780460096563476,0.0014200511218403862,0.012780460096563476
2989,E02003072,4127.0,0.9832808335352556,0.008965350133268718,0.000969227041434456,0.006784589290041192
2990,E02003073,2651.0,0.979253112033195,0.013956997359486986,0.001131648434552999,0.005658242172764994
2991,E02003074,3448.0,0.9692575406032483,0.012470997679814385,0.0014501160092807424,0.016821345707656612
2992,E02003075,2288.0,0.986451048951049,0.009615384615384616,0.0008741258741258741,0.0030594405594405595
2993,E02003076,3761.0,0.9803243818133475,0.01276256314809891,0.0007976601967561818,0.0061153948417973945
2994,E02003077,2491.0,0.9863508631071859,0.008831794460056202,0.0004014452027298274,0.004415897230028101
2995,E02003078,2756.0,0.9814949201741655,0.01451378809869376,0.0010885341074020319,0.002902757619738752
2996,E02003079,3905.0,0.9769526248399488,0.01203585147247119,0.00204865556978233,0.008962868117797696
2997,E02003080,3917.0,0.9775338269083482,0.010722491702833802,0.0017870819504723003,0.009956599438345672
2998,E02003081,4126.0,0.9803683955404751,0.009452253999030538,0.001454192922927775,0.00872515753756665
2999,E02003082,4453.0,0.9436335055019088,0.01729171345160566,0.001571973950145969,0.03750280709633955
3000,E02003084,4665.0,0.9202572347266881,0.01929260450160772,0.0053590568060021436,0.055091103965702035
3001,E02003085,3307.0,0.9622013909888116,0.012095554883580285,0.0021167221046265497,0.023586332022981556
3002,E02003086,2810.0,0.9412811387900356,0.01708185053380783,0.002135231316725979,0.039501779359430604
3003,E02003087,4029.0,0.9868453710598163,0.007446016381236039,0.0009928021841648052,0.0047158103747828245
3004,E02003088,3451.0,0.9785569400173862,0.012460156476383656,0.0008693132425383947,0.008113590263691683
3005,E02003089,2532.0,0.971958925750395,0.01263823064770932,0.0035545023696682463,0.011848341232227487
3006,E02003090,2802.0,0.9785867237687366,0.012134189864382585,0.0007137758743754461,0.008565310492505354
3007,E02003091,2756.0,0.977866473149492,0.013788098693759071,0.000725689404934688,0.007619738751814224
3008,E02003092,2801.0,0.9846483398786148,0.009996429846483398,0.0,0.005355230274901821
3009,E02003093,2726.0,0.9812912692589876,0.013939838591342627,0.001467351430667645,0.003301540719002201
3010,E02003094,3319.0,0.9704730340463995,0.013558300692979813,0.0018077734257306419,0.014160891834890027
3011,E02003095,2723.0,0.9684171869261844,0.016158648549394052,0.0022034520749173708,0.013220712449504223
3012,E02003096,2719.0,0.962118425891872,0.015079073188672305,0.001471129091577786,0.021331371827877896
3013,E02003097,2681.0,0.9832152182021634,0.011562849682954122,0.0,0.005221932114882507
3014,E02003098,4145.0,0.8986731001206273,0.031845597104945715,0.007961399276236429,0.061519903498190594
3015,E02003099,2842.0,0.9732582688247713,0.013019000703729768,0.001055594651653765,0.012667135819845179
3016,E02003100,4514.0,0.949490474080638,0.019273371732388127,0.003544528134692069,0.02769162605228179
3017,E02003101,4289.0,0.8978782933084635,0.031009559337840987,0.010725110748426206,0.06038703660526929
3018,E02003102,2577.0,0.9852541715172681,0.011641443538998836,0.0007760962359332557,0.002328288707799767
3019,E02003103,2793.0,0.9684926602219835,0.011457214464733263,0.0028643036161833156,0.017185821697099892
3020,E02003104,3196.0,0.9552565707133918,0.019712140175219023,0.0031289111389236545,0.02190237797246558
3021,E02003105,2554.0,0.9788566953797964,0.011746280344557557,0.0011746280344557558,0.00822239624119029
3022,E02003106,3596.0,0.9265850945494994,0.035038932146829814,0.005839822024471635,0.03253615127919911
3023,E02003107,4514.0,0.8936641559592379,0.043863535666814356,0.008639787328311919,0.0538325210456358
3024,E02003108,3813.0,0.9758720167846839,0.016784683975872017,0.0015735641227380016,0.005769735116706006
3025,E02003109,2445.0,0.9750511247443763,0.016359918200409,0.0008179959100204499,0.007770961145194274
3026,E02003110,3998.0,0.9559779889944973,0.021010505252626314,0.0032516258129064533,0.019759879939969985
3027,E02003111,2689.0,0.9698772777984381,0.014131647452584604,0.0003718854592785422,0.015619189289698772
3028,E02003112,2635.0,0.9738140417457305,0.014421252371916509,0.0026565464895635673,0.009108159392789373
3029,E02003113,4161.0,0.985099735640471,0.010814708002883922,0.0002403268445085316,0.0038452295121365054
3030,E02003114,3133.0,0.973827002872646,0.012767315671879987,0.0022342802425789976,0.011171401212894989
3031,E02003115,3994.0,0.9616925388082124,0.01827741612418628,0.003254882323485228,0.016775162744116175
3032,E02003116,3264.0,0.9733455882352942,0.01133578431372549,0.0030637254901960784,0.012254901960784314
3033,E02003117,3615.0,0.9640387275242047,0.014661134163208852,0.0030428769017980637,0.018257261410788383
3034,E02003118,4250.0,0.9774117647058823,0.012705882352941176,0.001411764705882353,0.008470588235294117
3035,E02003119,4163.0,0.9800624549603651,0.01177035791496517,0.0024021138601969735,0.005765073264472736
3036,E02003120,3531.0,0.9804587935429057,0.011611441517983575,0.0005664117813650524,0.0073633531577456815
3037,E02003121,4300.0,0.9876744186046512,0.006744186046511628,0.00046511627906976747,0.0051162790697674414
3038,E02003122,2843.0,0.9722124516355962,0.014773126978543792,0.0031656700668308124,0.009848751319029195
3039,E02003123,3508.0,0.9809007981755986,0.009122006841505131,0.003135689851767389,0.0068415051311288486
3040,E02003124,3333.0,0.9774977497749775,0.0087008700870087,0.0039003900390039005,0.009900990099009901
3041,E02003125,2648.0,0.9822507552870091,0.007930513595166163,0.00037764350453172205,0.00944108761329305
3042,E02003126,2909.0,0.9690615331729117,0.012375386730835339,0.002062564455139223,0.016500515641113784
3043,E02003127,3060.0,0.9790849673202614,0.011111111111111112,0.00130718954248366,0.00849673202614379
3044,E02003128,3823.0,0.9769814281977505,0.008893539105414596,0.0018310227569971226,0.012294009939837824
3045,E02003129,2760.0,0.9731884057971014,0.011594202898550725,0.004347826086956522,0.010869565217391304
3046,E02003130,4392.0,0.9808743169398907,0.011612021857923498,0.001138433515482696,0.006375227686703097
3047,E02003131,3193.0,0.9846539304729095,0.006890072032571249,0.0009395552771688068,0.007516442217350454
3048,E02003132,3398.0,0.9749852854620364,0.01088875809299588,0.0017657445556209534,0.012360211889346674
3049,E02003133,3012.0,0.9837317397078353,0.008632138114209827,0.0013280212483399733,0.0063081009296148734
3050,E02003134,2735.0,0.9736745886654479,0.013893967093235832,0.0014625228519195613,0.010968921389396709
3051,E02003135,3008.0,0.9747340425531915,0.01363031914893617,0.0019946808510638296,0.00964095744680851
3052,E02003136,3286.0,0.9878271454656117,0.008216676810712111,0.0006086427267194157,0.0033475349969567863
3053,E02003137,3125.0,0.96896,0.02016,0.00064,0.01024
3054,E02003138,3138.0,0.9550669216061185,0.024537922243467177,0.0015933715742511153,0.01880178457616316
3055,E02003139,2544.0,0.9882075471698113,0.007075471698113208,0.0015723270440251573,0.0031446540880503146
3056,E02003140,3126.0,0.990722968650032,0.006078055022392835,0.0006397952655150352,0.0025591810620601407
3057,E02003141,3690.0,0.9452574525745258,0.022493224932249322,0.001897018970189702,0.03035230352303523
3058,E02003142,3877.0,0.9703378901212277,0.013154500902759866,0.0033531080732525148,0.013154500902759866
3059,E02003143,3295.0,0.9869499241274658,0.00819423368740516,0.0006069802731411229,0.004248861911987861
3060,E02003144,3257.0,0.854774332207553,0.059256984955480506,0.003991403131716303,0.08197727970525023
3061,E02003145,3049.0,0.9330928173171532,0.02361429977041653,0.004919645785503444,0.03837323712692686
3062,E02003146,3522.0,0.909710391822828,0.04599659284497445,0.0036910846110164677,0.040601930721181144
3063,E02003147,3579.0,0.9460743224364347,0.012293936853869796,0.006146968426934898,0.03548477228276055
3064,E02003148,4376.0,0.8740859232175503,0.032221206581352836,0.003656307129798903,0.090036563071298
3065,E02003149,4158.0,0.9064454064454065,0.031746031746031744,0.006012506012506013,0.055796055796055795
3066,E02003150,6100.0,0.8804918032786885,0.027049180327868853,0.006885245901639345,0.08557377049180327
3067,E02003151,3213.0,0.9881730469965764,0.004979769685652039,0.0012449424214130097,0.0056022408963585435
3068,E02003152,3971.0,0.9848904558045832,0.01057668093679174,0.0012591286829513977,0.0032737345756736337
3069,E02003153,3379.0,0.9869783959751406,0.005918910920390648,0.0020716188221367266,0.005031074282332051
3070,E02003154,3038.0,0.9818959842001317,0.008887425938117182,0.0009874917709019092,0.008229098090849244
3071,E02003155,2568.0,0.9750778816199377,0.012850467289719626,0.002336448598130841,0.009735202492211837
3072,E02003156,3944.0,0.9700811359026369,0.015466531440162272,0.0030425963488843813,0.01140973630831643
3073,E02003157,2819.0,0.956012770485988,0.02199361475700603,0.001064207165661582,0.02092940759134445
3074,E02003158,2529.0,0.9723210755239226,0.013048635824436536,0.0019770660340055358,0.01265322261763543
3075,E02003159,2449.0,0.9726418946508779,0.013883217639853002,0.0028583095140873828,0.010616578195181707
3076,E02003161,3553.0,0.9090909090909091,0.0213903743315508,0.003658879819870532,0.06585983675766957
3077,E02003163,4109.0,0.9527865660744707,0.02190313944998783,0.0012168410805548796,0.024093453394986614
3078,E02003164,3821.0,0.9861292855273489,0.007589636220884585,0.0005234231876472127,0.0057576550641193405
3079,E02003165,3038.0,0.9832126398946676,0.009874917709019092,0.0006583278472679394,0.006254114549045424
3080,E02003166,4349.0,0.9850540354104392,0.008967578753736492,0.0013796275005748448,0.004598758335249482
3081,E02003167,4448.0,0.9676258992805755,0.014163669064748202,0.0024730215827338128,0.015737410071942445
3082,E02003168,3081.0,0.9834469328140214,0.009087958455047063,0.0012982797792924375,0.006166828951639078
3083,E02003169,3027.0,0.9861248761149654,0.010571522960026428,0.0013214403700033035,0.0019821605550049554
3084,E02003170,4500.0,0.9888888888888889,0.006666666666666667,0.0006666666666666666,0.003777777777777778
3085,E02003171,3236.0,0.9907292954264524,0.005562422744128554,0.000927070457354759,0.002781211372064277
3086,E02003172,2688.0,0.9642857142857143,0.018601190476190476,0.003720238095238095,0.013392857142857142
3087,E02003173,3027.0,0.9672943508424182,0.01684836471754212,0.0023125206475057814,0.013544763792533861
3088,E02003174,3486.0,0.9601262191623637,0.023522662076878944,0.002008032128514056,0.01434308663224326
3089,E02003175,3750.0,0.9501333333333334,0.028533333333333334,0.006666666666666667,0.014666666666666666
3090,E02003176,2976.0,0.9532930107526881,0.020161290322580645,0.004368279569892473,0.02217741935483871
3091,E02003177,3188.0,0.9491844416562107,0.027917189460476787,0.004705144291091593,0.01819322459222083
3092,E02003178,3417.0,0.9522973368451858,0.028094820017559263,0.004097161252560726,0.015510681884694176
3093,E02003179,2766.0,0.9374548083875632,0.030007230657989877,0.007592190889370932,0.024945770065075923
3094,E02003180,3617.0,0.8905170030411944,0.05722974841028477,0.008017694221730716,0.04423555432679016
3095,E02003181,3341.0,0.8877581562406465,0.06255612092187968,0.010176593834181383,0.039509129003292426
3096,E02003182,2689.0,0.9241353663071774,0.03644477500929714,0.005578281889178133,0.03384157679434734
3097,E02003183,2765.0,0.9160940325497288,0.05027124773960217,0.005063291139240506,0.02857142857142857
3098,E02003184,3171.0,0.8129927467675812,0.07789340901923683,0.010091453800063072,0.09902239041311889
3099,E02003185,3035.0,0.9482701812191103,0.02899505766062603,0.006589785831960461,0.01614497528830313
3100,E02003186,3684.0,0.8184039087947883,0.0730184581976113,0.012214983713355049,0.09636264929424539
3101,E02003187,4015.0,0.8684931506849315,0.05454545454545454,0.00448318804483188,0.07247820672478207
3102,E02003188,5433.0,0.8126265415056139,0.05816307748941653,0.006994294128474139,0.12221608687649549
3103,E02003189,3935.0,0.9326556543837357,0.03227445997458704,0.0017789072426937739,0.033290978398983484
3104,E02003190,5441.0,0.7939716963793421,0.04907186179011211,0.008821907737548245,0.14813453409299762
3105,E02003191,3840.0,0.9622395833333334,0.020833333333333332,0.00078125,0.016145833333333335
3106,E02003192,5008.0,0.7899361022364217,0.05571086261980831,0.007787539936102236,0.14656549520766773
3107,E02003194,2440.0,0.9807377049180328,0.015983606557377048,0.0012295081967213116,0.0020491803278688526
3108,E02003195,2176.0,0.9751838235294118,0.01608455882352941,0.0013786764705882354,0.007352941176470588
3109,E02003196,4197.0,0.979032642363593,0.013819394805813677,0.0011913271384322134,0.005956635692161067
3110,E02003197,2809.0,0.964756140975436,0.019579921680313278,0.002135991456034176,0.013527945888216448
3111,E02003198,2898.0,0.9685990338164251,0.01725327812284334,0.003450655624568668,0.01069703243616287
3112,E02003199,3986.0,0.9764174611138986,0.013798294029101857,0.0022579026593075764,0.007526342197691922
3113,E02003200,4139.0,0.9543367963276154,0.022952403962309735,0.004348876540227108,0.01836192316984779
3114,E02003201,4458.0,0.9481830417227456,0.026917900403768506,0.003589053387169134,0.021310004486316734
3115,E02003202,2671.0,0.9191314114563833,0.04455260202171472,0.0033695245226506927,0.03294646199925122
3116,E02003203,3173.0,0.9338165773715726,0.03939489442168295,0.00441222817522849,0.022376300031515917
3117,E02003204,3781.0,0.9627082782332717,0.017455699550383497,0.0026448029621793175,0.017191219254165564
3118,E02003205,3354.0,0.9609421586165772,0.017590936195587357,0.0020870602265951103,0.01937984496124031
3119,E02003206,4077.0,0.9450576404218788,0.033603139563404466,0.0012263919548687761,0.020112828059847928
3120,E02003207,2861.0,0.9619014330653618,0.019923103809856693,0.0013981125480601187,0.016777350576721427
3121,E02003208,5025.0,0.9030845771144279,0.03303482587064677,0.006766169154228856,0.057114427860696516
3122,E02003209,2686.0,0.9657483246463142,0.014892032762472078,0.0022338049143708115,0.01712583767684289
3123,E02003210,4386.0,0.9619243046055631,0.02188782489740082,0.002051983584131327,0.014135886912904697
3124,E02003211,4413.0,0.9503738953093134,0.025379560389757534,0.0031724450487196918,0.02107409925220938
3125,E02003212,3607.0,0.9753257554754644,0.01524812863875797,0.0011089548100914888,0.008317161075686166
3126,E02003214,2745.0,0.9697632058287796,0.01092896174863388,0.004735883424408015,0.014571948998178506
3127,E02003215,3068.0,0.9677314211212517,0.01564537157757497,0.0029335071707953064,0.013689700130378096
3128,E02003216,3911.0,0.9690616210687804,0.015597034006647916,0.002301201738685758,0.013040143185885963
3129,E02003217,2775.0,0.9715315315315315,0.015135135135135135,0.0025225225225225223,0.010810810810810811
3130,E02003218,2596.0,0.9661016949152542,0.014637904468412942,0.00423728813559322,0.015023112480739599
3131,E02003219,2536.0,0.9787066246056783,0.015378548895899053,0.0007886435331230284,0.005126182965299685
3132,E02003220,4321.0,0.9571858366118954,0.0222170793797732,0.00277713492247165,0.017819949085859755
3133,E02003221,2872.0,0.879874651810585,0.03934540389972145,0.006615598885793872,0.07416434540389973
3134,E02003222,2525.0,0.9227722772277228,0.03405940594059406,0.007128712871287129,0.03603960396039604
3135,E02003223,4306.0,0.8980492336274966,0.03971202972596377,0.007663725034835114,0.054575011611704596
3136,E02003224,3814.0,0.9627687467226009,0.016780283167278448,0.0023597273203985318,0.018091242789722076
3137,E02003225,2552.0,0.9188871473354232,0.03330721003134796,0.003918495297805642,0.0438871473354232
3138,E02003226,3345.0,0.7449925261584455,0.08759342301943199,0.021823617339312408,0.14559043348281017
3139,E02003227,2789.0,0.9110792398709214,0.026532807457870206,0.008246683399067766,0.05414126927214055
3140,E02003228,2698.0,0.8476649369903633,0.05893254262416605,0.011489992587101558,0.08191252779836916
3141,E02003229,2300.0,0.938695652173913,0.023043478260869565,0.0052173913043478265,0.03304347826086956
3142,E02003230,3548.0,0.8291995490417137,0.05298759864712514,0.005636978579481398,0.11217587373167982
3143,E02003231,3445.0,0.9152394775036284,0.023802612481857766,0.009869375907111757,0.05108853410740203
3144,E02003232,3522.0,0.91396933560477,0.036059057353776264,0.0036910846110164677,0.04628052243043725
3145,E02003233,3838.0,0.9239187076602398,0.026055237102657634,0.008077123501823866,0.04194893173527879
3146,E02003234,3615.0,0.9377593360995851,0.026556016597510373,0.009405255878284923,0.02627939142461964
3147,E02003235,3349.0,0.9319199761122723,0.02717229023589131,0.0041803523439832785,0.036727381307853094
3148,E02003236,4403.0,0.9772882125823302,0.012718600953895072,0.0027254144901203725,0.0072677719736543266
3149,E02003237,2600.0,0.9730769230769231,0.01423076923076923,0.002307692307692308,0.010384615384615384
3150,E02003238,2466.0,0.9407948094079481,0.019464720194647202,0.004866180048661801,0.034874290348742905
3151,E02003239,3275.0,0.9654961832061069,0.01648854961832061,0.002748091603053435,0.015267175572519083
3152,E02003240,2480.0,0.9790322580645161,0.011693548387096775,0.0024193548387096775,0.0068548387096774195
3153,E02003241,2567.0,0.9703934553954032,0.014413712504869497,0.002337358784573432,0.012855473315153876
3154,E02003242,3584.0,0.9467075892857143,0.017020089285714284,0.00390625,0.03236607142857143
3155,E02003243,4071.0,0.8491771063620732,0.025546548759518548,0.013264554163596167,0.11201179071481208
3156,E02003244,3685.0,0.8301221166892808,0.04341926729986431,0.01519674355495251,0.1112618724559023
3157,E02003245,2967.0,0.7869902258173239,0.05594876980114594,0.023592854735422986,0.13346814964610718
3158,E02003246,3094.0,0.572721396250808,0.11312217194570136,0.029734970911441498,0.2844214608920491
3159,E02003247,3272.0,0.8811124694376528,0.03514669926650367,0.012530562347188265,0.07121026894865526
3160,E02003248,3284.0,0.559074299634592,0.16961023142509135,0.02953714981729598,0.2417783191230207
3161,E02003249,4368.0,0.7488553113553114,0.060897435897435896,0.017628205128205128,0.17261904761904762
3162,E02003250,3835.0,0.5405475880052151,0.12490221642764016,0.022946544980443285,0.3116036505867014
3163,E02003251,2852.0,0.888148667601683,0.06030855539971949,0.007713884992987377,0.0438288920056101
3164,E02003252,4163.0,0.7703579149651694,0.08287292817679558,0.016814797021378815,0.12995435983665626
3165,E02003253,3841.0,0.8620151002343139,0.0403540744597761,0.005988023952095809,0.09164280135381411
3166,E02003254,3732.0,0.9523043944265809,0.025455519828510183,0.00482315112540193,0.017416934619506965
3167,E02003255,3777.0,0.9126290706910246,0.028064601535610273,0.003177124702144559,0.056129203071220546
3168,E02003257,3532.0,0.8703284258210645,0.031710079275198186,0.013590033975084938,0.08437146092865232
3169,E02003258,3462.0,0.9104563835932987,0.04737146158290006,0.006932409012131715,0.035239745811669554
3170,E02003259,2542.0,0.9032258064516129,0.03697875688434304,0.014555468135326514,0.04523996852871755
3171,E02003260,3194.0,0.8412648716343143,0.06261740763932373,0.026612398246712587,0.06950532247964934
3172,E02003261,2470.0,0.897165991902834,0.05748987854251012,0.010121457489878543,0.035222672064777326
3173,E02003262,3872.0,0.8486570247933884,0.06714876033057851,0.019369834710743803,0.06482438016528926
