,GEOGRAPHY_CODE,All usual residents aged 16 to 74,Economically Inactive,Economically active,Economically active: Employee: Full-time,Economically active: Employee: Part-time,Economically active: Full-time student,Economically active: In employment,Economically active: Self-employed,Economically active: Unemployed,Economically inactive: Long-term sick or disabled,Economically inactive: Looking after home or family,Economically inactive: Other,Economically inactive: Retired,Economically inactive: Student (including full-time students),Long-term unemployed,Unemployed: Age 16 to 24,Unemployed: Age 50 to 74,Unemployed: Never worked
4299,E02004401,1,0.35034602076124566,0.6496539792387543,0.33953287197231835,0.0592560553633218,0.02378892733564014,0.5843425605536332,0.1855536332179931,0.04152249134948097,0.03373702422145329,0.00865051903114187,0.012110726643598616,0.2616782006920415,0.034169550173010384,0.018166089965397925,0.012543252595155709,0.015570934256055362,0.0038927335640138406
4300,E02004402,1,0.2993672993672994,0.7006327006327007,0.3966033966033966,0.0675990675990676,0.015984015984015984,0.6213786213786214,0.15717615717615718,0.06327006327006326,0.08558108558108558,0.007992007992007992,0.020313020313020312,0.1615051615051615,0.023976023976023976,0.028305028305028304,0.016650016650016652,0.012321012321012322,0.00666000666000666
4301,E02004403,1,0.20698805838124723,0.7930119416187528,0.4206103494029191,0.06899601946041574,0.02344095532950022,0.7377266696152145,0.24812030075187969,0.03184431667403804,0.022114108801415303,0.0030959752321981426,0.012826183104820876,0.12737726669615215,0.04157452454666077,0.007076514816452897,0.010172490048651039,0.010614772224679346,0.003980539584254755
4302,E02004404,1,0.205535390199637,0.7944646098003629,0.4423774954627949,0.05308529945553539,0.02041742286751361,0.7572595281306715,0.2617967332123412,0.01678765880217786,0.013611615245009074,0.003629764065335753,0.013611615245009074,0.13430127041742287,0.04038112522686026,0.0054446460980036296,0.004990925589836661,0.006352087114337568,0.0018148820326678765
4303,E02004405,1,0.20019920318725098,0.799800796812749,0.47758964143426297,0.054780876494023904,0.030378486055776893,0.7385458167330677,0.2061752988047809,0.030876494023904383,0.01444223107569721,0.004482071713147411,0.013944223107569721,0.13695219123505975,0.030378486055776893,0.011454183266932271,0.008964143426294821,0.0099601593625498,0.0034860557768924302
4304,E02004406,1,0.24724842767295596,0.752751572327044,0.45047169811320753,0.049135220125786166,0.027515723270440252,0.7000786163522013,0.20047169811320756,0.025157232704402517,0.02358490566037736,0.0023584905660377358,0.0110062893081761,0.18278301886792453,0.027515723270440252,0.007861635220125786,0.0047169811320754715,0.008254716981132075,0.0031446540880503146
4305,E02004407,1,0.23435722411831628,0.7656427758816837,0.4023511566173682,0.04778156996587031,0.01820250284414107,0.7174819871065605,0.267349260523322,0.029958285930982178,0.015927189988623434,0.004171406901782328,0.017064846416382253,0.14827455441789913,0.048919226393629126,0.009480470231323474,0.009480470231323474,0.009859689040576413,0.0026545316647705727
4306,E02004408,1,0.19720708446866486,0.8027929155313351,0.47990463215258855,0.05347411444141689,0.02861035422343324,0.7360354223433242,0.2026566757493188,0.03814713896457766,0.023501362397820164,0.004768392370572207,0.036103542234332424,0.10286103542234333,0.02997275204359673,0.01226158038147139,0.015667574931880108,0.006811989100817439,0.0030653950953678476
4307,E02004409,1,0.22387295081967212,0.7761270491803278,0.413422131147541,0.04456967213114754,0.018442622950819672,0.7310450819672131,0.2730532786885246,0.02663934426229508,0.027663934426229508,0.007172131147540984,0.014344262295081968,0.1408811475409836,0.03381147540983607,0.009221311475409836,0.0056352459016393444,0.007172131147540984,0.0025614754098360654
4308,E02004410,1,0.22712822324267043,0.7728717767573295,0.4221123277993642,0.05015895443306252,0.017661603673613566,0.7273048392794066,0.2550335570469799,0.027905333804309432,0.017661603673613566,0.0031790886612504416,0.013422818791946308,0.1586012009890498,0.034263511126810316,0.009537265983751325,0.009537265983751325,0.009890498057223597,0.0021193924408336277
4309,E02004411,1,0.21438127090301004,0.7856187290969899,0.5066889632107023,0.05585284280936455,0.022073578595317726,0.7270903010033445,0.1645484949832776,0.03645484949832776,0.028428093645484948,0.008026755852842809,0.012709030100334449,0.13712374581939799,0.028093645484949834,0.009364548494983277,0.01137123745819398,0.009698996655518394,0.00568561872909699
4310,E02004412,1,0.2127501853224611,0.787249814677539,0.48183839881393625,0.05707931801334322,0.025203854707190512,0.7335063009636767,0.19458858413639732,0.02853965900667161,0.027057079318013343,0.0029651593773165306,0.011489992587101558,0.13083765752409193,0.04040029651593773,0.01223128243143069,0.010748702742772424,0.008524833209785025,0.003335804299481097
4311,E02004413,1,0.23095623987034036,0.7690437601296597,0.40964343598055103,0.04781199351701783,0.023905996758508914,0.7244732576985413,0.2670178282009725,0.020664505672609402,0.03484602917341977,0.0032414910858995136,0.01012965964343598,0.14829821717990274,0.034440842787682335,0.009724473257698542,0.003646677471636953,0.007698541329011345,0.0016207455429497568
4312,E02004414,1,0.18236658932714617,0.8176334106728538,0.534570765661253,0.051508120649651976,0.032018561484918794,0.7587006960556845,0.1726218097447796,0.02691415313225058,0.027842227378190254,0.005568445475638051,0.004640371229698376,0.09791183294663573,0.04640371229698376,0.0069605568445475635,0.01160092807424594,0.0069605568445475635,0.004176334106728539
4313,E02004415,1,0.21227272727272728,0.7877272727272727,0.4177272727272727,0.045,0.02,0.740909090909091,0.2781818181818182,0.026818181818181817,0.02,0.003181818181818182,0.01,0.13863636363636364,0.04045454545454545,0.009545454545454546,0.009545454545454546,0.006363636363636364,0.004090909090909091
4314,E02004416,1,0.23161120840630472,0.7683887915936952,0.36996497373029774,0.0542907180385289,0.025394045534150613,0.7224168126094571,0.29816112084063046,0.020577933450087564,0.021891418563922942,0.0043782837127845885,0.016199649737302976,0.15805604203152365,0.031085814360770576,0.006129597197898424,0.005253940455341506,0.0074430823117338,0.00394045534150613
4315,E02004417,1,0.23671751709626512,0.7632824829037349,0.4523934771173067,0.058916359810625984,0.027880063124671225,0.7012098895318254,0.1899000526038927,0.0341925302472383,0.027880063124671225,0.007890583903208837,0.007890583903208837,0.15833771699105734,0.034718569174118884,0.009468700683850605,0.011046817464492372,0.008416622830089426,0.004734350341925302
4316,E02004418,1,0.24495362793235134,0.7550463720676487,0.44353518821603927,0.06110201854882706,0.03000545553737043,0.685215493726132,0.18057828696126568,0.03982542280414621,0.03709765411893071,0.005455537370430988,0.010365521003818877,0.16148390616475722,0.03055100927441353,0.010365521003818877,0.014184397163120567,0.011456628477905073,0.005455537370430988
4317,E02004419,1,0.2542841348811498,0.7457158651188502,0.41625207296849087,0.07683803206191266,0.028192371475953566,0.6550580431177446,0.16196793808734108,0.06246545052515202,0.04588170259812051,0.014925373134328358,0.02211166390270868,0.13819789939192925,0.03316749585406302,0.02045328911000553,0.02321724709784411,0.01271420674405749,0.007739082365948038
4318,E02004420,1,0.3012345679012346,0.6987654320987654,0.37338820301783265,0.04636488340192044,0.02167352537722908,0.6548696844993142,0.23511659807956103,0.022222222222222223,0.032373113854595334,0.0054869684499314125,0.015089163237311385,0.1934156378600823,0.05486968449931413,0.00850480109739369,0.0054869684499314125,0.006584362139917695,0.0027434842249657062
4319,E02004421,1,0.25761217948717946,0.7423878205128205,0.44350961538461536,0.0625,0.020032051282051284,0.6854967948717948,0.1794871794871795,0.03685897435897436,0.03766025641025641,0.008413461538461538,0.010016025641025642,0.17708333333333334,0.024439102564102564,0.015224358974358974,0.010817307692307692,0.010016025641025642,0.003605769230769231
4320,E02004422,1,0.2701941139636819,0.7298058860363181,0.41828428303068255,0.06293049467752035,0.022229179711959923,0.6800250469630558,0.19881026925485284,0.027551659361302442,0.038196618659987476,0.0068879148403256105,0.0068879148403256105,0.18785222291797118,0.03036944270507201,0.007514088916718848,0.007514088916718848,0.009705698184095179,0.002817783343769568
4321,E02004423,1,0.28583264291632143,0.7141673570836785,0.4067937033968517,0.060894780447390225,0.025269262634631317,0.6586578293289147,0.19096934548467273,0.03024026512013256,0.026926263463131733,0.004142502071251036,0.0115990057995029,0.21830985915492956,0.024855012427506214,0.010356255178127589,0.00579950289975145,0.01284175642087821,0.0024855012427506215
4322,E02004424,1,0.22702702702702704,0.772972972972973,0.528957528957529,0.04362934362934363,0.017374517374517374,0.7277992277992278,0.1552123552123552,0.027799227799227798,0.009652509652509652,0.005405405405405406,0.006177606177606178,0.16023166023166024,0.04555984555984556,0.007335907335907336,0.008494208494208495,0.010424710424710425,0.003088803088803089
4323,E02004425,1,0.19658782473827066,0.8034121752617294,0.5533152384645211,0.04342768514928267,0.025979061651803026,0.7402093834819697,0.14346645986816595,0.03722373012795657,0.021713842574641335,0.005428460643660334,0.008918185343156262,0.13299728576967818,0.02753005040713455,0.015122140364482357,0.009693679720822024,0.010469174098487785,0.0058162078324932144
4324,E02004426,1,0.2088192419825073,0.7911807580174927,0.5404518950437318,0.05102040816326531,0.024052478134110787,0.7310495626822158,0.13957725947521865,0.036078717201166184,0.01348396501457726,0.0036443148688046646,0.009110787172011662,0.14285714285714285,0.03972303206997085,0.01129737609329446,0.01348396501457726,0.008017492711370262,0.004373177842565598
