,GEOGRAPHY_CODE,All categories: Household composition,One family household,One family only: All aged 65 and over,One family only: Cohabiting couple,One family only: Cohabiting couple: All children non-dependent,One family only: Cohabiting couple: Dependent children,One family only: Cohabiting couple: No children,One family only: Lone parent,One family only: Lone parent: All children non-dependent,One family only: Lone parent: Dependent children,One family only: Married or same-sex civil partnership couple,One family only: Married or same-sex civil partnership couple: All children non-dependent,One family only: Married or same-sex civil partnership couple: Dependent children,One family only: Married or same-sex civil partnership couple: No children,One person household,One person household: Aged 65 and over,One person household: Other,Other household types,Other household types: All aged 65 and over,Other household types: All full-time students,Other household types: Other,Other household types: With dependent children
3716,E02003811,2433.0,0.7488697081792026,0.15782983970406905,0.06411837237977805,0.004932182490752158,0.02548294286888615,0.03370324702013974,0.04315659679408138,0.018084669132757913,0.02507192766132347,0.48376489930127414,0.0793259350595972,0.20468557336621454,0.1997533908754624,0.22030415125359637,0.12330456226880394,0.09699958898479244,0.030826140567200986,0.0016440608302507192,0.0,0.017673653925195234,0.011508425811755036
3717,E02003812,2419.0,0.7031831335262505,0.13517982637453493,0.0649028524183547,0.0045473336089293095,0.026043819760231502,0.03431169904919388,0.07027697395618024,0.023563455973542785,0.046713517982637454,0.43282348077718064,0.07069036792062836,0.19222819346837536,0.16990491938817692,0.2666391070690368,0.15874328234807772,0.10789582472095907,0.030177759404712692,0.002066969822240595,0.0008267879288962381,0.017362546506821,0.009921455146754857
3718,E02003813,2710.0,0.6653136531365313,0.09225092250922509,0.09446494464944649,0.005904059040590406,0.03948339483394834,0.04907749077490775,0.07785977859778598,0.026568265682656828,0.05129151291512915,0.4007380073800738,0.08597785977859779,0.15092250922509226,0.16383763837638377,0.29704797047970477,0.12915129151291513,0.16789667896678967,0.037638376383763834,0.002952029520295203,0.0,0.02103321033210332,0.013653136531365314
3719,E02003814,2961.0,0.7149611617696724,0.05977710233029382,0.1286727456940223,0.006416751097602162,0.05639986491050321,0.06585612968591692,0.10739614994934144,0.02701789935832489,0.08037825059101655,0.4191151637960149,0.054373522458628844,0.2171563660925363,0.1475852752448497,0.24417426545086118,0.08915906788247213,0.15501519756838905,0.040864572779466396,0.0010131712259371835,0.0,0.02397838568051334,0.015873015873015872
3720,E02003815,2897.0,0.6617190196755264,0.0949257852951329,0.11322057300655851,0.006213324128408699,0.05937176389368312,0.04763548498446669,0.12185018985157059,0.034173282706247844,0.08767690714532275,0.3317224715222644,0.0659302726958923,0.13496720745598895,0.13082499137038314,0.2961684501208146,0.10873317224715223,0.1874352778736624,0.04211253020365896,0.0020711080428028996,0.0,0.02312737314463238,0.01691404901622368
3721,E02003816,3192.0,0.5955513784461153,0.08521303258145363,0.1143483709273183,0.005639097744360902,0.03728070175438596,0.07142857142857142,0.08991228070175439,0.02631578947368421,0.06359649122807018,0.30607769423558895,0.05419799498746867,0.1262531328320802,0.12562656641604011,0.36278195488721804,0.13909774436090225,0.2236842105263158,0.041666666666666664,0.0021929824561403508,0.0,0.03007518796992481,0.009398496240601503
3722,E02003817,3005.0,0.6978369384359401,0.13111480865224626,0.07154742096505824,0.004326123128119801,0.02762063227953411,0.039600665557404324,0.06722129783693843,0.023627287853577372,0.04359400998336106,0.42795341098169715,0.07620632279534109,0.19001663893510815,0.1617304492512479,0.27520798668885194,0.15241264559068218,0.12279534109816971,0.02695507487520799,0.0013311148086522463,0.0,0.014309484193011647,0.011314475873544094
3723,E02003818,2467.0,0.7239562221321443,0.12241588974462911,0.08147547628698824,0.0036481556546412645,0.028779894608836645,0.04904742602351034,0.05877584110255371,0.022699635184434536,0.03607620591811917,0.46128901499797326,0.08269152817186867,0.19497365220916094,0.18362383461694365,0.24847993514389946,0.12322659100121605,0.1252533441426834,0.027563842723956223,0.0024321037697608433,0.0,0.016214025131738953,0.008917713822456425
3724,E02003819,2540.0,0.6893700787401574,0.14448818897637794,0.07007874015748032,0.004330708661417323,0.02283464566929134,0.042913385826771656,0.06771653543307087,0.02283464566929134,0.04488188976377953,0.40708661417322833,0.07401574803149606,0.1578740157480315,0.17519685039370078,0.2811023622047244,0.15669291338582678,0.12440944881889764,0.02952755905511811,0.0015748031496062992,0.0,0.017716535433070866,0.010236220472440945
3725,E02003820,2770.0,0.7057761732851986,0.07581227436823104,0.1184115523465704,0.004693140794223827,0.04909747292418772,0.06462093862815885,0.08916967509025271,0.022743682310469315,0.0664259927797834,0.4223826714801444,0.05848375451263538,0.23465703971119134,0.1292418772563177,0.25956678700361013,0.09061371841155234,0.16895306859205775,0.034657039711191336,0.0010830324909747292,0.00036101083032490973,0.021660649819494584,0.011552346570397111
3726,E02003821,2530.0,0.6256916996047431,0.1075098814229249,0.09486166007905138,0.005928853754940711,0.03873517786561265,0.050197628458498025,0.0841897233201581,0.03241106719367589,0.05177865612648221,0.3391304347826087,0.05928853754940711,0.13399209486166008,0.1458498023715415,0.34347826086956523,0.1826086956521739,0.1608695652173913,0.0308300395256917,0.001976284584980237,0.0,0.017786561264822136,0.011067193675889328
3727,E02003822,4584.0,0.7089877835951134,0.12587260034904013,0.08115183246073299,0.0032722513089005235,0.030104712041884817,0.047774869109947646,0.07198952879581152,0.027268760907504363,0.04472076788830716,0.42997382198952877,0.07787958115183247,0.1631762652705061,0.18891797556719023,0.25283595113438045,0.12369109947643979,0.12914485165794065,0.03817626527050611,0.002181500872600349,0.0,0.02050610820244328,0.015488656195462478
3728,E02003823,2967.0,0.6440849342770475,0.14155712841253792,0.07549713515335356,0.004044489383215369,0.032355915065722954,0.03909673070441524,0.09403437815975733,0.032355915065722954,0.06167846309403438,0.33299629255139873,0.058982136838557464,0.1385237613751264,0.13549039433771487,0.3228850690933603,0.17795753286147623,0.14492753623188406,0.03302999662959218,0.0020222446916076846,0.0003370407819346141,0.017189079878665317,0.013481631277384564
3729,E02003824,2216.0,0.6818592057761733,0.11010830324909747,0.08077617328519855,0.00315884476534296,0.0351985559566787,0.042418772563176894,0.08483754512635379,0.02888086642599278,0.05595667870036101,0.40613718411552346,0.06994584837545126,0.18817689530685922,0.148014440433213,0.2851985559566787,0.15342960288808663,0.13176895306859207,0.03294223826714802,0.0018050541516245488,0.0,0.02075812274368231,0.010379061371841155
3730,E02003825,2618.0,0.7356760886172651,0.037815126050420166,0.13674560733384264,0.006875477463712758,0.05920550038197097,0.0706646294881589,0.07639419404125286,0.02291825821237586,0.053475935828877004,0.4847211611917494,0.07372039724980901,0.24904507257448433,0.16195569136745608,0.21810542398777694,0.044690603514132926,0.173414820473644,0.046218487394957986,0.0003819709702062643,0.0,0.023300229182582125,0.022536287242169595
3731,E02003826,2998.0,0.6457638425617078,0.06170780520346898,0.13408939292861907,0.007004669779853236,0.07538358905937291,0.051701134089392926,0.15510340226817879,0.04836557705136758,0.1067378252168112,0.29486324216144094,0.04503002001334223,0.1370913942628419,0.11274182788525684,0.28418945963975983,0.13275517011340893,0.1514342895263509,0.07004669779853236,0.001667778519012675,0.0010006671114076052,0.03802535023348899,0.02935290193462308
3732,E02003827,3882.0,0.5777949510561566,0.06311179804224626,0.12982998454404945,0.005151983513652756,0.0687789799072643,0.05589902112313241,0.1478619268418341,0.04070066975785677,0.10716125708397733,0.2369912416280268,0.03941267387944358,0.1035548686244204,0.09402369912416281,0.34775888717156106,0.12596599690880989,0.22179289026275115,0.07444616177228233,0.0020607934054611026,0.0007727975270479134,0.04533745492014426,0.02627511591962906
3733,E02003828,2804.0,0.6419400855920114,0.06776034236804565,0.1355206847360913,0.008559201141226819,0.0681169757489301,0.05884450784593438,0.14728958630527816,0.03673323823109843,0.11055634807417974,0.2913694721825963,0.05527817403708987,0.12446504992867333,0.11162624821683309,0.2985021398002853,0.1166191155492154,0.1818830242510699,0.059557774607703284,0.0024964336661911554,0.0003566333808844508,0.03281027104136947,0.023894436519258204
3734,E02003829,2549.0,0.6351510396233817,0.12593173793644566,0.08944684189878384,0.004315417810906237,0.035307963907414676,0.04982346018046293,0.0745390349156532,0.02706943899568458,0.04746959591996862,0.34523342487249903,0.06276971361318164,0.12436249509611612,0.15810121616320125,0.3138485680659082,0.16280894468418988,0.1510396233817183,0.05100039231071008,0.003923107100823852,0.012161632012553943,0.022754021184778345,0.012161632012553943
3735,E02003830,3213.0,0.5748521630874572,0.03890445066915655,0.14036725801431685,0.004979769685652039,0.06006847183317771,0.07531901649548708,0.13725490196078433,0.037037037037037035,0.10021786492374728,0.2583255524431995,0.04263927793339558,0.12387177093059445,0.09181450357920946,0.3516962340491752,0.10146280734516029,0.25023342670401494,0.07345160286336756,0.001556178026766262,0.0040460628695922814,0.04357298474945534,0.02427637721755369
3736,E02003831,3660.0,0.7377049180327869,0.10136612021857923,0.09153005464480875,0.005191256830601093,0.03524590163934426,0.051092896174863386,0.07650273224043716,0.026775956284153007,0.04972677595628415,0.46830601092896174,0.08278688524590164,0.2010928961748634,0.18442622950819673,0.22240437158469945,0.11065573770491803,0.11174863387978141,0.03989071038251366,0.001092896174863388,0.000546448087431694,0.021584699453551914,0.016666666666666666
3737,E02003832,2488.0,0.5385852090032154,0.04782958199356913,0.11414790996784566,0.008038585209003215,0.05546623794212219,0.05064308681672026,0.11856913183279742,0.03858520900321544,0.079983922829582,0.2580385852090032,0.045418006430868164,0.12419614147909967,0.08842443729903537,0.32315112540192925,0.10088424437299036,0.2222668810289389,0.1382636655948553,0.001607717041800643,0.02532154340836013,0.0767684887459807,0.03456591639871383
3738,E02003833,2640.0,0.6772727272727272,0.08484848484848485,0.10227272727272728,0.007196969696969697,0.05,0.045075757575757575,0.1159090909090909,0.04924242424242424,0.06666666666666667,0.37424242424242427,0.06742424242424243,0.18106060606060606,0.12575757575757576,0.27386363636363636,0.1462121212121212,0.12765151515151515,0.048863636363636366,0.0026515151515151517,0.0,0.023484848484848483,0.022727272727272728
3739,E02003834,2786.0,0.615218951902369,0.04558506819813352,0.13137114142139267,0.0068198133524766695,0.06173725771715721,0.06281407035175879,0.15003589375448673,0.03194544149318019,0.11809045226130653,0.28822684852835606,0.054917444364680545,0.1349605168700646,0.09834888729361091,0.2932519741564968,0.08937544867193109,0.2038765254845657,0.09152907394113424,0.005025125628140704,0.008614501076812634,0.051328068916008614,0.02656137832017229
3740,E02003835,3303.0,0.7478050257341811,0.16893732970027248,0.06993642143505904,0.003330305782621859,0.027247956403269755,0.039358159249167426,0.05389040266424463,0.025431425976385105,0.028458976687859523,0.4550408719346049,0.0877989706327581,0.18770814411141387,0.17953375719043294,0.22585528307599154,0.1320012110202846,0.09385407205570694,0.02633969118982743,0.0012110202845897668,0.0,0.016651528913109295,0.008477141992128368
3741,E02003836,3419.0,0.5399239543726235,0.0985668324071366,0.09271716876279613,0.0032173150043872476,0.029833284586136297,0.059666569172272595,0.08394267329628546,0.031003217315004387,0.052939455981281074,0.2646972799064054,0.04533489324363849,0.09973676513600468,0.1196256215267622,0.4129862532904358,0.20737057619186897,0.20561567709856685,0.04708979233694063,0.0032173150043872476,0.00116993272886809,0.03305059959052355,0.009651945013161743
3742,E02003837,4612.0,0.7270164787510841,0.08629661751951431,0.09236773633998266,0.004553339115351257,0.03686036426712923,0.05095403295750217,0.06439722463139635,0.01886383347788378,0.04553339115351258,0.4839549002601908,0.05919340849956635,0.24392888117953165,0.1808326105810928,0.2207285342584562,0.09019947961838681,0.1305290546400694,0.05225498699045967,0.003035559410234172,0.0008673026886383347,0.02753686036426713,0.020815264527320035
3743,E02003838,2764.0,0.6823444283646889,0.1316931982633864,0.09225759768451519,0.002894356005788712,0.03545586107091172,0.05390738060781476,0.08031837916063676,0.028581765557163533,0.05173661360347323,0.3780752532561505,0.07127351664254704,0.14037626628075253,0.16642547033285093,0.28871201157742404,0.1609985528219971,0.12771345875542692,0.02894356005788712,0.000723589001447178,0.0,0.015918958031837915,0.012301013024602027
3744,E02003839,3291.0,0.6025524156791249,0.10878152537222728,0.10726223032512915,0.006381039197812215,0.03798237617745366,0.06289881494986327,0.09206927985414767,0.030385900941962928,0.06168337891218475,0.2944393801276208,0.041932543299908843,0.1297477970221817,0.12275903980553024,0.35247645092677,0.16043755697356427,0.19203889395320572,0.044971133394105134,0.003038590094196293,0.00030385900941962927,0.027955028866605895,0.013673655423883319
3745,E02003840,4140.0,0.7306763285024155,0.1294685990338164,0.07777777777777778,0.004347826086956522,0.029227053140096618,0.04420289855072464,0.0644927536231884,0.030193236714975844,0.03429951690821256,0.45893719806763283,0.0782608695652174,0.1855072463768116,0.19516908212560385,0.2323671497584541,0.13043478260869565,0.10193236714975845,0.03695652173913044,0.0026570048309178746,0.0,0.022946859903381644,0.011352657004830917
3746,E02003841,3462.0,0.6276718659734257,0.11380704794916234,0.07827845176198729,0.0031773541305603697,0.033506643558636626,0.0415944540727903,0.09416522241478914,0.035239745811669554,0.058925476603119586,0.341421143847487,0.06412478336221837,0.13518197573656845,0.14211438474870017,0.32813402657423457,0.17244367417677642,0.15569035239745813,0.04419410745233969,0.004043905257076834,0.006354708261120739,0.022530329289428077,0.011265164644714038
3747,E02003842,2367.0,0.6814533164343051,0.15462610899873258,0.06337135614702155,0.0038022813688212928,0.01605407689057879,0.04351499788762146,0.04731727925644275,0.024081115335868188,0.02323616392057457,0.41613857203210813,0.07182087029995775,0.16096324461343473,0.18335445711871567,0.2792564427545416,0.16518800168990283,0.11406844106463879,0.03929024081115336,0.0012674271229404308,0.0016899028305872412,0.022391212505280946,0.01394169835234474
3748,E02003843,2612.0,0.6378254211332313,0.1110260336906585,0.08039816232771822,0.006891271056661562,0.031776416539050535,0.041730474732006126,0.12212863705972435,0.04555895865237366,0.07656967840735068,0.32427258805513015,0.07197549770290965,0.12136294027565084,0.13093415007656967,0.3173813169984686,0.15007656967840735,0.16730474732006126,0.044793261868300155,0.002297090352220521,0.0,0.023736600306278714,0.01875957120980092
3749,E02003844,2948.0,0.6719810040705563,0.12415196743554953,0.07937584803256445,0.00508819538670285,0.034938941655359566,0.03934871099050204,0.08175033921302578,0.03324287652645862,0.048507462686567165,0.38670284938941657,0.08208955223880597,0.15128900949796473,0.15332428765264586,0.27781546811397556,0.15807327001356852,0.11974219810040705,0.050203527815468114,0.0023744911804613297,0.008480325644504749,0.027137042062415198,0.012211668928086838
3750,E02003845,3846.0,0.5338013520540822,0.034841393655746226,0.14118564742589704,0.005980239209568383,0.06708268330733229,0.06812272490899636,0.1497659906396256,0.037701508060322415,0.11206448257930317,0.2080083203328133,0.036661466458658344,0.09022360894435777,0.0811232449297972,0.40977639105564223,0.12610504420176807,0.28367134685387413,0.056422256890275614,0.0015600624024961,0.0,0.033281331253250133,0.02158086323452938
3751,E02003846,2928.0,0.6287568306010929,0.0625,0.12397540983606557,0.01092896174863388,0.06557377049180328,0.04747267759562841,0.19569672131147542,0.04918032786885246,0.14651639344262296,0.2465846994535519,0.05157103825136612,0.11133879781420765,0.08367486338797814,0.3271857923497268,0.15061475409836064,0.1765710382513661,0.04405737704918033,0.0034153005464480873,0.0,0.01707650273224044,0.0235655737704918
3752,E02003847,3844.0,0.7546826222684704,0.09651404786680541,0.08480749219562955,0.005463059313215401,0.03563995837669095,0.043704474505723206,0.06971904266389178,0.02679500520291363,0.04292403746097815,0.5036420395421436,0.10249739854318418,0.22736732570239335,0.17377731529656607,0.213579604578564,0.09651404786680541,0.11706555671175858,0.03173777315296566,0.0018210197710718003,0.0007804370447450572,0.017950052029136316,0.011186264308012487
3753,E02003848,2135.0,0.6613583138173302,0.08618266978922717,0.08992974238875878,0.009836065573770493,0.04871194379391101,0.03138173302107728,0.17142857142857143,0.05526932084309134,0.1161592505854801,0.31381733021077285,0.07213114754098361,0.12365339578454333,0.1180327868852459,0.28805620608899296,0.12365339578454333,0.16440281030444964,0.05058548009367682,0.005620608899297424,0.0,0.0234192037470726,0.021545667447306793
3754,E02003849,3003.0,0.5877455877455877,0.060939060939060936,0.1068931068931069,0.006993006993006993,0.059940059940059943,0.03996003996003996,0.16017316017316016,0.04195804195804196,0.11821511821511821,0.2597402597402597,0.06060606060606061,0.10422910422910422,0.09490509490509491,0.3473193473193473,0.1361971361971362,0.21112221112221113,0.06493506493506493,0.003663003663003663,0.000666000666000666,0.03363303363303363,0.026973026973026972
3755,E02003850,2265.0,0.7011037527593819,0.10772626931567329,0.09183222958057395,0.005739514348785872,0.04370860927152318,0.0423841059602649,0.11169977924944813,0.045033112582781455,0.06666666666666667,0.3898454746136865,0.08388520971302428,0.1562913907284768,0.14966887417218544,0.258719646799117,0.1421633554083885,0.11655629139072848,0.040176600441501106,0.0013245033112582781,0.0,0.022516556291390728,0.016335540838852098
3756,E02003851,2375.0,0.728421052631579,0.1128421052631579,0.07536842105263158,0.0029473684210526317,0.03326315789473684,0.03915789473684211,0.08336842105263158,0.034105263157894736,0.04926315789473684,0.4568421052631579,0.10021052631578947,0.19536842105263158,0.16126315789473683,0.2294736842105263,0.13136842105263158,0.09810526315789474,0.042105263157894736,0.0008421052631578948,0.0,0.020210526315789474,0.021052631578947368
3757,E02003852,2792.0,0.7256446991404012,0.11389684813753581,0.08130372492836677,0.002148997134670487,0.02972779369627507,0.0494269340974212,0.07664756446991404,0.03044412607449857,0.04620343839541547,0.45379656160458454,0.0995702005730659,0.1977077363896848,0.1565186246418338,0.2335243553008596,0.10995702005730659,0.12356733524355301,0.04083094555873926,0.002148997134670487,0.0,0.023997134670487107,0.014684813753581662
3758,E02003853,2472.0,0.686084142394822,0.12257281553398058,0.0877831715210356,0.0036407766990291263,0.03114886731391586,0.05299352750809062,0.06957928802588997,0.02912621359223301,0.040453074433656956,0.40614886731391586,0.07483818770226537,0.1638349514563107,0.16747572815533981,0.2795307443365696,0.13389967637540454,0.14563106796116504,0.034385113268608415,0.0012135922330097086,0.0,0.019417475728155338,0.013754045307443365
3759,E02003854,2697.0,0.7170930663700408,0.12754912866147572,0.05672969966629588,0.0025954764553207266,0.024842417500926955,0.0292918057100482,0.10122358175750834,0.04597701149425287,0.05524657026325547,0.43159065628476084,0.07675194660734148,0.19985168705969597,0.1549870226177234,0.25361512791991103,0.15164998146088246,0.10196514645902854,0.0292918057100482,0.004078605858361142,0.0,0.014089729328883945,0.011123470522803115
3760,E02003855,2811.0,0.7054429028815368,0.15332621842760583,0.05656350053361793,0.0035574528637495554,0.022767698327997153,0.03023834934187122,0.07008182141586625,0.03415154749199573,0.03593027392387051,0.42547136250444684,0.08502312344361437,0.1800071149057275,0.16044112415510495,0.26254002134471716,0.15795090715048027,0.10458911419423693,0.032017075773746,0.006047669868374244,0.0,0.012806830309498399,0.013162575595873355
3761,E02003856,4778.0,0.5594390958560067,0.07534533277521975,0.09271661783172876,0.004185851820845542,0.04123064043532859,0.04730012557555462,0.10799497697781499,0.041021347844286314,0.06697362913352867,0.2833821682712432,0.04834658853076601,0.1335286730849728,0.1015069066555044,0.3930514859773964,0.14629552113855168,0.2467559648388447,0.0475094181665969,0.0018836333193804938,0.0,0.028673084972791963,0.016952699874424444
3762,E02003857,2735.0,0.6687385740402194,0.07641681901279708,0.10639853747714809,0.004753199268738574,0.04204753199268738,0.059597806215722124,0.1016453382084095,0.03656307129798903,0.06508226691042047,0.3842778793418647,0.05740402193784278,0.1813528336380256,0.14552102376599635,0.2789762340036563,0.10347349177330896,0.17550274223034734,0.05228519195612431,0.0007312614259597807,0.0,0.03217550274223035,0.019378427787934187
3763,E02003858,2911.0,0.6338028169014085,0.11233253177602198,0.08072827207145311,0.0034352456200618343,0.02164204740638956,0.05565097904500172,0.06149089659910684,0.023703194778426657,0.037787701820680177,0.3792511164548265,0.04809343868086568,0.1930608038474751,0.13809687392648573,0.3215389900377877,0.16042597045688767,0.16111301958090005,0.04465819306080385,0.0024046719340432843,0.0,0.028856063208519408,0.013397457918241155
3764,E02003859,4801.0,0.6808998125390544,0.13038950218704437,0.08269110601957926,0.0029160591543428453,0.02520308269110602,0.05457196417413039,0.0535305144761508,0.022078733597167256,0.031451780878983544,0.4142886898562799,0.06394501145594668,0.17433867944178297,0.1760049989585503,0.2732764007498438,0.13351385128098314,0.13976254946886066,0.045823786711101856,0.0039575088523224325,0.0008331597583836701,0.023953343053530515,0.017079775046865236
3765,E02003860,2889.0,0.7130494980962271,0.1322256836275528,0.07199723087573555,0.004845967462789893,0.024229837313949464,0.04292142609899619,0.07407407407407407,0.028729664243682937,0.04534440983039114,0.4347525095188647,0.055728625822083766,0.24472135687088958,0.1343025268258913,0.2537210107303565,0.1391484942886812,0.11457251644167532,0.033229491173416406,0.0024229837313949464,0.0,0.018345448251990307,0.012461059190031152
3766,E02003861,2896.0,0.6267265193370166,0.10946132596685083,0.08977900552486189,0.003798342541436464,0.03798342541436464,0.047997237569060776,0.11602209944751381,0.03798342541436464,0.07803867403314917,0.31146408839779005,0.04350828729281768,0.14675414364640885,0.12120165745856354,0.3294198895027624,0.15089779005524862,0.17852209944751382,0.043853591160220994,0.0010359116022099447,0.0,0.029005524861878452,0.013812154696132596
3767,E02003862,2093.0,0.7267080745341615,0.18633540372670807,0.04921165790731008,0.001433349259436216,0.0210224558050645,0.026755852842809364,0.05303392259913999,0.022933588150979456,0.030100334448160536,0.43812709030100333,0.06258958432871477,0.19971333014811277,0.17582417582417584,0.24032489249880554,0.15193502150023888,0.08838987099856666,0.03296703296703297,0.001433349259436216,0.0,0.017677974199713332,0.01385570950788342
3768,E02003863,3014.0,0.6532846715328468,0.12707365627073655,0.06867949568679496,0.0033178500331785005,0.025215660252156602,0.040145985401459854,0.06337093563370935,0.023888520238885203,0.03948241539482415,0.39416058394160586,0.05308560053085601,0.19177173191771732,0.1493032514930325,0.31187790311877905,0.17551426675514267,0.13636363636363635,0.03483742534837425,0.0016589250165892503,0.00033178500331785003,0.022229595222295954,0.010617120106171201
3769,E02003864,3624.0,0.6032008830022075,0.12472406181015452,0.06981236203090507,0.0027593818984547464,0.021247240618101546,0.045805739514348784,0.06318984547461369,0.02097130242825607,0.042218543046357616,0.3454746136865342,0.05353200883002208,0.16142384105960264,0.1305187637969095,0.35927152317880795,0.1716335540838852,0.18763796909492272,0.037527593818984545,0.0013796909492273732,0.0,0.023178807947019868,0.012969094922737307
3770,E02003865,3437.0,0.639511201629328,0.08379400640093104,0.10416060517893512,0.00523712540005819,0.034623217922606926,0.06430026185627,0.08204829793424498,0.0311318009892348,0.05091649694501019,0.36950829211521674,0.05266220541169625,0.16409659586848996,0.15274949083503056,0.3270293860925225,0.13529240616816993,0.19173697992435262,0.033459412278149546,0.0023276112889147513,0.0,0.019202793133546697,0.0119290078556881
3771,E02003866,2402.0,0.7306411323896753,0.10865945045795171,0.06661115736885928,0.004995836802664446,0.027060782681099085,0.03455453788509576,0.05537052456286428,0.020399666944213156,0.034970857618651124,0.5,0.07035803497085762,0.2581182348043297,0.17152373022481265,0.23605328892589508,0.1228143213988343,0.11323896752706078,0.03330557868442964,0.0020815986677768525,0.00041631973355537054,0.018734388009991675,0.012073272273105746
3772,E02003867,3140.0,0.6834394904458598,0.07006369426751592,0.09363057324840764,0.005414012738853503,0.038535031847133756,0.049681528662420385,0.11751592356687898,0.03535031847133758,0.0821656050955414,0.40222929936305735,0.05605095541401274,0.20828025477707007,0.13789808917197452,0.2818471337579618,0.10382165605095542,0.17802547770700636,0.03471337579617834,0.0022292993630573248,0.0,0.021337579617834394,0.011146496815286623
3773,E02003868,3901.0,0.5803640092284029,0.06921302230197385,0.11304793642655729,0.0035888233786208665,0.04486029223276083,0.0645988208151756,0.10535760061522687,0.0376826454755191,0.06767495513970777,0.29274544988464496,0.04537298128684952,0.12740322994104075,0.11996923865675468,0.376826454755191,0.14996154832094336,0.22686490643424762,0.04280953601640605,0.0017944116893104333,0.0010253781081773904,0.02794155344783389,0.012048192771084338
3774,E02003869,2992.0,0.6778074866310161,0.10561497326203209,0.08856951871657753,0.004679144385026738,0.029411764705882353,0.05447860962566845,0.0678475935828877,0.03409090909090909,0.03375668449197861,0.4157754010695187,0.07453208556149733,0.18315508021390375,0.15808823529411764,0.2894385026737968,0.1270053475935829,0.16243315508021391,0.032754010695187165,0.002339572192513369,0.00033422459893048126,0.021724598930481284,0.008355614973262033
3775,E02003870,5079.0,0.5390824965544398,0.04666272888363851,0.14609175034455602,0.0057097853908249655,0.04213427840126009,0.09824768655247096,0.09273479031305375,0.029533372711163616,0.06320141760189013,0.2535932270131916,0.03819649537310494,0.11577082102776137,0.09962591061232526,0.4036227603859027,0.1151801535735381,0.28844260681236467,0.05729474305965741,0.0017720023626698169,0.0011813349084465446,0.04154361094703682,0.012797794841504234
3776,E02003871,3058.0,0.6415958142576847,0.08763897972531066,0.10333551340745585,0.005886200130804447,0.05559189012426422,0.041857423152387184,0.12818835840418574,0.047416612164813604,0.08077174623937214,0.3224329627207325,0.05984303466317855,0.1435578809679529,0.11903204708960105,0.3132766514061478,0.16742969260954874,0.1458469587965991,0.04512753433616743,0.003924133420536298,0.0,0.026487900588620012,0.014715500327011119
3777,E02003872,4188.0,0.7017669531996179,0.1549665711556829,0.06184336198662846,0.0028653295128939827,0.02005730659025788,0.0389207258834766,0.06041069723018147,0.02865329512893983,0.031757402101241644,0.4245463228271251,0.07521489971346705,0.16857688634192933,0.18075453677172876,0.25859598853868193,0.1399235912129895,0.11867239732569246,0.039637058261700095,0.0033428844317096467,0.0002387774594078319,0.02029608404966571,0.015759312320916905
3778,E02003873,2665.0,0.6168855534709193,0.0525328330206379,0.13208255159474672,0.008630393996247656,0.06153846153846154,0.06191369606003752,0.16960600375234522,0.04727954971857411,0.12232645403377111,0.2626641651031895,0.04165103189493433,0.11594746716697936,0.1050656660412758,0.3305816135084428,0.10919324577861163,0.22138836772983114,0.0525328330206379,0.001876172607879925,0.00075046904315197,0.0300187617260788,0.019887429643527205
3779,E02003874,4025.0,0.6549068322981366,0.12024844720496894,0.07751552795031055,0.003229813664596273,0.031055900621118012,0.04322981366459627,0.09192546583850932,0.036273291925465835,0.05565217391304348,0.3652173913043478,0.06484472049689441,0.15304347826086956,0.14732919254658386,0.3075776397515528,0.16074534161490683,0.14683229813664597,0.03751552795031056,0.0037267080745341614,0.0,0.020372670807453416,0.013416149068322981
3780,E02003875,2681.0,0.7277135397239836,0.13241327862737784,0.07571801566579635,0.005967922417008579,0.027228646027601642,0.04252144722118612,0.05296531145095114,0.027974636329727715,0.024990675121223424,0.46661693397985826,0.08280492353599403,0.1794106676613204,0.20440134278254382,0.22417008578888475,0.11637448713166729,0.10779559865721745,0.048116374487131665,0.0029839612085042896,0.0003729951510630362,0.026855650876538604,0.017903767251025736
3781,E02003876,2393.0,0.6673631424989552,0.082741328875888,0.1065608023401588,0.0058503969912244045,0.046803175929795236,0.053907229419139155,0.09820309235269536,0.03301295445048057,0.0651901379022148,0.37985791893021315,0.0739657333890514,0.1521103217718345,0.1537818637693272,0.28750522356874214,0.13288758880066862,0.15461763476807355,0.04513163393230255,0.0012536564981195152,0.0,0.025073129962390306,0.01880484747179273
3782,E02003877,3884.0,0.7126673532440783,0.12770339855818744,0.0839340885684861,0.004376930998970134,0.026004119464469618,0.053553038105046344,0.06719876416065912,0.02729145211122554,0.039907312049433576,0.4338311019567456,0.06848609680741503,0.1956745623069001,0.1696704428424305,0.2548918640576725,0.14212152420185376,0.11277033985581875,0.03244078269824923,0.0025746652935118436,0.0,0.01725025746652935,0.012615859938208032
3783,E02003878,3299.0,0.7047590178842074,0.10639587753864807,0.09366474689299788,0.004849954531676266,0.03607153682934223,0.05274325553197939,0.08335859351318581,0.03122158229766596,0.052137011215519856,0.4213397999393756,0.07820551682327978,0.17126401939981814,0.17187026371627767,0.24825704759017883,0.11215519854501364,0.1361018490451652,0.04698393452561382,0.002121855107608366,0.0,0.026977872082449228,0.017884207335556228
