,GEOGRAPHY_CODE,All usual residents,Area (Hectares),Density (number of persons per hectare),Females,Lives in a communal establishment,Lives in a household,Males,Schoolchild or full-time student aged 4 and over at their non term-time address
4177,E02004278,1,0.030596351197263397,0.003728620296465223,0.5193842645381984,0.002280501710376283,0.9977194982896237,0.4806157354618016,0.020182440136830102
4178,E02004279,1,1.5276985455013516,9.010168618869867e-05,0.5160252284721328,0.02960483974771528,0.9703951602522847,0.48397477152786716,0.020208521045179558
4179,E02004280,1,1.2053187015376527,0.00010513865159679328,0.5087396504139834,0.004599816007359705,0.9954001839926403,0.49126034958601655,0.013405178078591143
4180,E02004281,1,0.10485647895024604,0.001298523783488245,0.5158556588299618,0.0028704209950792784,0.9971295790049207,0.4841443411700383,0.009841443411700382
4181,E02004282,1,0.0941823862978822,0.0012267098715426454,0.5223932415229718,0.021641013771554217,0.9783589862284457,0.4776067584770281,0.014465918296493461
4182,E02004283,1,0.08145691544584151,0.0014188487714846003,0.5084784865613104,0.010035759603183758,0.9899642403968162,0.4915215134386896,0.011766062983043026
4183,E02004284,1,0.0219831045406547,0.004804646251319958,0.49229144667370645,0.0368532206969377,0.9631467793030623,0.5077085533262936,0.009186906019007391
4184,E02004285,1,0.02325385130609511,0.005760214333556598,0.5134628265237776,0.01433355659745479,0.9856664434025452,0.4865371734762224,0.008573342263898191
4185,E02004286,1,0.023610094394143712,0.008167983047582353,0.5049123482951262,0.00982469659025236,0.9901753034097477,0.49508765170487384,0.01406280100173377
4186,E02004287,1,0.031541913480524146,0.005690181295997128,0.5162448393466164,0.001974510859809729,0.9980254891401903,0.4837551606533836,0.012206067133369233
4187,E02004288,1,0.10938685096579834,0.0016126174020910863,0.4178628389154705,0.1717171717171717,0.8282828282828283,0.5821371610845295,0.007442849548112706
4188,E02004289,1,0.08213442577419804,0.0016942091376197749,0.5122899597278155,0.0016664352173309262,0.9983335647826691,0.4877100402721844,0.008054436883766143
4189,E02004290,1,0.1477378364821936,0.0011369336231399432,0.5066042467814746,0.0,1.0,0.49339575321852536,0.009864571141949507
4190,E02004291,1,0.11596729040813321,0.0012671283335789008,0.5158391041697362,0.012523942831884485,0.9874760571681155,0.4841608958302637,0.005156917636658318
4191,E02004292,1,0.08358261748357756,0.0015159171298635675,0.5169277412834765,0.0,1.0,0.4830722587165235,0.007832238504295099
4192,E02004293,1,0.04817997654334151,0.002217720439279241,0.5227636208551019,0.01076873867150016,0.9892312613284998,0.4772363791448982,0.007143618722678324
4193,E02004294,1,0.041894153701084395,0.0028170674210278167,0.5114332861857614,0.007425742574257425,0.9925742574257426,0.48856671381423855,0.01485148514851485
4194,E02004295,1,0.21457476449515722,0.0006235902879129627,0.527132811463447,0.010348945203661935,0.9896510547963381,0.472867188536553,0.009685551280350271
4195,E02004296,1,0.24912983941242375,0.0004979459728619445,0.5025519731109175,0.012075189841902154,0.9879248101580979,0.4974480268890825,0.007967135565791112
4196,E02004297,1,0.19722911392405063,0.0006455696202531645,0.5040506329113924,0.00949367088607595,0.990506329113924,0.4959493670886076,0.008987341772151899
4197,E02004298,1,0.19350304029681542,0.0005359167267855303,0.509739255900237,0.022364217252396165,0.9776357827476039,0.49026074409976295,0.012573430897660517
4198,E02004299,1,0.10600778852962,0.0011092754307292895,0.5080245456691055,0.014396978994571631,0.9856030210054284,0.4919754543308945,0.008142553693651168
4199,E02004300,1,0.15543325526932086,0.0008326827998959146,0.5160031225604996,0.0029924538121259433,0.997007546187874,0.4839968774395004,0.00624512099921936
4200,E02004301,1,0.05540139419833596,0.0020350798290982687,0.5116932763660895,0.013941983359568248,0.9860580166404318,0.4883067236339105,0.003035754441196312
4201,E02004302,1,0.1279101587711372,0.001006841357945011,0.5100038724667614,0.007099522395766103,0.9929004776042339,0.4899961275332387,0.004905124564347489
4202,E02004303,1,0.05384742951907131,0.0016234616391725583,0.501265601815484,0.01335428122545169,0.9866457187745483,0.49873439818451604,0.00803002531203631
4203,E02004304,1,0.10254273504273503,0.001102114260008997,0.5195681511470985,0.013720197930724246,0.9862798020692758,0.48043184885290147,0.005847953216374269
4204,E02004305,1,0.8087326388888889,0.0001388888888888889,0.5144675925925926,0.0038194444444444443,0.9961805555555555,0.4855324074074074,0.008564814814814815
4205,E02004306,1,1.0747244774572464,0.0001554672655035412,0.5095871480393851,0.0006909656244601831,0.9993090343755399,0.49041285196061496,0.013992053895318707
4206,E02004307,1,0.8110989345509894,0.00018264840182648402,0.5199391171993911,0.01704718417047184,0.9829528158295282,0.4800608828006088,0.0091324200913242
4207,E02004308,1,0.14646757897429338,0.0008696764292108965,0.4710321012917253,0.13505563371275098,0.864944366287249,0.5289678987082748,0.0198235068423072
4208,E02004309,1,0.04302439850898001,0.003930870891223314,0.5294815316841749,0.010166045408336157,0.9898339545916638,0.47051846831582517,0.012876990850559133
4209,E02004310,1,0.25471489575483547,0.0004898266767143934,0.5134388344637026,0.008414971112785732,0.9915850288872142,0.4865611655362974,0.01105249937201708
4210,E02004311,1,0.3769905577514273,0.0002964426877470356,0.5151515151515151,0.003952569169960474,0.9960474308300395,0.48484848484848486,0.00878348704435661
4211,E02004312,1,0.07541131275665651,0.0017618227579811897,0.5179493972711617,0.007550668962776527,0.9924493310372234,0.48205060272883826,0.011789641012054576
4212,E02004313,1,0.04836475164572112,0.003096947935368043,0.5032914422501497,0.0019449431478156792,0.9980550568521843,0.4967085577498504,0.005086774386594853
4213,E02004314,1,0.057842913128674074,0.0014124755062050948,0.4812214239059438,0.5065316786414108,0.49346832135858915,0.5187785760940562,0.013634879163945134
4214,E02004315,1,0.1240740377062058,0.0007953652788688138,0.49744697564807544,0.04261586802827966,0.9573841319717203,0.5025530243519246,0.025923016496465043
4215,E02004316,1,0.30907971142002466,0.0005630828787612177,0.5083582614816118,0.0,1.0,0.49164173851838816,0.005806792187225057
4216,E02004317,1,0.27381704293357695,0.00048283961894819266,0.5158554091087042,0.00952629518465353,0.9904737048153465,0.48414459089129586,0.009395797990343208
4217,E02004318,1,0.4182833251352681,0.00039350713231677323,0.5163141498606328,0.02147893097229054,0.9785210690277094,0.4836858501393671,0.015248401377274963
4218,E02004319,1,0.3394313620551244,0.000388011774150388,0.5044153063955045,0.002408348943002408,0.9975916510569975,0.4955846936044956,0.007894032646507895
4219,E02004320,1,0.11624832514515407,0.0009602501116569897,0.5073693613220187,0.01094238499330058,0.9890576150066994,0.49263063867798124,0.005024564537740062
4220,E02004321,1,0.03876452965847813,0.003091671659676453,0.5026962252846016,0.018334331935290594,0.9816656680647095,0.49730377471539844,0.004433792690233673
4221,E02004322,1,0.07741813898704358,0.0015194346289752652,0.5327444051825677,0.0063604240282685515,0.9936395759717315,0.4672555948174323,0.003297997644287397
4222,E02004323,1,0.1299215785479383,0.0009739438401214268,0.4964583860359221,0.013154566152289401,0.9868454338477106,0.5035416139640779,0.0046799898811029595
4223,E02004324,1,0.38070830425680385,0.00045359385903698534,0.4961618981158409,0.0,1.0,0.5038381018841591,0.005582693649685973
4224,E02004325,1,0.05742375601926164,0.0019949552854849804,0.5185737216234808,0.021783994496675074,0.9782160055033249,0.48142627837651913,0.006535198349002522
4225,E02004326,1,0.30589822294022617,0.0005331179321486268,0.5021001615508885,0.007431340872374798,0.9925686591276252,0.49789983844911145,0.006138933764135703
4226,E02004327,1,0.04068716661437088,0.00385942893002824,0.5142767492940069,0.011295889551302165,0.9887041104486979,0.4857232507059931,0.003922183871979918
4227,E02004328,1,0.02943982554177457,0.004634046613057108,0.5254191086275044,0.0001362954886193267,0.9998637045113806,0.4745808913724956,0.006269592476489028
4228,E02004329,1,0.04751624335499113,0.0031010041346721797,0.5079740106320142,0.0122563496751329,0.9877436503248671,0.4920259893679858,0.007383343177790904
4229,E02004330,1,0.13603970390309555,0.0012449528936742935,0.514300134589502,0.006729475100942127,0.9932705248990579,0.485699865410498,0.006056527590847914
4230,E02004331,1,0.17737191249117856,0.0007904022582921665,0.5038814396612562,0.01397318278052223,0.9860268172194778,0.49611856033874385,0.00465772759350741
4231,E02004332,1,0.545149766419346,0.000247320692497939,0.5136026380873866,0.0038472107721901623,0.9961527892278098,0.48639736191261335,0.007969222313822478
4232,E02004333,1,0.09331012393817016,0.0014900431694750034,0.502854755605069,0.0,1.0,0.4971452443949311,0.008912407742654227
4233,E02004334,1,0.2736987788331072,0.0005020352781546812,0.5134328358208955,0.0025780189959294436,0.9974219810040705,0.48656716417910445,0.007869742198100407
4234,E02004335,1,0.10377643504531722,0.001526474797265066,0.5180473843218317,0.0033391636190173318,0.9966608363809827,0.4819526156781682,0.007950389569088886
4235,E02004336,1,0.15797556719022687,0.0009162303664921466,0.5126527050610821,0.012216404886561954,0.987783595113438,0.487347294938918,0.005381035485747527
4236,E02004337,1,0.22957610366791126,0.00048319789150010983,0.5059301559411377,0.005271249725455744,0.9947287502745442,0.4940698440588623,0.008016692290797276
4237,E02004338,1,0.27475669279692355,0.0005324656115959178,0.5107232657890844,0.005324656115959178,0.9946753438840408,0.48927673421091555,0.00709954148794557
4238,E02004339,1,1.377169646750981,0.00010175897659543538,0.5099578427096961,0.008431458060764646,0.9915685419392354,0.4900421572903038,0.014246256723360953
4239,E02004340,1,0.13882466467239218,0.0006947795040046318,0.5110489240567403,0.011965647013413105,0.9880343529865869,0.48895107594325965,0.006465309273376435
4240,E02004341,1,0.08096590234050137,0.0014732089818225021,0.5037424260425329,0.009742188428181062,0.9902578115718189,0.49625757395746706,0.015088511346085303
4241,E02004342,1,0.024886877828054297,0.006737053795877326,0.519021283727166,0.02145131556896263,0.9785486844310374,0.4809787162728339,0.008044243338360985
4242,E02004343,1,0.11421204993667451,0.0015921838248597795,0.5297629817260721,0.015559978288402389,0.9844400217115976,0.470237018273928,0.007960919124298896
4243,E02004344,1,0.14058288313903897,0.0010093829968723343,0.5241683252772249,0.0,1.0,0.4758316747227751,0.009667330110889964
4244,E02004345,1,1.9655592131044752,3.918802413982287e-05,0.5092091856728583,0.011834783290226508,0.9881652167097735,0.4907908143271416,0.010737518614311466
4245,E02004346,1,10.994253005151688,1.9080328181644726e-05,0.5048654836863194,0.0030528525090631558,0.9969471474909368,0.4951345163136806,0.019080328181644724
4246,E02004347,1,0.12972727272727272,0.00109375,0.49076704545454547,0.11363636363636363,0.8863636363636364,0.5092329545454546,0.016619318181818183
4247,E02004348,1,4.910425399975195,2.480466327669602e-05,0.5079995039067344,0.005829095870023565,0.9941709041299764,0.4920004960932655,0.016247054446235892
4248,E02004349,1,0.27204269614217597,0.0004009536194191591,0.5096445600346771,0.0042262678803641094,0.9957737321196359,0.49035543996532294,0.006718682271348071
4249,E02004350,1,0.30808300395256916,0.0003328479301019347,0.5090493030996464,0.013001872269606824,0.9869981277303932,0.49095069690035364,0.00884127314333264
4250,E02004351,1,0.20954021352313168,0.0006832740213523131,0.5084697508896797,0.016512455516014234,0.9834875444839858,0.4915302491103203,0.006832740213523132
4251,E02004352,1,0.1377491408934708,0.0009648427174200369,0.5080623843510441,0.021279407877346022,0.9787205921226539,0.49193761564895583,0.008987575997885276
4252,E02004353,1,0.032602993774009804,0.004066763809776129,0.5284143595178169,0.015631209431712808,0.9843687905682872,0.47158564048218304,0.012319512518214334
4253,E02004354,1,0.25826156482010276,0.0004454597372929754,0.5115933752141634,0.006624785836664763,0.9933752141633352,0.4884066247858367,0.009366076527698459
4254,E02004355,1,0.028867300537412155,0.004767810389968307,0.5319002342565798,0.007716687336364889,0.9922833126636351,0.46809976574342016,0.006614303431169905
4255,E02004356,1,0.025488521089161775,0.005232247730912974,0.5245595301655098,0.0017351841964762414,0.9982648158035238,0.4754404698344901,0.009743726641751202
4256,E02004357,1,0.014408057179987005,0.009018843404808317,0.5207277452891488,0.0007797270955165692,0.9992202729044835,0.4792722547108512,0.005198180636777128
4257,E02004358,1,0.029331533616146033,0.004383596863350045,0.5238462527317136,0.0010284098213137935,0.9989715901786862,0.4761537472682864,0.006427561383211209
4258,E02004359,1,0.03886369362559839,0.003237591332829428,0.5319979843789368,0.018644494834971024,0.981355505165029,0.46800201562106325,0.009322247417485512
4259,E02004361,1,0.1271618236472946,0.0009894789579158317,0.5298096192384769,0.01377755511022044,0.9862224448897795,0.47019038076152303,0.01377755511022044
4260,E02004362,1,0.02348618594520234,0.00488364094921472,0.518170354235928,0.004470938897168405,0.9955290611028316,0.481829645764072,0.006419809698498223
4261,E02004363,1,0.03943668252080856,0.0037752675386444707,0.5264565992865636,0.07803210463733651,0.9219678953626635,0.47354340071343637,0.01248513674197384
4262,E02004364,1,0.017468955441928415,0.006963720477233991,0.5356708059410762,0.021061602142683225,0.9789383978573167,0.4643291940589238,0.013270026783540298
4263,E02004365,1,0.010757412398921832,0.012533692722371967,0.4889487870619946,0.010512129380053909,0.9894878706199461,0.5110512129380054,0.007142857142857143
4264,E02004366,1,0.01703682226732386,0.008509712960278342,0.5102928385039142,0.08364743403885185,0.9163525659611481,0.48970716149608584,0.0068135691504784
4265,E02004367,1,0.178001414427157,0.000792079207920792,0.5451202263083451,0.10424328147100424,0.8957567185289957,0.4548797736916549,0.014992927864214993
4266,E02004368,1,0.05014299925391694,0.0024745088286495893,0.5136781895050982,0.006839094752549117,0.9931609052474509,0.48632181049490175,0.011812981845312112
4267,E02004369,1,0.04128589134476348,0.002499483577773187,0.5234455690972939,0.021586449080768438,0.9784135509192315,0.47655443090270605,0.013943400123941335
