,GEOGRAPHY_CODE,All categories: Highest level of qualification,Full-time students: Age 18 to 74: Economically active: In employment,Full-time students: Age 18 to 74: Economically active: Unemployed,Full-time students: Age 18 to 74: Economically inactive,Highest level of qualification: Apprenticeship,Highest level of qualification: Level 1 qualifications,Highest level of qualification: Level 2 qualifications,Highest level of qualification: Level 3 qualifications,Highest level of qualification: Level 4 qualifications and above,Highest level of qualification: Other qualifications,No qualifications,Schoolchildren and full-time students: Age 16 to 17,Schoolchildren and full-time students: Age 18 and over
3741,E02003836,5966.0,0.01340931947703654,0.002179014415018438,0.013744552463962454,0.04391552128729467,0.11599061347636608,0.15906805229634596,0.10157559503855179,0.3000335232986926,0.03335568219912839,0.24606101240362052,0.021957760643647337,0.029332886356017433
3742,E02003837,9518.0,0.01765076696785039,0.002836730405547384,0.021222945997058207,0.0362471107375499,0.11693633116200883,0.1676822861945787,0.1290187014078588,0.3846396301744064,0.02710653498634167,0.13836940533725572,0.041395251103172936,0.04181550745955032
3743,E02003838,5192.0,0.009822804314329739,0.0013482280431432975,0.011941448382126348,0.06182588597842835,0.12615562403697997,0.1596687211093991,0.12057010785824346,0.28043143297380585,0.03428351309707242,0.21706471494607088,0.027157164869029277,0.02349768875192604
3744,E02003839,5884.0,0.01053704962610469,0.0018694765465669613,0.01478585995921142,0.03653976886471788,0.11556764106050306,0.1478585995921142,0.11607749830047587,0.3266485384092454,0.03823929299796057,0.219068660774983,0.022433718558803536,0.027192386131883073
3745,E02003840,8362.0,0.011241329825400622,0.0013154747668022004,0.012317627361875149,0.03336522363071036,0.10978234872040182,0.15618273140397035,0.11002152595072949,0.35601530734274095,0.031451805788088975,0.20318105716335805,0.03025591963645061,0.02499402056924181
3746,E02003841,6417.0,0.012155212716222535,0.0018700327255726976,0.027427146641732895,0.0345956054230949,0.12077294685990338,0.1460183886551348,0.11656537322736481,0.35109864422627396,0.029141343306841202,0.20180769830138695,0.02228455664640798,0.041608228143992516
3747,E02003842,4585.0,0.014394765539803707,0.0013086150490730644,0.017448200654307525,0.039476553980370775,0.09880043620501636,0.15332606324972736,0.11624863685932388,0.43555070883315156,0.028353326063249727,0.1282442748091603,0.021374045801526718,0.03336968375136314
3748,E02003843,4902.0,0.01040391676866585,0.0030599755201958386,0.01142390860873113,0.05263157894736842,0.1664626682986536,0.16544267645858834,0.1230110159118727,0.16768665850673195,0.038963688290493674,0.2858017135862913,0.02835577315381477,0.025091799265605876
3749,E02003844,5772.0,0.01178101178101178,0.0008662508662508662,0.030838530838530838,0.05751905751905752,0.12283437283437283,0.1521136521136521,0.14345114345114346,0.3113305613305613,0.034476784476784476,0.17827442827442827,0.02823977823977824,0.04383229383229383
3750,E02003845,6511.0,0.015512210105974505,0.0039932422054983875,0.012440485332514207,0.029949316541237905,0.1936722469666718,0.17432038089387192,0.12133312855168177,0.1276301643372754,0.050683458762094916,0.3024113039471663,0.02073414222085701,0.0319459376439871
3751,E02003846,5243.0,0.015258439824527943,0.004768262445164982,0.018691588785046728,0.038336830059126456,0.1884417318329201,0.17604424947549113,0.11539195117299256,0.12435628456990273,0.03852756055693305,0.318901392332634,0.027655922181956893,0.03871829105473965
3752,E02003847,7843.0,0.02040035700624761,0.0017850312380466658,0.011220196353436185,0.05839602193038378,0.13387734285349995,0.18347571082493944,0.15963279357388754,0.2937651408899656,0.0337880912915976,0.13706489863572613,0.029070508733902843,0.03340558459773046
3753,E02003848,4098.0,0.013909224011713031,0.002440214738897023,0.016593460224499756,0.04489995119570522,0.17520741825280625,0.16813079551000487,0.12005856515373353,0.13689604685212298,0.040995607613469986,0.31381161542215713,0.030990727183992192,0.03294289897510981
3754,E02003849,5452.0,0.013939838591342627,0.004035216434336023,0.01504035216434336,0.03796771826852531,0.1909391049156273,0.18030080704328685,0.10766691122523844,0.10161408657373441,0.04713866471019809,0.3343727072633896,0.025128393250183418,0.03338224504768892
3755,E02003850,4420.0,0.01809954751131222,0.0011312217194570137,0.009502262443438913,0.05701357466063348,0.16312217194570136,0.17443438914027148,0.1328054298642534,0.18484162895927603,0.04479638009049774,0.2429864253393665,0.02760180995475113,0.028733031674208143
3756,E02003851,4859.0,0.01749331138094258,0.0020580366330520683,0.006379913562461412,0.05824243671537353,0.14323934966042395,0.16464293064416546,0.13356657748507925,0.25540234616176166,0.04342457295739864,0.2014817863757975,0.025108046923235233,0.026137065239761267
3757,E02003852,5746.0,0.017229376957883746,0.0024364775495997215,0.011138183083884442,0.061260006961364424,0.14183780020884093,0.17925513400626522,0.15384615384615385,0.2424295161851723,0.03793943612948138,0.1834319526627219,0.02610511660285416,0.030978071702053602
3758,E02003853,4866.0,0.011508425811755036,0.0016440608302507192,0.015002055076037813,0.036374845869297165,0.10665844636251541,0.1678997122893547,0.12535963830661734,0.3861487875051377,0.036374845869297165,0.14118372379778052,0.029798602548294285,0.02836004932182491
3759,E02003854,5250.0,0.01219047619047619,0.001142857142857143,0.014095238095238095,0.039619047619047616,0.12,0.16476190476190475,0.12419047619047618,0.3780952380952381,0.03542857142857143,0.1379047619047619,0.031619047619047616,0.02780952380952381
3760,E02003855,5600.0,0.010714285714285714,0.0007142857142857143,0.011607142857142858,0.04285714285714286,0.10696428571428572,0.15839285714285714,0.11910714285714286,0.38821428571428573,0.030357142857142857,0.15410714285714286,0.026964285714285715,0.023214285714285715
3761,E02003856,8424.0,0.01436372269705603,0.002492877492877493,0.014245014245014245,0.029914529914529916,0.12951092117758783,0.15847578347578348,0.11942070275403609,0.3149335232668566,0.04024216524216524,0.20750237416904083,0.023266856600189935,0.03133903133903134
3762,E02003857,5177.0,0.011976047904191617,0.0017384585667374927,0.01757774773034576,0.025690554375120727,0.11609039984547034,0.158006567510141,0.11357929302684952,0.40486768398686496,0.04230249179061232,0.13946300946494108,0.02684952675294572,0.03129225420127487
3763,E02003858,5417.0,0.009414805242754292,0.0014768321949418497,0.018460402436773122,0.017537382314934465,0.07697987816134391,0.13106885730108916,0.10245523352409082,0.5264906774967695,0.034336348532398,0.1111316226693742,0.028429019752630607,0.029352039874469264
3764,E02003859,10008.0,0.008493205435651479,0.0007993605115907274,0.019684252597921663,0.03347322142286171,0.11730615507593925,0.15147881694644286,0.10831334932054357,0.3627098321342926,0.03147482014388489,0.19524380495603516,0.019784172661870502,0.02907673860911271
3765,E02003860,5537.0,0.009210763951598339,0.0014448257178977786,0.016615495755824453,0.02961892721690446,0.08885678165071338,0.15026187466136898,0.11305761242550118,0.47607007404731805,0.02492324363373668,0.11721148636445729,0.029980133646378904,0.02781289506953224
3766,E02003861,5224.0,0.010911179173047474,0.0019142419601837673,0.010145482388973967,0.028905053598774884,0.12346860643185299,0.16271056661562022,0.11121745788667688,0.3395865237366003,0.03751914241960184,0.1965926493108729,0.02565084226646248,0.022970903522205207
3767,E02003862,4277.0,0.007248071077858312,0.0009352349777881693,0.01122281973345803,0.025952770633621697,0.08767827916764087,0.15782090250175357,0.09469254150105214,0.4765022211830722,0.0243161094224924,0.13303717559036707,0.03670797287818564,0.019406125789104514
3768,E02003863,5554.0,0.010082823190493338,0.0007202016564638099,0.013503781058696434,0.022686352178610012,0.07742167806985956,0.13089665106229745,0.10785019805545552,0.5046813107670147,0.03222902412675549,0.12423478574000721,0.02556715880446525,0.024486856319769535
3769,E02003864,6709.0,0.00849605008197943,0.0007452675510508272,0.016246832612908033,0.02161275898047399,0.09494708600387539,0.1493516172305858,0.1070204203308988,0.4489491727530183,0.036070949470860036,0.14204799523028766,0.023401401102995975,0.025637203756148457
3770,E02003865,6285.0,0.011933174224343675,0.0006364359586316627,0.012092283214001591,0.03659506762132061,0.11137629276054097,0.143357199681782,0.11853619729514718,0.38027048528241847,0.032458233890214794,0.17740652346857597,0.0213206046141607,0.024661893396976928
3771,E02003866,4789.0,0.011693464188765922,0.0008352474420547087,0.015452077678012112,0.028398413029860094,0.09876801002296931,0.16496136980580497,0.1217373146794738,0.4395489663812905,0.03236583837961996,0.11422008770098141,0.03403633326372938,0.027980789308832743
3772,E02003867,5989.0,0.01369176824177659,0.0005009183503088997,0.01552846885957589,0.03272666555351478,0.11721489397228252,0.166471865085991,0.12406077809317081,0.36533645015862415,0.03840374019034897,0.1557856069460678,0.03673401235598597,0.029721155451661378
3773,E02003868,6822.0,0.012752858399296393,0.001759014951627089,0.013632365875109938,0.03342128408091469,0.13778950454412195,0.15142187041923189,0.12650249193784813,0.2749926707710349,0.04221635883905013,0.2336558194077983,0.019935502785107008,0.02829082380533568
3774,E02003869,5913.0,0.011838322340605445,0.0013529511246406223,0.011161846778285134,0.03838998816167766,0.10553018772196854,0.15136140706916962,0.12954507018433958,0.373921867072552,0.02976492474209369,0.17148655504819887,0.024691358024691357,0.0243531202435312
3775,E02003870,8658.0,0.014322014322014322,0.001848001848001848,0.014668514668514668,0.0313005313005313,0.11653961653961654,0.1534996534996535,0.15326865326865327,0.3175098175098175,0.0425040425040425,0.18537768537768537,0.017094017094017096,0.030954030954030955
3776,E02003871,5708.0,0.011737911702873161,0.0022775052557813596,0.01524176594253679,0.03486334968465312,0.14803784162578837,0.16643307638402244,0.12526278906797478,0.20865451997196915,0.03749124036440084,0.27925718290119134,0.029782761037140854,0.02925718290119131
3777,E02003872,8203.0,0.009386809703766914,0.0012190661952944045,0.012678288431061807,0.034377666707302204,0.10045105449225893,0.15348043398756553,0.11447031573814458,0.3975374862855053,0.028160429111300744,0.1715226136779227,0.024137510666829207,0.023406070949652566
3778,E02003873,4876.0,0.010869565217391304,0.003281378178835111,0.018457752255947497,0.0330188679245283,0.15176374077112387,0.16345365053322394,0.11997538966365874,0.2015996718621821,0.0367104183757178,0.29347826086956524,0.026251025430680888,0.0330188679245283
3779,E02003874,7540.0,0.008753315649867375,0.0010610079575596816,0.009814323607427056,0.035941644562334216,0.10981432360742706,0.143368700265252,0.11114058355437666,0.37745358090185677,0.03090185676392573,0.19137931034482758,0.02440318302387268,0.019761273209549072
3780,E02003875,5429.0,0.00884140725732179,0.0016577638607478357,0.012525326947872537,0.04236507644133358,0.11291213851538036,0.15361945109596611,0.10885982685577454,0.39031129121385155,0.03186590532326395,0.1600663105544299,0.027076809725547983,0.023392890034997237
3781,E02003876,4570.0,0.011816192560175055,0.0019693654266958426,0.010940919037199124,0.04726477024070022,0.14814004376367615,0.17811816192560176,0.1363238512035011,0.22582056892778993,0.036323851203501095,0.22800875273522975,0.029321663019693654,0.02472647702407002
3782,E02003877,7679.0,0.013022528975126969,0.0005209011590050788,0.01328297955462951,0.04089074098189868,0.10040369839822894,0.14546164865216826,0.12436515171246255,0.39640578200286497,0.03242609714806616,0.16004688110431045,0.029691366063289492,0.027477536137517907
3783,E02003878,6670.0,0.012593703148425787,0.0008995502248875562,0.011094452773613194,0.043478260869565216,0.1376311844077961,0.16776611694152924,0.12833583208395802,0.2631184407796102,0.036581709145427285,0.22308845577211395,0.025637181409295353,0.024587706146926538
3784,E02003879,5095.0,0.012561334641805692,0.0017664376840039254,0.011187438665358195,0.0408243375858685,0.1619234543670265,0.1703631010794897,0.13366045142296368,0.20451422963689891,0.052600588812561334,0.23611383709519138,0.02139352306182532,0.025711481844946024
3785,E02003880,5233.0,0.010510223581119816,0.0019109497420217848,0.010892413529524173,0.044334034014905405,0.1480986050066883,0.17446971144658896,0.1180966940569463,0.21096885151920505,0.036881330021020446,0.26715077393464554,0.025797821517294095,0.023695776801070132
3786,E02003881,4970.0,0.013078470824949699,0.0016096579476861167,0.012474849094567404,0.04386317907444668,0.1517102615694165,0.1722334004024145,0.13480885311871227,0.23822937625754528,0.04607645875251509,0.2130784708249497,0.024346076458752516,0.027766599597585512
3787,E02003882,7575.0,0.010561056105610561,0.0015841584158415843,0.013333333333333334,0.042772277227722776,0.16409240924092408,0.16264026402640264,0.11722772277227722,0.16844884488448844,0.04501650165016502,0.2998019801980198,0.029966996699669967,0.02574257425742574
3788,E02003883,7788.0,0.014509501797637391,0.0014124293785310734,0.013482280431432974,0.029917822290703645,0.1086286594761171,0.15729327170005136,0.13507960965588084,0.445814072932717,0.02670775552131484,0.09655880842321521,0.033513097072419104,0.029404211607601437
3789,E02003884,6609.0,0.010137691027386897,0.0007565441065214102,0.013617793917385384,0.032985323044333485,0.09093660160387351,0.1473747919503707,0.11665910122560146,0.4282039642911182,0.03389317597215918,0.1499470419125435,0.028446058405205022,0.024814646693902254
3790,E02003885,4662.0,0.012012012012012012,0.001287001287001287,0.009223509223509223,0.04676104676104676,0.12033462033462033,0.1435006435006435,0.1317031317031317,0.3382668382668383,0.035607035607035604,0.18382668382668382,0.022951522951522953,0.022737022737022737
3791,E02003886,5142.0,0.011863088292493194,0.0033061065733177753,0.011863088292493194,0.03811746402178141,0.18339167639050952,0.17016725009723843,0.11688059120964606,0.15694282380396732,0.040062232594321276,0.29443796188253596,0.030921820303383897,0.027032283158304162
3792,E02003887,4943.0,0.014970665587699777,0.004046125834513453,0.013149908962168723,0.03823588913615213,0.15820352012947603,0.17236496055027312,0.14525591745903296,0.22981994740036416,0.034189763301638684,0.22193000202306293,0.03398745700991301,0.032166700384381956
3793,E02003888,5039.0,0.01091486406032943,0.0035721373288350863,0.01627307005358206,0.04762849771780115,0.1780115102202818,0.1758285374082159,0.11153006548918436,0.12641397102599722,0.04306410001984521,0.31752331811867435,0.025203413375669777,0.030760071442746575
3794,E02003889,4317.0,0.011118832522585128,0.0023164234422052353,0.015983321751216122,0.037989344452165855,0.182302524901552,0.16284456798702804,0.10331248552235349,0.14338661107250406,0.03428306694463748,0.3358813991197591,0.03034514709288858,0.029418577716006485
3795,E02003890,4769.0,0.01090375340742294,0.0025162507863283707,0.013000629062696582,0.045921576850492765,0.17383099182218495,0.18892849654015517,0.13399035437198575,0.17571817991193123,0.03396938561543301,0.24764101488781715,0.030614384566995178,0.026420633256447893
3796,E02003891,4731.0,0.009088987529063623,0.0008454872120059184,0.009934474741069541,0.033396744874233775,0.10040160642570281,0.15261044176706828,0.10209258084971465,0.39357429718875503,0.03593320651025153,0.18199112238427395,0.029803424223208624,0.020080321285140562
3797,E02003892,5247.0,0.00952925481227368,0.0017152658662092624,0.01162569087097389,0.0548885077186964,0.12102153611587574,0.1545645130550791,0.12311797217457594,0.3205641318848866,0.037164093767867355,0.18867924528301888,0.02801600914808462,0.022870211549456832
3798,E02003893,5449.0,0.012479354009910076,0.0014681592952835382,0.01046063497889521,0.04587997797761057,0.12093962194898146,0.16920535878142778,0.122407781244265,0.30354193429987153,0.03523582308680492,0.20278950266103873,0.02514222793173059,0.024408148284088823
3799,E02003894,6578.0,0.010337488598358164,0.002128306476132563,0.011401641836424446,0.04408634843417452,0.15141380358771664,0.17573730617208877,0.11766494375190027,0.226208574034661,0.05107935542718151,0.23380966859227728,0.0287321374277896,0.024171480693219824
3800,E02003895,6427.0,0.011669519215808308,0.0015559358954411078,0.014470203827602304,0.043099424303718686,0.14656916135055237,0.19558114205694727,0.12898708573206785,0.22125408433172553,0.04403298584098335,0.22047611638400497,0.0273844717597635,0.02800684611793994
3801,E02003896,4643.0,0.01421494723239285,0.004092181779022184,0.01421494723239285,0.04113719577859143,0.14085720439371097,0.1817790221839328,0.11328882188240362,0.21645487831143656,0.04587551152272238,0.26060736592720224,0.0323066982554383,0.03295283222054706
3802,E02003897,4422.0,0.015151515151515152,0.0004522840343735866,0.009950248756218905,0.06218905472636816,0.1282225237449118,0.17345092718227045,0.14088647670737223,0.3276797829036635,0.032564450474898234,0.1350067842605156,0.029850746268656716,0.025780189959294438
3803,E02003898,5579.0,0.010037641154328732,0.000716974368166338,0.012905538626994085,0.04265997490589712,0.11561211686682202,0.15827209177271911,0.12815916830973292,0.3529306327298799,0.03531098763219215,0.16705502778275677,0.02258469259723965,0.023660154149489156
3804,E02003899,4436.0,0.013300270513976555,0.0015779981965734896,0.013525698827772768,0.07191163210099188,0.1266907123534716,0.16794409377817854,0.1388638412984671,0.20446348061316502,0.04440937781785392,0.24571686203787196,0.02479711451758341,0.028403967538322812
3805,E02003900,5896.0,0.014925373134328358,0.0015264586160108548,0.016451831750339214,0.0608887381275441,0.12567842605156038,0.1823270013568521,0.1382293080054274,0.28324287652645863,0.03324287652645862,0.17639077340569878,0.028663500678426053,0.03307327001356852
3806,E02003901,6345.0,0.00929866036249015,0.0015760441292356187,0.009456264775413711,0.04854215918045705,0.12907801418439716,0.16532702915681638,0.11457840819542947,0.24365642237982663,0.0425531914893617,0.25626477541371157,0.021749408983451537,0.020646178092986602
3807,E02003902,4372.0,0.010064043915827997,0.0013723696248856359,0.016239707227813358,0.06198536139066789,0.15782250686184812,0.18778591033851785,0.13860933211344922,0.19281793229643185,0.04162854528819762,0.21935041171088746,0.028362305580969808,0.02859103385178408
3808,E02003903,5392.0,0.012240356083086053,0.002410979228486647,0.011683976261127596,0.059903560830860535,0.13798219584569732,0.16951038575667657,0.13482937685459942,0.27614985163204747,0.03839020771513353,0.18323442136498516,0.025222551928783383,0.026335311572700297
3809,E02003904,4599.0,0.006958034355294629,0.001304631441617743,0.010002174385736029,0.05131550337029789,0.13263752989780386,0.1791693846488367,0.10567514677103718,0.24266144814090018,0.04044357469015003,0.2480974124809741,0.018482278756251358,0.018699717329854315
3810,E02003905,5003.0,0.014991005396761943,0.0015990405756546072,0.012592444533280032,0.044373375974415354,0.13851688986608035,0.17849290425744554,0.14571257245652608,0.27963222066759946,0.03757745352788327,0.17569458325004997,0.026184289426344192,0.029182490505696584
3811,E02003906,4530.0,0.009933774834437087,0.0008830022075055188,0.011479028697571744,0.052097130242825605,0.11898454746136865,0.15673289183222958,0.12273730684326711,0.3090507726269316,0.03620309050772627,0.2041942604856512,0.024061810154525385,0.022958057395143488
3812,E02003907,6300.0,0.011746031746031746,0.002380952380952381,0.012380952380952381,0.04158730158730159,0.09793650793650793,0.15412698412698414,0.12825396825396826,0.363015873015873,0.03571428571428571,0.17936507936507937,0.023809523809523808,0.026825396825396825
3813,E02003908,6326.0,0.012804299715460007,0.001264622194119507,0.014543155232374328,0.02861207714195384,0.12503951944356623,0.17293708504584254,0.125671830540626,0.3226367372747392,0.035883654758141,0.18921909579513121,0.03556749920961113,0.02861207714195384
3814,E02003909,7570.0,0.01809775429326288,0.003038309114927345,0.027080581241743725,0.04002642007926024,0.13170409511228534,0.16261558784676355,0.14029062087186261,0.2820343461030383,0.03659180977542933,0.20673712021136065,0.02404227212681638,0.04834874504623514
3815,E02003910,5168.0,0.017995356037151702,0.00348297213622291,0.018962848297213623,0.03076625386996904,0.10739164086687307,0.15499226006191952,0.13332043343653252,0.37712848297213625,0.03637770897832817,0.16002321981424147,0.02418730650154799,0.04063467492260062
3816,E02003911,7043.0,0.009938946471674003,0.001561834445548772,0.011642765866818117,0.038051966491551896,0.10151923896067017,0.16243078233707228,0.11330398977708363,0.37753798097401675,0.033224478205310236,0.17393156325429504,0.029958824364617352,0.023285531733636233
3817,E02003912,6496.0,0.012315270935960592,0.0020012315270935962,0.010775862068965518,0.03786945812807882,0.12361453201970443,0.16641009852216748,0.12546182266009853,0.3263546798029557,0.03894704433497537,0.1813423645320197,0.020782019704433496,0.025554187192118227
3818,E02003913,4983.0,0.017459361830222758,0.003612281757977122,0.0347180413405579,0.04394942805538832,0.09713024282560706,0.1635560907084086,0.14107967088099538,0.36825205699377883,0.02749347782460365,0.15853903271121814,0.02568733694561509,0.055990367248645395
3819,E02003914,5892.0,0.0274949083503055,0.011710794297352342,0.056856754921928036,0.04955872369314324,0.13153428377460963,0.15682281059063136,0.16259334691106586,0.26459606245756956,0.03598099117447386,0.19891378139850646,0.02359131025118805,0.09623217922606925
3820,E02003915,6500.0,0.041692307692307695,0.01353846153846154,0.10092307692307692,0.04507692307692308,0.12261538461538461,0.1416923076923077,0.19030769230769232,0.22707692307692307,0.04507692307692308,0.22815384615384615,0.02353846153846154,0.15630769230769231
3821,E02003916,5897.0,0.06901814481939969,0.02204510768187214,0.17873494997456335,0.030863150754620993,0.07173138884178396,0.13040529082584365,0.26589791419365777,0.35628285568933354,0.03221977276581312,0.11259962692894693,0.014583686620315414,0.27081566898422926
3822,E02003917,6195.0,0.021307506053268765,0.004681194511702986,0.027764326069410816,0.061501210653753025,0.11993543179983858,0.1804681194511703,0.15415657788539144,0.27796610169491526,0.04019370460048426,0.16577885391444713,0.02744148506860371,0.05375302663438257
3823,E02003918,5663.0,0.01165460003531697,0.0005297545470598623,0.011301430337277062,0.05015009712166696,0.13332156101006534,0.17128730354935545,0.1303196185767261,0.25198657955147447,0.042027194066749075,0.22090764612396258,0.021896521278474308,0.0238389546176938
3824,E02003919,5475.0,0.012420091324200914,0.002009132420091324,0.015707762557077627,0.03853881278538813,0.1567123287671233,0.17406392694063927,0.11342465753424658,0.16054794520547946,0.049315068493150684,0.30739726027397263,0.024657534246575342,0.030319634703196346
3825,E02003920,5915.0,0.01301775147928994,0.001352493660185968,0.011327134404057481,0.044294167371090445,0.14201183431952663,0.1731191885038039,0.12916314454775993,0.23262890955198648,0.04835164835164835,0.2304311073541843,0.02231614539306847,0.02603550295857988
3826,E02003921,4832.0,0.012210264900662252,0.0010347682119205299,0.01179635761589404,0.04925496688741722,0.13451986754966888,0.16245860927152317,0.1293460264900662,0.24006622516556292,0.03932119205298013,0.24503311258278146,0.024420529801324503,0.02504139072847682
3827,E02003922,6255.0,0.009592326139088728,0.002557953637090328,0.015827338129496403,0.05067945643485212,0.14932054356514787,0.1817745803357314,0.13509192645883294,0.17761790567545963,0.05099920063948841,0.2545163868904876,0.02685851318944844,0.028137490007993603
3828,E02003923,5775.0,0.012987012987012988,0.005194805194805195,0.015411255411255412,0.047792207792207796,0.14735930735930736,0.1851082251082251,0.13610389610389612,0.15532467532467534,0.0516017316017316,0.2767099567099567,0.0212987012987013,0.033766233766233764
3829,E02003924,5750.0,0.00991304347826087,0.0017391304347826088,0.015304347826086957,0.04765217391304348,0.13895652173913042,0.16973913043478261,0.11739130434782609,0.1951304347826087,0.049391304347826084,0.2817391304347826,0.025739130434782608,0.027130434782608695
3830,E02003925,5610.0,0.012834224598930482,0.00196078431372549,0.011586452762923352,0.05169340463458111,0.14901960784313725,0.19144385026737967,0.12816399286987523,0.17825311942959002,0.04474153297682709,0.25668449197860965,0.02923351158645276,0.026381461675579324
3831,E02003926,6360.0,0.011635220125786163,0.0020440251572327044,0.013364779874213837,0.046383647798742135,0.11933962264150944,0.17327044025157232,0.12421383647798742,0.3007861635220126,0.0410377358490566,0.1949685534591195,0.02720125786163522,0.027044025157232705
3832,E02003927,8352.0,0.02586206896551724,0.022629310344827586,0.12919061302681992,0.04082854406130268,0.09279214559386974,0.15888409961685823,0.22114463601532566,0.29250478927203066,0.03807471264367816,0.15577107279693486,0.01903735632183908,0.17768199233716475
3833,E02003928,9241.0,0.015474515745049237,0.0027053349204631534,0.013310247808678715,0.03906503625148793,0.14100205605453955,0.1908884319878801,0.14717021967319555,0.24705118493669517,0.03397900660101721,0.2008440644951845,0.027810842982361215,0.031490098474191104
3834,E02003929,5599.0,0.012680835863547062,0.0019646365422396855,0.00893016610108948,0.0446508305054474,0.13020182175388462,0.16735131273441686,0.12270048222896945,0.2729058760492945,0.04072155742096803,0.22146811930701912,0.02214681193070191,0.02375424182889802
3835,E02003930,7669.0,0.008345286217238231,0.0018255313600208632,0.011996348937279959,0.04524709870908854,0.1219194158299648,0.18776893988786023,0.1382188029730082,0.26522362759160256,0.04303038205763463,0.19859173295084104,0.020602425348806883,0.02242795670882775
3836,E02003931,8289.0,0.008927494269513813,0.0024128362890577875,0.014235734105440946,0.04512003860538062,0.13982386295089877,0.19001085776330076,0.12281336711304137,0.2189648932319942,0.038002171552660155,0.24526480878272408,0.025696706478465437,0.025576064664012545
3837,E02003932,5815.0,0.004815133276010318,0.002235597592433362,0.009458297506448839,0.04419604471195185,0.14359415305245055,0.17695614789337918,0.12072226999140155,0.22854686156491832,0.042476354256233875,0.24350816852966467,0.02166809974204643,0.016852966466036113
3838,E02003933,5841.0,0.008217770929635337,0.000684814244136278,0.007875363807567197,0.04451292586885807,0.1414141414141414,0.17274439308337614,0.12206813901729156,0.23660332134908407,0.039376819037835985,0.24328026022941276,0.02088683444615648,0.016777948981338813
3839,E02003934,5499.0,0.005819239861793053,0.0007274049827241316,0.010183669758137844,0.039098017821422075,0.14820876523004184,0.18185124568103292,0.12165848336061102,0.23131478450627388,0.03600654664484452,0.24186215675577377,0.023822513184215313,0.017094017094017096
3840,E02003935,7419.0,0.01293974929235746,0.0008087343307723412,0.011322280630812778,0.03558431055398301,0.1648470144224289,0.17873028710068742,0.1213101496158512,0.19436581749561935,0.06227254346947028,0.24288987734195983,0.02318371748214045,0.025340342364200026
3841,E02003936,7054.0,0.012758718457612702,0.001984689537850865,0.021689821377941593,0.037425574142330595,0.1319818542670825,0.16756450240998016,0.1199319535015594,0.2689254323787922,0.0435214062943011,0.23064927700595406,0.027927417068330025,0.036574992911823076
3842,E02003937,4760.0,0.005252100840336135,0.0008403361344537816,0.007983193277310924,0.04453781512605042,0.12563025210084033,0.15924369747899159,0.11932773109243698,0.27163865546218485,0.03991596638655462,0.23970588235294119,0.020588235294117647,0.01407563025210084
3843,E02003938,5447.0,0.009179364787956673,0.0011015237745548008,0.012116761520102808,0.04112355425004589,0.14888929686065724,0.1755094547457316,0.11364053607490361,0.2441711033596475,0.0405727923627685,0.23609326234624564,0.022948411969891683,0.02239765008261428
3844,E02003939,5604.0,0.008743754461099216,0.0010706638115631692,0.009279086366880799,0.043718772305496076,0.12919343326195576,0.17558886509635974,0.12865810135617417,0.24107780157030692,0.048358315488936474,0.2334047109207709,0.027480371163454677,0.019093504639543183
3845,E02003940,5172.0,0.009280742459396751,0.0017401392111368909,0.009474091260634185,0.03944315545243619,0.1339907192575406,0.16589327146171692,0.11716937354988399,0.2811291569992266,0.037703016241299306,0.22467130703789637,0.022815158546017015,0.021075019334880124
3846,E02003941,5972.0,0.012056262558606833,0.0025117213663764233,0.013395847287340924,0.04202947086403215,0.15606162089752176,0.17916945746818486,0.1302746148693905,0.21064969859343605,0.05592766242464836,0.22588747488278635,0.02913596784996651,0.02796383121232418
3847,E02003942,5914.0,0.009469056476158269,0.0013527223537368955,0.009469056476158269,0.04345620561379777,0.17078119715928305,0.1814338856949611,0.11481230977341901,0.14981400067636116,0.049036185322962465,0.2906662157592154,0.026885356780520796,0.020290835306053433
3848,E02003943,6428.0,0.011978842563783447,0.0031113876789047915,0.013534536403235844,0.04791537025513379,0.13643434971997512,0.17345986309894212,0.11309894212818918,0.2468886123210952,0.04091474797759801,0.2412881144990666,0.024268823895457373,0.02893590541381456
3849,E02003944,7740.0,0.013436692506459949,0.002842377260981912,0.013953488372093023,0.05116279069767442,0.13798449612403102,0.17131782945736435,0.12222222222222222,0.20116279069767443,0.040568475452196384,0.2755813953488372,0.02571059431524548,0.030878552971576226
3850,E02003945,5134.0,0.011102454226723802,0.0013634592910011687,0.012660693416439424,0.05395403194390339,0.12446435527853525,0.16264121542656798,0.11199844176081028,0.29489676665368136,0.03954031943903389,0.21250486949746786,0.02259446825087651,0.025126606934164394
3851,E02003946,7282.0,0.011947267234276297,0.0016478989288656962,0.01180994232353749,0.047651744026366384,0.12372974457566603,0.1610821202966218,0.1215325460038451,0.2683328755836309,0.04737709420488877,0.23029387530898104,0.02499313375446306,0.0256797583081571
3852,E02003947,5461.0,0.009705182201062076,0.0012818165171214063,0.009705182201062076,0.04980772752243179,0.1279985350668376,0.1646218641274492,0.12360373557956418,0.2810840505401941,0.038820728804248306,0.21406335835927487,0.026918146859549533,0.02069218091924556
3853,E02003948,6738.0,0.012021371326803205,0.00192935589195607,0.015286435143959632,0.04333630157316711,0.14900563965568417,0.1850697536360938,0.11947165330958741,0.20080142475512022,0.04036806173938854,0.26194716533095874,0.02626892252894034,0.029237162362718908
