,GEOGRAPHY_CODE,All households,Living rent free,Owned,Owned: Owned outright,Owned: Owned with a mortgage or loan,Private rented,Private rented: Other,Private rented: Private landlord or letting agency,Shared ownership (part owned and part rented),Social rented,Social rented: Other,Social rented: Rented from council (Local Authority)
2101,E02002160,1,0.013396089790007242,0.7107168718320058,0.3493845039826213,0.3613323678493845,0.14301230992034758,0.005430847212165098,0.13758146270818247,0.0032585083272990588,0.12961622013034033,0.015930485155684286,0.11368573497465605
2102,E02002161,1,0.013190436933223413,0.4427040395713108,0.1838417147568013,0.2588623248145095,0.21434460016488047,0.01483924154987634,0.19950535861500412,0.013190436933223413,0.3165704863973619,0.1314921681780709,0.18507831821929102
2103,E02002162,1,0.01801526717557252,0.7740458015267175,0.4732824427480916,0.300763358778626,0.09129770992366412,0.009770992366412214,0.08152671755725191,0.006717557251908397,0.1099236641221374,0.013129770992366412,0.09679389312977099
2104,E02002163,1,0.022534097647756473,0.3182447123937537,0.14686696975686894,0.17137774263688477,0.13876260130460566,0.014232061672267246,0.12453053963233841,0.005139355603874284,0.5153192330500099,0.10258944455425974,0.41272978849575015
2105,E02002164,1,0.024989411266412537,0.25624735281660316,0.15586615840745446,0.10038119440914867,0.24862346463362983,0.01736552308343922,0.2312579415501906,0.005929690808979246,0.4642100804743753,0.22744599745870395,0.23676408301567134
2106,E02002165,1,0.01772362226530047,0.4137358072556079,0.19606757130988645,0.2176682359457214,0.3935198006092495,0.010523400720022155,0.38299639988922735,0.001661589587371919,0.17335918028247024,0.09720299086125726,0.07615618942121297
2107,E02002166,1,0.02083876009377442,0.45923417556655377,0.22141182599635323,0.23782234957020057,0.10679864548059391,0.007814535035165408,0.0989841104454285,0.001041938004688721,0.41208648085438915,0.03933315967699922,0.37275332117738996
2108,E02002167,1,0.01813906617400067,0.7265703728585825,0.4091367148135707,0.3174336580450118,0.09069533087000337,0.011084984884111521,0.07961034598589184,0.0023513604299630502,0.16224386966745044,0.00705408128988915,0.1551897883775613
2109,E02002168,1,0.018995929443690638,0.35119855269109,0.17933061962912708,0.1718679330619629,0.29986431478968795,0.012663952962460425,0.2872003618272275,0.005653550429669833,0.3242876526458616,0.1551334237901402,0.1691542288557214
2110,E02002169,1,0.009912206173888417,0.8306428773718494,0.47748513169073914,0.3531577456811102,0.09459076748796375,0.0073633531577456815,0.08722741433021806,0.0016992353440951572,0.06315491362220334,0.01047861795525347,0.052676295666949875
2111,E02002170,1,0.016659894351889477,0.6143843965867534,0.3088175538399025,0.30556684274685086,0.09345794392523364,0.005282405526208858,0.08817553839902478,0.003250711093051605,0.2722470540430719,0.05282405526208858,0.21942299878098334
2112,E02002171,1,0.02092186989212161,0.5495259888852566,0.2889833278849297,0.2605426610003269,0.09120627656096764,0.007845701209545603,0.08336057535142204,0.003922850604772802,0.33442301405688135,0.02745995423340961,0.3069630598234717
2113,E02002174,1,0.009747899159663866,0.7657142857142857,0.37411764705882355,0.3915966386554622,0.14789915966386555,0.006050420168067227,0.14184873949579832,0.0010084033613445378,0.07563025210084033,0.040336134453781515,0.03529411764705882
2114,E02002175,1,0.023784901758014478,0.42019993105825576,0.21613236814891418,0.2040675629093416,0.1351258186832127,0.007583591864874182,0.12754222681833852,0.003791795932437091,0.41709755256807995,0.10617028610823853,0.3109272664598414
2115,E02002176,1,0.014379868184541641,0.6201318154583583,0.2992810065907729,0.3208508088675854,0.0695026962252846,0.008088675853804673,0.06141402037147993,0.002097064110245656,0.2938885560215698,0.02816057519472738,0.2657279808268424
2116,E02002177,1,0.01962836953677048,0.4286835906830673,0.18921748233446742,0.23946610834859985,0.14263281863386548,0.009159905783826224,0.13347291285003926,0.0057576550641193405,0.4032975660821774,0.07092384192619733,0.3323737241559801
2117,E02002178,1,0.0106539309331374,0.822556943423953,0.46730345334313006,0.3552534900808229,0.12968405584129317,0.0069801616458486405,0.12270389419544453,0.002204261572373255,0.034900808229243206,0.005878030859662013,0.02902277736958119
2118,E02002179,1,0.01744186046511628,0.8201550387596899,0.43953488372093025,0.3806201550387597,0.09689922480620156,0.007364341085271318,0.08953488372093023,0.001937984496124031,0.06356589147286822,0.02131782945736434,0.04224806201550388
2119,E02002180,1,0.014628657164291074,0.6927981995498874,0.3994748687171793,0.2933233308327082,0.08289572393098274,0.007501875468867217,0.07539384846211553,0.002625656414103526,0.20705176294073518,0.007501875468867217,0.19954988747186797
2120,E02002181,1,0.023497818059751596,0.450486740516952,0.2134944612286002,0.2369922792883518,0.08761329305135952,0.005706612957368244,0.08190668009399127,0.00436388049681101,0.4340382678751259,0.03793219201074186,0.396106075864384
2121,E02002182,1,0.019880715705765408,0.625844930417495,0.30457256461232607,0.321272365805169,0.07992047713717694,0.005566600397614314,0.07435387673956262,0.002385685884691849,0.2719681908548708,0.03499005964214712,0.23697813121272365
2122,E02002183,1,0.015122140364482357,0.8076773943388911,0.4598681659557968,0.34780922838309425,0.10275300504071345,0.009305932531989143,0.0934470725087243,0.006591702210158977,0.06785575804575417,0.04459092671578131,0.023264831329972858
2123,E02002184,1,0.014038876889848811,0.785097192224622,0.4526637868970482,0.3324334053275738,0.1285097192224622,0.0091792656587473,0.1193304535637149,0.003779697624190065,0.06857451403887689,0.052915766738660906,0.01565874730021598
2124,E02002185,1,0.010492332526230832,0.8010492332526231,0.3926553672316384,0.40839386602098465,0.09322033898305085,0.011299435028248588,0.08192090395480225,0.0129136400322841,0.08232445520581114,0.05004035512510089,0.03228410008071025
2125,E02002186,1,0.011559633027522935,0.7842201834862386,0.3957798165137615,0.3884403669724771,0.15486238532110091,0.013944954128440367,0.14091743119266056,0.004036697247706422,0.04532110091743119,0.027706422018348623,0.01761467889908257
2126,E02002187,1,0.011717171717171718,0.8707070707070707,0.49414141414141416,0.37656565656565655,0.07595959595959596,0.008888888888888889,0.06707070707070707,0.00202020202020202,0.039595959595959594,0.03111111111111111,0.008484848484848486
2127,E02002188,1,0.010085092971950834,0.8566025843050741,0.4188465174913331,0.43775606681374096,0.1090450677592184,0.009454774661203908,0.0995902930980145,0.014182161991805862,0.010085092971950834,0.005672864796722345,0.00441222817522849
2128,E02002189,1,0.018674966651845263,0.7759004001778568,0.38772787905735884,0.388172521120498,0.14895509115162295,0.013783903957314362,0.1351711871943086,0.0022232103156958646,0.0542463317029791,0.03379279679857715,0.020453534904401955
2129,E02002190,1,0.01468498342018001,0.6113216485078162,0.30506868782567503,0.30625296068214114,0.24988157271435338,0.021316911416390336,0.22856466129796305,0.0018948365703458077,0.1222169587873046,0.09379441023211749,0.028422548555187114
2130,E02002191,1,0.015895543570820323,0.5736588135112121,0.23587851263128015,0.3377803008799319,0.18251490207209764,0.01845018450184502,0.16406471757025262,0.006244677831393698,0.2216860630144763,0.12006812375816066,0.10161793925631564
2131,E02002192,1,0.010230179028132993,0.8383631713554988,0.41994884910485936,0.4184143222506394,0.09258312020460358,0.0076726342710997444,0.08491048593350384,0.003069053708439898,0.055754475703324806,0.030434782608695653,0.025319693094629156
2132,E02002193,1,0.02369165487977369,0.4971711456859972,0.21287128712871287,0.2842998585572843,0.19801980198019803,0.015205091937765204,0.18281471004243283,0.001768033946251768,0.27934936350777934,0.1623055162659123,0.11704384724186705
2133,E02002194,1,0.013517862890247827,0.7254586417766334,0.3266816865143225,0.3987769552623109,0.09269391696169939,0.011908593498551657,0.08078532346314773,0.00482780817508851,0.16350177019633086,0.07821049243643385,0.085291277759897
2134,E02002195,1,0.016992046276211134,0.8329718004338394,0.43130874909616773,0.4016630513376717,0.08423716558206797,0.013015184381778741,0.07122198120028922,0.0021691973969631237,0.0636297903109183,0.04338394793926247,0.02024584237165582
2135,E02002196,1,0.007627765064836003,0.7547673531655225,0.3157894736842105,0.43897787948131195,0.15102974828375287,0.017543859649122806,0.13348588863463004,0.016018306636155607,0.07055682684973302,0.031273836765827616,0.039282990083905414
2136,E02002197,1,0.011196815128141328,0.6183130131873601,0.27046528987310275,0.3478477233142573,0.24359293356556358,0.01642199552127395,0.22717093804428962,0.004478726051256532,0.12241851206767852,0.08186115949241105,0.04055735257526748
2137,E02002198,1,0.01725969198088157,0.7299522039298991,0.32129580456718004,0.4086563993627191,0.11736590546999469,0.012214551248008496,0.1051513542219862,0.0029208709506107276,0.13250132766861392,0.06240042485395645,0.07010090281465746
2138,E02002199,1,0.008559201141226819,0.771398002853067,0.3405848787446505,0.43081312410841655,0.14693295292439373,0.012838801711840228,0.1340941512125535,0.007845934379457917,0.06526390870185449,0.04885877318116976,0.016405135520684736
2139,E02002200,1,0.009176587301587302,0.7080853174603174,0.34697420634920634,0.3611111111111111,0.15476190476190477,0.009424603174603174,0.1453373015873016,0.014384920634920634,0.11359126984126984,0.06274801587301587,0.05084325396825397
2140,E02002201,1,0.013838170286373247,0.6663463386507784,0.2154526234864501,0.45089371516432825,0.12934845281568325,0.012877186238708437,0.11647126657697482,0.015760138381702864,0.17470689986546223,0.1080146069575245,0.06669229290793773
2141,E02002202,1,0.018779342723004695,0.5008802816901409,0.2227112676056338,0.27816901408450706,0.31396713615023475,0.011443661971830986,0.30252347417840375,0.0044014084507042256,0.1619718309859155,0.08215962441314555,0.07981220657276995
2142,E02002203,1,0.0182648401826484,0.5902587519025875,0.2313546423135464,0.3589041095890411,0.11902587519025876,0.011872146118721462,0.1071537290715373,0.007914764079147641,0.26453576864535766,0.12054794520547946,0.14398782343987823
2143,E02002204,1,0.007551020408163266,0.8057142857142857,0.37755102040816324,0.4281632653061225,0.11061224489795918,0.014285714285714285,0.0963265306122449,0.004285714285714286,0.07183673469387755,0.04183673469387755,0.03
2144,E02002205,1,0.012287756925826631,0.764745308310992,0.36371760500446826,0.4010277033065237,0.17649687220732796,0.014968722073279714,0.16152815013404825,0.009830205540661306,0.03663985701519214,0.031724754244861486,0.004915102770330653
2145,E02002206,1,0.009629413481178874,0.7394222351911293,0.3171870440618617,0.4222351911292676,0.1257659760723665,0.012839217974905165,0.11292675809746133,0.007295010213014298,0.11788736504231107,0.059819083746717246,0.05806828129559381
2146,E02002207,1,0.012570437798006068,0.693541395752059,0.3237971391417425,0.3697442566103164,0.22540095361941917,0.012570437798006068,0.2128305158214131,0.002167316861725184,0.06631989596879063,0.04638058084091894,0.019939315127871695
2147,E02002208,1,0.0080370942812983,0.6414219474497682,0.2615146831530139,0.37990726429675425,0.16476043276661514,0.017001545595054096,0.14775888717156105,0.0160741885625966,0.16970633693972179,0.09582689335394126,0.07387944358578052
2148,E02002209,1,0.015330705212439772,0.463425317564608,0.16907577748576436,0.2943495400788436,0.1375383267630311,0.011388523872098117,0.12614980289093297,0.002628120893561104,0.38107752956636004,0.14936487078405605,0.231712658782304
2149,E02002210,1,0.011685552407932011,0.7854107648725213,0.36473087818696887,0.4206798866855524,0.15864022662889518,0.01593484419263456,0.14270538243626063,0.00424929178470255,0.04001416430594901,0.029745042492917848,0.010269121813031162
2150,E02002211,1,0.016472868217054265,0.7330426356589147,0.32655038759689925,0.4064922480620155,0.19573643410852712,0.0188953488372093,0.17684108527131784,0.00872093023255814,0.046027131782945735,0.03875968992248062,0.007267441860465116
2151,E02002212,1,0.017256637168141593,0.6592920353982301,0.25088495575221237,0.4084070796460177,0.17256637168141592,0.01327433628318584,0.1592920353982301,0.005752212389380531,0.14513274336283186,0.06637168141592921,0.07876106194690266
2152,E02002213,1,0.01816935207404868,0.7267740829619472,0.332533424751457,0.3942406582104902,0.13507027768255056,0.015083990401097017,0.11998628728145355,0.0037709976002742542,0.11621528968117929,0.07747685978745286,0.03873842989372643
2153,E02002214,1,0.007903494176372712,0.8053244592346089,0.34608985024958405,0.45923460898502494,0.1589018302828619,0.015391014975041598,0.1435108153078203,0.012479201331114808,0.015391014975041598,0.007903494176372712,0.0074875207986688855
2154,E02002215,1,0.019758507135016465,0.6322722283205269,0.28869374313940727,0.34357848518111966,0.23637028905964141,0.017929015733626052,0.21844127332601537,0.0018294914013904135,0.10976948408342481,0.08525429930479327,0.02451518477863154
2155,E02002216,1,0.025185185185185185,0.4462962962962963,0.2537037037037037,0.1925925925925926,0.21222222222222223,0.017037037037037038,0.19518518518518518,0.004074074074074074,0.31222222222222223,0.2740740740740741,0.038148148148148146
2156,E02002217,1,0.01669449081803005,0.5656093489148581,0.24440734557595994,0.32120200333889815,0.28347245409015026,0.024373956594323874,0.25909849749582636,0.002003338898163606,0.132220367278798,0.09849749582637729,0.0337228714524207
2157,E02002218,1,0.01248303934871099,0.6189959294436906,0.25617367706919947,0.36282225237449117,0.14084124830393488,0.012754409769335142,0.12808683853459973,0.0032564450474898234,0.2244233378561737,0.11289009497964722,0.11153324287652645
2158,E02002219,1,0.01812267657992565,0.6296468401486989,0.27555762081784385,0.354089219330855,0.25,0.02462825278810409,0.2253717472118959,0.012081784386617101,0.09014869888475836,0.055762081784386616,0.03438661710037175
2159,E02002220,1,0.021475985942991018,0.6216321749316673,0.26474033580632567,0.35689183912534167,0.18000780944943381,0.016009371339320577,0.16399843811011325,0.0023428348301444747,0.1745411948457634,0.07497071456462319,0.09957048028114018
2160,E02002221,1,0.02338238258415642,0.2578109252166902,0.1322314049586777,0.1255795202580125,0.3848014513202983,0.02096351542027817,0.36383793590002017,0.010280185446482563,0.3237250554323725,0.23845998790566417,0.08526506752670833
2161,E02002222,1,0.012228260869565218,0.6195652173913043,0.25,0.3695652173913043,0.16983695652173914,0.012567934782608696,0.15726902173913043,0.005434782608695652,0.19293478260869565,0.10869565217391304,0.08423913043478261
2162,E02002223,1,0.01759927797833935,0.503158844765343,0.24684115523465705,0.2563176895306859,0.29873646209386284,0.02075812274368231,0.2779783393501805,0.004061371841155234,0.17644404332129965,0.1407942238267148,0.03564981949458484
