,GEOGRAPHY_CODE,All usual residents,England,Ireland,Northern Ireland,Other EU,Other EU: Accession countries April 2001 to March 2011,Other EU: Member countries in March 2001,Other countries,Scotland,United Kingdom,United Kingdom not otherwise specified,Wales
1417,E02001456,1,0.9420289855072463,0.007312857332801489,0.006382130035899481,0.010769844435580374,0.005185480654168329,0.005584363781412046,0.01688605238665071,0.008376545672118069,0.9650312458449675,0.00026592208482914504,0.007977662544874352
1418,E02001457,1,0.9670654260818196,0.003987594151528578,0.002658396101019052,0.0067936789248264655,0.002953773445576724,0.0038399054792497417,0.011224339093191552,0.005021414857480431,0.9779943878304534,0.0,0.003249150790134397
1419,E02001458,1,0.9273604590505999,0.010824204486176317,0.005216484089723527,0.01486697965571205,0.008346374543557642,0.006520605112154408,0.022170057381324985,0.011476264997391758,0.9521387584767866,0.0,0.008085550339071466
1420,E02001459,1,0.9655979083528279,0.004541076097426724,0.0008256501995321315,0.007430851795789184,0.004128250997660658,0.003302600798128526,0.011283886060272464,0.004403467730838035,0.9767441860465116,0.0,0.005917159763313609
1421,E02001460,1,0.9376992561105207,0.006110520722635494,0.0035866099893730073,0.012619553666312434,0.006110520722635494,0.006509032943676939,0.025504782146652496,0.00783740701381509,0.9557651434643996,0.0,0.0066418703506907545
1422,E02001461,1,0.9715460006323111,0.0033196332595637054,0.002213088839709137,0.006323110970597534,0.002371166613974075,0.003951944356623459,0.00569079987353778,0.00474233322794815,0.984666455896301,0.0,0.0061650331963325955
1423,E02001462,1,0.9559038384911674,0.0019922964537123122,0.004117412671005446,0.012485057776597157,0.007570726524106787,0.004914331252490371,0.013281976358082082,0.00783636605126843,0.9722406694116085,0.0,0.004383052198167087
1424,E02001463,1,0.967007299270073,0.0020437956204379564,0.0037956204379562043,0.0072992700729927005,0.0024817518248175185,0.0048175182481751825,0.010218978102189781,0.005255474452554744,0.9804379562043796,0.0,0.004379562043795621
1425,E02001464,1,0.9459734964322121,0.005679335954565312,0.002766855977865152,0.012232415902140673,0.009611183923110528,0.002621231979030144,0.018639871850881024,0.008300567933595456,0.963448376292413,0.0,0.006407455948740352
1426,E02001465,1,0.9324472243940578,0.006880375293197811,0.003596559812353401,0.01923377638780297,0.013917122752150117,0.0053166536356528534,0.02470680218921032,0.006098514464425333,0.9491790461297889,0.0,0.007036747458952306
1427,E02001466,1,0.9547147846332945,0.0055878928987194414,0.001979045401629802,0.012339930151338767,0.008614668218859138,0.0037252619324796275,0.014318975552968568,0.00570430733410943,0.9677532013969732,0.0,0.005355064027939465
1428,E02001467,1,0.9137405591625811,0.008877699748244336,0.006227640121902743,0.019875447197561943,0.010335232542732211,0.009540214654829734,0.02173048893600106,0.013382801113025044,0.9495163641181926,0.0,0.016165363720683716
1429,E02001468,1,0.9308761637546231,0.007141946180334141,0.0033159035837265656,0.012498405815584746,0.005866598648131616,0.006631807167453131,0.020915699528121414,0.011860732049483484,0.9594439484759597,0.00012753475322025253,0.013263614334906262
1430,E02001469,1,0.9376676459317921,0.005364669817345766,0.004342827947375144,0.007152893089794355,0.0022991442074338994,0.004853748882360454,0.02337463277557798,0.009579767530974581,0.9641078043172819,0.00012773023374632777,0.012389832673393792
1431,E02001470,1,0.9475154195275224,0.005120446875363668,0.002792971022925637,0.009077155824508321,0.0024438496450599327,0.006633306179448388,0.01431397649249389,0.008029791690911206,0.9714884208076341,0.0,0.013150238566274874
1432,E02001471,1,0.9259800664451827,0.005980066445182724,0.004651162790697674,0.018338870431893688,0.011428571428571429,0.006910299003322259,0.02352159468438538,0.01036544850498339,0.9521594684385382,0.000132890365448505,0.011029900332225914
1433,E02001472,1,0.9412514156285391,0.00594563986409966,0.003963759909399773,0.011183465458663647,0.006795016987542469,0.004388448471121178,0.016845979614949037,0.006795016987542469,0.9660249150622876,0.0,0.014014722536806343
1434,E02001473,1,0.9413838120104439,0.0060052219321148825,0.0045691906005221935,0.008877284595300261,0.0026109660574412533,0.006266318537859008,0.021409921671018278,0.008224543080939948,0.9637075718015666,0.0,0.009530026109660574
1435,E02001474,1,0.9359154929577465,0.004507042253521127,0.004647887323943662,0.012816901408450704,0.008591549295774648,0.004225352112676056,0.019295774647887325,0.01,0.9633802816901409,0.0,0.012816901408450704
1436,E02001475,1,0.9372568093385214,0.00648508430609598,0.0038910505836575876,0.008430609597924773,0.0037289234760051883,0.004701686121919585,0.022697795071335927,0.010862516212710765,0.9623865110246433,0.0,0.010376134889753566
1437,E02001476,1,0.9382376081825334,0.005900865460267506,0.005376344086021506,0.015735641227380016,0.011277209546289012,0.0044584316810910045,0.01927616050354052,0.005769735116706006,0.959087332808812,0.00013113034356150013,0.00957251507998951
1438,E02001477,1,0.9488681757656459,0.0030625832223701733,0.004394141145139813,0.012916111850865513,0.007323568575233023,0.00559254327563249,0.017043941411451397,0.006125166444740347,0.9669773635153129,0.0,0.00758988015978695
1439,E02001478,1,0.9470223795675813,0.006195473511189784,0.0035402705778227335,0.008218485269945631,0.0027816411682892906,0.005436844101656341,0.01580477936528006,0.009609305854090276,0.9697812618535845,0.0,0.009609305854090276
1440,E02001479,1,0.9326097521464441,0.006155839948161348,0.005831848371942329,0.008585776769803984,0.0016199578810950916,0.006965818888708893,0.01911550299692208,0.01133970516766564,0.9661428802851126,0.0,0.016361574599060423
1441,E02001480,1,0.9082450245541484,0.009304729904368054,0.0060739209097958125,0.013569397777203411,0.0023261824760920135,0.011243215301111399,0.03153269578702507,0.01395709485655208,0.9455931765314035,0.0002584647195657793,0.01705867149134143
1442,E02001481,1,0.9303243309902577,0.005179430262671106,0.005549389567147614,0.00924898261191269,0.0030829942039708965,0.006165988407941793,0.02774694783573807,0.01072881982981872,0.9578246392896781,0.0,0.011222098902454063
1443,E02001482,1,0.9113038974491778,0.0094522853813285,0.0047908843713582805,0.021235271267642106,0.014502136475462902,0.006733134792179205,0.033147740515343777,0.009840735465492684,0.9361647028356856,0.00025896672277612325,0.009970218826880746
1444,E02001483,1,0.9469983775013521,0.005002704164413196,0.0027041644131963224,0.009464575446187128,0.002163331530557058,0.007301243915630071,0.013791238507301243,0.00797728501892915,0.9717414818820984,0.0,0.014061654948620876
1445,E02001484,1,0.9295315150724259,0.005741876549654182,0.004567401800861281,0.007960328852929662,0.002348949497585802,0.00561137935534386,0.02466396972465092,0.011614250293618688,0.9616338248727653,0.00013049719431032232,0.015790160511549002
1446,E02001485,1,0.9428078972109056,0.003760576621748668,0.00266374177373864,0.006424318395487308,0.0021936696960200563,0.0042306486994672515,0.026010654967094954,0.007207771858351614,0.9638044500156691,0.0,0.011125039172673143
1447,E02001486,1,0.9057953443258971,0.008001939864209506,0.0072744907856450046,0.015033947623666343,0.006425800193986421,0.008608147429679922,0.03297769156159069,0.013215324927255093,0.9439864209505334,0.0,0.01770126091173618
1448,E02001487,1,0.9045669969840586,0.007216716932356743,0.004416199913830246,0.01971133132270573,0.014002585092632486,0.005708746230073244,0.045454545454545456,0.008616975441619991,0.927617406290392,0.00010771219302024989,0.00990952175786299
1449,E02001488,1,0.9226415094339623,0.006485849056603774,0.004481132075471698,0.018867924528301886,0.012735849056603774,0.006132075471698114,0.025589622641509435,0.00919811320754717,0.9490566037735849,0.0,0.012735849056603774
1450,E02001489,1,0.935246593512601,0.00590859761244423,0.004823344989750392,0.005667430362956711,0.001808754371156397,0.0038586759918003135,0.021222717954901726,0.009405522730013265,0.9672012540696974,0.0,0.01772579283733269
1451,E02001490,1,0.9444126729955393,0.004460711426283884,0.002630675969346906,0.0065195013153379845,0.0016012810248198558,0.004918220290518129,0.023447329292005034,0.008349536772274962,0.9655724579663731,0.0,0.01017957222921194
1452,E02001491,1,0.9401434216303234,0.002926972047416947,0.003805063661642031,0.01053709937070101,0.0027806234450460997,0.00775647592565491,0.02546465681252744,0.007024732913800673,0.9610712717693546,0.0,0.010098053563588468
1453,E02001492,1,0.8934488911547285,0.007902115727759368,0.005225592658679582,0.02026510323731838,0.006117767015039511,0.014147336222278869,0.03097119551363752,0.01911802192199847,0.9408615855212847,0.0,0.023069079785878153
1454,E02001493,1,0.9294855708908406,0.006273525721455458,0.004015056461731493,0.01493099121706399,0.009912170639899624,0.005018820577164366,0.02258469259723965,0.01066499372647428,0.956210790464241,0.0,0.01204516938519448
1455,E02001494,1,0.90074511457894,0.0063264445381695485,0.007310558132995923,0.013918177983973008,0.0026711654716715873,0.01124701251230142,0.03135104737804021,0.0170111064248559,0.9484043300998173,0.0002811753128075355,0.02305637565021791
1456,E02001495,1,0.9368339966619592,0.008730260623956862,0.005648992168442676,0.007446398767492618,0.002054178970342791,0.005392219797149826,0.02105533444601361,0.008601874438310437,0.9627680061625369,0.0003851585569392733,0.011297984336885352
1457,E02001496,1,0.933786923332227,0.008131430467972121,0.0023232658479920344,0.010122801194822437,0.00431463657484235,0.005808164619980087,0.021739130434782608,0.009790906073680716,0.9600066379024228,0.0,0.014105542648523067
1458,E02001497,1,0.9281144147534813,0.007903650733910425,0.005143645715719483,0.01618366578848325,0.008907288922343496,0.0072763768661397565,0.021201856730648602,0.010287291431438967,0.9547108267469577,0.00012545477355413375,0.011040020072763768
1459,E02001498,1,0.9397463002114165,0.005946088794926004,0.006210359408033827,0.00766384778012685,0.0017177589852008456,0.005946088794926004,0.01942389006342495,0.007135306553911205,0.9669661733615222,0.0001321353065539112,0.013742071881606765
1460,E02001499,1,0.9306531161261395,0.003437453295471529,0.005529816170975938,0.005978179644298311,0.002092362875504409,0.003885816768793902,0.017785084441787474,0.014497085637423404,0.9727992826184427,0.00014945449110745777,0.021969810192796292
1461,E02001500,1,0.9327989311957248,0.0038744154976619906,0.0056112224448897794,0.007214428857715431,0.0016032064128256513,0.0056112224448897794,0.02177688710754843,0.01068804275217101,0.9671342685370742,0.0,0.018036072144288578
1462,E02001501,1,0.9343871534311881,0.005645464809936018,0.004265462300840547,0.00840546982812696,0.0021327311504202736,0.006272738677706687,0.019320035127336595,0.009660017563668298,0.9666290302346005,0.0,0.018316396938903527
1463,E02001502,1,0.9305921841285063,0.0053943898345720455,0.007072644449772237,0.012706784943658594,0.004315511867657636,0.008391273076000958,0.0201390553824023,0.010549029009829777,0.9617597698393671,0.0,0.013545912251258691
1464,E02001503,1,0.9150039904229849,0.007315775472200053,0.0062516626762436816,0.010242085661080074,0.002261239691407289,0.007980845969672785,0.02221335461558925,0.015828677839851025,0.9602287842511307,0.0,0.02314445331205108
1465,E02001504,1,0.9290489834902442,0.004093327875562832,0.004093327875562832,0.00627643607586301,0.0017737754127438942,0.0045026606631191155,0.023604857415745667,0.011734206576613454,0.9660253786328284,0.0,0.02114886069040797
1466,E02001505,1,0.9352831362787803,0.005133789670192906,0.004511512134411947,0.013378967019290604,0.004200373366521469,0.009178593652769134,0.01431238332296204,0.010423148724331052,0.9671748599875545,0.0,0.016957062850031113
1467,E02001506,1,0.9023385300668152,0.006347438752783964,0.006347438752783964,0.010690423162583519,0.004120267260579065,0.006570155902004454,0.029955456570155903,0.018485523385300667,0.9530066815144767,0.00011135857461024499,0.025723830734966594
1468,E02001507,1,0.9353070175438597,0.004523026315789474,0.004797149122807018,0.0069901315789473685,0.0023300438596491227,0.004660087719298245,0.015487938596491228,0.010279605263157895,0.9729989035087719,0.00013706140350877192,0.022478070175438597
1469,E02001508,1,0.9449083883833977,0.0049856662096472645,0.0032406830362707215,0.00922348248784744,0.0029913997257883583,0.00623208276205908,0.013087373800324069,0.008974199177365076,0.9727034775021812,0.0,0.0155802069051477
1470,E02001509,1,0.9625736582258322,0.0012740882306099697,0.002229654403567447,0.00844083452779105,0.003822264691829909,0.00461856983596114,0.01178531613314222,0.008918617614269788,0.9784997611084567,0.0,0.004777830864787387
