,GEOGRAPHY_CODE,"1. Higher managerial, administrative and professional occupations",1.1 Large employers and higher managerial and administrative occupations,1.2 Higher professional occupations,"2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed,All categories: NS-SeC,L14.1 Never worked,L14.2 Long-term unemployed,L15 Full-time students
4357,E02004459,0.0953525641025641,0.02564102564102564,0.06971153846153846,0.2481303418803419,0.23050213675213677,0.07131410256410256,0.037126068376068376,0.15998931623931623,0.07585470085470085,0.029647435897435896,1,0.021367521367521368,0.00827991452991453,0.052083333333333336
4358,E02004460,0.0575390970787843,0.015343759221009147,0.042195337857775156,0.19740336382413692,0.21894364119209206,0.04249041015048687,0.043670699321333724,0.22455001475361464,0.12009442313366775,0.043375627028622014,1,0.023310711124225437,0.020064915904396578,0.05193272351726173
4359,E02004461,0.029850746268656716,0.010261194029850746,0.01958955223880597,0.18516791044776118,0.19869402985074627,0.03871268656716418,0.0480410447761194,0.22994402985074627,0.1394589552238806,0.06716417910447761,1,0.041044776119402986,0.026119402985074626,0.06296641791044776
4360,E02004462,0.07677952545987736,0.020527859237536656,0.05625166622234071,0.23780325246600906,0.23193814982671287,0.04425486536923487,0.050386563583044525,0.18608371101039722,0.0845107971207678,0.039722740602505996,1,0.02692615302585977,0.012796587576646227,0.04852039456145028
4361,E02004463,0.0766335956209374,0.01915839890523435,0.057475196715703045,0.23879575778309955,0.23913787204926445,0.06397536777283613,0.041053711939787886,0.17858364693807732,0.0749230242901129,0.03181662675333562,1,0.01915839890523435,0.012658227848101266,0.05508039685254875
4362,E02004464,0.07604871447902571,0.023815967523680648,0.052232746955345064,0.24438430311231393,0.2671177266576455,0.07577807848443843,0.031935047361299054,0.1445196211096076,0.058457374830852504,0.028416779431664412,1,0.020568335588633288,0.007848443843031122,0.07334235453315291
4363,E02004465,0.1046617915904936,0.028793418647166363,0.07586837294332724,0.24862888482632542,0.2664533820840951,0.06627056672760512,0.030621572212065813,0.12751371115173674,0.051188299817184646,0.029707495429616086,1,0.019652650822669104,0.010054844606946984,0.07495429616087751
4364,E02004466,0.07756813417190776,0.0220125786163522,0.05555555555555555,0.2487770789657582,0.24633123689727462,0.05625436757512229,0.03214535290006988,0.15688329839273235,0.07721872816212438,0.0440251572327044,1,0.02585604472396925,0.01816911250873515,0.06079664570230608
4365,E02004467,0.06711647727272728,0.018821022727272728,0.048295454545454544,0.23579545454545456,0.22407670454545456,0.0546875,0.033025568181818184,0.19211647727272727,0.08345170454545454,0.045099431818181816,1,0.030184659090909092,0.014914772727272728,0.06463068181818182
4366,E02004468,0.1384742951907131,0.035378662244333885,0.10309563294637922,0.28137092316196793,0.29933665008291876,0.0538971807628524,0.01990049751243781,0.09148700939745716,0.022664455500276397,0.022664455500276397,1,0.015201768933112217,0.007462686567164179,0.07020453289110005
4367,E02004469,0.08697363242817788,0.01928374655647383,0.06768988587170405,0.2813852813852814,0.24990161353797719,0.0743801652892562,0.03345139708776072,0.1334120425029516,0.05391578118850846,0.025186934277843367,1,0.018890200708382526,0.006296733569460842,0.06139315230224321
4368,E02004470,0.11639950678175093,0.026140567200986436,0.09025893958076449,0.30727496917385944,0.23501849568434033,0.050801479654747225,0.036991368680641186,0.11639950678175093,0.05129469790382244,0.03649815043156597,1,0.021701602959309493,0.014796547472256474,0.04932182490752158
4369,E02004471,0.08156386922817661,0.01887428378833839,0.06268958543983821,0.2625547691270644,0.2248062015503876,0.05864509605662285,0.031007751937984496,0.1597573306370071,0.0690933602965959,0.04718570947084597,1,0.03404111897539602,0.01314459049544995,0.06538591169531513
4370,E02004472,0.08546637744034707,0.019522776572668113,0.06594360086767896,0.29067245119305857,0.2980477223427332,0.06290672451193059,0.03036876355748373,0.11540130151843818,0.049023861171366596,0.01735357917570499,1,0.009544468546637744,0.0078091106290672455,0.050759219088937095
4371,E02004473,0.0440771349862259,0.013429752066115703,0.030647382920110194,0.2090220385674931,0.2727272727272727,0.04855371900826446,0.04511019283746556,0.21074380165289255,0.09228650137741047,0.029614325068870524,1,0.01893939393939394,0.010674931129476584,0.04786501377410468
4372,E02004474,0.05251227805062335,0.01926709482432943,0.03324518322629392,0.2157159047978844,0.28333962976955046,0.06044578768417076,0.035889686437476385,0.1881375141669815,0.07782395164336985,0.03437854174537212,1,0.025311673592746504,0.009066868152625614,0.051756705704571214
4373,E02004475,0.05184887459807074,0.013263665594855305,0.03858520900321544,0.20618971061093247,0.28818327974276525,0.05104501607717042,0.03818327974276527,0.20217041800643087,0.07355305466237942,0.028938906752411574,1,0.02130225080385852,0.007636655948553055,0.05988745980707395
4374,E02004476,0.06009453072248481,0.019918973666441592,0.04017555705604321,0.23227548953409857,0.2927076299797434,0.07359891964888589,0.02937204591492235,0.1725185685347738,0.062457798784604994,0.018906144496961513,1,0.010803511141120865,0.008102633355840648,0.05806887238352464
4375,E02004477,0.06363636363636363,0.02090909090909091,0.042727272727272725,0.225,0.2881818181818182,0.07272727272727272,0.03272727272727273,0.1781818181818182,0.06272727272727273,0.02590909090909091,1,0.01818181818181818,0.007727272727272728,0.05090909090909091
4376,E02004478,0.05405405405405406,0.011642411642411643,0.042411642411642414,0.2282744282744283,0.26153846153846155,0.05488565488565489,0.03783783783783784,0.18004158004158005,0.07983367983367984,0.03908523908523909,1,0.02702702702702703,0.012058212058212059,0.06444906444906445
4377,E02004479,0.049208534067446665,0.016517549896765314,0.03269098417068135,0.20784583620096353,0.2959394356503785,0.055402615278733656,0.038196834136269786,0.1978664831383345,0.07329662766689608,0.03234686854783207,1,0.024432209222298693,0.007914659325533379,0.049896765313145214
4378,E02004480,0.03882783882783883,0.016483516483516484,0.022344322344322345,0.1673992673992674,0.256043956043956,0.05934065934065934,0.04212454212454213,0.2271062271062271,0.11098901098901098,0.040293040293040296,1,0.02893772893772894,0.011355311355311355,0.05787545787545788
4379,E02004481,0.03223239156386789,0.00915240748109829,0.023079984082769598,0.16036609629924392,0.24830879426979705,0.04496617588539594,0.04536410664544369,0.26144050935137286,0.1309192200557103,0.041384799044966177,1,0.029048945483485872,0.012335853561480302,0.03501790688420215
4380,E02004482,0.026914450496635694,0.009291893623838513,0.01762255687279718,0.13521307273309838,0.19801345722524832,0.03780839474527395,0.0512656199935918,0.27491188721563603,0.13585389298301825,0.07497596924062801,1,0.047741108619032364,0.027234860621595643,0.0650432553668696
4381,E02004483,0.03789611238157465,0.01110748121528912,0.026788631166285527,0.17641293694870958,0.2505717085919634,0.05259719046063378,0.04900359359686377,0.23587063051290427,0.11074812152891211,0.04998366546880104,1,0.03626265926167919,0.013721006207121855,0.03691604050963737
4382,E02004484,0.02801503245644004,0.009224461906388794,0.018790570550051247,0.16194055346771438,0.239494362828835,0.0550051247010591,0.04270584215920738,0.25828493337888625,0.11308507003758114,0.05124701059104886,1,0.037239494362828834,0.01400751622822002,0.05022207037922788
4383,E02004485,0.0913312693498452,0.02321981424148607,0.06811145510835913,0.27360681114551083,0.22174922600619196,0.0696594427244582,0.03134674922600619,0.14396284829721362,0.0793343653250774,0.027089783281733747,1,0.01393188854489164,0.013157894736842105,0.06191950464396285
4384,E02004486,0.09214002642007926,0.018163804491413475,0.07397622192866579,0.28731836195508587,0.25429326287978865,0.046565389696169086,0.02906208718626156,0.14134742404227213,0.06109643328929987,0.025759577278731835,1,0.016512549537648614,0.009247027741083224,0.062417437252311754
4385,E02004487,0.0688715953307393,0.015953307392996108,0.05291828793774319,0.2291828793774319,0.21595330739299612,0.05175097276264591,0.042412451361867706,0.18754863813229572,0.09182879377431907,0.048638132295719845,1,0.029571984435797664,0.01906614785992218,0.06381322957198443
4386,E02004488,0.07009646302250803,0.01639871382636656,0.05369774919614148,0.24244372990353696,0.28006430868167204,0.036334405144694534,0.04469453376205788,0.17331189710610934,0.06623794212218649,0.021864951768488745,1,0.013183279742765274,0.008681672025723473,0.06495176848874598
4387,E02004489,0.09633569739952719,0.025118203309692673,0.07121749408983452,0.26743498817966904,0.2349290780141844,0.06678486997635934,0.026595744680851064,0.13947990543735225,0.057624113475177305,0.02925531914893617,1,0.015070921985815602,0.014184397163120567,0.08156028368794327
4388,E02004490,0.04755043227665706,0.012968299711815562,0.0345821325648415,0.18948126801152737,0.17723342939481268,0.04358789625360231,0.04863112391930836,0.21397694524495678,0.1304034582132565,0.07420749279538905,1,0.050072046109510084,0.024135446685878963,0.07492795389048991
4389,E02004491,0.07939992682034394,0.01756311745334797,0.061836809366995975,0.26600804976216613,0.2667398463227223,0.03951701427003293,0.03476033662641786,0.16099524332235637,0.06000731796560556,0.019758507135016465,1,0.011342846688620564,0.008415660446395901,0.07281375777533845
4390,E02004492,0.08983050847457627,0.0211864406779661,0.06864406779661017,0.26638418079096043,0.24322033898305084,0.047175141242937854,0.03333333333333333,0.14943502824858756,0.06638418079096045,0.03502824858757062,1,0.01864406779661017,0.01638418079096045,0.0692090395480226
4391,E02004493,0.096617050067659,0.017320703653585928,0.07929634641407307,0.25250338294993235,0.20649526387009473,0.04573748308525034,0.03545331529093369,0.14235453315290933,0.09174560216508795,0.05087956698240866,1,0.03545331529093369,0.015426251691474966,0.07821380243572396
4392,E02004494,0.11170362054448499,0.024417625596407522,0.08728599494807747,0.2744877911872018,0.19758630367667696,0.03957339320797081,0.03592478248666854,0.12096547852932922,0.05360651136682571,0.03732809430255403,1,0.02469828795958462,0.012629806342969408,0.12882402469828796
4393,E02004495,0.07729468599033816,0.018035426731078906,0.05925925925925926,0.25249597423510467,0.22801932367149758,0.05185185185185185,0.03317230273752013,0.1468599033816425,0.06827697262479872,0.031239935587761676,1,0.020289855072463767,0.010950080515297906,0.1107890499194847
4394,E02004496,0.1169811320754717,0.025660377358490565,0.09132075471698113,0.2875471698113208,0.21849056603773584,0.05358490566037736,0.035849056603773584,0.13773584905660377,0.056981132075471695,0.02679245283018868,1,0.01849056603773585,0.00830188679245283,0.0660377358490566
4395,E02004497,0.08570437196391395,0.01943095072866065,0.0662734212352533,0.26578764746703676,0.24878556557945872,0.05343511450381679,0.03435114503816794,0.1599583622484386,0.0662734212352533,0.020471894517696043,1,0.01457321304649549,0.005898681471200555,0.0652324774462179
4396,E02004498,0.07013201320132013,0.015126512651265127,0.05500550055005501,0.23844884488448845,0.21424642464246424,0.05088008800880088,0.04372937293729373,0.1993949394939494,0.08498349834983498,0.03712871287128713,1,0.02392739273927393,0.013201320132013201,0.06105610561056106
