,GEOGRAPHY_CODE,All usual residents aged 16+,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,In a registered same-sex civil partnership,Married,Separated (but still legally married or still legally in a same-sex civil partnership),Single (never married or never registered a same-sex civil partnership),Widowed or surviving partner from a same-sex civil partnership
4235,E02004336,5833.0,0.11194925424309961,0.003600205726041488,0.45345448311332076,0.025887193553917366,0.3037887879307389,0.10132007543288188
4236,E02004337,7461.0,0.09569762766385204,0.0014743331993030426,0.5000670151454228,0.02104275566277979,0.3022383058571237,0.07947996247151856
4237,E02004338,5504.0,0.10174418604651163,0.0010901162790697674,0.4887354651162791,0.03815406976744186,0.2956031976744186,0.07467296511627906
4238,E02004339,5715.0,0.07821522309711286,0.0026246719160104987,0.594225721784777,0.01732283464566929,0.2230971128608924,0.08451443569553806
4239,E02004340,8492.0,0.10727743758831841,0.002237399905793688,0.4168629298162977,0.027555346208195948,0.341497880357984,0.10456900612341027
4240,E02004341,6869.0,0.0994322317659048,0.00422186635609259,0.5913524530499344,0.023001892560780317,0.23263939438055029,0.049352161886737515
4241,E02004342,4419.0,0.13894546277438335,0.002036659877800407,0.37067209775967414,0.036886173342385156,0.37587689522516404,0.0755827110205929
4242,E02004343,4531.0,0.11829618185830942,0.0008828073273008167,0.46038402118737587,0.030236150960052968,0.28956080335466783,0.1006400353122931
4243,E02004344,5964.0,0.11586183769282361,0.0015090543259557343,0.47702883970489607,0.025653923541247486,0.2748155600268276,0.10513078470824949
4244,E02004345,10707.0,0.10245633697581022,0.0013075558046138041,0.5352573083029794,0.020640702344260763,0.2544130008405716,0.08592509573176427
4245,E02004346,4438.0,0.07841369986480397,0.0015772870662460567,0.597566471383506,0.025912573231185218,0.22645335736818387,0.07007661108607481
4246,E02004347,6040.0,0.10115894039735099,0.002814569536423841,0.45,0.020033112582781457,0.32433774834437085,0.10165562913907285
4247,E02004348,6853.0,0.09017948343791041,0.002188822413541515,0.547643367868087,0.019553480227637532,0.2521523420399825,0.08828250401284109
4248,E02004349,7393.0,0.10969836331665088,0.0018936832138509402,0.4502908156364128,0.02678209116732044,0.3265250913025835,0.0848099553631814
4249,E02004350,8034.0,0.09621608165297486,0.0008712969878018422,0.500622354991287,0.02414737366193677,0.2962409758526263,0.08190191685337317
4250,E02004351,5721.0,0.10994581366893899,0.002272330012235623,0.4327914700227233,0.03023946862436637,0.3331585387170075,0.09159237895472819
4251,E02004352,6309.0,0.10302742114439689,0.00301157077191314,0.4281185607861785,0.02662862577270566,0.35045173561578696,0.08876208590901886
4252,E02004353,6268.0,0.08487555839183153,0.0009572431397574984,0.5483407785577536,0.021537970644543714,0.2606892150606254,0.08359923420548819
4253,E02004354,7100.0,0.1047887323943662,0.0014084507042253522,0.486056338028169,0.0323943661971831,0.3028169014084507,0.07253521126760563
4254,E02004355,5774.0,0.11084170419120194,0.0019050917907862833,0.41323172843782474,0.029269137512989263,0.3591963976446138,0.08555594042258399
4255,E02004356,5907.0,0.12256644658879295,0.0023700694091755544,0.4293211444049433,0.0377518198747249,0.3490773658371424,0.05891315388522093
4256,E02004357,5872.0,0.12619209809264306,0.0013623978201634877,0.4417574931880109,0.031335149863760216,0.33651226158038144,0.06284059945504088
4257,E02004358,6415.0,0.11753702260327357,0.0028059236165237722,0.48791893998441155,0.02509742790335152,0.2690568978955573,0.0975837879968823
4258,E02004359,6603.0,0.11101014690292291,0.001968802059669847,0.4906860517946388,0.025140087838861125,0.2715432379221566,0.09965167348175072
4259,E02004361,6525.0,0.09256704980842911,0.004904214559386973,0.5235249042145594,0.021762452107279694,0.26881226053639845,0.08842911877394637
4260,E02004362,6908.0,0.11363636363636363,0.0018818760856977416,0.4467284308048639,0.02649102489866821,0.342501447596989,0.06876085697741749
4261,E02004363,5993.0,0.10745870181878858,0.0038378107792424497,0.3702653095277824,0.028867011513432336,0.35341231436676124,0.136158851993993
4262,E02004364,6844.0,0.12653419053185272,0.0056984219754529514,0.41803039158386907,0.027469316189362946,0.3191116306253653,0.10315604909409702
4263,E02004365,6334.0,0.12977581307230818,0.0036311967161351435,0.25418377012946003,0.04025892011367224,0.5178402273444901,0.05431007262393432
4264,E02004366,6213.0,0.12200225333977145,0.005633349428617415,0.2800579430226944,0.032029615322710446,0.43940125543215836,0.12087558345404796
4265,E02004367,6348.0,0.08727158160050409,0.004410838059231254,0.4675488342785129,0.021266540642722116,0.28071833648393196,0.13878386893509767
4266,E02004368,6469.0,0.09785129077137115,0.0017004173751739063,0.5228010511671046,0.02797959499149791,0.2921626217344257,0.05750502396042665
4267,E02004369,8231.0,0.08431539302636375,0.0014579030494472117,0.559713279066942,0.020289150771473696,0.230591665654234,0.1036326084315393
4268,E02004370,5930.0,0.13844856661045532,0.002023608768971332,0.3927487352445194,0.03794266441821248,0.3627318718381113,0.06610455311973018
4269,E02004371,5572.0,0.11809045226130653,0.004307250538406317,0.4226489590811199,0.03068916008614501,0.353194544149318,0.07106963388370424
4270,E02004372,4847.0,0.13946771198679594,0.0014441922838869404,0.3406230658139055,0.04435733443367031,0.4095316690736538,0.06457602640808748
4271,E02004373,6850.0,0.12262773722627737,0.001313868613138686,0.43576642335766425,0.03372262773722628,0.33065693430656934,0.07591240875912408
4272,E02004374,6220.0,0.1422829581993569,0.007234726688102894,0.3729903536977492,0.037942122186495175,0.3739549839228296,0.06559485530546624
4273,E02004375,7036.0,0.1362990335417851,0.004405912450255827,0.3440875497441728,0.039511085844229674,0.4113132461625924,0.06438317225696419
4274,E02004376,5824.0,0.14955357142857142,0.004292582417582418,0.24210164835164835,0.05099587912087912,0.4951923076923077,0.05786401098901099
4275,E02004377,8791.0,0.11978159481287681,0.0036400864520532363,0.4249800932772153,0.03287453077010579,0.3188488226595382,0.09987487202821067
4276,E02004378,7718.0,0.1737496760818865,0.003498315625809795,0.21326768592899714,0.05713915522155999,0.48872764965016846,0.06361751749157812
4277,E02004379,6125.0,0.0796734693877551,0.0032653061224489797,0.5810612244897959,0.02122448979591837,0.25355102040816324,0.061224489795918366
4278,E02004380,7213.0,0.07306252599473173,0.004436434215998891,0.572161375294607,0.01940939969499515,0.24913350894218772,0.08179675585747954
4279,E02004381,7832.0,0.11657303370786516,0.004468845760980593,0.42505107252298263,0.03013278855975485,0.35482635342185903,0.06894790602655772
4280,E02004382,5336.0,0.1083208395802099,0.004497751124437781,0.5157421289355323,0.024175412293853074,0.2543103448275862,0.09295352323838081
4281,E02004383,6061.0,0.09948853324533906,0.0054446460980036296,0.4817686850354727,0.02738821976571523,0.3237089589176704,0.06220095693779904
4282,E02004384,6155.0,0.10398050365556458,0.011535337124289195,0.4802599512591389,0.022420796100731114,0.2930950446791227,0.08870836718115353
4283,E02004385,6376.0,0.11088456712672522,0.0040777917189460475,0.48557089084065247,0.022741530740276034,0.28983688833124216,0.0868883312421581
4284,E02004386,5248.0,0.11509146341463415,0.0040015243902439025,0.4758003048780488,0.03315548780487805,0.3008765243902439,0.07107469512195122
4285,E02004387,4603.0,0.12622202911144906,0.003475993917010645,0.4127742776450141,0.036932435368238106,0.36563111014555727,0.05496415381273083
4286,E02004388,5384.0,0.10921248142644874,0.007057949479940565,0.4513372956909361,0.03064635958395245,0.3073922734026746,0.09435364041604755
4287,E02004389,8174.0,0.0862490824565696,0.005872277954489846,0.5554196231954979,0.018106190359677025,0.2241252752630291,0.11022755077073648
4288,E02004390,6604.0,0.08858267716535433,0.003179890975166566,0.5558752271350696,0.01756511205330103,0.2366747425802544,0.09812235009085403
4289,E02004391,5423.0,0.13018624377650748,0.00331919601696478,0.4018071178314586,0.03540475751429098,0.31606122072653514,0.11322146413424304
4290,E02004392,7344.0,0.0923202614379085,0.003540305010893246,0.5644063180827886,0.026552287581699346,0.24673202614379086,0.0664488017429194
4291,E02004393,5221.0,0.0974909021260295,0.004596820532465045,0.5588967630722084,0.02585711549511588,0.21796590691438422,0.09519249185979697
4292,E02004394,6452.0,0.09857408555486671,0.0034097954122752636,0.5590514569125853,0.02541847489150651,0.2411655300681959,0.07238065716057036
4293,E02004395,6443.0,0.1218376532671116,0.005742666459723731,0.47012261368927516,0.026385224274406333,0.2661803507682757,0.10973149154120751
4294,E02004396,7558.0,0.0804445620534533,0.005027785128340831,0.5710505424715533,0.019846520243450648,0.23167504630854724,0.09195554379465468
4295,E02004397,6520.0,0.09447852760736196,0.004294478527607362,0.5168711656441718,0.02714723926380368,0.2593558282208589,0.09785276073619632
4296,E02004398,6691.0,0.13704976834553878,0.0007472724555372889,0.41339112240322823,0.03377671499028546,0.323867882229861,0.09116723957554924
4297,E02004399,6656.0,0.10231370192307693,0.002403846153846154,0.49609375,0.023137019230769232,0.23467548076923078,0.14137620192307693
4298,E02004400,9066.0,0.07092433267151997,0.0033090668431502318,0.6101919258769027,0.014780498566071035,0.17538054268696227,0.12541363335539377
4299,E02004401,6795.0,0.09683590875643856,0.0014716703458425313,0.543046357615894,0.017954378219278883,0.19646799116997793,0.14422369389256806
4300,E02004402,7613.0,0.14974385918823066,0.00144489688690398,0.32536450807828715,0.0433469066071194,0.33810587153553134,0.1419939577039275
4301,E02004403,5199.0,0.10194268128486247,0.0017311021350259665,0.5314483554529718,0.028467012887093673,0.2715906905174072,0.06482015772263897
4302,E02004404,5118.0,0.08206330597889801,0.0062524423602969914,0.6170379054318093,0.021101992966002344,0.21844470496287613,0.05509964830011723
4303,E02004405,4645.0,0.07556512378902046,0.001722282023681378,0.5808396124865447,0.0232508073196986,0.24456404736275564,0.07405812701829925
4304,E02004406,6111.0,0.07003763704794633,0.0019636720667648502,0.5879561446571756,0.018491245295369007,0.2212403861888398,0.10031091474390444
4305,E02004407,6346.0,0.0931295304128585,0.002206114087614245,0.5658682634730539,0.022376300031515917,0.23889063977308542,0.07752915222187204
4306,E02004408,6422.0,0.11040174400498287,0.0015571473061351605,0.5,0.02600436001245718,0.305668016194332,0.05636873248209281
4307,E02004409,4610.0,0.07592190889370933,0.0017353579175704988,0.6010845986984815,0.01735357917570499,0.22537960954446853,0.07852494577006508
4308,E02004410,6449.0,0.08001240502403473,0.003876570010854396,0.6035044192898124,0.018452473251666924,0.22778725383780432,0.06636687858582727
4309,E02004411,6921.0,0.10619852622453403,0.0014448779078167894,0.5111978037855801,0.022251119780378557,0.278572460627077,0.0803352116746135
4310,E02004412,6341.0,0.09982652578457657,0.0022078536508437154,0.5215265730957263,0.02680965147453083,0.26951584923513644,0.08011354675918625
4311,E02004413,5688.0,0.09036568213783404,0.0022855133614627285,0.564873417721519,0.021272855133614627,0.24490154711673698,0.07630098452883263
4312,E02004414,4780.0,0.09623430962343096,0.0006276150627615063,0.5238493723849372,0.02489539748953975,0.29372384937238494,0.060669456066945605
4313,E02004415,5020.0,0.08207171314741035,0.0015936254980079682,0.5689243027888446,0.022310756972111555,0.2645418326693227,0.06055776892430279
4314,E02004416,5343.0,0.09358038555118847,0.002807411566535654,0.5639154033314617,0.020962006363466217,0.2459292532285233,0.07280553995882463
4315,E02004417,4717.0,0.09433962264150944,0.0008479966080135679,0.5325418698325207,0.029679881280474878,0.24464702141191436,0.0979436082255671
4316,E02004418,4448.0,0.10094424460431654,0.002697841726618705,0.5296762589928058,0.023606115107913668,0.25494604316546765,0.08812949640287769
4317,E02004419,4610.0,0.12190889370932755,0.003036876355748373,0.4616052060737527,0.029718004338394794,0.28199566160520606,0.1017353579175705
4318,E02004420,8936.0,0.08516114592658908,0.0027976723366159354,0.5653536257833482,0.019247985675917637,0.23791405550581915,0.08952551477170993
4319,E02004421,6543.0,0.10515054256457283,0.0038208772734219776,0.49701971572673087,0.02200825309491059,0.24881552804523918,0.12318508329512456
4320,E02004422,7816.0,0.10491299897645855,0.0031985670419652,0.5612845445240532,0.022389969293756397,0.21890992835209827,0.08930399181166837
4321,E02004423,6380.0,0.09122257053291537,0.001567398119122257,0.5678683385579937,0.01833855799373041,0.2158307210031348,0.10517241379310345
4322,E02004424,5743.0,0.06460038307504788,0.0010447501305937664,0.6325962040745255,0.014278251784781473,0.23454640431830054,0.05293400661675083
4323,E02004425,5957.0,0.0894745677354373,0.0008393486654356219,0.5308040960214874,0.02518045996306866,0.277992277992278,0.0757092496222931
4324,E02004426,6321.0,0.07910140800506249,0.0009492168960607499,0.5562411010915994,0.021199177345356746,0.26641354216105045,0.07609555450087012
4325,E02004427,6279.0,0.07150820194298455,0.0009555661729574773,0.5763656633221851,0.01942984551680204,0.23092849179805702,0.10081223124701386
4326,E02004428,5107.0,0.08439396906207167,0.0005874290189935383,0.4995104758175054,0.02095163501076953,0.2841198355198747,0.11043665557078519
4327,E02004429,6334.0,0.0737290811493527,0.0007893905904641617,0.5669403220713609,0.0209977897063467,0.24739501105146827,0.09014840543100726
4328,E02004430,6417.0,0.0822814399251987,0.0009350163627863488,0.5750350631136045,0.017609474832476234,0.26180458158017766,0.06233442418575658
4329,E02004431,7103.0,0.09981697874137688,0.0008447135013374631,0.48697733352104744,0.02745318879346755,0.3316908348585105,0.053216950584260174
4330,E02004432,5516.0,0.06979695431472081,0.0018129079042784628,0.5300942712110225,0.018672951414068165,0.31870920957215376,0.06091370558375635
4331,E02004433,6887.0,0.10468999564396689,0.0005808044141135473,0.4505590242485843,0.03659067808915348,0.3368665601858574,0.07071293741832438
4332,E02004434,6737.0,0.10256790856464301,0.000890604126465786,0.4423333828113404,0.03755380733264064,0.3658898619563604,0.0507644352085498
4333,E02004435,6286.0,0.09942729875914731,0.0017499204581609927,0.4481387209672288,0.03133948456888323,0.3413935730194082,0.0779510022271715
4334,E02004436,5850.0,0.14085470085470086,0.002905982905982906,0.368034188034188,0.03914529914529914,0.37948717948717947,0.06957264957264957
4335,E02004437,6481.0,0.1141799105076377,0.0007714858818083629,0.4428328961580003,0.03224810985958957,0.33065884894306435,0.0793087486498997
4336,E02004438,6867.0,0.10747051114023591,0.002329983981360128,0.39900975680792194,0.03072666375418669,0.3420707732634338,0.1183923110528615
4337,E02004439,6361.0,0.11633390976261594,0.0018864958339883666,0.3675522716554001,0.03914478855525861,0.4235183147303883,0.05156421946234869
4338,E02004440,6293.0,0.10773875734943589,0.002224694104560623,0.457651358652471,0.029556650246305417,0.3262354997616399,0.07659303988558716
4339,E02004441,5975.0,0.12485355648535565,0.0008368200836820083,0.42610878661087864,0.03481171548117155,0.33288702928870295,0.08050209205020921
4340,E02004442,6124.0,0.12704114957544088,0.0,0.3559764859568909,0.041149575440888306,0.4114957544088831,0.0643370346178968
4341,E02004443,6705.0,0.08187919463087248,0.0011931394481730052,0.5018642803877703,0.026845637583892617,0.31543624161073824,0.07278150633855332
4342,E02004444,7265.0,0.0791465932553338,0.0006882312456985547,0.5387474191328286,0.023124569855471438,0.30887818306951137,0.04941500344115623
4343,E02004445,6590.0,0.11047040971168437,0.0007587253414264037,0.40895295902883155,0.04021244309559939,0.37617602427921093,0.06342943854324734
4344,E02004446,5584.0,0.08667621776504297,0.0016117478510028654,0.5970630372492837,0.02184813753581662,0.2397922636103152,0.05300859598853868
4345,E02004447,4867.0,0.08855557838504212,0.005342099856174234,0.6059174029176084,0.022601191699198685,0.21491678652147114,0.06266694062050544
4346,E02004448,5252.0,0.10795887281035796,0.0017136329017517135,0.5378903274942879,0.02303884234577304,0.25,0.0793983244478294
4347,E02004449,6819.0,0.1271447426308843,0.0008798944126704796,0.43628097961577944,0.02800997213667693,0.32878721220120255,0.07889719900278633
4348,E02004450,5043.0,0.09121554630180448,0.00099147332936744,0.6002379535990482,0.01903628792385485,0.22228832044418007,0.066230418401745
4349,E02004451,6941.0,0.10027373577294338,0.001008500216107189,0.5631753349661432,0.022619219132689813,0.2284973346780003,0.08442587523411613
4350,E02004452,7534.0,0.08839925670294664,0.0011945845500398195,0.5358375365011946,0.024157154234138573,0.2686487921422883,0.08176267586939209
4351,E02004453,5528.0,0.1052821997105644,0.002532561505065123,0.42583212735166426,0.028581765557163533,0.35980463096960924,0.07796671490593343
4352,E02004454,7437.0,0.10151942987763883,0.002016942315449778,0.408766975931155,0.030523060373806643,0.38093317197794807,0.07624041952400161
4353,E02004455,5957.0,0.07772368641933859,0.001342957864696995,0.6102064797716972,0.021319456102064798,0.2435789827094175,0.045828437132784956
4354,E02004456,7055.0,0.11509567682494684,0.001984408221119773,0.4433734939759036,0.03260099220411056,0.34627923458540044,0.060666194188518784
4355,E02004457,8011.0,0.10023717388590687,0.0029958806640868803,0.5000624141805018,0.026962925976781925,0.3038322306828111,0.06590937460991138
4356,E02004458,7203.0,0.09065667083159795,0.0020824656393169513,0.5865611550742746,0.024711925586561156,0.2444814660558101,0.05150631681243926
4357,E02004459,8328.0,0.08573487031700289,0.0007204610951008645,0.5644812680115274,0.024855907780979826,0.24711815561959655,0.07708933717579251
4358,E02004460,7189.0,0.09444985394352483,0.0012519126443177077,0.5077201279732926,0.019056892474613993,0.3113089442203366,0.06621226874391431
4359,E02004461,4413.0,0.1203263086335826,0.0018128257421255382,0.4346249716745978,0.030591434398368457,0.3634715612961704,0.04917289825515522
4360,E02004462,8394.0,0.10841076959733142,0.002144388849177984,0.42339766499880865,0.0318084345961401,0.34917798427448177,0.08506075768406005
4361,E02004463,6543.0,0.08864435274338989,0.0015283509093687911,0.5563197310102399,0.02368943909521626,0.25324774568240865,0.07657038055937643
4362,E02004464,8053.0,0.0732646218800447,0.0007450639513224885,0.5928225506022601,0.018129889482180552,0.2457469266112008,0.06929094747299143
4363,E02004465,4998.0,0.08743497398959583,0.0008003201280512205,0.5548219287715086,0.02541016406562625,0.24989995998399359,0.08163265306122448
4364,E02004466,6490.0,0.09291217257318952,0.0009244992295839754,0.4975346687211094,0.02650231124807396,0.2972265023112481,0.08489984591679507
4365,E02004467,6072.0,0.09963768115942029,0.0004940711462450593,0.46063899868247693,0.02355072463768116,0.3326745718050066,0.08300395256916997
4366,E02004468,8492.0,0.05381535562882713,0.0005887894488930759,0.6361281205840791,0.017192651907677815,0.2191474328780028,0.07312764955252002
4367,E02004469,5604.0,0.08047822983583156,0.0017844396859386152,0.5581727337615988,0.020342612419700215,0.2676659528907923,0.07155603140613848
4368,E02004470,8751.0,0.10330247971660382,0.0009141812364301222,0.3828133927551137,0.029596617529425207,0.4224660038852703,0.060907324877156895
4369,E02004471,6533.0,0.09000459207102403,0.0021429664778815248,0.46150313791519976,0.02219500994948722,0.33690494412980254,0.08724934945660492
4370,E02004472,5122.0,0.08531823506442796,0.0011714174150722373,0.553885201093323,0.01893791487700117,0.26688793440062475,0.07379929714955095
4371,E02004473,6319.0,0.07960120272194968,0.0011077702168064568,0.5480297515429656,0.02421269188162684,0.28058237062826397,0.0664662130083874
4372,E02004474,6040.0,0.08824503311258278,0.0,0.5422185430463576,0.02218543046357616,0.2543046357615894,0.09304635761589404
4373,E02004475,5430.0,0.06906077348066299,0.0,0.5882136279926335,0.017679558011049725,0.2554327808471455,0.06961325966850829
4374,E02004476,6583.0,0.07245936503114082,0.0009114385538508279,0.5913717150235455,0.01503873613853866,0.24988607018076864,0.07033267507215556
4375,E02004477,5131.0,0.07366984993178717,0.0017540440459949329,0.5944260378093938,0.01832001559150263,0.22061976222958488,0.0912102903917365
4376,E02004478,5500.0,0.09709090909090909,0.001090909090909091,0.4752727272727273,0.02890909090909091,0.28945454545454546,0.10818181818181818
4377,E02004479,6619.0,0.07554011179936547,0.0015108022359873092,0.5470614896510047,0.021906632421815984,0.2730019640429068,0.08097899984891978
4378,E02004480,5786.0,0.08762530245419979,0.0008641548565502938,0.5184929139301763,0.02091254752851711,0.3162806774974075,0.05582440373314898
4379,E02004481,5781.0,0.10067462376751427,0.0008649022660439371,0.5270714409271753,0.022833419823559936,0.22764227642276422,0.1209133367929424
4380,E02004482,6481.0,0.10399629686776732,0.0016972689399783983,0.4371239006326184,0.03240240703595124,0.3448541891683382,0.0799259373553464
4381,E02004483,6964.0,0.09348075818495118,0.0005743825387708214,0.5216829408385985,0.026708788052843192,0.2713957495692131,0.0861573808156232
4382,E02004484,6508.0,0.09880147510755993,0.0006146281499692685,0.4947756607252612,0.027658266748617086,0.2884142593730793,0.08973570989551322
4383,E02004485,5612.0,0.08428367783321454,0.0012473271560940842,0.5839272986457591,0.018888096935138987,0.25249465431218815,0.05915894511760513
4384,E02004486,6758.0,0.07886948801420539,0.0016277005031074283,0.5705830127256585,0.018200651080201243,0.25540100621485645,0.075318141461971
4385,E02004487,5718.0,0.0944386149003148,0.001224204267226303,0.5099685204616999,0.02186079048618398,0.29608254634487585,0.07642532353969919
4386,E02004488,6785.0,0.08621960206337509,0.0014738393515106854,0.5407516580692705,0.01989683124539425,0.29344141488577746,0.05821665438467207
4387,E02004489,7080.0,0.0807909604519774,0.0019774011299435027,0.5586158192090396,0.02175141242937853,0.2940677966101695,0.042796610169491524
4388,E02004490,5933.0,0.13247935277262768,0.004382268666779033,0.37097589752233273,0.03252991741109051,0.38108882521489973,0.07854373841227036
4389,E02004491,5969.0,0.07471938348132015,0.0006701289998324678,0.5624057631093986,0.01809348299547663,0.29502429217624393,0.049086949237728265
4390,E02004492,7376.0,0.09883405639913233,0.0032537960954446853,0.46637744034707157,0.024132321041214752,0.36239154013015185,0.045010845986984814
4391,E02004493,8147.0,0.08592119798698908,0.0019639130968454647,0.42837854424941696,0.023689701730698415,0.4038296305388487,0.05621701239720142
4392,E02004494,8449.0,0.09137175997159427,0.0022487868386791335,0.2797964256124985,0.02686708486211386,0.5472837022132797,0.05243224050183454
4393,E02004495,6983.0,0.08234283259344122,0.0011456394099957038,0.5355864241729915,0.01632536159243878,0.2869826722039238,0.07761707002720894
4394,E02004496,5906.0,0.07314595326786319,0.001015916017609211,0.5507958008804605,0.016423975618015577,0.28936674568235693,0.06925160853369455
4395,E02004497,6535.0,0.08033664881407804,0.0013771996939556236,0.5814843152257078,0.01958684009181331,0.2362662586074981,0.0809487375669472
4396,E02004498,7777.0,0.10826796965410827,0.0016715957310016716,0.45917448887745915,0.02803137456602803,0.33689083194033687,0.06596373923106597
4397,E02004499,5588.0,0.08947745168217609,0.0007158196134574087,0.5450966356478167,0.02129563350035791,0.29008589835361487,0.05332856120257695
4398,E02004500,7406.0,0.07561436672967864,0.0012152308938698352,0.6049149338374291,0.022144207399405886,0.23669997299486903,0.059411288144747505
4399,E02004501,5943.0,0.08379606259464917,0.0005047955577990914,0.5630153121319199,0.016826518593303044,0.27208480565371024,0.06377250546861854
4400,E02004502,5443.0,0.09020760609957744,0.0014697776961234614,0.5978320778982179,0.018372221201543266,0.21862943229836487,0.07348888480617306
4401,E02004503,6533.0,0.08449410684218582,0.0006122761365375785,0.5502831777131486,0.022807286086024798,0.28348385121689884,0.05831930200520435
4402,E02004504,6773.0,0.09715045031743688,0.0016240956739997047,0.507603720655544,0.025542595600177173,0.31433633544957923,0.053742802303262956
4403,E02004505,4289.0,0.07414315691303335,0.0013989274889251574,0.5681977150851014,0.01725343903007694,0.24854278386570297,0.09046397761716017
4404,E02004506,5578.0,0.0853352456077447,0.001972032986733596,0.5964503406238795,0.01272857655073503,0.22839727500896378,0.07511652922194335
4405,E02004507,7586.0,0.10361191668863697,0.002504613762193514,0.46163986290535197,0.03216451357764303,0.36277353018718694,0.037305562878987605
4406,E02004508,5322.0,0.08511837655016911,0.003006388575723412,0.589064261555806,0.018038331454340473,0.24671176249530252,0.0580608793686584
4407,E02004509,8354.0,0.0869044768972947,0.0031122815417763947,0.4706727316255686,0.024778549197988987,0.37538903519272204,0.03914292554464927
4408,E02004512,8546.0,0.11408846243856775,0.003627428036508308,0.3358296278960917,0.03065761759887667,0.44956704891177157,0.06622981511818395
4409,E02004513,9114.0,0.10236998025016458,0.0021944261575597983,0.2642089093701997,0.02369980250164582,0.5606758832565284,0.04685099846390169
4410,E02004514,4531.0,0.09401898035753697,0.0,0.5334363275215185,0.022732288677996027,0.25844184506731405,0.09137055837563451
4411,E02004515,5850.0,0.08786324786324787,0.0017094017094017094,0.5899145299145299,0.018974358974358976,0.2335042735042735,0.06803418803418804
4412,E02004516,8911.0,0.10896644596566042,0.001795533610144765,0.2677589496128381,0.03231960498260577,0.5561665357423409,0.032992930086410056
4413,E02004517,6788.0,0.10253388332351208,0.0001473187978786093,0.516205067766647,0.020919269298762522,0.2803476723629935,0.07984678845020625
4414,E02004518,4907.0,0.09394742205013247,0.002649276543713063,0.496229875687793,0.023232117383329937,0.33360505400448337,0.0503362543305482
4415,E02004519,6161.0,0.08570037331602012,0.0006492452523940919,0.5684142184710275,0.017367310501541958,0.24444083752637558,0.0834280149326408
4416,E02004520,6081.0,0.09620128268376912,0.001973359644795264,0.5305048511757935,0.02384476237460944,0.29567505344515704,0.05180069067587568
4417,E02004521,7181.0,0.12505222113911713,0.002367358306642529,0.4184653947918117,0.027572761453836515,0.361927308174349,0.06461495613424315
4418,E02004522,8708.0,0.07717041800643087,0.002756086357372531,0.36943040881947636,0.017570050528249885,0.48817179604960953,0.044901240238860815
4419,E02004523,7212.0,0.1228508042151969,0.0022185246810870773,0.43261231281198004,0.027731558513588463,0.3584303937881309,0.05615640599001664
4420,E02004524,6740.0,0.07729970326409495,0.000741839762611276,0.6132047477744808,0.018991097922848664,0.229080118694362,0.060682492581602375
4421,E02004525,6411.0,0.08922165028856653,0.0009358914365933552,0.5482763999376072,0.024489159257526125,0.24894712213383247,0.08812977694587427
4422,E02004526,6113.0,0.09716996564698184,0.0011451006052674627,0.5813839358743661,0.018648781285784392,0.19712088990675608,0.1045313266808441
4423,E02004527,7102.0,0.08321599549422698,0.0007040270346381301,0.5188679245283019,0.027034638130104195,0.2958321599549423,0.07434525485778654
4424,E02004528,6772.0,0.06896042528056705,0.0022150029533372713,0.5733904311872415,0.01845835794447726,0.26092734790313055,0.07604843473124631
4425,E02004529,5417.0,0.07716448218571165,0.0020306442680450435,0.5837179250507661,0.0201218386560827,0.2562303858224109,0.06073472401698357
4426,E02004530,5109.0,0.0739870816206694,0.0009786651008025053,0.5292620865139949,0.020943433157173615,0.2887062047367391,0.08612252887062047
4427,E02004531,5109.0,0.08533959678997848,0.002740262282247015,0.5134077118809943,0.026619690741828145,0.27872382070855356,0.09316891759639852
4428,E02004532,5167.0,0.08825237081478614,0.0032901103154635183,0.5028062705631895,0.020708341397329206,0.2984323592026321,0.08651054770659958
4429,E02004533,5848.0,0.09456224350205199,0.0005129958960328317,0.4538303693570451,0.029582763337893298,0.32575239398084815,0.09575923392612859
4430,E02004534,6915.0,0.10325379609544469,0.0021691973969631237,0.43947939262472885,0.0274765003615329,0.36399132321041217,0.0636297903109183
4431,E02004535,4423.0,0.12593262491521592,0.0020348179968347276,0.4356771422111689,0.037757178385711056,0.30770969929911823,0.09088853719195117
4432,E02004536,4986.0,0.07320497392699558,0.0008022462896109105,0.5445246690734056,0.020256718812675493,0.26875250701965503,0.09245888487765744
4433,E02004537,6906.0,0.1107732406602954,0.0005792064871126556,0.3725745728352158,0.02780191138140747,0.41109180422820735,0.07717926440776136
4434,E02004538,7254.0,0.07154673283705541,0.0016542597187758478,0.52191894127378,0.017783291976840365,0.3260270195754067,0.061069754618141715
4435,E02004539,6094.0,0.09927797833935018,0.0011486708237610766,0.44732523793895634,0.022317033147358056,0.36117492615687563,0.06875615359369872
4436,E02004540,4816.0,0.08305647840531562,0.0018687707641196014,0.5070598006644518,0.022632890365448504,0.31000830564784054,0.07537375415282392
4437,E02004541,9252.0,0.08463035019455253,0.002269779507133593,0.49135322092520534,0.024427150886294855,0.3165801988759187,0.08073929961089495
4438,E02004542,5288.0,0.057677760968229956,0.0009455370650529501,0.5773449319213313,0.015695915279878972,0.287821482602118,0.060514372163388806
4439,E02004543,5250.0,0.07333333333333333,0.00038095238095238096,0.5053333333333333,0.028,0.3139047619047619,0.07904761904761905
4440,E02004544,5700.0,0.1075438596491228,0.0014035087719298245,0.4745614035087719,0.027894736842105264,0.3068421052631579,0.08175438596491227
