,GEOGRAPHY_CODE,All usual residents aged 16 to 74 in employment the week before the census,Females: Full-time: 31 to 48 hours worked,Females: Full-time: 49 or more hours worked,Females: Part-time: 15 hours or less worked,Females: Part-time: 16 to 30 hours worked,Females: Total,Full-time: 31 to 48 hours worked,Full-time: 49 or more hours worked,Males: Full-time: 31 to 48 hours worked,Males: Full-time: 49 or more hours worked,Males: Part-time: 15 hours or less worked,Males: Part-time: 16 to 30 hours worked,Males: Total,Part-time: 15 hours or less worked,Part-time: 16 to 30 hours worked
2337,E02002402,1,0.25705229793977813,0.02503961965134707,0.04849445324881141,0.15594294770206021,0.4865293185419968,0.6323296354992076,0.10269413629160064,0.3752773375594295,0.07765451664025357,0.02757527733755943,0.0329635499207607,0.5134706814580031,0.07606973058637084,0.1889064976228209
2338,E02002403,1,0.2488734835355286,0.02461005199306759,0.06204506065857886,0.16013864818024262,0.49566724436741766,0.6031195840554593,0.1046793760831889,0.35424610051993066,0.08006932409012131,0.028076256499133447,0.04194107452339688,0.5043327556325823,0.09012131715771231,0.20207972270363952
2339,E02002404,1,0.2622762735199633,0.03304268012849931,0.04749885268471776,0.10165213400642496,0.4444699403396053,0.6592473611748508,0.1140431390546122,0.3969710876548876,0.08100045892611289,0.03212482790270767,0.045433685176686556,0.5555300596603947,0.07962368058742543,0.14708581918311153
2340,E02002405,1,0.2525060959089678,0.03305337306962883,0.04930913031698727,0.15361690598753724,0.4884855052831211,0.60363045245191,0.1219181793551883,0.3511243565429423,0.08886480628555947,0.027634787320509346,0.043890544567867784,0.5115144947168789,0.07694391763749661,0.19750745055540503
2341,E02002406,1,0.23216744698430183,0.020655466813549985,0.06774993114844395,0.1660699531809419,0.48664279812723765,0.6014871936105756,0.0994216469292206,0.36931974662627376,0.07876618011567062,0.026163591297163315,0.03910768383365464,0.5133572018727623,0.09391352244560727,0.20517763701459654
2342,E02002407,1,0.2733358125697285,0.02008181480104128,0.05169207883971737,0.15358869468203792,0.4986984008925251,0.6415024172554853,0.07735217552993678,0.3681666046857568,0.0572703607288955,0.019709929341762737,0.056154704351059875,0.5013015991074748,0.0714020081814801,0.2097433990330978
2343,E02002408,1,0.27169197396963124,0.03036876355748373,0.04690889370932755,0.1447939262472885,0.493763557483731,0.639642082429501,0.10764642082429501,0.36795010845986986,0.07727765726681128,0.026030368763557483,0.03497830802603037,0.506236442516269,0.07293926247288503,0.17977223427331887
2344,E02002409,1,0.245409604519774,0.018361581920903956,0.0557909604519774,0.1694915254237288,0.4890536723163842,0.609816384180791,0.09074858757062147,0.3644067796610169,0.07238700564971752,0.02577683615819209,0.048375706214689264,0.5109463276836158,0.0815677966101695,0.2178672316384181
2345,E02002410,1,0.27091748413156375,0.01933064050778996,0.04010386612810156,0.14195037507212926,0.4723023658395845,0.6537795729948067,0.09694171956145413,0.3828620888632429,0.07761107905366417,0.02192729371032891,0.045297172533179456,0.5276976341604155,0.062031159838430466,0.1872475476053087
2346,E02002411,1,0.23459302325581396,0.027906976744186046,0.03866279069767442,0.09186046511627907,0.3930232558139535,0.6651162790697674,0.10465116279069768,0.4305232558139535,0.07674418604651163,0.027906976744186046,0.07180232558139535,0.6069767441860465,0.06656976744186047,0.16366279069767442
2347,E02002412,1,0.2826146663004669,0.02499313375446306,0.05081021697335897,0.13457841252403185,0.4929964295523208,0.6555891238670695,0.10464158198297172,0.3729744575666026,0.07964844822850865,0.015655039824224115,0.03872562482834386,0.5070035704476792,0.06646525679758308,0.17330403735237573
2348,E02002414,1,0.23614895549500453,0.01952770208900999,0.05449591280653951,0.1335149863760218,0.44368755676657584,0.6198910081743869,0.07901907356948229,0.3837420526793824,0.059491371480472295,0.0326975476839237,0.08038147138964577,0.5563124432334242,0.08719346049046321,0.21389645776566757
2349,E02002415,1,0.18346136466335292,0.014008133755083597,0.05061003163126977,0.11342069588793494,0.3615002259376412,0.5558065973791234,0.07320379575237235,0.37234523271577047,0.05919566199728875,0.04789877993673746,0.15906009941256213,0.6384997740623588,0.09850881156800723,0.27248079530049707
2350,E02002416,1,0.22841225626740946,0.022284122562674095,0.06476323119777158,0.16573816155988857,0.48119777158774374,0.5853064066852368,0.11350974930362116,0.3568941504178273,0.09122562674094707,0.02681058495821727,0.04387186629526462,0.5188022284122563,0.09157381615598886,0.2096100278551532
2351,E02002417,1,0.2504672897196262,0.029283489096573207,0.052336448598130844,0.16230529595015578,0.49439252336448597,0.6068535825545172,0.1264797507788162,0.356386292834891,0.09719626168224299,0.018691588785046728,0.03333333333333333,0.505607476635514,0.07102803738317758,0.1956386292834891
2352,E02002418,1,0.2514729512587038,0.024638457418318157,0.051419389394750936,0.16711301553294056,0.49464381360471343,0.6138189608998393,0.10846277450455276,0.3623460096411355,0.0838243170862346,0.02169255490091055,0.037493304767005894,0.5053561863952866,0.0731119442956615,0.20460632029994644
2353,E02002419,1,0.2545782047433203,0.013509456619633743,0.05223656559591714,0.1678174722305614,0.4881416991894326,0.6202341639147403,0.07565295706994897,0.36565595917142,0.06214350045031522,0.025217652356649654,0.05884118883218253,0.5118583008105674,0.0774542179525668,0.22665866106274393
2354,E02002420,1,0.2569462820852077,0.016406456734585868,0.051071712093146336,0.14712887007144748,0.4715533209843874,0.6366763694098968,0.07938608097380259,0.37973008732468905,0.06297962423921673,0.023551204022228104,0.0621857634294787,0.5284466790156126,0.07462291611537444,0.20931463350092616
2355,E02002421,1,0.25195762321510823,0.011515430677107323,0.0658682634730539,0.17918010133578996,0.5085214187010594,0.5992630124366651,0.07738369415016122,0.3473053892215569,0.0658682634730539,0.024412713035467527,0.05389221556886228,0.49147858129894056,0.09028097650852142,0.23307231690465224
2356,E02002422,1,0.2647663826035851,0.02879811930649427,0.051425213047311194,0.14692918013517484,0.49191889509256537,0.629444607699089,0.11401704378489567,0.36467822509550396,0.08521892447840142,0.01939465177784308,0.03878930355568616,0.5080811049074346,0.07081986482515427,0.185718483690861
2357,E02002423,1,0.2538491906829846,0.012633241215949467,0.0568495854717726,0.16067903671535727,0.48401105408606393,0.6363995262534544,0.0813264903276747,0.3825503355704698,0.06869324911172522,0.020529016975917885,0.04421634425582313,0.5159889459139361,0.07737860244769049,0.20489538097118043
2358,E02002424,1,0.25978558962852155,0.027673896783844427,0.05036150585888806,0.14535028671154326,0.4831712789827973,0.6315133383196211,0.11318873098977811,0.3717277486910995,0.08551483420593368,0.02742458239840439,0.03216155572176515,0.5168287210172027,0.07778608825729244,0.1775118424333084
2359,E02002425,1,0.24941286989196806,0.03287928604978863,0.05331141380930014,0.14678252700798497,0.4823860967590418,0.6061531235321748,0.12822921559417566,0.3567402536402067,0.09534992954438704,0.024189760450915924,0.04133395960544857,0.5176139032409582,0.07750117426021606,0.18811648661343353
2360,E02002426,1,0.23984476067270374,0.031047865459249677,0.050452781371280724,0.1573091849935317,0.47865459249676584,0.6002587322121604,0.13169469598965072,0.36041397153945665,0.10064683053040104,0.02328589909443726,0.036998706338939195,0.5213454075032341,0.07373868046571798,0.1943078913324709
2361,E02002427,1,0.2507768800497203,0.027656929770043505,0.05127408328154133,0.16625233064014916,0.4959602237414543,0.6103169670602859,0.11062771908017402,0.35954008701056556,0.08297078931013052,0.022374145431945307,0.03915475450590429,0.5040397762585457,0.07364822871348664,0.20540708514605344
2362,E02002428,1,0.27647229474905716,0.02291847983753989,0.04351610095735422,0.14360313315926893,0.4865100087032202,0.6524514070205977,0.1006672468813461,0.37597911227154046,0.0777487670438062,0.01856686974180447,0.041195242239628664,0.5134899912967799,0.06208297069915869,0.1847983753988976
2363,E02002429,1,0.2615493958777541,0.028666192845297322,0.050935797204453924,0.15257048092868988,0.49372186685619524,0.6233120113717129,0.11798152096659559,0.3617626154939588,0.08931532812129828,0.019663586827765932,0.03553660270078181,0.5062781331438048,0.07059938403221985,0.18810708362947168
2364,E02002430,1,0.2520476545048399,0.01712583767684289,0.056217423678332094,0.18726731198808638,0.5126582278481012,0.5923306031273269,0.08823529411764706,0.340282948622487,0.07110945644080417,0.02084884586746091,0.055100521221146684,0.4873417721518987,0.077066269545793,0.24236783320923305
2365,E02002431,1,0.2763585694379935,0.025081281932187643,0.03901532745006967,0.14955875522526707,0.4900139340455179,0.6514166279609847,0.1084533209475151,0.3750580585229912,0.08337203901532746,0.014862981885740827,0.03669298653042267,0.5099860659544821,0.0538783093358105,0.18625174175568973
2366,E02002432,1,0.23416618245206275,0.02760023242300988,0.054038349796629866,0.17286461359674607,0.4886693782684486,0.6016850668216154,0.11882626380011621,0.3675188843695526,0.09122603137710633,0.01801278326554329,0.03457292271934922,0.5113306217315514,0.07205113306217316,0.2074375363160953
2367,E02002433,1,0.27303336394245487,0.02356902356902357,0.039791857973676154,0.14018977655341291,0.4765840220385675,0.6660544842363024,0.09488827670645852,0.39302112029384756,0.07131925313743495,0.019589837771655953,0.03948576675849403,0.5234159779614325,0.05938169574533211,0.17967554331190694
2368,E02002434,1,0.28067581837381206,0.029355860612460403,0.04498416050686378,0.13537486800422385,0.4903907074973601,0.649208025343189,0.120168954593453,0.368532206969377,0.0908130939809926,0.017317845828933476,0.03294614572333685,0.5096092925026399,0.06230200633579725,0.16832101372756073
2369,E02002435,1,0.25177484787018256,0.02636916835699797,0.058823529411764705,0.14198782961460446,0.4789553752535497,0.6242393509127789,0.1184077079107505,0.3724645030425964,0.09203853955375253,0.019269776876267748,0.03727180527383367,0.5210446247464503,0.07809330628803246,0.17925963488843813
2370,E02002436,1,0.24733542319749216,0.027586206896551724,0.054231974921630094,0.1592476489028213,0.4884012539184953,0.603448275862069,0.12288401253918495,0.3561128526645768,0.09529780564263322,0.02225705329153605,0.03793103448275862,0.5115987460815047,0.07648902821316614,0.19717868338557995
2371,E02002437,1,0.23977803738317757,0.02453271028037383,0.06600467289719626,0.16559579439252337,0.495911214953271,0.5727219626168224,0.12850467289719625,0.33294392523364486,0.10397196261682243,0.026869158878504672,0.04030373831775701,0.5040887850467289,0.09287383177570094,0.2058995327102804
2372,E02002438,1,0.22028091812264475,0.011305241521068859,0.0578965399109284,0.18362452894826994,0.473107228502912,0.6104830421377184,0.07742377526550188,0.39020212401507365,0.06611853374443302,0.023980815347721823,0.046591298389859544,0.526892771497088,0.08187735525865023,0.2302158273381295
2373,E02002439,1,0.23054526204340922,0.02011646373742721,0.05320275277924828,0.16622551614610906,0.4700899947061937,0.6204340921122287,0.09396506087877184,0.38988883006881947,0.07384859714134463,0.019587083112758072,0.046585494970884066,0.5299100052938063,0.07278983589200635,0.21281101111699313
2374,E02002440,1,0.2387606318347509,0.01974483596597813,0.05710814094775213,0.1743620899149453,0.4899756986634265,0.6060145808019441,0.1060145808019441,0.3672539489671932,0.08626974483596597,0.018226002430133656,0.03827460510328068,0.5100243013365735,0.07533414337788578,0.212636695018226
2375,E02002441,1,0.23796178343949045,0.018853503184713377,0.05222929936305733,0.17019108280254777,0.47923566878980894,0.6173248407643313,0.10063694267515924,0.37936305732484077,0.08178343949044586,0.02165605095541401,0.03796178343949044,0.5207643312101911,0.07388535031847134,0.20815286624203821
2376,E02002442,1,0.2391891891891892,0.02,0.05810810810810811,0.1562162162162162,0.4735135135135135,0.6164864864864865,0.10621621621621621,0.3772972972972973,0.08621621621621621,0.024054054054054055,0.03891891891891892,0.5264864864864864,0.08216216216216216,0.19513513513513514
2377,E02002443,1,0.24969879518072288,0.019879518072289156,0.05210843373493976,0.1686746987951807,0.4903614457831325,0.608433734939759,0.11385542168674699,0.35873493975903614,0.09397590361445783,0.023795180722891565,0.03313253012048193,0.5096385542168674,0.07590361445783132,0.20180722891566266
2378,E02002444,1,0.26561988877984954,0.02453385672227674,0.05103042198233562,0.1498200850507033,0.4910042525351652,0.6231599607458292,0.12463199214916584,0.3575400719659797,0.10009813542688911,0.01995420346745175,0.03140333660451423,0.5089957474648348,0.07098462544978737,0.18122342165521754
2379,E02002445,1,0.24407796101949025,0.024587706146926538,0.05817091454272864,0.1634182908545727,0.49025487256371814,0.6023988005997002,0.11304347826086956,0.3583208395802099,0.08845577211394302,0.021289355322338832,0.041679160419790105,0.5097451274362819,0.07946026986506746,0.20509745127436282
2380,E02002446,1,0.23375331564986737,0.023541114058355437,0.05669761273209549,0.15583554376657824,0.4698275862068966,0.6044429708222812,0.11870026525198939,0.3706896551724138,0.09515915119363395,0.02553050397877984,0.03879310344827586,0.5301724137931034,0.08222811671087533,0.19462864721485412
2381,E02002447,1,0.22307157748436415,0.019457956914523976,0.05350938151494093,0.1646977067407922,0.4607366226546213,0.6150104239054899,0.11813759555246699,0.3919388464211258,0.09867963863794302,0.015635858234885336,0.0330090340514246,0.5392633773453788,0.06914523974982627,0.1977067407922168
2382,E02002448,1,0.23835616438356164,0.012480974124809741,0.05509893455098935,0.1704718417047184,0.4764079147640791,0.6146118721461187,0.10624048706240487,0.37625570776255707,0.09375951293759513,0.020395738203957382,0.033181126331811264,0.5235920852359208,0.07549467275494673,0.20365296803652969
2383,E02002449,1,0.24334229171756658,0.020278524309797215,0.046176398729538236,0.16442707060835574,0.47422428536525774,0.6200830686537991,0.11336428047886636,0.3767407769362326,0.09308575616906914,0.020278524309797215,0.03567065721964329,0.5257757146347423,0.06645492303933545,0.20009772782799903
2384,E02002450,1,0.26025459688826025,0.0214992927864215,0.05374823196605375,0.1454031117397454,0.4809052333804809,0.6526166902404527,0.09957567185289957,0.39236209335219235,0.07807637906647807,0.017256011315417256,0.0314002828854314,0.5190947666195191,0.07100424328147101,0.1768033946251768
2385,E02002451,1,0.24460028050490884,0.025806451612903226,0.06227208976157083,0.15932678821879384,0.4920056100981767,0.5842917251051893,0.12201963534361851,0.3396914446002805,0.09621318373071529,0.028050490883590462,0.04403927068723703,0.5079943899018233,0.09032258064516129,0.20336605890603085
2386,E02002452,1,0.24458813606972168,0.027270171492831036,0.05229125667697498,0.14759628900759067,0.4717458532471184,0.6193421422547091,0.11470340174304189,0.37475400618498733,0.08743323025021085,0.022771998875456844,0.043294911442226594,0.5282541467528816,0.07506325555243182,0.19089120044981725
2387,E02002453,1,0.24746641527221305,0.01720480791892529,0.05821352816403488,0.1576714588734386,0.48055621022861184,0.6361065283997172,0.0876738156964412,0.3886401131275041,0.07046900777751591,0.0223898185246288,0.03794485034173933,0.5194437897713882,0.08060334668866369,0.19561630921517795
2388,E02002454,1,0.2618787547788094,0.023211359912616056,0.03932277444019661,0.09284543965046423,0.4172583287820863,0.6589295466957946,0.09967231021299836,0.3970507919169853,0.0764609503003823,0.026761332605133806,0.08246859639541235,0.5827416712179138,0.06608410704533042,0.17531403604587656
2389,E02002455,1,0.22298664508296237,0.012950222581950627,0.06313233508700931,0.19263456090651557,0.4917037636584379,0.5880210441116956,0.08498583569405099,0.3650343990287333,0.07203561311210037,0.024281667341157425,0.046944556859571024,0.5082962363415621,0.08741400242816673,0.2395791177660866
2390,E02002456,1,0.23536369012418687,0.018332347723240685,0.038143110585452396,0.13246599645180368,0.4243051448846836,0.6005322294500296,0.09491425192193968,0.3651685393258427,0.076581904198699,0.04021289178001183,0.09373151981076286,0.5756948551153164,0.07835600236546422,0.22619751626256654
2391,E02002457,1,0.24552845528455283,0.016585365853658537,0.05983739837398374,0.14601626016260164,0.46796747967479674,0.6130081300813008,0.08292682926829269,0.367479674796748,0.06634146341463415,0.027642276422764227,0.07056910569105691,0.5320325203252032,0.08747967479674797,0.21658536585365853
2392,E02002458,1,0.23837209302325582,0.021243291592128802,0.055232558139534885,0.1641323792486583,0.4789803220035778,0.6106887298747764,0.11605545617173524,0.37231663685152055,0.09481216457960644,0.02146690518783542,0.03242397137745975,0.5210196779964222,0.0766994633273703,0.19655635062611806
2393,E02002459,1,0.23825354609929078,0.016843971631205674,0.060726950354609927,0.15846631205673758,0.47429078014184395,0.6125886524822695,0.09397163120567376,0.37433510638297873,0.07712765957446809,0.0199468085106383,0.05429964539007092,0.525709219858156,0.08067375886524823,0.2127659574468085
2394,E02002460,1,0.21848484848484848,0.023333333333333334,0.06575757575757575,0.1690909090909091,0.4766666666666667,0.5772727272727273,0.11787878787878787,0.35878787878787877,0.09454545454545454,0.02878787878787879,0.041212121212121214,0.5233333333333333,0.09454545454545454,0.2103030303030303
2395,E02002461,1,0.24264251903683887,0.025725457913150854,0.054126363449269396,0.15723399876517802,0.47972833916443713,0.6085614323934966,0.11483844412430541,0.36591891335665777,0.08911298621115456,0.024284832270014406,0.04095492899773616,0.5202716608355629,0.0784111957192838,0.1981889277629142
2396,E02002462,1,0.23776988248155234,0.026783274118611644,0.058212626400655915,0.15195408581579667,0.47471986881661654,0.6064498496857065,0.12216452582672861,0.36867996720415414,0.09538125170811697,0.0213172998086909,0.039901612462421424,0.5252801311833835,0.07952992620934682,0.19185569827821808
2397,E02002463,1,0.21773700305810398,0.01529051987767584,0.06574923547400612,0.1892966360856269,0.48807339449541287,0.5730886850152905,0.09174311926605505,0.3553516819571865,0.0764525993883792,0.024464831804281346,0.05565749235474006,0.5119266055045871,0.09021406727828746,0.24495412844036699
2398,E02002464,1,0.21814903846153846,0.015925480769230768,0.0634014423076923,0.18269230769230768,0.4801682692307692,0.5988581730769231,0.09164663461538461,0.38070913461538464,0.07572115384615384,0.020432692307692308,0.04296875,0.5198317307692307,0.08383413461538461,0.22566105769230768
2399,E02002465,1,0.2372999304105776,0.025748086290883786,0.05358385525400139,0.1454418928322895,0.46207376478775225,0.6137787056367432,0.11377870563674322,0.37647877522616563,0.08803061934585943,0.026791927627000695,0.04662491301322199,0.5379262352122477,0.08037578288100208,0.19206680584551147
2400,E02002466,1,0.23187414500683995,0.023483812129502964,0.06703146374829001,0.15868673050615595,0.48107615139078885,0.5934792521659826,0.10989512083903329,0.36160510715914274,0.08641130870953033,0.026219790241678066,0.04468764249886001,0.5189238486092111,0.09325125398996809,0.20337437300501596
2401,E02002467,1,0.24480126349039222,0.023690444853908924,0.04264280073703606,0.12687549355093444,0.43801000263227163,0.639642011055541,0.09186628060015793,0.3948407475651487,0.06817583574624901,0.027638852329560412,0.0713345617267702,0.5619899973677284,0.07028165306659648,0.19821005527770466
2402,E02002468,1,0.2445721583652618,0.032247765006385695,0.0561941251596424,0.15996168582375478,0.4929757343550447,0.5977011494252874,0.11781609195402298,0.35312899106002554,0.08556832694763729,0.026181353767560665,0.0421455938697318,0.5070242656449553,0.08237547892720307,0.2021072796934866
2403,E02002469,1,0.21289456010745467,0.023169912693082606,0.06950973807924782,0.16722632639355273,0.4728005372733378,0.5852921423774345,0.1061114842175957,0.3723975822699799,0.08294157152451309,0.02216252518468771,0.04969778374748153,0.5271994627266622,0.09167226326393553,0.21692411014103424
2404,E02002470,1,0.22288732394366198,0.036619718309859155,0.07147887323943662,0.14366197183098592,0.47464788732394364,0.5440140845070423,0.16338028169014085,0.3211267605633803,0.1267605633802817,0.03028169014084507,0.047183098591549295,0.5253521126760563,0.1017605633802817,0.1908450704225352
2405,E02002471,1,0.22302439024390244,0.03746341463414634,0.061073170731707316,0.1553170731707317,0.4768780487804878,0.5672195121951219,0.15453658536585366,0.3441951219512195,0.11707317073170732,0.02321951219512195,0.038634146341463414,0.5231219512195122,0.08429268292682927,0.19395121951219513
2406,E02002472,1,0.21928620452985587,0.0363761153054221,0.062113932738503776,0.15339739190116677,0.4711736444749485,0.5696636925188744,0.14275909402882636,0.3503774879890185,0.10638297872340426,0.02848318462594372,0.043582704186684966,0.5288263555250515,0.09059711736444749,0.19698009608785175
2407,E02002473,1,0.23425314937012598,0.02399520095980804,0.0626874625074985,0.16526694661067787,0.48620275944811037,0.589382123575285,0.1244751049790042,0.355128974205159,0.10047990401919617,0.020395920815836834,0.03779244151169766,0.5137972405518896,0.08308338332333533,0.20305938812237553
2408,E02002474,1,0.21987315010570824,0.02854122621564482,0.06765327695560254,0.17054263565891473,0.4866102889358703,0.5567300916138126,0.12367864693446089,0.3368569415081043,0.09513742071881606,0.026779422128259338,0.05461592670894996,0.5133897110641297,0.09443269908386187,0.2251585623678647
2409,E02002475,1,0.23089868731066981,0.03971726691349714,0.07270279367216426,0.13328845506563447,0.4766072029619657,0.5711881521373275,0.15853248064624706,0.3402894648266577,0.11881521373274992,0.023561090541905083,0.040727027936721644,0.5233927970380343,0.09626388421406934,0.17401548300235611
2410,E02002476,1,0.20459990416866317,0.017249640632486823,0.061332055582175374,0.19262098706276953,0.4758025874460949,0.5615716339242932,0.09535218016291327,0.3569717297556301,0.07810253953042645,0.022999520843315763,0.06612362242453282,0.5241974125539052,0.08433157642549113,0.2587446094873023
2411,E02002477,1,0.23738656987295825,0.025408348457350273,0.048638838475499095,0.16406533575317606,0.47549909255898365,0.5967332123411978,0.1161524500907441,0.35934664246823955,0.09074410163339383,0.022867513611615244,0.051542649727767696,0.5245009074410163,0.07150635208711434,0.21560798548094373
2412,E02002478,1,0.21960344182566405,0.020202020202020204,0.05312383090160868,0.1743359521137299,0.4672652450430228,0.5843621399176955,0.11485222596333708,0.36475869809203143,0.09465020576131687,0.01646090534979424,0.05686494575383464,0.5327347549569772,0.06958473625140292,0.23120089786756454
2413,E02002479,1,0.2144998637230853,0.01553556827473426,0.062414826928318345,0.18887980376124286,0.48133006268738077,0.5919869174161897,0.08939765603706733,0.37748705369310437,0.07386208776233306,0.019078768056691196,0.0482420278004906,0.5186699373126192,0.08149359498500953,0.23712183156173344
2414,E02002480,1,0.23031727379553465,0.014884449667058363,0.05170387779083431,0.16607912260086174,0.46298472385428907,0.6216216216216216,0.09400705052878966,0.391304347826087,0.0791226008617313,0.020368194281237758,0.046220133176654916,0.5370152761457109,0.07207207207207207,0.21229925577751665
2415,E02002481,1,0.22835767723548273,0.022443890274314215,0.04524403277520485,0.1813323833273958,0.4773779836123976,0.6145350908443178,0.0904880655504097,0.38617741360883506,0.06804417527609548,0.016387602422515142,0.05201282508015675,0.5226220163876024,0.06163163519771998,0.23334520840755255
2416,E02002482,1,0.2195777351247601,0.01727447216890595,0.04990403071017274,0.18963531669865644,0.4763915547024952,0.6026871401151631,0.09788867562380038,0.3831094049904031,0.08061420345489444,0.014203454894433781,0.04568138195777351,0.5236084452975048,0.06410748560460652,0.23531669865642993
2417,E02002483,1,0.2536248561565017,0.02094361334867664,0.05523590333716916,0.16754890678941312,0.4973532796317606,0.6223245109321058,0.10678941311852705,0.3686996547756041,0.0858457997698504,0.015880322209436134,0.03222094361334868,0.5026467203682393,0.0711162255466053,0.1997698504027618
2418,E02002484,1,0.20754716981132076,0.016333427203604617,0.061391157420444945,0.205575894114334,0.4908476485497043,0.5446353139960575,0.09462123345536469,0.3370881441847367,0.07828780625176007,0.027034638130104195,0.06674176288369474,0.5091523514502957,0.08842579555054914,0.27231765699802873
2419,E02002485,1,0.21725352112676055,0.013028169014084507,0.06690140845070422,0.1852112676056338,0.4823943661971831,0.5795774647887324,0.08028169014084507,0.36232394366197185,0.06725352112676056,0.025704225352112677,0.06232394366197183,0.5176056338028169,0.0926056338028169,0.24753521126760564
2420,E02002487,1,0.22472426470588236,0.012408088235294117,0.05422794117647059,0.15395220588235295,0.4453125,0.6052389705882353,0.08915441176470588,0.3805147058823529,0.07674632352941177,0.024356617647058824,0.07306985294117647,0.5546875,0.07858455882352941,0.2270220588235294
2421,E02002488,1,0.22857142857142856,0.030292598967297763,0.06712564543889846,0.1514629948364888,0.4774526678141136,0.5686746987951807,0.13666092943201377,0.34010327022375214,0.10636833046471601,0.033046471600688465,0.043029259896729774,0.5225473321858864,0.10017211703958692,0.1944922547332186
2422,E02002489,1,0.20867486338797814,0.02390710382513661,0.05669398907103825,0.1676912568306011,0.4569672131147541,0.5724043715846995,0.09972677595628415,0.3637295081967213,0.07581967213114754,0.025614754098360656,0.0778688524590164,0.5430327868852459,0.0823087431693989,0.2455601092896175
2423,E02002490,1,0.20721769499417927,0.014745828482731859,0.05975941016686069,0.2087698874660458,0.4904928211098176,0.5607295304617773,0.08149010477299184,0.35351183546759796,0.06674427629025999,0.025999223903764065,0.06325184322856034,0.5095071788901824,0.08575863407062476,0.2720217306946061
2424,E02002491,1,0.1989774179804005,0.014486578610992756,0.06092884533446954,0.22155943757988922,0.49595227950575205,0.5543246697912229,0.0783979548359608,0.35534725181082233,0.06391137622496805,0.024712398806987643,0.06007669365146996,0.504047720494248,0.08564124414145718,0.28163613123135917
2425,E02002492,1,0.2266857962697274,0.014347202295552367,0.06420373027259685,0.19296987087517933,0.498206599713056,0.5785509325681492,0.09182209469153516,0.3518651362984218,0.07747489239598278,0.021162123385939743,0.051291248206599714,0.5017934002869441,0.08536585365853659,0.24426111908177905
2426,E02002493,1,0.23301292674842558,0.02088167053364269,0.06463374212794167,0.16837918462048393,0.48690752403049387,0.5896586012595293,0.10374544249254226,0.35664567451110374,0.08286377195889957,0.030493868080875043,0.04308916141862778,0.5130924759695061,0.0951276102088167,0.2114683460391117
2427,E02002494,1,0.2072754831375521,0.012125805229253505,0.059113300492610835,0.22849564228874575,0.5070102311481622,0.5509662751042061,0.0799545282303903,0.34369079196665403,0.06782872300113679,0.01818870784388026,0.06328154604016673,0.4929897688518378,0.07730200833649109,0.2917771883289125
2428,E02002496,1,0.1387678904791537,0.01120099564405725,0.11107654013690106,0.12321095208462975,0.38425637834474174,0.44243932794026136,0.06627255756067206,0.30367143746110764,0.05507156191661481,0.10329807093963908,0.1537025513378967,0.6157436216552582,0.21437461107654013,0.27691350342252646
2429,E02002497,1,0.22093023255813954,0.007267441860465116,0.06540697674418605,0.20687984496124032,0.500484496124031,0.563468992248062,0.06298449612403101,0.3425387596899225,0.05571705426356589,0.03488372093023256,0.06637596899224807,0.499515503875969,0.1002906976744186,0.27325581395348836
2430,E02002498,1,0.18175261449693472,0.00865488640461594,0.08113956004327443,0.1575910566173819,0.429138117562207,0.5009015506671475,0.07248467363865849,0.3191489361702128,0.06382978723404255,0.0699603317706455,0.11792282726289217,0.570861882437793,0.15109989181391995,0.2755138838802741
2431,E02002499,1,0.19463632669646486,0.009752133279154815,0.07395367736692401,0.24542868752539618,0.5237708248679399,0.5253961804144657,0.06623323852092645,0.3307598537180008,0.056481105241771634,0.02031694433157253,0.06867127184071516,0.47622917513206015,0.09427062169849655,0.31409995936611135
2432,E02002500,1,0.2264,0.0176,0.0724,0.1492,0.4656,0.5756,0.0884,0.3492,0.0708,0.032,0.0824,0.5344,0.1044,0.2316
2433,E02002501,1,0.23714839961202716,0.01212415130940834,0.06159068865179437,0.1886517943743938,0.49951503394762364,0.5829291949563531,0.07953443258971872,0.3457807953443259,0.06741028128031037,0.01745877788554801,0.06983511154219205,0.5004849660523764,0.07904946653734239,0.25848690591658585
2434,E02002502,1,0.1947069943289225,0.007876496534341524,0.07655954631379962,0.21014492753623187,0.48928796471329555,0.5343415248897291,0.08097038437303088,0.33963453056080656,0.07309388783868935,0.023629489603024575,0.074354127284184,0.5107120352867045,0.1001890359168242,0.2844990548204159
2435,E02002503,1,0.22176360225140712,0.01275797373358349,0.06679174484052533,0.21200750469043153,0.5133208255159475,0.5579737335834897,0.07692307692307693,0.33621013133208255,0.06416510318949344,0.028142589118198873,0.058161350844277676,0.4866791744840525,0.0949343339587242,0.2701688555347092
2436,E02002504,1,0.2426454324264543,0.024330900243309004,0.058172970581729704,0.1451006414510064,0.4702499447024994,0.5938951559389516,0.10484406104844061,0.3512497235124972,0.08051316080513161,0.03605397036053971,0.061933200619332,0.5297500552975005,0.09422694094226941,0.20703384207033843
2437,E02002505,1,0.1931252826775215,0.013116236996834011,0.07236544549977386,0.24151967435549526,0.5201266395296246,0.5187697874265038,0.0673903211216644,0.3256445047489824,0.054274084124830396,0.024875621890547265,0.07507914970601538,0.4798733604703754,0.09724106739032112,0.31659882406151063
