,GEOGRAPHY_CODE,Africa,All usual residents,Antarctica and Oceania,British Overseas Territories,Central America,Middle East and Asia,No passport,North America and the Caribbean,Other Europe: EU countries,Other Europe: Non EU countries,Republic of Ireland,South America,United Kingdom
913,E02000946,0.04934621944286526,8795.0,0.025582717453098352,0.00011370096645821489,0.00045480386583285955,0.015463331438317227,0.10551449687322342,0.017396247868106878,0.09073337123365549,0.004775440591245026,0.02183058555997726,0.00557134735645253,0.7016486640136441
914,E02000947,0.051412103746397694,8675.0,0.04207492795389049,0.00011527377521613833,0.0008069164265129683,0.01936599423631124,0.044034582132564844,0.02270893371757925,0.09417867435158501,0.006340057636887608,0.025244956772334293,0.00899135446685879,0.7472046109510087
915,E02000948,0.022678951098511695,9877.0,0.03989065505720361,0.0,0.0003037359522122102,0.019945327528601803,0.04323175053153792,0.01721170395869191,0.0811987445580642,0.0041510580135668725,0.028753670142755896,0.005467247139819783,0.7797914346461476
916,E02000949,0.015910249872514024,9805.0,0.0393676695563488,0.0,0.0002039775624681285,0.01417644059153493,0.04416114227434982,0.023661397246302906,0.07006629270780214,0.0038755736868944417,0.02610912799592045,0.003263640999490056,0.8070372259051505
917,E02000950,0.06558458696225918,7578.0,0.03351807864871998,0.0,0.0011876484560570072,0.043019266297176034,0.06400105568751649,0.01609923462655054,0.16429136975455266,0.014779625230931645,0.02032198469253101,0.010820797044074954,0.6290577988915281
918,E02000951,0.020902255639097745,6650.0,0.02917293233082707,0.0,0.00015037593984962405,0.02631578947368421,0.05473684210526316,0.022556390977443608,0.07819548872180451,0.005864661654135338,0.027819548872180452,0.00406015037593985,0.7726315789473684
919,E02000952,0.01662138404986415,6257.0,0.02285440306856321,0.000159821000479463,0.000479463001438389,0.01758031005274093,0.04538916413616749,0.02285440306856321,0.08374620425123862,0.00479463001438389,0.024132971072398913,0.003036599009109797,0.7955889403867669
920,E02000953,0.05251270468661773,7084.0,0.026962168266516092,0.0,0.0,0.032467532467532464,0.07128740824392998,0.016233766233766232,0.08385093167701864,0.003952569169960474,0.027809147374364764,0.005364201016374929,0.7268492377188029
921,E02000954,0.02364286825322756,6429.0,0.02379841343910406,0.0,0.0004666355576294914,0.05148545652512055,0.04977445948047908,0.013376885985378752,0.10623736195364754,0.00591071706330689,0.022398506766215586,0.0055996266915538965,0.7407061751438793
922,E02000955,0.021745606196008342,6714.0,0.017873100983020553,0.0002978850163836759,0.0011915400655347036,0.06627941614536789,0.0835567470956211,0.014447423294608281,0.1126005361930295,0.003127792672028597,0.022043491212392016,0.005659815311289842,0.6872207327971404
923,E02000956,0.030110317975340688,7705.0,0.015574302401038288,0.0,0.00012978585334198572,0.07631408176508761,0.07436729396495782,0.018040233614536015,0.13419857235561325,0.007527579493835172,0.02517845554834523,0.00882543802725503,0.6420506164828034
924,E02000957,0.03352535650203041,10589.0,0.018226461422230618,0.0002833128718481443,0.0008499386155444329,0.06516196052507318,0.061006705071300404,0.012560203985267731,0.14165643592407215,0.007177259420152989,0.022003966380205874,0.005194069317215979,0.6647464349796959
925,E02000958,0.017531132873896748,8271.0,0.012090436464756377,0.0,0.0,0.03530407447708862,0.062023939064200215,0.016684802321363802,0.09587716116551807,0.006528835690968444,0.020070124531495585,0.003989844033369605,0.7595212187159956
926,E02000959,0.029586616894787778,7233.0,0.009263099682012997,0.0,0.0008295313148071339,0.029586616894787778,0.08834508502695977,0.017558412830084337,0.14751831881653532,0.005806719203649938,0.018802709802295037,0.008848334024609428,0.6703995575832987
927,E02000960,0.027492447129909364,6620.0,0.017522658610271902,0.00015105740181268882,0.0010574018126888218,0.1377643504531722,0.02311178247734139,0.09773413897280966,0.12054380664652568,0.025377643504531724,0.013141993957703928,0.00770392749244713,0.6087613293051359
928,E02000961,0.0226646896843889,9442.0,0.026265621690319846,0.00021181952976064393,0.0020122855327261175,0.07710230883287439,0.030925651345054015,0.0882228341453082,0.13482313069264987,0.018004660029654736,0.02033467485702182,0.009637788604109299,0.6413895361152299
929,E02000962,0.026553803339517627,8624.0,0.020871985157699443,0.00046382189239332097,0.0011595547309833025,0.13682745825602968,0.03188775510204082,0.07525510204081633,0.13984230055658628,0.021103896103896104,0.01913265306122449,0.01020408163265306,0.587778293135436
