,GEOGRAPHY_CODE,All categories: Type of central heating in household,Average household size,Average number of bedrooms per household,Average number of rooms per household,Does have central heating,Does not have central heating,Occupancy rating (bedrooms) of -1 or less,Occupancy rating (rooms) of -1 or less
3665,E02003759,1,0.001035625517812759,0.0013670256835128416,0.002734051367025683,0.987986743993372,0.012013256006628004,0.017812758906379452,0.020298260149130075
3666,E02003760,1,0.0008763388510223954,0.0009087958455047062,0.0016553067185978577,0.976306394027913,0.023693605972086983,0.07205452775073028,0.10451152223304122
3667,E02003761,1,0.001005867560771165,0.0012992455993294217,0.002556580050293378,0.9861693210393965,0.013830678960603521,0.025146689019279127,0.040653813914501256
3668,E02003762,1,0.000699504517633343,0.0009035266686097348,0.0018361993587875255,0.990090352666861,0.009909647333139027,0.012532789274264064,0.018070533372194695
3669,E02003763,1,0.0005893909626719057,0.0007121807465618861,0.0013752455795677798,0.956532416502947,0.04346758349705305,0.02431237721021611,0.049852652259332025
3670,E02003764,1,0.0006108424535505217,0.0006871977602443371,0.0013743955204886741,0.9745482311020616,0.025451768897938407,0.03410537032323747,0.09391702723339272
3671,E02003765,1,0.0007488087134104834,0.0009189925119128659,0.0019060585432266847,0.9891082368958475,0.010891763104152484,0.027910142954390742,0.06977535738597686
3672,E02003766,1,0.000798888502952414,0.001007294199374783,0.002014588398749566,0.9635290031260855,0.03647099687391455,0.024313997915943037,0.051754081278221606
3673,E02003767,1,0.0009648784253184099,0.001350829795445774,0.0028174450019297567,0.9783867232728676,0.021613276727132383,0.010806638363566191,0.021999228097259745
3674,E02003768,1,0.0005787619526925012,0.0007800704579768496,0.0016356316054353297,0.984398590840463,0.01560140915953699,0.01560140915953699,0.0291897332662305
3675,E02003769,1,0.0009032743695897629,0.001242002258185924,0.0024463680843056076,0.984945427173504,0.015054572826496047,0.010538200978547234,0.02182913059841927
3676,E02003770,1,0.0007807620237351655,0.0009681449094316053,0.0019362898188632106,0.9846970643347908,0.015302935665209244,0.012804497189256714,0.03247970018738289
3677,E02003771,1,0.0007899461400359067,0.000969479353680431,0.001938958707360862,0.9809694793536804,0.01903052064631957,0.029802513464991024,0.06283662477558348
3678,E02003772,1,0.0008403361344537815,0.0010854341736694678,0.0021358543417366945,0.9765406162464986,0.0234593837535014,0.01680672268907563,0.032563025210084036
3679,E02003773,1,0.0005537609598523304,0.0006460544531610522,0.0012228887863405629,0.9838486386709737,0.016151361329026302,0.029995385325334564,0.05629903091832026
3680,E02003774,1,0.000939926440539436,0.0011442582754393133,0.0022067838169186763,0.9897834082550061,0.01021659174499387,0.02819779321618308,0.04863097670617082
3681,E02003775,1,0.0009090909090909091,0.0011636363636363637,0.002290909090909091,0.9876363636363636,0.012363636363636363,0.01781818181818182,0.028
3682,E02003776,1,0.0009029345372460496,0.001128668171557562,0.002294958615500376,0.9845748683220467,0.015425131677953348,0.015425131677953348,0.025959367945823927
3683,E02003777,1,0.0008839779005524862,0.001141804788213628,0.0022467771639042354,0.9874769797421731,0.012523020257826888,0.01289134438305709,0.029097605893186003
3684,E02003778,1,0.0010480349344978166,0.0012227074235807859,0.0024890829694323145,0.988646288209607,0.011353711790393014,0.025327510917030567,0.04104803493449782
3685,E02003779,1,0.0011220196353436186,0.001402524544179523,0.002711547452080411,0.9817671809256662,0.0182328190743338,0.019635343618513323,0.051425899953249185
3686,E02003780,1,0.0005936832106388032,0.0006886725243410116,0.0013535977202564712,0.9888387556399905,0.011161244360009499,0.029921633816195677,0.061505580622180006
3687,E02003781,1,0.0009139375476009139,0.0011043412033511044,0.0022467631378522467,0.9683929931454683,0.031607006854531605,0.04341203351104341,0.06397562833206398
3688,E02003783,1,0.0008658008658008658,0.0011183261183261184,0.0022727272727272726,0.9855699855699855,0.01443001443001443,0.020202020202020204,0.03823953823953824
3689,E02003784,1,0.0007363770250368188,0.0009720176730486008,0.001914580265095729,0.9814432989690721,0.018556701030927835,0.019734904270986744,0.02974963181148748
3690,E02003785,1,0.0006662965019433647,0.0007773459189339255,0.0015824541921154915,0.9794558578567463,0.020544142143253747,0.03498056635202665,0.07412548584119934
3691,E02003786,1,0.0008604564160119715,0.0011597456041900487,0.0023569023569023568,0.9854096520763187,0.014590347923681257,0.019827908716797606,0.04938271604938271
3692,E02003787,1,0.0007949652202716131,0.0010268300761841669,0.002119907254057635,0.9817820470354423,0.0182179529645578,0.015568068896985757,0.02716131169261345
3693,E02003788,1,0.0009645061728395061,0.0013117283950617284,0.002623456790123457,0.9853395061728395,0.014660493827160493,0.010416666666666666,0.016589506172839507
3694,E02003789,1,0.0008021390374331551,0.0009692513368983956,0.0019050802139037434,0.9886363636363636,0.011363636363636364,0.024398395721925134,0.04177807486631016
3695,E02003790,1,0.0006525711302531976,0.000835291046724093,0.0016966849386583138,0.984077264421822,0.01592273557817802,0.012268337248760116,0.021143304620203602
3696,E02003791,1,0.0007465007776049766,0.0009953343701399689,0.002021772939346812,0.9897356143079316,0.01026438569206843,0.018040435458786936,0.03265940902021773
3697,E02003792,1,0.0006267955079655262,0.0008096108644554714,0.0016453382084095063,0.9843301123008619,0.015669887699138157,0.01906503003395142,0.03395142334813267
3698,E02003793,1,0.0008707767328456984,0.001114594218042494,0.0022640195053988156,0.9794496691048415,0.02055033089515848,0.01637060257749913,0.023336816440264717
3699,E02003794,1,0.0006796941376380628,0.0008496176720475786,0.0017275559331634098,0.978476352308128,0.02152364769187199,0.0184083828943642,0.026621353724157464
3700,E02003795,1,0.0011307100859339666,0.0014925373134328358,0.0030303030303030303,0.9823609226594301,0.017639077340569877,0.012663952962460425,0.019448213478064226
3701,E02003796,1,0.0006760909649661956,0.000860479409956976,0.0016902274124154886,0.9815611555009219,0.01843884449907806,0.027350952673632453,0.0421020282728949
3702,E02003797,1,0.0005764411027568922,0.0007518796992481203,0.0015037593984962407,0.9837092731829574,0.016290726817042606,0.015037593984962405,0.05889724310776942
3703,E02003798,1,0.0009646302250803858,0.001045016077170418,0.0020498392282958197,0.9819131832797428,0.018086816720257234,0.05184887459807074,0.06913183279742766
3704,E02003799,1,0.0007412181759587495,0.0008056719303899452,0.0016113438607798904,0.9751853045439897,0.024814695456010314,0.042539477924589106,0.0573638414437641
3705,E02003800,1,0.0009220130618517096,0.0012293507491356128,0.002535535920092201,0.9888590088359586,0.01114099116404149,0.01152516327314637,0.011909335382251248
3706,E02003801,1,0.0008310249307479224,0.001038781163434903,0.0020429362880886428,0.9823407202216067,0.017659279778393353,0.017659279778393353,0.019736842105263157
3707,E02003802,1,0.00042115114646700983,0.0005147402901263453,0.0010294805802526907,0.9744969583528311,0.025503041647168927,0.04047730463266261,0.1357042583060365
3708,E02003803,1,0.0005686223830447144,0.0006720082708710261,0.0012406306539157405,0.958904109589041,0.0410958904109589,0.0511760144740243,0.18738692168518997
3709,E02003804,1,0.0006527820951196768,0.0008082064034815045,0.0016474976686353744,0.980105688529686,0.019894311470313956,0.021448554553932235,0.039166925707180604
3710,E02003805,1,0.0009467455621301775,0.0013412228796844182,0.0026824457593688364,0.9901380670611439,0.009861932938856016,0.009861932938856016,0.01854043392504931
3711,E02003806,1,0.0009030231645072634,0.001177856301531213,0.0024342363564978406,0.9756576364350216,0.024342363564978407,0.008637612877895563,0.020416175893207697
3712,E02003807,1,0.0005480167014613779,0.0008089770354906055,0.001617954070981211,0.9788622129436325,0.021137787056367433,0.012526096033402923,0.03001043841336117
3713,E02003808,1,0.0008285302593659941,0.0009726224783861672,0.001873198847262248,0.9715417867435159,0.02845821325648415,0.0335014409221902,0.06159942363112392
3714,E02003809,1,0.0007840574975498203,0.0010454099967330938,0.002221496243057824,0.9797451813132964,0.02025481868670369,0.012087553087226397,0.018621365566808233
3715,E02003810,1,0.0006676342525399129,0.0009288824383164007,0.0019448476052249637,0.9776487663280116,0.02235123367198839,0.00841799709724238,0.018287373004354138
3716,E02003811,1,0.0009864364981504315,0.0013974517057131113,0.0029182079736950264,0.9778051787916153,0.02219482120838471,0.011508425811755036,0.013152486642005754
3717,E02003812,1,0.0009508061182306737,0.001322860686233981,0.002645721372467962,0.9921455146754857,0.007854485324514262,0.007441091360066143,0.014882182720132286
3718,E02003813,1,0.0008487084870848708,0.0010332103321033209,0.002140221402214022,0.977490774907749,0.022509225092250923,0.015498154981549815,0.03911439114391144
3719,E02003814,1,0.0008443093549476528,0.0010131712259371835,0.002026342451874367,0.9804120229652145,0.019587977034785545,0.019587977034785545,0.030732860520094562
3720,E02003815,1,0.0007939247497411114,0.0009319986192613048,0.0018639972385226097,0.9779081808767691,0.022091819123230928,0.03451846738004832,0.05350362443907491
3721,E02003816,1,0.0006578947368421052,0.0008145363408521303,0.0016604010025062655,0.974937343358396,0.02506265664160401,0.020989974937343357,0.043233082706766915
3722,E02003817,1,0.0007653910149750415,0.0009983361064891847,0.0019966722129783694,0.9903494176372712,0.009650582362728786,0.007653910149750416,0.014975041597337771
3723,E02003818,1,0.0009323064450749898,0.0012971220105391164,0.00263477908390758,0.9862180786380219,0.013781921361978111,0.006890960680989056,0.010944466963923795
3724,E02003819,1,0.0008661417322834646,0.0011417322834645668,0.0023228346456692917,0.9858267716535433,0.014173228346456693,0.012598425196850394,0.02283464566929134
3725,E02003820,1,0.0008664259927797834,0.0010469314079422382,0.0021660649819494585,0.9794223826714802,0.020577617328519857,0.01552346570397112,0.02707581227436823
3726,E02003821,1,0.0008300395256916997,0.0010671936758893281,0.002173913043478261,0.9806324110671937,0.019367588932806323,0.01857707509881423,0.025691699604743084
3727,E02003822,1,0.0005017452006980803,0.0006544502617801048,0.0013525305410122164,0.9823298429319371,0.01767015706806283,0.018979057591623036,0.02268760907504363
3728,E02003823,1,0.0007414897202561511,0.0009774182676103808,0.001988540613414223,0.989551735760027,0.010448264239973037,0.01314459049544995,0.0239298955173576
3729,E02003824,1,0.0010379061371841155,0.0013989169675090254,0.002797833935018051,0.9896209386281588,0.010379061371841155,0.01128158844765343,0.026173285198555957
3730,E02003825,1,0.0009931245225362872,0.001145912910618793,0.002291825821237586,0.9686783804430863,0.03132161955691368,0.013750954927425516,0.021772345301757066
3731,E02003826,1,0.0008338892595063375,0.0009006004002668446,0.0017678452301534355,0.9613075383589059,0.038692461641094064,0.049699799866577715,0.06237491661107405
3732,E02003827,1,0.0005667181865018033,0.0006182380216383308,0.0012107161257083978,0.9348274085522926,0.06517259144770737,0.05203503348789284,0.08887171561051005
3733,E02003828,1,0.0008559201141226818,0.000927246790299572,0.0018188302425106988,0.9614835948644793,0.03851640513552068,0.04243937232524964,0.06776034236804565
3734,E02003829,1,0.0008630835621812476,0.0010592389172224403,0.0021184778344448805,0.9733228717143978,0.026677128285602196,0.014123185562965868,0.032561788936837976
3735,E02003830,1,0.0006847183317771554,0.000778089013383131,0.001525054466230937,0.945845004668534,0.05415499533146592,0.049797696856520385,0.08496732026143791
3736,E02003831,1,0.0006830601092896175,0.0008743169398907104,0.0017759562841530056,0.9811475409836066,0.018852459016393444,0.010109289617486339,0.014207650273224045
3737,E02003832,1,0.0009646302250803858,0.001045016077170418,0.002130225080385852,0.9340836012861736,0.06591639871382636,0.06471061093247589,0.10088424437299036
3738,E02003833,1,0.0009090909090909091,0.0010984848484848484,0.002121212121212121,0.9511363636363637,0.048863636363636366,0.025,0.029924242424242423
3739,E02003834,1,0.0008614501076812635,0.0009691313711414214,0.0019023689877961233,0.95908111988514,0.040918880114860015,0.04773869346733668,0.0728643216080402
3740,E02003835,1,0.0007266121707538601,0.0009990917347865577,0.0020284589766878594,0.9915228580078717,0.008477141992128368,0.006357856494096276,0.007568876778686043
3741,E02003836,1,0.000584966364434045,0.0007604562737642586,0.0015501608657502192,0.9719216145071659,0.028078385492834163,0.020181339572974553,0.05557180462123428
3742,E02003837,1,0.0005420641803989592,0.000758889852558543,0.001517779705117086,0.9772333044232437,0.02276669557675629,0.012359063313096271,0.019514310494362534
3743,E02003838,1,0.0007959479015918958,0.001049204052098408,0.002170767004341534,0.9829956584659914,0.017004341534008684,0.013748191027496382,0.01772793053545586
3744,E02003839,1,0.0006381039197812216,0.000850805226374962,0.001671224551807961,0.972956548161653,0.027043451838347006,0.01731996353691887,0.03919781221513218
3745,E02003840,1,0.0005797101449275362,0.0007971014492753623,0.0016666666666666668,0.9690821256038648,0.030917874396135265,0.011111111111111112,0.021980676328502414
3746,E02003841,1,0.000635470826112074,0.0008376660889659156,0.0017331022530329288,0.9829578278451762,0.0170421721548238,0.020219526285384173,0.03437319468515309
3747,E02003842,1,0.0009294465568229828,0.001394169835234474,0.00287283481199831,0.9898605830164765,0.010139416983523447,0.007182087029995775,0.01605407689057879
3748,E02003843,1,0.0008422664624808577,0.001110260336906585,0.0021439509954058193,0.9858346094946401,0.014165390505359877,0.021439509954058193,0.031776416539050535
3749,E02003844,1,0.0007801899592944369,0.0009837177747625508,0.0019674355495251017,0.9860922659430122,0.013907734056987787,0.015264586160108548,0.016960651289009497
3750,E02003845,1,0.000546021840873635,0.0006240249609984399,0.0012220488819552782,0.9625585023400937,0.0374414976599064,0.038221528861154444,0.07670306812272491
3751,E02003846,1,0.00078551912568306,0.0008879781420765028,0.001673497267759563,0.9733606557377049,0.02663934426229508,0.04337431693989071,0.06762295081967214
3752,E02003847,1,0.0006503642039542144,0.0008584807492195629,0.0016909469302809573,0.9906347554630593,0.009365244536940686,0.0065036420395421434,0.012747138397502602
3753,E02003848,1,0.0011241217798594848,0.0013583138173302108,0.0025292740046838407,0.9793911007025761,0.020608899297423888,0.03044496487119438,0.03747072599531616
3754,E02003849,1,0.0007659007659007658,0.0008991008991008992,0.001665001665001665,0.9876789876789877,0.012321012321012322,0.039627039627039624,0.053613053613053616
3755,E02003850,1,0.0010596026490066225,0.0012803532008830022,0.0025165562913907285,0.9735099337748344,0.026490066225165563,0.02207505518763797,0.02781456953642384
3756,E02003851,1,0.0010526315789473684,0.0013473684210526316,0.0026526315789473683,0.9911578947368421,0.008842105263157894,0.012210526315789474,0.010526315789473684
3757,E02003852,1,0.0008595988538681948,0.0011103151862464184,0.002148997134670487,0.9853151862464183,0.014684813753581662,0.014326647564469915,0.014326647564469915
3758,E02003853,1,0.0009304207119741099,0.0012540453074433658,0.0025485436893203884,0.982200647249191,0.01779935275080906,0.011731391585760517,0.021035598705501618
3759,E02003854,1,0.0008898776418242491,0.0011494252873563218,0.002261772339636633,0.9873934000741564,0.01260659992584353,0.011494252873563218,0.017426770485724878
3760,E02003855,1,0.0008182141586623976,0.0011028103877623622,0.00224119530416222,0.9893276414087513,0.010672358591248666,0.007826396300249021,0.015297047314123088
3761,E02003856,1,0.0004395144411887819,0.0005650899958141482,0.0011092507325240685,0.9748848890749268,0.025115110925073254,0.02532440351611553,0.06132272917538719
3762,E02003857,1,0.0008409506398537476,0.0010968921389396709,0.0021937842778793418,0.9890310786106032,0.010968921389396709,0.019744058500914076,0.03217550274223035
3763,E02003858,1,0.0007901064926142218,0.001099278598419787,0.0022672621092408108,0.986946066643765,0.01305393335623497,0.01202335967021642,0.025420817588457576
3764,E02003859,1,0.00047906686107061026,0.000666527806706936,0.0013955425952926475,0.9795875859196,0.020412414080399916,0.010414496979795875,0.0166631951676734
3765,E02003860,1,0.0008307372793354102,0.001142263759086189,0.002284527518172378,0.9875389408099688,0.012461059190031152,0.006922810661128418,0.01903772931810315
3766,E02003861,1,0.0007596685082872929,0.0009668508287292817,0.0019337016574585634,0.988950276243094,0.011049723756906077,0.01968232044198895,0.03487569060773481
3767,E02003862,1,0.0011466794075489727,0.0017200191113234593,0.0037267080745341614,0.9909221213569039,0.009077878643096034,0.00716674629718108,0.010033444816053512
3768,E02003863,1,0.0007299270072992701,0.00106171201061712,0.0021566025215660253,0.9857332448573325,0.014266755142667552,0.01028533510285335,0.03881884538818845
3769,E02003864,1,0.0006070640176600441,0.0008554083885209714,0.001793598233995585,0.9859271523178808,0.014072847682119206,0.011037527593818985,0.02566225165562914
3770,E02003865,1,0.0006400931044515567,0.0007855688100087285,0.001571137620017457,0.9761419842886238,0.0238580157113762,0.01716613325574629,0.03171370381146348
3771,E02003866,1,0.0010407993338884263,0.0014154870940882597,0.0028726061615320566,0.992089925062448,0.00791007493755204,0.009575353871773521,0.013738551207327226
3772,E02003867,1,0.0007643312101910828,0.0009235668789808917,0.0018471337579617833,0.9929936305732484,0.0070063694267515925,0.02356687898089172,0.03407643312101911
3773,E02003868,1,0.00053832350679313,0.000640861317610869,0.0013329915406306075,0.9800051268905409,0.01999487310945911,0.028454242501922584,0.0430658805434504
3774,E02003869,1,0.0007687165775401069,0.001002673796791444,0.002005347593582888,0.9872994652406417,0.01270053475935829,0.01303475935828877,0.021056149732620322
3775,E02003870,1,0.00039377830281551486,0.00045284504823784206,0.0009647568418980115,0.9604252805670408,0.039574719432959246,0.024020476471746408,0.06733608978145304
3776,E02003871,1,0.0007521255722694571,0.0008502289077828647,0.0017004578155657294,0.9849574885546108,0.015042511445389144,0.040549378678875085,0.05461085676913015
3777,E02003872,1,0.0005491881566380134,0.0007640878701050621,0.0015998089780324737,0.9777936962750716,0.022206303724928367,0.011461318051575931,0.017191977077363897
3778,E02003873,1,0.0008255159474671671,0.000900562851782364,0.001801125703564728,0.9838649155722327,0.016135084427767354,0.04690431519699812,0.07542213883677298
3779,E02003874,1,0.000546583850931677,0.0007204968944099379,0.0014658385093167703,0.9821118012422361,0.017888198757763974,0.016149068322981366,0.029316770186335404
3780,E02003875,1,0.0008951883625512868,0.0012308839985080194,0.002536367027228646,0.9873181648638568,0.01268183513614323,0.01268183513614323,0.013054830287206266
3781,E02003876,1,0.000961136648558295,0.0011700793982448807,0.002298370246552445,0.9682407020476389,0.03175929795236105,0.027998328458002507,0.038863351441704976
3782,E02003877,1,0.000592173017507724,0.0007981462409886715,0.0016477857878475798,0.9827497425334707,0.01725025746652935,0.01132852729145211,0.015190525231719876
3783,E02003878,1,0.0007274931797514398,0.0009093664746892998,0.001849045165201576,0.9827220369809033,0.017277963019096697,0.014549863595028797,0.022431039709002728
3784,E02003879,1,0.0007857142857142857,0.0008928571428571428,0.0017857142857142857,0.9525,0.0475,0.03678571428571428,0.06785714285714285
3785,E02003880,1,0.0008348457350272232,0.0010526315789473684,0.0020326678765880215,0.976043557168784,0.023956442831215972,0.025045372050816698,0.035934664246823955
3786,E02003881,1,0.000805860805860806,0.0009523809523809524,0.0019047619047619048,0.9626373626373627,0.03736263736263736,0.030402930402930402,0.05347985347985348
3787,E02003882,1,0.0006016545500125344,0.0006768613687641014,0.0013286537979443468,0.9701679618952118,0.029832038104788166,0.03885685635497618,0.05665580345951366
3788,E02003883,1,0.0006201935003721161,0.0008186554204911932,0.001662118580997271,0.9913172909947904,0.008682709005209625,0.008434631605060779,0.015380798809228479
3789,E02003884,1,0.0006931886678722121,0.0009945750452079564,0.002049427365883062,0.9861362266425557,0.013863773357444244,0.010247136829415311,0.015973477998794453
3790,E02003885,1,0.0009551495016611295,0.0012458471760797341,0.0025332225913621263,0.9904485049833887,0.009551495016611296,0.007890365448504983,0.015365448504983389
3791,E02003886,1,0.0009619084263178145,0.0011158137745286647,0.0020777222008464794,0.9734513274336283,0.02654867256637168,0.03039630627164294,0.050788764909580605
3792,E02003887,1,0.001001602564102564,0.001201923076923077,0.002403846153846154,0.9759615384615384,0.02403846153846154,0.017628205128205128,0.024439102564102564
3793,E02003888,1,0.0008755234107346783,0.0010277883517320137,0.0020555767034640274,0.9607917776931861,0.03920822230681385,0.026646364674533688,0.039969547011800534
3794,E02003889,1,0.00108837614279495,0.001218981279930344,0.002307357422725294,0.9851980844579887,0.014801915542011318,0.03744013931214628,0.057466260339573354
3795,E02003890,1,0.0009779951100244498,0.0011817440912795436,0.0022819885900570496,0.9714751426242869,0.02852485737571312,0.03667481662591687,0.05134474327628362
3796,E02003891,1,0.0009368635437881873,0.0013034623217922608,0.002729124236252546,0.9832993890020366,0.01670061099796334,0.01384928716904277,0.020366598778004074
3797,E02003892,1,0.000830624774286746,0.0010473094980137233,0.0021307331166486097,0.9375225713253882,0.06247742867461177,0.018418201516793065,0.03683640303358613
3798,E02003893,1,0.0008158921603405462,0.001064207165661582,0.002199361475700603,0.9120255409719759,0.08797445902802412,0.018800993260021284,0.027669386307201137
3799,E02003894,1,0.0006611095142282264,0.0008048289738430583,0.0016096579476861167,0.935038804254096,0.06496119574590399,0.025294624892210404,0.04800229951135384
3800,E02003895,1,0.0007102693104468778,0.0008286475288546907,0.0016572950577093814,0.9378514353358982,0.062148564664101805,0.020716188221367268,0.04172832198875407
3801,E02003896,1,0.0008052147239263804,0.0009969325153374234,0.002032208588957055,0.9428680981595092,0.0571319018404908,0.027607361963190184,0.0736196319018405
3802,E02003897,1,0.0010771992818671453,0.001436265709156194,0.002827648114901257,0.9622980251346499,0.03770197486535009,0.006732495511669659,0.01570915619389587
3803,E02003898,1,0.000798888502952414,0.001076762764848906,0.002188259812434873,0.9117749218478638,0.08822507815213616,0.01528308440430705,0.029524140326502257
3804,E02003899,1,0.000927487352445194,0.0010961214165261383,0.0021922428330522765,0.9422428330522765,0.05775716694772344,0.022765598650927487,0.03246205733558179
3805,E02003900,1,0.000744336569579288,0.0009385113268608414,0.0018122977346278317,0.96084142394822,0.039158576051779935,0.01488673139158576,0.030420711974110032
3806,E02003901,1,0.0006530127634312853,0.0008607895517957851,0.001751261501929356,0.9020480854853072,0.09795191451469279,0.019887206886316414,0.03383793410507569
3807,E02003902,1,0.0009651699538396978,0.0010910616869492238,0.0021821233738984476,0.9383130507763323,0.061686949223667645,0.02643726395300042,0.04406210658833403
3808,E02003903,1,0.0007660167130919221,0.0009749303621169916,0.001915041782729805,0.9213091922005571,0.0786908077994429,0.014623955431754874,0.03795264623955432
3809,E02003904,1,0.0008369868473495417,0.001076125946592268,0.002152251893184536,0.912714228776405,0.08728577122359506,0.018333997608609008,0.05579912315663611
3810,E02003905,1,0.0009389671361502347,0.0011737089201877935,0.0023082942097026604,0.901017214397496,0.09898278560250391,0.017214397496087636,0.03834115805946792
3811,E02003906,1,0.0009737510584250634,0.0012277730736663843,0.0024978831498729892,0.9140558848433531,0.0859441151566469,0.018628281117696866,0.05165114309906858
3812,E02003907,1,0.000646298472385429,0.0008225616921269095,0.001674500587544066,0.9192126909518213,0.08078730904817862,0.022032902467685075,0.046415981198589897
3813,E02003908,1,0.0006790670209625036,0.0008562149394744611,0.0016238559196929435,0.9698848538529672,0.030115146147032774,0.024800708591674048,0.04842043105993504
3814,E02003909,1,0.0005876341338783852,0.0006898313745528871,0.0014052120592743995,0.9501788451711803,0.049821154828819623,0.03474706182933061,0.049821154828819623
3815,E02003910,1,0.0006662225183211193,0.0008327781479013991,0.001698867421718854,0.9400399733510992,0.05996002664890073,0.023984010659560292,0.0866089273817455
3816,E02003911,1,0.0006399554813578185,0.0008625486922648859,0.0017807456872565388,0.9273789649415692,0.07262103505843072,0.01725097384529772,0.025041736227045076
3817,E02003912,1,0.0006292906178489704,0.0008581235697940503,0.0017448512585812356,0.9279176201372997,0.07208237986270023,0.015446224256292907,0.031464530892448515
3818,E02003913,1,0.0008970358814352574,0.0012090483619344775,0.002457098283931357,0.9325273010920437,0.06747269890795632,0.019110764430577222,0.03471138845553822
3819,E02003914,1,0.0007310870947234583,0.0007946598855689765,0.001557533375715194,0.9265734265734266,0.07342657342657342,0.040368722186904,0.1147488874761602
3820,E02003915,1,0.0006952841596130592,0.0007859733978234583,0.0015114873035066505,0.9452841596130592,0.05471584038694075,0.051390568319226115,0.10610640870616687
3821,E02003916,1,0.0007251153592617008,0.0009228740936058009,0.0017139090309822018,0.9274884640738299,0.07251153592617007,0.03263019116677653,0.16348055372445616
3822,E02003917,1,0.0007578149668455952,0.000884117461319861,0.0017366592990211557,0.9390590464161667,0.06094095358383328,0.0214714240606252,0.04357436059362172
3823,E02003918,1,0.0007746716066015493,0.0009430784776018861,0.0019198383294038398,0.9349949477938699,0.06500505220613001,0.021219265746042437,0.033007746716066017
3824,E02003919,1,0.0007338225483655771,0.0008005336891260841,0.001667778519012675,0.9266177451634423,0.0733822548365577,0.04236157438292195,0.09072715143428953
3825,E02003920,1,0.0007436146136437116,0.0008406078241189784,0.0017135467183963789,0.944713870029098,0.055286129970902036,0.028774652440995797,0.08244422890397672
3826,E02003921,1,0.0009137862534763607,0.0010727056019070322,0.0021851410409217324,0.9249106078665077,0.07508939213349225,0.026221692491060787,0.03416765991259436
3827,E02003922,1,0.0007357449417535254,0.000797057020232986,0.0016247700797057019,0.9368485591661557,0.06315144083384426,0.03893316983445739,0.06407112201103618
3828,E02003923,1,0.000744336569579288,0.0008090614886731392,0.0016828478964401295,0.9074433656957929,0.09255663430420712,0.043042071197411005,0.09190938511326861
3829,E02003924,1,0.0007044508485430676,0.0008325328210054435,0.001697086135126481,0.9292347102145373,0.07076528978546269,0.03522254242715338,0.06372078130003202
3830,E02003925,1,0.0008298755186721991,0.0009336099585062241,0.0019017980636237897,0.9356846473029046,0.06431535269709543,0.04910096818810512,0.05843706777316736
3831,E02003926,1,0.0008020532563362208,0.0009624639076034649,0.0019890920757138276,0.9011870388193776,0.0988129611806224,0.02245749117741418,0.03176130895091434
3832,E02003927,1,0.0006260206859009254,0.0008165487207403375,0.001633097441480675,0.9311377245508982,0.0688622754491018,0.019869352204681546,0.03810560696788242
3833,E02003928,1,0.00048820179007323027,0.0005492270138323841,0.0010984540276647683,0.9676566314076485,0.032343368592351505,0.019934906427990236,0.04759967453213995
3834,E02003929,1,0.0007439972945552926,0.0009807237064592491,0.0019614474129184983,0.9039567128846804,0.09604328711531958,0.020290835306053433,0.04091985120054109
3835,E02003930,1,0.0006388888888888888,0.0008333333333333334,0.0016944444444444444,0.9061111111111111,0.09388888888888888,0.020277777777777777,0.035555555555555556
3836,E02003931,1,0.0004906333630686887,0.0006021409455842998,0.0012265834076717217,0.9545049063336307,0.045495093666369314,0.01694915254237288,0.057760927743086526
3837,E02003932,1,0.0008412197686645636,0.0010865755345250614,0.0022432527164388365,0.9130739572379951,0.08692604276200491,0.013669821240799159,0.021731510690501228
3838,E02003933,1,0.0007147498375568551,0.0009421702404158544,0.001916829109811566,0.916829109811566,0.08317089018843404,0.016894087069525665,0.04223521767381416
3839,E02003934,1,0.0008778346744696416,0.0010972933430870519,0.002267739575713241,0.9111192392099488,0.08888076079005121,0.019385515727871252,0.04352596927578639
3840,E02003935,1,0.0005858380030565461,0.0006877228731533367,0.0013499745287824758,0.9503311258278145,0.04966887417218543,0.027763627101375445,0.06877228731533368
3841,E02003936,1,0.0006736965436438195,0.0009080257762155829,0.0018453427065026362,0.9223784417106033,0.0776215582893966,0.01611013473930873,0.025190392501464556
3842,E02003937,1,0.0009181969949916528,0.0012520868113522537,0.0025459098497495826,0.9098497495826378,0.09015025041736227,0.017111853088480802,0.03714524207011686
3843,E02003938,1,0.0008185053380782918,0.0010676156583629894,0.002064056939501779,0.9156583629893238,0.08434163701067615,0.030604982206405694,0.05658362989323843
3844,E02003939,1,0.0007445008460236888,0.0009137055837563452,0.0018274111675126905,0.9539763113367175,0.046023688663282575,0.024703891708967852,0.06835871404399323
3845,E02003940,1,0.0009009009009009008,0.0012142577359968664,0.0025068546807677245,0.9165687426556992,0.08343125734430082,0.016842929886408148,0.03956130043086565
3846,E02003941,1,0.0007424144609425435,0.0009360877985797289,0.0018076178179470626,0.9583602324080052,0.041639767591994836,0.023886378308586184,0.07262750161394448
3847,E02003942,1,0.0007306226175349428,0.0008259212198221093,0.0016200762388818297,0.9399618805590851,0.06003811944091487,0.033672172808132145,0.0698856416772554
3848,E02003943,1,0.0006095791001451379,0.000783744557329463,0.0015384615384615385,0.8914368650217707,0.10856313497822932,0.02786647314949202,0.09869375907111756
3849,E02003944,1,0.0005705780203423468,0.0006698089804018855,0.001339617960803771,0.9300421731580253,0.0699578268419747,0.031753907219052344,0.060778963036467376
