,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
7777,2021,E02004245,2021 super output areas - middle layer,152,1 car or van in household,1087
7778,2021,E02004245,2021 super output areas - middle layer,152,2 cars or vans in household,1193
7779,2021,E02004245,2021 super output areas - middle layer,152,3 or more cars or vans in household,548
7780,2021,E02004246,2021 super output areas - middle layer,152,Total: All households,3477
7781,2021,E02004246,2021 super output areas - middle layer,152,No cars or vans in household,260
7782,2021,E02004246,2021 super output areas - middle layer,152,1 car or van in household,1137
7783,2021,E02004246,2021 super output areas - middle layer,152,2 cars or vans in household,1372
7784,2021,E02004246,2021 super output areas - middle layer,152,3 or more cars or vans in household,708
7785,2021,E02004247,2021 super output areas - middle layer,152,Total: All households,2478
7786,2021,E02004247,2021 super output areas - middle layer,152,No cars or vans in household,133
7787,2021,E02004247,2021 super output areas - middle layer,152,1 car or van in household,639
7788,2021,E02004247,2021 super output areas - middle layer,152,2 cars or vans in household,1055
7789,2021,E02004247,2021 super output areas - middle layer,152,3 or more cars or vans in household,651
7790,2021,E02004248,2021 super output areas - middle layer,152,Total: All households,3535
7791,2021,E02004248,2021 super output areas - middle layer,152,No cars or vans in household,436
7792,2021,E02004248,2021 super output areas - middle layer,152,1 car or van in household,1551
7793,2021,E02004248,2021 super output areas - middle layer,152,2 cars or vans in household,1057
7794,2021,E02004248,2021 super output areas - middle layer,152,3 or more cars or vans in household,491
7795,2021,E02004249,2021 super output areas - middle layer,152,Total: All households,2513
7796,2021,E02004249,2021 super output areas - middle layer,152,No cars or vans in household,162
7797,2021,E02004249,2021 super output areas - middle layer,152,1 car or van in household,815
7798,2021,E02004249,2021 super output areas - middle layer,152,2 cars or vans in household,1095
7799,2021,E02004249,2021 super output areas - middle layer,152,3 or more cars or vans in household,441
7800,2021,E02004250,2021 super output areas - middle layer,152,Total: All households,3671
7801,2021,E02004250,2021 super output areas - middle layer,152,No cars or vans in household,569
7802,2021,E02004250,2021 super output areas - middle layer,152,1 car or van in household,1586
7803,2021,E02004250,2021 super output areas - middle layer,152,2 cars or vans in household,1070
7804,2021,E02004250,2021 super output areas - middle layer,152,3 or more cars or vans in household,446
7805,2021,E02004251,2021 super output areas - middle layer,152,Total: All households,2767
7806,2021,E02004251,2021 super output areas - middle layer,152,No cars or vans in household,247
7807,2021,E02004251,2021 super output areas - middle layer,152,1 car or van in household,1017
7808,2021,E02004251,2021 super output areas - middle layer,152,2 cars or vans in household,1054
7809,2021,E02004251,2021 super output areas - middle layer,152,3 or more cars or vans in household,449
7810,2021,E02004252,2021 super output areas - middle layer,152,Total: All households,3878
7811,2021,E02004252,2021 super output areas - middle layer,152,No cars or vans in household,736
7812,2021,E02004252,2021 super output areas - middle layer,152,1 car or van in household,1760
7813,2021,E02004252,2021 super output areas - middle layer,152,2 cars or vans in household,1070
7814,2021,E02004252,2021 super output areas - middle layer,152,3 or more cars or vans in household,312
7815,2021,E02004253,2021 super output areas - middle layer,152,Total: All households,4288
7816,2021,E02004253,2021 super output areas - middle layer,152,No cars or vans in household,407
7817,2021,E02004253,2021 super output areas - middle layer,152,1 car or van in household,1552
7818,2021,E02004253,2021 super output areas - middle layer,152,2 cars or vans in household,1580
7819,2021,E02004253,2021 super output areas - middle layer,152,3 or more cars or vans in household,749
7820,2021,E02004254,2021 super output areas - middle layer,152,Total: All households,4296
7821,2021,E02004254,2021 super output areas - middle layer,152,No cars or vans in household,289
7822,2021,E02004254,2021 super output areas - middle layer,152,1 car or van in household,1542
7823,2021,E02004254,2021 super output areas - middle layer,152,2 cars or vans in household,1671
7824,2021,E02004254,2021 super output areas - middle layer,152,3 or more cars or vans in household,794
7825,2021,E02004255,2021 super output areas - middle layer,152,Total: All households,3456
7826,2021,E02004255,2021 super output areas - middle layer,152,No cars or vans in household,546
7827,2021,E02004255,2021 super output areas - middle layer,152,1 car or van in household,1570
7828,2021,E02004255,2021 super output areas - middle layer,152,2 cars or vans in household,936
7829,2021,E02004255,2021 super output areas - middle layer,152,3 or more cars or vans in household,404
7830,2021,E02004256,2021 super output areas - middle layer,152,Total: All households,3934
7831,2021,E02004256,2021 super output areas - middle layer,152,No cars or vans in household,243
7832,2021,E02004256,2021 super output areas - middle layer,152,1 car or van in household,1448
7833,2021,E02004256,2021 super output areas - middle layer,152,2 cars or vans in household,1491
7834,2021,E02004256,2021 super output areas - middle layer,152,3 or more cars or vans in household,752
7835,2021,E02004257,2021 super output areas - middle layer,152,Total: All households,4133
7836,2021,E02004257,2021 super output areas - middle layer,152,No cars or vans in household,601
7837,2021,E02004257,2021 super output areas - middle layer,152,1 car or van in household,1842
7838,2021,E02004257,2021 super output areas - middle layer,152,2 cars or vans in household,1252
7839,2021,E02004257,2021 super output areas - middle layer,152,3 or more cars or vans in household,438
7840,2021,E02004258,2021 super output areas - middle layer,152,Total: All households,4741
7841,2021,E02004258,2021 super output areas - middle layer,152,No cars or vans in household,526
7842,2021,E02004258,2021 super output areas - middle layer,152,1 car or van in household,1895
7843,2021,E02004258,2021 super output areas - middle layer,152,2 cars or vans in household,1572
7844,2021,E02004258,2021 super output areas - middle layer,152,3 or more cars or vans in household,748
7845,2021,E02004259,2021 super output areas - middle layer,152,Total: All households,2861
7846,2021,E02004259,2021 super output areas - middle layer,152,No cars or vans in household,171
7847,2021,E02004259,2021 super output areas - middle layer,152,1 car or van in household,1030
7848,2021,E02004259,2021 super output areas - middle layer,152,2 cars or vans in household,1122
7849,2021,E02004259,2021 super output areas - middle layer,152,3 or more cars or vans in household,538
7850,2021,E02004260,2021 super output areas - middle layer,152,Total: All households,3265
7851,2021,E02004260,2021 super output areas - middle layer,152,No cars or vans in household,240
7852,2021,E02004260,2021 super output areas - middle layer,152,1 car or van in household,1244
7853,2021,E02004260,2021 super output areas - middle layer,152,2 cars or vans in household,1209
7854,2021,E02004260,2021 super output areas - middle layer,152,3 or more cars or vans in household,572
7855,2021,E02004261,2021 super output areas - middle layer,152,Total: All households,4767
7856,2021,E02004261,2021 super output areas - middle layer,152,No cars or vans in household,850
7857,2021,E02004261,2021 super output areas - middle layer,152,1 car or van in household,2029
7858,2021,E02004261,2021 super output areas - middle layer,152,2 cars or vans in household,1409
7859,2021,E02004261,2021 super output areas - middle layer,152,3 or more cars or vans in household,479
7860,2021,E02004262,2021 super output areas - middle layer,152,Total: All households,3401
7861,2021,E02004262,2021 super output areas - middle layer,152,No cars or vans in household,188
7862,2021,E02004262,2021 super output areas - middle layer,152,1 car or van in household,1140
7863,2021,E02004262,2021 super output areas - middle layer,152,2 cars or vans in household,1327
7864,2021,E02004262,2021 super output areas - middle layer,152,3 or more cars or vans in household,746
7865,2021,E02004263,2021 super output areas - middle layer,152,Total: All households,2507
7866,2021,E02004263,2021 super output areas - middle layer,152,No cars or vans in household,215
7867,2021,E02004263,2021 super output areas - middle layer,152,1 car or van in household,877
7868,2021,E02004263,2021 super output areas - middle layer,152,2 cars or vans in household,940
7869,2021,E02004263,2021 super output areas - middle layer,152,3 or more cars or vans in household,475
7870,2021,E02004264,2021 super output areas - middle layer,152,Total: All households,3698
7871,2021,E02004264,2021 super output areas - middle layer,152,No cars or vans in household,376
7872,2021,E02004264,2021 super output areas - middle layer,152,1 car or van in household,1522
7873,2021,E02004264,2021 super output areas - middle layer,152,2 cars or vans in household,1295
7874,2021,E02004264,2021 super output areas - middle layer,152,3 or more cars or vans in household,505
7875,2021,E02004265,2021 super output areas - middle layer,152,Total: All households,3852
7876,2021,E02004265,2021 super output areas - middle layer,152,No cars or vans in household,616
7877,2021,E02004265,2021 super output areas - middle layer,152,1 car or van in household,1648
7878,2021,E02004265,2021 super output areas - middle layer,152,2 cars or vans in household,1097
7879,2021,E02004265,2021 super output areas - middle layer,152,3 or more cars or vans in household,491
7880,2021,E02004266,2021 super output areas - middle layer,152,Total: All households,3335
7881,2021,E02004266,2021 super output areas - middle layer,152,No cars or vans in household,287
7882,2021,E02004266,2021 super output areas - middle layer,152,1 car or van in household,1326
7883,2021,E02004266,2021 super output areas - middle layer,152,2 cars or vans in household,1201
7884,2021,E02004266,2021 super output areas - middle layer,152,3 or more cars or vans in household,521
7885,2021,E02004267,2021 super output areas - middle layer,152,Total: All households,2239
7886,2021,E02004267,2021 super output areas - middle layer,152,No cars or vans in household,198
7887,2021,E02004267,2021 super output areas - middle layer,152,1 car or van in household,821
7888,2021,E02004267,2021 super output areas - middle layer,152,2 cars or vans in household,792
7889,2021,E02004267,2021 super output areas - middle layer,152,3 or more cars or vans in household,428
7890,2021,E02004268,2021 super output areas - middle layer,152,Total: All households,4512
7891,2021,E02004268,2021 super output areas - middle layer,152,No cars or vans in household,850
7892,2021,E02004268,2021 super output areas - middle layer,152,1 car or van in household,2106
7893,2021,E02004268,2021 super output areas - middle layer,152,2 cars or vans in household,1156
7894,2021,E02004268,2021 super output areas - middle layer,152,3 or more cars or vans in household,400
7895,2021,E02004269,2021 super output areas - middle layer,152,Total: All households,4695
7896,2021,E02004269,2021 super output areas - middle layer,152,No cars or vans in household,889
7897,2021,E02004269,2021 super output areas - middle layer,152,1 car or van in household,2323
7898,2021,E02004269,2021 super output areas - middle layer,152,2 cars or vans in household,1160
7899,2021,E02004269,2021 super output areas - middle layer,152,3 or more cars or vans in household,323
7900,2021,E02004270,2021 super output areas - middle layer,152,Total: All households,3436
7901,2021,E02004270,2021 super output areas - middle layer,152,No cars or vans in household,240
7902,2021,E02004270,2021 super output areas - middle layer,152,1 car or van in household,1241
7903,2021,E02004270,2021 super output areas - middle layer,152,2 cars or vans in household,1322
7904,2021,E02004270,2021 super output areas - middle layer,152,3 or more cars or vans in household,633
7905,2021,E02004271,2021 super output areas - middle layer,152,Total: All households,4587
7906,2021,E02004271,2021 super output areas - middle layer,152,No cars or vans in household,366
7907,2021,E02004271,2021 super output areas - middle layer,152,1 car or van in household,1897
7908,2021,E02004271,2021 super output areas - middle layer,152,2 cars or vans in household,1561
7909,2021,E02004271,2021 super output areas - middle layer,152,3 or more cars or vans in household,763
7910,2021,E02004272,2021 super output areas - middle layer,152,Total: All households,5342
7911,2021,E02004272,2021 super output areas - middle layer,152,No cars or vans in household,432
7912,2021,E02004272,2021 super output areas - middle layer,152,1 car or van in household,1975
7913,2021,E02004272,2021 super output areas - middle layer,152,2 cars or vans in household,1987
7914,2021,E02004272,2021 super output areas - middle layer,152,3 or more cars or vans in household,948
7915,2021,E02004273,2021 super output areas - middle layer,152,Total: All households,3428
7916,2021,E02004273,2021 super output areas - middle layer,152,No cars or vans in household,443
7917,2021,E02004273,2021 super output areas - middle layer,152,1 car or van in household,1508
7918,2021,E02004273,2021 super output areas - middle layer,152,2 cars or vans in household,1049
7919,2021,E02004273,2021 super output areas - middle layer,152,3 or more cars or vans in household,428
7920,2021,E02004274,2021 super output areas - middle layer,152,Total: All households,3113
7921,2021,E02004274,2021 super output areas - middle layer,152,No cars or vans in household,586
7922,2021,E02004274,2021 super output areas - middle layer,152,1 car or van in household,1443
7923,2021,E02004274,2021 super output areas - middle layer,152,2 cars or vans in household,811
7924,2021,E02004274,2021 super output areas - middle layer,152,3 or more cars or vans in household,273
7925,2021,E02004275,2021 super output areas - middle layer,152,Total: All households,3497
7926,2021,E02004275,2021 super output areas - middle layer,152,No cars or vans in household,297
7927,2021,E02004275,2021 super output areas - middle layer,152,1 car or van in household,1421
7928,2021,E02004275,2021 super output areas - middle layer,152,2 cars or vans in household,1283
7929,2021,E02004275,2021 super output areas - middle layer,152,3 or more cars or vans in household,496
7930,2021,E02004276,2021 super output areas - middle layer,152,Total: All households,2860
7931,2021,E02004276,2021 super output areas - middle layer,152,No cars or vans in household,589
7932,2021,E02004276,2021 super output areas - middle layer,152,1 car or van in household,1393
7933,2021,E02004276,2021 super output areas - middle layer,152,2 cars or vans in household,645
7934,2021,E02004276,2021 super output areas - middle layer,152,3 or more cars or vans in household,233
7935,2021,E02004278,2021 super output areas - middle layer,152,Total: All households,3966
7936,2021,E02004278,2021 super output areas - middle layer,152,No cars or vans in household,718
7937,2021,E02004278,2021 super output areas - middle layer,152,1 car or van in household,1762
7938,2021,E02004278,2021 super output areas - middle layer,152,2 cars or vans in household,1076
7939,2021,E02004278,2021 super output areas - middle layer,152,3 or more cars or vans in household,410
7940,2021,E02004279,2021 super output areas - middle layer,152,Total: All households,3515
7941,2021,E02004279,2021 super output areas - middle layer,152,No cars or vans in household,284
7942,2021,E02004279,2021 super output areas - middle layer,152,1 car or van in household,1308
7943,2021,E02004279,2021 super output areas - middle layer,152,2 cars or vans in household,1303
7944,2021,E02004279,2021 super output areas - middle layer,152,3 or more cars or vans in household,620
7945,2021,E02004280,2021 super output areas - middle layer,152,Total: All households,3731
7946,2021,E02004280,2021 super output areas - middle layer,152,No cars or vans in household,443
7947,2021,E02004280,2021 super output areas - middle layer,152,1 car or van in household,1573
7948,2021,E02004280,2021 super output areas - middle layer,152,2 cars or vans in household,1218
7949,2021,E02004280,2021 super output areas - middle layer,152,3 or more cars or vans in household,497
7950,2021,E02004281,2021 super output areas - middle layer,152,Total: All households,3481
7951,2021,E02004281,2021 super output areas - middle layer,152,No cars or vans in household,658
7952,2021,E02004281,2021 super output areas - middle layer,152,1 car or van in household,1515
7953,2021,E02004281,2021 super output areas - middle layer,152,2 cars or vans in household,957
7954,2021,E02004281,2021 super output areas - middle layer,152,3 or more cars or vans in household,351
7955,2021,E02004282,2021 super output areas - middle layer,152,Total: All households,4110
7956,2021,E02004282,2021 super output areas - middle layer,152,No cars or vans in household,552
7957,2021,E02004282,2021 super output areas - middle layer,152,1 car or van in household,1817
7958,2021,E02004282,2021 super output areas - middle layer,152,2 cars or vans in household,1240
7959,2021,E02004282,2021 super output areas - middle layer,152,3 or more cars or vans in household,501
7960,2021,E02004283,2021 super output areas - middle layer,152,Total: All households,3848
7961,2021,E02004283,2021 super output areas - middle layer,152,No cars or vans in household,615
7962,2021,E02004283,2021 super output areas - middle layer,152,1 car or van in household,1590
7963,2021,E02004283,2021 super output areas - middle layer,152,2 cars or vans in household,1178
7964,2021,E02004283,2021 super output areas - middle layer,152,3 or more cars or vans in household,465
7965,2021,E02004284,2021 super output areas - middle layer,152,Total: All households,5063
7966,2021,E02004284,2021 super output areas - middle layer,152,No cars or vans in household,1891
7967,2021,E02004284,2021 super output areas - middle layer,152,1 car or van in household,2267
7968,2021,E02004284,2021 super output areas - middle layer,152,2 cars or vans in household,708
7969,2021,E02004284,2021 super output areas - middle layer,152,3 or more cars or vans in household,197
7970,2021,E02004285,2021 super output areas - middle layer,152,Total: All households,3531
7971,2021,E02004285,2021 super output areas - middle layer,152,No cars or vans in household,920
7972,2021,E02004285,2021 super output areas - middle layer,152,1 car or van in household,1461
7973,2021,E02004285,2021 super output areas - middle layer,152,2 cars or vans in household,855
7974,2021,E02004285,2021 super output areas - middle layer,152,3 or more cars or vans in household,295
7975,2021,E02004286,2021 super output areas - middle layer,152,Total: All households,2179
7976,2021,E02004286,2021 super output areas - middle layer,152,No cars or vans in household,387
7977,2021,E02004286,2021 super output areas - middle layer,152,1 car or van in household,892
7978,2021,E02004286,2021 super output areas - middle layer,152,2 cars or vans in household,630
7979,2021,E02004286,2021 super output areas - middle layer,152,3 or more cars or vans in household,270
7980,2021,E02004287,2021 super output areas - middle layer,152,Total: All households,2433
7981,2021,E02004287,2021 super output areas - middle layer,152,No cars or vans in household,406
7982,2021,E02004287,2021 super output areas - middle layer,152,1 car or van in household,1048
7983,2021,E02004287,2021 super output areas - middle layer,152,2 cars or vans in household,682
7984,2021,E02004287,2021 super output areas - middle layer,152,3 or more cars or vans in household,297
7985,2021,E02004288,2021 super output areas - middle layer,152,Total: All households,2428
7986,2021,E02004288,2021 super output areas - middle layer,152,No cars or vans in household,567
7987,2021,E02004288,2021 super output areas - middle layer,152,1 car or van in household,1116
7988,2021,E02004288,2021 super output areas - middle layer,152,2 cars or vans in household,576
7989,2021,E02004288,2021 super output areas - middle layer,152,3 or more cars or vans in household,169
7990,2021,E02004289,2021 super output areas - middle layer,152,Total: All households,3296
7991,2021,E02004289,2021 super output areas - middle layer,152,No cars or vans in household,567
7992,2021,E02004289,2021 super output areas - middle layer,152,1 car or van in household,1504
7993,2021,E02004289,2021 super output areas - middle layer,152,2 cars or vans in household,934
7994,2021,E02004289,2021 super output areas - middle layer,152,3 or more cars or vans in household,291
7995,2021,E02007006,2021 super output areas - middle layer,152,Total: All households,3037
7996,2021,E02007006,2021 super output areas - middle layer,152,No cars or vans in household,978
7997,2021,E02007006,2021 super output areas - middle layer,152,1 car or van in household,1394
7998,2021,E02007006,2021 super output areas - middle layer,152,2 cars or vans in household,541
7999,2021,E02007006,2021 super output areas - middle layer,152,3 or more cars or vans in household,124
8000,2021,E02007007,2021 super output areas - middle layer,152,Total: All households,2997
8001,2021,E02007007,2021 super output areas - middle layer,152,No cars or vans in household,517
8002,2021,E02007007,2021 super output areas - middle layer,152,1 car or van in household,1432
8003,2021,E02007007,2021 super output areas - middle layer,152,2 cars or vans in household,809
8004,2021,E02007007,2021 super output areas - middle layer,152,3 or more cars or vans in household,239
8005,2021,E02004129,2021 super output areas - middle layer,152,Total: All households,2514
8006,2021,E02004129,2021 super output areas - middle layer,152,No cars or vans in household,156
8007,2021,E02004129,2021 super output areas - middle layer,152,1 car or van in household,861
8008,2021,E02004129,2021 super output areas - middle layer,152,2 cars or vans in household,931
8009,2021,E02004129,2021 super output areas - middle layer,152,3 or more cars or vans in household,566
8010,2021,E02004130,2021 super output areas - middle layer,152,Total: All households,3028
8011,2021,E02004130,2021 super output areas - middle layer,152,No cars or vans in household,698
8012,2021,E02004130,2021 super output areas - middle layer,152,1 car or van in household,1440
8013,2021,E02004130,2021 super output areas - middle layer,152,2 cars or vans in household,655
8014,2021,E02004130,2021 super output areas - middle layer,152,3 or more cars or vans in household,235
8015,2021,E02004131,2021 super output areas - middle layer,152,Total: All households,2471
8016,2021,E02004131,2021 super output areas - middle layer,152,No cars or vans in household,273
8017,2021,E02004131,2021 super output areas - middle layer,152,1 car or van in household,1164
8018,2021,E02004131,2021 super output areas - middle layer,152,2 cars or vans in household,782
8019,2021,E02004131,2021 super output areas - middle layer,152,3 or more cars or vans in household,252
8020,2021,E02004132,2021 super output areas - middle layer,152,Total: All households,3722
8021,2021,E02004132,2021 super output areas - middle layer,152,No cars or vans in household,222
8022,2021,E02004132,2021 super output areas - middle layer,152,1 car or van in household,1248
8023,2021,E02004132,2021 super output areas - middle layer,152,2 cars or vans in household,1496
8024,2021,E02004132,2021 super output areas - middle layer,152,3 or more cars or vans in household,756
8025,2021,E02004133,2021 super output areas - middle layer,152,Total: All households,4410
8026,2021,E02004133,2021 super output areas - middle layer,152,No cars or vans in household,628
8027,2021,E02004133,2021 super output areas - middle layer,152,1 car or van in household,1910
8028,2021,E02004133,2021 super output areas - middle layer,152,2 cars or vans in household,1326
8029,2021,E02004133,2021 super output areas - middle layer,152,3 or more cars or vans in household,546
8030,2021,E02004135,2021 super output areas - middle layer,152,Total: All households,3741
8031,2021,E02004135,2021 super output areas - middle layer,152,No cars or vans in household,351
8032,2021,E02004135,2021 super output areas - middle layer,152,1 car or van in household,1446
8033,2021,E02004135,2021 super output areas - middle layer,152,2 cars or vans in household,1349
8034,2021,E02004135,2021 super output areas - middle layer,152,3 or more cars or vans in household,595
8035,2021,E02004136,2021 super output areas - middle layer,152,Total: All households,4012
8036,2021,E02004136,2021 super output areas - middle layer,152,No cars or vans in household,424
8037,2021,E02004136,2021 super output areas - middle layer,152,1 car or van in household,1456
8038,2021,E02004136,2021 super output areas - middle layer,152,2 cars or vans in household,1549
8039,2021,E02004136,2021 super output areas - middle layer,152,3 or more cars or vans in household,583
8040,2021,E02004137,2021 super output areas - middle layer,152,Total: All households,2418
8041,2021,E02004137,2021 super output areas - middle layer,152,No cars or vans in household,225
8042,2021,E02004137,2021 super output areas - middle layer,152,1 car or van in household,912
8043,2021,E02004137,2021 super output areas - middle layer,152,2 cars or vans in household,851
8044,2021,E02004137,2021 super output areas - middle layer,152,3 or more cars or vans in household,430
8045,2021,E02004138,2021 super output areas - middle layer,152,Total: All households,3873
8046,2021,E02004138,2021 super output areas - middle layer,152,No cars or vans in household,688
8047,2021,E02004138,2021 super output areas - middle layer,152,1 car or van in household,1913
8048,2021,E02004138,2021 super output areas - middle layer,152,2 cars or vans in household,986
8049,2021,E02004138,2021 super output areas - middle layer,152,3 or more cars or vans in household,286
8050,2021,E02004139,2021 super output areas - middle layer,152,Total: All households,3267
8051,2021,E02004139,2021 super output areas - middle layer,152,No cars or vans in household,506
8052,2021,E02004139,2021 super output areas - middle layer,152,1 car or van in household,1534
8053,2021,E02004139,2021 super output areas - middle layer,152,2 cars or vans in household,913
8054,2021,E02004139,2021 super output areas - middle layer,152,3 or more cars or vans in household,314
8055,2021,E02004140,2021 super output areas - middle layer,152,Total: All households,2708
8056,2021,E02004140,2021 super output areas - middle layer,152,No cars or vans in household,625
8057,2021,E02004140,2021 super output areas - middle layer,152,1 car or van in household,1300
8058,2021,E02004140,2021 super output areas - middle layer,152,2 cars or vans in household,614
8059,2021,E02004140,2021 super output areas - middle layer,152,3 or more cars or vans in household,169
8060,2021,E02004141,2021 super output areas - middle layer,152,Total: All households,2674
8061,2021,E02004141,2021 super output areas - middle layer,152,No cars or vans in household,201
8062,2021,E02004141,2021 super output areas - middle layer,152,1 car or van in household,1016
8063,2021,E02004141,2021 super output areas - middle layer,152,2 cars or vans in household,1026
8064,2021,E02004141,2021 super output areas - middle layer,152,3 or more cars or vans in household,431
8065,2021,E02004142,2021 super output areas - middle layer,152,Total: All households,2383
8066,2021,E02004142,2021 super output areas - middle layer,152,No cars or vans in household,176
8067,2021,E02004142,2021 super output areas - middle layer,152,1 car or van in household,938
8068,2021,E02004142,2021 super output areas - middle layer,152,2 cars or vans in household,861
8069,2021,E02004142,2021 super output areas - middle layer,152,3 or more cars or vans in household,408
8070,2021,E02004143,2021 super output areas - middle layer,152,Total: All households,2766
8071,2021,E02004143,2021 super output areas - middle layer,152,No cars or vans in household,332
8072,2021,E02004143,2021 super output areas - middle layer,152,1 car or van in household,1146
8073,2021,E02004143,2021 super output areas - middle layer,152,2 cars or vans in household,948
8074,2021,E02004143,2021 super output areas - middle layer,152,3 or more cars or vans in household,340
8075,2021,E02004144,2021 super output areas - middle layer,152,Total: All households,3033
8076,2021,E02004144,2021 super output areas - middle layer,152,No cars or vans in household,374
8077,2021,E02004144,2021 super output areas - middle layer,152,1 car or van in household,1352
8078,2021,E02004144,2021 super output areas - middle layer,152,2 cars or vans in household,958
8079,2021,E02004144,2021 super output areas - middle layer,152,3 or more cars or vans in household,349
8080,2021,E02004145,2021 super output areas - middle layer,152,Total: All households,2961
8081,2021,E02004145,2021 super output areas - middle layer,152,No cars or vans in household,378
8082,2021,E02004145,2021 super output areas - middle layer,152,1 car or van in household,1380
8083,2021,E02004145,2021 super output areas - middle layer,152,2 cars or vans in household,895
8084,2021,E02004145,2021 super output areas - middle layer,152,3 or more cars or vans in household,308
8085,2021,E02004146,2021 super output areas - middle layer,152,Total: All households,3149
8086,2021,E02004146,2021 super output areas - middle layer,152,No cars or vans in household,529
8087,2021,E02004146,2021 super output areas - middle layer,152,1 car or van in household,1323
8088,2021,E02004146,2021 super output areas - middle layer,152,2 cars or vans in household,940
8089,2021,E02004146,2021 super output areas - middle layer,152,3 or more cars or vans in household,357
8090,2021,E02004147,2021 super output areas - middle layer,152,Total: All households,3368
8091,2021,E02004147,2021 super output areas - middle layer,152,No cars or vans in household,988
8092,2021,E02004147,2021 super output areas - middle layer,152,1 car or van in household,1563
8093,2021,E02004147,2021 super output areas - middle layer,152,2 cars or vans in household,623
8094,2021,E02004147,2021 super output areas - middle layer,152,3 or more cars or vans in household,194
8095,2021,E02004148,2021 super output areas - middle layer,152,Total: All households,3684
8096,2021,E02004148,2021 super output areas - middle layer,152,No cars or vans in household,820
8097,2021,E02004148,2021 super output areas - middle layer,152,1 car or van in household,1634
8098,2021,E02004148,2021 super output areas - middle layer,152,2 cars or vans in household,903
8099,2021,E02004148,2021 super output areas - middle layer,152,3 or more cars or vans in household,327
8100,2021,E02007027,2021 super output areas - middle layer,152,Total: All households,4337
8101,2021,E02007027,2021 super output areas - middle layer,152,No cars or vans in household,325
8102,2021,E02007027,2021 super output areas - middle layer,152,1 car or van in household,1617
8103,2021,E02007027,2021 super output areas - middle layer,152,2 cars or vans in household,1688
8104,2021,E02007027,2021 super output areas - middle layer,152,3 or more cars or vans in household,707
8105,2021,E02007028,2021 super output areas - middle layer,152,Total: All households,2270
8106,2021,E02007028,2021 super output areas - middle layer,152,No cars or vans in household,146
8107,2021,E02007028,2021 super output areas - middle layer,152,1 car or van in household,1009
8108,2021,E02007028,2021 super output areas - middle layer,152,2 cars or vans in household,954
8109,2021,E02007028,2021 super output areas - middle layer,152,3 or more cars or vans in household,161
8110,2021,E02004149,2021 super output areas - middle layer,152,Total: All households,2684
8111,2021,E02004149,2021 super output areas - middle layer,152,No cars or vans in household,378
8112,2021,E02004149,2021 super output areas - middle layer,152,1 car or van in household,1322
8113,2021,E02004149,2021 super output areas - middle layer,152,2 cars or vans in household,751
8114,2021,E02004149,2021 super output areas - middle layer,152,3 or more cars or vans in household,233
8115,2021,E02004150,2021 super output areas - middle layer,152,Total: All households,2830
8116,2021,E02004150,2021 super output areas - middle layer,152,No cars or vans in household,747
8117,2021,E02004150,2021 super output areas - middle layer,152,1 car or van in household,1275
8118,2021,E02004150,2021 super output areas - middle layer,152,2 cars or vans in household,619
8119,2021,E02004150,2021 super output areas - middle layer,152,3 or more cars or vans in household,189
8120,2021,E02004151,2021 super output areas - middle layer,152,Total: All households,4096
8121,2021,E02004151,2021 super output areas - middle layer,152,No cars or vans in household,663
8122,2021,E02004151,2021 super output areas - middle layer,152,1 car or van in household,1854
8123,2021,E02004151,2021 super output areas - middle layer,152,2 cars or vans in household,1186
8124,2021,E02004151,2021 super output areas - middle layer,152,3 or more cars or vans in household,393
8125,2021,E02004152,2021 super output areas - middle layer,152,Total: All households,3068
8126,2021,E02004152,2021 super output areas - middle layer,152,No cars or vans in household,1098
8127,2021,E02004152,2021 super output areas - middle layer,152,1 car or van in household,1244
8128,2021,E02004152,2021 super output areas - middle layer,152,2 cars or vans in household,514
8129,2021,E02004152,2021 super output areas - middle layer,152,3 or more cars or vans in household,212
8130,2021,E02004153,2021 super output areas - middle layer,152,Total: All households,3244
8131,2021,E02004153,2021 super output areas - middle layer,152,No cars or vans in household,701
8132,2021,E02004153,2021 super output areas - middle layer,152,1 car or van in household,1553
8133,2021,E02004153,2021 super output areas - middle layer,152,2 cars or vans in household,766
8134,2021,E02004153,2021 super output areas - middle layer,152,3 or more cars or vans in household,224
8135,2021,E02004154,2021 super output areas - middle layer,152,Total: All households,3256
8136,2021,E02004154,2021 super output areas - middle layer,152,No cars or vans in household,899
8137,2021,E02004154,2021 super output areas - middle layer,152,1 car or van in household,1551
8138,2021,E02004154,2021 super output areas - middle layer,152,2 cars or vans in household,622
8139,2021,E02004154,2021 super output areas - middle layer,152,3 or more cars or vans in household,184
8140,2021,E02004155,2021 super output areas - middle layer,152,Total: All households,3265
8141,2021,E02004155,2021 super output areas - middle layer,152,No cars or vans in household,856
8142,2021,E02004155,2021 super output areas - middle layer,152,1 car or van in household,1511
8143,2021,E02004155,2021 super output areas - middle layer,152,2 cars or vans in household,670
8144,2021,E02004155,2021 super output areas - middle layer,152,3 or more cars or vans in household,228
8145,2021,E02004156,2021 super output areas - middle layer,152,Total: All households,4862
8146,2021,E02004156,2021 super output areas - middle layer,152,No cars or vans in household,2623
8147,2021,E02004156,2021 super output areas - middle layer,152,1 car or van in household,1716
