,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
9493,2021,E02002417,2021 super output areas - middle layer,152,3 bedrooms,1429
9494,2021,E02002417,2021 super output areas - middle layer,152,4 or more bedrooms,606
9495,2021,E02002418,2021 super output areas - middle layer,152,Total: All households,3072
9496,2021,E02002418,2021 super output areas - middle layer,152,1 bedroom,134
9497,2021,E02002418,2021 super output areas - middle layer,152,2 bedrooms,968
9498,2021,E02002418,2021 super output areas - middle layer,152,3 bedrooms,1526
9499,2021,E02002418,2021 super output areas - middle layer,152,4 or more bedrooms,444
9500,2021,E02002419,2021 super output areas - middle layer,152,Total: All households,3592
9501,2021,E02002419,2021 super output areas - middle layer,152,1 bedroom,526
9502,2021,E02002419,2021 super output areas - middle layer,152,2 bedrooms,1298
9503,2021,E02002419,2021 super output areas - middle layer,152,3 bedrooms,1497
9504,2021,E02002419,2021 super output areas - middle layer,152,4 or more bedrooms,271
9505,2021,E02002420,2021 super output areas - middle layer,152,Total: All households,3318
9506,2021,E02002420,2021 super output areas - middle layer,152,1 bedroom,150
9507,2021,E02002420,2021 super output areas - middle layer,152,2 bedrooms,909
9508,2021,E02002420,2021 super output areas - middle layer,152,3 bedrooms,1786
9509,2021,E02002420,2021 super output areas - middle layer,152,4 or more bedrooms,473
9510,2021,E02002421,2021 super output areas - middle layer,152,Total: All households,2647
9511,2021,E02002421,2021 super output areas - middle layer,152,1 bedroom,493
9512,2021,E02002421,2021 super output areas - middle layer,152,2 bedrooms,999
9513,2021,E02002421,2021 super output areas - middle layer,152,3 bedrooms,918
9514,2021,E02002421,2021 super output areas - middle layer,152,4 or more bedrooms,237
9515,2021,E02002422,2021 super output areas - middle layer,152,Total: All households,2817
9516,2021,E02002422,2021 super output areas - middle layer,152,1 bedroom,161
9517,2021,E02002422,2021 super output areas - middle layer,152,2 bedrooms,781
9518,2021,E02002422,2021 super output areas - middle layer,152,3 bedrooms,1243
9519,2021,E02002422,2021 super output areas - middle layer,152,4 or more bedrooms,632
9520,2021,E02002423,2021 super output areas - middle layer,152,Total: All households,2459
9521,2021,E02002423,2021 super output areas - middle layer,152,1 bedroom,277
9522,2021,E02002423,2021 super output areas - middle layer,152,2 bedrooms,956
9523,2021,E02002423,2021 super output areas - middle layer,152,3 bedrooms,1045
9524,2021,E02002423,2021 super output areas - middle layer,152,4 or more bedrooms,181
9525,2021,E02002424,2021 super output areas - middle layer,152,Total: All households,3291
9526,2021,E02002424,2021 super output areas - middle layer,152,1 bedroom,273
9527,2021,E02002424,2021 super output areas - middle layer,152,2 bedrooms,1011
9528,2021,E02002424,2021 super output areas - middle layer,152,3 bedrooms,1343
9529,2021,E02002424,2021 super output areas - middle layer,152,4 or more bedrooms,664
9530,2021,E02002425,2021 super output areas - middle layer,152,Total: All households,3844
9531,2021,E02002425,2021 super output areas - middle layer,152,1 bedroom,272
9532,2021,E02002425,2021 super output areas - middle layer,152,2 bedrooms,1067
9533,2021,E02002425,2021 super output areas - middle layer,152,3 bedrooms,1675
9534,2021,E02002425,2021 super output areas - middle layer,152,4 or more bedrooms,830
9535,2021,E02002426,2021 super output areas - middle layer,152,Total: All households,3340
9536,2021,E02002426,2021 super output areas - middle layer,152,1 bedroom,179
9537,2021,E02002426,2021 super output areas - middle layer,152,2 bedrooms,643
9538,2021,E02002426,2021 super output areas - middle layer,152,3 bedrooms,1598
9539,2021,E02002426,2021 super output areas - middle layer,152,4 or more bedrooms,920
9540,2021,E02002427,2021 super output areas - middle layer,152,Total: All households,3033
9541,2021,E02002427,2021 super output areas - middle layer,152,1 bedroom,229
9542,2021,E02002427,2021 super output areas - middle layer,152,2 bedrooms,895
9543,2021,E02002427,2021 super output areas - middle layer,152,3 bedrooms,1489
9544,2021,E02002427,2021 super output areas - middle layer,152,4 or more bedrooms,420
9545,2021,E02002428,2021 super output areas - middle layer,152,Total: All households,3417
9546,2021,E02002428,2021 super output areas - middle layer,152,1 bedroom,296
9547,2021,E02002428,2021 super output areas - middle layer,152,2 bedrooms,1206
9548,2021,E02002428,2021 super output areas - middle layer,152,3 bedrooms,1462
9549,2021,E02002428,2021 super output areas - middle layer,152,4 or more bedrooms,453
9550,2021,E02002429,2021 super output areas - middle layer,152,Total: All households,3656
9551,2021,E02002429,2021 super output areas - middle layer,152,1 bedroom,189
9552,2021,E02002429,2021 super output areas - middle layer,152,2 bedrooms,1010
9553,2021,E02002429,2021 super output areas - middle layer,152,3 bedrooms,1667
9554,2021,E02002429,2021 super output areas - middle layer,152,4 or more bedrooms,790
9555,2021,E02002430,2021 super output areas - middle layer,152,Total: All households,3240
9556,2021,E02002430,2021 super output areas - middle layer,152,1 bedroom,314
9557,2021,E02002430,2021 super output areas - middle layer,152,2 bedrooms,1169
9558,2021,E02002430,2021 super output areas - middle layer,152,3 bedrooms,1602
9559,2021,E02002430,2021 super output areas - middle layer,152,4 or more bedrooms,155
9560,2021,E02002431,2021 super output areas - middle layer,152,Total: All households,3988
9561,2021,E02002431,2021 super output areas - middle layer,152,1 bedroom,453
9562,2021,E02002431,2021 super output areas - middle layer,152,2 bedrooms,1590
9563,2021,E02002431,2021 super output areas - middle layer,152,3 bedrooms,1467
9564,2021,E02002431,2021 super output areas - middle layer,152,4 or more bedrooms,478
9565,2021,E02002432,2021 super output areas - middle layer,152,Total: All households,3174
9566,2021,E02002432,2021 super output areas - middle layer,152,1 bedroom,146
9567,2021,E02002432,2021 super output areas - middle layer,152,2 bedrooms,827
9568,2021,E02002432,2021 super output areas - middle layer,152,3 bedrooms,1493
9569,2021,E02002432,2021 super output areas - middle layer,152,4 or more bedrooms,708
9570,2021,E02002433,2021 super output areas - middle layer,152,Total: All households,3536
9571,2021,E02002433,2021 super output areas - middle layer,152,1 bedroom,854
9572,2021,E02002433,2021 super output areas - middle layer,152,2 bedrooms,1444
9573,2021,E02002433,2021 super output areas - middle layer,152,3 bedrooms,927
9574,2021,E02002433,2021 super output areas - middle layer,152,4 or more bedrooms,311
9575,2021,E02002434,2021 super output areas - middle layer,152,Total: All households,4106
9576,2021,E02002434,2021 super output areas - middle layer,152,1 bedroom,158
9577,2021,E02002434,2021 super output areas - middle layer,152,2 bedrooms,1132
9578,2021,E02002434,2021 super output areas - middle layer,152,3 bedrooms,1864
9579,2021,E02002434,2021 super output areas - middle layer,152,4 or more bedrooms,952
9580,2021,E02002435,2021 super output areas - middle layer,152,Total: All households,3640
9581,2021,E02002435,2021 super output areas - middle layer,152,1 bedroom,227
9582,2021,E02002435,2021 super output areas - middle layer,152,2 bedrooms,1022
9583,2021,E02002435,2021 super output areas - middle layer,152,3 bedrooms,1677
9584,2021,E02002435,2021 super output areas - middle layer,152,4 or more bedrooms,714
9585,2021,E02002436,2021 super output areas - middle layer,152,Total: All households,2988
9586,2021,E02002436,2021 super output areas - middle layer,152,1 bedroom,224
9587,2021,E02002436,2021 super output areas - middle layer,152,2 bedrooms,950
9588,2021,E02002436,2021 super output areas - middle layer,152,3 bedrooms,1320
9589,2021,E02002436,2021 super output areas - middle layer,152,4 or more bedrooms,494
9590,2021,E02002437,2021 super output areas - middle layer,152,Total: All households,2517
9591,2021,E02002437,2021 super output areas - middle layer,152,1 bedroom,38
9592,2021,E02002437,2021 super output areas - middle layer,152,2 bedrooms,467
9593,2021,E02002437,2021 super output areas - middle layer,152,3 bedrooms,1010
9594,2021,E02002437,2021 super output areas - middle layer,152,4 or more bedrooms,1002
9595,2021,E02006852,2021 super output areas - middle layer,152,Total: All households,4934
9596,2021,E02006852,2021 super output areas - middle layer,152,1 bedroom,609
9597,2021,E02006852,2021 super output areas - middle layer,152,2 bedrooms,1347
9598,2021,E02006852,2021 super output areas - middle layer,152,3 bedrooms,1203
9599,2021,E02006852,2021 super output areas - middle layer,152,4 or more bedrooms,1775
9600,2021,E02006861,2021 super output areas - middle layer,152,Total: All households,4449
9601,2021,E02006861,2021 super output areas - middle layer,152,1 bedroom,1164
9602,2021,E02006861,2021 super output areas - middle layer,152,2 bedrooms,1144
9603,2021,E02006861,2021 super output areas - middle layer,152,3 bedrooms,582
9604,2021,E02006861,2021 super output areas - middle layer,152,4 or more bedrooms,1559
9605,2021,E02006875,2021 super output areas - middle layer,152,Total: All households,3744
9606,2021,E02006875,2021 super output areas - middle layer,152,1 bedroom,1704
9607,2021,E02006875,2021 super output areas - middle layer,152,2 bedrooms,1837
9608,2021,E02006875,2021 super output areas - middle layer,152,3 bedrooms,106
9609,2021,E02006875,2021 super output areas - middle layer,152,4 or more bedrooms,97
9610,2021,E02006876,2021 super output areas - middle layer,152,Total: All households,3710
9611,2021,E02006876,2021 super output areas - middle layer,152,1 bedroom,1003
9612,2021,E02006876,2021 super output areas - middle layer,152,2 bedrooms,1692
9613,2021,E02006876,2021 super output areas - middle layer,152,3 bedrooms,807
9614,2021,E02006876,2021 super output areas - middle layer,152,4 or more bedrooms,208
9615,2021,E02002438,2021 super output areas - middle layer,152,Total: All households,3663
9616,2021,E02002438,2021 super output areas - middle layer,152,1 bedroom,208
9617,2021,E02002438,2021 super output areas - middle layer,152,2 bedrooms,1374
9618,2021,E02002438,2021 super output areas - middle layer,152,3 bedrooms,1835
9619,2021,E02002438,2021 super output areas - middle layer,152,4 or more bedrooms,246
9620,2021,E02002439,2021 super output areas - middle layer,152,Total: All households,4149
9621,2021,E02002439,2021 super output areas - middle layer,152,1 bedroom,273
9622,2021,E02002439,2021 super output areas - middle layer,152,2 bedrooms,2115
9623,2021,E02002439,2021 super output areas - middle layer,152,3 bedrooms,1384
9624,2021,E02002439,2021 super output areas - middle layer,152,4 or more bedrooms,377
9625,2021,E02002440,2021 super output areas - middle layer,152,Total: All households,3272
9626,2021,E02002440,2021 super output areas - middle layer,152,1 bedroom,123
9627,2021,E02002440,2021 super output areas - middle layer,152,2 bedrooms,714
9628,2021,E02002440,2021 super output areas - middle layer,152,3 bedrooms,2010
9629,2021,E02002440,2021 super output areas - middle layer,152,4 or more bedrooms,425
9630,2021,E02002441,2021 super output areas - middle layer,152,Total: All households,4359
9631,2021,E02002441,2021 super output areas - middle layer,152,1 bedroom,496
9632,2021,E02002441,2021 super output areas - middle layer,152,2 bedrooms,1389
9633,2021,E02002441,2021 super output areas - middle layer,152,3 bedrooms,1952
9634,2021,E02002441,2021 super output areas - middle layer,152,4 or more bedrooms,522
9635,2021,E02002442,2021 super output areas - middle layer,152,Total: All households,3149
9636,2021,E02002442,2021 super output areas - middle layer,152,1 bedroom,40
9637,2021,E02002442,2021 super output areas - middle layer,152,2 bedrooms,1012
9638,2021,E02002442,2021 super output areas - middle layer,152,3 bedrooms,1512
9639,2021,E02002442,2021 super output areas - middle layer,152,4 or more bedrooms,585
9640,2021,E02002443,2021 super output areas - middle layer,152,Total: All households,2561
9641,2021,E02002443,2021 super output areas - middle layer,152,1 bedroom,99
9642,2021,E02002443,2021 super output areas - middle layer,152,2 bedrooms,682
9643,2021,E02002443,2021 super output areas - middle layer,152,3 bedrooms,1105
9644,2021,E02002443,2021 super output areas - middle layer,152,4 or more bedrooms,675
9645,2021,E02002444,2021 super output areas - middle layer,152,Total: All households,3042
9646,2021,E02002444,2021 super output areas - middle layer,152,1 bedroom,246
9647,2021,E02002444,2021 super output areas - middle layer,152,2 bedrooms,837
9648,2021,E02002444,2021 super output areas - middle layer,152,3 bedrooms,1294
9649,2021,E02002444,2021 super output areas - middle layer,152,4 or more bedrooms,665
9650,2021,E02002445,2021 super output areas - middle layer,152,Total: All households,3675
9651,2021,E02002445,2021 super output areas - middle layer,152,1 bedroom,329
9652,2021,E02002445,2021 super output areas - middle layer,152,2 bedrooms,861
9653,2021,E02002445,2021 super output areas - middle layer,152,3 bedrooms,1715
9654,2021,E02002445,2021 super output areas - middle layer,152,4 or more bedrooms,770
9655,2021,E02002446,2021 super output areas - middle layer,152,Total: All households,2649
9656,2021,E02002446,2021 super output areas - middle layer,152,1 bedroom,114
9657,2021,E02002446,2021 super output areas - middle layer,152,2 bedrooms,824
9658,2021,E02002446,2021 super output areas - middle layer,152,3 bedrooms,1206
9659,2021,E02002446,2021 super output areas - middle layer,152,4 or more bedrooms,505
9660,2021,E02002447,2021 super output areas - middle layer,152,Total: All households,2734
9661,2021,E02002447,2021 super output areas - middle layer,152,1 bedroom,195
9662,2021,E02002447,2021 super output areas - middle layer,152,2 bedrooms,796
9663,2021,E02002447,2021 super output areas - middle layer,152,3 bedrooms,1471
9664,2021,E02002447,2021 super output areas - middle layer,152,4 or more bedrooms,272
9665,2021,E02002448,2021 super output areas - middle layer,152,Total: All households,3602
9666,2021,E02002448,2021 super output areas - middle layer,152,1 bedroom,220
9667,2021,E02002448,2021 super output areas - middle layer,152,2 bedrooms,1157
9668,2021,E02002448,2021 super output areas - middle layer,152,3 bedrooms,1972
9669,2021,E02002448,2021 super output areas - middle layer,152,4 or more bedrooms,253
9670,2021,E02002449,2021 super output areas - middle layer,152,Total: All households,4072
9671,2021,E02002449,2021 super output areas - middle layer,152,1 bedroom,49
9672,2021,E02002449,2021 super output areas - middle layer,152,2 bedrooms,814
9673,2021,E02002449,2021 super output areas - middle layer,152,3 bedrooms,2409
9674,2021,E02002449,2021 super output areas - middle layer,152,4 or more bedrooms,800
9675,2021,E02002450,2021 super output areas - middle layer,152,Total: All households,3339
9676,2021,E02002450,2021 super output areas - middle layer,152,1 bedroom,183
9677,2021,E02002450,2021 super output areas - middle layer,152,2 bedrooms,997
9678,2021,E02002450,2021 super output areas - middle layer,152,3 bedrooms,1430
9679,2021,E02002450,2021 super output areas - middle layer,152,4 or more bedrooms,729
9680,2021,E02002451,2021 super output areas - middle layer,152,Total: All households,3465
9681,2021,E02002451,2021 super output areas - middle layer,152,1 bedroom,154
9682,2021,E02002451,2021 super output areas - middle layer,152,2 bedrooms,767
9683,2021,E02002451,2021 super output areas - middle layer,152,3 bedrooms,1643
9684,2021,E02002451,2021 super output areas - middle layer,152,4 or more bedrooms,901
9685,2021,E02002452,2021 super output areas - middle layer,152,Total: All households,4289
9686,2021,E02002452,2021 super output areas - middle layer,152,1 bedroom,539
9687,2021,E02002452,2021 super output areas - middle layer,152,2 bedrooms,1445
9688,2021,E02002452,2021 super output areas - middle layer,152,3 bedrooms,1672
9689,2021,E02002452,2021 super output areas - middle layer,152,4 or more bedrooms,633
9690,2021,E02002453,2021 super output areas - middle layer,152,Total: All households,4297
9691,2021,E02002453,2021 super output areas - middle layer,152,1 bedroom,340
9692,2021,E02002453,2021 super output areas - middle layer,152,2 bedrooms,1644
9693,2021,E02002453,2021 super output areas - middle layer,152,3 bedrooms,1911
9694,2021,E02002453,2021 super output areas - middle layer,152,4 or more bedrooms,402
9695,2021,E02002454,2021 super output areas - middle layer,152,Total: All households,4006
9696,2021,E02002454,2021 super output areas - middle layer,152,1 bedroom,938
9697,2021,E02002454,2021 super output areas - middle layer,152,2 bedrooms,1463
9698,2021,E02002454,2021 super output areas - middle layer,152,3 bedrooms,843
9699,2021,E02002454,2021 super output areas - middle layer,152,4 or more bedrooms,762
9700,2021,E02002455,2021 super output areas - middle layer,152,Total: All households,2708
9701,2021,E02002455,2021 super output areas - middle layer,152,1 bedroom,208
9702,2021,E02002455,2021 super output areas - middle layer,152,2 bedrooms,603
9703,2021,E02002455,2021 super output areas - middle layer,152,3 bedrooms,1640
9704,2021,E02002455,2021 super output areas - middle layer,152,4 or more bedrooms,257
9705,2021,E02002456,2021 super output areas - middle layer,152,Total: All households,3202
9706,2021,E02002456,2021 super output areas - middle layer,152,1 bedroom,390
9707,2021,E02002456,2021 super output areas - middle layer,152,2 bedrooms,1134
9708,2021,E02002456,2021 super output areas - middle layer,152,3 bedrooms,1173
9709,2021,E02002456,2021 super output areas - middle layer,152,4 or more bedrooms,505
9710,2021,E02002457,2021 super output areas - middle layer,152,Total: All households,3265
9711,2021,E02002457,2021 super output areas - middle layer,152,1 bedroom,456
9712,2021,E02002457,2021 super output areas - middle layer,152,2 bedrooms,1106
9713,2021,E02002457,2021 super output areas - middle layer,152,3 bedrooms,1404
9714,2021,E02002457,2021 super output areas - middle layer,152,4 or more bedrooms,299
9715,2021,E02002458,2021 super output areas - middle layer,152,Total: All households,3984
9716,2021,E02002458,2021 super output areas - middle layer,152,1 bedroom,351
9717,2021,E02002458,2021 super output areas - middle layer,152,2 bedrooms,1179
9718,2021,E02002458,2021 super output areas - middle layer,152,3 bedrooms,1766
9719,2021,E02002458,2021 super output areas - middle layer,152,4 or more bedrooms,688
9720,2021,E02002459,2021 super output areas - middle layer,152,Total: All households,4146
9721,2021,E02002459,2021 super output areas - middle layer,152,1 bedroom,337
9722,2021,E02002459,2021 super output areas - middle layer,152,2 bedrooms,1115
9723,2021,E02002459,2021 super output areas - middle layer,152,3 bedrooms,2160
9724,2021,E02002459,2021 super output areas - middle layer,152,4 or more bedrooms,534
9725,2021,E02002460,2021 super output areas - middle layer,152,Total: All households,3329
9726,2021,E02002460,2021 super output areas - middle layer,152,1 bedroom,152
9727,2021,E02002460,2021 super output areas - middle layer,152,2 bedrooms,616
9728,2021,E02002460,2021 super output areas - middle layer,152,3 bedrooms,1740
9729,2021,E02002460,2021 super output areas - middle layer,152,4 or more bedrooms,821
9730,2021,E02002461,2021 super output areas - middle layer,152,Total: All households,4992
9731,2021,E02002461,2021 super output areas - middle layer,152,1 bedroom,205
9732,2021,E02002461,2021 super output areas - middle layer,152,2 bedrooms,1520
9733,2021,E02002461,2021 super output areas - middle layer,152,3 bedrooms,2212
9734,2021,E02002461,2021 super output areas - middle layer,152,4 or more bedrooms,1055
9735,2021,E02002462,2021 super output areas - middle layer,152,Total: All households,3462
9736,2021,E02002462,2021 super output areas - middle layer,152,1 bedroom,455
9737,2021,E02002462,2021 super output areas - middle layer,152,2 bedrooms,1000
9738,2021,E02002462,2021 super output areas - middle layer,152,3 bedrooms,1403
9739,2021,E02002462,2021 super output areas - middle layer,152,4 or more bedrooms,604
9740,2021,E02002463,2021 super output areas - middle layer,152,Total: All households,4069
9741,2021,E02002463,2021 super output areas - middle layer,152,1 bedroom,354
9742,2021,E02002463,2021 super output areas - middle layer,152,2 bedrooms,763
9743,2021,E02002463,2021 super output areas - middle layer,152,3 bedrooms,2627
9744,2021,E02002463,2021 super output areas - middle layer,152,4 or more bedrooms,325
9745,2021,E02002464,2021 super output areas - middle layer,152,Total: All households,4002
9746,2021,E02002464,2021 super output areas - middle layer,152,1 bedroom,268
9747,2021,E02002464,2021 super output areas - middle layer,152,2 bedrooms,1330
9748,2021,E02002464,2021 super output areas - middle layer,152,3 bedrooms,2019
9749,2021,E02002464,2021 super output areas - middle layer,152,4 or more bedrooms,385
9750,2021,E02002465,2021 super output areas - middle layer,152,Total: All households,2903
9751,2021,E02002465,2021 super output areas - middle layer,152,1 bedroom,344
9752,2021,E02002465,2021 super output areas - middle layer,152,2 bedrooms,897
9753,2021,E02002465,2021 super output areas - middle layer,152,3 bedrooms,1141
9754,2021,E02002465,2021 super output areas - middle layer,152,4 or more bedrooms,521
9755,2021,E02002466,2021 super output areas - middle layer,152,Total: All households,4117
9756,2021,E02002466,2021 super output areas - middle layer,152,1 bedroom,426
9757,2021,E02002466,2021 super output areas - middle layer,152,2 bedrooms,1275
9758,2021,E02002466,2021 super output areas - middle layer,152,3 bedrooms,1763
9759,2021,E02002466,2021 super output areas - middle layer,152,4 or more bedrooms,653
9760,2021,E02002467,2021 super output areas - middle layer,152,Total: All households,3825
9761,2021,E02002467,2021 super output areas - middle layer,152,1 bedroom,475
9762,2021,E02002467,2021 super output areas - middle layer,152,2 bedrooms,1696
9763,2021,E02002467,2021 super output areas - middle layer,152,3 bedrooms,1282
9764,2021,E02002467,2021 super output areas - middle layer,152,4 or more bedrooms,372
9765,2021,E02002468,2021 super output areas - middle layer,152,Total: All households,2742
9766,2021,E02002468,2021 super output areas - middle layer,152,1 bedroom,168
9767,2021,E02002468,2021 super output areas - middle layer,152,2 bedrooms,811
9768,2021,E02002468,2021 super output areas - middle layer,152,3 bedrooms,1197
9769,2021,E02002468,2021 super output areas - middle layer,152,4 or more bedrooms,566
9770,2021,E02002469,2021 super output areas - middle layer,152,Total: All households,2746
9771,2021,E02002469,2021 super output areas - middle layer,152,1 bedroom,56
9772,2021,E02002469,2021 super output areas - middle layer,152,2 bedrooms,674
9773,2021,E02002469,2021 super output areas - middle layer,152,3 bedrooms,1313
9774,2021,E02002469,2021 super output areas - middle layer,152,4 or more bedrooms,703
9775,2021,E02002470,2021 super output areas - middle layer,152,Total: All households,2670
9776,2021,E02002470,2021 super output areas - middle layer,152,1 bedroom,101
9777,2021,E02002470,2021 super output areas - middle layer,152,2 bedrooms,373
9778,2021,E02002470,2021 super output areas - middle layer,152,3 bedrooms,802
9779,2021,E02002470,2021 super output areas - middle layer,152,4 or more bedrooms,1394
9780,2021,E02002471,2021 super output areas - middle layer,152,Total: All households,5002
9781,2021,E02002471,2021 super output areas - middle layer,152,1 bedroom,202
9782,2021,E02002471,2021 super output areas - middle layer,152,2 bedrooms,1157
9783,2021,E02002471,2021 super output areas - middle layer,152,3 bedrooms,2011
9784,2021,E02002471,2021 super output areas - middle layer,152,4 or more bedrooms,1632
9785,2021,E02002472,2021 super output areas - middle layer,152,Total: All households,2484
9786,2021,E02002472,2021 super output areas - middle layer,152,1 bedroom,108
9787,2021,E02002472,2021 super output areas - middle layer,152,2 bedrooms,716
9788,2021,E02002472,2021 super output areas - middle layer,152,3 bedrooms,1034
9789,2021,E02002472,2021 super output areas - middle layer,152,4 or more bedrooms,626
9790,2021,E02002473,2021 super output areas - middle layer,152,Total: All households,2996
9791,2021,E02002473,2021 super output areas - middle layer,152,1 bedroom,62
9792,2021,E02002473,2021 super output areas - middle layer,152,2 bedrooms,1030
9793,2021,E02002473,2021 super output areas - middle layer,152,3 bedrooms,1283
9794,2021,E02002473,2021 super output areas - middle layer,152,4 or more bedrooms,621
9795,2021,E02002474,2021 super output areas - middle layer,152,Total: All households,3000
9796,2021,E02002474,2021 super output areas - middle layer,152,1 bedroom,211
9797,2021,E02002474,2021 super output areas - middle layer,152,2 bedrooms,1063
9798,2021,E02002474,2021 super output areas - middle layer,152,3 bedrooms,1238
9799,2021,E02002474,2021 super output areas - middle layer,152,4 or more bedrooms,488
9800,2021,E02002475,2021 super output areas - middle layer,152,Total: All households,2728
9801,2021,E02002475,2021 super output areas - middle layer,152,1 bedroom,55
9802,2021,E02002475,2021 super output areas - middle layer,152,2 bedrooms,629
9803,2021,E02002475,2021 super output areas - middle layer,152,3 bedrooms,1005
9804,2021,E02002475,2021 super output areas - middle layer,152,4 or more bedrooms,1039
9805,2021,E02002476,2021 super output areas - middle layer,152,Total: All households,2734
9806,2021,E02002476,2021 super output areas - middle layer,152,1 bedroom,101
9807,2021,E02002476,2021 super output areas - middle layer,152,2 bedrooms,704
9808,2021,E02002476,2021 super output areas - middle layer,152,3 bedrooms,1596
9809,2021,E02002476,2021 super output areas - middle layer,152,4 or more bedrooms,333
9810,2021,E02002477,2021 super output areas - middle layer,152,Total: All households,2738
9811,2021,E02002477,2021 super output areas - middle layer,152,1 bedroom,121
9812,2021,E02002477,2021 super output areas - middle layer,152,2 bedrooms,837
9813,2021,E02002477,2021 super output areas - middle layer,152,3 bedrooms,1419
9814,2021,E02002477,2021 super output areas - middle layer,152,4 or more bedrooms,361
9815,2021,E02002478,2021 super output areas - middle layer,152,Total: All households,2636
9816,2021,E02002478,2021 super output areas - middle layer,152,1 bedroom,101
9817,2021,E02002478,2021 super output areas - middle layer,152,2 bedrooms,526
9818,2021,E02002478,2021 super output areas - middle layer,152,3 bedrooms,1493
9819,2021,E02002478,2021 super output areas - middle layer,152,4 or more bedrooms,516
9820,2021,E02002479,2021 super output areas - middle layer,152,Total: All households,3712
9821,2021,E02002479,2021 super output areas - middle layer,152,1 bedroom,181
9822,2021,E02002479,2021 super output areas - middle layer,152,2 bedrooms,1331
9823,2021,E02002479,2021 super output areas - middle layer,152,3 bedrooms,1761
9824,2021,E02002479,2021 super output areas - middle layer,152,4 or more bedrooms,439
9825,2021,E02002480,2021 super output areas - middle layer,152,Total: All households,2636
9826,2021,E02002480,2021 super output areas - middle layer,152,1 bedroom,217
9827,2021,E02002480,2021 super output areas - middle layer,152,2 bedrooms,896
9828,2021,E02002480,2021 super output areas - middle layer,152,3 bedrooms,1344
9829,2021,E02002480,2021 super output areas - middle layer,152,4 or more bedrooms,179
9830,2021,E02002481,2021 super output areas - middle layer,152,Total: All households,3053
9831,2021,E02002481,2021 super output areas - middle layer,152,1 bedroom,173
9832,2021,E02002481,2021 super output areas - middle layer,152,2 bedrooms,874
9833,2021,E02002481,2021 super output areas - middle layer,152,3 bedrooms,1535
9834,2021,E02002481,2021 super output areas - middle layer,152,4 or more bedrooms,471
9835,2021,E02002482,2021 super output areas - middle layer,152,Total: All households,2876
9836,2021,E02002482,2021 super output areas - middle layer,152,1 bedroom,125
9837,2021,E02002482,2021 super output areas - middle layer,152,2 bedrooms,698
9838,2021,E02002482,2021 super output areas - middle layer,152,3 bedrooms,1654
9839,2021,E02002482,2021 super output areas - middle layer,152,4 or more bedrooms,399
9840,2021,E02002796,2021 super output areas - middle layer,152,Total: All households,2600
9841,2021,E02002796,2021 super output areas - middle layer,152,1 bedroom,77
9842,2021,E02002796,2021 super output areas - middle layer,152,2 bedrooms,483
9843,2021,E02002796,2021 super output areas - middle layer,152,3 bedrooms,1123
9844,2021,E02002796,2021 super output areas - middle layer,152,4 or more bedrooms,917
9845,2021,E02002797,2021 super output areas - middle layer,152,Total: All households,3328
9846,2021,E02002797,2021 super output areas - middle layer,152,1 bedroom,158
9847,2021,E02002797,2021 super output areas - middle layer,152,2 bedrooms,667
9848,2021,E02002797,2021 super output areas - middle layer,152,3 bedrooms,1530
9849,2021,E02002797,2021 super output areas - middle layer,152,4 or more bedrooms,973
9850,2021,E02002798,2021 super output areas - middle layer,152,Total: All households,4471
9851,2021,E02002798,2021 super output areas - middle layer,152,1 bedroom,183
9852,2021,E02002798,2021 super output areas - middle layer,152,2 bedrooms,1199
9853,2021,E02002798,2021 super output areas - middle layer,152,3 bedrooms,1470
9854,2021,E02002798,2021 super output areas - middle layer,152,4 or more bedrooms,1619
9855,2021,E02002799,2021 super output areas - middle layer,152,Total: All households,2568
9856,2021,E02002799,2021 super output areas - middle layer,152,1 bedroom,130
9857,2021,E02002799,2021 super output areas - middle layer,152,2 bedrooms,678
9858,2021,E02002799,2021 super output areas - middle layer,152,3 bedrooms,1542
9859,2021,E02002799,2021 super output areas - middle layer,152,4 or more bedrooms,218
9860,2021,E02002800,2021 super output areas - middle layer,152,Total: All households,3170
9861,2021,E02002800,2021 super output areas - middle layer,152,1 bedroom,523
9862,2021,E02002800,2021 super output areas - middle layer,152,2 bedrooms,695
9863,2021,E02002800,2021 super output areas - middle layer,152,3 bedrooms,963
9864,2021,E02002800,2021 super output areas - middle layer,152,4 or more bedrooms,989
9865,2021,E02002801,2021 super output areas - middle layer,152,Total: All households,3176
9866,2021,E02002801,2021 super output areas - middle layer,152,1 bedroom,169
9867,2021,E02002801,2021 super output areas - middle layer,152,2 bedrooms,730
9868,2021,E02002801,2021 super output areas - middle layer,152,3 bedrooms,1995
9869,2021,E02002801,2021 super output areas - middle layer,152,4 or more bedrooms,282
9870,2021,E02002802,2021 super output areas - middle layer,152,Total: All households,3275
9871,2021,E02002802,2021 super output areas - middle layer,152,1 bedroom,344
9872,2021,E02002802,2021 super output areas - middle layer,152,2 bedrooms,1191
9873,2021,E02002802,2021 super output areas - middle layer,152,3 bedrooms,1524
9874,2021,E02002802,2021 super output areas - middle layer,152,4 or more bedrooms,216
9875,2021,E02002803,2021 super output areas - middle layer,152,Total: All households,3613
