,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_SEX_20_NAME,OBS_VALUE
114,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,2
115,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
116,2021,E02000327,2021 super output areas - middle layer,152,Staff or owner,5
117,2021,E02000327,2021 super output areas - middle layer,152,Family member or partner of staff or owner,4
118,2021,E02000327,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),4
119,2021,E02000328,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,42
120,2021,E02000328,2021 super output areas - middle layer,152,Resident,42
121,2021,E02000328,2021 super output areas - middle layer,152,Resident:Male,14
122,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
123,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
124,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
125,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,1
126,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,2
127,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,2
128,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,6
129,2021,E02000328,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,3
130,2021,E02000328,2021 super output areas - middle layer,152,Resident:Female,28
131,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
132,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
133,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
134,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
135,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,7
136,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,3
137,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,7
138,2021,E02000328,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,11
139,2021,E02000328,2021 super output areas - middle layer,152,Staff or owner,0
140,2021,E02000328,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
141,2021,E02000328,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
142,2021,E02000329,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,5
143,2021,E02000329,2021 super output areas - middle layer,152,Resident,5
144,2021,E02000329,2021 super output areas - middle layer,152,Resident:Male,1
145,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
146,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
147,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,1
148,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
149,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
150,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
151,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
152,2021,E02000329,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
153,2021,E02000329,2021 super output areas - middle layer,152,Resident:Female,4
154,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
155,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
156,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
157,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,3
158,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,1
159,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
160,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
161,2021,E02000329,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
162,2021,E02000329,2021 super output areas - middle layer,152,Staff or owner,0
163,2021,E02000329,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
164,2021,E02000329,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
165,2021,E02000331,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,64
166,2021,E02000331,2021 super output areas - middle layer,152,Resident,64
167,2021,E02000331,2021 super output areas - middle layer,152,Resident:Male,22
168,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
169,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,5
170,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
171,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,3
172,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,5
173,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,5
174,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,4
175,2021,E02000331,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
176,2021,E02000331,2021 super output areas - middle layer,152,Resident:Female,42
177,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,4
178,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,12
179,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
180,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
181,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,13
182,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,10
183,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,3
184,2021,E02000331,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
185,2021,E02000331,2021 super output areas - middle layer,152,Staff or owner,0
186,2021,E02000331,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
187,2021,E02000331,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
188,2021,E02000332,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,43
189,2021,E02000332,2021 super output areas - middle layer,152,Resident,40
190,2021,E02000332,2021 super output areas - middle layer,152,Resident:Male,22
191,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
192,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,3
193,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,2
194,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,3
195,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,4
196,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,5
197,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,5
198,2021,E02000332,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
199,2021,E02000332,2021 super output areas - middle layer,152,Resident:Female,18
200,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
201,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
202,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
203,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
204,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,9
205,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,2
206,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,5
207,2021,E02000332,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
208,2021,E02000332,2021 super output areas - middle layer,152,Staff or owner,0
209,2021,E02000332,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
210,2021,E02000332,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),3
211,2021,E02000333,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,68
212,2021,E02000333,2021 super output areas - middle layer,152,Resident,68
213,2021,E02000333,2021 super output areas - middle layer,152,Resident:Male,32
214,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
215,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
216,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
217,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
218,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
219,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,4
220,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,15
221,2021,E02000333,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,13
222,2021,E02000333,2021 super output areas - middle layer,152,Resident:Female,36
223,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
224,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
225,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
226,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
227,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
228,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,2
229,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,8
230,2021,E02000333,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,26
231,2021,E02000333,2021 super output areas - middle layer,152,Staff or owner,0
232,2021,E02000333,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
233,2021,E02000333,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
234,2021,E02000334,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,10
235,2021,E02000334,2021 super output areas - middle layer,152,Resident,10
236,2021,E02000334,2021 super output areas - middle layer,152,Resident:Male,6
237,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,1
238,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
239,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,5
240,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
241,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
242,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
243,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
244,2021,E02000334,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
245,2021,E02000334,2021 super output areas - middle layer,152,Resident:Female,4
246,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
247,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,1
248,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,3
249,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
250,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
251,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
252,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
253,2021,E02000334,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
254,2021,E02000334,2021 super output areas - middle layer,152,Staff or owner,0
255,2021,E02000334,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
256,2021,E02000334,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
257,2021,E02000335,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,0
258,2021,E02000335,2021 super output areas - middle layer,152,Resident,0
259,2021,E02000335,2021 super output areas - middle layer,152,Resident:Male,0
260,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
261,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
262,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
263,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
264,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
265,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
266,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
267,2021,E02000335,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
268,2021,E02000335,2021 super output areas - middle layer,152,Resident:Female,0
269,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
270,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
271,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
272,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
273,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
274,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
275,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
276,2021,E02000335,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
277,2021,E02000335,2021 super output areas - middle layer,152,Staff or owner,0
278,2021,E02000335,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
279,2021,E02000335,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
280,2021,E02000337,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,0
281,2021,E02000337,2021 super output areas - middle layer,152,Resident,0
282,2021,E02000337,2021 super output areas - middle layer,152,Resident:Male,0
283,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
284,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
285,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
286,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
287,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
288,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
289,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
290,2021,E02000337,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
291,2021,E02000337,2021 super output areas - middle layer,152,Resident:Female,0
292,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
293,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
294,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
295,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
296,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
297,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
298,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
299,2021,E02000337,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
300,2021,E02000337,2021 super output areas - middle layer,152,Staff or owner,0
301,2021,E02000337,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
302,2021,E02000337,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
303,2021,E02000339,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,5
304,2021,E02000339,2021 super output areas - middle layer,152,Resident,5
305,2021,E02000339,2021 super output areas - middle layer,152,Resident:Male,0
306,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
307,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
308,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
309,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
310,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
311,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
312,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
313,2021,E02000339,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
314,2021,E02000339,2021 super output areas - middle layer,152,Resident:Female,5
315,2021,E02000339,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
316,2021,E02000339,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
317,2021,E02000339,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
318,2021,E02000339,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
319,2021,E02000339,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,1
