,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
298,2021,E02000541,2021 super output areas - middle layer,152,30km to less than 40km,35
299,2021,E02000541,2021 super output areas - middle layer,152,40km to less than 60km,31
300,2021,E02000541,2021 super output areas - middle layer,152,60km and over,66
301,2021,E02000541,2021 super output areas - middle layer,152,Works mainly from home,861
302,2021,E02000541,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",809
303,2021,E02000542,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5556
304,2021,E02000542,2021 super output areas - middle layer,152,Less than 2km,539
305,2021,E02000542,2021 super output areas - middle layer,152,2km to less than 5km,880
306,2021,E02000542,2021 super output areas - middle layer,152,5km to less than 10km,996
307,2021,E02000542,2021 super output areas - middle layer,152,10km to less than 20km,727
308,2021,E02000542,2021 super output areas - middle layer,152,20km to less than 30km,134
309,2021,E02000542,2021 super output areas - middle layer,152,30km to less than 40km,39
310,2021,E02000542,2021 super output areas - middle layer,152,40km to less than 60km,21
311,2021,E02000542,2021 super output areas - middle layer,152,60km and over,59
312,2021,E02000542,2021 super output areas - middle layer,152,Works mainly from home,1298
313,2021,E02000542,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",863
314,2021,E02000543,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,6889
315,2021,E02000543,2021 super output areas - middle layer,152,Less than 2km,546
316,2021,E02000543,2021 super output areas - middle layer,152,2km to less than 5km,943
317,2021,E02000543,2021 super output areas - middle layer,152,5km to less than 10km,1022
318,2021,E02000543,2021 super output areas - middle layer,152,10km to less than 20km,945
319,2021,E02000543,2021 super output areas - middle layer,152,20km to less than 30km,109
320,2021,E02000543,2021 super output areas - middle layer,152,30km to less than 40km,30
321,2021,E02000543,2021 super output areas - middle layer,152,40km to less than 60km,36
322,2021,E02000543,2021 super output areas - middle layer,152,60km and over,66
323,2021,E02000543,2021 super output areas - middle layer,152,Works mainly from home,2025
324,2021,E02000543,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1167
325,2021,E02000544,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4306
326,2021,E02000544,2021 super output areas - middle layer,152,Less than 2km,405
327,2021,E02000544,2021 super output areas - middle layer,152,2km to less than 5km,550
328,2021,E02000544,2021 super output areas - middle layer,152,5km to less than 10km,568
329,2021,E02000544,2021 super output areas - middle layer,152,10km to less than 20km,466
330,2021,E02000544,2021 super output areas - middle layer,152,20km to less than 30km,76
331,2021,E02000544,2021 super output areas - middle layer,152,30km to less than 40km,25
332,2021,E02000544,2021 super output areas - middle layer,152,40km to less than 60km,12
333,2021,E02000544,2021 super output areas - middle layer,152,60km and over,31
334,2021,E02000544,2021 super output areas - middle layer,152,Works mainly from home,1377
335,2021,E02000544,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",796
336,2021,E02000545,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4271
337,2021,E02000545,2021 super output areas - middle layer,152,Less than 2km,477
338,2021,E02000545,2021 super output areas - middle layer,152,2km to less than 5km,467
339,2021,E02000545,2021 super output areas - middle layer,152,5km to less than 10km,515
340,2021,E02000545,2021 super output areas - middle layer,152,10km to less than 20km,405
341,2021,E02000545,2021 super output areas - middle layer,152,20km to less than 30km,52
