,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
218,2021,E02000177,2021 super output areas - middle layer,152,Total: All usual residents,8488
219,2021,E02000177,2021 super output areas - middle layer,152,Born in the UK,5106
220,2021,E02000177,2021 super output areas - middle layer,152,10 years or more,2095
221,2021,E02000177,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",477
222,2021,E02000177,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",433
223,2021,E02000177,2021 super output areas - middle layer,152,Less than 2 years,377
224,2021,E02000178,2021 super output areas - middle layer,152,Total: All usual residents,8903
225,2021,E02000178,2021 super output areas - middle layer,152,Born in the UK,4614
226,2021,E02000178,2021 super output areas - middle layer,152,10 years or more,2319
227,2021,E02000178,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",827
228,2021,E02000178,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",642
229,2021,E02000178,2021 super output areas - middle layer,152,Less than 2 years,501
230,2021,E02000179,2021 super output areas - middle layer,152,Total: All usual residents,5747
231,2021,E02000179,2021 super output areas - middle layer,152,Born in the UK,3053
232,2021,E02000179,2021 super output areas - middle layer,152,10 years or more,1566
233,2021,E02000179,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",462
234,2021,E02000179,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",329
235,2021,E02000179,2021 super output areas - middle layer,152,Less than 2 years,337
236,2021,E02000180,2021 super output areas - middle layer,152,Total: All usual residents,7879
237,2021,E02000180,2021 super output areas - middle layer,152,Born in the UK,4687
238,2021,E02000180,2021 super output areas - middle layer,152,10 years or more,1757
239,2021,E02000180,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",528
240,2021,E02000180,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",438
241,2021,E02000180,2021 super output areas - middle layer,152,Less than 2 years,469
242,2021,E02000181,2021 super output areas - middle layer,152,Total: All usual residents,8076
243,2021,E02000181,2021 super output areas - middle layer,152,Born in the UK,4064
244,2021,E02000181,2021 super output areas - middle layer,152,10 years or more,1904
245,2021,E02000181,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",845
246,2021,E02000181,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",755
247,2021,E02000181,2021 super output areas - middle layer,152,Less than 2 years,508
248,2021,E02000182,2021 super output areas - middle layer,152,Total: All usual residents,7117
249,2021,E02000182,2021 super output areas - middle layer,152,Born in the UK,3138
250,2021,E02000182,2021 super output areas - middle layer,152,10 years or more,1834
251,2021,E02000182,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",645
252,2021,E02000182,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",726
253,2021,E02000182,2021 super output areas - middle layer,152,Less than 2 years,774
254,2021,E02000183,2021 super output areas - middle layer,152,Total: All usual residents,7591
255,2021,E02000183,2021 super output areas - middle layer,152,Born in the UK,4423
256,2021,E02000183,2021 super output areas - middle layer,152,10 years or more,1686
257,2021,E02000183,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",500
258,2021,E02000183,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",474
259,2021,E02000183,2021 super output areas - middle layer,152,Less than 2 years,508
260,2021,E02000184,2021 super output areas - middle layer,152,Total: All usual residents,8908
261,2021,E02000184,2021 super output areas - middle layer,152,Born in the UK,4792
262,2021,E02000184,2021 super output areas - middle layer,152,10 years or more,2083
263,2021,E02000184,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",504
264,2021,E02000184,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",568
265,2021,E02000184,2021 super output areas - middle layer,152,Less than 2 years,961
266,2021,E02000185,2021 super output areas - middle layer,152,Total: All usual residents,8882
267,2021,E02000185,2021 super output areas - middle layer,152,Born in the UK,4372
268,2021,E02000185,2021 super output areas - middle layer,152,10 years or more,2814
269,2021,E02000185,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",631
