,GEOGRAPHY_CODE,All lone parent housholds with dependent children,Female lone parent: In full-time employment,Female lone parent: In part-time employment,Female lone parent: Total,Male lone parent: In full-time employment,Male lone parent: In part-time employment,Male lone parent: Total
3749,E02003750,1,0.1728395061728395,0.24691358024691357,0.8641975308641975,0.07407407407407407,0.037037037037037035,0.13580246913580246
3750,E02003751,1,0.15384615384615385,0.2923076923076923,0.8307692307692308,0.09230769230769231,0.046153846153846156,0.16923076923076924
3751,E02003752,1,0.18633540372670807,0.33540372670807456,0.8881987577639752,0.09316770186335403,0.018633540372670808,0.11180124223602485
3752,E02003753,1,0.2391304347826087,0.24456521739130435,0.8641304347826086,0.09239130434782608,0.0,0.1358695652173913
3753,E02003754,1,0.24468085106382978,0.2978723404255319,0.8617021276595744,0.10638297872340426,0.031914893617021274,0.13829787234042554
3754,E02003755,1,0.3013698630136986,0.22602739726027396,0.863013698630137,0.08904109589041095,0.0,0.136986301369863
3755,E02003756,1,0.3262411347517731,0.28368794326241137,0.851063829787234,0.09929078014184398,0.02127659574468085,0.14893617021276595
3756,E02003757,1,0.2872340425531915,0.2127659574468085,0.8404255319148937,0.1276595744680851,0.0,0.1595744680851064
3757,E02003758,1,0.3181818181818182,0.2636363636363636,0.8727272727272727,0.10909090909090909,0.0,0.12727272727272726
3758,E02003759,1,0.3717948717948718,0.2564102564102564,0.8076923076923077,0.15384615384615385,0.038461538461538464,0.19230769230769232
3759,E02003760,1,0.17058823529411765,0.18823529411764706,0.8823529411764706,0.061764705882352944,0.008823529411764706,0.11764705882352941
3760,E02003761,1,0.25,0.1875,0.8125,0.13392857142857142,0.026785714285714284,0.1875
3761,E02003762,1,0.30303030303030304,0.29545454545454547,0.8484848484848485,0.13636363636363635,0.0,0.15151515151515152
3762,E02003763,1,0.3568075117370892,0.2347417840375587,0.863849765258216,0.10328638497652583,0.0,0.13615023474178403
3763,E02003764,1,0.275,0.2375,0.86875,0.1125,0.01875,0.13125
3764,E02003765,1,0.2571428571428571,0.23809523809523808,0.8380952380952381,0.13333333333333333,0.0,0.1619047619047619
3765,E02003766,1,0.25301204819277107,0.1686746987951807,0.7831325301204819,0.1927710843373494,0.0,0.21686746987951808
3766,E02003767,1,0.2608695652173913,0.3188405797101449,0.8260869565217391,0.11594202898550725,0.0,0.17391304347826086
3767,E02003768,1,0.25,0.3125,0.8482142857142857,0.13392857142857142,0.0,0.15178571428571427
3768,E02003769,1,0.3684210526315789,0.2631578947368421,0.8947368421052632,0.07017543859649122,0.0,0.10526315789473684
3769,E02003770,1,0.28169014084507044,0.2112676056338028,0.8028169014084507,0.18309859154929578,0.0,0.19718309859154928
3770,E02003771,1,0.18518518518518517,0.25925925925925924,0.8611111111111112,0.09259259259259259,0.0,0.1388888888888889
3771,E02003772,1,0.24731182795698925,0.27956989247311825,0.8064516129032258,0.15053763440860216,0.0,0.1935483870967742
3772,E02003773,1,0.24444444444444444,0.29333333333333333,0.8755555555555555,0.07111111111111111,0.017777777777777778,0.12444444444444444
3773,E02003774,1,0.17307692307692307,0.1987179487179487,0.8974358974358975,0.05128205128205128,0.0,0.10256410256410256
3774,E02003775,1,0.29545454545454547,0.2840909090909091,0.8409090909090909,0.10227272727272728,0.03409090909090909,0.1590909090909091
3775,E02003776,1,0.4305555555555556,0.2361111111111111,0.9027777777777778,0.05555555555555555,0.0,0.09722222222222222
3776,E02003777,1,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.06944444444444445,0.05555555555555555,0.16666666666666666
3777,E02003778,1,0.22857142857142856,0.38571428571428573,0.8714285714285714,0.1,0.0,0.12857142857142856
3778,E02003779,1,0.30526315789473685,0.35789473684210527,0.9052631578947369,0.09473684210526316,0.0,0.09473684210526316
3779,E02003780,1,0.2375,0.3125,0.94375,0.025,0.0,0.05625
3780,E02003781,1,0.32051282051282054,0.32051282051282054,0.9102564102564102,0.0641025641025641,0.038461538461538464,0.08974358974358974
3781,E02003782,1,0.330188679245283,0.330188679245283,0.9150943396226415,0.0660377358490566,0.0,0.08490566037735849
3782,E02003783,1,0.3055555555555556,0.375,0.9027777777777778,0.08333333333333333,0.0,0.09722222222222222
3783,E02003784,1,0.36633663366336633,0.31683168316831684,0.900990099009901,0.0891089108910891,0.0,0.09900990099009901
3784,E02003785,1,0.30434782608695654,0.2795031055900621,0.9316770186335404,0.062111801242236024,0.0,0.06832298136645963
3785,E02003786,1,0.2857142857142857,0.3142857142857143,0.8857142857142857,0.07142857142857142,0.04285714285714286,0.11428571428571428
3786,E02003787,1,0.24468085106382978,0.3191489361702128,0.8723404255319149,0.11702127659574468,0.0,0.1276595744680851
3787,E02003788,1,0.22972972972972974,0.32432432432432434,0.8513513513513513,0.13513513513513514,0.0,0.14864864864864866
3788,E02003789,1,0.25,0.34375,0.8671875,0.09375,0.0234375,0.1328125
3789,E02003790,1,0.25,0.3157894736842105,0.8421052631578947,0.1118421052631579,0.019736842105263157,0.15789473684210525
3790,E02003791,1,0.32941176470588235,0.3411764705882353,0.8823529411764706,0.09411764705882353,0.0,0.11764705882352941
3791,E02003792,1,0.3178294573643411,0.3178294573643411,0.9069767441860465,0.06976744186046512,0.0,0.09302325581395349
3792,E02003793,1,0.35344827586206895,0.2413793103448276,0.8879310344827587,0.09482758620689655,0.02586206896551724,0.11206896551724138
3793,E02003794,1,0.2536231884057971,0.2971014492753623,0.8913043478260869,0.08695652173913043,0.0,0.10869565217391304
3794,E02003795,1,0.2564102564102564,0.3333333333333333,0.9615384615384616,0.038461538461538464,0.0,0.038461538461538464
3795,E02003796,1,0.16129032258064516,0.3024193548387097,0.9112903225806451,0.056451612903225805,0.0,0.08870967741935484
3796,E02003797,1,0.2682926829268293,0.3252032520325203,0.8617886178861789,0.12195121951219512,0.0,0.13821138211382114
3797,E02003798,1,0.10220994475138122,0.2596685082872928,0.9226519337016574,0.03867403314917127,0.0,0.07734806629834254
3798,E02003799,1,0.17132867132867133,0.24825174825174826,0.9300699300699301,0.027972027972027972,0.0,0.06993006993006994
3799,E02003800,1,0.3125,0.34375,0.890625,0.109375,0.0,0.109375
3800,E02003801,1,0.2230769230769231,0.34615384615384615,0.8923076923076924,0.06923076923076923,0.0,0.1076923076923077
3801,E02003802,1,0.1796875,0.265625,0.890625,0.0625,0.0,0.109375
3802,E02003803,1,0.2542372881355932,0.3305084745762712,0.8728813559322034,0.11864406779661017,0.0,0.1271186440677966
3803,E02003804,1,0.2777777777777778,0.30246913580246915,0.9691358024691358,0.024691358024691357,0.0,0.030864197530864196
3804,E02003805,1,0.3373493975903614,0.2289156626506024,0.8554216867469879,0.12048192771084337,0.03614457831325301,0.14457831325301204
3805,E02003806,1,0.25555555555555554,0.3111111111111111,0.8333333333333334,0.1111111111111111,0.03333333333333333,0.16666666666666666
3806,E02003807,1,0.21774193548387097,0.29838709677419356,0.9032258064516129,0.0967741935483871,0.0,0.0967741935483871
3807,E02003808,1,0.128099173553719,0.25206611570247933,0.9504132231404959,0.024793388429752067,0.0,0.049586776859504134
3808,E02003809,1,0.21875,0.2916666666666667,0.8854166666666666,0.0625,0.0,0.11458333333333333
3809,E02003810,1,0.2782608695652174,0.24347826086956523,0.8,0.1391304347826087,0.0,0.2
3810,E02003811,1,0.2,0.21818181818181817,0.7636363636363637,0.21818181818181817,0.0,0.23636363636363636
3811,E02003812,1,0.3815789473684211,0.2631578947368421,0.8421052631578947,0.10526315789473684,0.039473684210526314,0.15789473684210525
3812,E02003813,1,0.2672413793103448,0.25862068965517243,0.8362068965517241,0.10344827586206896,0.0,0.16379310344827586
3813,E02003814,1,0.24489795918367346,0.2585034013605442,0.8299319727891157,0.10884353741496598,0.0,0.17006802721088435
3814,E02003815,1,0.1483050847457627,0.2754237288135593,0.902542372881356,0.059322033898305086,0.0,0.09745762711864407
3815,E02003816,1,0.23076923076923078,0.2727272727272727,0.8811188811188811,0.08391608391608392,0.0,0.11888111888111888
3816,E02003817,1,0.30434782608695654,0.30434782608695654,0.8152173913043478,0.11956521739130435,0.0,0.18478260869565216
3817,E02003818,1,0.4084507042253521,0.2676056338028169,0.8309859154929577,0.14084507042253522,0.0,0.16901408450704225
3818,E02003819,1,0.33783783783783783,0.3783783783783784,0.9459459459459459,0.05405405405405406,0.0,0.05405405405405406
3819,E02003820,1,0.3469387755102041,0.2653061224489796,0.9489795918367347,0.04081632653061224,0.0,0.05102040816326531
3820,E02003821,1,0.297029702970297,0.25742574257425743,0.8712871287128713,0.07920792079207921,0.0,0.12871287128712872
3821,E02003822,1,0.2994011976047904,0.23353293413173654,0.8323353293413174,0.10778443113772455,0.017964071856287425,0.16766467065868262
3822,E02003823,1,0.2361111111111111,0.2361111111111111,0.8611111111111112,0.09027777777777778,0.020833333333333332,0.1388888888888889
3823,E02003824,1,0.38271604938271603,0.2839506172839506,0.8641975308641975,0.12345679012345678,0.037037037037037035,0.13580246913580246
3824,E02003825,1,0.21296296296296297,0.32407407407407407,0.8425925925925926,0.1111111111111111,0.0,0.1574074074074074
3825,E02003826,1,0.12653061224489795,0.22448979591836735,0.9020408163265307,0.02857142857142857,0.012244897959183673,0.09795918367346938
3826,E02003827,1,0.11079545454545454,0.2556818181818182,0.9289772727272727,0.03977272727272727,0.0,0.07102272727272728
3827,E02003828,1,0.07806691449814127,0.20446096654275092,0.895910780669145,0.040892193308550186,0.0,0.10408921933085502
3828,E02003829,1,0.36470588235294116,0.2235294117647059,0.9411764705882353,0.047058823529411764,0.0,0.058823529411764705
3829,E02003830,1,0.14754098360655737,0.29508196721311475,0.8975409836065574,0.06147540983606557,0.0,0.10245901639344263
3830,E02003831,1,0.2890625,0.28125,0.8203125,0.1171875,0.0234375,0.1796875
3831,E02003832,1,0.22758620689655173,0.2689655172413793,0.8689655172413793,0.08275862068965517,0.0,0.1310344827586207
3832,E02003833,1,0.17197452229299362,0.36942675159235666,0.9044585987261147,0.03821656050955414,0.0,0.09554140127388536
3833,E02003834,1,0.1134020618556701,0.26804123711340205,0.9020618556701031,0.06701030927835051,0.015463917525773196,0.0979381443298969
3834,E02003835,1,0.2222222222222222,0.4027777777777778,0.7777777777777778,0.1527777777777778,0.0,0.2222222222222222
3835,E02003836,1,0.23893805309734514,0.26548672566371684,0.831858407079646,0.11504424778761062,0.0,0.168141592920354
3836,E02003837,1,0.2857142857142857,0.22857142857142856,0.8,0.15714285714285714,0.04285714285714286,0.2
3837,E02003838,1,0.35106382978723405,0.35106382978723405,0.9042553191489362,0.06382978723404255,0.0,0.09574468085106383
3838,E02003839,1,0.2733812949640288,0.2733812949640288,0.8920863309352518,0.07194244604316546,0.0,0.1079136690647482
3839,E02003840,1,0.19791666666666666,0.2708333333333333,0.78125,0.16666666666666666,0.0,0.21875
3840,E02003841,1,0.17880794701986755,0.32450331125827814,0.9072847682119205,0.046357615894039736,0.019867549668874173,0.09271523178807947
3841,E02003842,1,0.43243243243243246,0.2702702702702703,0.8648648648648649,0.08108108108108109,0.08108108108108109,0.13513513513513514
3842,E02003843,1,0.26573426573426573,0.32167832167832167,0.951048951048951,0.03496503496503497,0.0,0.04895104895104895
3843,E02003844,1,0.25,0.33653846153846156,0.8846153846153846,0.07692307692307693,0.0,0.11538461538461539
3844,E02003845,1,0.12668463611859837,0.2695417789757412,0.9326145552560647,0.02425876010781671,0.0,0.0673854447439353
3845,E02003846,1,0.15363881401617252,0.30997304582210244,0.954177897574124,0.013477088948787063,0.008086253369272238,0.04582210242587601
3846,E02003847,1,0.3050847457627119,0.3474576271186441,0.8813559322033898,0.06779661016949153,0.025423728813559324,0.11864406779661017
3847,E02003848,1,0.2,0.26666666666666666,0.9515151515151515,0.01818181818181818,0.0,0.048484848484848485
3848,E02003849,1,0.14473684210526316,0.21710526315789475,0.9243421052631579,0.029605263157894735,0.009868421052631578,0.0756578947368421
3849,E02003850,1,0.23478260869565218,0.3739130434782609,0.9304347826086956,0.043478260869565216,0.02608695652173913,0.06956521739130435
3850,E02003851,1,0.32894736842105265,0.3026315789473684,0.868421052631579,0.10526315789473684,0.0,0.13157894736842105
3851,E02003852,1,0.3488372093023256,0.3372093023255814,0.8372093023255814,0.12790697674418605,0.0,0.16279069767441862
3852,E02003853,1,0.2597402597402597,0.3246753246753247,0.8571428571428571,0.07792207792207792,0.03896103896103896,0.14285714285714285
3853,E02003854,1,0.416,0.256,0.92,0.056,0.0,0.08
3854,E02003855,1,0.3917525773195876,0.31958762886597936,0.865979381443299,0.10309278350515463,0.0,0.13402061855670103
3855,E02003856,1,0.19934640522875818,0.23202614379084968,0.8790849673202614,0.05555555555555555,0.016339869281045753,0.12091503267973856
3856,E02003857,1,0.28448275862068967,0.2672413793103448,0.9137931034482759,0.0603448275862069,0.0,0.08620689655172414
3857,E02003858,1,0.2872340425531915,0.2553191489361702,0.8829787234042553,0.07446808510638298,0.0,0.11702127659574468
3858,E02003859,1,0.31521739130434784,0.20652173913043478,0.8586956521739131,0.08695652173913043,0.0,0.14130434782608695
3859,E02003860,1,0.3669724770642202,0.27522935779816515,0.8623853211009175,0.08256880733944955,0.0,0.13761467889908258
3860,E02003861,1,0.21052631578947367,0.23391812865497075,0.9122807017543859,0.05263157894736842,0.017543859649122806,0.08771929824561403
3861,E02003862,1,0.2682926829268293,0.07317073170731707,0.7804878048780488,0.14634146341463414,0.0,0.21951219512195122
3862,E02003863,1,0.2857142857142857,0.36904761904761907,0.9523809523809523,0.047619047619047616,0.0,0.047619047619047616
3863,E02003864,1,0.37362637362637363,0.1978021978021978,0.8571428571428571,0.07692307692307693,0.0,0.14285714285714285
3864,E02003865,1,0.3359375,0.359375,0.9296875,0.0390625,0.0,0.0703125
3865,E02003866,1,0.34065934065934067,0.21978021978021978,0.8351648351648352,0.13186813186813187,0.0,0.16483516483516483
3866,E02003867,1,0.29694323144104806,0.29694323144104806,0.8820960698689956,0.08733624454148471,0.013100436681222707,0.11790393013100436
3867,E02003868,1,0.18433179723502305,0.31336405529953915,0.8663594470046083,0.06451612903225806,0.02304147465437788,0.1336405529953917
3868,E02003869,1,0.39215686274509803,0.28431372549019607,0.8823529411764706,0.08823529411764706,0.0,0.11764705882352941
3869,E02003870,1,0.3115942028985507,0.2898550724637681,0.9021739130434783,0.05434782608695652,0.014492753623188406,0.09782608695652174
3870,E02003871,1,0.26521739130434785,0.3347826086956522,0.9304347826086956,0.043478260869565216,0.013043478260869565,0.06956521739130435
3871,E02003872,1,0.26744186046511625,0.36046511627906974,0.8604651162790697,0.11627906976744186,0.0,0.13953488372093023
3872,E02003873,1,0.12955465587044535,0.29554655870445345,0.9190283400809717,0.032388663967611336,0.012145748987854251,0.08097165991902834
3873,E02003874,1,0.2619047619047619,0.25595238095238093,0.8809523809523809,0.08928571428571429,0.017857142857142856,0.11904761904761904
3874,E02003875,1,0.23333333333333334,0.3333333333333333,0.8888888888888888,0.06666666666666667,0.03333333333333333,0.1111111111111111
3875,E02003876,1,0.17272727272727273,0.32727272727272727,0.8636363636363636,0.09090909090909091,0.0,0.13636363636363635
3876,E02003877,1,0.35051546391752575,0.36082474226804123,0.9484536082474226,0.030927835051546393,0.0,0.05154639175257732
3877,E02003878,1,0.24761904761904763,0.2571428571428571,0.8476190476190476,0.09523809523809523,0.02857142857142857,0.1523809523809524
3878,E02003879,1,0.21808510638297873,0.26595744680851063,0.8563829787234043,0.06382978723404255,0.02127659574468085,0.14361702127659576
3879,E02003880,1,0.1773049645390071,0.3262411347517731,0.8865248226950354,0.07801418439716312,0.0,0.11347517730496454
3880,E02003881,1,0.21678321678321677,0.2517482517482518,0.8741258741258742,0.06293706293706294,0.02097902097902098,0.1258741258741259
3881,E02003882,1,0.15019762845849802,0.2490118577075099,0.8932806324110671,0.06719367588932806,0.0,0.1067193675889328
3882,E02003883,1,0.4,0.2833333333333333,0.8666666666666667,0.11666666666666667,0.0,0.13333333333333333
3883,E02003884,1,0.26595744680851063,0.3404255319148936,0.8191489361702128,0.1276595744680851,0.0,0.18085106382978725
3884,E02003885,1,0.2857142857142857,0.2619047619047619,0.8571428571428571,0.09523809523809523,0.03571428571428571,0.14285714285714285
3885,E02003886,1,0.1782178217821782,0.23267326732673269,0.9356435643564357,0.024752475247524754,0.0,0.06435643564356436
3886,E02003887,1,0.21428571428571427,0.3412698412698413,0.8571428571428571,0.1111111111111111,0.0,0.14285714285714285
3887,E02003888,1,0.21428571428571427,0.27472527472527475,0.9120879120879121,0.06593406593406594,0.016483516483516484,0.08791208791208792
3888,E02003889,1,0.11313868613138686,0.24087591240875914,0.9087591240875912,0.043795620437956206,0.010948905109489052,0.09124087591240876
3889,E02003890,1,0.1875,0.2159090909090909,0.8806818181818182,0.05113636363636364,0.0,0.11931818181818182
3890,E02003891,1,0.21739130434782608,0.37681159420289856,0.8695652173913043,0.10144927536231885,0.0,0.13043478260869565
3891,E02003892,1,0.1619718309859155,0.30985915492957744,0.8943661971830986,0.06338028169014084,0.0,0.1056338028169014
3892,E02003893,1,0.24358974358974358,0.3076923076923077,0.8846153846153846,0.05128205128205128,0.0,0.11538461538461539
3893,E02003894,1,0.16374269005847952,0.3157894736842105,0.8713450292397661,0.08187134502923976,0.023391812865497075,0.1286549707602339
3894,E02003895,1,0.1610738255033557,0.31543624161073824,0.9328859060402684,0.03355704697986577,0.020134228187919462,0.06711409395973154
3895,E02003896,1,0.13414634146341464,0.34146341463414637,0.9390243902439024,0.03048780487804878,0.0,0.06097560975609756
3896,E02003897,1,0.21621621621621623,0.35135135135135137,0.7297297297297297,0.21621621621621623,0.0,0.2702702702702703
3897,E02003898,1,0.17117117117117117,0.3333333333333333,0.8828828828828829,0.07207207207207207,0.036036036036036036,0.11711711711711711
3898,E02003899,1,0.21705426356589147,0.31007751937984496,0.8837209302325582,0.09302325581395349,0.0,0.11627906976744186
3899,E02003900,1,0.2751677852348993,0.24161073825503357,0.8993288590604027,0.06040268456375839,0.0,0.10067114093959731
3900,E02003901,1,0.14189189189189189,0.2702702702702703,0.8513513513513513,0.0945945945945946,0.0,0.14864864864864866
3901,E02003902,1,0.17222222222222222,0.3,0.9388888888888889,0.03888888888888889,0.016666666666666666,0.06111111111111111
3902,E02003903,1,0.2483221476510067,0.3087248322147651,0.8926174496644296,0.06040268456375839,0.0,0.10738255033557047
3903,E02003904,1,0.1271186440677966,0.3898305084745763,0.9152542372881356,0.06779661016949153,0.0,0.0847457627118644
3904,E02003905,1,0.2116788321167883,0.2773722627737226,0.8540145985401459,0.06569343065693431,0.021897810218978103,0.145985401459854
3905,E02003906,1,0.21428571428571427,0.24603174603174602,0.8968253968253969,0.047619047619047616,0.023809523809523808,0.10317460317460317
3906,E02003907,1,0.17307692307692307,0.23076923076923078,0.8589743589743589,0.05128205128205128,0.019230769230769232,0.14102564102564102
3907,E02003908,1,0.22727272727272727,0.2892561983471074,0.9214876033057852,0.05371900826446281,0.0,0.07851239669421488
3908,E02003909,1,0.19413919413919414,0.2783882783882784,0.9230769230769231,0.02564102564102564,0.018315018315018316,0.07692307692307693
3909,E02003910,1,0.25984251968503935,0.30708661417322836,0.9133858267716536,0.06299212598425197,0.0,0.08661417322834646
3910,E02003911,1,0.1984126984126984,0.36507936507936506,0.9126984126984127,0.07936507936507936,0.0,0.0873015873015873
3911,E02003912,1,0.18487394957983194,0.2773109243697479,0.7899159663865546,0.12605042016806722,0.025210084033613446,0.21008403361344538
3912,E02003913,1,0.2920353982300885,0.22123893805309736,0.8141592920353983,0.1415929203539823,0.0,0.18584070796460178
3913,E02003914,1,0.12946428571428573,0.2857142857142857,0.8973214285714286,0.05803571428571429,0.013392857142857142,0.10267857142857142
3914,E02003915,1,0.12121212121212122,0.2840909090909091,0.9393939393939394,0.022727272727272728,0.011363636363636364,0.06060606060606061
3915,E02003916,1,0.21428571428571427,0.2714285714285714,0.8785714285714286,0.05714285714285714,0.02142857142857143,0.12142857142857143
3916,E02003917,1,0.18134715025906736,0.32124352331606215,0.8808290155440415,0.07253886010362694,0.015544041450777202,0.11917098445595854
3917,E02003918,1,0.19186046511627908,0.23837209302325582,0.872093023255814,0.06976744186046512,0.01744186046511628,0.12790697674418605
3918,E02003919,1,0.08786610878661087,0.24686192468619247,0.899581589958159,0.03765690376569038,0.0,0.100418410041841
3919,E02003920,1,0.1328125,0.2890625,0.859375,0.078125,0.0234375,0.140625
3920,E02003921,1,0.12096774193548387,0.31451612903225806,0.9112903225806451,0.04032258064516129,0.024193548387096774,0.08870967741935484
3921,E02003922,1,0.11594202898550725,0.21739130434782608,0.893719806763285,0.04830917874396135,0.0,0.10628019323671498
3922,E02003923,1,0.14358974358974358,0.3128205128205128,0.9282051282051282,0.03076923076923077,0.015384615384615385,0.07179487179487179
3923,E02003924,1,0.09195402298850575,0.28160919540229884,0.9195402298850575,0.034482758620689655,0.0,0.08045977011494253
3924,E02003925,1,0.09090909090909091,0.21818181818181817,0.9,0.03636363636363636,0.013636363636363636,0.1
3925,E02003926,1,0.22857142857142856,0.26666666666666666,0.8857142857142857,0.06666666666666667,0.0,0.11428571428571428
3926,E02003927,1,0.07207207207207207,0.34234234234234234,0.8918918918918919,0.05405405405405406,0.02702702702702703,0.10810810810810811
3927,E02003928,1,0.18992248062015504,0.37209302325581395,0.9069767441860465,0.05813953488372093,0.011627906976744186,0.09302325581395349
3928,E02003929,1,0.06542056074766354,0.3364485981308411,0.822429906542056,0.11214953271028037,0.028037383177570093,0.17757009345794392
3929,E02003930,1,0.13432835820895522,0.3208955223880597,0.8283582089552238,0.08955223880597014,0.029850746268656716,0.17164179104477612
3930,E02003931,1,0.10740740740740741,0.37407407407407406,0.9074074074074074,0.05555555555555555,0.0,0.09259259259259259
3931,E02003932,1,0.10526315789473684,0.34210526315789475,0.8421052631578947,0.09210526315789473,0.0,0.15789473684210525
3932,E02003933,1,0.22580645161290322,0.2903225806451613,0.8629032258064516,0.056451612903225805,0.0,0.13709677419354838
3933,E02003934,1,0.12173913043478261,0.28695652173913044,0.8608695652173913,0.09565217391304348,0.0,0.1391304347826087
3934,E02003935,1,0.13930348258706468,0.31343283582089554,0.9303482587064676,0.03482587064676617,0.0,0.06965174129353234
3935,E02003936,1,0.2079207920792079,0.2871287128712871,0.8514851485148515,0.1188118811881188,0.0,0.1485148514851485
3936,E02003937,1,0.2553191489361702,0.24468085106382978,0.8829787234042553,0.0425531914893617,0.031914893617021274,0.11702127659574468
3937,E02003938,1,0.25984251968503935,0.2992125984251969,0.8740157480314961,0.10236220472440945,0.0,0.12598425196850394
3938,E02003939,1,0.17985611510791366,0.33093525179856115,0.9064748201438849,0.06474820143884892,0.0,0.09352517985611511
3939,E02003940,1,0.15555555555555556,0.34444444444444444,0.8444444444444444,0.06666666666666667,0.03333333333333333,0.15555555555555556
3940,E02003941,1,0.14942528735632185,0.2413793103448276,0.9137931034482759,0.04597701149425287,0.017241379310344827,0.08620689655172414
3941,E02003942,1,0.14893617021276595,0.2978723404255319,0.8900709219858156,0.06028368794326241,0.010638297872340425,0.1099290780141844
3942,E02003943,1,0.14349775784753363,0.2914798206278027,0.8968609865470852,0.03139013452914798,0.017937219730941704,0.1031390134529148
3943,E02003944,1,0.16956521739130434,0.3130434782608696,0.8782608695652174,0.05217391304347826,0.0,0.12173913043478261
3944,E02003945,1,0.1951219512195122,0.2926829268292683,0.9146341463414634,0.036585365853658534,0.0,0.08536585365853659
3945,E02003946,1,0.14285714285714285,0.27976190476190477,0.8571428571428571,0.05357142857142857,0.023809523809523808,0.14285714285714285
3946,E02003947,1,0.13934426229508196,0.28688524590163933,0.860655737704918,0.06557377049180328,0.02459016393442623,0.13934426229508196
3947,E02003948,1,0.11564625850340136,0.2585034013605442,0.891156462585034,0.04081632653061224,0.0,0.10884353741496598
3948,E02003949,1,0.11255411255411256,0.2943722943722944,0.8831168831168831,0.0735930735930736,0.0,0.11688311688311688
3949,E02003950,1,0.10714285714285714,0.35714285714285715,0.8714285714285714,0.02857142857142857,0.02857142857142857,0.12857142857142856
3950,E02003951,1,0.0738255033557047,0.28859060402684567,0.8322147651006712,0.06040268456375839,0.0,0.16778523489932887
3951,E02003952,1,0.20394736842105263,0.3157894736842105,0.881578947368421,0.046052631578947366,0.019736842105263157,0.11842105263157894
3952,E02003953,1,0.19791666666666666,0.3020833333333333,0.8645833333333334,0.09375,0.0,0.13541666666666666
3953,E02003954,1,0.1484375,0.2734375,0.921875,0.046875,0.0,0.078125
3954,E02003955,1,0.1984732824427481,0.2824427480916031,0.9351145038167938,0.04580152671755725,0.011450381679389313,0.0648854961832061
3955,E02003956,1,0.13008130081300814,0.23577235772357724,0.8699186991869918,0.056910569105691054,0.024390243902439025,0.13008130081300814
3956,E02003957,1,0.16201117318435754,0.29608938547486036,0.9162011173184358,0.055865921787709494,0.0,0.08379888268156424
3957,E02003958,1,0.17073170731707318,0.25609756097560976,0.9085365853658537,0.07317073170731707,0.018292682926829267,0.09146341463414634
3958,E02003959,1,0.17045454545454544,0.2727272727272727,0.8977272727272727,0.0625,0.017045454545454544,0.10227272727272728
3959,E02003960,1,0.2376237623762376,0.26732673267326734,0.9108910891089109,0.0594059405940594,0.0,0.0891089108910891
3960,E02003961,1,0.189873417721519,0.34810126582278483,0.9240506329113924,0.02531645569620253,0.0189873417721519,0.0759493670886076
3961,E02003962,1,0.1553398058252427,0.3592233009708738,0.9029126213592233,0.038834951456310676,0.0,0.0970873786407767
3962,E02003963,1,0.15019762845849802,0.2845849802371542,0.8814229249011858,0.05138339920948617,0.011857707509881422,0.11857707509881422
3963,E02003964,1,0.17117117117117117,0.26126126126126126,0.8018018018018018,0.09009009009009009,0.02702702702702703,0.1981981981981982
3964,E02003965,1,0.16444444444444445,0.26666666666666666,0.9155555555555556,0.035555555555555556,0.013333333333333334,0.08444444444444445
3965,E02003966,1,0.2840909090909091,0.2159090909090909,0.8068181818181818,0.13636363636363635,0.0,0.19318181818181818
3966,E02003967,1,0.15584415584415584,0.3051948051948052,0.8636363636363636,0.07792207792207792,0.01948051948051948,0.13636363636363635
3967,E02003968,1,0.16477272727272727,0.30113636363636365,0.9090909090909091,0.045454545454545456,0.017045454545454544,0.09090909090909091
3968,E02003969,1,0.0728476821192053,0.22185430463576158,0.9238410596026491,0.023178807947019868,0.009933774834437087,0.076158940397351
3969,E02003970,1,0.3333333333333333,0.22807017543859648,0.8596491228070176,0.08771929824561403,0.03508771929824561,0.14035087719298245
3970,E02003971,1,0.20945945945945946,0.36486486486486486,0.8986486486486487,0.04054054054054054,0.0,0.10135135135135136
3971,E02003972,1,0.145,0.345,0.89,0.085,0.0,0.11
3972,E02003973,1,0.09944751381215469,0.26795580110497236,0.9060773480662984,0.024861878453038673,0.013812154696132596,0.09392265193370165
3973,E02003974,1,0.07746478873239436,0.3415492957746479,0.9366197183098591,0.03169014084507042,0.0,0.06338028169014084
3974,E02003975,1,0.19801980198019803,0.297029702970297,0.8910891089108911,0.07920792079207921,0.0,0.10891089108910891
3975,E02003976,1,0.16129032258064516,0.33064516129032256,0.8629032258064516,0.08064516129032258,0.024193548387096774,0.13709677419354838
3976,E02003977,1,0.15267175572519084,0.3816793893129771,0.8931297709923665,0.061068702290076333,0.0,0.10687022900763359
3977,E02003978,1,0.1476510067114094,0.28859060402684567,0.8926174496644296,0.040268456375838924,0.0,0.10738255033557047
3978,E02003979,1,0.2727272727272727,0.32727272727272727,0.9090909090909091,0.05454545454545454,0.0,0.09090909090909091
3979,E02003980,1,0.075,0.259375,0.90625,0.009375,0.0,0.09375
3980,E02003981,1,0.17834394904458598,0.33121019108280253,0.89171974522293,0.07643312101910828,0.0,0.10828025477707007
3981,E02003982,1,0.10884353741496598,0.20408163265306123,0.8707482993197279,0.06802721088435375,0.0,0.1292517006802721
3982,E02003983,1,0.09803921568627451,0.24369747899159663,0.927170868347339,0.022408963585434174,0.0,0.07282913165266107
