,GEOGRAPHY_CODE,All categories: Ethnic group,Asian/Asian British,Asian/Asian British: Bangladeshi,Asian/Asian British: Indian,Asian/Asian British: Other,Asian/Asian British: Pakistani,Black/Black British,Black/Black British: Black African,Black/Black British: Black Caribbean,Black/Black British: Other,Chinese/Other,Chinese/Other: Chinese,Chinese/Other: Other,Mixed,Mixed: Other,Mixed: White and Asian,Mixed: White and Black African,Mixed: White and Black Caribbean,White,White: British,White: Irish,White: Other
2003,E02002004,1,0.007443497090269319,0.0,0.004736770875625931,0.0006766815536608473,0.0020300446609825416,0.007037488158072811,0.001218026796589525,0.005413452429286778,0.0004060089321965083,0.0009473541751251861,0.0009473541751251861,0.0,0.015563675734199485,0.0008120178643930166,0.0017593720395182027,0.0004060089321965083,0.012586276898091758,0.9690079848423332,0.9591284341588848,0.005007443497090269,0.0048721071863581
2004,E02002005,1,0.025002934616739053,0.0030520014086160346,0.013851391008334312,0.0034041554173025,0.004695386782486207,0.015494776382204483,0.00035215400868646553,0.01291231365183707,0.0022303087216809484,0.004225848104237586,0.0035215400868646553,0.0007043080173729311,0.019838009156004227,0.0028172320694917243,0.0031693860781781898,0.0,0.013851391008334312,0.9354384317408146,0.9236999647845991,0.0031693860781781898,0.008569080878037328
2005,E02002006,1,0.005135612261274273,0.00048146364949446316,0.002888781896966779,0.0006419515326592842,0.0011234151821537474,0.005777563793933558,0.00048146364949446316,0.00465414861177981,0.0006419515326592842,0.003209757663296421,0.002728294013801958,0.00048146364949446316,0.011073663938372653,0.0006419515326592842,0.002888781896966779,0.0,0.00754293050874659,0.9748034023431231,0.9656555930027283,0.0038517091959557053,0.005296100144439095
2006,E02002007,1,0.0024263813830373883,0.0,0.0018749310687107093,0.0,0.0005514503143266791,0.0022058012573067166,0.000661740377192015,0.0011029006286533583,0.00044116025146134335,0.0011029006286533583,0.0011029006286533583,0.0,0.0047424727032094405,0.000661740377192015,0.00132348075438403,0.0003308701885960075,0.0024263813830373883,0.9895224440277931,0.983235910444469,0.0029778316973640673,0.003308701885960075
2007,E02002008,1,0.07323100936524454,0.0,0.0573621227887617,0.002991675338189386,0.012877211238293444,0.022372528616024973,0.0006503642039542144,0.020161290322580645,0.0015608740894901144,0.008844953173777315,0.006763787721123829,0.002081165452653486,0.008714880332986473,0.001040582726326743,0.0011706555671175858,0.0,0.0065036420395421434,0.8868366285119667,0.8740894901144641,0.004162330905306972,0.00858480749219563
2008,E02002009,1,0.17362217266645427,0.00270786874800892,0.04332589996814272,0.010035043007327174,0.11755336094297547,0.05702453010512902,0.001752150366358713,0.04858235106721886,0.00669002867155145,0.0055750238929595415,0.001911436763300414,0.003663587129659127,0.03153870659445683,0.002548582351067219,0.006530742274609748,0.0004778591908251035,0.021981522777954763,0.7322395667410003,0.7167887862376553,0.006530742274609748,0.008920038228735267
2009,E02002010,1,0.21873434630155283,0.0008348639171814994,0.11638003005510102,0.004842210719652696,0.09667724160961763,0.06745700450826515,0.0038403740190348975,0.05610285523459676,0.007513775254633495,0.005343129069961597,0.0035064284521622974,0.0018367006177992986,0.025713808649190182,0.004341292369343797,0.004508265152780097,0.0010018367006177993,0.01586241442644849,0.6827517114710302,0.6650525964267824,0.006845884120888295,0.010853230923359493
2010,E02002011,1,0.005899207820664082,0.0,0.004887915051407382,0.0005056463846283499,0.0005056463846283499,0.0038766222821506827,0.0008427439743805831,0.0030338783077700996,0.0,0.0033709758975223325,0.0025282319231417494,0.0008427439743805831,0.0053935614360357325,0.0006741951795044666,0.0021911343333895165,0.0,0.0025282319231417494,0.9814596325636271,0.974043485589078,0.0025282319231417494,0.004887915051407382
2011,E02002012,1,0.04529234147680483,0.0006862475981334065,0.026077408729069447,0.002333241833653582,0.016195443315948393,0.02017567938512215,0.002607740872906945,0.015509195717814988,0.0020587427944002198,0.002744990392533626,0.0012352456766401318,0.0015097447158934944,0.013450452923414768,0.00041174855888004394,0.0028822399121603073,0.0,0.010156464452374416,0.9183365358221246,0.9077683228108702,0.004940982706560527,0.005627230304693934
2012,E02002013,1,0.006130491898992848,0.0,0.005400671434827032,0.0,0.0007298204641658152,0.0017515691139979566,0.0,0.0017515691139979566,0.0,0.0017515691139979566,0.0013136768354984675,0.00043789227849948915,0.003941030506495402,0.0,0.0011677127426653043,0.0,0.0027733177638300977,0.9864253393665159,0.9766457451466939,0.004086994599328565,0.0056925996204933585
2013,E02002014,1,0.14917471192774837,0.0,0.04531298660853317,0.003892868265337901,0.0999688570538773,0.04640298972282778,0.0021800062285892243,0.0417315478044223,0.002491435689816257,0.004827156649018997,0.0026471504204297726,0.0021800062285892243,0.022890065400186857,0.0021800062285892243,0.003425724073497353,0.0006228589224540642,0.016661476175646218,0.776705076300218,0.7639364683899097,0.007318592338835254,0.0054500155714730615
2014,E02002015,1,0.012650320162423864,0.0,0.00999531469623614,0.0009370607527721381,0.0017179447134155865,0.0015617679212868967,0.0,0.0015617679212868967,0.0,0.006871778853662346,0.006090894893018897,0.0007808839606434484,0.006247071685147587,0.00046853037638606906,0.002030298297672966,0.0,0.0037482430110885524,0.9726690613774793,0.9647040449789162,0.003435889426831173,0.004529126971732001
2015,E02002016,1,0.02558526288857618,0.0005117052577715236,0.013560189330945376,0.0008954842011001664,0.010617884098759115,0.008187284124344378,0.0,0.007803505181015735,0.0003837789433286427,0.002174747345528975,0.001151336829985928,0.0010234105155430473,0.015862862990917232,0.001151336829985928,0.00422156837661507,0.0003837789433286427,0.01010617884098759,0.9481898426506332,0.9407701164129462,0.0034540104899577844,0.003965715747729308
2016,E02002017,1,0.09900349424097321,0.0019412449851171217,0.03584832405849618,0.0032354083085285364,0.05797851688883137,0.028212760450368836,0.001423579655752556,0.024330270480134593,0.0024589103144816876,0.00621198395237479,0.0036236573055519606,0.002588326646822829,0.01604762521030154,0.0007764979940468488,0.002588326646822829,0.0003882489970234244,0.012294551572408437,0.8505241361459817,0.8413355765497605,0.004270738967257668,0.004917820628963375
