,GEOGRAPHY_CODE,All categories: Religion,Buddhist,Christian,Hindu,Jewish,Muslim,No religion,Other religion,Religion not stated,Sikh
632,E02000633,1,0.012868632707774798,0.5357908847184987,0.007372654155495978,0.004289544235924933,0.04691689008042895,0.2760053619302949,0.0071045576407506705,0.10857908847184987,0.0010723860589812334
633,E02000634,1,0.012879034887512226,0.616726442777959,0.008966416693837626,0.0040756439517443755,0.051027062275839585,0.2160091294424519,0.0032605151613955006,0.08575154874470166,0.0013042060645582002
634,E02000635,1,0.00778318276580959,0.5310632383599722,0.006949270326615705,0.004169562195969423,0.0472550382209868,0.2785267546907575,0.00472550382209868,0.11841556636553162,0.0011118832522585128
635,E02000636,1,0.004921521681298217,0.620510774142059,0.00931098696461825,0.008778930566640064,0.04110135674381484,0.22572492684224527,0.002926310188880021,0.08526203777600426,0.0014631550944400106
636,E02000637,1,0.009914255091103965,0.5097802786709539,0.006162915326902465,0.005091103965702036,0.03657556270096463,0.32489281886387994,0.005091103965702036,0.10209003215434084,0.00040192926045016077
637,E02000638,1,0.007537361923326835,0.6035087719298246,0.007017543859649123,0.0035087719298245615,0.04483430799220273,0.22755035737491877,0.004028589993502274,0.10097465886939572,0.0010396361273554255
638,E02000639,1,0.007126495291422754,0.5878086026978875,0.0069992364469330616,0.0050903537795876815,0.07406464749300076,0.18643420717739884,0.002926953423262917,0.12840417409009927,0.0011453296004072283
639,E02000640,1,0.005551996583386718,0.6152039291052744,0.015481528934443732,0.005124919923126201,0.04612427930813581,0.21780909673286356,0.004270766602605168,0.08915225282938287,0.0012812299807815502
640,E02000641,1,0.007468996617812852,0.6217587373167982,0.005636978579481398,0.0032412626832018037,0.06440248027057498,0.17333709131905298,0.004791431792559188,0.1189402480270575,0.00042277339346110483
641,E02000642,1,0.011692933401118455,0.6067615658362989,0.012455516014234875,0.004575495678698526,0.034443314692425016,0.24237417386883578,0.005338078291814947,0.08032536858159633,0.0020335536349771225
642,E02000643,1,0.007098724858682792,0.5705271460496911,0.010516629420270804,0.008939135007230183,0.0641514394636519,0.2292625213619035,0.004338109635861707,0.10424608912843433,0.0009202050742736953
643,E02000644,1,0.01075413362011023,0.5637854550342788,0.01330824035488641,0.004167226777792714,0.04839360129049603,0.24035488640946365,0.005108213469552359,0.11264954967065466,0.0014786933727651565
644,E02000645,1,0.006608785797589737,0.5683555785927173,0.011403395101723468,0.004017105092652585,0.036024361798626406,0.24271089801736426,0.004924193339380588,0.12388233769599585,0.0020733445639497215
645,E02000646,1,0.010081173081958628,0.5422885572139303,0.020816967792615867,0.010604870384917517,0.08366064414768264,0.2322597538622676,0.005760670332547788,0.09059963341188793,0.003927729772191673
646,E02000647,1,0.005943152454780362,0.5770025839793281,0.03191214470284238,0.010077519379844961,0.047674418604651166,0.20129198966408268,0.005426356589147287,0.11808785529715762,0.002583979328165375
647,E02000648,1,0.0030128373067854334,0.6072832067068379,0.012051349227141734,0.0030128373067854334,0.04165575058946817,0.15810846214304428,0.003143830233167409,0.1712077547812418,0.0005239717055279015
648,E02000649,1,0.0061754239062172915,0.546054008792129,0.015595562068243668,0.004814737282813481,0.05819552020096295,0.25130835252250366,0.007012769520619635,0.10895959807410509,0.0018840276324052752
649,E02000650,1,0.007213465134918514,0.5820197702377772,0.015228426395939087,0.0037403152551429334,0.030323270104194496,0.21293080416777985,0.0032059845044082286,0.1442693026983703,0.0010686615014694097
650,E02000651,1,0.0064516129032258064,0.5957867017774852,0.04094799210006583,0.0043449637919684,0.07557603686635944,0.18011849901250823,0.0065832784726793945,0.08847926267281106,0.0017116524028966426
651,E02000652,1,0.008793624622148942,0.5577081615828524,0.08738664468260511,0.0016488046166529267,0.12173674086287442,0.11541632316570487,0.003022808463863699,0.09672987084363836,0.007557021159659247
652,E02000653,1,0.03624647603705195,0.6126996912337227,0.01114243522620486,0.002013693113169553,0.06578064169687206,0.17022419116659954,0.003087662773526648,0.09746274667740637,0.0013424620754463685
653,E02000654,1,0.05252725470763132,0.5533059606399547,0.013025626504318278,0.0015574118646467508,0.08084383406484497,0.17089055642078438,0.005946481665014866,0.12133654254566048,0.000566331587144273
654,E02000655,1,0.030775275013095862,0.5671817705605029,0.009690937663698272,0.0017024620220010478,0.059062336301728656,0.1997118910424306,0.005238344683080147,0.12454164484023049,0.0020953378732320588
655,E02000656,1,0.032855035537079254,0.5539761298109159,0.010862277055115999,0.002413839345581333,0.08220463993563096,0.19981225693978813,0.005095883062893925,0.11090250771087569,0.0018774306021188145
656,E02000657,1,0.016294349540078842,0.5729303547963206,0.009198423127463863,0.004073587385019711,0.05795006570302234,0.23850197109067017,0.005256241787122208,0.09434954007884362,0.0014454664914586072
657,E02000658,1,0.01252312508894265,0.5263981784545325,0.004411555429059343,0.00512309662729472,0.053365589867653336,0.2796356909065035,0.0071154119823537785,0.11043119396613064,0.000996157677529529
658,E02000659,1,0.00791268758526603,0.5736698499317872,0.02005457025920873,0.004092769440654843,0.043383356070941334,0.2461118690313779,0.005320600272851296,0.09849931787175989,0.0009549795361527968
659,E02000660,1,0.01544274683752259,0.5444389682930836,0.008378511582060127,0.005585674388040086,0.051256776737309016,0.2666338097585017,0.008542796122884836,0.09676359454575324,0.002957121734844751
660,E02000661,1,0.008440999138673558,0.6251507321274763,0.009646856158484065,0.0049956933677863915,0.016881998277347116,0.24358311800172266,0.006201550387596899,0.08406546080964686,0.0010335917312661498
661,E02000662,1,0.007433436950939316,0.6125152047573996,0.010677118529531017,0.003108528179483714,0.04230301392080011,0.20908230842005676,0.004595215569671577,0.10920394647925395,0.0010812271928639006
662,E02000663,1,0.006563150312149832,0.5617096206178966,0.027213062269889548,0.0027213062269889547,0.03585721146150152,0.2630062429966384,0.005922842964623019,0.09556587161837682,0.001440691531935329
663,E02000664,1,0.009906439185470555,0.600715465052284,0.029994496422674738,0.001926252063841497,0.044854155200880576,0.2194551458447991,0.005365987892129885,0.08599339570720968,0.0017886626307099616
664,E02000665,1,0.0064903456109037805,0.609443452863865,0.016550381307804642,0.0032451728054518902,0.029368813889339606,0.23852020120071393,0.006328086970631186,0.09005354535128995,0.0
665,E02000666,1,0.00727802037845706,0.5770661491185509,0.022480996280122918,0.0024260067928190197,0.056930292738153,0.23079411289018276,0.0045285460132621705,0.09736373928513667,0.0011321365033155426
666,E02000667,1,0.005266517714650495,0.6051707628471114,0.01787424194063198,0.0014363230130864987,0.06192148100861794,0.2047558250877753,0.0033514203638684965,0.0984679221193744,0.0017555059048834983
667,E02000668,1,0.006278635669438317,0.6463600882402851,0.030205328355676225,0.0039029356864076024,0.030544714067537757,0.19803156287120313,0.003224164262684541,0.07602239945698286,0.00543017138978449
668,E02000669,1,0.006416751097602162,0.5854441067207025,0.021783181357649443,0.0035460992907801418,0.04728132387706856,0.21850726106045254,0.0042215467747382645,0.1121242823370483,0.0006754474839581223
669,E02000670,1,0.010296893770379269,0.6150677878839883,0.023168010983353356,0.0015445340655568904,0.038270121846576285,0.17950918139694524,0.0032606830272867687,0.12630856358331904,0.002574223442594817
670,E02000671,1,0.00589159465828751,0.6013354281225451,0.013747054202670856,0.001832940560356114,0.044121497774286464,0.23500916470280178,0.004058654097931396,0.09112333071484682,0.002880335166273894
671,E02000672,1,0.007038440714672442,0.6116675690308608,0.02233351380617217,0.0017596101786681105,0.04899837574445046,0.18746616134271793,0.0046020573903627505,0.11478072550081213,0.0013535462912831618
672,E02000673,1,0.006571007107415851,0.5873675740914577,0.012471503285503553,0.005632291806356444,0.03607348799785436,0.24393187608958025,0.006034598363953332,0.09950382191229717,0.002413839345581333
673,E02000674,1,0.005517603783499738,0.646216500262743,0.018917498686284815,0.0031529164477141357,0.03717813977929585,0.1756437204414083,0.0038097740409879137,0.10772464529689964,0.0018392012611665792
674,E02000675,1,0.008212749315604223,0.6608004171555208,0.017207665232694565,0.0010428888019814887,0.03780471907182897,0.17676965193586233,0.004562638508669013,0.08981879807065572,0.0037804719071828966
675,E02000676,1,0.009518554283349428,0.6036694716512623,0.01600220720099324,0.003862601738170782,0.041660918747413435,0.2276176024279211,0.006207752793488757,0.08870188991585046,0.0027590012415505587
676,E02000677,1,0.004829412681102975,0.6432466116217479,0.021498675806200344,0.002959962610998598,0.05499298956223711,0.1559432933478735,0.002959962610998598,0.11201121670042062,0.0015578750584203146
677,E02000678,1,0.0030176026823134955,0.6866722548197821,0.016596814752724225,0.0005029337803855825,0.04308466051969824,0.168650461022632,0.004191114836546521,0.07560771165129924,0.0016764459346186086
678,E02000679,1,0.004680616740088106,0.6172907488986784,0.016657488986784142,0.003303964757709251,0.04515418502202643,0.19837555066079296,0.004129955947136564,0.10999449339207049,0.0004129955947136564
679,E02000680,1,0.009115770282588878,0.597538742023701,0.014281373442722577,0.004102096627164996,0.05591005773321179,0.19522941355211182,0.004861744150714068,0.11804922515952598,0.0009115770282588879
680,E02000681,1,0.00681635926222935,0.6740176423416199,0.018978882651697407,0.0017375033413525795,0.036754878374766105,0.16706762897620958,0.0032076984763432237,0.08994921144079124,0.0014701951349906442
681,E02000682,1,0.005676442762535478,0.6917150966346803,0.03054466819840519,0.0016218407892958507,0.049601297472631437,0.13623462630085148,0.0017569941884038383,0.08284903365319637,0.0
682,E02000683,1,0.002681811011200505,0.6286480517431772,0.023978545511910396,0.0022085502445180626,0.03391702161224168,0.1818898879949519,0.003155071777882947,0.11957722038176369,0.003943839722353683
683,E02000684,1,0.0029061721561029616,0.6695267091060061,0.008718516468308884,0.0008303349017437033,0.026432327705507887,0.1810130085801273,0.0013838915029061722,0.10877387212842513,0.00041516745087185166
684,E02000685,1,0.009193318658552376,0.6219085847468601,0.015279036643791273,0.0037550174802537875,0.04260002589667228,0.19577884241874918,0.005697267901074712,0.10423410591738962,0.0015538003366567395
685,E02000686,1,0.007792207792207792,0.665422077922078,0.01038961038961039,0.001948051948051948,0.046103896103896105,0.18214285714285713,0.00275974025974026,0.08133116883116884,0.0021103896103896102
686,E02000687,1,0.004456094364351245,0.609305373525557,0.023853211009174313,0.0028833551769331584,0.03486238532110092,0.20982961992136304,0.005111402359108781,0.10799475753604194,0.0017038007863695937
687,E02000688,1,0.002681343494213943,0.691927744848998,0.013265594129268981,0.0031047135196161446,0.03937341236240474,0.16483206322325714,0.0031047135196161446,0.08114592153542195,0.0005644933672029354
688,E02000689,1,0.010899944102850754,0.6302403577417551,0.02557294577976523,0.006707657909446618,0.080072666294019,0.17887087758524314,0.003353828954723309,0.0635830072666294,0.000698714365567356
689,E02000690,1,0.01884570082449941,0.6483257613999663,0.01867743563856638,0.027932020864883056,0.043244152784788825,0.14016489988221437,0.0006730607437321219,0.10095911155981828,0.001177856301531213
690,E02000691,1,0.010409532940693056,0.612381865497877,0.0262977674291193,0.008355019860293111,0.05095192439391864,0.20339679495959456,0.00438296123818655,0.08026297767429119,0.003561156006026572
691,E02000692,1,0.014717374316228184,0.6397499348788747,0.01810367283146653,0.011461318051575931,0.03360250065121125,0.18168793956759574,0.004428236519927064,0.09533732742901797,0.0009116957541026309
692,E02000693,1,0.007772020725388601,0.563860103626943,0.059974093264248705,0.0019430051813471502,0.06787564766839378,0.22033678756476685,0.004922279792746114,0.07215025906735752,0.00116580310880829
693,E02000694,1,0.007864726700747149,0.6126622099882029,0.032638615808100666,0.005505308690523005,0.046664045091099754,0.2135273299252851,0.005243151133831433,0.0739284309870232,0.001966181675186787
694,E02000695,1,0.003968253968253968,0.5496031746031746,0.13219246031746032,0.0018601190476190475,0.11359126984126984,0.11557539682539683,0.003224206349206349,0.07056051587301587,0.009424603174603174
695,E02000696,1,0.009034961372266597,0.5469425166950374,0.0695299201257038,0.0019641220374492603,0.07673170092968443,0.19745973549823229,0.002749770852428964,0.09323032604425821,0.0023569464449391124
696,E02000697,1,0.009370988446726573,0.6082156611039795,0.0324775353016688,0.004236200256739409,0.047753530166880616,0.22259306803594353,0.0047496790757381255,0.06790757381258022,0.0026957637997432607
697,E02000698,1,0.012987012987012988,0.6497364022116497,0.032917577472032916,0.016073035875016073,0.03664652179503665,0.1606017744631606,0.0027002700270027003,0.08628005657708628,0.0020573485920020573
698,E02000699,1,0.007105510122000268,0.6352057916610806,0.029092371631586005,0.005898914063547392,0.03311435849309559,0.21102024400053626,0.004156053090226572,0.07400455825177638,0.0004021986861509586
699,E02000700,1,0.012572290671360321,0.5744279607744531,0.04714609001760121,0.002514458134272064,0.07832537088257481,0.18858436007040483,0.004903193361830526,0.08951470958008549,0.0020115665074176515
700,E02000701,1,0.0036785512167515563,0.6079513299377476,0.08955857385398981,0.0009903791737408036,0.06564799094510469,0.14615166949632144,0.0021222410865874364,0.08007923033389927,0.0038200339558573855
701,E02000702,1,0.003913630229419703,0.636302294197031,0.047908232118758436,0.0009446693657219973,0.06396761133603239,0.15587044534412955,0.0020242914979757085,0.08515519568151148,0.003913630229419703
702,E02000703,1,0.008982035928143712,0.6349908877896381,0.05011715699036709,0.005988023952095809,0.07068471752147878,0.15126269200728976,0.002863837542306691,0.07133558969018484,0.0037750585784951836
703,E02000704,1,0.007646900992755568,0.6486450228065468,0.027636168500134155,0.004024684733029246,0.0436007512744835,0.18111081298631607,0.0029514354708881137,0.08103031929165548,0.0033539039441910384
704,E02000705,1,0.00346642701245346,0.6447554243163436,0.08216715881371164,0.001412248042110669,0.07600462190268327,0.0971883425343433,0.002824496084221338,0.08422133778405444,0.007959943510078315
705,E02000706,1,0.005050505050505051,0.6261297182349814,0.050770866560340244,0.0009303561935140882,0.06578947368421052,0.14952153110047847,0.0030568846358320044,0.09768740031897927,0.001063264221158958
706,E02000707,1,0.004127682993946065,0.6774903687396808,0.03453494771601541,0.000550357732526142,0.05283434232250963,0.13827738029719316,0.002201430930104568,0.08337919647771051,0.006604292790313704
707,E02000708,1,0.008888888888888889,0.6651851851851852,0.05962962962962963,0.0020987654320987655,0.059382716049382715,0.13876543209876543,0.0027160493827160493,0.059876543209876544,0.0034567901234567903
708,E02000709,1,0.0035174570088587808,0.7144346013548724,0.03843147472642001,0.0018238665971860343,0.0440333507034914,0.13926524231370505,0.0039082855653986455,0.054585721730067746,0.0
709,E02000710,1,0.0035298731860373906,0.6553797882076089,0.04654203163812263,0.001568832527127729,0.05477840240554321,0.14812393776964308,0.0041835534056739445,0.08589358086024317,0.0
710,E02000711,1,0.006404269513008673,0.6206804536357572,0.04683122081387592,0.0016010673782521682,0.07284856571047364,0.16104069379586392,0.004002668445630421,0.08498999332888592,0.0016010673782521682
711,E02000712,1,0.004052817361746634,0.6897633677604915,0.029807818015426854,0.0018303046149823507,0.04065890966139365,0.16002091776702837,0.0010458883514184861,0.07190482416002092,0.0009151523074911753
712,E02000713,1,0.00199033266988911,0.7573215808928063,0.019334660221779928,0.004122831959056014,0.022462325845891383,0.13306795564401477,0.0012794995735001423,0.05999431333522889,0.0004264998578333807
713,E02000714,1,0.004599524187153053,0.4956383822363204,0.03774781919111816,0.003647898493259318,0.2020618556701031,0.11752577319587629,0.004916732751784298,0.10626486915146709,0.027597145122918318
714,E02000715,1,0.0037105751391465678,0.41389779052116715,0.06527238994771463,0.0008433125316242199,0.33884297520661155,0.06426041490976556,0.0028672626075223477,0.06729634002361275,0.043008939112835216
715,E02000716,1,0.005498281786941581,0.4108247422680412,0.0577319587628866,0.004982817869415807,0.30412371134020616,0.09020618556701031,0.00429553264604811,0.07680412371134021,0.04553264604810996
716,E02000717,1,0.0029330291673456085,0.32654391396447774,0.0760958122861333,0.0030959752321981426,0.41241649014176307,0.0558905002444191,0.002444190972788007,0.0645266416816034,0.05605344630927163
717,E02000718,1,0.002284308557371288,0.4442101563872782,0.06378492356352135,0.0017571604287471446,0.29836584080126516,0.06940783693551221,0.0010542962572482868,0.07134071340713408,0.04779476366192233
718,E02000719,1,0.007666506947771922,0.49784379492093916,0.039770004791566844,0.004631847947612203,0.20204440185273917,0.12282383005909599,0.003034659000159719,0.11020603737422137,0.011978917105893628
719,E02000720,1,0.00390991554582421,0.31326243353143574,0.1054113231154207,0.0046918986549890525,0.36111979981232406,0.08320300281513919,0.0054738817641538946,0.06349702846418517,0.059430716296528
720,E02000721,1,0.005109034267912773,0.26305295950155766,0.07937694704049844,0.0022429906542056075,0.4730218068535825,0.05034267912772586,0.001869158878504673,0.08448598130841121,0.040498442367601244
721,E02000722,1,0.011060912914784234,0.46144259230409723,0.035519551331983173,0.003738900140208755,0.193020719738277,0.13537934257672535,0.0024926000934725034,0.13039414238978034,0.026951238510671445
722,E02000723,1,0.00335687000810279,0.20812594050237296,0.1664544507466142,0.0003472624146313231,0.43442528070378517,0.032295404560713045,0.0010417872438939692,0.059150364625535364,0.0948026391943512
723,E02000724,1,0.0031742001015744033,0.24581005586592178,0.14258506856272218,0.0017775520568816658,0.4325799898425597,0.03910614525139665,0.0012696800406297613,0.07668867445403758,0.05700863382427628
724,E02000725,1,0.008225616921269096,0.5590062111801242,0.02904146382407252,0.0018465670639583682,0.15024341111297634,0.14117844552627162,0.0031895249286553636,0.10038610038610038,0.0068826590565721005
725,E02000726,1,0.006541037221616571,0.5380781809686964,0.035352748793022894,0.0026475626849400405,0.18439495405700046,0.10823859211960754,0.0059180812957483255,0.11010745989721227,0.008721382962155428
726,E02000727,1,0.0021116138763197585,0.2420814479638009,0.19155354449472098,0.0012066365007541479,0.4063348416289593,0.03408748114630467,0.0033182503770739064,0.06591251885369533,0.05339366515837104
727,E02000728,1,0.005606166783461808,0.29306236860546603,0.23153468815697267,0.0008409250175192712,0.2933426769446391,0.05283812193412754,0.0015416958654519972,0.052697967764541,0.0685353889278206
728,E02000729,1,0.004738534438991369,0.3790827551193095,0.063293281435099,0.002030800473853444,0.29785073616517177,0.10103232357420884,0.004907767811812489,0.1191402944660687,0.027923506515484853
729,E02000730,1,0.0047302480184096135,0.21733571976476604,0.16645359243160318,0.0012784454103809768,0.4324980823318844,0.03669138327793403,0.002045512656609563,0.08846842239836358,0.050498593710048584
730,E02000731,1,0.006775244299674267,0.2975895765472313,0.1790228013029316,0.0,0.36599348534201953,0.041172638436482084,0.000521172638436482,0.07452768729641694,0.03439739413680782
731,E02000732,1,0.003179384203480589,0.39457831325301207,0.1002342704149933,0.0013386880856760374,0.3251338688085676,0.05840026773761713,0.0011713520749665328,0.09487951807228916,0.02108433734939759
732,E02000733,1,0.006398996235884567,0.5997490589711418,0.027478042659974906,0.0038895859473023838,0.14692597239648683,0.1136762860727729,0.0018820577164366374,0.09008782936010037,0.009912170639899624
733,E02000734,1,0.009517664139377319,0.5463784481367963,0.03403774802387482,0.0016131634134537829,0.18664300693660268,0.08920793676399419,0.004516857557670592,0.11485723503790934,0.013227939990321019
734,E02000735,1,0.009646856158484065,0.4241171403962102,0.07407407407407407,0.0015503875968992248,0.2881998277347115,0.07321274763135228,0.002239448751076658,0.10043066322136089,0.02652885443583118
735,E02000736,1,0.004776200873362445,0.5218340611353712,0.08610807860262008,0.001091703056768559,0.19787117903930132,0.08310589519650655,0.0028657205240174674,0.08269650655021835,0.019650655021834062
736,E02000737,1,0.0045178778882147925,0.5611204337162773,0.06170130373047631,0.0021943978314186135,0.1800697044017039,0.08958306441203047,0.00258164450755131,0.07951465083258036,0.018716922679747
737,E02000738,1,0.007823726648570973,0.5407951460961201,0.059875459045186014,0.0017563467986587897,0.20613124700622704,0.08494331789877056,0.003193357815743254,0.06322848475171643,0.032252913939006866
738,E02000739,1,0.010788237341221507,0.5350617713589699,0.0194884287454324,0.0006960153123368715,0.20201844440577693,0.09082999825996171,0.003480076561684357,0.12249869497128937,0.015138333043326953
739,E02000740,1,0.01184549356223176,0.6111587982832618,0.0159656652360515,0.0015450643776824034,0.1182832618025751,0.12669527896995708,0.004120171673819743,0.1055793991416309,0.0048068669527896995
740,E02000741,1,0.011144377910844976,0.6330671989354624,0.029773785761809713,0.0026613439787092482,0.15568862275449102,0.09630738522954092,0.002162341982701264,0.058715901530272785,0.010479041916167664
741,E02000742,1,0.003380009657170449,0.6175760502172863,0.03299533236761629,0.0012876227265411235,0.13938516014807661,0.10188314823756639,0.0022533397714469662,0.089972638017061,0.01126669885723483
742,E02000743,1,0.009494689411007402,0.6633408432571613,0.005954296749275828,0.000643707756678468,0.10991309945284841,0.1089475378178307,0.001287415513356936,0.09253299002252977,0.007885420019311232
743,E02000744,1,0.004089282671664679,0.6796728573862668,0.018060998466519,0.0010223206679161698,0.08468222865905606,0.12523428181973079,0.002385414891804396,0.08178565343329358,0.003066962003748509
744,E02000745,1,0.015885837372105548,0.5624663435648896,0.027867528271405494,0.0010770059235325794,0.14081852450188476,0.13301023155627356,0.0039041464728056005,0.10231556273559504,0.012654819601507808
745,E02000746,1,0.012386031309134697,0.480646826079477,0.027008429382418715,0.000860141063134354,0.22260450713917082,0.11594701531051092,0.0037846206777911577,0.12833304661964562,0.00842938241871667
746,E02000747,1,0.0062232056423731155,0.6815101645692159,0.008989074816761167,0.00041488037615820773,0.09168856313096391,0.10883695201216982,0.001936108422071636,0.09528419305766837,0.005116857972617895
747,E02000748,1,0.013701005896635449,0.5747485258411377,0.026361429066944154,0.003121748178980229,0.1057925771765522,0.15487339576829692,0.004335761359694762,0.10145681581685743,0.015608740894901144
748,E02000749,1,0.005513439007580979,0.6905582356995176,0.006616126809097175,0.001791867677463818,0.06092350103376981,0.1177119228118539,0.001516195727084769,0.11123363197794624,0.004135079255685734
749,E02000750,1,0.002748140963465891,0.6393469123827998,0.013740704817329454,0.004203039120594891,0.07387649531199483,0.1527643064985451,0.001454898157129001,0.10297445845457484,0.008891044293566117
750,E02000751,1,0.0028380295965943643,0.664301642002838,0.028785728765457125,0.08301236570038516,0.02523819176971417,0.12071761605513887,0.0028380295965943643,0.06294344212446787,0.009324954388810055
751,E02000752,1,0.0006933610677760444,0.7382561969145433,0.010400416016640665,0.021320852834113363,0.021494193101057376,0.11856474258970359,0.0010400416016640667,0.08198994626451725,0.0062402496099844
752,E02000753,1,0.0008931761343336906,0.6647016791711325,0.01822079314040729,0.049481957842086456,0.0323329760628796,0.1298678099321186,0.0026795284030010718,0.09467667023937121,0.007145409074669525
753,E02000754,1,0.003904343582235237,0.7013177159590044,0.016430779241906623,0.013014478607450789,0.03888075483975923,0.14641288433382138,0.004067024564828371,0.07304376118431756,0.0029282576866764276
754,E02000755,1,0.00315955766192733,0.6901658767772512,0.024684044233807267,0.035347551342812006,0.031990521327014215,0.12796208530805686,0.001184834123222749,0.08056872037914692,0.0049368088467614535
755,E02000756,1,0.0039347408829174665,0.6382917466410749,0.03963531669865643,0.0710172744721689,0.03857965451055662,0.11871401151631478,0.0015355086372360845,0.07715930902111325,0.011132437619961612
756,E02000757,1,0.0045013504051215365,0.6155846754026207,0.034110233069920975,0.05511653496048815,0.03821146343903171,0.172851855556667,0.002600780234070221,0.07042112633790137,0.006601980594178254
757,E02000758,1,0.005301289980561937,0.5382576426930553,0.06838664074924898,0.13182541084997348,0.0690934794133239,0.08535076868704718,0.003004064322318431,0.06714967308711786,0.03163103021735289
758,E02000759,1,0.0038997214484679664,0.6369545032497679,0.02460538532961931,0.03351903435468895,0.06527390900649954,0.14001857010213556,0.003714020427112349,0.0818941504178273,0.010120705663881152
759,E02000760,1,0.00552584670231729,0.6051693404634582,0.05311942959001782,0.09857397504456328,0.054901960784313725,0.09393939393939393,0.00409982174688057,0.07130124777183601,0.013368983957219251
760,E02000761,1,0.005849965588437715,0.32931865106675845,0.12388162422573985,0.23812801101169992,0.08602890571231935,0.06486579490708878,0.0012044046799724708,0.10151410874053682,0.049208534067446665
761,E02000762,1,0.004665629860031105,0.3563158804216347,0.12649040953862103,0.23068947641264903,0.08415413858648696,0.055814757214446176,0.003110419906687403,0.08985657508208053,0.04890271297736305
762,E02000763,1,0.002097902097902098,0.5442307692307692,0.10332167832167832,0.08723776223776224,0.07762237762237763,0.07832167832167833,0.004370629370629371,0.07622377622377623,0.026573426573426574
763,E02000764,1,0.005712179841533075,0.5818131564400221,0.04007739082365948,0.07435046987285793,0.05758245807997052,0.1529390086604017,0.0036852773171181133,0.06909894969596463,0.014741109268472453
764,E02000765,1,0.006345177664974619,0.3671138506163887,0.11276287164612038,0.1899927483683829,0.10532994923857868,0.06472081218274112,0.007432922407541697,0.09046410442349528,0.05583756345177665
765,E02000766,1,0.0019857686579513485,0.3125930829058415,0.15422803243422142,0.16167466490153898,0.1350322687406917,0.04749296706933642,0.003971537315902697,0.08174747641899718,0.10127420155551878
766,E02000767,1,0.007808521473434052,0.46104226786623664,0.10711254455949754,0.16279069767441862,0.07231369886267187,0.07180444746223053,0.001867255134951621,0.07808521473434052,0.03717535223221864
767,E02000768,1,0.005527724995681465,0.6436344791846605,0.03852133356365521,0.03126619450682329,0.05458628433235446,0.1312834686474348,0.005527724995681465,0.06823285541544308,0.021419934358265676
768,E02000769,1,0.0021758839528558476,0.685312783318223,0.03155031731640979,0.017316409791477787,0.04524025385312783,0.10625566636446056,0.003173164097914778,0.07742520398912058,0.03155031731640979
769,E02000770,1,0.007866582756450597,0.41488357457520453,0.14112649465072372,0.06198867212083071,0.12287602265575834,0.06529263687853996,0.00881057268722467,0.07331655129011957,0.10383889238514789
770,E02000771,1,0.0042618479372655985,0.3112853733378793,0.1039890896692806,0.15513126491646778,0.19774974428912376,0.057108762359359015,0.004091374019774974,0.06512103648141834,0.10126150698943062
771,E02000772,1,0.004008365284071105,0.5245730219588707,0.07999302892994074,0.012025095852213315,0.1207737887765772,0.08504705472289996,0.0015684907633321714,0.0721505751132799,0.09986057859881492
772,E02000773,1,0.0034236379874962785,0.38195891634415,0.14066686513843404,0.06504912176242929,0.17207502232807384,0.05656445370646026,0.00506103006847276,0.10136945519499851,0.07383149746948496
773,E02000774,1,0.004536616979909268,0.38771872974724564,0.11033700583279327,0.010369410239792612,0.17482177576150357,0.0669151004536617,0.015392093324692158,0.06221646143875567,0.16769280622164615
774,E02000775,1,0.006842456608811749,0.32643524699599463,0.12433244325767691,0.06358477970627503,0.2102803738317757,0.05874499332443257,0.009345794392523364,0.08694926568758345,0.11348464619492657
775,E02000776,1,0.0028238616307800918,0.37151429579950584,0.0833039181080127,0.02647370278856336,0.2643840451817861,0.09177550300035298,0.007765619484645252,0.08277444405224144,0.06918460995411224
776,E02000777,1,0.009795347210075214,0.6123841175441666,0.027636872485569355,0.01661710687423474,0.0503760713661011,0.188035683050551,0.0019240860591219172,0.08326045128563932,0.009970264124540842
777,E02000778,1,0.006367109332363107,0.448790249226851,0.1108786610878661,0.009823540112788794,0.16172457704202292,0.07831544478806622,0.002364926323449154,0.057758777515008186,0.1239767145715845
778,E02000779,1,0.008700016730801405,0.345658357035302,0.09938096034800067,0.0205788857286264,0.2686966705705203,0.08599631922369082,0.01003848084323239,0.06591935753722604,0.09503095198259996
779,E02000780,1,0.0027467659046606415,0.3219918483076378,0.13016126174020912,0.002658160552897395,0.3140173666489456,0.05015062909799752,0.008506113769271665,0.05520113414850257,0.11456671982987772
780,E02000781,1,0.004721182968109745,0.5351861749510066,0.1033315517548548,0.008818813468733297,0.1396757527169072,0.0600391947265277,0.0038303937288437554,0.052289328344913594,0.09210760734010333
781,E02000782,1,0.0028974055050704594,0.3175293033056763,0.12485183721849072,0.009614118266824708,0.31976820755959434,0.05979191360463585,0.003292506255761886,0.0740155406295272,0.08823916765441854
782,E02000783,1,0.0020026702269692926,0.3763351134846462,0.11582109479305741,0.008845126835781042,0.30257009345794394,0.07760347129506008,0.004005340453938585,0.05290387182910548,0.059913217623497994
783,E02000784,1,0.00977298177746106,0.6703654687977196,0.01476127455970681,0.017611727578132952,0.029217143438867964,0.17265601140181208,0.005191896569276188,0.07736943907156674,0.0030540568054565815
784,E02000785,1,0.010486486486486486,0.6477837837837838,0.013513513513513514,0.015243243243243243,0.015351351351351352,0.20681081081081082,0.00572972972972973,0.08237837837837837,0.002702702702702703
