,GEOGRAPHY_CODE,2001 Density(number of people per hectare),All people,Area (hectares),Females,Males,People living in communal establishments,People living in households,Students away from home
1996,E02001997,0.004611750454270139,1,0.02628709872804361,0.5159297395517868,0.4840702604482132,0.0016959418534221683,0.9983040581465779,0.02035130224106602
1997,E02001998,0.007634551495016612,1,0.021760797342192693,0.5102990033222591,0.48970099667774086,0.0,1.0,0.013787375415282393
1998,E02001999,0.0021419050548549166,1,0.04788270275812571,0.4888752178816774,0.5111247821183226,0.3790628524556547,0.6209371475443454,0.01353429713934174
1999,E02002000,0.004278225806451613,1,0.031451612903225803,0.5108870967741935,0.4891129032258065,0.007123655913978495,0.9928763440860215,0.002553763440860215
2000,E02002001,0.0050083056478405314,1,0.03322259136212625,0.5181063122923588,0.4818936877076412,0.005647840531561462,0.9943521594684386,0.0031561461794019936
2001,E02002002,0.004163513513513514,1,0.032432432432432434,0.5125675675675676,0.48743243243243245,0.01527027027027027,0.9847297297297297,0.011891891891891892
2002,E02002003,0.004600698232598735,1,0.02367444905084006,0.5073096225180013,0.4926903774819987,0.005564041021165176,0.9944359589788349,0.003491162993672267
2003,E02002004,0.005930689048328145,1,0.022878028969811833,0.5229457154460538,0.4770542845539461,0.012589684581020713,0.9874103154189793,0.0029782049546500607
2004,E02002005,0.003267605633802817,1,0.03591549295774648,0.5194835680751174,0.48051643192488264,0.004107981220657277,0.9958920187793427,0.0028169014084507044
2005,E02002006,0.007302071623574755,1,0.022000963545848722,0.5108398907981372,0.48916010920186287,0.0012847277982977357,0.9987152722017023,0.004335956319254858
2006,E02002007,0.00351819184123484,1,0.03131201764057332,0.5055126791620728,0.49448732083792724,0.000661521499448732,0.9993384785005512,0.00474090407938258
2007,E02002008,0.0045961763558330085,1,0.028352191442320197,0.493302119911562,0.5066978800884381,0.015346599037586162,0.9846534009624138,0.004291845493562232
2008,E02002009,0.008160242115323351,1,0.019592226823829245,0.526122969098439,0.473877030901561,0.0014335775724753105,0.9985664224275247,0.004300732717425932
2009,E02002010,0.004780430789781265,1,0.03489731173818668,0.4999165136082819,0.5000834863917182,0.025880781432626482,0.9741192185673735,0.005343129069961597
2010,E02002011,0.0031108864172564882,1,0.05409504550050556,0.5180316818335019,0.48196831816649816,0.014661274014155713,0.9853387259858443,0.007920458375463431
2011,E02002012,0.004090846713325099,1,0.03348428708659256,0.5147522986139701,0.4852477013860299,0.01029230135858378,0.9897076986414162,0.0027446136956223413
2012,E02002013,0.005240735337029472,1,0.02786693901371462,0.5124015173621244,0.4875984826378757,0.016778523489932886,0.9832214765100671,0.009191712868398016
2013,E02002014,0.004820983810709838,1,0.03222291407222914,0.5080946450809465,0.4919053549190536,0.006537982565379826,0.9934620174346201,0.004825653798256538
2014,E02002015,0.004430221667187012,1,0.035279425538557604,0.4998438963471745,0.5001561036528255,0.011083359350608805,0.9889166406493912,0.0032781767093349986
2015,E02002016,0.003942418426103647,1,0.032501599488163786,0.5104286628278951,0.48957133717210494,0.007037747920665387,0.9929622520793346,0.002431222008957134
2016,E02002017,0.0041089685518312415,1,0.031448168758897374,0.5000647081661705,0.49993529183382945,0.021612527500970622,0.9783874724990294,0.003105991976187395
2017,E02002018,0.004604394414979976,1,0.023487390410217555,0.5044918281199264,0.4955081718800736,0.0022729732655049247,0.9977270267344951,0.01017426128368871
2018,E02002019,0.0038488645262333594,1,0.03393369877316627,0.5060036543983294,0.4939963456016706,0.0,1.0,0.0028713129731140694
2019,E02002020,0.004064171122994652,1,0.027406417112299464,0.5050133689839572,0.4949866310160428,0.019050802139037433,0.9809491978609626,0.0053475935828877
2020,E02002021,0.0034317862165963433,1,0.04547585560243788,0.5114861697140178,0.48851383028598216,0.004375683700578215,0.9956243162994218,0.003906860446944835
2021,E02002022,0.004872310982513523,1,0.025789407472638068,0.5123914957856334,0.4876085042143666,0.011951188828783495,0.9880488111712165,0.0028934457164423197
2022,E02002023,0.010965699208443272,1,0.01600703605980651,0.5071240105540897,0.49287598944591027,0.0,1.0,0.003342128408091469
2023,E02002024,0.00454761590278695,1,0.029058248580108307,0.5046889446572448,0.49531105534275527,0.005547483819838859,0.9944525161801612,0.0022454101175538236
2024,E02002025,0.0045272467160879185,1,0.028742359214462217,0.5039667056834439,0.49603329431655613,0.001040447392378723,0.9989595526076213,0.0033814540252308494
2025,E02002026,0.006378082191780822,1,0.021506849315068494,0.5,0.5,0.0,1.0,0.006986301369863014
2026,E02002027,0.008357251392875232,1,0.02026000337666723,0.5000844166807361,0.4999155833192639,0.0,1.0,0.008948168158028026
2027,E02002028,0.007990813201769309,1,0.021265736645117387,0.522116366110922,0.4778836338890779,0.010888057162300102,0.9891119428376999,0.008166042871725076
2028,E02002029,0.005257785467128028,1,0.0328719723183391,0.5257785467128028,0.4742214532871972,0.00795847750865052,0.9920415224913495,0.006920415224913495
2029,E02002030,0.005811109223713267,1,0.02921691863427892,0.5138440631900798,0.48615593680992014,0.005945303210463734,0.9940546967895363,0.0047562425683709865
2030,E02002031,0.005547843331680714,1,0.029747149231531978,0.4924805817220294,0.5075194182779705,0.01636093207734259,0.9836390679226574,0.00280945298297802
2031,E02002032,0.0038483433906410106,1,0.029602641466469317,0.5133781168165775,0.48662188318342253,0.0020494136399863373,0.9979505863600137,0.00159398838665604
2032,E02002033,0.0034614854623122504,1,0.0398236185751688,0.5066832024252446,0.4933167975747554,0.000688989940746865,0.9993110100592532,0.006476505443020532
2033,E02002034,0.005579728692091119,1,0.02290760174046583,0.5090862554389557,0.49091374456104425,0.0063987714358843106,0.9936012285641157,0.008062452009214231
2034,E02002035,0.0019464197122540101,1,0.08500082685629237,0.5181081528030428,0.48189184719695716,0.011906730610219943,0.98809326938978,0.01322970067802216
2035,E02002036,0.004366555396598315,1,0.036401208075027815,0.5056429820378319,0.4943570179621682,0.004291845493562232,0.9957081545064378,0.004291845493562232
2036,E02002037,0.006572337575351641,1,0.025452109845947757,0.5204286671131949,0.4795713328868051,0.0035164099129269925,0.996483590087073,0.006195579370395178
2037,E02002038,0.004936665525504964,1,0.023165582563049184,0.5161474380919776,0.4838525619080224,0.013123359580052493,0.9868766404199475,0.00661873787515691
2038,E02002039,0.005968954248366013,1,0.027450980392156862,0.48709150326797385,0.5129084967320261,0.07532679738562091,0.9246732026143791,0.014869281045751633
2039,E02002040,0.0023965834868531237,1,0.06983754814938871,0.5097973538770725,0.49020264612292747,0.005694188578127617,0.9943058114218724,0.01725004186903366
2040,E02002041,0.003499367488931056,1,0.04522454142947502,0.5142314990512334,0.4857685009487666,0.006008855154965212,0.9939911448450348,0.01359898798228969
2041,E02002042,0.0026223904285191065,1,0.046514467098034425,0.5090953485532902,0.4909046514467098,0.004150897326333781,0.9958491026736662,0.00964473202295202
2042,E02002043,0.0048278077615009,1,0.026599845797995375,0.5151631971215626,0.48483680287843745,0.013878180416345412,0.9861218195836546,0.0050115651503469544
2043,E02002044,0.005816009166803078,1,0.028155180880667867,0.5266000982157473,0.47339990178425273,0.005892944835488623,0.9941070551645114,0.005565559011294811
2044,E02002045,0.0048121245984076,1,0.029054337197932673,0.5242352283838525,0.4757647716161475,0.0,1.0,0.0011174745076127951
2045,E02002046,0.009909075013114181,1,0.017660430145130267,0.5173981465291135,0.4826018534708865,0.0,1.0,0.0015737016961007168
2046,E02002047,0.003946662458576613,1,0.03992425437904371,0.5183840934195992,0.4816159065804008,0.019883225501025722,0.9801167744989743,0.0023670506548840145
2047,E02002048,0.0035015873015873016,1,0.045396825396825394,0.513015873015873,0.48698412698412696,0.0007936507936507937,0.9992063492063492,0.010317460317460317
2048,E02002049,0.006410930110352076,1,0.027325275880189175,0.5034156594850236,0.49658434051497635,0.007181643019793309,0.9928183569802067,0.0038535645472061657
2049,E02002050,0.0024799324038867767,1,0.04256442754541614,0.5146810308407267,0.48531896915927336,0.00327418673426278,0.9967258132657372,0.005809040980143642
2050,E02002051,0.009349236975969127,1,0.01876863708121382,0.5116646202420628,0.4883353797579372,0.002280301701455885,0.9977196982985441,0.0010524469391334855
2051,E02002052,0.00402884827130588,1,0.027306760625412905,0.5083682008368201,0.4916317991631799,0.012332085443734861,0.9876679145562651,0.0028628055494384495
2052,E02002053,0.009666666666666667,1,0.017166666666666667,0.5165,0.4835,0.0,1.0,0.005833333333333334
2053,E02002054,0.005783803863298663,1,0.03213224368499257,0.5239598811292719,0.47604011887072806,0.005386329866270431,0.9946136701337296,0.005386329866270431
2054,E02002055,0.002821867462960836,1,0.040656942689789824,0.5209601470081544,0.47903985299184565,0.0004594004823705065,0.9995405995176295,0.004594004823705065
2055,E02002056,0.004872628021835196,1,0.026644138289576295,0.5148167403171302,0.4851832596828698,0.002209513906940473,0.9977904860930595,0.002339485313231089
2056,E02002057,0.004892296885975181,1,0.023881994848981503,0.5183797705455396,0.4816202294544603,0.009716693982673847,0.9902833060173262,0.0038632638726293607
2057,E02002058,0.002904205082077805,1,0.0386777602878345,0.5195637508432651,0.4804362491567349,0.018214526647177872,0.9817854733528222,0.003035754441196312
2058,E02002059,0.0024834719556408617,1,0.04297291533375986,0.5174877372574109,0.482512262742589,0.01727447216890595,0.982725527831094,0.005864789933887823
2059,E02002060,0.0038648208469055376,1,0.04218241042345277,0.501628664495114,0.498371335504886,0.003094462540716612,0.9969055374592833,0.003745928338762215
2060,E02002061,0.005430016863406408,1,0.03102866779089376,0.5099494097807757,0.49005059021922426,0.024957841483979764,0.9750421585160203,0.005733558178752108
2061,E02002062,0.0031220542824638388,1,0.0520071509832602,0.5249471802372826,0.47505281976271735,0.017877458150495695,0.9821225418495043,0.004225581017389891
2062,E02002063,0.002703419029949642,1,0.04903260005300822,0.5140471773124834,0.48595282268751655,0.0055658627087198514,0.9944341372912802,0.004373177842565598
2063,E02002064,0.004270206166757891,1,0.021346469622331693,0.5144134282065317,0.48558657179346837,0.009304871373836891,0.9906951286261632,0.0029191753329684362
2064,E02002065,0.00285352798053528,1,0.0340632603406326,0.5091970802919707,0.4908029197080292,0.002627737226277372,0.9973722627737226,0.00535279805352798
2065,E02002066,0.003543581616481775,1,0.04469096671949287,0.5099841521394611,0.4900158478605388,0.0036450079239302696,0.9963549920760697,0.00427892234548336
2066,E02002067,0.00412603021978022,1,0.0415521978021978,0.5060096153846154,0.49399038461538464,0.013221153846153846,0.9867788461538461,0.0030906593406593405
2067,E02002068,0.0034491371480472295,1,0.03292461398728429,0.5326975476839237,0.4673024523160763,0.012602179836512262,0.9873978201634878,0.004314259763851045
2068,E02002069,0.0066508913077772515,1,0.023663038334122102,0.5108061208392491,0.4891938791607509,0.007414418678024925,0.992585581321975,0.001893043066729768
2069,E02002070,0.009482561826252378,1,0.013316423589093214,0.5193405199746354,0.4806594800253646,0.004058338617628408,0.9959416613823716,0.0057070386810399495
2070,E02002071,0.005579392420920764,1,0.028030065768869402,0.5115878484184153,0.48841215158158474,0.0,1.0,0.002505480739116818
2071,E02002072,0.005064399793920659,1,0.025373518804739825,0.514554353426069,0.48544564657393097,0.009788768675940238,0.9902112313240597,0.0037351880473982485
2072,E02002073,0.006481381543443065,1,0.02077711818672423,0.521856449001619,0.478143550998381,0.004452239611440907,0.9955477603885591,0.0025634106853750674
2073,E02002074,0.007327837666455295,1,0.017247939124920737,0.5211160431198478,0.4788839568801522,0.007609384908053266,0.9923906150919467,0.004185161699429296
2074,E02002075,0.0053109859892628,1,0.024616996202697396,0.5144690323425429,0.4855309676574571,0.010344376063899437,0.9896556239361005,0.004452009951551657
2075,E02002076,0.00532678082885804,1,0.019049549093119872,0.5294356064444219,0.47056439355557805,0.0,0.9998986726112068,0.00496504205086635
2076,E02002077,0.004043223284100781,1,0.026824500434404864,0.5187880104257168,0.48121198957428324,0.00923110338835795,0.990768896611642,0.003258036490008688
2077,E02002078,0.0085739493102342,1,0.018768046198267566,0.5250240615976901,0.4749759384023099,0.0,1.0,0.00850176451716394
2078,E02002079,0.005204236006051437,1,0.024205748865355523,0.5312657589510842,0.4687342410489158,0.009455370650529501,0.9905446293494705,0.003151790216843167
2079,E02002080,0.004133540372670807,1,0.037577639751552795,0.5312111801242236,0.4687888198757764,0.010093167701863354,0.9899068322981367,0.0027950310559006213
2080,E02002081,0.005362417246647429,1,0.03174333729417756,0.5206246817178747,0.47937531828212526,0.0,1.0,0.008996774741130538
2081,E02002082,0.01423264114211551,1,0.01135626216742375,0.5298507462686567,0.4701492537313433,0.0029201817001946787,0.9970798182998053,0.0016223231667748216
2082,E02002083,0.0074388199798860214,1,0.022460610124036204,0.5006704659738518,0.49932953402614816,0.0,1.0,0.0062018102581294
2083,E02002084,0.006857010213556175,1,0.022593624264933457,0.5263076446920458,0.47369235530795417,0.0007737542556484061,0.9992262457443516,0.002166511915815537
2084,E02002085,0.006832221015055099,1,0.022660251435666613,0.5275492782865125,0.4724507217134875,0.0004656216048424647,0.9996895855967717,0.0023281080242123233
2085,E02002086,0.0068318615966840865,1,0.026311047035501894,0.5159488196071365,0.4840511803928636,0.009911695801045233,0.9900883041989548,0.001081275905568571
2086,E02002087,0.008301312840217739,1,0.01921229586935639,0.5203330131284022,0.4796669868715978,0.006404098623118796,0.9935959013768813,0.002081332052513609
2087,E02002088,0.005992255566311714,1,0.017962783693664622,0.5140367860600193,0.48596321393998065,0.001505862106055717,0.9984941378939443,0.0027966010541034744
2088,E02002089,0.0006662987998344599,1,0.20706304317836943,0.5142778314250241,0.48572216857497585,0.02262381018071458,0.9773761898192854,0.0049662022347910055
2089,E02002090,0.008192813945215226,1,0.02170046246887229,0.508537886872999,0.49146211312700105,0.0,1.0,0.004446816079686944
2090,E02002091,0.003011229724109247,1,0.04602800499098849,0.5136558990711216,0.4863441009288784,0.0,1.0,0.0047137113544988216
2091,E02002092,0.005964106245513281,1,0.024120603015075376,0.5188801148600144,0.48111988513998566,0.005025125628140704,0.9949748743718593,0.004737975592246949
2092,E02002093,0.00606070826306914,1,0.02782462057335582,0.524114671163575,0.475885328836425,0.03912310286677909,0.9608768971332209,0.012141652613827993
2093,E02002094,0.0044334887056292575,1,0.04051631409107207,0.5102187163858014,0.48978128361419865,0.013266403728935103,0.9867335962710649,0.019541054141269273
2094,E02002095,0.0006617647058823529,1,0.19478844169246645,0.5167698658410733,0.48323013415892674,0.007997936016511867,0.9920020639834881,0.017543859649122806
2095,E02002096,0.0027317662565905097,1,0.04020210896309315,0.5263620386643234,0.47363796133567665,0.019881370826010544,0.9801186291739895,0.019112478031634447
2096,E02002097,0.00021227503461005999,1,0.7265036148284879,0.5137671127518844,0.4862328872481157,0.009998461775111522,0.9900015382248885,0.01430549146285187
2097,E02002098,0.004586483390607102,1,0.024971363115693014,0.5207331042382589,0.47926689576174114,0.004581901489117984,0.995418098510882,0.01122565864833906
2098,E02002099,0.0026190089358245332,1,0.06206336311941511,0.5148659626320065,0.4851340373679935,0.002274573517465475,0.9977254264825345,0.026969943135662065
2099,E02002100,0.007124703490342256,1,0.023720772619451033,0.5096577431379193,0.49034225686208066,0.0011860386309725517,0.9988139613690274,0.008132836326668925
2100,E02002101,0.007440677966101695,1,0.02271186440677966,0.5235593220338983,0.4764406779661017,0.01152542372881356,0.9884745762711864,0.004067796610169492
2101,E02002102,0.003470786096922885,1,0.03587890868319422,0.5192475395540053,0.4807524604459948,0.01058926124330385,0.9894107387566962,0.013828329388314438
2102,E02002103,0.006396977805761058,1,0.024555328191405636,0.5125137730206202,0.4874862269793798,0.0011018416496143555,0.9988981583503856,0.012749881945537542
2103,E02002104,0.003667157584683358,1,0.044673539518900345,0.5030273277695958,0.4969726722304042,0.007691048928162331,0.9923089510718377,0.014400261822942234
2104,E02002105,0.00043687982359426683,1,0.3157386990077177,0.506890848952591,0.49310915104740904,0.0,0.9998621830209482,0.023015435501653803
2105,E02002106,0.0011138694009713978,1,0.09681597409606044,0.5100917431192661,0.48990825688073397,0.010037776578521318,0.9899622234214787,0.02914193200215866
2106,E02002107,0.004172265288544358,1,0.041343669250646,0.49991386735572785,0.5000861326442722,0.0,1.0,0.014642549526270457
2107,E02002108,0.0011235230934479056,1,0.09559613319011816,0.5161117078410311,0.48388829215896884,0.000966702470461869,0.9990332975295382,0.02556390977443609
2108,E02002109,0.0005922315758381332,1,0.24944616747895437,0.5025845517648796,0.49741544823512035,0.002953773445576724,0.9970462265544233,0.016098065278393147
2109,E02002110,0.0019879518072289156,1,0.07974001268230818,0.5055485098287889,0.49445149017121115,0.004914394419784401,0.9950856055802156,0.003804692454026633
2110,E02002111,0.004525201453626166,1,0.034918628535313634,0.5043450782114078,0.4956549217885922,0.01295623321219782,0.9870437667878021,0.0037920682572286303
2111,E02002112,0.004121073067419697,1,0.04288739851747264,0.5121779032827392,0.48782209671726084,0.0,1.0,0.005294740557712672
2112,E02002113,0.0022088693297224104,1,0.07667569397427218,0.506093432633717,0.493906567366283,0.007786052809749492,0.9922139471902505,0.004400812457684496
2113,E02002114,0.0055625217694183215,1,0.03134796238244514,0.5191570881226054,0.48084291187739464,0.008185301288749565,0.9918146987112504,0.004353883664228492
2114,E02002115,0.003567720622935347,1,0.04404593361648576,0.5296523517382413,0.4703476482617587,0.005977662419380211,0.9940223375806198,0.002831524303916942
2115,E02002116,0.0030246913580246914,1,0.047516508756818836,0.5200976169968418,0.4799023830031582,0.004019523399368361,0.9959804766006316,0.010479471719781797
2116,E02002117,0.005622173840227768,1,0.029810751967844582,0.5123094958968347,0.4876905041031653,0.009546139675096299,0.9904538603249037,0.006029140847429241
2117,E02002118,0.005575184880854561,1,0.024513831826896742,0.5154752122706108,0.48452478772938923,0.0,1.0,0.0016433853738701725
2118,E02002119,0.006275674758105585,1,0.026990324223391614,0.5114581565099304,0.48854184349006957,0.0035647598030894585,0.9964352401969105,0.0054320149380410795
2119,E02002120,0.008574100046750818,1,0.0182328190743338,0.5084930652953094,0.49150693470469065,0.0006233442418575658,0.9993766557581424,0.006233442418575658
2120,E02002121,0.008187963726298432,1,0.020115416323165707,0.5210222588623248,0.47897774113767516,0.033305853256389115,0.9666941467436109,0.00247320692497939
2121,E02002122,0.0063042377173729534,1,0.02684450447408408,0.5093702515617086,0.4906297484382914,0.025493837582306264,0.9745061624176937,0.0030390005065000845
2122,E02002123,0.008468704036607289,1,0.019284196764177152,0.5138094459879066,0.4861905540120935,0.007680993626409544,0.9923190063735905,0.004902761889197581
2123,E02002124,0.0017377049180327868,1,0.0942622950819672,0.5288524590163934,0.47114754098360656,0.027049180327868853,0.9729508196721312,0.008524590163934427
2124,E02002125,0.0023812754409769333,1,0.07123473541383989,0.5264586160108549,0.4735413839891452,0.01797829036635007,0.98202170963365,0.00508819538670285
2125,E02002126,0.0047881214547881214,1,0.0348682015348682,0.5206873540206873,0.47931264597931267,0.0,1.0,0.0015015015015015015
2126,E02002127,0.004052942688254947,1,0.031739912618864045,0.5128501670521717,0.4871498329478283,0.004626060138781804,0.9953739398612182,0.0019275250578257518
2127,E02002128,0.004920462762111352,1,0.03669558929862617,0.5144613159797542,0.48553868402024586,0.012111352133044108,0.9878886478669558,0.007411424439624005
2128,E02002129,0.005641199390140606,1,0.02998475351516178,0.5038116212095545,0.49618837879044553,0.0,1.0,0.004743350838556666
2129,E02002130,0.00608559670781893,1,0.026995884773662552,0.5135802469135803,0.48641975308641977,0.0,1.0,0.0027983539094650206
2130,E02002131,0.0011955661124307207,1,0.11045130641330166,0.5118764845605701,0.48812351543942994,0.0,1.0,0.012008445500131961
2131,E02002132,0.007036168787675821,1,0.023777628935030142,0.524614869390489,0.47538513060951104,0.004855994641661085,0.9951440053583389,0.005190890823844608
2132,E02002133,0.002846203975236233,1,0.05718475073313783,0.5164548712935809,0.483545128706419,0.01775822743564679,0.9822417725643532,0.009612251547735418
2133,E02002134,0.003930393824414497,1,0.03323302368180034,0.5145885123642548,0.48541148763574515,0.007719481878843386,0.9922805181211566,0.0023550961664267956
2134,E02002135,0.004618199172764874,1,0.034521158129175944,0.5195672923958002,0.4804327076041998,0.016067451479478207,0.9839325485205218,0.004772510340439071
2135,E02002136,0.004419700910273082,1,0.03673602080624187,0.513816644993498,0.48618335500650195,0.0014629388816644994,0.9985370611183355,0.0055266579973992196
2136,E02002137,0.004641941548453256,1,0.036745855409331736,0.5130746880875064,0.4869253119124936,0.006836438215689626,0.9931635617843104,0.014527431208340455
2137,E02002138,0.005548269581056467,1,0.03278688524590164,0.5202185792349727,0.47978142076502733,0.005100182149362477,0.9948998178506375,0.012750455373406194
2138,E02002139,0.004222691850482103,1,0.031303658697662134,0.511028926165632,0.488971073834368,0.037115308413683795,0.9628846915863162,0.0073966450931184785
2139,E02002140,0.005193333333333334,1,0.025733333333333334,0.5065333333333333,0.49346666666666666,0.0184,0.9816,0.011466666666666667
2140,E02002141,0.003755217899482384,1,0.04441476039405577,0.5050926698948072,0.49490733010519283,0.0,1.0,0.010185339789614292
2141,E02002142,0.00371993410214168,1,0.044316309719934104,0.515650741350906,0.4843492586490939,0.015650741350906095,0.984349258649094,0.0047775947281713345
2142,E02002143,0.006082002010948497,1,0.018321975198301865,0.5126801474695565,0.4873198525304435,0.0033515808289576584,0.9966484191710423,0.008937548877220423
2143,E02002144,0.0035475916488574713,1,0.04635870458655269,0.5156994903830346,0.4843005096169653,0.0014795331251027453,0.9985204668748973,0.02465888541837909
2144,E02002145,0.007914714908738492,1,0.020352124051041837,0.5068648037473752,0.49313519625262475,0.0025843967048942013,0.9974156032951058,0.0024228719108383137
2145,E02002146,0.004921169176262179,1,0.03596102745792737,0.5240035429583703,0.47599645704162974,0.004605845881310895,0.9953941541186891,0.007440212577502214
2146,E02002147,0.004237156201349247,1,0.03061754021795537,0.5110275038920602,0.4889724961079398,0.007654385054488843,0.9923456149455112,0.00233523611831863
2147,E02002148,0.0013186391950167704,1,0.07264015333013896,0.5059894585529469,0.4940105414470532,0.0004791566842357451,0.9995208433157643,0.007187350263536177
2148,E02002149,0.002787592852840795,1,0.036036940373418994,0.5115438666934351,0.48845613330656495,0.008532423208191127,0.9914675767918089,0.003011443485243927
2149,E02002150,0.004926315789473684,1,0.0356140350877193,0.5028070175438597,0.49719298245614035,0.009649122807017544,0.9903508771929824,0.004561403508771929
2150,E02002151,0.008909662475181998,1,0.018530774321641297,0.529119788219722,0.47088021178027795,0.012078093977498346,0.9879219060225016,0.0033090668431502318
2151,E02002152,0.00587857847976308,1,0.02796972688384337,0.5212240868706811,0.47877591312931883,0.009049029285949325,0.9909509707140507,0.0031260282987824943
2152,E02002153,0.006639365241873561,1,0.019324289736370615,0.4998720245712823,0.5001279754287177,0.0031993857179421553,0.9968006142820578,0.0029434348605067826
2153,E02002154,0.004265876689501944,1,0.04332531012775412,0.5112016293279023,0.48879837067209775,0.003147565265691539,0.9968524347343085,0.0025921125717459728
2154,E02002155,0.009711191335740072,1,0.018592057761732853,0.5267148014440434,0.4732851985559567,0.004332129963898917,0.9956678700361011,0.002888086642599278
2155,E02002156,0.006365979381443299,1,0.019268532155130094,0.5182866961217477,0.48171330387825234,0.0004909180166912126,0.9995090819833088,0.0033136966126656848
2156,E02002157,0.003115557911476279,1,0.04253909355950172,0.5113967664988073,0.48860323350119267,0.011131725417439703,0.9888682745825603,0.011131725417439703
2157,E02002158,0.006111760883690708,1,0.021312540610786225,0.504093567251462,0.495906432748538,0.0018193632228719948,0.998180636777128,0.004028589993502274
2158,E02002159,0.008531746031746033,1,0.020186335403726708,0.5177708764665286,0.48222912353347136,0.009316770186335404,0.9906832298136646,0.005521048999309869
2159,E02002160,0.0030218933086648167,1,0.05103299414122726,0.5067838421214924,0.49321615787850753,0.003083564600678384,0.9969164353993216,0.006167129201356768
2160,E02002161,0.004997456333729015,1,0.03391555027980329,0.5090724096998474,0.4909275903001526,0.0011870442597931151,0.9988129557402069,0.006783110055960658
2161,E02002162,0.0033821160042964557,1,0.0397422126745435,0.5204081632653061,0.47959183673469385,0.026987110633727177,0.9730128893662728,0.015037593984962405
2162,E02002163,0.004306569343065694,1,0.0249033920137398,0.508158007728639,0.4918419922713611,0.009660798626019752,0.9903392013739802,0.0055817947617003
2163,E02002164,0.01391759428476491,1,0.011962119953480645,0.4912776208672537,0.5087223791327463,0.12028576175444426,0.8797142382455557,0.005814919421830869
2164,E02002165,0.006109510086455332,1,0.022505832304103197,0.48936462192946345,0.5106353780705366,0.03595443941265267,0.9640455605873474,0.011390146836832716
2165,E02002166,0.0035337671079201257,1,0.03174781242988557,0.5054969710567646,0.49450302894323533,0.00504823872560018,0.9949517612743998,0.0026923939869867622
2166,E02002167,0.0038581806696146555,1,0.040903348073278584,0.5186355022109918,0.4813644977890082,0.0,1.0,0.015634870499052433
2167,E02002168,0.0032684915550378565,1,0.03564356435643564,0.49644729178800234,0.5035527082119977,0.03564356435643564,0.9643564356435643,0.0074548631333721605
2168,E02002169,0.0034301913536498936,1,0.0344909047956532,0.5212615166548548,0.4787384833451453,0.032719111741081976,0.967280888258918,0.01630049610205528
2169,E02002170,0.008660924040720438,1,0.018010963194988253,0.5086922474549725,0.4913077525450274,0.0,1.0,0.006108065779169929
2170,E02002171,0.005552435771444615,1,0.025270251298610137,0.497964340867612,0.502035659132388,0.0,1.0,0.004352098834760634
2171,E02002172,0.005792285857405243,1,0.02888629153447988,0.506094506595425,0.49390549340457507,0.006511938554015695,0.9934880614459843,0.005176156286525296
2172,E02002173,0.00760691706954258,1,0.024358497582744516,0.49237634808478986,0.5076236519152101,0.04685756786909632,0.9531424321309037,0.008925251022685012
2173,E02002174,0.005759183673469387,1,0.0236734693877551,0.5221768707482993,0.4778231292517007,0.021360544217687075,0.9786394557823129,0.012244897959183673
2174,E02002175,0.004509483322432962,1,0.03629823413996076,0.5085022890778287,0.49149771092217137,0.015696533682145193,0.9843034663178548,0.005722694571615435
2175,E02002176,0.006706117021276596,1,0.019813829787234043,0.5238031914893617,0.4761968085106383,0.004122340425531915,0.995877659574468,0.007579787234042553
2176,E02002177,0.0029780604959106843,1,0.043619369076982994,0.5029209398935479,0.49707906010645203,0.00908736855770479,0.9909126314422952,0.0049331429313254575
2177,E02002178,0.004225183211192539,1,0.031578947368421054,0.5145902731512325,0.4854097268487675,0.027448367754830113,0.9725516322451699,0.016655562958027982
2178,E02002179,0.006288084223959165,1,0.02536289679374701,0.5157122348061892,0.48428776519381084,0.011006540118041155,0.9889934598819589,0.010847025043866646
2179,E02002180,0.005701768619178971,1,0.02839526204770404,0.5132240791822165,0.48677592081778354,0.00503001784845043,0.9949699821515495,0.003569690085997079
2180,E02002181,0.004632804917502426,1,0.034940148819152375,0.513264315755419,0.486735684244581,0.006793917825946296,0.9932060821740537,0.0016175994823681655
2181,E02002182,0.00657898832684825,1,0.023657587548638132,0.5129961089494164,0.48700389105058367,0.01556420233463035,0.9844357976653697,0.0035797665369649806
2182,E02002183,0.00040639445300462245,1,0.47438366718027736,0.5279275808936826,0.4720724191063174,0.019453004622496148,0.9805469953775039,0.015408320493066256
2183,E02002184,0.0013461381283203923,1,0.06072742133224356,0.5392725786677565,0.46072742133224354,0.031875766244380876,0.9681242337556192,0.022558234572946465
2184,E02002185,0.0020757132406730066,1,0.08814923189465984,0.513899049012436,0.486100950987564,0.007863935625457206,0.9921360643745428,0.022494513533284563
2185,E02002186,0.0002696318018898664,1,0.3021342456826328,0.5265558813945911,0.4734441186054089,0.026148582600195504,0.9738514173998045,0.010834147930922125
2186,E02002187,0.0009172852598091199,1,0.1928243195475433,0.5111346765641569,0.48886532343584305,0.007246376811594203,0.9927536231884058,0.016967126193001062
2187,E02002188,0.0006466473298072002,1,0.2636068930216687,0.5152704316669511,0.484729568333049,0.008189728715236308,0.9918102712847637,0.011260876983449923
2188,E02002189,0.0030174854288093256,1,0.055120732722731054,0.5080766028309742,0.49192339716902583,0.03763530391340549,0.9623646960865945,0.018984179850124894
