,GEOGRAPHY_CODE,All households,Average household size,Average number of rooms per household,Lowest floor level - Basement or semi-basement,Lowest floor level - Ground level (street level),Lowest floor level - fifth floor or higher,Lowest floor level - first to fourth floor,Occupancy rating of -1 or less,With central heating and sole use of bath/shower and toilet,With central heating; without sole use of bath/shower and toilet,Without central heating or sole use of bath/shower and toilet,Without central heating; with sole use of bath/shower and toilet
5547,E02005548,3063.0,2.33,4.95,0.0009794319294809011,0.9190336271629121,0.0,0.07998694090760693,0.05288932419196866,0.7541625857002938,0.0009794319294809011,0.0,0.24420502775057135
5548,E02005549,2201.0,2.53,5.66,0.004543389368468878,0.9786460699681963,0.0,0.016810540663334848,0.028169014084507043,0.9509313948205361,0.0,0.0,0.0481599273057701
5549,E02005550,2703.0,2.26,5.19,0.001849796522382538,0.9844617092119867,0.0,0.01368849426563078,0.03070662227155013,0.9130595634480208,0.0,0.0,0.08694043655197928
5550,E02005551,2760.0,1.97,5.4,0.011956521739130435,0.8543478260869565,0.0,0.13333333333333333,0.03260869565217391,0.9235507246376812,0.0010869565217391304,0.0018115942028985507,0.07391304347826087
5551,E02005552,3531.0,2.11,6.01,0.006796941376380629,0.9702633814783348,0.0,0.022939677145284623,0.023506088926649675,0.8960634381195128,0.0,0.0011328235627301047,0.10252053242707448
5552,E02005553,3942.0,2.1,5.39,0.0020294266869609334,0.965246067985794,0.0,0.03272450532724505,0.03272450532724505,0.9469812278031456,0.00076103500761035,0.0,0.052257737189244036
5553,E02005554,3053.0,2.18,5.55,0.005895840157222404,0.9701932525384868,0.0,0.023910907304290862,0.0153946937438585,0.9603668522764494,0.000982640026203734,0.000982640026203734,0.038650507697346875
5554,E02005555,2501.0,2.5,6.48,0.0023990403838464614,0.9884046381447421,0.0,0.009196321471411436,0.011595361855257898,0.9712115153938424,0.0,0.0,0.027588964414234307
5555,E02005556,3027.0,2.5,5.38,0.0009910802775024777,0.9775355137099438,0.0,0.021473406012553684,0.03534852989758837,0.9550710274198877,0.0013214403700033035,0.0,0.04327717211760819
5556,E02005557,2424.0,2.25,4.73,0.004125412541254125,0.8976897689768977,0.0,0.09818481848184818,0.06518151815181518,0.7566006600660066,0.0,0.0,0.24216171617161716
5557,E02005558,2734.0,2.43,5.73,0.0021945866861741038,0.9831748354059985,0.0,0.014630577907827359,0.024140453547915143,0.9465983906364301,0.0010972933430870519,0.0,0.05193855157278712
5558,E02005559,2776.0,2.31,5.36,0.0036023054755043226,0.9272334293948127,0.0,0.069164265129683,0.05223342939481268,0.8710374639769453,0.005763688760806916,0.0018011527377521613,0.12139769452449568
5559,E02005560,2966.0,2.3,5.05,0.0013486176668914363,0.9190829399865138,0.0,0.07923128792987189,0.053270397842211735,0.9383007417397168,0.0013486176668914363,0.0,0.06035064059339177
5560,E02005561,4086.0,1.92,4.49,0.011502692119432207,0.7537934410181106,0.002936857562408223,0.23176700930004895,0.1196769456681351,0.8874204601076848,0.0026921194322075378,0.0017131669114047968,0.10817425354870289
5561,E02005562,2889.0,2.32,5.91,0.005884389061959155,0.9813084112149533,0.0,0.012807199723087574,0.021114572516441676,0.9151955694011769,0.0010384215991692627,0.0,0.08411214953271028
5562,E02005563,2858.0,2.48,5.94,0.002099370188943317,0.980405878236529,0.0,0.01749475157452764,0.03184044786564031,0.9286214135759272,0.0010496850944716584,0.004198740377886634,0.06613016095171449
5563,E02005564,3537.0,2.5,6.07,0.005937234944868533,0.9810573932711337,0.0,0.013005371783997738,0.01441899915182358,0.9476957873904439,0.0008481764206955047,0.0,0.05089058524173028
5564,E02005565,2580.0,2.42,5.74,0.003875968992248062,0.9833333333333333,0.0,0.012790697674418604,0.023255813953488372,0.9174418604651163,0.0011627906976744186,0.0015503875968992248,0.07984496124031008
5565,E02005566,3567.0,2.41,5.9,0.0019624334174376226,0.983739837398374,0.0,0.014297729184188394,0.025511634426689096,0.9192598822539949,0.0008410428931875525,0.001682085786375105,0.0782169890664424
5566,E02005567,3258.0,2.03,5.13,0.007059545733578883,0.9429097605893186,0.0,0.050030693677102514,0.035297728667894414,0.947206875383671,0.001534683855125844,0.0009208103130755065,0.05033763044812769
5567,E02005568,2792.0,2.36,6.0,0.0064469914040114614,0.9788681948424068,0.0,0.014684813753581662,0.022206303724928367,0.9086676217765043,0.004656160458452722,0.0010744985673352436,0.08595988538681948
5568,E02005569,3057.0,2.48,5.85,0.01144913313706248,0.9777559699051358,0.0,0.010794896957801767,0.02845927379784102,0.9260713117435394,0.0013084723585214263,0.0016355904481517827,0.07098462544978737
5569,E02005570,3335.0,2.08,5.58,0.006296851574212893,0.8743628185907046,0.0,0.11934032983508246,0.031484257871064465,0.9295352323838081,0.0008995502248875562,0.0,0.06956521739130435
5570,E02005571,2981.0,2.1,5.89,0.012076484401207649,0.9516940623951694,0.0,0.03622945320362295,0.024488426702448843,0.8906407245890641,0.0010063737001006373,0.0010063737001006373,0.10801744381080175
5571,E02005572,3671.0,2.01,5.05,0.019885589757559247,0.7847997820757286,0.0,0.1947698174884228,0.052029419776627624,0.8817760828112231,0.0008172160174339417,0.0008172160174339417,0.11686189049305366
5572,E02005573,2519.0,1.96,5.56,0.008733624454148471,0.9499801508535133,0.0,0.04128622469233823,0.023818975784041286,0.9344978165938864,0.0,0.0011909487892020642,0.06391425168717745
5573,E02005574,2848.0,2.21,5.86,0.007724719101123595,0.9634831460674157,0.0,0.028792134831460675,0.023174157303370788,0.9034410112359551,0.0014044943820224719,0.0017556179775280898,0.09339887640449439
5574,E02005575,2924.0,2.3,6.14,0.007181942544459644,0.9822161422708618,0.0,0.010601915184678522,0.01709986320109439,0.8765389876880985,0.002051983584131327,0.002051983584131327,0.11935704514363885
5575,E02005576,2802.0,2.2,5.77,0.0053533190578158455,0.9586009992862241,0.0,0.036045681655960025,0.02426837972876517,0.9229122055674518,0.0014275517487508922,0.0010706638115631692,0.07530335474660957
5576,E02005577,2282.0,2.34,6.13,0.006573181419807186,0.9811568799298861,0.0,0.012269938650306749,0.017528483786152498,0.8917616126205083,0.0013146362839614374,0.0021910604732690623,0.10473269062226118
5577,E02005578,2405.0,2.26,5.74,0.006237006237006237,0.9738045738045739,0.0,0.01995841995841996,0.02993762993762994,0.8719334719334719,0.0016632016632016633,0.0016632016632016633,0.12474012474012475
5578,E02005579,5245.0,2.24,5.31,0.00667302192564347,0.938417540514776,0.0,0.054909437559580554,0.03145853193517636,0.9445185891325072,0.0009532888465204957,0.0,0.05433746425166826
5579,E02005580,3292.0,2.2,5.31,0.003037667071688943,0.9492709599027946,0.0,0.047691373025516404,0.02703523693803159,0.9371202916160389,0.0,0.0,0.06227217496962333
5580,E02005581,2895.0,2.44,6.01,0.0069084628670120895,0.9799654576856649,0.0,0.013126079447322971,0.017962003454231434,0.8984455958549222,0.001381692573402418,0.0017271157167530224,0.09844559585492228
5581,E02005582,2675.0,2.28,5.53,0.00411214953271028,0.9480373831775701,0.0,0.047850467289719624,0.037757009345794394,0.9125233644859813,0.0011214953271028037,0.001869158878504673,0.08485981308411215
5582,E02005583,3628.0,2.19,5.95,0.0024807056229327455,0.9735391400220507,0.0,0.023980154355016537,0.023428886438809263,0.9327453142227122,0.0008269018743109151,0.0008269018743109151,0.06587651598676957
5583,E02005584,4170.0,2.18,4.78,0.004556354916067146,0.8199040767386091,0.0016786570743405275,0.17386091127098321,0.06258992805755395,0.9225419664268585,0.0019184652278177458,0.0016786570743405275,0.07386091127098321
5584,E02005585,4270.0,2.28,4.91,0.006557377049180328,0.8339578454332552,0.010070257611241218,0.14941451990632318,0.05831381733021077,0.9133489461358314,0.001873536299765808,0.001405152224824356,0.08337236533957845
5585,E02005586,4643.0,2.07,5.14,0.009907387465001078,0.8746500107688994,0.0,0.11522722377772991,0.04781391341804868,0.8352358388972647,0.0025845358604350637,0.0027999138488046522,0.15937971139349558
5586,E02005587,4158.0,2.31,5.03,0.001924001924001924,0.8761423761423761,0.011784511784511785,0.11014911014911015,0.037999037999038,0.9227994227994228,0.0007215007215007215,0.0,0.07671957671957672
5587,E02005588,3868.0,2.48,4.94,0.0059462254395036196,0.9014994829369183,0.0012926577042399173,0.09126163391933816,0.062564632885212,0.9464839710444675,0.001034126163391934,0.0,0.05248190279214064
5588,E02005589,4277.0,2.46,5.06,0.00397474865559972,0.8880056114098668,0.0007014262333411269,0.10778583119008651,0.055880289922843114,0.9146598082768296,0.003740939911152677,0.0007014262333411269,0.08113163432312369
5589,E02005590,4981.0,1.62,4.14,0.027102991367195343,0.5731780766914274,0.0008030515960650472,0.39891588034531217,0.10580204778156997,0.909455932543666,0.012648062638024492,0.0018068660911463562,0.07608913872716322
5590,E02005591,4525.0,1.72,4.51,0.024972375690607736,0.6413259668508288,0.009723756906077349,0.3239779005524862,0.11182320441988951,0.8954696132596686,0.0061878453038674034,0.009281767955801105,0.08906077348066298
5591,E02005592,4058.0,2.26,5.65,0.044110399211434205,0.8538689009364219,0.0,0.10152784622966979,0.07589945786101528,0.8775258748151799,0.00665352390340069,0.0049285362247412515,0.11089206505667816
5592,E02005593,2697.0,2.35,5.17,0.002224694104560623,0.8839451242120875,0.0,0.11383018168335188,0.04968483500185391,0.9447534297367445,0.0018539117538005192,0.0,0.05339265850945495
5593,E02005594,4726.0,1.96,5.1,0.046974185357596274,0.7160389335590351,0.014388489208633094,0.2225983918747355,0.07384680490901396,0.9016081252644943,0.003808717731696995,0.006347862886161659,0.08823529411764706
5594,E02005595,3919.0,2.26,6.16,0.008675682572084715,0.9415667262056647,0.0,0.049757591222250576,0.020923705026792548,0.9719316152079612,0.0007655014034192396,0.0,0.027813217657565704
5595,E02005596,4292.0,2.18,4.9,0.007455731593662628,0.825955265610438,0.0,0.16658900279589936,0.055452003727865795,0.9193849021435229,0.001863932898415657,0.0006989748369058714,0.07851817334575956
5596,E02005597,4255.0,2.3,5.4,0.0037602820211515863,0.9447708578143361,0.0,0.05146886016451234,0.026556991774383077,0.945710928319624,0.0009400705052878966,0.0,0.05334900117508813
5597,E02005598,2593.0,2.36,6.58,0.005399151561897416,0.9703046664095643,0.0,0.024296182028538373,0.021210952564596992,0.9649055148476668,0.0,0.0011569610489780178,0.03432317778634786
5598,E02005599,2321.0,2.31,5.67,0.002154243860404998,0.977595863851788,0.0,0.020249892287806978,0.026281775096940973,0.977165015079707,0.0012925463162429987,0.0,0.021973287376130978
5599,E02005600,2089.0,2.35,6.29,0.008137865007180469,0.9679272379128769,0.0,0.023934897079942556,0.01771182383915749,0.9492580181905218,0.0014360938247965534,0.0014360938247965534,0.048827190043082815
5600,E02005601,2615.0,2.12,5.19,0.00497131931166348,0.9223709369024856,0.001147227533460803,0.0722753346080306,0.035564053537284895,0.9227533460803059,0.004588910133843212,0.0,0.07265774378585087
5601,E02005602,3956.0,2.31,6.18,0.003538928210313448,0.9780080889787665,0.0,0.018452982810920122,0.017189079878665317,0.9570273003033367,0.0010111223458038423,0.0007583417593528817,0.04120323559150657
5602,E02005603,2862.0,2.41,5.8,0.0010482180293501049,0.9758909853249476,0.0,0.023060796645702306,0.02166317260656883,0.9577218728162125,0.0017470300489168414,0.0010482180293501049,0.039832285115303984
5603,E02005604,3293.0,2.36,6.12,0.00850288490737929,0.9641664136046159,0.0,0.027330701488004858,0.02459763133920437,0.9465532948679016,0.0012146978439113271,0.0012146978439113271,0.05101730944427574
5604,E02005605,3594.0,2.45,6.26,0.003617139677239844,0.9749582637729549,0.0,0.02142459654980523,0.012520868113522538,0.9532554257095158,0.0,0.0,0.045631608235948806
5605,E02005606,2224.0,2.43,6.16,0.007643884892086331,0.9761690647482014,0.0,0.01618705035971223,0.01933453237410072,0.9267086330935251,0.0,0.0,0.07284172661870504
5606,E02005607,3850.0,2.45,6.11,0.002857142857142857,0.985974025974026,0.0,0.011168831168831168,0.016103896103896103,0.9485714285714286,0.0007792207792207792,0.0007792207792207792,0.04987012987012987
5607,E02005608,2982.0,2.43,6.18,0.006036217303822937,0.9808853118712274,0.0,0.013078470824949699,0.02716297786720322,0.937625754527163,0.0,0.0,0.0613682092555332
5608,E02005609,2772.0,2.24,5.65,0.006493506493506494,0.9541847041847041,0.0,0.03932178932178932,0.024891774891774892,0.946969696969697,0.0010822510822510823,0.0,0.05194805194805195
5609,E02005610,3036.0,2.41,6.2,0.008563899868247694,0.9792490118577075,0.0009881422924901185,0.011857707509881422,0.018115942028985508,0.9403820816864296,0.0,0.0009881422924901185,0.058300395256917
5610,E02005611,4165.0,2.15,5.31,0.0067226890756302525,0.929171668667467,0.0,0.06386554621848739,0.033133253301320525,0.9366146458583433,0.0019207683073229293,0.0007202881152460984,0.060984393757503
5611,E02005612,2394.0,2.44,5.57,0.007101086048454469,0.9657477025898078,0.0,0.027151211361737676,0.04177109440267335,0.9636591478696742,0.006683375104427736,0.0012531328320802004,0.028404344193817876
5612,E02005613,3724.0,2.33,4.99,0.0026852846401718583,0.9081632653061225,0.0,0.08915145005370569,0.05988184747583244,0.9723415682062299,0.004833512352309345,0.0,0.022824919441460794
5613,E02005614,2563.0,2.25,5.13,0.008583690987124463,0.9188451033944596,0.0,0.07257120561841592,0.06710885680842762,0.9469371829886851,0.0074131876706984,0.0,0.04564962934061646
5614,E02005615,3729.0,2.37,5.17,0.0013408420488066506,0.9359077500670421,0.0,0.06275140788415125,0.05846071332796997,0.9702333065164923,0.0,0.0,0.029230356663984984
5615,E02005616,2256.0,2.39,5.05,0.004432624113475178,0.8617021276595744,0.0,0.13342198581560283,0.07446808510638298,0.9587765957446809,0.002216312056737589,0.0,0.03900709219858156
5616,E02005617,4048.0,2.41,5.12,0.002717391304347826,0.89649209486166,0.0,0.1007905138339921,0.08621541501976285,0.963191699604743,0.003458498023715415,0.0,0.033349802371541504
5617,E02005618,3299.0,2.59,5.56,0.002728099424067899,0.9527129433161564,0.0,0.04455895725977569,0.04455895725977569,0.992118823886026,0.001515610791148833,0.0,0.006365565322825098
5618,E02005619,2169.0,2.49,6.8,0.015214384508990318,0.9704933148916551,0.0,0.01429230059935454,0.019363762102351315,0.9488243430152143,0.0018441678192715537,0.002305209774089442,0.04702627939142462
5619,E02005620,2951.0,2.57,6.57,0.015587936292782108,0.9559471365638766,0.0,0.02846492714334124,0.016943409013893594,0.9695018637749915,0.0010166045408336157,0.0010166045408336157,0.029142663503896982
5620,E02005621,2691.0,2.44,6.33,0.012263099219620958,0.9672984020810108,0.0,0.020438498699368264,0.02564102564102564,0.9680416202155333,0.0011148272017837235,0.0014864362690449647,0.029357116313638052
5621,E02005622,3306.0,2.47,6.76,0.019056261343012703,0.9615849969751966,0.0,0.019358741681790685,0.019056261343012703,0.9588626739261948,0.0009074410163339383,0.0,0.040229885057471264
5622,E02005623,3016.0,2.39,6.34,0.015583554376657824,0.9588859416445623,0.0,0.02553050397877984,0.020557029177718834,0.9651856763925729,0.001326259946949602,0.0009946949602122016,0.033156498673740056
5623,E02005624,2819.0,2.55,5.88,0.0035473572188719402,0.9716211422490245,0.0,0.024831500532103583,0.021284143313231644,0.9758779709116708,0.001064207165661582,0.0,0.023412557644554806
5624,E02005625,3253.0,2.3,5.2,0.01291115893021826,0.8994774054718722,0.0,0.08761143559790963,0.05072241008300031,0.9437442360897633,0.004303719643406086,0.0,0.05164463572087304
5625,E02005626,2765.0,2.5,4.91,0.0028933092224231465,0.9396021699819168,0.0,0.057504520795660034,0.07848101265822785,0.9396021699819168,0.0014466546112115732,0.00108499095840868,0.05786618444846293
5626,E02005627,2727.0,2.37,6.01,0.02016868353502017,0.9376604327099377,0.0,0.042170883755042174,0.0297029702970297,0.9317931793179318,0.0014668133480014668,0.0,0.06637330399706637
5627,E02005628,3050.0,2.43,6.36,0.032131147540983604,0.9393442622950819,0.0,0.028524590163934428,0.026557377049180327,0.9557377049180328,0.0019672131147540984,0.0,0.0419672131147541
5628,E02005629,2201.0,2.37,6.48,0.02453430258973194,0.9463880054520672,0.0,0.029077691958200817,0.019990913221263062,0.9441163107678328,0.002271694684234439,0.0,0.052703316674238984
5629,E02005630,3489.0,2.39,6.5,0.01662367440527372,0.9466895958727429,0.0,0.03640011464603038,0.024362281456004584,0.939524218973918,0.0011464603038119805,0.0,0.058756090570364
5630,E02005631,3466.0,2.44,6.13,0.010963646855164455,0.9544143104443162,0.0,0.03462204270051933,0.018465089440276975,0.9399884593190998,0.0008655510675129833,0.001154068090017311,0.05856895556837854
5631,E02005632,2273.0,2.48,6.3,0.011878574571051475,0.9643642762868456,0.0013198416190057193,0.02331720193576771,0.020237571491421028,0.9419269687637484,0.0017597888253409592,0.0013198416190057193,0.05499340079190497
5632,E02005633,3314.0,2.46,5.59,0.006035003017501509,0.96016898008449,0.0,0.03379601689800845,0.02112251056125528,0.955944477972239,0.0015087507543753772,0.0009052504526252263,0.04224502112251056
5633,E02005634,2919.0,2.38,5.5,0.012332990750256937,0.9397053785542994,0.0,0.047961630695443645,0.04042480301473107,0.9181226447413497,0.0034258307639602604,0.0010277492291880781,0.0777663583418979
5634,E02005635,2738.0,2.41,5.68,0.003652300949598247,0.9663988312636961,0.0,0.029948867786705625,0.020818115412710007,0.9295105916727538,0.001095690284879474,0.0,0.07012417823228634
5635,E02005636,3980.0,2.44,5.45,0.007035175879396985,0.9525125628140704,0.0,0.040452261306532664,0.03341708542713568,0.9276381909547738,0.0,0.0,0.07160804020100503
5636,E02005637,3568.0,2.13,5.01,0.011210762331838564,0.8643497757847534,0.0,0.12443946188340807,0.057455156950672645,0.8864910313901345,0.002802690582959641,0.0008408071748878924,0.10986547085201794
5637,E02005638,3296.0,2.5,5.87,0.0009101941747572816,0.9814927184466019,0.0,0.017597087378640776,0.012439320388349514,0.9811893203883495,0.0009101941747572816,0.0009101941747572816,0.017900485436893203
5638,E02005639,2101.0,2.43,6.59,0.014754878629224179,0.9681104236078059,0.0,0.017134697762970014,0.020466444550214184,0.9338410280818658,0.0,0.0014278914802475012,0.0637791527843884
5639,E02005640,3292.0,2.41,5.68,0.04495747266099635,0.9261846901579587,0.0,0.028857837181044958,0.027339003645200487,0.9316524908869988,0.00425273390036452,0.0,0.0637910085054678
5640,E02005641,2962.0,2.4,5.49,0.011816340310600946,0.9361917623227549,0.0,0.05199189736664416,0.03241053342336259,0.9345037137069547,0.0,0.0,0.06448345712356515
5641,E02005642,2962.0,2.51,5.91,0.007427413909520594,0.9713031735313977,0.0,0.021269412559081703,0.023295070898041864,0.949696151249156,0.0,0.0,0.049966239027684
5642,E02005643,3260.0,2.38,4.84,0.002147239263803681,0.902760736196319,0.0,0.0950920245398773,0.06165644171779141,0.8012269938650307,0.0015337423312883436,0.0009202453987730061,0.19693251533742331
5643,E02005644,3125.0,2.18,5.08,0.02336,0.88992,0.0,0.08672,0.06528,0.84704,0.0032,0.00384,0.14592
5644,E02005645,4240.0,2.05,5.21,0.02688679245283019,0.8403301886792452,0.0,0.13254716981132075,0.04976415094339623,0.9429245283018868,0.0021226415094339622,0.0,0.05471698113207547
5645,E02005646,2632.0,2.46,5.48,0.0,0.9851823708206687,0.0,0.014437689969604863,0.023556231003039513,0.9726443768996961,0.0011398176291793312,0.0011398176291793312,0.02621580547112462
5646,E02005647,2802.0,2.26,5.21,0.0046395431834403995,0.9064953604568166,0.0,0.08886509635974305,0.05067808708065667,0.8982869379014989,0.0010706638115631692,0.0,0.10028551034975018
5647,E02005648,2766.0,2.5,6.05,0.0010845986984815619,0.9906001446131598,0.0,0.008315256688358641,0.024945770065075923,0.9483007953723789,0.0010845986984815619,0.0,0.05133767172812726
5648,E02005649,4300.0,2.41,5.72,0.010465116279069767,0.9565116279069767,0.0,0.03302325581395349,0.025116279069767444,0.9279069767441861,0.0006976744186046512,0.0,0.07116279069767442
5649,E02005650,2375.0,2.5,5.4,0.013052631578947368,0.9444210526315789,0.0,0.04252631578947368,0.04421052631578947,0.9528421052631579,0.0012631578947368421,0.0,0.04673684210526316
5650,E02005651,2623.0,2.31,5.43,0.0015249714067861228,0.9790316431566908,0.0,0.019443385436523065,0.014487228364468167,0.9672131147540983,0.001143728555089592,0.001143728555089592,0.031261913839115515
5651,E02005652,2586.0,2.35,5.27,0.024361948955916472,0.9303944315545244,0.0,0.04524361948955916,0.04215003866976025,0.9466357308584686,0.0015467904098994587,0.0,0.051817478731631866
5652,E02005653,3098.0,2.49,5.07,0.01065203357004519,0.8860555196901226,0.001936733376371853,0.1013557133634603,0.09651387992253066,0.94770819883796,0.0016139444803098773,0.0,0.05067785668173015
5653,E02005654,3087.0,2.56,5.26,0.011337868480725623,0.9326206673145448,0.0009718172983479105,0.05539358600583091,0.06770327178490444,0.941367022999676,0.001943634596695821,0.0,0.056365403304178816
5654,E02005655,2468.0,2.36,5.44,0.006888168557536467,0.9477309562398704,0.0012155591572123178,0.04457050243111831,0.03322528363047002,0.9606969205834684,0.0012155591572123178,0.0,0.03808752025931929
5655,E02005656,2284.0,2.58,5.03,0.012259194395796848,0.9137478108581436,0.0017513134851138354,0.07224168126094571,0.09938704028021016,0.968476357267951,0.003064798598949212,0.0013134851138353765,0.028021015761821366
5656,E02005657,2580.0,2.28,5.44,0.07403100775193798,0.8655038759689923,0.0015503875968992248,0.05891472868217054,0.03488372093023256,0.9255813953488372,0.006201550387596899,0.0011627906976744186,0.06744186046511629
5657,E02005658,2510.0,2.37,4.81,0.09920318725099601,0.8127490039840638,0.001195219123505976,0.08685258964143426,0.08605577689243028,0.8928286852589642,0.001195219123505976,0.0,0.10597609561752988
5658,E02005659,2278.0,2.25,5.33,0.003950834064969272,0.9460052677787533,0.0,0.05004389815627744,0.03731343283582089,0.9187884108867428,0.004389815627743635,0.0,0.07682177348551361
5659,E02005660,2300.0,2.56,5.18,0.016956521739130436,0.9373913043478261,0.0013043478260869566,0.04521739130434783,0.08,0.9656521739130435,0.0026086956521739132,0.0,0.030869565217391304
5660,E02005661,2467.0,2.53,5.21,0.04256181597081476,0.8763680583704905,0.0,0.0806647750304013,0.08471828131333603,0.8779894608836644,0.0032428050263477908,0.0012160518848804217,0.11836238346169436
5661,E02005662,2642.0,2.4,5.41,0.1570779712339137,0.787660862982589,0.0,0.05526116578349735,0.060938682816048445,0.9212717638152914,0.004163512490537472,0.0026495079485238456,0.07191521574564724
5662,E02005663,2334.0,2.41,5.61,0.010711225364181662,0.9627249357326478,0.0,0.026563838903170524,0.04712939160239932,0.9712939160239932,0.0,0.0,0.028277634961439587
5663,E02005664,2398.0,2.12,5.03,0.18306922435362802,0.6884904086738949,0.0,0.128023352793995,0.08340283569641367,0.8853211009174312,0.006255212677231026,0.005421184320266889,0.10300250208507089
5664,E02005665,2995.0,2.51,5.75,0.008681135225375626,0.9612687813021703,0.0,0.02971619365609349,0.04340567612687813,0.9559265442404007,0.001001669449081803,0.0,0.04273789649415693
5665,E02005666,3061.0,2.34,4.75,0.016987912446912775,0.8520091473374715,0.0,0.13100294021561582,0.1078079059131003,0.868343678536426,0.0035935968637700096,0.0013067624959163672,0.12675596210388762
5666,E02005667,2647.0,2.28,5.07,0.004533434076312807,0.8968643747638836,0.0,0.09860219115980355,0.058934642992066494,0.9557990177559501,0.0,0.0,0.0438231960710238
5667,E02005668,2423.0,2.39,5.56,0.015270326042096575,0.9657449442839455,0.0,0.018984729673957902,0.017746595130004126,0.9541890218737102,0.0,0.0,0.04539826661163846
5668,E02005669,2272.0,2.6,6.83,0.018045774647887324,0.9586267605633803,0.0,0.023327464788732395,0.014084507042253521,0.9867957746478874,0.0013204225352112676,0.0,0.012764084507042254
5669,E02005670,3248.0,1.82,4.22,0.17549261083743842,0.5089285714285714,0.03017241379310345,0.2854064039408867,0.12376847290640394,0.8793103448275862,0.0083128078817734,0.00646551724137931,0.10591133004926108
5670,E02005671,2997.0,2.2,5.28,0.3089756423089756,0.5769102435769102,0.001334668001334668,0.11277944611277944,0.07240573907240574,0.8845512178845513,0.006339673006339673,0.002002002002002002,0.10710710710710711
5671,E02005672,2685.0,2.09,4.67,0.2905027932960894,0.5508379888268157,0.00484171322160149,0.1538175046554935,0.13221601489757914,0.8409683426443203,0.010428305400372439,0.0029795158286778397,0.14562383612662944
5672,E02005673,2719.0,2.11,4.9,0.03126149319602795,0.8639205590290548,0.00625229863920559,0.09856564913571166,0.06951084957705038,0.8907686649503493,0.003677822728944465,0.0011033468186833395,0.1044501655020228
5673,E02005674,2569.0,2.01,4.78,0.14207862981704944,0.6251459711950175,0.0011677695601401323,0.23160762942779292,0.08641494745036979,0.9338263915920592,0.004281821720513819,0.0011677695601401323,0.06072401712728688
5674,E02005675,2310.0,2.45,5.12,0.00735930735930736,0.9272727272727272,0.0,0.06493506493506493,0.0645021645021645,0.9619047619047619,0.0,0.0,0.03722943722943723
5675,E02005676,2252.0,2.41,5.21,0.007548845470692718,0.9431616341030196,0.0,0.049289520426287745,0.05328596802841918,0.9338365896980462,0.0013321492007104796,0.0013321492007104796,0.06438721136767318
5676,E02005677,2561.0,2.3,5.56,0.014447481452557595,0.9336196798125732,0.0,0.05193283873486919,0.03553299492385787,0.9148770011714175,0.0011714174150722373,0.0011714174150722373,0.08395158141351035
5677,E02005678,2286.0,2.55,6.71,0.006561679790026247,0.9733158355205599,0.0,0.020122484689413824,0.025809273840769902,0.984251968503937,0.003499562554680665,0.0017497812773403325,0.010498687664041995
5678,E02005679,3616.0,2.5,5.9,0.0022123893805309734,0.9670907079646017,0.0,0.030696902654867256,0.03650442477876106,0.9787057522123894,0.0013827433628318584,0.0,0.01991150442477876
5679,E02005680,2151.0,2.76,6.7,0.009298000929800094,0.9725708972570897,0.001394700139470014,0.017201301720130173,0.023709902370990237,0.9837284983728498,0.0,0.0,0.01580660158066016
5680,E02005681,3209.0,2.51,6.16,0.004674353381115612,0.9797444686818323,0.0,0.015581177937052042,0.016827672172016205,0.9601121844811468,0.0015581177937052041,0.0009348706762231225,0.0373948270489249
5681,E02005682,2650.0,2.39,6.36,0.016226415094339624,0.9683018867924529,0.0,0.015471698113207547,0.013207547169811321,0.9558490566037736,0.0022641509433962265,0.0011320754716981133,0.04150943396226415
5682,E02005683,3623.0,2.45,5.93,0.00883245928788297,0.9663262489649461,0.0,0.02456527739442451,0.024289263041678166,0.9544576317968534,0.0019321004692243997,0.0,0.04333425338117582
5683,E02005684,3204.0,2.57,6.62,0.012796504369538077,0.9603620474406991,0.0,0.026841448189762796,0.020599250936329586,0.9491260923845194,0.0012484394506866417,0.0,0.04900124843945069
5684,E02005685,3078.0,2.44,5.66,0.004548408057179987,0.9441195581546459,0.0,0.051332033788174136,0.03151397011046134,0.8934372969460689,0.0,0.0,0.10591293047433398
5685,E02005686,3045.0,2.5,6.24,0.015763546798029555,0.9622331691297209,0.0,0.02200328407224959,0.021346469622331693,0.9293924466338259,0.0,0.0009852216748768472,0.06995073891625615
5686,E02005687,2249.0,2.49,6.85,0.021787461093819474,0.9568697198755002,0.0,0.0213428190306803,0.017785682525566917,0.9346376167185416,0.0017785682525566918,0.0,0.06313917296576256
5687,E02005688,2868.0,2.51,6.01,0.010808926080892609,0.9665271966527197,0.0,0.022663877266387727,0.027545327754532774,0.951534170153417,0.001394700139470014,0.0,0.046722454672245464
5688,E02005689,2930.0,2.68,6.19,0.0020477815699658703,0.9883959044368601,0.0,0.00955631399317406,0.026621160409556314,0.9802047781569966,0.0010238907849829352,0.0,0.01911262798634812
5689,E02005690,2283.0,2.32,5.31,0.024967148488830485,0.8449408672798949,0.001314060446780552,0.12965396408234778,0.07227332457293036,0.9329829172141918,0.00700832238282961,0.001314060446780552,0.058694699956197985
5690,E02005691,2577.0,2.33,6.11,0.015521924718665115,0.9611951882033372,0.0,0.023282887077997673,0.026387272021730693,0.9220023282887078,0.0011641443538998836,0.0,0.07683352735739232
