,GEOGRAPHY_CODE,All households,No adults in employment - with dependent children,No adults in employment - without dependent children,With dependent children - aged 0 to 4,With dependent children - all ages,With one or more people with a limiting long-term illness
4358,E02004359,1,0.048538011695906436,0.40058479532163743,0.1111111111111111,0.27251461988304093,0.3868421052631579
4359,E02004360,1,0.04368108566581849,0.39016115351993214,0.09923664122137404,0.24491094147582698,0.35793044953350295
4360,E02004361,1,0.031885818402672336,0.40783480109322806,0.08624354691770422,0.2702702702702703,0.3422411175220164
4361,E02004362,1,0.037930020582181714,0.3337253748897383,0.1246692149367833,0.3149073801822993,0.33490149955895326
4362,E02004363,1,0.015805070793546264,0.4280540006585446,0.05103720777082647,0.13862364175172867,0.31741850510372077
4363,E02004364,1,0.02184336707511987,0.4547149706979222,0.07778369738945125,0.20804475226425145,0.3572189664358018
4364,E02004365,1,0.043464566929133856,0.38708661417322837,0.07779527559055117,0.16755905511811023,0.33291338582677166
4365,E02004366,1,0.01858736059479554,0.5517348203221809,0.03438661710037175,0.07775712515489468,0.3590458488228005
4366,E02004367,1,0.011839708561020037,0.6156648451730419,0.04219793564055859,0.11262902246508803,0.3822100789313904
4367,E02004368,1,0.03354746609564597,0.25945753033547464,0.13882940756602427,0.3497501784439686,0.29336188436830835
4368,E02004369,1,0.01696969696969697,0.41309090909090906,0.06933333333333333,0.2324848484848485,0.37987878787878787
4369,E02004370,1,0.14459712679575265,0.31043098063710184,0.15958775765146782,0.39319175515302934,0.4316052467207995
4370,E02004371,1,0.06880058866813833,0.29654157468727005,0.13539367181751288,0.3428991905813098,0.3623988226637233
4371,E02004372,1,0.1353021978021978,0.34684065934065933,0.15728021978021978,0.3592032967032967,0.4141483516483517
4372,E02004373,1,0.055240370259779036,0.35055240370259777,0.11077933711555689,0.30486712451478054,0.37593311436249627
4373,E02004374,1,0.06134051466187911,0.3120885697187313,0.11968880909634949,0.3052064631956912,0.3509874326750449
4374,E02004375,1,0.05263157894736842,0.34057365636313003,0.10749094959621275,0.2548036758563074,0.3464216095795043
4375,E02004376,1,0.07015346069527091,0.3701847792045099,0.10053241465706232,0.23019104290635767,0.36767929846539305
4376,E02004377,1,0.046589817483189244,0.3186839577329491,0.10350624399615754,0.2881844380403458,0.33549471661863595
4377,E02004378,1,0.06443176414645745,0.4538754160722777,0.08535425582501188,0.16286257727056586,0.38682834046600095
4378,E02004379,1,0.017581628991747398,0.2834589163975601,0.10190168640114819,0.310010764262648,0.2655184786508791
4379,E02004380,1,0.016204425054534122,0.29822374571517607,0.10221252726706138,0.30819569959488935,0.27641009660330323
4380,E02004381,1,0.03217697335344394,0.3137254901960784,0.09879336349924585,0.26872800402212166,0.3051784816490699
4381,E02004382,1,0.023564064801178203,0.33394698085419733,0.09094256259204712,0.27245949926362295,0.3232695139911635
4382,E02004383,1,0.03571428571428571,0.3333333333333333,0.12103174603174603,0.2986111111111111,0.29662698412698413
4383,E02004384,1,0.02090032154340836,0.3694533762057878,0.10514469453376206,0.27234726688102895,0.3446945337620579
4384,E02004385,1,0.025867315885575167,0.3831405964698722,0.09616555082166768,0.2516737674984784,0.36183810103469266
4385,E02004386,1,0.03014469453376206,0.32395498392282956,0.10168810289389067,0.2640675241157556,0.3492765273311897
4386,E02004387,1,0.06794345645234838,0.28864569083447333,0.146374829001368,0.3479252165982672,0.34974920200638393
4387,E02004388,1,0.049941014549744395,0.3948092803775069,0.09123082972866693,0.24616594573338577,0.4113252064490759
4388,E02004389,1,0.013626040878122634,0.4940701488771133,0.06283118849356548,0.20489528135251073,0.3714357809740096
4389,E02004390,1,0.025785417901600473,0.46887966804979253,0.08032009484291643,0.23206876111440428,0.38618850029638413
4390,E02004391,1,0.027805037618580306,0.4488060189728492,0.07785410533202486,0.19888779849525678,0.3627739614000654
4391,E02004392,1,0.03226761397276495,0.28567199526346954,0.11959739490822972,0.3185316755476613,0.2756068679692126
4392,E02004393,1,0.031167855801727377,0.36687945925647764,0.09575666541494555,0.24784078107397672,0.31355613969207663
4393,E02004394,1,0.024708304735758406,0.317433081674674,0.09643102264927934,0.26595744680851063,0.31159917638984214
4394,E02004395,1,0.040187738339689055,0.425638017013787,0.07392197125256673,0.2211792314461719,0.3725432678204752
4395,E02004396,1,0.024531422271223815,0.41868798235942667,0.06229327453142227,0.21995589856670342,0.3624586549062844
4396,E02004397,1,0.028864656831302116,0.38999358563181524,0.09300833867864015,0.2584990378447723,0.32328415651058373
4397,E02004398,1,0.07571875889553088,0.3711927127810988,0.13065755764304013,0.3222317107884999,0.4138912610304583
4398,E02004399,1,0.027852650494159928,0.5151242887091944,0.06798442647499252,0.18718179095537585,0.40161725067385445
4399,E02004400,1,0.01384721901684745,0.5617355181167782,0.05238864528040618,0.1700900069236095,0.3914147242095546
4400,E02004401,1,0.015037593984962405,0.5970481759955444,0.053188526872737396,0.16374269005847952,0.4065719855193539
4401,E02004402,1,0.036660359508041626,0.5158467360454115,0.06646168401135288,0.14853358561967833,0.390964995269631
4402,E02004403,1,0.026661197703035273,0.29532403609515995,0.10213289581624282,0.3113207547169811,0.27112387202625104
4403,E02004404,1,0.020134228187919462,0.2961409395973154,0.1040268456375839,0.3024328859060403,0.2827181208053691
4404,E02004405,1,0.013432835820895522,0.2965174129353234,0.12139303482587065,0.3238805970149254,0.28507462686567164
4405,E02004406,1,0.010478519035976248,0.34299685644428923,0.07195249738037024,0.2521830247991617,0.28641285365001745
4406,E02004407,1,0.014973958333333334,0.328125,0.10286458333333333,0.2825520833333333,0.2545572916666667
4407,E02004408,1,0.02848625372639947,0.21994037760847962,0.14077509108976483,0.3574031136137794,0.269956939383902
4408,E02004409,1,0.01532377656945131,0.29461196243203164,0.08452792881858626,0.25902125556104794,0.2654473554127533
4409,E02004410,1,0.013411279229711142,0.3050206327372765,0.09594222833562586,0.28817056396148555,0.2867950481430536
4410,E02004411,1,0.030529781502544148,0.28225082310685423,0.11373840167614487,0.33403172702783596,0.28973361269081116
4411,E02004412,1,0.027543745949449125,0.3033052495139339,0.11633182112767336,0.3136746597537265,0.27900194426442
4412,E02004413,1,0.02234848484848485,0.3087121212121212,0.09356060606060607,0.2787878787878788,0.30416666666666664
4413,E02004414,1,0.022789425706472195,0.21194165907019144,0.13445761166818596,0.3445761166818596,0.23837739288969917
4414,E02004415,1,0.022848808945065628,0.2717549829849295,0.10500729217306758,0.32280019445794844,0.264948954788527
4415,E02004416,1,0.017394822006472493,0.3333333333333333,0.08616504854368932,0.26173139158576053,0.31715210355987056
4416,E02004417,1,0.0161090458488228,0.41263940520446096,0.08839322593969434,0.2503097893432466,0.36761668731928954
4417,E02004418,1,0.0487693710118505,0.3277119416590702,0.14949863263445762,0.3272561531449407,0.33773928896991795
4418,E02004419,1,0.06963906581740976,0.36772823779193203,0.12314225053078556,0.3176220806794055,0.38598726114649684
4419,E02004420,1,0.019669742593491985,0.3946090335114133,0.07406508013598834,0.22413793103448276,0.32175813501699857
4420,E02004421,1,0.022448979591836733,0.502332361516035,0.06501457725947522,0.1752186588921283,0.4096209912536443
4421,E02004422,1,0.02208782540099921,0.3952143044964502,0.10649487246910334,0.24138837759663423,0.3392058900867736
4422,E02004423,1,0.010156703424260012,0.497968659315148,0.06906558328496808,0.1915264074289031,0.3827626233313987
4423,E02004424,1,0.011489992587101558,0.20422535211267606,0.1223128243143069,0.36397331356560414,0.2168272794662713
4424,E02004425,1,0.027956298200514137,0.26317480719794345,0.1192159383033419,0.31651670951156813,0.243573264781491
4425,E02004426,1,0.017110266159695818,0.320659062103929,0.10424588086185044,0.26774397972116604,0.2858048162230672
4426,E02004427,1,0.019753086419753086,0.3712962962962963,0.09567901234567901,0.25493827160493826,0.33271604938271604
4427,E02004428,1,0.03046875,0.380078125,0.10234375,0.248828125,0.364453125
4428,E02004429,1,0.019673224408136045,0.349783261087029,0.09136378792930977,0.25375125041680563,0.35111703901300434
4429,E02004430,1,0.02003338898163606,0.2270450751252087,0.15792988313856426,0.3409015025041736,0.25242070116861437
4430,E02004431,1,0.04255952380952381,0.1842261904761905,0.1556547619047619,0.3324404761904762,0.2398809523809524
4431,E02004432,1,0.01706200582605077,0.2867249271743654,0.10029130253849355,0.2908863920099875,0.3096129837702871
4432,E02004433,1,0.05723905723905724,0.24640342822161004,0.13437404346495255,0.30088766452402815,0.2938475665748393
4433,E02004434,1,0.07329084588644265,0.2123406720741599,0.13296639629200463,0.3484936268829664,0.2954808806488992
4434,E02004435,1,0.06174371703381942,0.3651877133105802,0.12162581445857897,0.29878994725411107,0.38752714861929877
4435,E02004436,1,0.1211038961038961,0.3055194805194805,0.1444805194805195,0.3435064935064935,0.42467532467532465
4436,E02004437,1,0.06280610774992798,0.33707865168539325,0.09363295880149813,0.27859406511091905,0.37309132814750795
4437,E02004438,1,0.06277500733352889,0.38926371369903195,0.10413611029627456,0.2590202405397477,0.38251686711645644
4438,E02004439,1,0.13841717398269784,0.28035885933995514,0.15956424223005447,0.36270426145466195,0.36526754245434156
4439,E02004440,1,0.044677661169415295,0.33643178410794605,0.10254872563718141,0.2764617691154423,0.35292353823088457
4440,E02004441,1,0.08164556962025317,0.31613924050632913,0.12278481012658228,0.31170886075949367,0.38354430379746834
4441,E02004442,1,0.1350832266325224,0.31338028169014087,0.1613316261203585,0.3764404609475032,0.3892445582586428
4442,E02004443,1,0.03695652173913044,0.3453416149068323,0.10217391304347827,0.27919254658385095,0.36149068322981365
4443,E02004444,1,0.03746732500726111,0.16293929712460065,0.1620679639848969,0.3523090328202149,0.2233517281440604
4444,E02004445,1,0.06422018348623854,0.24770642201834864,0.1260728026043208,0.2992009470257473,0.3222846996152708
4445,E02004446,1,0.026345502446368085,0.25705683101242,0.10274745954083553,0.30485509973654495,0.2894241625893865
4446,E02004447,1,0.012943632567849687,0.2839248434237996,0.09102296450939457,0.2718162839248434,0.2739039665970772
4447,E02004448,1,0.015766653527788728,0.30271974773354354,0.0890815924320063,0.26606227828143475,0.3094205754828538
4448,E02004449,1,0.039727582292849034,0.30022701475595914,0.12287173666288309,0.28093076049943244,0.3047673098751419
4449,E02004450,1,0.017412935323383085,0.28814262023217246,0.09991708126036485,0.2740464344941957,0.28524046434494194
4450,E02004451,1,0.021408625504188643,0.2879304995345951,0.1200744647843624,0.3040645361464474,0.2876202295997518
4451,E02004452,1,0.01847290640394089,0.21828817733990147,0.13639162561576354,0.35591133004926107,0.27001231527093594
4452,E02004453,1,0.06816450875856817,0.33015993907083013,0.13175932977913177,0.3153084539223153,0.3781416603198781
4453,E02004454,1,0.024015369836695485,0.29330771693884083,0.11879602945885366,0.25360230547550433,0.30771693884085816
4454,E02004455,1,0.013354917037636584,0.20598947794415218,0.1388101983002833,0.35087009307972483,0.24524484014569
4455,E02004456,1,0.05030891438658429,0.23153868784936746,0.1297440423654016,0.30479552809649896,0.3024418946749044
4456,E02004457,1,0.056220095693779906,0.23953349282296652,0.15400717703349281,0.3741028708133971,0.29904306220095694
4457,E02004458,1,0.021224773834377174,0.16910229645093947,0.16945024356297841,0.3743910925539318,0.21329157967988865
4458,E02004459,1,0.019324853228962817,0.2925636007827789,0.11888454011741682,0.3045499021526419,0.28131115459882583
4459,E02004460,1,0.039587398940618905,0.24895455812656817,0.12322274881516587,0.323390019514915,0.30275996654586007
4460,E02004461,1,0.07960199004975124,0.20759837177747625,0.17051108095884215,0.3912256897331524,0.30845771144278605
4461,E02004462,1,0.03670745272525028,0.32452725250278086,0.08843159065628477,0.23442714126807565,0.3292547274749722
4462,E02004463,1,0.018230029830957905,0.2860457408021213,0.10142525687769308,0.2883659264169705,0.29333775273450446
4463,E02004464,1,0.023490849494673588,0.2556678503141218,0.10953291450423382,0.33870527178366566,0.3048347446052991
4464,E02004465,1,0.022946859903381644,0.3446054750402576,0.07689210950080515,0.23792270531400966,0.30394524959742353
4465,E02004466,1,0.03656307129798903,0.3333333333333333,0.11273613650213285,0.30316879951249237,0.3110907982937233
4466,E02004467,1,0.04288107202680067,0.27839195979899495,0.12462311557788945,0.31423785594639864,0.31256281407035175
4467,E02004468,1,0.01547911547911548,0.3324324324324324,0.09361179361179361,0.2918918918918919,0.2479115479115479
4468,E02004469,1,0.017682468021068473,0.29232505643340856,0.10421369450714824,0.29232505643340856,0.26674191121143714
4469,E02004470,1,0.024152106885919837,0.27929085303186024,0.09455292908530319,0.2042651593011305,0.2474306269270298
4470,E02004471,1,0.03891290920321186,0.3316862260654725,0.10037059913526869,0.27208153180975914,0.3252007411982705
4471,E02004472,1,0.01682018422106528,0.28634361233480177,0.09171005206247497,0.28354024829795754,0.24629555466559871
4472,E02004473,1,0.024703557312252964,0.2440711462450593,0.11067193675889328,0.3168642951251647,0.2654808959156785
4473,E02004474,1,0.0177717019822283,0.33116883116883117,0.09398496240601503,0.2706766917293233,0.3137388926862611
4474,E02004475,1,0.01583011583011583,0.3,0.09845559845559845,0.2918918918918919,0.33436293436293435
4475,E02004476,1,0.01928734880679961,0.2974828375286041,0.09087937234390324,0.2866949983654789,0.2942137953579601
4476,E02004477,1,0.01281085154483798,0.4171062547098719,0.07686510926902788,0.23059532780708364,0.35229841748304447
4477,E02004478,1,0.03458646616541353,0.35676691729323307,0.09962406015037593,0.26842105263157895,0.35
4478,E02004479,1,0.02472952086553323,0.31437403400309116,0.1106646058732612,0.2794435857805255,0.30602782071097373
4479,E02004480,1,0.04040029651593773,0.21942179392142327,0.13899184581171237,0.3747220163083766,0.2950333580429948
4480,E02004481,1,0.035018050541516244,0.3956678700361011,0.0851985559566787,0.23212996389891696,0.3815884476534296
4481,E02004482,1,0.09051456912585244,0.2588344699318041,0.14476131432114073,0.3964662120272784,0.3707377557346559
4482,E02004483,1,0.03154168007724493,0.33569359510782104,0.08175088509816543,0.25523012552301255,0.36305117476665594
4483,E02004484,1,0.03767329716696805,0.3405666063893912,0.11000602772754671,0.2796865581675708,0.3640747438215793
4484,E02004485,1,0.02389631429728635,0.28473066018631027,0.09882543539894695,0.29526123936816523,0.2887808829485622
4485,E02004486,1,0.010296010296010296,0.26673101673101673,0.09813384813384814,0.28217503217503215,0.2577220077220077
4486,E02004487,1,0.035897435897435895,0.3271794871794872,0.10905982905982906,0.29162393162393163,0.3227350427350427
4487,E02004488,1,0.017423593259068837,0.20679805769780063,0.10082833476149672,0.32162239360182804,0.24507283633247642
4488,E02004489,1,0.02664576802507837,0.24960815047021945,0.11755485893416928,0.3181818181818182,0.24568965517241378
4489,E02004490,1,0.08579599618684461,0.33428662217985383,0.14331108992691452,0.33238004448681285,0.3479504289799809
4490,E02004491,1,0.01274740020127474,0.22978866152297886,0.1194230124119423,0.3304260315330426,0.21938946662193895
4491,E02004492,1,0.023532522474881017,0.17583289264939186,0.12691697514542571,0.30063458487572714,0.2154944473823374
4492,E02004493,1,0.0417654028436019,0.2852488151658768,0.11463270142180094,0.2944312796208531,0.28169431279620855
4493,E02004494,1,0.015552523874488404,0.25702592087312415,0.06548431105047749,0.139699863574352,0.21145975443383355
4494,E02004495,1,0.021675454012888107,0.3438781487990627,0.0843585237258348,0.24897480960749854,0.309900410076157
4495,E02004496,1,0.015242821694434599,0.24388514711095358,0.12548741580999645,0.3023750443105282,0.2513293158454449
4496,E02004497,1,0.014925373134328358,0.31120990790727215,0.09780882819942839,0.27278501111463954,0.28707526198793265
4497,E02004498,1,0.04245283018867924,0.33102108768035515,0.0962819089900111,0.2641509433962264,0.3154827968923418
4498,E02004499,1,0.015787447054293417,0.17943781286099345,0.13785136696187908,0.36503658067000383,0.22063919907585675
4499,E02004500,1,0.02457142857142857,0.25114285714285717,0.11314285714285714,0.324,0.2674285714285714
4500,E02004501,1,0.03802535023348899,0.27451634422948634,0.11641094062708472,0.309873248832555,0.2868579052701801
4501,E02004502,1,0.01655379984951091,0.3370955605718585,0.08276899924755456,0.24642588412340105,0.3145221971407073
4502,E02004503,1,0.017845554834523037,0.1862426995457495,0.11615833874107723,0.35983127839065543,0.24497079818299805
4503,E02004504,1,0.03219814241486068,0.15572755417956657,0.13374613003095975,0.4179566563467492,0.19752321981424148
4504,E02004505,1,0.022443890274314215,0.3371571072319202,0.09326683291770574,0.26683291770573564,0.3281795511221945
4505,E02004506,1,0.019877675840978593,0.2886085626911315,0.11123853211009174,0.30160550458715596,0.2966360856269113
4506,E02004507,1,0.05229936880072137,0.16711752329425908,0.15359182446648634,0.3201082055906222,0.2344454463480613
4507,E02004508,1,0.0202729044834308,0.26666666666666666,0.11423001949317739,0.30682261208577,0.29473684210526313
4508,E02004509,1,0.014589905362776025,0.2251577287066246,0.13722397476340695,0.2835173501577287,0.24802839116719244
4509,E02004510,1,0.01708984375,0.3134765625,0.08935546875,0.28466796875,0.30908203125
4510,E02004511,1,0.051580698835274545,0.28480310593455355,0.1228508042151969,0.312534664448142,0.3266777592900721
4511,E02004512,1,0.02762898223851142,0.3140682266704257,0.06879052720608965,0.17620524386805753,0.28080067662813646
4512,E02004513,1,0.0922518787250583,0.3405027209121534,0.140710028504794,0.32780513086291785,0.38118683596786734
4513,E02004514,1,0.03715170278637771,0.3591331269349845,0.09818664307828394,0.27156125608137993,0.3007518796992481
4514,E02004515,1,0.012747875354107648,0.24220963172804533,0.11862606232294617,0.31373937677053826,0.2843484419263456
4515,E02004516,1,0.048374512353706114,0.24863459037711313,0.12067620286085826,0.24733420026007802,0.2634590377113134
4516,E02004517,1,0.026282853566958697,0.30131414267834794,0.09887359198998748,0.2844180225281602,0.3094493116395494
4517,E02004518,1,0.014178112538768276,0.25299069561364645,0.12184315463003988,0.30837394771821003,0.2472308373947718
4518,E02004519,1,0.017594369801663467,0.37396033269353807,0.09053103007037748,0.3035828534868842,0.33941138835572615
4519,E02004520,1,0.05591597157862218,0.2109978375038616,0.23293172690763053,0.44238492431263515,0.3030583873957368
4520,E02004521,1,0.05656565656565657,0.29408369408369406,0.12034632034632034,0.30418470418470417,0.3489177489177489
4521,E02004522,1,0.025990491283676705,0.31378763866877973,0.08684627575277337,0.2589540412044374,0.2814580031695721
4522,E02004523,1,0.049424930059061234,0.2747901771837115,0.1196767174386074,0.32576935032639104,0.36089524401616413
4523,E02004524,1,0.018220042046250877,0.2624386825508059,0.10756832515767344,0.30658724597056763,0.28100911002102313
4524,E02004525,1,0.019407894736842107,0.3069078947368421,0.09703947368421052,0.2766447368421053,0.3203947368421053
4525,E02004526,1,0.01216,0.42528,0.08224,0.22528,0.36
4526,E02004527,1,0.02531645569620253,0.2655476059438635,0.10897083104017612,0.2721518987341772,0.279031370390754
4527,E02004528,1,0.02372775522947237,0.27880112394630036,0.10583827661567281,0.2969091476740556,0.31033406181704654
4528,E02004529,1,0.029256399837464444,0.2681836651767574,0.10930516050386022,0.28931328728159283,0.29825274278748476
4529,E02004530,1,0.031676022453889334,0.32558139534883723,0.1082598235765838,0.30352846832397756,0.313953488372093
4530,E02004531,1,0.025447316103379723,0.3184890656063618,0.11252485089463221,0.26401590457256463,0.3089463220675944
4531,E02004532,1,0.025910627112279386,0.3019151333082989,0.10101389410439354,0.241457003379647,0.2820127675553887
4532,E02004533,1,0.04747774480712166,0.326739202110122,0.11605670952851961,0.28420705572040883,0.34948895483020115
4533,E02004534,1,0.0404099560761347,0.23543191800878477,0.13997071742313325,0.3001464128843338,0.28257686676427524
4534,E02004535,1,0.030856149500217298,0.30073880921338547,0.11082138200782268,0.23468057366362452,0.30812690134724036
4535,E02004536,1,0.033140016570008285,0.3612261806130903,0.09776304888152444,0.263877381938691,0.33429991714995855
4536,E02004537,1,0.058986639778169904,0.3634988656415427,0.11066296949836148,0.27501890597428785,0.3574489538694227
4537,E02004538,1,0.02752842609216038,0.2663076002393776,0.11220825852782765,0.3216636744464393,0.2621184919210054
4538,E02004539,1,0.05153678981682707,0.3157404532753803,0.1272896615957777,0.3120149022042844,0.3219497050605402
4539,E02004540,1,0.04032604032604033,0.2702702702702703,0.12955812955812956,0.3157443157443157,0.26855426855426856
4540,E02004541,1,0.026004228329809725,0.2879492600422833,0.10718816067653276,0.2644820295983087,0.24735729386892177
4541,E02004542,1,0.026406926406926406,0.2761904761904762,0.09826839826839827,0.3220779220779221,0.2826839826839827
4542,E02004543,1,0.08059467918622848,0.2554773082942097,0.1443661971830986,0.3454616588419405,0.28912363067292646
4543,E02004544,1,0.02923508209851822,0.3319983980776932,0.08770524629555466,0.26271525830997194,0.32438926712054467
4544,E02004545,1,0.06056527590847914,0.36406460296096904,0.11406460296096904,0.30181695827725435,0.3644010767160161
4545,E02004546,1,0.04749841671944269,0.34515516149461684,0.10797973400886637,0.26979100696643443,0.3467384420519316
4546,E02004547,1,0.0650174437044085,0.3054234062797336,0.11988582302568981,0.3117665715191881,0.3273073263558516
4547,E02004548,1,0.029080675422138838,0.08348968105065666,0.22138836772983114,0.36397748592870544,0.15728580362726705
4548,E02004549,1,0.05292652552926526,0.32129514321295144,0.11643835616438356,0.31288916562889163,0.32129514321295144
4549,E02004550,1,0.05862068965517241,0.31128526645768023,0.1231974921630094,0.2865203761755486,0.345141065830721
4550,E02004551,1,0.0553232550659376,0.3091026053393374,0.11386297844966227,0.3004181408813123,0.3554197491154712
4551,E02004552,1,0.036713922210105415,0.22210105416212286,0.12141039621955653,0.31006906579425664,0.27880770628862234
4552,E02004553,1,0.08610169491525424,0.2366101694915254,0.1576271186440678,0.3616949152542373,0.3264406779661017
4553,E02004554,1,0.05943238731218698,0.18964941569282137,0.13823038397328882,0.34390651085141904,0.28347245409015026
4554,E02004555,1,0.019772822885990745,0.26419856962557847,0.10138830458561211,0.2978544383676904,0.29995793016407235
4555,E02004556,1,0.022442972774098603,0.2803532008830022,0.09234731420161883,0.29175864606328183,0.2733627667402502
4556,E02004557,1,0.03313648293963255,0.20374015748031496,0.1437007874015748,0.3349737532808399,0.2588582677165354
4557,E02004558,1,0.045989304812834225,0.38894830659536545,0.10944741532976827,0.24313725490196078,0.3664884135472371
4558,E02004559,1,0.025559105431309903,0.22939297124600638,0.1389776357827476,0.34792332268370607,0.26517571884984026
4559,E02004560,1,0.030263157894736843,0.27401315789473685,0.11907894736842105,0.3026315789473684,0.32335526315789476
4560,E02004561,1,0.025013743815283124,0.25068719076415613,0.11764705882352941,0.33067619571192963,0.3155579989004948
4561,E02004562,1,0.036120011651616664,0.33323623652781825,0.09729099912612875,0.27323041071948734,0.3279930090300029
4562,E02004563,1,0.01350337584396099,0.33983495873968494,0.09152288072018004,0.2524381095273818,0.35408852213053266
4563,E02004564,1,0.013708019191226868,0.29609321453050036,0.11583276216586703,0.31871144619602465,0.32145305003427005
4564,E02004565,1,0.01691928093056045,0.3219950652097286,0.10204441311244272,0.3031371166725414,0.2976735988720479
4565,E02004566,1,0.08199121522693997,0.299170326988775,0.14446071254270376,0.3343094192288921,0.34455832113225965
4566,E02004567,1,0.011010362694300517,0.31088082901554404,0.10200777202072539,0.28821243523316065,0.2852979274611399
4567,E02004568,1,0.031148604802076575,0.21933809214795588,0.15217391304347827,0.31700194678780014,0.2527579493835172
4568,E02004569,1,0.03155097974094985,0.31351710395217536,0.10328794420458319,0.25440053138492197,0.3208236466290269
4569,E02004570,1,0.029344073647871116,0.37658227848101267,0.10414269275028769,0.2882623705408516,0.3429228998849252
4570,E02004571,1,0.015445284258954979,0.32205060795267826,0.09562931317778509,0.29313177785080513,0.304304962208347
4571,E02004572,1,0.033616298811544994,0.2699490662139219,0.13208828522920205,0.33446519524617996,0.3212224108658744
4572,E02004573,1,0.060482374768089056,0.40037105751391466,0.10204081632653061,0.24786641929499073,0.3692022263450835
4573,E02004574,1,0.04758883248730964,0.3730964467005076,0.11865482233502538,0.29441624365482233,0.3813451776649746
4574,E02004575,1,0.02396234488660676,0.31471972614462984,0.09970047068891741,0.279204107830552,0.30359435173299104
4575,E02004576,1,0.030415008527572486,0.3664013644115975,0.10233086981239341,0.26776577600909607,0.3555997725980671
4576,E02004577,1,0.0171021377672209,0.3030878859857482,0.10926365795724466,0.2935866983372922,0.34299287410926366
4577,E02004578,1,0.03165843740923613,0.5492303223932616,0.06738309613708975,0.17775196049956432,0.43363345919256463
4578,E02004579,1,0.018345563709139426,0.3949299533022015,0.0790527018012008,0.23549032688458973,0.3775850567044696
4579,E02004580,1,0.016571632216678546,0.5753741981468282,0.05452601568068425,0.17391304347826086,0.45206699928724164
4580,E02004581,1,0.015131578947368421,0.32467105263157897,0.0881578947368421,0.26644736842105265,0.34407894736842104
4581,E02004582,1,0.03520249221183801,0.509968847352025,0.07912772585669782,0.20498442367601247,0.4585669781931464
4582,E02004583,1,0.027917364600781685,0.36878838637632605,0.09826912339475154,0.25600223338916805,0.36348408710217756
4583,E02004584,1,0.015657934357121348,0.6272207166516109,0.04065040650406504,0.12195121951219512,0.4670280036133695
4584,E02004585,1,0.04096088697259008,0.42285186325839236,0.10224822913458577,0.26239605789959963,0.41700030797659376
4585,E02004586,1,0.04059462550028588,0.4882790165809034,0.08347627215551744,0.2281303602058319,0.4085191538021727
4586,E02004587,1,0.08643771827706635,0.4170547147846333,0.13358556461001164,0.3087892898719441,0.4575087310826543
4587,E02004588,1,0.04748982360922659,0.48032564450474896,0.08582089552238806,0.2221845318860244,0.4331750339213026
4588,E02004589,1,0.048163013275702375,0.4133991972831121,0.10373572090151281,0.2735412164248225,0.40629824019759186
4589,E02004590,1,0.04494990522610344,0.5713512049823991,0.062009206607094504,0.16571892770105606,0.512320606552938
4590,E02004591,1,0.009973149213655544,0.252397391637898,0.11392405063291139,0.317222861526659,0.2351361718450326
4591,E02004592,1,0.026239067055393587,0.295085381091212,0.10349854227405247,0.2865472719700125,0.28446480633069554
4592,E02004593,1,0.018260292164674636,0.24833997343957503,0.11221779548472775,0.31806108897742363,0.26128818061088976
4593,E02004594,1,0.0136986301369863,0.25990373935579414,0.14587189929655683,0.332469455757127,0.2676786375416512
4594,E02004595,1,0.01425233644859813,0.20093457943925233,0.12079439252336449,0.31705607476635517,0.22710280373831776
4595,E02004596,1,0.02796271637816245,0.2609853528628495,0.11007545494895694,0.30137594318686195,0.2947181535730138
4596,E02004597,1,0.029138513513513514,0.2690033783783784,0.12795608108108109,0.2998310810810811,0.27238175675675674
4597,E02004598,1,0.013831258644536652,0.2641770401106501,0.10753803596127248,0.29979253112033194,0.27351313969571234
4598,E02004599,1,0.01804915514592934,0.2584485407066052,0.11866359447004608,0.31797235023041476,0.28302611367127495
4599,E02004600,1,0.03931006819093462,0.22904131568391498,0.11672683513838748,0.3192940232651424,0.2627356598475732
4600,E02004601,1,0.011795543905635648,0.3765836609873307,0.0799475753604194,0.2415902140672783,0.2966360856269113
4601,E02004602,1,0.0847457627118644,0.26311541565778856,0.1343825665859564,0.33857949959644873,0.32889426957223566
4602,E02004603,1,0.045616535994297935,0.3104062722736992,0.09123307198859587,0.20206699928724162,0.28759800427655025
4603,E02004604,1,0.0773051847252406,0.3163613784538963,0.1397081651660975,0.3188450791679603,0.3433716237193418
4604,E02004605,1,0.08313057583130576,0.33941605839416056,0.12652068126520682,0.31346309813463097,0.38523925385239255
4605,E02004606,1,0.03066989507667474,0.26419155232714553,0.11138014527845036,0.26472962066182404,0.289211729889696
4606,E02004607,1,0.016963710543268198,0.2681984109942023,0.07687352372772172,0.17006656645909385,0.22503757783981104
4607,E02004608,1,0.014977973568281937,0.30198237885462553,0.05881057268722467,0.12048458149779735,0.21894273127753303
4608,E02004609,1,0.017285766826038985,0.27179109966899595,0.11290915777859507,0.29937477013607944,0.25744759102611253
4609,E02004610,1,0.012732919254658385,0.38229813664596274,0.06490683229813665,0.17298136645962733,0.26273291925465836
4610,E02004611,1,0.02010755202244564,0.326163198503624,0.09539396773439326,0.276361935936404,0.2740238484919336
4611,E02004612,1,0.017823639774859287,0.2865853658536585,0.11679174484052533,0.28846153846153844,0.2633677298311445
