,GEOGRAPHY_CODE,All categories: Tenure,Other,Owned outright,Owned with a mortgage or loan,Rented from a housing association/registered social landlord,Rented from a private landlord or letting agency,Rented from council(local authority),Shared ownership
4524,E02004525,1,0.03355263157894737,0.37993421052631576,0.45526315789473687,0.017105263157894738,0.02894736842105263,0.08026315789473684,0.004934210526315789
4525,E02004526,1,0.02656,0.49088,0.3568,0.01728,0.0464,0.0592,0.00288
4526,E02004527,1,0.025591634562465604,0.28150798018712164,0.468904788112273,0.03054485415520088,0.09356081452944413,0.09631260319207485,0.003577325261419923
4527,E02004528,1,0.02622541367467999,0.38276615672806746,0.4633156415860131,0.010615048392132375,0.03777708398376522,0.07836403371838901,0.0009366219169528567
4528,E02004529,1,0.052417716375457134,0.38073953677366923,0.3620479479886225,0.008533116619260463,0.08370581064607883,0.10930516050386022,0.003250711093051605
4529,E02004530,1,0.025260625501202887,0.32157177225340816,0.4073777064955894,0.014434643143544507,0.060144346431435444,0.16920609462710506,0.002004811547714515
4530,E02004531,1,0.03061630218687873,0.29940357852882704,0.4099403578528827,0.04135188866799205,0.06123260437375746,0.1558648111332008,0.0015904572564612327
4531,E02004532,1,0.025535110777318813,0.3120540743522343,0.4100638377769433,0.050694705219677054,0.09087495306045813,0.1092752534735261,0.0015020653398422831
4532,E02004533,1,0.026706231454005934,0.218595450049456,0.39663699307616224,0.04945598417408507,0.03428948236069898,0.2667326079788988,0.007583250906693043
4533,E02004534,1,0.019326500732064423,0.20849194729136164,0.4931185944363104,0.025183016105417278,0.04568081991215227,0.19648609077598828,0.01171303074670571
4534,E02004535,1,0.05084745762711865,0.39895697522816165,0.35419382877009997,0.02955236853541938,0.08344198174706649,0.07388092133854846,0.009126466753585397
4535,E02004536,1,0.02899751449875725,0.43661971830985913,0.36495443247721626,0.021541010770505385,0.041425020712510356,0.103976801988401,0.0024855012427506215
4536,E02004537,1,0.04386186034786993,0.19435341567935469,0.3740862112427527,0.02999747920342828,0.050668011091504914,0.3017393496344845,0.005293672800604991
4537,E02004538,1,0.018252543387193298,0.39317773788150806,0.45511669658886894,0.004488330341113106,0.07360861759425494,0.05056852184320766,0.0047875523638539795
4538,E02004539,1,0.02825209562247749,0.26979199006519716,0.44365104004967404,0.007451102142191866,0.03135672151505744,0.21452964917727413,0.0049674014281279105
4539,E02004540,1,0.026598026598026597,0.3732303732303732,0.4547404547404547,0.021021021021021023,0.053196053196053195,0.0682110682110682,0.003003003003003003
4540,E02004541,1,0.023890063424947146,0.3492600422832981,0.43911205073995774,0.019238900634249472,0.08668076109936575,0.08054968287526428,0.0012684989429175475
4541,E02004542,1,0.030735930735930735,0.4173160173160173,0.45324675324675323,0.006493506493506494,0.049783549783549784,0.04069264069264069,0.0017316017316017316
4542,E02004543,1,0.023082942097026604,0.3137715179968701,0.41471048513302033,0.028560250391236306,0.06298904538341157,0.15453834115805948,0.002347417840375587
4543,E02004544,1,0.0184221065278334,0.23748498197837406,0.38886663996796156,0.04124949939927913,0.0420504605526632,0.2683219863836604,0.003604325190228274
4544,E02004545,1,0.015141318977119785,0.16722745625841184,0.3193135935397039,0.017160161507402422,0.03566621803499327,0.4407806191117093,0.004710632570659489
4545,E02004546,1,0.012349588347055098,0.1649778340721976,0.3400886637112096,0.006966434452184927,0.044648511716276124,0.4227359088030399,0.008233058898036731
4546,E02004547,1,0.02029812876625436,0.17126546146527116,0.3418966064065969,0.026958452267681572,0.045353631462099586,0.3882017126546147,0.0060260069774817635
4547,E02004548,1,0.010631644777986242,0.14196372732958099,0.7263914946841776,0.04221388367729831,0.043151969981238276,0.02032520325203252,0.015322076297686053
4548,E02004549,1,0.012764632627646327,0.17963885429638854,0.3633250311332503,0.009962640099626401,0.03144458281444583,0.3981942714819427,0.004669987546699875
4549,E02004550,1,0.012852664576802508,0.18996865203761756,0.3683385579937304,0.038557993730407525,0.049843260188087775,0.33260188087774295,0.007836990595611285
4550,E02004551,1,0.014152460598263108,0.16886458668382118,0.3599228047603731,0.024123512383403024,0.04084914763589579,0.3875844322933419,0.004503055644901898
4551,E02004552,1,0.011268629589240277,0.1817520901490367,0.5092693565976009,0.02544529262086514,0.04252998909487459,0.2268266085059978,0.0029080334423845873
4552,E02004553,1,0.013220338983050847,0.1488135593220339,0.3786440677966102,0.09050847457627119,0.04440677966101695,0.29559322033898305,0.0288135593220339
4553,E02004554,1,0.009348914858096828,0.14524207011686144,0.4751252086811352,0.03005008347245409,0.05575959933222037,0.27712854757929883,0.007345575959933222
4554,E02004555,1,0.026083298275136727,0.3529659234328986,0.4615061001262095,0.09087084560370215,0.05511148506520824,0.009676062263357174,0.0037862852334875894
4555,E02004556,1,0.023905847738139023,0.42294961382861346,0.43287973519676354,0.06656859139389482,0.0474439132033836,0.0051489518205222505,0.0011033468186833395
4556,E02004557,1,0.02066929133858268,0.25656167979002625,0.5374015748031497,0.12926509186351706,0.04461942257217848,0.004593175853018373,0.006889763779527559
4557,E02004558,1,0.027450980392156862,0.3304812834224599,0.3073083778966132,0.21889483065953655,0.09518716577540107,0.01818181818181818,0.0024955436720142605
4558,E02004559,1,0.012140575079872205,0.3095846645367412,0.552076677316294,0.09041533546325879,0.02779552715654952,0.006389776357827476,0.001597444089456869
4559,E02004560,1,0.034210526315789476,0.3236842105263158,0.4575657894736842,0.1,0.07467105263157894,0.006578947368421052,0.003289473684210526
4560,E02004561,1,0.017592083562396922,0.3672347443650357,0.5043980208905993,0.0651456844420011,0.04068169323804288,0.0030236393622869707,0.0019241341396371632
4561,E02004562,1,0.02883775123798427,0.36527818234780074,0.41712787649286337,0.12205068453247889,0.05913195455869502,0.004951937081270026,0.0026216137489076608
4562,E02004563,1,0.0172543135783946,0.4891222805701425,0.4257314328582146,0.02138034508627157,0.03188297074268567,0.01312828207051763,0.0015003750937734434
4563,E02004564,1,0.01233721727210418,0.40267306374228923,0.5277587388622345,0.010623714873200822,0.027073337902673064,0.017135023989033583,0.002398903358464702
4564,E02004565,1,0.013041945717307015,0.4208671131476912,0.49612266478674655,0.010927035600986958,0.026260133944307366,0.031018681706027493,0.0017624250969333803
4565,E02004566,1,0.03465104929233773,0.2000976085895559,0.35431918008784774,0.1376281112737921,0.05514885309907272,0.2127867252318204,0.005368472425573451
4566,E02004567,1,0.011010362694300517,0.4332901554404145,0.5077720207253886,0.006152849740932643,0.021373056994818652,0.01878238341968912,0.0016191709844559584
4567,E02004568,1,0.01589876703439325,0.25210902011680725,0.5807916937053861,0.010707332900713823,0.03698896820246593,0.1009085009733939,0.0025957170668397143
4568,E02004569,1,0.02225174360677516,0.3596811690468283,0.4387246761873132,0.03387578877449352,0.0913317834606443,0.049485220856858185,0.004649618067087346
4569,E02004570,1,0.017548906789413118,0.3849252013808976,0.4134062140391254,0.061565017261219795,0.04689298043728424,0.07192174913693901,0.0037399309551208286
4570,E02004571,1,0.011501807426881366,0.4528425895497864,0.49622083470259615,0.003614853762734144,0.022674991784423268,0.012159053565560303,0.000985869208018403
4571,E02004572,1,0.035653650254668934,0.2838709677419355,0.49168081494057725,0.02071307300509338,0.06723259762308999,0.09813242784380305,0.0027164685908319186
4572,E02004573,1,0.04007421150278293,0.3109461966604824,0.3142857142857143,0.03450834879406308,0.17439703153988867,0.12207792207792208,0.0037105751391465678
4573,E02004574,1,0.03299492385786802,0.3258248730964467,0.378489847715736,0.05520304568527919,0.06662436548223351,0.13166243654822335,0.009200507614213198
4574,E02004575,1,0.03423192126658109,0.35216089002995293,0.4163457424047925,0.012409071459135643,0.06782199400941377,0.11018399657680787,0.0068463842533162175
4575,E02004576,1,0.028993746446844798,0.44314951677089254,0.40790221716884595,0.013644115974985787,0.04548038658328596,0.05685048322910745,0.003979533826037522
4576,E02004577,1,0.03657957244655582,0.3862232779097387,0.4251781472684085,0.018052256532066508,0.05320665083135392,0.07885985748218527,0.0019002375296912114
4577,E02004578,1,0.03688643624745861,0.5158292187046181,0.2279988382224804,0.03572465872785362,0.12227708393842579,0.055184432181237295,0.006099331977926227
4578,E02004579,1,0.029686457638425617,0.4836557705136758,0.36490993995997334,0.003002001334222815,0.052701801200800535,0.06104069379586391,0.005003335557038025
4579,E02004580,1,0.022095509622238062,0.5962223806129722,0.2792230933713471,0.02459016393442623,0.044725588025659305,0.024946543121881683,0.00819672131147541
4580,E02004581,1,0.022697368421052633,0.46348684210526314,0.42401315789473687,0.0042763157894736845,0.04736842105263158,0.034210526315789476,0.003947368421052632
4581,E02004582,1,0.020249221183800622,0.5386292834890966,0.335202492211838,0.05389408099688474,0.038629283489096576,0.003738317757009346,0.009657320872274144
4582,E02004583,1,0.03378001116694584,0.4204355108877722,0.4036850921273032,0.023450586264656615,0.06867671691792294,0.044109436069235064,0.005862646566164154
4583,E02004584,1,0.024390243902439025,0.6636555254441433,0.25203252032520324,0.008431195423065342,0.037037037037037035,0.011442336645588679,0.0030111412225233363
4584,E02004585,1,0.01632275947028026,0.4484139205420388,0.4009855251000924,0.0384970742223591,0.05297197412996612,0.03387742531567601,0.008931321219587311
4585,E02004586,1,0.0274442538593482,0.44025157232704404,0.3270440251572327,0.049170954831332186,0.11435105774728416,0.03487707261292167,0.00686106346483705
4586,E02004587,1,0.03521536670547148,0.309662398137369,0.32625145518044235,0.09866123399301513,0.06664726426076834,0.15541327124563445,0.008149010477299184
4587,E02004588,1,0.030868385345997285,0.296472184531886,0.26967435549525104,0.05088195386702849,0.291044776119403,0.05529172320217096,0.005766621438263229
4588,E02004589,1,0.02469898116702686,0.4257486878666255,0.3849953689410312,0.02469898116702686,0.08335906143871566,0.04970669959864155,0.006792219820932387
4589,E02004590,1,0.027078256160303276,0.5426482534524777,0.2437043054427295,0.036555645816409424,0.11751963173571622,0.029515299214730572,0.0029786081776333605
4590,E02004591,1,0.038358266206367474,0.36056770233985425,0.4403528960490986,0.004986574606827772,0.09129267357115459,0.06329113924050633,0.0011507479861910242
4591,E02004592,1,0.03290295710120783,0.29300291545189505,0.4017076218242399,0.0770512286547272,0.07434402332361516,0.11245314452311538,0.0085381091211995
4592,E02004593,1,0.04847277556440903,0.34926958831341304,0.41434262948207173,0.012616201859229747,0.07171314741035857,0.10159362549800798,0.00199203187250996
4593,E02004594,1,0.09959274342835987,0.32950758978156236,0.3702332469455757,0.029248426508700482,0.06627175120325805,0.10181414291003332,0.0033320992225101815
4594,E02004595,1,0.03644859813084112,0.3014018691588785,0.5063084112149533,0.014953271028037384,0.07663551401869159,0.0602803738317757,0.00397196261682243
4595,E02004596,1,0.05015534842432313,0.3280071016422548,0.37017310252996005,0.03905903240124279,0.085219707057257,0.12516644474034622,0.0022192632046160675
4596,E02004597,1,0.03758445945945946,0.23733108108108109,0.44130067567567566,0.036317567567567564,0.09881756756756757,0.14273648648648649,0.0059121621621621625
4597,E02004598,1,0.042876901798063624,0.34854771784232363,0.4190871369294606,0.017289073305670817,0.07088520055325034,0.10027662517289074,0.001037344398340249
4598,E02004599,1,0.04838709677419355,0.33294930875576034,0.4274193548387097,0.007296466973886329,0.06720430107526881,0.11405529953917051,0.002688172043010753
4599,E02004600,1,0.023666265543521862,0.2723626153229041,0.5082230244685119,0.019253910950661854,0.06778981147212194,0.09947853991175291,0.009225832330525471
4600,E02004601,1,0.01747487986020096,0.48536478811708167,0.4163390126692879,0.004805591961555264,0.03582350371341197,0.03844473569244211,0.0017474879860200961
4601,E02004602,1,0.03389830508474576,0.17998385794995964,0.37974172719935434,0.13034705407586764,0.05286521388216303,0.21711057304277642,0.006053268765133172
4602,E02004603,1,0.03706343549536707,0.23485388453314326,0.2811831789023521,0.0691375623663578,0.233071988595866,0.13399857448325017,0.010691375623663579
4603,E02004604,1,0.04501707544240919,0.1735485873952189,0.28717789506364483,0.027010245265445515,0.02949394597950947,0.4299906861223223,0.00776156473144986
4604,E02004605,1,0.05190592051905921,0.19667477696674776,0.33252230332522303,0.031224655312246552,0.04744525547445255,0.33495539334955393,0.0052716950527169504
4605,E02004606,1,0.036588646758138284,0.25020177562550444,0.4363734194242669,0.01668011837503363,0.12725316115146623,0.128060263653484,0.004842615012106538
4606,E02004607,1,0.033068499033712694,0.24758428172643332,0.36890702168778183,0.036074726218595664,0.2649774532961134,0.040798797509126045,0.008589220528237063
4607,E02004608,1,0.03854625550660793,0.26762114537444937,0.27224669603524226,0.06299559471365639,0.33370044052863435,0.02180616740088106,0.0030837004405286344
4608,E02004609,1,0.016182420007355647,0.3872747333578522,0.5068039720485472,0.00735564545788893,0.04634056638470026,0.03126149319602795,0.004781169547627804
4609,E02004610,1,0.03012422360248447,0.41645962732919256,0.3546583850931677,0.037888198757763975,0.14316770186335404,0.015838509316770187,0.0018633540372670807
4610,E02004611,1,0.02338087444470423,0.42132335749357025,0.43745616086041617,0.006546644844517185,0.057049333645078325,0.0502688800561141,0.00397474865559972
4611,E02004612,1,0.0225140712945591,0.36139774859287055,0.5075046904315197,0.006097560975609756,0.04174484052532833,0.05065666041275797,0.010084427767354597
4612,E02004613,1,0.022817819630568635,0.47555233611010506,0.39369793553060484,0.03187250996015936,0.06736689605215501,0.007243752263672582,0.0014487504527345165
4613,E02004614,1,0.017738359201773836,0.46252771618625277,0.42483370288248334,0.0031042128603104213,0.0647450110864745,0.0270509977827051,0.0
4614,E02004615,1,0.04919908466819222,0.4107551487414188,0.2931922196796339,0.12414187643020595,0.08953089244851259,0.012871853546910755,0.02030892448512586
4615,E02004616,1,0.07161323681489142,0.3730610134436401,0.2869700103412616,0.1514994829369183,0.09591520165460186,0.010858324715615306,0.010082730093071354
4616,E02004617,1,0.06275115919629057,0.3792890262751159,0.3304482225656878,0.10602782071097372,0.09799072642967542,0.010819165378670788,0.01267387944358578
4617,E02004618,1,0.1117338003502627,0.353415061295972,0.3169877408056042,0.06164623467600701,0.14640980735551665,0.007705779334500876,0.0021015761821366026
4618,E02004619,1,0.09685779073534176,0.3407839326206673,0.29575639779721413,0.09750566893424037,0.15257531584062195,0.012309685779073534,0.004211208292840946
4619,E02004620,1,0.02564102564102564,0.3316464237516869,0.458502024291498,0.1241565452091768,0.03913630229419703,0.016531713900134953,0.0043859649122807015
4620,E02004621,1,0.05861581920903955,0.3185028248587571,0.2274011299435028,0.2263418079096045,0.1451271186440678,0.02153954802259887,0.0024717514124293787
4621,E02004622,1,0.05312383090160868,0.2450430228208006,0.41414141414141414,0.16909839132061355,0.07781518892630004,0.025813692480359147,0.014964459408903853
4622,E02004623,1,0.060488676996424316,0.35101311084624554,0.38110846245530394,0.11054827175208581,0.07270560190703218,0.015196662693682956,0.008939213349225268
4623,E02004624,1,0.04598214285714286,0.32142857142857145,0.36964285714285716,0.11473214285714285,0.109375,0.011160714285714286,0.027678571428571427
4624,E02004625,1,0.07124148768989,0.30880041906757466,0.3538501833420639,0.12676794133053956,0.10974332111052908,0.01964379256155055,0.00995285489785228
4625,E02004626,1,0.04352839434995676,0.44133756125684637,0.37417123090227733,0.009801095416546555,0.06831940040357452,0.056788699913519744,0.006053617757278754
4626,E02004627,1,0.02871699861046781,0.36220472440944884,0.3714682723483094,0.04678091709124595,0.08151922186197313,0.10606762389995368,0.003242241778601204
4627,E02004628,1,0.025745257452574527,0.38109756097560976,0.40752032520325204,0.017276422764227643,0.02981029810298103,0.1334688346883469,0.00508130081300813
4628,E02004629,1,0.033117932148626815,0.3382471728594507,0.38792407108239096,0.04321486268174475,0.05533117932148627,0.1391357027463651,0.0030290791599353797
4629,E02004630,1,0.04683746997598078,0.4167333867093675,0.38791032826261007,0.0068054443554843875,0.06685348278622898,0.06525220176140913,0.009607686148919135
4630,E02004631,1,0.03371868978805395,0.41570327552986513,0.42678227360308285,0.018304431599229287,0.03998073217726397,0.06310211946050097,0.0024084778420038534
4631,E02004632,1,0.02910798122065728,0.31408450704225355,0.39342723004694835,0.038262910798122066,0.05727699530516432,0.16384976525821596,0.003990610328638498
4632,E02004633,1,0.026936026936026935,0.37251300887664524,0.41016222834404653,0.023875114784205693,0.034282216100397916,0.11998775635139272,0.012243648607284972
4633,E02004634,1,0.033518205931999036,0.3178201109235592,0.4051121292500603,0.02483723173378346,0.06438389197009886,0.15022908126356402,0.004099348926935134
4634,E02004635,1,0.08036363636363636,0.39127272727272727,0.37454545454545457,0.021454545454545455,0.04109090909090909,0.08872727272727272,0.0025454545454545456
4635,E02004636,1,0.013145238858608528,0.3969220904135941,0.5322218659826867,0.0028855402372555306,0.04039756332157743,0.011862776530939404,0.0025649246553382495
4636,E02004637,1,0.03377218088151116,0.3271322266742988,0.3371493989696623,0.058672009158557525,0.13995420721236404,0.09673726388093876,0.00658271322266743
4637,E02004638,1,0.015336039693279206,0.37934145241317097,0.4993234100135318,0.0036084799278304014,0.03337843933243121,0.06540369869192603,0.0036084799278304014
4638,E02004639,1,0.05461458693397857,0.2108537849982717,0.22433460076045628,0.10542689249913585,0.2627030763912893,0.13722779122018666,0.004839267196681645
4639,E02004640,1,0.03895231699126931,0.2525184687709872,0.3539288112827401,0.08260577568838147,0.2122229684351914,0.05406312961719275,0.005708529214237743
4640,E02004641,1,0.016796640671865627,0.46790641871625677,0.40281943611277743,0.020395920815836834,0.04259148170365927,0.045890821835632874,0.003599280143971206
4641,E02004642,1,0.018969495001281724,0.2504486029223276,0.5385798513201743,0.029479620610099976,0.04460394770571648,0.113560625480646,0.004357856959753909
4642,E02004643,1,0.029982964224872233,0.19863713798977853,0.37649063032367974,0.08654173764906303,0.14003407155025555,0.1635434412265758,0.004770017035775128
4643,E02004644,1,0.02837875807811183,0.2548468670974993,0.43607754987356,0.05900533857825232,0.06912053947738128,0.14835627985389155,0.004214667041303737
4644,E02004645,1,0.012072951451322887,0.22501926534806063,0.6724890829694323,0.016439763678397123,0.051631132802465965,0.012586694066272797,0.009761109684048292
4645,E02004646,1,0.03656639004149378,0.21991701244813278,0.350103734439834,0.02411825726141079,0.026452282157676348,0.3355809128630705,0.007261410788381743
4646,E02004647,1,0.03336113427856547,0.31442869057547956,0.3732276897414512,0.008340283569641367,0.027105921601334446,0.22935779816513763,0.014178482068390326
4647,E02004648,1,0.010543390105433901,0.42497972424979724,0.45012165450121655,0.0036496350364963502,0.05474452554744526,0.05150040551500405,0.004460665044606651
4648,E02004649,1,0.011803011803011803,0.14774114774114774,0.7236467236467237,0.022385022385022386,0.07977207977207977,0.008954008954008955,0.005698005698005698
4649,E02004650,1,0.019867549668874173,0.2141280353200883,0.6260485651214128,0.007947019867549669,0.09624724061810154,0.026490066225165563,0.009271523178807948
4650,E02004651,1,0.03558327219369039,0.3118121790168745,0.48899486426999267,0.009537784299339692,0.09317681584739546,0.05796038151137197,0.00293470286133529
4651,E02004652,1,0.04601899196493791,0.5142439737034331,0.2972972972972973,0.008765522279035792,0.08509861212563916,0.04747991234477721,0.001095690284879474
4652,E02004653,1,0.04442581726739313,0.36001676445934616,0.41366303436714164,0.01173512154233026,0.07795473595976529,0.08801341156747695,0.004191114836546521
4653,E02004654,1,0.027416038382453736,0.32419465387251545,0.41718071738633766,0.02490290153072881,0.03427004797806717,0.16769476810600867,0.004340872743888508
4654,E02004655,1,0.035298035298035296,0.26640026640026643,0.4325674325674326,0.013986013986013986,0.050616050616050616,0.19647019647019648,0.004662004662004662
4655,E02004656,1,0.03447508896797153,0.27001779359430605,0.40057829181494664,0.05382562277580071,0.09630782918149466,0.13923487544483987,0.00556049822064057
4656,E02004657,1,0.02005103900838498,0.38352169157856364,0.4845060153117025,0.016405395552314985,0.045570543200874954,0.04702880058330295,0.002916514764855997
4657,E02004658,1,0.01799387442572741,0.34647779479326185,0.527947932618683,0.008422664624808576,0.05168453292496172,0.0451761102603369,0.002297090352220521
4658,E02004659,1,0.034967692892436335,0.38578487267198786,0.38578487267198786,0.011022424933485367,0.052451539338654506,0.12846826301786393,0.0015203344735841885
4659,E02004660,1,0.02895752895752896,0.4586872586872587,0.3223938223938224,0.01891891891891892,0.055212355212355214,0.11467181467181467,0.0011583011583011582
4660,E02004661,1,0.026803535785571715,0.34331337325349304,0.42001710863986313,0.017678927858568578,0.024522383803820928,0.1628172226974622,0.004847447961220416
4661,E02004662,1,0.0454733360892931,0.34394377842083507,0.38900372054568005,0.014468788755684168,0.09011988424968996,0.11244315832988838,0.0045473336089293095
4662,E02004663,1,0.0350597609561753,0.3191235059760956,0.401195219123506,0.055378486055776895,0.07211155378486056,0.11155378486055777,0.005577689243027889
4663,E02004664,1,0.02657675525585085,0.30622768742562473,0.364141213804046,0.03411344704482348,0.06227687425624752,0.19754065846886157,0.009123363744545815
4664,E02004665,1,0.038106579339089015,0.34921107472462043,0.4132182197082465,0.014587674903245014,0.05596903840428699,0.1274188746650789,0.0014885382554331646
4665,E02004666,1,0.031991174848317705,0.21318257032542748,0.6067291781577496,0.08494208494208494,0.04081632653061224,0.014892443463872035,0.007446221731936017
4666,E02004667,1,0.03110209601081812,0.3137254901960784,0.38404327248140635,0.16587784539102998,0.0676132521974307,0.03380662609871535,0.0038314176245210726
4667,E02004668,1,0.051111111111111114,0.42388888888888887,0.31583333333333335,0.08388888888888889,0.09,0.021111111111111112,0.014166666666666666
4668,E02004669,1,0.03772819472616633,0.4543610547667343,0.39553752535496955,0.03123732251521298,0.06328600405679513,0.016227180527383367,0.0016227180527383367
4669,E02004670,1,0.017054263565891473,0.3412790697674419,0.4831395348837209,0.10213178294573644,0.041472868217054266,0.012209302325581395,0.0027131782945736434
4670,E02004671,1,0.03150242326332795,0.3647011308562197,0.43093699515347333,0.03877221324717286,0.0981421647819063,0.030290791599353797,0.005654281098546042
4671,E02004672,1,0.06197688322040654,0.3393782383419689,0.44459944200876844,0.07592666400956556,0.05101634117178159,0.023316062176165803,0.003786369071343165
4672,E02004673,1,0.03839590443686007,0.43856655290102387,0.31100682593856654,0.11433447098976109,0.04863481228668942,0.04522184300341297,0.0038395904436860067
4673,E02004674,1,0.021565003080714726,0.3139248305606901,0.4596426370918053,0.12045594577942083,0.036660505237215035,0.04313000616142945,0.0046210720887245845
4674,E02004675,1,0.01753805426869623,0.2686962276637988,0.5393778954334878,0.13500992720052946,0.028457974851091992,0.004632693580410324,0.00628722700198544
4675,E02004676,1,0.02436795613767895,0.30185805665549803,0.5403594273530308,0.06853487663722205,0.05909229363387146,0.0039597928723728295,0.0018275967103259215
4676,E02004677,1,0.06606606606606606,0.31006006006006004,0.38926426426426425,0.13513513513513514,0.08671171171171171,0.0063813813813813815,0.0063813813813813815
4677,E02004678,1,0.05557426743011115,0.33142472212866286,0.4328056584708656,0.11552711350623106,0.05456382620410913,0.006736274840013472,0.003368137420006736
4678,E02004679,1,0.043274069104327406,0.26132170412613215,0.4907749077490775,0.11741026501174102,0.07950352230795035,0.004025494800402549,0.0036900369003690036
4679,E02004680,1,0.005244755244755245,0.16695804195804195,0.6748251748251748,0.032342657342657344,0.11363636363636363,0.0,0.006993006993006993
4680,E02004681,1,0.02177601809954751,0.11821266968325791,0.46521493212669685,0.3520927601809955,0.024321266968325792,0.013291855203619909,0.005090497737556561
4681,E02004682,1,0.01600582029829029,0.1989814477991997,0.551473263004729,0.15823935976718806,0.06402328119316116,0.0036376864314296106,0.007639141506002182
4682,E02004683,1,0.021003500583430573,0.20420070011668612,0.382341501361338,0.31077401789187087,0.057954103461688056,0.013613380007779074,0.010112796577207312
4683,E02004684,1,0.07953376756942064,0.19163524168666438,0.4703462461432979,0.2063764141241001,0.03222488858416181,0.012341446691806651,0.0075419952005485085
4684,E02004685,1,0.030892448512585814,0.19336384439359267,0.45156369183829137,0.20594965675057209,0.09496567505720824,0.005339435545385202,0.01792524790236461
4685,E02004686,1,0.03210507114191901,0.237869390733309,0.46625319226559647,0.15322874863188618,0.09813936519518424,0.008026267785479753,0.004377964246625319
4686,E02004687,1,0.018722018722018723,0.16483516483516483,0.42653642653642654,0.33496133496133496,0.03785103785103785,0.013431013431013432,0.003663003663003663
4687,E02004688,1,0.02586206896551724,0.20392390011890607,0.34809750297265163,0.375743162901308,0.026456599286563614,0.016646848989298454,0.0032699167657550534
4688,E02004689,1,0.03571428571428571,0.36830357142857145,0.46205357142857145,0.07767857142857143,0.05178571428571429,0.003125,0.0013392857142857143
4689,E02004690,1,0.010147299509001636,0.23109656301145662,0.6075286415711948,0.09034369885433716,0.051391162029459904,0.0032733224222585926,0.006219312602291326
4690,E02004691,1,0.06496062992125984,0.3543307086614173,0.3910761154855643,0.09350393700787402,0.09087926509186352,0.0026246719160104987,0.0026246719160104987
4691,E02004692,1,0.009129213483146067,0.4023876404494382,0.5561797752808989,0.01720505617977528,0.01228932584269663,0.0017556179775280898,0.001053370786516854
4692,E02004693,1,0.016971279373368148,0.10704960835509138,0.5244778067885117,0.2924281984334204,0.04340731070496084,0.007832898172323759,0.007832898172323759
4693,E02004694,1,0.053463855421686746,0.3042168674698795,0.3998493975903614,0.15135542168674698,0.0783132530120482,0.008283132530120483,0.004518072289156626
4694,E02004695,1,0.0067506750675067504,0.12151215121512152,0.7911791179117912,0.017101710171017102,0.059855985598559855,0.0,0.0036003600360036
4695,E02004696,1,0.05360824742268041,0.29030927835051545,0.43422680412371134,0.1327835051546392,0.07670103092783505,0.0053608247422680414,0.0070103092783505155
4696,E02004697,1,0.07585213634181469,0.3610177628420547,0.38502160345655306,0.050888142102736435,0.11809889582333173,0.004800768122899664,0.0043206913106096975
4697,E02004698,1,0.03609625668449198,0.2072192513368984,0.30080213903743314,0.3422459893048128,0.06907308377896614,0.040106951871657755,0.004456327985739751
4698,E02004699,1,0.03486892339017562,0.3481801985237974,0.4978365996436752,0.05701196233138203,0.054721303130567577,0.00559938915754645,0.0017816238228556885
4699,E02004700,1,0.16218809980806143,0.10748560460652591,0.3757197696737044,0.25,0.05950095969289827,0.026391554702495202,0.01871401151631478
4700,E02004701,1,0.024780785360274494,0.4517727792603889,0.41288600838734274,0.05756767060617613,0.045749142203583684,0.004956157072054899,0.002287457110179184
4701,E02004702,1,0.01763140385894877,0.22322022621423818,0.5871590153027278,0.10745176314038589,0.0499001996007984,0.011310711909514305,0.00332667997338656
4702,E02004703,1,0.040417558886509636,0.4023019271948608,0.4279978586723769,0.05085653104925054,0.06798715203426124,0.006156316916488222,0.004282655246252677
4703,E02004704,1,0.052192982456140354,0.3293859649122807,0.4328947368421053,0.08991228070175439,0.07587719298245614,0.012280701754385965,0.007456140350877193
4704,E02004705,1,0.03409090909090909,0.3440656565656566,0.4438131313131313,0.10511363636363637,0.05744949494949495,0.009785353535353536,0.005681818181818182
4705,E02004706,1,0.036344755970924195,0.34233298719280025,0.4420214607130495,0.0993423329871928,0.0661128418137764,0.012461059190031152,0.0013845621322256837
4706,E02004707,1,0.05779334500875657,0.3847885914435827,0.3815361521140856,0.07455591693770328,0.08831623717788341,0.00825619214410808,0.0047535651738804105
4707,E02004708,1,0.022552255225522552,0.3424092409240924,0.3465346534653465,0.17106710671067107,0.10313531353135313,0.00935093509350935,0.0049504950495049506
4708,E02004709,1,0.014216366158113732,0.3366851595006935,0.5412621359223301,0.053744798890429955,0.04472954230235784,0.005547850208044383,0.0038141470180305132
4709,E02004710,1,0.02392739273927393,0.29744224422442245,0.518976897689769,0.11303630363036303,0.03506600660066007,0.009488448844884489,0.0020627062706270625
4710,E02004711,1,0.02043906131718395,0.417108251324754,0.4647993943981832,0.03747161241483724,0.04996214988644966,0.003785011355034065,0.006434519303557911
4711,E02004712,1,0.010085574572127139,0.49297066014669927,0.4511002444987775,0.006723716381418093,0.03698044009779951,0.0009168704156479218,0.0012224938875305623
4712,E02004713,1,0.01061434544869733,0.3274364747507237,0.5760694757156642,0.037632679318108715,0.037632679318108715,0.0077195239626889674,0.002894821486008363
4713,E02004714,1,0.013955071477195371,0.388359428182437,0.5061266167460857,0.035398230088495575,0.05003403675970047,0.0040844111640571815,0.0020422055820285907
