,GEOGRAPHY_CODE,1 car or van in household,2 cars or vans in household,3 cars or vans in household,4 or more cars or vans in household,All categories: Car or van availability,No cars or vans in household,sum of all cars or vans in the area
6180,E02006181,0.46105789254477303,0.21615993336109954,0.04164931278633902,0.008746355685131196,1,0.2723865056226572,1.0599750104123282
6181,E02006182,0.3987753539992346,0.39035591274397247,0.0845771144278607,0.02640642939150402,1,0.09988518943742825,1.5472636815920398
6182,E02006183,0.41702408446057404,0.40580666446717256,0.07852193995381063,0.025734081161332894,1,0.07291322995710986,1.5763774331903662
6183,E02006184,0.43919821826280625,0.32115812917594655,0.05211581291759466,0.013808463251670379,1,0.17371937639198218,1.2957683741648107
6184,E02006185,0.4046679815910585,0.27481919789612097,0.06278763971071663,0.0210387902695595,1,0.23668639053254437,1.2337278106508875
6185,E02006186,0.3623348017621145,0.4145374449339207,0.09713656387665198,0.04162995594713657,1,0.08436123348017621,1.6647577092511012
6186,E02006187,0.35757360766229157,0.38914508691025185,0.10393756651294786,0.03795672224192976,1,0.11138701667257893,1.6147570060305072
6187,E02006188,0.4102233676975945,0.34192439862542956,0.07989690721649484,0.027061855670103094,1,0.140893470790378,1.4540378006872852
6188,E02006189,0.3995089442300947,0.36197825324447563,0.0876885303402315,0.0336723956506489,1,0.11715187653454928,1.535250789196773
6189,E02006190,0.4766233766233766,0.22077922077922077,0.044675324675324674,0.008571428571428572,1,0.24935064935064935,1.09012987012987
6190,E02006191,0.39703947368421055,0.4319078947368421,0.08092105263157895,0.023355263157894737,1,0.06677631578947368,1.6085526315789473
6191,E02006192,0.3665908352291193,0.39519012024699385,0.08839779005524862,0.03574910627234319,1,0.11407214819629509,1.5778355541111473
6192,E02006193,0.49357034795763993,0.3010590015128593,0.05446293494704992,0.01777609682299546,1,0.13313161875945537,1.3400151285930408
6193,E02006194,0.46987158379980243,0.20645373724069807,0.032268686203490285,0.008231807704972012,1,0.2831741850510372,1.016134343101745
6194,E02006195,0.3685996298581123,0.41548426896977175,0.08975940777297964,0.029919802590993215,1,0.09623689080814313,1.6024059222702036
6195,E02006196,0.4805357890330682,0.14566764336542487,0.017580577647551276,0.0058601925491837585,1,0.35035579740477185,0.8530766010883215
6196,E02006197,0.4541380340603526,0.14819241111443082,0.0224081266806095,0.006573050492978787,1,0.3686883776516283,0.846728413504631
6197,E02006198,0.50271444082519,0.3130655085052479,0.04958378574013753,0.018458197611292075,1,0.11617806731813246,1.3583061889250814
6198,E02006199,0.422868093260939,0.37655701053976365,0.0632385819227084,0.019482593420632386,1,0.11785372085595656,1.4564037048866176
6199,E02006200,0.4452896430661205,0.15974253949678174,0.022820362785254535,0.004681100058513751,1,0.36746635459332944,0.8543007606787595
6200,E02006201,0.452769428939459,0.36174323744096176,0.06698153714040361,0.01610133104336625,1,0.10240446543580936,1.4448261056247316
6201,E02006202,0.3726303317535545,0.4037322274881517,0.09093601895734597,0.03139810426540284,1,0.10130331753554503,1.5906398104265402
6202,E02006203,0.4638135003479471,0.1990257480862909,0.038274182324286705,0.008698677800974252,1,0.29018789144050106,1.0205288796102991
6203,E02006204,0.46974157670919203,0.22832842656198887,0.045142296368989206,0.016355904481517827,1,0.24043179587831207,1.1364082433758587
6204,E02006205,0.3660220994475138,0.4078038674033149,0.1042817679558011,0.03867403314917127,1,0.0832182320441989,1.6664364640883977
6205,E02006206,0.468760012816405,0.20826658122396668,0.03140019224607497,0.009291893623838513,1,0.28228132008971485,1.0214674783723166
6206,E02006207,0.4553113553113553,0.31868131868131866,0.07838827838827839,0.01978021978021978,1,0.12783882783882783,1.4153846153846155
6207,E02006208,0.4796932689576825,0.16529395058222096,0.025560920193126953,0.007952286282306162,1,0.32149957398466344,0.9238852598693553
6208,E02006209,0.4604187946884576,0.32048008171603676,0.054136874361593465,0.01940755873340143,1,0.14555669050051073,1.3465270684371808
6209,E02006210,0.40414507772020725,0.3655204898728215,0.08714083843617522,0.040037682524729154,1,0.10315591144606688,1.5803108808290156
6210,E02006211,0.4037051331532227,0.34851408722500965,0.08722500964878425,0.032805866460825936,1,0.12774990351215748,1.505982246236974
6211,E02006212,0.4319306930693069,0.3561262376237624,0.0838490099009901,0.029084158415841586,1,0.09900990099009901,1.52134900990099
6212,E02006213,0.40382452193475815,0.3025871766029246,0.07836520434945632,0.026246719160104987,1,0.1889763779527559,1.3573303337082865
