,GEOGRAPHY_CODE,All people aged 16 to 74 in employment,Average distance (km) travelled to fixed place of work,Bicycle,"Bus, minibus or coach",Driving a car or van,"Motorcycle, scooter or moped",On foot,Other,Passenger in a car or van,Public transport users in households - with a car or van,Public transport users in households - without a car or van,Taxi or minicab,Train,"Underground, metro, light rail, tram",Work mainly at or from home
3384,E02003385,3075.0,12.95,0.03739837398373984,0.021463414634146343,0.5245528455284553,0.006829268292682927,0.21365853658536585,0.0074796747967479675,0.053008130081300814,0.05430894308943089,0.013333333333333334,0.004227642276422764,0.04390243902439024,0.0022764227642276423,0.08520325203252033
3385,E02003386,4218.0,12.26,0.04504504504504504,0.02631578947368421,0.5448079658605974,0.005926979611190137,0.17401612138454245,0.0030820293978188716,0.062351825509720245,0.057136083451872925,0.013039355144618302,0.003793266951161688,0.04267425320056899,0.0011853959222380276,0.0908013276434329
3386,E02003387,4445.0,14.16,0.0359955005624297,0.03509561304836895,0.6404949381327334,0.00922384701912261,0.07761529808773904,0.0031496062992125984,0.05894263217097863,0.06411698537682789,0.0044994375703037125,0.0022497187851518562,0.03307086614173228,0.0006749156355455568,0.10348706411698538
3387,E02003388,2605.0,15.82,0.014587332053742802,0.026487523992322456,0.6667946257197697,0.008445297504798464,0.05182341650671785,0.003838771593090211,0.036468330134357005,0.06871401151631477,0.007293666026871401,0.0011516314779270633,0.04875239923224568,0.0011516314779270633,0.14049904030710172
3388,E02003389,4136.0,11.84,0.030947775628626693,0.12040618955512572,0.5962282398452611,0.010154738878143133,0.0514990328820116,0.0038684719535783366,0.051740812379110254,0.14458413926499034,0.015715667311411993,0.0019342359767891683,0.03868471953578337,0.0012088974854932303,0.09332688588007737
3389,E02003390,3634.0,16.66,0.03054485415520088,0.07649972482113374,0.5990643918547056,0.007705008255365988,0.05255916345624656,0.00275178866263071,0.035498073747936155,0.15052283984589984,0.008805723720418272,0.001100715465052284,0.08035222894881673,0.0024766097963676388,0.11144744083654376
3390,E02003391,4020.0,12.24,0.03781094527363184,0.08333333333333333,0.5156716417910447,0.009203980099502488,0.14154228855721393,0.002238805970149254,0.0445273631840796,0.1345771144278607,0.017164179104477612,0.003482587064676617,0.0681592039800995,0.0017412935323383085,0.09228855721393035
3391,E02003392,4354.0,12.78,0.037666513550757924,0.08038585209003216,0.4673863114377584,0.0078089113458888375,0.19246669728984842,0.0025264124942581535,0.04501607717041801,0.11828203950390445,0.050528249885163065,0.0025264124942581535,0.08727606798346348,0.0011483693155718878,0.0757923748277446
3392,E02003393,4460.0,11.86,0.02219730941704036,0.11121076233183856,0.6033632286995516,0.012556053811659192,0.04708520179372197,0.0013452914798206279,0.05291479820627803,0.14708520179372198,0.021076233183856503,0.0011210762331838565,0.055829596412556054,0.0011210762331838565,0.09125560538116592
3393,E02003394,3586.0,9.91,0.03513664249860569,0.18070273284997213,0.50920245398773,0.008923591745677636,0.08839933073061908,0.004182933630786392,0.06497490239821528,0.15950920245398773,0.06664807585052984,0.002230897936419409,0.0448968209704406,0.0008365867261572784,0.06051310652537646
3394,E02003395,4640.0,11.85,0.039439655172413796,0.1206896551724138,0.40129310344827585,0.007758620689655172,0.23038793103448277,0.004310344827586207,0.0375,0.13599137931034483,0.07758620689655173,0.003879310344827586,0.09245689655172414,0.0015086206896551724,0.060775862068965514
3395,E02003396,4880.0,11.63,0.04282786885245902,0.12807377049180327,0.4956967213114754,0.012295081967213115,0.13094262295081968,0.00430327868852459,0.04979508196721311,0.13709016393442622,0.05614754098360656,0.0028688524590163933,0.06495901639344262,0.0012295081967213116,0.06700819672131147
3396,E02003397,3810.0,10.91,0.02283464566929134,0.1858267716535433,0.5372703412073491,0.013385826771653543,0.06719160104986877,0.002099737532808399,0.06981627296587926,0.17165354330708663,0.046981627296587926,0.004199475065616798,0.032020997375328084,0.0007874015748031496,0.06456692913385827
3397,E02003398,4403.0,11.72,0.07154213036565978,0.13581648875766522,0.38292073586191233,0.007040654099477629,0.2187145128321599,0.0045423574835339545,0.03565750624574154,0.12173518055870997,0.08198955257778787,0.003861003861003861,0.06677265500794913,0.0011355893708834886,0.07199636611401317
3398,E02003399,4598.0,12.63,0.031752936059156155,0.08394954327968682,0.34841235319704217,0.007612005219660722,0.2929534580252284,0.004349717268377556,0.035450195737277077,0.10635058721183123,0.09786863853849499,0.0039147455415398,0.1193997390169639,0.002827316224445411,0.06937799043062201
3399,E02003400,4166.0,12.25,0.06481036965914547,0.11497839654344695,0.4131060969755161,0.005040806529044647,0.2184349495919347,0.003600576092174748,0.036725876140182426,0.13034085453672586,0.057129140662506,0.003840614498319731,0.07177148343734997,0.0009601536245799327,0.06673067690830532
3400,E02003401,4028.0,11.69,0.03450844091360477,0.09781529294935452,0.4572989076464747,0.010178748758689175,0.18669314796425024,0.0029791459781529296,0.04692154915590864,0.1179245283018868,0.06405163853028799,0.003723932472691162,0.08440913604766634,0.0014895729890764648,0.07398212512413108
3401,E02003402,4983.0,12.56,0.055990367248645395,0.08227975115392334,0.3736704796307445,0.006421834236403773,0.27854706000401364,0.0050170579971904475,0.03672486453943408,0.10295003010234799,0.06482038932370059,0.0026088701585390327,0.08870158539032712,0.001806140878988561,0.06823198876179008
3402,E02003403,3859.0,10.39,0.037056232184503754,0.17802539518009847,0.5216377299818605,0.011920186576833377,0.07488986784140969,0.0038870173620108835,0.06089660533817051,0.16429126716766002,0.04949468774293859,0.0010365379632029023,0.034724021767297227,0.0010365379632029023,0.07488986784140969
3403,E02003404,2911.0,13.3,0.052559257986946065,0.1370663002404672,0.4616970113363105,0.005152868430092752,0.16248711782892478,0.005496392992098935,0.06252147028512539,0.11061490896599106,0.04809343868086568,0.004465819306080384,0.037787701820680177,0.0017176228100309172,0.06904843696324287
3404,E02003405,3604.0,9.0,0.05327413984461709,0.1451165371809101,0.4594894561598224,0.016370699223085462,0.15482796892341844,0.004439511653718091,0.0718645948945616,0.1193118756936737,0.053551609322974474,0.005271920088790233,0.02746947835738069,0.0,0.06187569367369589
3405,E02003406,3529.0,9.76,0.03740436384244829,0.16406914139982998,0.5284783224709549,0.013601586851799376,0.0918107112496458,0.0019835647492207425,0.07480872768489658,0.1448002266931142,0.04420515726834797,0.0014168319637291016,0.02436950977614055,0.000850099178237461,0.061207140833097196
3406,E02003407,3893.0,9.72,0.03467762650911893,0.05342923195479065,0.6252247623940406,0.010788594913948112,0.09375802722835859,0.0028255843822245054,0.06781402517338814,0.06139224248651426,0.025687130747495505,0.009247367069098381,0.031338299511944515,0.0023118417672745952,0.068584639095813
3407,E02003408,4293.0,9.0,0.03214535290006988,0.05520614954577219,0.5802469135802469,0.00815280689494526,0.12858141160027953,0.003028185418122525,0.07989750757046354,0.06568832983927324,0.020731423247146517,0.009783368273934312,0.027719543442813882,0.0034940600978336828,0.07174470067551829
3408,E02003409,5214.0,11.45,0.031070195627157654,0.03068661296509398,0.6386651323360184,0.008247027234369007,0.08745684695051784,0.0013425393172228615,0.05734560797851937,0.07479861910241657,0.02186421173762946,0.008822401227464518,0.0630993479094745,0.0028768699654775605,0.07038741848868431
3409,E02003410,4324.0,8.48,0.03283996299722479,0.04740980573543016,0.5434782608695652,0.008556891766882516,0.13506012950971322,0.004162812210915819,0.10106382978723404,0.06753006475485661,0.02358926919518964,0.015032377428307124,0.03908418131359852,0.004625346901017576,0.06868640148011101
3410,E02003411,4313.0,8.37,0.03895200556457222,0.050081150011592857,0.5706005100857872,0.006955715279387897,0.11963830280547183,0.004405286343612335,0.08022258288894041,0.07048458149779736,0.02573614653373522,0.010201715743102248,0.04219800602828658,0.005100857871551124,0.07164386737769533
3411,E02003412,4616.0,10.0,0.030979202772963604,0.02902946273830156,0.6481802426343154,0.00888214904679376,0.09142114384748701,0.0034662045060658577,0.06542461005199307,0.05307625649913345,0.01624783362218371,0.004766031195840554,0.03747833622183709,0.0028162911611785096,0.07755632582322357
3412,E02003413,4487.0,9.04,0.02674392689993314,0.04479607755738801,0.5371071985736572,0.007577445954981056,0.15957209716960108,0.004011589034989971,0.06975707599732561,0.08558056607978605,0.025629596612435926,0.010474704702473813,0.062402496099843996,0.0046801872074883,0.07287720080231781
3413,E02003414,5343.0,11.44,0.02395657870110425,0.026576829496537526,0.6778963129328093,0.008235073928504585,0.06887516376567472,0.003181733108740408,0.061575893692682016,0.06662923451244619,0.011791128579449747,0.008235073928504585,0.043795620437956206,0.008047913157402208,0.06962380685008422
3414,E02003415,3543.0,10.43,0.03048264182895851,0.04431272932543043,0.519616144510302,0.007902907140841095,0.1614451030200395,0.0059271803556308214,0.07592435788879481,0.08269827829523003,0.03640982218458933,0.012418854078464579,0.06802145074795371,0.007056167090036692,0.06689246401354784
3415,E02003416,4144.0,10.88,0.02195945945945946,0.034025096525096526,0.6843629343629344,0.010376447876447877,0.06443050193050193,0.003137065637065637,0.05091698841698842,0.07504826254826255,0.013513513513513514,0.0033783783783783786,0.05091698841698842,0.00361969111969112,0.07287644787644787
3416,E02003417,4015.0,10.29,0.029140722291407222,0.038107098381070986,0.5594022415940224,0.006475716064757161,0.1265255292652553,0.0034869240348692405,0.05429638854296388,0.09115815691158156,0.03661270236612702,0.007721046077210461,0.08019925280199253,0.01021170610211706,0.08443337484433375
3417,E02003418,3912.0,9.97,0.030930470347648262,0.06237218813905931,0.6293456032719836,0.012269938650306749,0.07694274028629856,0.003067484662576687,0.07387525562372188,0.07592024539877301,0.023773006134969327,0.005368098159509203,0.03399795501022495,0.0033231083844580778,0.06850715746421268
3418,E02003419,3144.0,10.47,0.024491094147582698,0.05693384223918575,0.635178117048346,0.008905852417302799,0.06679389312977099,0.004770992366412214,0.060432569974554706,0.08619592875318066,0.024491094147582698,0.007315521628498728,0.04389312977099236,0.009860050890585241,0.08142493638676845
3419,E02003420,3158.0,10.17,0.02026599113362888,0.061747941735275494,0.6773274224192527,0.012032932235592146,0.06269791006966434,0.00253324889170361,0.049081697276757444,0.07124762507916403,0.018999366687777075,0.0037998733375554147,0.019632678910702975,0.009183027232425586,0.08169727675744141
3420,E02003421,2626.0,13.67,0.015613099771515614,0.013328255902513329,0.6812642802741813,0.011043412033511044,0.06587966488956588,0.002284843869002285,0.05026656511805026,0.06054836252856055,0.0030464584920030465,0.00456968773800457,0.046458492003046456,0.003808073115003808,0.10548362528560548
3421,E02003422,5716.0,16.34,0.015395381385584325,0.011896431070678797,0.6305108467459762,0.010146955913226032,0.061931420573827854,0.006123163051084675,0.03376487053883835,0.07645206438068579,0.00489853044086774,0.002099370188943317,0.06717984604618614,0.0027991602519244225,0.15815255423372987
3422,E02003423,2781.0,10.53,0.03631787126932758,0.030924128011506652,0.6040992448759439,0.011147069399496584,0.11506652283351312,0.002157497303128371,0.05645451276519238,0.06076950737144912,0.01654081265731751,0.005393743257820928,0.045307443365695796,0.0010787486515641855,0.0920532182668105
3423,E02003424,3732.0,16.55,0.015809217577706324,0.01339764201500536,0.635048231511254,0.004555198285101822,0.07368703108252947,0.006430868167202572,0.031082529474812434,0.0894962486602358,0.01232583065380493,0.0010718113612004287,0.08413719185423366,0.004287245444801715,0.1304930332261522
3424,E02003425,4493.0,12.34,0.027598486534609393,0.022924549298909414,0.5481860672156689,0.0060093478744714,0.1653683507678611,0.0040062319163142665,0.0318272868907189,0.09525929223236144,0.021811707099933228,0.006454484754061874,0.08969508123748053,0.00445136879590474,0.09347874471399956
3425,E02003426,4493.0,14.25,0.023592254618295127,0.011128421989761852,0.6456710438459826,0.010238148230580904,0.07033162697529491,0.00222568439795237,0.04184286668150456,0.08546628088137102,0.005119074115290452,0.0013354106387714222,0.07589583797017582,0.0035610950367237926,0.1141776096149566
3426,E02003427,3596.0,11.15,0.03170189098998888,0.01918798665183537,0.5992769744160178,0.008342602892102336,0.1432146829810901,0.0016685205784204673,0.05617352614015573,0.06674082313681869,0.012791991101223582,0.0052836484983314795,0.05784204671857619,0.002502780867630701,0.07480533926585095
3427,E02003428,4846.0,12.9,0.024143623607098638,0.027858027238959967,0.6789104416013206,0.009286009079653322,0.05530334296326868,0.004127115146512587,0.055716054477919934,0.06706562113082955,0.008666941807676434,0.0030953363598844406,0.04643004539826661,0.0014444903012794056,0.09368551382583575
3428,E02003429,3711.0,14.79,0.017246025330099703,0.011048234977095122,0.677445432497979,0.011048234977095122,0.034761519805982216,0.005119913769873349,0.04203718674211803,0.05847480463486931,0.001886284020479655,0.0016168148746968471,0.046079223928860144,0.0035030988951765024,0.15009431420102398
3429,E02003430,3316.0,10.9,0.06031363088057901,0.015078407720144753,0.49638118214716526,0.007840772014475271,0.20295536791314836,0.014776839565741858,0.033172496984318456,0.05729794933655006,0.016284680337756333,0.0036188178528347406,0.06061519903498191,0.0018094089264173703,0.103437876960193
3430,E02003431,3200.0,13.95,0.01625,0.014375,0.6759375,0.0103125,0.0415625,0.005625,0.0421875,0.0825,0.0078125,0.004375,0.07,0.0059375,0.1134375
3431,E02003432,3513.0,13.77,0.0296043267862226,0.016225448334756618,0.5371477369769427,0.008824366638200968,0.16623968118417307,0.017933390264730998,0.02220324508966695,0.07884998576715058,0.020210646171363505,0.005408482778252206,0.07828067179049246,0.00569313976658127,0.11243951038998007
3432,E02003433,3312.0,10.73,0.06582125603864734,0.04076086956521739,0.6228864734299517,0.01570048309178744,0.07367149758454106,0.002113526570048309,0.06038647342995169,0.06038647342995169,0.007548309178743961,0.005132850241545894,0.024758454106280192,0.0024154589371980675,0.08635265700483091
3433,E02003434,3747.0,10.49,0.05898051774753136,0.029356818788364023,0.5900720576461169,0.01200960768614892,0.11208967173738991,0.003469442220443021,0.058713637576728046,0.056311716039498264,0.014144649052575394,0.008006405124099279,0.03976514544969309,0.0013344008540165466,0.08620229516946891
3434,E02003435,3561.0,14.56,0.033136759337264815,0.012356079752878404,0.615838247683235,0.008986239820275204,0.09295141814097163,0.003931479921370402,0.041280539174389216,0.07694467846110643,0.009547879809042405,0.0036506599269868017,0.07357483852850323,0.001965739960685201,0.11232799775344005
3435,E02003436,3979.0,13.46,0.02136215129429505,0.012817290776577029,0.6903744659462177,0.010806735360643378,0.04398089972354863,0.006534305101784368,0.03945715003769791,0.0623272178939432,0.0035184719778838906,0.0020105554159336515,0.048504649409399345,0.004523749685850716,0.11962804724805227
3436,E02003437,3273.0,15.71,0.012832263978001834,0.011915673693858845,0.6300030553009471,0.00977696303085854,0.08707607699358387,0.008249312557286892,0.03880232202871983,0.08004888481515429,0.006416131989000917,0.002444240757714635,0.07332722273143905,0.0021387106630003055,0.12343415826458906
3437,E02003438,4254.0,17.68,0.012693935119887164,0.0068171133051245884,0.5984955336154207,0.0068171133051245884,0.07334273624823695,0.008932769158439116,0.03432063939821345,0.09802538787023977,0.0061118946873530795,0.0018805829807240243,0.09402914903620123,0.003291020216267043,0.15937940761636107
3438,E02003439,2704.0,17.77,0.01220414201183432,0.008136094674556213,0.6116863905325444,0.0070266272189349116,0.05325443786982249,0.00628698224852071,0.04031065088757396,0.08542899408284024,0.0029585798816568047,0.0011094674556213018,0.07877218934911243,0.0014792899408284023,0.1797337278106509
3439,E02003440,4617.0,17.03,0.016677496209659953,0.015594541910331383,0.6447909898202295,0.007147498375568551,0.037686809616634176,0.0030322720381199915,0.034004764998917046,0.1394845137535196,0.011695906432748537,0.001299545159194282,0.13233701537795106,0.003248862897985705,0.10418020359540828
3440,E02003441,3847.0,13.14,0.0363919937613725,0.07382375877306993,0.6495970886404991,0.009357941252924357,0.05978684689368339,0.004159085001299714,0.040031193137509746,0.0995580972186119,0.005198856251624643,0.0012997140629061607,0.029113595009098,0.001819599688068625,0.09461918377956849
3441,E02003442,4206.0,14.28,0.019495958155016643,0.057299096528768426,0.6970993818354732,0.008559201141226819,0.024726581074655255,0.0028530670470756064,0.042558250118877795,0.10175939134569663,0.005706134094151213,0.002615311459819306,0.049215406562054205,0.0009510223490252021,0.09462672372800761
3442,E02003443,2717.0,9.94,0.04674273095325727,0.09017298490982702,0.5914611704085388,0.013986013986013986,0.0868605079131395,0.001472211998527788,0.05263157894736842,0.0979020979020979,0.0180345969819654,0.002208317997791682,0.023923444976076555,0.001840264998159735,0.08870077291129923
3443,E02003444,4150.0,11.48,0.04168674698795181,0.09132530120481927,0.5908433734939759,0.009156626506024097,0.060722891566265064,0.0038554216867469878,0.051325301204819276,0.12795180722891566,0.010602409638554217,0.006506024096385542,0.04626506024096386,0.0009638554216867469,0.09734939759036144
3444,E02003445,5021.0,13.27,0.04441346345349532,0.08524198366859191,0.6174068910575583,0.01374228241386178,0.05875323640709022,0.001593308105954989,0.05038836885082653,0.11392152957578172,0.006970722963553077,0.00219079864568811,0.04461262696673969,0.0005974905397331209,0.08105954989046006
3445,E02003446,5067.0,13.24,0.03749753305703572,0.08644168146832445,0.6281823564239195,0.009078350108545491,0.06374580619696073,0.002368265245707519,0.04440497335701599,0.10736135780540754,0.003947108742845865,0.0017761989342806395,0.035523978685612786,0.0009867771857114663,0.08999407933688573
3446,E02003447,4098.0,14.9,0.021961932650073207,0.032210834553440704,0.6671547096144461,0.007320644216691069,0.04587603709126403,0.0026842362127867253,0.043923865300146414,0.09663250366032211,0.007076622742801367,0.0019521717911176184,0.07003416300634456,0.0014641288433382138,0.1054172767203514
3447,E02003448,3536.0,13.9,0.021210407239819005,0.01809954751131222,0.6702488687782805,0.008484162895927601,0.057409502262443436,0.003393665158371041,0.03733031674208145,0.07975113122171945,0.003110859728506787,0.002828054298642534,0.06391402714932126,0.0008484162895927602,0.11623303167420815
3448,E02003449,4889.0,13.99,0.01656780527715279,0.0758846389854776,0.7007568009817958,0.010022499488647986,0.031294743301288605,0.0024544896706893025,0.04193086520760892,0.10165678052771528,0.008590713847412558,0.0010227040294538761,0.03334015136019636,0.0010227040294538761,0.0857025976682348
3449,E02003450,4778.0,13.08,0.025742988698200082,0.09187944746755965,0.6502720803683549,0.009836751778987024,0.05881121808287987,0.0027208036835496023,0.047928003348681456,0.10799497697781499,0.011092507325240687,0.0010464629552113854,0.02678945165341147,0.0006278777731268313,0.08434491419003767
3450,E02003451,4055.0,12.6,0.023921085080147966,0.014796547472256474,0.5965474722564735,0.007891491985203452,0.14204685573366216,0.003945745992601726,0.04093711467324291,0.0779284833538841,0.020468557336621455,0.0036991368680641184,0.08286066584463625,0.0007398273736128237,0.08261405672009864
3451,E02003452,3177.0,14.43,0.019830028328611898,0.013534781240163676,0.6956248032735285,0.0053509600251809885,0.056657223796033995,0.0018885741265344666,0.04091910607491344,0.06861819326408561,0.003462385898646522,0.0018885741265344666,0.05791627321372364,0.0009442870632672333,0.10544538873150772
3452,E02003453,3681.0,15.47,0.018201575658788372,0.024178212442271124,0.7060581363759848,0.007878293941863623,0.029339853300733496,0.002988318391741375,0.041836457484379246,0.07905460472697637,0.002988318391741375,0.0010866612333604998,0.05677804944308612,0.0010866612333604998,0.11056778049443086
3453,E02003454,4119.0,13.52,0.02087885409079874,0.012138868657441126,0.6406894877397427,0.011167759164845836,0.07817431415392086,0.0024277737314882253,0.041514930808448654,0.086185967467832,0.008011653313911144,0.0014566642388929353,0.08133042000485555,0.0012138868657441126,0.10900704054382132
3454,E02003455,3266.0,16.18,0.015921616656460504,0.0327617881200245,0.7045315370483772,0.012553582363747704,0.027250459277403553,0.0052051439069197795,0.042559706062461726,0.05848132271892223,0.004898958971218616,0.0021432945499081446,0.02969993876301286,0.0009185548071034905,0.12645437844458052
3455,E02003456,3904.0,11.9,0.061987704918032786,0.013575819672131147,0.4823258196721312,0.010502049180327868,0.1875,0.010245901639344262,0.04047131147540984,0.0353483606557377,0.004098360655737705,0.0010245901639344263,0.025614754098360656,0.0,0.16675204918032788
3456,E02003457,5322.0,16.42,0.014092446448703494,0.00977076287110109,0.7369409996242015,0.007891770011273957,0.02142051860202931,0.002818489289740699,0.04133784291619692,0.05392709507703871,0.0009394964299135663,0.001503194287861706,0.044532130777903044,0.0005636978579481398,0.11912814731304021
3457,E02003458,4126.0,15.26,0.013814832767813864,0.009452253999030538,0.7144934561318468,0.0075133301017935045,0.04217159476490548,0.00290838584585555,0.033931168201648085,0.048473097430925836,0.0019389238972370335,0.001454192922927775,0.04047503635482307,0.0007270964614638875,0.13305865244789142
3458,E02003459,4370.0,20.7,0.016704805491990847,0.020823798627002288,0.6864988558352403,0.007322654462242563,0.07574370709382151,0.0018306636155606408,0.04233409610983982,0.04508009153318078,0.002517162471395881,0.0006864988558352403,0.02654462242562929,0.0006864988558352403,0.1208237986270023
3459,E02003460,4248.0,18.59,0.014124293785310734,0.014830508474576272,0.689030131826742,0.011534839924670434,0.033192090395480225,0.0030602636534839923,0.05602636534839925,0.04778719397363465,0.0035310734463276836,0.0014124293785310734,0.03507532956685499,0.0014124293785310734,0.14030131826741996
3460,E02003461,4125.0,13.37,0.04024242424242424,0.03927272727272727,0.6664242424242425,0.011636363636363636,0.06060606060606061,0.0031515151515151517,0.07393939393939394,0.048,0.009454545454545455,0.003393939393939394,0.017212121212121213,0.0009696969696969697,0.08315151515151516
3461,E02003462,4166.0,14.11,0.03696591454632741,0.03528564570331253,0.6524243879020644,0.009601536245799328,0.08209313490158425,0.003600576092174748,0.0700912145943351,0.045367258761401824,0.00816130580892943,0.003840614498319731,0.017522803648583773,0.0007201152184349496,0.08785405664906384
3462,E02003463,3831.0,13.07,0.036543983294179065,0.04881232054293918,0.6366483946750195,0.006786739754633255,0.05507700339336988,0.003915426781519186,0.09240407204385279,0.06369094231271208,0.013051422605063952,0.006264682850430697,0.026363873662229184,0.0015661707126076742,0.08561733228921953
3463,E02003464,2969.0,12.83,0.03334456045806669,0.08622431795217245,0.5823509599191647,0.016503873358033008,0.054227012462108454,0.004715392388009431,0.10912765240821826,0.0791512293701583,0.033007746716066017,0.01481980464802964,0.024587403166049175,0.0013472549680026945,0.07275176827214551
3464,E02003465,3133.0,15.67,0.025534631343759974,0.03606766677306096,0.6629428662623683,0.007660389403127992,0.04404723906798596,0.0022342802425789976,0.06862432173635494,0.06990105330354293,0.008298755186721992,0.0047877433769549956,0.03894031279923396,0.0035110118097669966,0.1056495371848069
3465,E02003466,3221.0,12.78,0.044706612853151195,0.06054020490530891,0.5752871778950637,0.014902204284383732,0.09593294008072027,0.0046569388388699165,0.08444582427817449,0.07420055883266066,0.02669978267618752,0.007140639552933871,0.0388078236572493,0.002173238124805961,0.07140639552933871
3466,E02003467,2750.0,12.45,0.03927272727272727,0.06872727272727273,0.5683636363636364,0.009818181818181818,0.1,0.002909090909090909,0.1,0.068,0.028727272727272726,0.012,0.02690909090909091,0.001090909090909091,0.07090909090909091
3467,E02003468,3457.0,14.77,0.026034133641886028,0.04541509979751229,0.6366792016199017,0.006363899334683252,0.0760775238646225,0.0023141452126120912,0.07752386462250506,0.06161411628579693,0.016488284639861153,0.0046282904252241824,0.031819496673416256,0.0011570726063060456,0.09198727220133063
3468,E02003469,3399.0,14.21,0.031185642836128274,0.04236540158870256,0.6487202118270079,0.009414533686378346,0.03736393056781406,0.0029420417769932335,0.08649602824360106,0.07119741100323625,0.015592821418064137,0.006766696087084437,0.04324801412180053,0.0011768167107972932,0.09032068255369226
3469,E02003470,2443.0,9.69,0.04748260335652886,0.09169054441260745,0.5276299631600491,0.009414654113794515,0.10847318870241507,0.002046663937781416,0.11584117887842817,0.07286123618501841,0.036839950880065496,0.017191977077363897,0.017191977077363897,0.0012279983626688497,0.06180925092099877
3470,E02003471,3205.0,12.07,0.036817472698907956,0.056474258970358814,0.5647425897035881,0.009672386895475818,0.10109204368174728,0.00436817472698908,0.09641185647425897,0.07363494539781591,0.025585023400936036,0.008112324492979718,0.04180967238689547,0.00093603744149766,0.07956318252730109
3471,E02003472,2918.0,10.87,0.03906785469499657,0.08361891706648389,0.4904043865661412,0.0075394105551747775,0.1682659355723098,0.0027416038382453737,0.08361891706648389,0.05894448252227553,0.059972583961617545,0.016792323509252912,0.033241946538725156,0.00205620287868403,0.0726525017135024
3472,E02003473,3236.0,15.35,0.033065512978986404,0.04326328800988875,0.6279357231149567,0.009579728059332509,0.050061804697156986,0.002781211372064277,0.08529048207663782,0.0738566131025958,0.018541409147095178,0.009270704573547589,0.050061804697156986,0.0,0.08868974042027195
3473,E02003474,3002.0,13.66,0.03564290473017988,0.03697534976682212,0.6432378414390406,0.008327781479013991,0.03830779480346436,0.004996668887408394,0.08227848101265822,0.061958694203864094,0.01632245169886742,0.011325782811459028,0.039973351099267154,0.0013324450366422385,0.09760159893404396
3474,E02003475,4307.0,15.42,0.02693289993034595,0.02762944044578593,0.689807290457395,0.00650104481077316,0.04991873693986534,0.004179243092639889,0.06175992570234502,0.05572324123519851,0.011841188762479684,0.006733224982586487,0.037845368005572325,0.0025539818899465985,0.08613884374274437
3475,E02003476,3268.0,9.19,0.03549571603427173,0.07741738066095472,0.5186658506731946,0.011627906976744186,0.13249694002447981,0.0036719706242350062,0.10924112607099143,0.06946144430844553,0.029987760097919217,0.018053855569155446,0.020501835985312116,0.0015299877600979193,0.07129742962056304
3476,E02003477,3189.0,17.33,0.02539981185324553,0.035120727500783946,0.6481655691439323,0.013483850736908122,0.05957980558168705,0.006271558482282847,0.06553778613985575,0.07243650047036689,0.013483850736908122,0.005644402634054563,0.05174035747883349,0.0021950454687989967,0.08686108497961743
3477,E02003478,3338.0,15.52,0.028759736369083282,0.0329538645895746,0.6629718394248053,0.009886159376872379,0.044337926902336726,0.0029958058717795086,0.06321150389454763,0.07819053325344517,0.016177351707609346,0.007789095266626723,0.060215698022768126,0.0014979029358897543,0.085380467345716
3478,E02003479,3001.0,12.3,0.035654781739420195,0.04931689436854382,0.546817727424192,0.007997334221926024,0.11196267910696435,0.004998333888703766,0.09996667777407531,0.06831056314561813,0.025658113962012664,0.015328223925358214,0.042652449183605466,0.001999333555481506,0.08330556481172942
3479,E02003480,4173.0,15.7,0.024922118380062305,0.035705727294512345,0.7093218308171579,0.008626887131560028,0.035945363048166784,0.003834172058471124,0.05847112389168464,0.05942966690630242,0.015336688233884496,0.004313443565780014,0.037143541816439016,0.001917086029235562,0.07979870596693027
3480,E02003481,2315.0,9.76,0.056155507559395246,0.07818574514038877,0.504535637149028,0.009503239740820735,0.11922246220302375,0.005183585313174946,0.11533477321814255,0.05356371490280778,0.04838012958963283,0.020302375809935207,0.0224622030237581,0.0012958963282937365,0.06781857451403887
3481,E02003482,2887.0,18.09,0.018011776931070315,0.011084170419120194,0.6934534118462071,0.006234845860755109,0.05784551437478351,0.008313127814340146,0.04052649809490821,0.05576723242119848,0.0020782819535850364,0.0024246622791825423,0.04433668167648078,0.0024246622791825423,0.11534464842396952
3482,E02003483,3271.0,16.77,0.019260165087129317,0.026597370834607153,0.6805258330785693,0.007948639559767655,0.03148884133292571,0.0036686028737389176,0.06909202078874961,0.07581779272393763,0.010700091715071844,0.007642922653622745,0.05869764597982268,0.0012228676245796392,0.09385509018648731
3483,E02003484,3626.0,13.64,0.025096525096525095,0.0444015444015444,0.6720904578047435,0.007997793712079426,0.030060672917815775,0.00441257584114727,0.09321566464423607,0.06012134583563155,0.02013237727523442,0.01020408163265306,0.03530060672917816,0.000827357970215113,0.0763927192498621
3484,E02003485,3912.0,11.05,0.023006134969325152,0.07004089979550102,0.6239775051124744,0.0081799591002045,0.06722903885480573,0.0015337423312883436,0.09994887525562372,0.0736196319018405,0.027607361963190184,0.006134969325153374,0.03041922290388548,0.0007668711656441718,0.06876278118609407
3485,E02003486,3661.0,18.58,0.018027861240098333,0.023490849494673588,0.7257579896203223,0.0076481835564053535,0.018847309478284623,0.0013657470636438131,0.06227806610215788,0.07101884730947829,0.00819448238186288,0.0032777929527451517,0.055176181371210054,0.0008194482381862879,0.0833105708822726
