,GEOGRAPHY_CODE,All people,All people who provide unpaid care,People of working age with limiting long-term illness,People who provide unpaid care 1 to 19 hours a week,People who provide unpaid care 20 to 49 hours a week,People who provide unpaid care 50 or more hours a week,People whose health was fairly good,People whose health was good,People whose health was not good,People with limiting long-term illness
2152,E02002153,7814.0,0.12080880470949577,0.10314819554645507,0.06897875607883286,0.015229076017404659,0.03660097261325825,0.26311748144356284,0.6054517532633734,0.13143076529306374,0.2432812899923215
2153,E02002154,5401.0,0.10960933160525829,0.10035178670616553,0.06424736159970376,0.015182373634512128,0.0301795963710424,0.24421403443806702,0.635623032771709,0.12016293279022404,0.21384928716904278
2154,E02002155,5540.0,0.10054151624548736,0.1187725631768953,0.046028880866425995,0.01444043321299639,0.04007220216606498,0.2523465703971119,0.6106498194945849,0.13700361010830325,0.22472924187725632
2155,E02002156,8148.0,0.11512027491408934,0.0780559646539028,0.0741286205203731,0.013254786450662739,0.02773686794305351,0.2544182621502209,0.6407707412862053,0.10481099656357389,0.20900834560628376
2156,E02002157,7546.0,0.11555791147627882,0.06347733898754307,0.08706599522926053,0.00927643784786642,0.01921547839915187,0.2234296315928969,0.690564537503313,0.08600583090379009,0.17744500397561622
2157,E02002158,7695.0,0.11916829109811566,0.09824561403508772,0.07355425601039636,0.019103313840155945,0.026510721247563353,0.27784275503573747,0.5942820012995451,0.12787524366471734,0.23378817413905134
2158,E02002159,5796.0,0.09627329192546584,0.10420979986197378,0.051932367149758456,0.01518288474810214,0.029158040027605244,0.24258109040717737,0.6583850931677019,0.09903381642512077,0.1865079365079365
2159,E02002160,6486.0,0.10777058279370953,0.09374036386062289,0.06860931236509404,0.016188714153561518,0.022972556275053964,0.230958988590811,0.6640456367560901,0.10499537465309898,0.18501387604070305
2160,E02002161,5897.0,0.08377140919111413,0.10123791758521282,0.058843479735458705,0.008478887569950822,0.016449041885704594,0.2307953196540614,0.659487875190775,0.10971680515516365,0.17873494997456335
2161,E02002162,7448.0,0.12620837808807733,0.0663265306122449,0.09076262083780881,0.010875402792696026,0.024570354457572503,0.23737916219119226,0.6615198711063373,0.10110096670247046,0.20676691729323307
2162,E02002163,9316.0,0.09338772005152426,0.12258480034349506,0.05571060541004723,0.014813224559896952,0.022863890081580077,0.25923142979819663,0.6161442679261485,0.12462430227565478,0.22337913267496778
2163,E02002164,6019.0,0.07609237414852965,0.10184416015949493,0.04485794982555242,0.014288087722212992,0.016946336600764247,0.24372819405216814,0.6376474497424821,0.11862435620534972,0.18192390762585148
2164,E02002165,7287.0,0.09400301907506518,0.09880609304240429,0.06792918896665294,0.009057225195553726,0.017016604912858516,0.2253327844105942,0.6587072869493619,0.11595992864004391,0.19582818718265405
2165,E02002166,8914.0,0.10287188691945255,0.11655822301996858,0.052613865829032984,0.017724927080996187,0.03253309400942338,0.2540946825218757,0.6065739286515593,0.13933138882656496,0.24164236033206193
2166,E02002167,6332.0,0.13471257106759318,0.06885660138976626,0.09775742261528743,0.014371446620341125,0.022583701831964623,0.24952621604548325,0.6427668982943777,0.10770688566013897,0.2125710675931775
2167,E02002168,8585.0,0.0896913220733838,0.11741409435061154,0.05253348864298195,0.013162492719860221,0.023995340710541643,0.2587070471753058,0.6036109493302272,0.1376820034944671,0.22236458940011647
2168,E02002169,8466.0,0.13855421686746988,0.06945428773919206,0.10465390975667375,0.012284431845027168,0.02161587526576896,0.22430900070871723,0.6806047720292936,0.09508622726198913,0.19229860618946373
2169,E02002170,6385.0,0.1086922474549726,0.10790916209866876,0.06671887235708693,0.01707126076742365,0.024902114330462022,0.24244322631166798,0.6441660140955364,0.11339075959279561,0.20563821456538764
2170,E02002171,7123.0,0.12284149936824372,0.11596237540362207,0.06640460480134774,0.01909307875894988,0.03734381580794609,0.2851326688193177,0.580654218728064,0.13421311245261827,0.25087743928120176
2171,E02002172,5989.0,0.08482217398564033,0.11070295541826682,0.04224411420938387,0.01586241442644849,0.02671564534980798,0.2614793788612456,0.6141258974787109,0.12439472366004341,0.21355819001502754
2172,E02002173,5378.0,0.10115284492376347,0.11268129416139828,0.059315730754927486,0.01878021569356638,0.023056898475269618,0.24488657493492005,0.6169579769431015,0.13815544812197844,0.2298252138341391
2173,E02002174,7350.0,0.11850340136054421,0.07863945578231292,0.08326530612244898,0.013469387755102041,0.021768707482993196,0.24,0.66421768707483,0.09578231292517007,0.19687074829931972
2174,E02002175,6116.0,0.11363636363636363,0.11756049705689993,0.059516023544800525,0.022563767168083716,0.031556572923479395,0.25081752779594507,0.6021909744931327,0.14699149771092218,0.25425114453891434
2175,E02002176,7520.0,0.1175531914893617,0.08670212765957447,0.07872340425531915,0.01276595744680851,0.026063829787234042,0.2502659574468085,0.6416223404255319,0.10811170212765958,0.21555851063829787
2176,E02002177,7703.0,0.10411527976113202,0.1141113851746073,0.058288978320135014,0.01622744385304427,0.029598857587952745,0.24847462027781383,0.603011813579125,0.14851356614306113,0.2395170712709334
2177,E02002178,7505.0,0.10912724850099934,0.0820786142571619,0.07421718854097269,0.012924716855429714,0.021985343104596936,0.24050632911392406,0.654230512991339,0.10526315789473684,0.2039973351099267
2178,E02002179,6269.0,0.12378369755941937,0.06763439144999202,0.08964747168607433,0.012282660711437231,0.0218535651619078,0.22252352847344073,0.6873504546179614,0.09012601690859787,0.17419046099856436
2179,E02002180,6163.0,0.118448807398994,0.09086483855265293,0.07480123316566607,0.01622586402725945,0.027421710206068473,0.26886256693168914,0.6147979879928607,0.11633944507545027,0.22326788901509007
2180,E02002181,6182.0,0.11015852474927208,0.10482044645745714,0.059527660951148496,0.01730831446133937,0.03332254933678421,0.26188935619540604,0.6114526043351666,0.12665803946942736,0.22727272727272727
2181,E02002182,6425.0,0.10817120622568094,0.09836575875486381,0.06319066147859922,0.01634241245136187,0.028638132295719845,0.2535408560311284,0.6267704280155642,0.11968871595330739,0.2185214007782101
2182,E02002183,5192.0,0.11729583975346687,0.05412172573189522,0.09341294298921418,0.011363636363636364,0.012519260400616333,0.21648690292758088,0.7066640986132512,0.07684899845916796,0.17777349768875192
2183,E02002184,12235.0,0.10674295055169596,0.04675112382509195,0.08573763792398856,0.007437678790355538,0.013567633837351859,0.2056395586432366,0.7175316714344094,0.0768287699223539,0.18054760931753167
2184,E02002185,5468.0,0.10552304316020483,0.05523043160204828,0.08028529626920264,0.009875640087783468,0.015362106803218726,0.19312362838332114,0.7452450621799561,0.06163130943672275,0.1506949524506218
2185,E02002186,12276.0,0.10524600847181492,0.0647605083088954,0.076653633105246,0.011730205278592375,0.01686217008797654,0.20299771912675138,0.7038937764744216,0.09310850439882698,0.17261322906484197
2186,E02002187,5658.0,0.12672322375397668,0.04860374690703429,0.10675150229763167,0.007246376811594203,0.012725344644750796,0.17727112053729233,0.7667020148462355,0.05602686461647225,0.13308589607635207
2187,E02002188,5861.0,0.1260876983449923,0.06705340385599727,0.0948643576181539,0.009895922197577206,0.02132741852926122,0.2233407268384235,0.6886196894727862,0.08803958368879031,0.17454359324347382
2188,E02002189,6005.0,0.11390507910074937,0.08026644462947544,0.07710241465445462,0.013322231473771857,0.023480432972522898,0.24263114071606995,0.6521232306411324,0.10524562864279767,0.1996669442131557
2189,E02002190,11342.0,0.09680832304708165,0.09381061541174396,0.06013048845000882,0.012960677129254099,0.023717157467818727,0.22976547346147064,0.6684006348086757,0.10183389172985365,0.1835655087286193
2190,E02002191,8750.0,0.09451428571428572,0.09154285714285715,0.056114285714285714,0.012114285714285715,0.026285714285714287,0.23165714285714287,0.6651428571428571,0.1032,0.18502857142857143
2191,E02002192,8117.0,0.11272637674017494,0.060243932487372184,0.08648515461377357,0.010102254527534804,0.016138967598866575,0.20093630651718616,0.7208328200073919,0.07823087347542196,0.16336084760379452
2192,E02002193,5890.0,0.08794567062818336,0.10169779286926994,0.053140916808149405,0.011714770797962648,0.023089983022071308,0.25212224108658743,0.6095076400679117,0.13837011884550085,0.23769100169779286
2193,E02002194,7221.0,0.10206342611826617,0.08627613903891428,0.06605733277939344,0.012602132668605456,0.023403960670267277,0.2309929372663066,0.6744218252319624,0.09458523750173106,0.18501592577205372
2194,E02002195,6182.0,0.11371724361048205,0.05516014234875445,0.09268845033969589,0.006632157877709479,0.014396635393076675,0.2021999352960207,0.7238757683597541,0.07392429634422518,0.1591717890650275
2195,E02002196,5977.0,0.10205788857286265,0.07595783838045843,0.07512129831018906,0.009536556801070772,0.01740003346160281,0.20194077296302493,0.721599464614355,0.07645976242262004,0.14555797222686967
2196,E02002197,7308.0,0.09742747673782157,0.0781335522714833,0.07266009852216748,0.00752599890530925,0.017241379310344827,0.2256431308155446,0.6811713191023536,0.0931855500821018,0.1870552818828681
2197,E02002198,7933.0,0.11445859069708811,0.07676793142569016,0.0833228286902811,0.010084457330139922,0.021051304676667087,0.22992562712719022,0.6698600781545443,0.10021429471826547,0.19324341358880626
2198,E02002199,5872.0,0.1079700272479564,0.06232970027247956,0.07731607629427793,0.01345367847411444,0.017200272479564033,0.19771798365122617,0.716791553133515,0.08549046321525886,0.16076294277929154
2199,E02002200,9021.0,0.11550825850792595,0.0767098991242656,0.08735173484092673,0.009533311162842256,0.018623212504156966,0.21571887817315152,0.687950338099989,0.09633078372685955,0.17802904334331004
2200,E02002201,10113.0,0.10016810046474835,0.08632453277959062,0.06971225155740136,0.009097201621675072,0.021358647285671908,0.21437753386729952,0.6778404034411154,0.10778206269158509,0.19598536537130426
2201,E02002202,6000.0,0.11083333333333334,0.094,0.07216666666666667,0.011333333333333334,0.027333333333333334,0.23216666666666666,0.6398333333333334,0.128,0.22083333333333333
2202,E02002203,7392.0,0.09496753246753246,0.1075487012987013,0.05992965367965368,0.010416666666666666,0.02462121212121212,0.2408008658008658,0.641504329004329,0.1176948051948052,0.2104978354978355
2203,E02002204,10775.0,0.11600928074245939,0.07294663573085847,0.0868677494199536,0.009187935034802783,0.019953596287703015,0.20928074245939676,0.7102552204176334,0.08046403712296983,0.16612529002320187
2204,E02002205,9425.0,0.11543766578249337,0.073315649867374,0.08477453580901857,0.010291777188328912,0.020371352785145888,0.2119893899204244,0.7045092838196286,0.08350132625994695,0.16212201591511935
2205,E02002206,7828.0,0.10998978027593255,0.08788962698007154,0.06872764435360246,0.013030148185998978,0.028231987736331118,0.23850281042411856,0.6663260091977516,0.09517118037812979,0.1815278487480838
2206,E02002207,6037.0,0.10004969355640218,0.08663243332781183,0.0684114626470101,0.012092098724532053,0.01954613218486003,0.24648003975484511,0.6640715587212191,0.08944840152393572,0.1827066423720391
2207,E02002208,7232.0,0.09914269911504425,0.0908462389380531,0.06581858407079647,0.010094026548672566,0.023230088495575223,0.2374170353982301,0.6591537610619469,0.103429203539823,0.2002212389380531
2208,E02002209,5902.0,0.08505591324974585,0.11131819722128092,0.045916638427651646,0.010504913588614028,0.028634361233480177,0.2399186716367333,0.6387665198237885,0.12131480853947814,0.2039986445272789
2209,E02002210,7451.0,0.11354180646893035,0.08562609045765669,0.07891558180110052,0.01087102402362099,0.023755200644208833,0.23191517917058113,0.6699771842705677,0.09810763655885116,0.1782311099181318
2210,E02002211,6077.0,0.1112390982392628,0.08244199440513411,0.08079644561461247,0.012835280566068783,0.01760737205858154,0.2224781964785256,0.6753332236300806,0.10218857989139378,0.2073391476057265
2211,E02002212,5902.0,0.10233819044391732,0.08759742460182988,0.06726533378515757,0.008302270416807861,0.02677058624195188,0.22416130125381226,0.67197560149102,0.10386309725516774,0.18959674686546935
2212,E02002213,5982.0,0.11116683383483784,0.07455700434637245,0.07940488131059846,0.010865931126713474,0.020896021397525912,0.22116349047141423,0.6885656970912738,0.09027081243731194,0.1698428619190906
2213,E02002214,5486.0,0.11046299671892089,0.06817353262850893,0.08020415603353992,0.012395187750637988,0.01786365293474298,0.22511848341232227,0.6943127962085308,0.08056872037914692,0.15749179730222385
2214,E02002215,9756.0,0.10762607626076261,0.10239852398523985,0.06201312013120131,0.01988519885198852,0.025727757277572774,0.21904469044690447,0.6792742927429274,0.1016810168101681,0.17240672406724067
2215,E02002216,8403.0,0.09722718076877306,0.12947756753540401,0.05093419017017732,0.01820778293466619,0.028085207663929548,0.24479352612162322,0.61775556348923,0.13745091038914672,0.2144472212305129
2216,E02002217,7577.0,0.09951168008446615,0.09132902204038537,0.0611059786195064,0.01623333773261185,0.022172363732347895,0.2486472218556157,0.6424706348158902,0.10888214332849412,0.20760195327966213
2217,E02002218,8283.0,0.11590003621876131,0.09356513340577086,0.08004346251358203,0.013642400096583364,0.02221417360859592,0.21888204756730653,0.6801883375588554,0.10092961487383798,0.18435349511046722
2218,E02002219,6418.0,0.09707073854783421,0.09707073854783421,0.052041134309753816,0.018229978186350887,0.02679962605172951,0.23106886880648178,0.656590838267373,0.11234029292614521,0.18432533499532563
2219,E02002220,8649.0,0.08752456931437161,0.09515550930743438,0.047173083593479014,0.014799398774424788,0.025552086946467798,0.2354029367556943,0.6562608394033992,0.10833622384090646,0.17770840559602266
2220,E02002221,9565.0,0.0960794563512807,0.13047569262937794,0.05603763721902771,0.014113957135389441,0.025927861996863564,0.2493465760585468,0.6046001045478306,0.1460533193936226,0.2261369576581286
2221,E02002222,6903.0,0.10618571635520788,0.09705924960162249,0.06837606837606838,0.011154570476604375,0.02665507750253513,0.23830218745472984,0.6529045342604665,0.1087932782848037,0.2035346950601188
2222,E02002223,6619.0,0.10001510802235987,0.11270584680465327,0.05725940474391902,0.015259102583471823,0.02749660069496903,0.2266203353980964,0.6609759782444478,0.1124036863574558,0.18310923100166188
2223,E02002224,8848.0,0.09075497287522603,0.11268083182640144,0.04769439421338156,0.015822784810126583,0.0272377938517179,0.2394891500904159,0.641387884267631,0.11912296564195299,0.18591772151898733
2224,E02002225,7076.0,0.11079706048615037,0.08691351045788581,0.07970604861503675,0.011023176936122103,0.02006783493499152,0.22442057659694742,0.678208027133974,0.09737139626907858,0.18499152063312607
2225,E02002226,12841.0,0.08075695039327155,0.08667549256288451,0.045167821820730474,0.016743244295615606,0.018845884276925472,0.21875243361108948,0.6962853360330192,0.08496223035589129,0.14843080756950394
2226,E02002227,6015.0,0.09975062344139651,0.12069825436408978,0.056192851205320034,0.013965087281795512,0.029592684954280964,0.24688279301745636,0.6234413965087282,0.12967581047381546,0.22177888611803823
2227,E02002228,5590.0,0.09141323792486583,0.1076923076923077,0.05456171735241502,0.013237924865831842,0.023613595706618962,0.2595706618962433,0.6171735241502684,0.12325581395348838,0.21717352415026833
2228,E02002229,7588.0,0.09106483921982077,0.07076963626779124,0.0632577754348972,0.008434370057986295,0.01937269372693727,0.2239061676331049,0.6846336320506062,0.09146020031628888,0.17329994728518713
2229,E02002230,7346.0,0.08521644432344133,0.11843179961884019,0.04737271984753608,0.016063163626463383,0.021780560849441872,0.2382248842907705,0.6325891641709774,0.1291859515382521,0.197658589708685
2230,E02002231,10104.0,0.10490894695170229,0.09550673000791765,0.06700316706254948,0.01336104513064133,0.02454473475851148,0.22159540775930325,0.6781472684085511,0.10025732383214568,0.17963182897862232
2231,E02002232,5851.0,0.08596821056229705,0.08887369680396513,0.0529823961715946,0.01333105452059477,0.019654759870107674,0.2481627072295334,0.6455306785164929,0.10630661425397368,0.19859853016578363
2232,E02002233,7687.0,0.09184337192662938,0.10589306621568882,0.052296084298165735,0.012488617145830622,0.027058670482633017,0.23689345648497465,0.6434239625341486,0.11968258098087681,0.18433719266293744
2233,E02002234,7454.0,0.08317681781593775,0.13455862624094445,0.0387711295948484,0.013549771934531794,0.030855916286557553,0.24926214113227796,0.6055808961631339,0.14515696270458814,0.2539576066541454
2234,E02002235,5985.0,0.09674185463659148,0.1064327485380117,0.055639097744360905,0.014703425229741019,0.026399331662489558,0.2432748538011696,0.6365914786967418,0.12013366750208855,0.19582289055973268
2235,E02002236,5836.0,0.11343385880740232,0.06631254283755997,0.07762165867032214,0.01319396847155586,0.022618231665524333,0.2198423577793009,0.6891706648389307,0.09098697738176834,0.16740918437285812
2236,E02002237,7431.0,0.11155968241151931,0.07710940654016955,0.0776476921006594,0.009419997308572197,0.024491993002287715,0.22204279370205895,0.6766249495357287,0.10133225676221236,0.17938366303323913
2237,E02002238,5911.0,0.09456944679411267,0.08712569785146337,0.05938081542886144,0.009473862290644562,0.025714769074606666,0.22381999661647775,0.6618169514464558,0.11436305193706649,0.19607511419387583
2238,E02002239,7787.0,0.10414793887247978,0.09631437010401953,0.06523693335045588,0.011557724412482342,0.027353281109541543,0.2355207396943624,0.6573776807499679,0.10710157955566971,0.18916142288429433
2239,E02002240,10161.0,0.09300265721877768,0.07125282944592068,0.06574156086999311,0.008168487353606929,0.01909260899517764,0.1946658793425844,0.7304399173309714,0.07489420332644425,0.14998523767345734
2240,E02002241,11353.0,0.10376112040870254,0.08773011538800317,0.0641240200827975,0.01162688276226548,0.028010217563639566,0.2254029771866467,0.6714524795208315,0.1031445432925218,0.18655861886725975
2241,E02002242,7598.0,0.11555672545406687,0.07831008160042116,0.07923137667807317,0.010923927349302448,0.025401421426691235,0.22255856804422217,0.6724137931034483,0.10502763885232956,0.18689128718083706
2242,E02002243,9120.0,0.09824561403508772,0.09418859649122807,0.06381578947368421,0.009758771929824562,0.024671052631578948,0.23508771929824562,0.6589912280701754,0.10592105263157894,0.1867324561403509
2243,E02002244,5968.0,0.10740616621983914,0.08512064343163539,0.07523458445040214,0.01089142091152815,0.021280160857908847,0.2148123324396783,0.686662198391421,0.0985254691689008,0.1846514745308311
2244,E02002245,5506.0,0.09244460588448965,0.12186705412277515,0.051216854340719216,0.01325826371231384,0.027969487831456592,0.24337086814384307,0.6336723574282601,0.12295677442789683,0.20777333817653468
2245,E02002246,9020.0,0.11529933481152993,0.06164079822616408,0.08747228381374723,0.009312638580931265,0.01851441241685144,0.2156319290465632,0.7075388026607539,0.07682926829268293,0.1549889135254989
2246,E02002247,9055.0,0.10513528437327443,0.0939812258420762,0.07951408061844285,0.00883489784649365,0.016786305908337934,0.20618442849254556,0.7010491441192711,0.09276642738818332,0.17239094422970735
2247,E02002248,7401.0,0.09890555330360762,0.09944602080799891,0.062423996757194976,0.01256586947709769,0.023915687069314958,0.23037427374679098,0.6562626672071342,0.11336305904607485,0.20483718416430213
2248,E02002249,5795.0,0.08369283865401209,0.0993960310612597,0.05090595340811044,0.009490940465918895,0.023295944779982744,0.23054357204486625,0.6652286453839517,0.10422778257118205,0.18895599654874892
2249,E02002250,7868.0,0.10167768174885612,0.07244534824605998,0.07587697000508388,0.009913573970513472,0.01588713777325877,0.2197508896797153,0.6841637010676157,0.09608540925266904,0.1780630401626843
2250,E02002251,7244.0,0.09469906129210381,0.10008282716731087,0.061292103810049695,0.009110988404196576,0.024295969077857537,0.25662617338487026,0.6065709552733296,0.1368028713418001,0.23660960795140806
2251,E02002252,5835.0,0.1167095115681234,0.08534704370179949,0.08671808054841473,0.011482433590402743,0.018508997429305913,0.23393316195372751,0.6815766923736075,0.08449014567266495,0.1789203084832905
2252,E02002253,6358.0,0.08996539792387544,0.07911292859389746,0.05866624724756213,0.00865051903114187,0.022648631645171436,0.25180874488832966,0.6509908776344763,0.09720037747719408,0.1826045926391947
2253,E02002254,5762.0,0.10864283234987851,0.0598750433877126,0.08191600138840681,0.010760152724748352,0.01596667823672336,0.20669906282540784,0.7240541478653245,0.06924678930926761,0.1501214855952794
2254,E02002255,7241.0,0.09763844772821434,0.11282971965198177,0.05662201353404226,0.01588178428393868,0.025134649910233394,0.24195553100400496,0.6283662477558348,0.1296782212401602,0.2151636514293606
2255,E02002256,8912.0,0.10895421903052065,0.10771992818671454,0.07540394973070018,0.012791741472172352,0.020758527827648116,0.23316876122082586,0.6481149012567325,0.11871633752244165,0.2122980251346499
2256,E02002257,5861.0,0.08923391912642893,0.08548029346527897,0.05579252687254735,0.012113973724620372,0.02132741852926122,0.23187169425012796,0.6643917420235455,0.10373656372632657,0.1694250127964511
2257,E02002258,7694.0,0.10020795425006498,0.07486353002339485,0.07187418767871068,0.010657655315830517,0.017676111255523784,0.24083701585651157,0.6633740577073044,0.09578892643618404,0.1845593969326748
2258,E02002259,6094.0,0.1104364949130292,0.07384312438464063,0.08204791598293404,0.010502133245815556,0.01788644568427962,0.218903839842468,0.699048244174598,0.08204791598293404,0.1670495569412537
2259,E02002260,8458.0,0.09895956490896193,0.08087018207614093,0.07046583116576023,0.010404350910380705,0.018089382832820997,0.23681721447150628,0.6620950579333176,0.10108772759517616,0.19318987940411445
2260,E02002261,7549.0,0.09974831103457411,0.0763014968870049,0.07100278182540734,0.009670154987415552,0.019075374221751224,0.22559279374751623,0.6769108491190886,0.09749635713339515,0.17512253278579945
2261,E02002262,7706.0,0.10407474695042823,0.07604464053983909,0.07565533350635868,0.009602906825849987,0.01881650661821957,0.23695821437840645,0.6615624188943681,0.10147936672722555,0.18907344926031663
2262,E02002263,6246.0,0.1042267050912584,0.08901697086135127,0.07108549471661864,0.008325328210054436,0.024815882164585336,0.22398334934357989,0.6714697406340058,0.10454691002241434,0.19148254883125201
2263,E02002264,6409.0,0.10844125448587923,0.059915743485723205,0.08035574972694648,0.009673896083632392,0.01841160867530036,0.20642845997815573,0.7013574660633484,0.09221407395849586,0.18427211733499765
2264,E02002265,5354.0,0.11019798281658573,0.09731042211430706,0.07471049682480388,0.010272693313410535,0.02521479267837131,0.2424355621964886,0.6426970489353754,0.11486738886813597,0.20956294359357489
2265,E02002266,5942.0,0.10518343991921912,0.07724671827667452,0.07977112083473578,0.008078088185796028,0.01733423089868731,0.20380343318747896,0.7113766408616627,0.0848199259508583,0.15853248064624706
2266,E02002267,7592.0,0.10682297154899895,0.09193888303477345,0.07481559536354057,0.010010537407797681,0.021996838777660694,0.23076923076923078,0.6708377239199157,0.09839304531085354,0.19981559536354057
2267,E02002268,9138.0,0.101335084263515,0.07758809367476471,0.06839571022105494,0.01039614795360035,0.022543226088859707,0.23889253666010068,0.6606478441672138,0.10045961917268549,0.19150798861895382
2268,E02002269,9048.0,0.10488505747126436,0.0659814323607427,0.07725464190981432,0.008510167992926613,0.01912024756852343,0.1903183023872679,0.7291114058355438,0.08057029177718833,0.14633068081343945
2269,E02002270,7349.0,0.10069397196897537,0.06028031024629201,0.08150768812083277,0.006259355014287658,0.012926928833854946,0.17988842019322357,0.7573819567288066,0.0627296230779698,0.1353925704177439
2270,E02002271,6553.0,0.11338318327483596,0.06867083778422096,0.08209980161757974,0.009766519151533648,0.02151686250572257,0.20723332824660462,0.7112772775827865,0.08148939417060888,0.16297878834121776
2271,E02002272,9302.0,0.09277574715115029,0.08944313050956783,0.06364222747796174,0.010535368737905827,0.018598150935282734,0.2258654052891851,0.6770586970543969,0.09707589765641797,0.1744786067512363
2272,E02002273,5790.0,0.10690846286701208,0.07219343696027634,0.08238341968911918,0.011226252158894647,0.013298791018998272,0.2234887737478411,0.6901554404145078,0.08635578583765112,0.1604490500863558
2273,E02002274,5924.0,0.10803511141120864,0.06785955435516543,0.07511816340310601,0.01012829169480081,0.022788656313301823,0.20459149223497636,0.7111748818365969,0.08423362592842674,0.16036461850101283
2274,E02002275,7670.0,0.09282920469361147,0.0788787483702738,0.06245110821382008,0.010821382007822686,0.01955671447196871,0.23272490221642764,0.6633637548891786,0.10391134289439374,0.18930899608865712
2275,E02002276,7275.0,0.10419243986254295,0.08426116838487972,0.07106529209621994,0.009759450171821307,0.02336769759450172,0.21938144329896908,0.6815120274914089,0.099106529209622,0.1770446735395189
2276,E02002277,6209.0,0.1035593493316154,0.08568207440811725,0.07054276050893864,0.01224029634401675,0.02077629247866001,0.22177484296988242,0.6812691254630375,0.09695603156708005,0.17555161861813495
2277,E02002278,6028.0,0.10202388852023889,0.07979429329794294,0.06884538818845388,0.013437292634372926,0.019741207697412076,0.20189117451891175,0.7126741871267419,0.08543463835434638,0.17518248175182483
2278,E02002279,5867.0,0.10277825123572525,0.08556332026589399,0.07073461735128686,0.010226691665246293,0.02181694221919209,0.23044145219021647,0.6693369694903699,0.10022157831941367,0.20078404636100222
2279,E02002280,5750.0,0.09234782608695652,0.11182608695652174,0.05026086956521739,0.017043478260869566,0.025043478260869566,0.23982608695652174,0.6281739130434782,0.132,0.22260869565217392
2280,E02002281,10400.0,0.09451923076923077,0.08192307692307692,0.06182692307692308,0.011826923076923077,0.020865384615384616,0.23125,0.6759615384615385,0.09278846153846154,0.17201923076923076
2281,E02002282,6139.0,0.09855025248411793,0.09920182440136831,0.06580876364228702,0.01303143834500733,0.019710050496823586,0.2291904218928164,0.6672096432643753,0.10359993484280827,0.17739045447141227
2282,E02002283,7951.0,0.08476921141994717,0.09659162369513269,0.04854735253427242,0.013583197082128034,0.022638661803546723,0.2212300339579927,0.6796629354798138,0.09910703056219343,0.16714878631618665
2283,E02002284,5986.0,0.10908787170063482,0.07801536919478784,0.07734714333444705,0.012195121951219513,0.019545606414968258,0.22569328433010358,0.687437353825593,0.08686936184430337,0.17039759438690277
2284,E02002285,7543.0,0.11613416412567944,0.07265013920190906,0.08604003712050907,0.011401299217817844,0.01869282778735251,0.20681426488134694,0.7058199655309558,0.0873657695876972,0.1691634628132043
2285,E02002286,5529.0,0.09386869234943028,0.09278350515463918,0.06095134744076686,0.012479652740097666,0.020437692168565745,0.23602821486706457,0.6677518538614577,0.09621993127147767,0.18303490685476578
2286,E02002287,5785.0,0.10475367329299913,0.09991356957649092,0.06482281763180639,0.012791702679343129,0.027139152981849612,0.24477095937770096,0.6108902333621434,0.14433880726015558,0.2380293863439931
2287,E02002288,8633.0,0.08884512915556585,0.09023514421406231,0.05571643692806672,0.011699293409011931,0.0214293988184872,0.22819413876983669,0.6582879647862852,0.11351789644387814,0.18765203289702306
2288,E02002289,6055.0,0.09298100743187449,0.10767960363336086,0.050536746490503714,0.015028901734104046,0.02741535920726672,0.22791081750619324,0.6729975227085053,0.0990916597853014,0.17803468208092485
2289,E02002290,6125.0,0.12375510204081633,0.06987755102040816,0.0956734693877551,0.009469387755102041,0.018612244897959183,0.2253061224489796,0.6839183673469388,0.09077551020408163,0.17453061224489796
2290,E02002291,6285.0,0.11121718377088305,0.07812251392203659,0.07812251392203659,0.012251392203659507,0.020843277645186953,0.21909307875894987,0.6914876690533015,0.08941925218774861,0.17247414478918058
2291,E02002292,5522.0,0.10412893879029338,0.07442955450923579,0.0746106483158276,0.012133285041651575,0.017385005432814196,0.2064469395146686,0.7102499094530967,0.08330315103223469,0.16117348786671495
2292,E02002293,6752.0,0.09108412322274881,0.10781990521327015,0.0509478672985782,0.014958530805687204,0.025177725118483412,0.2525177725118483,0.6301836492890995,0.11729857819905214,0.2079383886255924
2293,E02002294,9959.0,0.0924791645747565,0.09488904508484787,0.05372025303745356,0.0142584596847073,0.024500451852595643,0.21628677578070088,0.6828998895471433,0.10081333467215584,0.17120192790440808
2294,E02002295,5844.0,0.09514031485284052,0.11344969199178645,0.05475701574264202,0.012833675564681724,0.02754962354551677,0.2464065708418891,0.6160164271047228,0.1375770020533881,0.21783025325119781
2295,E02002296,6211.0,0.11077121236515859,0.07535018515536951,0.07808726453067139,0.01078731283207213,0.02189663500241507,0.22492352278216068,0.6755755916921591,0.09950088552568025,0.2027048784414748
2296,E02002297,6167.0,0.1096156964488406,0.07102318793578725,0.08123885195394843,0.011188584400843197,0.01718826009404897,0.21696124533808983,0.7008269823252797,0.08221177233663045,0.15777525539160045
2297,E02002298,6835.0,0.10899780541331383,0.09407461594732992,0.07125091441111923,0.013167520117044623,0.024579370885149963,0.22809070958302852,0.6692026335040234,0.10270665691294806,0.19941477688368692
2298,E02002299,5916.0,0.08586883029073698,0.11020960108181203,0.0486815415821501,0.010818120351588911,0.02636916835699797,0.26031102096010816,0.6069979716024341,0.13269100743745774,0.2173766058147397
2299,E02002300,5997.0,0.10855427713856929,0.06670001667500416,0.08370852092713023,0.008170752042688011,0.01667500416875104,0.22494580623645155,0.6901784225446056,0.08487577121894281,0.1759212939803235
