,GEOGRAPHY_CODE,All categories: Living arrangements,Living in a couple,Living in a couple: Cohabiting,Living in a couple: Married or re-married,Not living in a couple,Not living in a couple: Divorced,Not living in a couple: Married or re-married,Not living in a couple: Separated (but still legally married),Not living in a couple: Single (never married),Not living in a couple: Widowed
1005,E02001006,5376.0,0.5822172619047619,0.08779761904761904,0.49441964285714285,0.4177827380952381,0.05710565476190476,0.02027529761904762,0.019345238095238096,0.24367559523809523,0.07738095238095238
1006,E02001007,8096.0,0.6372282608695652,0.08806818181818182,0.5491600790513834,0.36277173913043476,0.05434782608695652,0.005064229249011858,0.015810276679841896,0.21269762845849802,0.07485177865612648
1007,E02001008,4931.0,0.5410667207462989,0.09369296288785237,0.4473737578584466,0.4589332792537011,0.07138511458122085,0.020077063475968365,0.032244980734131005,0.25086189413911986,0.084364226323261
1008,E02001009,4922.0,0.5615603413246648,0.10239739943112555,0.45916294189353923,0.43843965867533524,0.07151564404713531,0.008939455505891914,0.02336448598130841,0.22511174319382365,0.10950832994717595
1009,E02001010,4312.0,0.5686456400742115,0.12894248608534323,0.4397031539888683,0.4313543599257885,0.07537105751391465,0.0074211502782931356,0.02829313543599258,0.25185528756957326,0.06841372912801484
1010,E02001011,6403.0,0.6803061065125723,0.09401842886147119,0.586287677651101,0.31969389348742777,0.04825862876776511,0.002967359050445104,0.01405591129158207,0.18335155395908168,0.0710604404185538
1011,E02001012,5816.0,0.6117606602475929,0.09284731774415406,0.5189133425034388,0.38823933975240715,0.05536451169188446,0.007565337001375516,0.017709766162310868,0.23263411279229712,0.0749656121045392
1012,E02001013,4677.0,0.7119948685054522,0.10177464186444302,0.6102202266410092,0.28800513149454776,0.03249946546931794,0.008124866367329484,0.011118238186871927,0.16762882189437675,0.0686337395766517
1013,E02001014,6121.0,0.5868322169580134,0.1215487665414148,0.4652834504165986,0.4131677830419866,0.08005227903937265,0.004737787943146545,0.023688939715732722,0.21842836137885965,0.08626041496487502
1014,E02001015,5739.0,0.5544519951211012,0.11779055584596619,0.43666143927513507,0.4455480048788988,0.0866004530405994,0.005401637916013243,0.023174769123540686,0.21467154556542953,0.11569959923331591
1015,E02001016,5477.0,0.5532225670987767,0.12963301077232062,0.42358955632645606,0.4467774329012233,0.08818696366624064,0.004381960927515063,0.025926602154464122,0.24849370093116668,0.07978820522183677
1016,E02001017,7856.0,0.639511201629328,0.11634419551934827,0.5231670061099797,0.3604887983706721,0.061227087576374746,0.004964358452138493,0.019220977596741344,0.20493890020366598,0.07013747454175152
1017,E02001018,5671.0,0.7078116734262034,0.13189913595485805,0.5759125374713454,0.2921883265737965,0.04690530770587198,0.0054664080409098925,0.013930523717157467,0.1860342091341915,0.03985187797566567
1018,E02001019,6689.0,0.6292420391687845,0.12273882493646285,0.5065032142323217,0.3707579608312154,0.06518164150097175,0.004783973688144715,0.021976379129914785,0.20301988339064136,0.07579608312154283
1019,E02001020,5001.0,0.7002599480103979,0.05158968206358728,0.6486702659468107,0.2997400519896021,0.03279344131173765,0.003799240151969606,0.015196960607878424,0.17176564687062587,0.07618476304739052
1020,E02001021,5925.0,0.7115611814345991,0.10970464135021098,0.6018565400843882,0.2884388185654008,0.04371308016877637,0.002869198312236287,0.014514767932489452,0.16438818565400845,0.06295358649789029
1021,E02001022,5942.0,0.6273981824301582,0.09121507909794682,0.5361831033322114,0.3726018175698418,0.05738808481992595,0.005385392123864019,0.018848872433524066,0.19841804106361494,0.09256142712891283
1022,E02001023,4388.0,0.6613491340018232,0.07657247037374658,0.5847766636280766,0.33865086599817684,0.04557885141294439,0.0036463081130355514,0.0207383773928897,0.20783956244302643,0.06084776663628077
1023,E02001024,6072.0,0.6742424242424242,0.10474308300395258,0.5694993412384717,0.32575757575757575,0.052865612648221344,0.004940711462450593,0.01795125164690382,0.1895586297760211,0.06044137022397892
1024,E02001025,5534.0,0.5654138055655945,0.11546801590169858,0.4499457896638959,0.4345861944344055,0.08366461872063607,0.007589447054571739,0.024575352367184677,0.23003252620166245,0.08872425009035056
1025,E02001026,6376.0,0.534504391468005,0.10696361355081556,0.4275407779171895,0.465495608531995,0.07026348808030113,0.024153074027603513,0.03466122961104141,0.25768506900878296,0.07873274780426599
1026,E02001027,4735.0,0.5731784582893348,0.15543822597676873,0.417740232312566,0.4268215417106653,0.0836325237592397,0.008447729672650475,0.02703273495248152,0.2287222808870116,0.07898627243928194
1027,E02001028,6373.0,0.7221088969088342,0.052722422720853604,0.6693864741879806,0.2778911030911659,0.031696218421465555,0.003922799309587321,0.011925309901145457,0.16318845127883258,0.06715832418013494
1028,E02001029,4865.0,0.5697841726618705,0.11223021582733812,0.45755395683453237,0.4302158273381295,0.07338129496402877,0.014594039054470709,0.02528263103802672,0.24049331963001028,0.07646454265159301
1029,E02001030,4662.0,0.6928356928356928,0.08837408837408837,0.6044616044616045,0.30716430716430715,0.04483054483054483,0.003432003432003432,0.01565851565851566,0.18296868296868296,0.060274560274560275
1030,E02001031,4601.0,0.6081286676809389,0.0969354488154749,0.511193218865464,0.39187133231906107,0.07802651597478809,0.007607041947402739,0.01608346011736579,0.21690936752879808,0.07324494675070636
1031,E02001032,5984.0,0.6493983957219251,0.11129679144385027,0.5381016042780749,0.35060160427807485,0.06016042780748663,0.004512032085561497,0.01838235294117647,0.20504679144385027,0.0625
1032,E02001033,4184.0,0.597753346080306,0.13264818355640534,0.46510516252390055,0.40224665391969405,0.07719885277246653,0.005497131931166348,0.029397705544933077,0.22681644359464628,0.06333652007648184
1033,E02001034,5687.0,0.5029013539651838,0.12027430982943556,0.3826270441357482,0.49709864603481624,0.1030420256725866,0.008088623175663794,0.032002813434148056,0.2526815544223668,0.10128362933005099
1034,E02001035,5930.0,0.6765598650927487,0.061045531197301856,0.6155143338954469,0.32344013490725126,0.038448566610455315,0.004047217537942664,0.01551433389544688,0.2021922428330523,0.06323777403035413
1035,E02001036,4689.0,0.6099381531243335,0.10663254425250586,0.5033056088718277,0.3900618468756665,0.06931115376412882,0.003198976327575176,0.02196630411601621,0.22499466837278737,0.07059074429515888
1036,E02001037,6042.0,0.6799073154584575,0.07149950347567031,0.6084078119827872,0.32009268454154255,0.036411784177424696,0.005792783846408474,0.012578616352201259,0.19629261833829859,0.06901688182720954
1037,E02001038,4457.0,0.5514920350011219,0.11487547677810186,0.43661655822302,0.4485079649988782,0.0780794256226161,0.006057886470720216,0.024231545882880862,0.2353601076957595,0.1047789993269015
1038,E02001039,5764.0,0.5617626648160999,0.11450381679389313,0.4472588480222068,0.43823733518390007,0.07338653712699514,0.0036433032616238724,0.023941707147814018,0.2501734906315059,0.08709229701596113
1039,E02001040,4874.0,0.6261797291752155,0.09232663110381617,0.5338530980713992,0.3738202708247846,0.042880590890439066,0.005334427574887156,0.019901518260155928,0.22260976610586786,0.08309396799343455
1040,E02001041,5797.0,0.5637398654476453,0.1300672761773331,0.4336725892703122,0.4362601345523547,0.07158875280317406,0.006900120752113162,0.02691047093324133,0.2477143350008625,0.0831464550629636
1041,E02001042,4897.0,0.5777006330406371,0.09495609556871554,0.4827445374719216,0.4222993669593629,0.06187461711251787,0.006534613028384725,0.02368797222789463,0.24545640187870124,0.0847457627118644
1042,E02001043,4073.0,0.5700957525165725,0.11244782715443162,0.45764792536214094,0.4299042474834274,0.06874539651362632,0.008102136017677388,0.024551927326295114,0.24846550454210656,0.08003928308372207
1043,E02001044,5745.0,0.6290687554395126,0.06440382941688425,0.5646649260226284,0.37093124456048737,0.04351610095735422,0.010791993037423847,0.01636205395996519,0.2370757180156658,0.06318537859007833
1044,E02001045,5649.0,0.47442025137192423,0.09028146574614976,0.38413878562577447,0.5255797486280758,0.08302354399008674,0.009028146574614976,0.03522747388918392,0.283235970968313,0.11506461320587714
1045,E02001046,5865.0,0.4606990622335891,0.09411764705882353,0.36658141517476556,0.5393009377664109,0.07774936061381074,0.011935208866155157,0.041773231031543054,0.31815856777493606,0.0896845694799659
1046,E02001047,6185.0,0.45658852061438965,0.09603880355699272,0.3605497170573969,0.5434114793856103,0.08439773645917542,0.0071139854486661274,0.033791430881164104,0.30638641875505257,0.11172190784155214
1047,E02001048,5643.0,0.5280878965089492,0.08399787347155768,0.4440900230373915,0.47191210349105084,0.06893496367180578,0.013113592060960482,0.023391812865497075,0.2679425837320574,0.0985291511607301
1048,E02001049,6951.0,0.5599194360523666,0.09437491008487987,0.4655445259674867,0.44008056394763345,0.05898431880304992,0.008200258955545965,0.02388145590562509,0.26039418788663504,0.08862034239677745
1049,E02001050,4238.0,0.4242567248702218,0.09013685700802265,0.33411986786219916,0.5757432751297782,0.09013685700802265,0.012269938650306749,0.03256252949504483,0.34355828220858897,0.09721566776781501
1050,E02001051,5957.0,0.5136813832466006,0.10273627664932013,0.4109451065972805,0.4863186167533994,0.0626154104414974,0.009736444519053214,0.032734597951989255,0.2939399026355548,0.08729226120530469
1051,E02001052,6337.0,0.4738835411077797,0.05775603597916996,0.41612750512860974,0.5261164588922203,0.06391036768186839,0.032507495660407136,0.031087265267476724,0.31797380463941927,0.08063752564304875
1052,E02001053,5532.0,0.3530368763557484,0.09309472161966739,0.259942154736081,0.6469631236442517,0.11315979754157629,0.010665220535068692,0.043203181489515546,0.37436731742588575,0.10556760665220535
1053,E02001054,5477.0,0.3943764834763557,0.07851013328464487,0.3158663501917108,0.6056235165236443,0.08873470878218002,0.028847909439474163,0.04619317144422129,0.37447507759722476,0.06737264926054409
1054,E02001055,5853.0,0.4594225183666496,0.0937980522808816,0.365624466085768,0.5405774816333504,0.08320519391764906,0.008371775158038613,0.038783529813770715,0.3092431231846916,0.10097385955920041
1055,E02001056,5560.0,0.4014388489208633,0.09172661870503597,0.30971223021582733,0.5985611510791367,0.09244604316546763,0.008633093525179856,0.039568345323741004,0.34586330935251797,0.11205035971223022
1056,E02001057,4408.0,0.3334845735027223,0.10299455535390199,0.23049001814882034,0.6665154264972777,0.10367513611615245,0.01792196007259528,0.04900181488203267,0.3981397459165154,0.09777676950998185
1057,E02001058,4055.0,0.29494451294697904,0.1686806411837238,0.12626387176325524,0.705055487053021,0.07743526510480887,0.016029593094944512,0.032059186189889025,0.5225647348951912,0.05696670776818742
1058,E02001059,5290.0,0.38676748582230625,0.09035916824196598,0.29640831758034025,0.6132325141776938,0.09905482041587901,0.013421550094517959,0.04366729678638941,0.3534971644612476,0.10359168241965974
1059,E02001060,3873.0,0.25561580170410536,0.12341853860056803,0.1321972631035373,0.7443841982958946,0.07513555383423702,0.020655822359927703,0.033049315775884325,0.5682933126775109,0.047250193648334625
1060,E02001061,5882.0,0.435226113566814,0.09282556953417205,0.342400544032642,0.564773886433186,0.09639578374702482,0.01037062223733424,0.03638218293097586,0.319449166950017,0.10217613056783408
1061,E02001062,4730.0,0.3295983086680761,0.08900634249471459,0.2405919661733615,0.6704016913319238,0.09112050739957717,0.03319238900634249,0.04883720930232558,0.4317124735729387,0.06553911205073996
1062,E02001063,3531.0,0.28830359671481165,0.15972812234494477,0.12857547436986688,0.7116964032851884,0.05692438402718777,0.024072500708014727,0.037666383460775985,0.5635797224582272,0.029453412630982726
1063,E02001064,5162.0,0.3994575745834948,0.08795040681906238,0.3115071677644324,0.6005424254165053,0.09201859744285161,0.02247191011235955,0.0416505230530802,0.3616815187911662,0.08271987601704765
1064,E02001065,5799.0,0.5087083979996551,0.10588032419382652,0.4028280738058286,0.4912916020003449,0.08449732712536644,0.00655285394033454,0.02638385928608381,0.28608380755302637,0.08777375409553372
1065,E02001066,6191.0,0.3020513648845098,0.07914714908738492,0.22290421579712486,0.6979486351154902,0.03925052495558068,0.033597157163624616,0.02487481828460669,0.5551607171700856,0.045065417541592635
1066,E02001067,5047.0,0.38299980186249255,0.09411531602932435,0.2888844858331682,0.6170001981375074,0.08955815335843074,0.01089756290865861,0.047751139290667724,0.368337626312661,0.10045571626708936
1067,E02001068,4373.0,0.2732677795563686,0.06494397438829179,0.20832380516807683,0.7267322204436314,0.10198948090555683,0.037274182483420994,0.05236679624971415,0.4612394237365653,0.07386233706837411
1068,E02001069,5733.0,0.3137973137973138,0.08494679923251351,0.22885051456480027,0.6862026862026862,0.05825920111634397,0.03593232164660736,0.027210884353741496,0.5122972265829409,0.052503052503052504
1069,E02001070,5169.0,0.3426194621783711,0.09402205455600697,0.2485974076223641,0.657380537821629,0.04991294254207777,0.030179918746372606,0.025730315341458695,0.4987425033855678,0.05281485780615206
1070,E02001071,6760.0,0.4494082840236686,0.07810650887573964,0.371301775147929,0.5505917159763314,0.071301775147929,0.03594674556213018,0.03609467455621302,0.3507396449704142,0.05650887573964497
1071,E02001072,4821.0,0.3795892968263846,0.12072184194150591,0.25886745488487867,0.6204107031736155,0.06575399294752127,0.0224019912881145,0.028002489110143122,0.4523957685127567,0.05185646131507986
1072,E02001073,7140.0,0.457703081232493,0.15014005602240896,0.30756302521008405,0.542296918767507,0.05,0.01330532212885154,0.019887955182072828,0.39873949579831935,0.060364145658263306
1073,E02001074,6718.0,0.4111342661506401,0.08961000297707651,0.3215242631735636,0.5888657338493599,0.0651979755879726,0.020541827924977673,0.031705864840726405,0.39743971420065494,0.07398035129502828
1074,E02001075,4918.0,0.4200894672631151,0.11224074827165514,0.30784871899145994,0.5799105327368849,0.07015046766978447,0.019520130134200894,0.030500203334688898,0.4007726718178121,0.05896705978039853
1075,E02001076,6336.0,0.22616792929292928,0.06676136363636363,0.15940656565656566,0.7738320707070707,0.027777777777777776,0.014362373737373738,0.014046717171717172,0.6860795454545454,0.03156565656565657
1076,E02001077,5686.0,0.47907140344706295,0.15722827998593036,0.3218431234611326,0.520928596552937,0.046253957087583536,0.01283855082659163,0.017762926486106227,0.37917692578262396,0.06489623637003165
1077,E02001078,7229.0,0.5018674782127542,0.08244570480011067,0.41942177341264353,0.4981325217872458,0.04689445289804952,0.017568128371835662,0.024208050906072764,0.3322727901507816,0.0771890994605063
1078,E02001079,5945.0,0.3540790580319596,0.08662741799831791,0.2674516400336417,0.6459209419680404,0.06173254835996636,0.014634146341463415,0.02640874684608915,0.46358284272497896,0.07956265769554247
1079,E02001080,7004.0,0.27327241576242145,0.09366076527698458,0.1796116504854369,0.7267275842375785,0.03255282695602513,0.010993717875499714,0.01413478012564249,0.614791547687036,0.054254711593375214
1080,E02001081,4755.0,0.5148264984227129,0.15856992639327025,0.3562565720294427,0.48517350157728706,0.05299684542586751,0.006098843322818086,0.017665615141955835,0.3341745531019979,0.07423764458464774
1081,E02001082,5193.0,0.3631812054689004,0.1563643366069709,0.20681686886192951,0.6368187945310996,0.04274985557481225,0.008087810514153668,0.017523589447332948,0.5249374157519738,0.043520123242826884
1082,E02001083,4999.0,0.3880776155231046,0.22204440888177635,0.16603320664132826,0.6119223844768954,0.05121024204840968,0.01240248049609922,0.01820364072814563,0.496499299859972,0.033606721344268856
1083,E02001084,6220.0,0.4173633440514469,0.10964630225080386,0.3077170418006431,0.5826366559485531,0.04742765273311897,0.010932475884244373,0.01945337620578778,0.4363344051446945,0.0684887459807074
1084,E02001085,5479.0,0.4157693009673298,0.09417776966599745,0.32159153130133233,0.5842306990326702,0.0821317758715094,0.01350611425442599,0.03796313195838657,0.352071545902537,0.09855813104581128
1085,E02001086,4094.0,0.4230581338544211,0.1162677088422081,0.306790425012213,0.5769418661455789,0.07352222765021983,0.008549096238397655,0.029066927210552027,0.3808011724474841,0.08500244259892525
1086,E02001087,7290.0,0.5149519890260631,0.15665294924554185,0.35829903978052124,0.4850480109739369,0.05089163237311385,0.009327846364883402,0.015637860082304528,0.3419753086419753,0.06721536351165981
1087,E02001088,5894.0,0.45266372582287073,0.11163895486935867,0.341024770953512,0.5473362741771293,0.09246691550729555,0.009331523583305057,0.03495079742110621,0.3140481845945029,0.09653885307091958
1088,E02001089,5570.0,0.5802513464991024,0.08258527827648116,0.49766606822262116,0.4197486535008977,0.04470377019748654,0.00843806104129264,0.01615798922800718,0.2698384201077199,0.08061041292639139
1089,E02001090,5164.0,0.5429899302865996,0.11270333075135554,0.430286599535244,0.45701006971340047,0.06429124709527498,0.007164988381099922,0.021301316808675447,0.26510457010069716,0.09914794732765299
1090,E02001091,6163.0,0.5315593055330197,0.11747525555735842,0.41408404997566123,0.4684406944669804,0.08145383741684245,0.005516793769268213,0.02450105468116177,0.25571961706960894,0.10124939153009897
1091,E02001092,5583.0,0.47716281569048896,0.10496149023822318,0.3722013254522658,0.522837184309511,0.08579616693533942,0.008597528210639442,0.0338527673293928,0.29124126813541107,0.10334945369872828
1092,E02001093,5095.0,0.4549558390578999,0.1409224730127576,0.3140333660451423,0.5450441609421001,0.09381746810598626,0.008243375858684985,0.047105004906771344,0.31756624141315015,0.07831207065750737
1093,E02001094,5514.0,0.41857091040986577,0.11425462459194777,0.30431628581791803,0.5814290895901342,0.09956474428726877,0.008705114254624592,0.04715270221254987,0.3197315923104824,0.10627493652520856
1094,E02001095,5503.0,0.4408504452117027,0.09049609304015992,0.3503543521715428,0.5591495547882973,0.0908595311648192,0.008359076867163365,0.03379974559331274,0.3263674359440305,0.09976376521897147
1095,E02001096,5597.0,0.5138467035912095,0.11792031445417188,0.3959263891370377,0.4861532964087904,0.07772020725388601,0.006789351438270502,0.027693407182419152,0.2851527604073611,0.08879757012685367
1096,E02001097,5648.0,0.4635269121813031,0.11012747875354108,0.35339943342776203,0.5364730878186968,0.08162181303116148,0.010092067988668555,0.03647308781869688,0.3087818696883853,0.0995042492917847
1097,E02001098,5314.0,0.6469702672186677,0.08355287918705306,0.5634173880316146,0.3530297327813323,0.057583741061347386,0.004516371847948814,0.016748212269476852,0.185735792246895,0.08844561535566428
1098,E02001099,4824.0,0.6272802653399668,0.1285240464344942,0.4987562189054726,0.37271973466003316,0.07213930348258707,0.007048092868988391,0.02404643449419569,0.19237147595356552,0.07711442786069651
1099,E02001100,4861.0,0.6537749434272784,0.09504217239251182,0.5587327710347665,0.3462250565727217,0.054721250771446205,0.006377288623739971,0.016868957004731535,0.19152437770006173,0.07673318247274223
1100,E02001101,4987.0,0.6693402847403248,0.09665129336274313,0.5726889913775817,0.33065971525967514,0.04150792059354321,0.007820332865450171,0.018447964708241428,0.1985161419691197,0.06436735512332063
1101,E02001102,4542.0,0.6785557023337737,0.11580801409070894,0.5627476882430648,0.32144429766622634,0.05966534566270366,0.006164685160722149,0.018494055482166448,0.18361955085865259,0.053500660501981503
1102,E02001103,4252.0,0.6862652869238005,0.09172154280338664,0.5945437441204139,0.31373471307619943,0.04586077140169332,0.0070555032925682035,0.019990592662276575,0.16439322671683915,0.0764346190028222
1103,E02001104,4976.0,0.6487138263665595,0.1483118971061093,0.5004019292604501,0.3512861736334405,0.062098070739549836,0.006229903536977492,0.02552250803858521,0.21442926045016078,0.0430064308681672
1104,E02001105,4735.0,0.6213305174234425,0.10221752903907075,0.5191129883843717,0.3786694825765575,0.05765575501583949,0.006335797254487857,0.02133051742344245,0.18922914466737065,0.1041182682154171
1105,E02001106,4796.0,0.6059216013344454,0.11092577147623019,0.49499582985821516,0.3940783986655546,0.06484570475396163,0.008757297748123435,0.020642201834862386,0.20892410341951625,0.09090909090909091
1106,E02001107,4601.0,0.6229080634644643,0.0869376222560313,0.535970441208433,0.37709193653553574,0.06216039991306238,0.006085633557922191,0.016518148228645946,0.2097370136926755,0.08259074114322973
1107,E02001108,4191.0,0.5344786447148652,0.14650441422094965,0.38797423049391555,0.46552135528513483,0.09067048437127177,0.006203769983297542,0.03316630875685994,0.25697924123120974,0.07850155094249582
1108,E02001109,5611.0,0.5555159508109071,0.12778470860809124,0.4277312422028159,0.44448404918909284,0.0834075922295491,0.007128854036713598,0.026020317234004633,0.23899483158082338,0.08893245410800214
1109,E02001110,4766.0,0.7049937054133445,0.10658833403273185,0.5984053713806127,0.29500629458665545,0.04699958036088964,0.0069240453210239195,0.01531682752832564,0.16449853126311373,0.06126731011330256
1110,E02001111,4562.0,0.42678649715037265,0.09666812801402894,0.3301183691363437,0.5732135028496274,0.10894344585708023,0.01972818939061815,0.03857957036387549,0.2768522577816747,0.12911003945637878
1111,E02001112,4994.0,0.6964357228674409,0.07809371245494594,0.618342010412495,0.30356427713255907,0.037845414497396875,0.005206247496996396,0.015618742490989187,0.19062875450540648,0.054265118141770124
1112,E02001113,5511.0,0.5688622754491018,0.06441662130284885,0.504445654146253,0.4311377245508982,0.043730720377426965,0.06314643440391943,0.021774632553075667,0.24206133188169116,0.06042460533478498
1113,E02001114,5802.0,0.5970355049982765,0.11340916925198208,0.4836263357462944,0.40296449500172354,0.06308169596690796,0.008273009307135471,0.023784901758014478,0.20044812133746984,0.1073767666321958
1114,E02001115,4561.0,0.6209164656873493,0.1118175838631879,0.5090988818241614,0.37908353431265074,0.06796755097566323,0.0035080026310019734,0.020609515457136594,0.2153036614777461,0.07169480377110282
1115,E02001116,4360.0,0.5862385321100917,0.11284403669724771,0.47339449541284406,0.41376146788990825,0.0621559633027523,0.019036697247706423,0.023623853211009176,0.231651376146789,0.07729357798165137
1116,E02001117,4562.0,0.6760192897851819,0.09644892590968873,0.5795703638754932,0.32398071021481806,0.04734765453748356,0.0076720736519070585,0.012932924156071899,0.17426567295046033,0.08176238491889522
1117,E02001118,4931.0,0.671669032650578,0.10464408842019875,0.5670249442303792,0.328330967349422,0.041979314540661124,0.006489555871020077,0.016832285540458326,0.17724599472723584,0.08578381667004664
1118,E02001119,5831.0,0.5577087978048362,0.05933802092265478,0.49837077688218145,0.44229120219516377,0.04356028125535929,0.05659406619790774,0.02966901046132739,0.24661293088664038,0.065854913393929
1119,E02001120,4340.0,0.5126728110599078,0.0815668202764977,0.43110599078341016,0.4873271889400922,0.07465437788018434,0.04608294930875576,0.03870967741935484,0.25990783410138246,0.06797235023041474
1120,E02001121,4490.0,0.4957683741648107,0.07082405345211581,0.4249443207126949,0.5042316258351893,0.07438752783964366,0.032739420935412024,0.031180400890868598,0.27060133630289535,0.09532293986636971
1121,E02001122,4642.0,0.6008186126669539,0.05967255493321844,0.5411460577337355,0.3991813873330461,0.037914691943127965,0.04071520896165446,0.02089616544592848,0.23330461008186126,0.06635071090047394
1122,E02001123,4428.0,0.5415537488708221,0.12466124661246612,0.4168925022583559,0.458446251129178,0.08062330623306233,0.011065943992773261,0.028229448961156277,0.25700090334236675,0.08152664859981933
1123,E02001124,4311.0,0.5256321039202041,0.11412665274878218,0.41150545117142195,0.47436789607979585,0.07909997680352586,0.01229413129204361,0.032011134307585246,0.23822778937601485,0.1127348643006263
1124,E02001125,5939.0,0.6162653645394848,0.11214009092439804,0.5041252736150867,0.3837346354605152,0.04849301229163159,0.007913790200370432,0.0235729920862098,0.21451422798450917,0.08924061289779424
1125,E02001126,5185.0,0.5112825458052074,0.12979749276759883,0.3814850530376085,0.4887174541947927,0.08621022179363548,0.009257473481195757,0.0343297974927676,0.26345226615236256,0.09546769527483125
1126,E02001127,5006.0,0.548341989612465,0.12325209748302038,0.42508989212944465,0.45165801038753495,0.07091490211745904,0.006592089492608869,0.03276068717538953,0.2500998801438274,0.0912904514582501
1127,E02001128,5908.0,0.603588354773189,0.12559241706161137,0.4779959377115775,0.3964116452268111,0.06127285037237644,0.005924170616113744,0.021157752200406228,0.22765741367637102,0.08039945836154366
1128,E02001129,4418.0,0.552286102308737,0.1263014938886374,0.4259846084200996,0.447713897691263,0.07514712539610684,0.008148483476686284,0.02648257129923042,0.23789044816659122,0.10004526935264826
1129,E02001130,4711.0,0.6308639354701762,0.0950965824665676,0.5357673530036086,0.36913606452982384,0.05943536404160475,0.00764168966249204,0.019741031628104436,0.1938017406070898,0.0885162385905328
1130,E02001131,4561.0,0.6402104801578601,0.07586055689541767,0.5643499232624425,0.35978951984213986,0.05020828765621574,0.005042753782065337,0.0131550098662574,0.20302565226923922,0.0883578162683622
1131,E02001132,4880.0,0.6045081967213115,0.13811475409836066,0.4663934426229508,0.39549180327868855,0.07028688524590164,0.00778688524590164,0.02336065573770492,0.21454918032786885,0.07950819672131147
1132,E02001133,4852.0,0.6784830997526793,0.09356966199505358,0.5849134377576257,0.3215169002473207,0.04657873042044518,0.007625721352019786,0.017106347897774113,0.18775762572135202,0.062448474855729595
1133,E02001134,4849.0,0.701175500103114,0.1126005361930295,0.5885749639100846,0.298824499896886,0.045782635594968035,0.005774386471437409,0.015467106619921633,0.17673747164363787,0.055062899566921016
1134,E02001135,5102.0,0.5186201489611917,0.12857702861622894,0.39004312034496275,0.4813798510388083,0.09310074480595845,0.010780086240689926,0.03920031360250882,0.2461779694237554,0.09212073696589573
1135,E02001136,6669.0,0.6555705503073924,0.11126105862947969,0.5443094916779128,0.3444294496926076,0.05578047683310841,0.008547008547008548,0.017543859649122806,0.19208277103013946,0.07047533363322837
1136,E02001137,4891.0,0.7061950521365774,0.11286035575546922,0.5933346963811081,0.2938049478634226,0.05152320588836639,0.006951543651604989,0.019423430791249235,0.17153956246166427,0.04436720507053772
1137,E02001138,7187.0,0.6979268122999861,0.08960623347711145,0.6083205788228746,0.3020731877000139,0.041881174342562964,0.006122165020175317,0.01488799220815361,0.17128148045081398,0.06790037567830806
1138,E02001139,6536.0,0.570532435740514,0.07894736842105263,0.49158506731946144,0.4294675642594859,0.04528763769889841,0.050336597307221544,0.025856793145654835,0.24265605875152998,0.06533047735618115
1139,E02001140,5427.0,0.5632946379215036,0.10668877833056938,0.4566058595909342,0.4367053620784964,0.07702229592776856,0.009950248756218905,0.029113690805233093,0.23714759535655058,0.08347153123272526
1140,E02001141,7835.0,0.47849393746011487,0.09317166560306318,0.3853222718570517,0.5215060625398852,0.08768347160178686,0.02539885130823229,0.03560944479897894,0.2898532227185705,0.08296107211231653
1141,E02001142,4730.0,0.695137420718816,0.06088794926004228,0.6342494714587738,0.30486257928118393,0.03615221987315011,0.010570824524312896,0.012473572938689217,0.16744186046511628,0.07822410147991543
1142,E02001143,6890.0,0.5741654571843251,0.1123367198838897,0.4618287373004354,0.4258345428156749,0.06821480406386067,0.011611030478955007,0.03236574746008708,0.23875181422351233,0.0748911465892598
1143,E02001144,4659.0,0.6276024898046791,0.12191457394290621,0.5056879158617729,0.37239751019532086,0.06911354367890105,0.00643915003219575,0.0266151534664091,0.20240394934535308,0.0678257136724619
1144,E02001145,5534.0,0.6490784242862305,0.11673292374412722,0.5323455005421034,0.3509215757137694,0.05583664618720636,0.006143838091796169,0.016985905312612938,0.2000361402240694,0.07191904589808457
1145,E02001146,5784.0,0.551002766251729,0.057918395573997236,0.4930843706777317,0.4489972337482711,0.04702627939142462,0.03475103734439834,0.028526970954356846,0.2602005532503458,0.0784923928077455
1146,E02001147,6144.0,0.5540364583333334,0.11555989583333333,0.4384765625,0.4459635416666667,0.0830078125,0.00732421875,0.032063802083333336,0.23795572916666666,0.08561197916666667
1147,E02001148,7633.0,0.6097209485130355,0.10664221145028167,0.5030787370627539,0.3902790514869645,0.06026464037730905,0.009301716232149876,0.02200969474649548,0.21433250360277742,0.08437049652823267
1148,E02001149,7510.0,0.5406125166444741,0.13501997336884156,0.4055925432756325,0.459387483355526,0.07802929427430093,0.008122503328894807,0.0303595206391478,0.23541944074567245,0.10745672436750998
1149,E02001150,6494.0,0.5831536803202957,0.11780104712041885,0.4653526331998768,0.41684631967970437,0.07222051124114567,0.005235602094240838,0.026331998768093626,0.23575608253772715,0.07730212503849708
1150,E02001151,7188.0,0.6480244852531998,0.11407902058987202,0.5339454646633278,0.3519755147468002,0.05439621591541458,0.005982192543127434,0.01905954368391764,0.20812465219810797,0.0644129104062326
1151,E02001152,6804.0,0.5706937095825985,0.11096413874191652,0.45972957084068194,0.42930629041740154,0.07510288065843622,0.00720164609053498,0.02895355673133451,0.24221046443268665,0.07583774250440917
1152,E02001153,7166.0,0.48185877756070333,0.1145687970974044,0.3672899804632989,0.5181412224392967,0.0844264582751884,0.006977393245883338,0.033351939715322354,0.2890036282444879,0.10438180295841473
