,GEOGRAPHY_CODE,All people aged 16-74,Full-time students: Age 18 to 74: Economically active: In employment,Full-time students: Age 18 to 74: Economically active: Unemployed,Full-time students: Age 18 to 74: Economically inactive,Highest level of qualification: Level 1 qualifications,Highest level of qualification: Level 2 qualifications,Highest level of qualification: Level 3 qualifications,Highest level of qualification: Level 4 qualifications and above,Highest level of qualification: Other qualifications,No qualifications,Schoolchildren and full-time students: Age 16 to 17,Schoolchildren and full-time students: Age 18 to 74
3895,E02003896,1,0.012976694915254237,0.0007944915254237289,0.012447033898305085,0.16578389830508475,0.20047669491525424,0.06673728813559322,0.1528072033898305,0.08209745762711865,0.3320974576271186,0.02913135593220339,0.02621822033898305
3896,E02003897,1,0.013312852022529442,0.0007680491551459293,0.013312852022529442,0.1786994367639529,0.24219150025601638,0.09216589861751152,0.22299027137736815,0.08013312852022529,0.18381976446492576,0.030209933435739886,0.027393753200204814
3897,E02003898,1,0.008083386513507764,0.0008508827908955541,0.012975962561157201,0.15166985747713252,0.2205913635396724,0.08125930653052542,0.2603701340140396,0.07530312699425654,0.21080621144437353,0.031057221867687727,0.021910231865560518
3898,E02003899,1,0.011296395911780527,0.0010758472296933835,0.011834319526627219,0.18773534158149544,0.2157073695535234,0.08015061861215707,0.12345346960731576,0.0914470145239376,0.30150618612157076,0.03173749327595481,0.02420656266810113
3899,E02003900,1,0.010096153846153847,0.0014423076923076924,0.014182692307692308,0.17403846153846153,0.21658653846153847,0.07860576923076923,0.1829326923076923,0.09567307692307692,0.25216346153846153,0.035576923076923075,0.025721153846153845
3900,E02003901,1,0.009564097848077983,0.001103549751701306,0.01066764759977929,0.15449696523818282,0.20967445282324812,0.07246643369505242,0.1618539635828582,0.09306602906014347,0.30844215560051497,0.027036968916681992,0.02133529519955858
3901,E02003902,1,0.012939958592132506,0.0010351966873706005,0.013975155279503106,0.2168737060041408,0.22127329192546583,0.07686335403726709,0.12008281573498965,0.08980331262939958,0.2751035196687371,0.02924430641821946,0.027950310559006212
3902,E02003903,1,0.011017115876450915,0.0009836710603974032,0.011607318512689356,0.19516033838284477,0.25949242573283493,0.08479244540625615,0.16879795396419436,0.08577611646665355,0.2059807200472162,0.032657879205193786,0.023608105449537675
3903,E02003904,1,0.005766710353866317,0.0010484927916120576,0.010484927916120577,0.16487549148099606,0.21520314547837482,0.06579292267365662,0.16461336828309306,0.09777195281782437,0.29174311926605506,0.02070773263433814,0.01730013106159895
3904,E02003905,1,0.005637773079633545,0.0007047216349541931,0.015738783180643645,0.17547568710359407,0.23890063424947147,0.08315715292459479,0.16819356354240075,0.08456659619450317,0.24970636598543575,0.031242659149635893,0.022081277895231382
3905,E02003906,1,0.009971874200971618,0.0017898235745333673,0.014318588596266939,0.1590386090513935,0.22219381232421376,0.0713372538992585,0.18486320634108924,0.09230375862950652,0.27026335975453847,0.026080286371771927,0.026080286371771927
3906,E02003907,1,0.008824093612123537,0.0005754843660080568,0.014195281028198734,0.14598120084404373,0.2158066372530213,0.07251103011701515,0.2288509495492039,0.08747362363322463,0.24937655860349128,0.025129483982351812,0.023403030884327644
3907,E02003908,1,0.012410601598653766,0.002103491796381994,0.015145140933950358,0.14787547328565417,0.2168700042069836,0.08960875052587294,0.21140092553639042,0.07278081615481699,0.26146403029028187,0.0370214556163231,0.029659234328986116
3908,E02003909,1,0.013144922773578704,0.0021360499507065396,0.012651988169569504,0.1588892540256326,0.21015445284258955,0.08544199802826158,0.1832073611567532,0.07952678278015117,0.28278015116661187,0.028261583963194215,0.027932960893854747
3909,E02003910,1,0.011160134959771606,0.0010381520892810796,0.012976901116013496,0.14170776018686737,0.23514144822216454,0.08902154165585258,0.25746171814170776,0.07656371658447962,0.20010381520892812,0.02777056838826888,0.02517518816506618
3910,E02003911,1,0.008493673080256543,0.0008667013347200555,0.01768070722828913,0.13797885248743283,0.21632865314612584,0.08302998786618132,0.2548101924076963,0.08268330733229329,0.2251690067602704,0.03241462991853007,0.02704108164326573
3911,E02003912,1,0.01092798280186313,0.0007165890361877463,0.01415263346470799,0.16678609817269796,0.23450376209243998,0.08043711931207452,0.2076316732353995,0.07972053027588678,0.23092081691150126,0.022751701898960947,0.025797205302758867
3912,E02003913,1,0.009663032705649157,0.0007433102081268583,0.015609514370664023,0.12983151635282458,0.21754212091179387,0.08696729435084243,0.25644202180376613,0.08374628344895936,0.2254707631318137,0.02700693756194252,0.02601585728444004
