,GEOGRAPHY_CODE,All households,One family and no others,One family and no others - All pensioners,One family and no others - Lone parent households - all children non-dependent,One family and no others - Lone parent households - with dependent children,One family and no others - cohabiting couple households - all children non-dependent,One family and no others - cohabiting couple households - no children,One family and no others - cohabiting couple households - with dependent children,One family and no others - married couple households - all children non-dependent,One family and no others - married couple households - no children,One family and no others - married couple households - with dependent children,One person household,One person household - Other,One person household - Pensioner,Other households,Other households - All pensioner,Other households - All students,Other households - Other,Other households - With dependent children
4249,E02004250,3229.0,0.6540724682564262,0.21461752864663983,0.025394859089501395,0.0449055435119232,0.003096934035305048,0.026943326107153918,0.02013007122948281,0.052028491793124805,0.1418395788169712,0.12511613502632393,0.30535769588107775,0.07897181790027873,0.226385877980799,0.04056983586249613,0.004955094456488077,0.0009290802105915144,0.020749458036543822,0.013936203158872717
4250,E02004251,2708.0,0.7175036927621861,0.17983751846381094,0.0258493353028065,0.03655834564254062,0.0033234859675036928,0.04025110782865583,0.01846381093057607,0.0653618906942393,0.1739290989660266,0.1739290989660266,0.24261447562776958,0.0793943870014771,0.16322008862629248,0.03988183161004431,0.0051698670605613,0.0,0.024741506646971934,0.009970457902511078
4251,E02004252,3268.0,0.552937576499388,0.1364749082007344,0.025703794369645042,0.0511015911872705,0.0030599755201958386,0.046511627906976744,0.022949816401468787,0.04375764993880049,0.1080171358629131,0.1153610771113831,0.4072827417380661,0.1361689106487148,0.2711138310893513,0.0397796817625459,0.0055079559363525096,0.0,0.02386780905752754,0.01040391676866585
4252,E02004253,3576.0,0.7125279642058165,0.22678970917225952,0.01929530201342282,0.018456375838926176,0.0025167785234899327,0.01901565995525727,0.010906040268456376,0.07186800894854586,0.1837248322147651,0.1599552572706935,0.24552572706935122,0.04725950782997763,0.1982662192393736,0.04194630872483222,0.007550335570469799,0.0,0.01901565995525727,0.015380313199105145
4253,E02004254,4058.0,0.7309019221291276,0.11828486939379004,0.025628388368654508,0.04829965500246427,0.0032035485460818135,0.037456875308033516,0.02759980285855101,0.0677673730901922,0.16978807294233614,0.23287333661902415,0.22621981271562347,0.09635288319369148,0.129866929521932,0.04287826515524889,0.005174963035978314,0.0,0.025628388368654508,0.012074913750616067
4254,E02004255,3071.0,0.6352979485509606,0.16802344513187886,0.020840117225659396,0.04168023445131879,0.0016281341582546401,0.04395962227287528,0.03028329534353631,0.043308368609573426,0.126668837512211,0.15890589384565287,0.3204168023445132,0.1162487788993813,0.20416802344513188,0.04428524910452621,0.009117551286225985,0.0,0.022793878215564962,0.012373819602735266
4255,E02004256,2899.0,0.7140393239047947,0.1507416350465678,0.017592273197654364,0.03621938599517075,0.002069679199724043,0.04553294239392894,0.027250776129699898,0.055191445325974475,0.19282511210762332,0.1866160745084512,0.23387374956881685,0.09934460158675405,0.13452914798206278,0.05208692652638841,0.00793377026560883,0.0,0.026215936529837874,0.017937219730941704
4256,E02004257,2997.0,0.624290957624291,0.12112112112112113,0.02335669002335669,0.04104104104104104,0.002335669002335669,0.04938271604938271,0.02869536202869536,0.047380714047380715,0.1444778111444778,0.16649983316649983,0.334668001334668,0.1448114781448115,0.18985652318985652,0.04104104104104104,0.004337671004337671,0.0,0.02435769102435769,0.012345679012345678
4257,E02004258,3902.0,0.6617119425935418,0.15966171194259354,0.025884161968221426,0.03485392106611994,0.0020502306509482316,0.03459764223475141,0.021527421834956432,0.05253716043054844,0.1670937980522809,0.16350589441312147,0.2926704254228601,0.09431060994361866,0.19835981547924142,0.04561763198359815,0.006406970784213224,0.0007688364941055869,0.022808815991799077,0.015633008713480268
4258,E02004259,2559.0,0.6944118796404846,0.15396639312231342,0.02422821414615084,0.03712387651426338,0.0023446658851113715,0.039077764751856196,0.02422821414615084,0.056662758890191484,0.18601016021883549,0.17076983196561157,0.26455646737006644,0.09378663540445487,0.17076983196561157,0.041031652989449004,0.0035169988276670576,0.0,0.02579132473622509,0.011723329425556858
4259,E02004260,2968.0,0.7473045822102425,0.09703504043126684,0.025943396226415096,0.03706199460916442,0.0033692722371967657,0.04245283018867924,0.02931266846361186,0.05390835579514825,0.20721024258760107,0.25101078167115903,0.21495956873315364,0.08861185983827494,0.1263477088948787,0.03773584905660377,0.0047169811320754715,0.0,0.02324797843665768,0.00977088948787062
4260,E02004261,3878.0,0.6227436823104693,0.09205776173285199,0.019339865910263022,0.0556988138215575,0.0018050541516245488,0.05105724600309438,0.03274883960804539,0.052346570397111915,0.1446621970087674,0.17302733367715317,0.3370293965961836,0.15807117070654977,0.17895822588963384,0.040226921093347086,0.0023207839092315627,0.0,0.027333677153171736,0.010572460030943786
4261,E02004262,2976.0,0.7348790322580645,0.12936827956989247,0.02385752688172043,0.042674731182795696,0.004032258064516129,0.043682795698924734,0.03326612903225806,0.053763440860215055,0.20295698924731181,0.2012768817204301,0.21673387096774194,0.09408602150537634,0.1226478494623656,0.04838709677419355,0.009408602150537635,0.0,0.02217741935483871,0.016801075268817203
4262,E02004263,2325.0,0.7079569892473119,0.11870967741935484,0.02795698924731183,0.036989247311827955,0.003870967741935484,0.04989247311827957,0.031827956989247314,0.05419354838709677,0.17333333333333334,0.21118279569892473,0.24301075268817204,0.1032258064516129,0.13978494623655913,0.04903225806451613,0.005591397849462366,0.0,0.02666666666666667,0.016774193548387096
4263,E02004264,3166.0,0.7005685407454201,0.1231838281743525,0.027163613392293114,0.051168667087807956,0.003790271636133923,0.043272267845862286,0.03095388502842704,0.06759317751105495,0.16424510423247,0.18919772583701833,0.24921036007580544,0.1114971572962729,0.13771320277953253,0.05022109917877448,0.004421983575489577,0.0,0.027795325331648767,0.018003790271636132
4264,E02004265,3658.0,0.6528157463094587,0.1484417714598141,0.025150355385456534,0.03936577364680153,0.002733734281027884,0.03417167851284855,0.02706396938217605,0.06889010388190268,0.15172225259704758,0.15527610716238383,0.29086932750136685,0.11126298523783489,0.17960634226353198,0.056314926189174414,0.006014215418261345,0.0,0.03089119737561509,0.019409513395297978
4265,E02004266,2905.0,0.717039586919105,0.10671256454388985,0.027882960413080894,0.043717728055077454,0.0010327022375215145,0.04096385542168675,0.027194492254733218,0.05817555938037866,0.1848537005163511,0.22650602409638554,0.22719449225473323,0.08743545611015491,0.13975903614457832,0.05576592082616179,0.007917383820998278,0.0010327022375215145,0.03201376936316695,0.014802065404475043
4266,E02004267,2312.0,0.6872837370242214,0.17171280276816608,0.02897923875432526,0.029844290657439446,0.0012975778546712802,0.03373702422145329,0.020761245674740483,0.05709342560553633,0.18728373702422146,0.15657439446366783,0.25735294117647056,0.0921280276816609,0.1652249134948097,0.05536332179930796,0.009948096885813149,0.0,0.02768166089965398,0.01773356401384083
4267,E02004268,4441.0,0.6131501913983337,0.15717180815131726,0.030173384372888988,0.04931321774375141,0.0015762215717180816,0.03963071380319748,0.025219545147489305,0.04278315694663364,0.1371312767394731,0.13015086692186445,0.339112812429633,0.12272010808376492,0.21639270434586805,0.04773699617203333,0.006530060797117767,0.0,0.027471290249943707,0.013735645124971853
4268,E02004269,3936.0,0.5599593495934959,0.14634146341463414,0.02032520325203252,0.048272357723577235,0.0010162601626016261,0.036077235772357726,0.028201219512195123,0.03861788617886179,0.11026422764227642,0.13084349593495934,0.4021849593495935,0.1410060975609756,0.2611788617886179,0.03785569105691057,0.007876016260162601,0.0007621951219512195,0.02108739837398374,0.008130081300813009
4269,E02004270,3186.0,0.7200251098556183,0.17451349654739484,0.017890772128060263,0.02919020715630885,0.0018832391713747645,0.03295668549905838,0.01977401129943503,0.062146892655367235,0.20495919648462022,0.17671060891399876,0.24325172630257377,0.07972379158819837,0.1635279347143754,0.03672316384180791,0.006591337099811676,0.0,0.017576898932831136,0.012554927809165096
4270,E02004271,4062.0,0.6595273264401772,0.16198916789758738,0.017479074347612013,0.034958148695224026,0.0014771048744460858,0.04357459379615953,0.02708025603151157,0.049236829148202856,0.16838995568685378,0.15534219596258,0.29123584441161987,0.11250615460364352,0.17872968980797638,0.049236829148202856,0.009108813392417528,0.0,0.028064992614475627,0.0120630231413097
4271,E02004272,4199.0,0.6999285544177185,0.14646344367706596,0.0178613955703739,0.033103119790426294,0.0021433674684448677,0.04905929983329364,0.026196713503215053,0.04786854012860205,0.1940938318647297,0.18313884258156704,0.25696594427244585,0.10573946177661347,0.15122648249583234,0.043105501309835675,0.00690640628721124,0.0,0.02452964991664682,0.011669445105977614
4272,E02004273,3183.0,0.6311655670750864,0.19070059692114358,0.02419101476594408,0.029531888155827836,0.001885014137606032,0.0333019164310399,0.028903550109959156,0.05026704366949419,0.1561420043983663,0.11624253848570532,0.33176248821866167,0.09927741124725102,0.23248507697141063,0.03707194470625196,0.007540056550424128,0.0,0.019478479421929,0.010053408733898837
4273,E02004274,2849.0,0.6177606177606177,0.14285714285714285,0.02737802737802738,0.05194805194805195,0.002106002106002106,0.04352404352404352,0.037206037206037205,0.04282204282204282,0.12706212706212705,0.14285714285714285,0.3330993330993331,0.1288171288171288,0.20428220428220428,0.04914004914004914,0.007371007371007371,0.0,0.029133029133029134,0.012636012636012635
4274,E02004275,3233.0,0.6780080420661924,0.17445097432725024,0.015774822146613052,0.03278688524590164,0.001546551190844417,0.03866377977111042,0.029384472626043923,0.04670584596350139,0.18032786885245902,0.1583668419424683,0.2789978348283328,0.10330961954840705,0.17568821527992576,0.04299412310547479,0.008660686668728735,0.0,0.020723785957315187,0.01360965047943087
