,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
3998,E02003999,0.0017740981667652277,0.026020106445890007,3382.0,0.0056179775280898875,0.004139562389118865,0.0446481371969249,0.014192785334121822,0.43228858663512715,0.41366055588409223,0.11324659964518037
3999,E02004000,0.002777777777777778,0.06296296296296296,2160.0,0.001851851851851852,0.006481481481481481,0.009259259259259259,0.012037037037037037,0.2611111111111111,0.36574074074074076,0.40925925925925927
4000,E02004001,0.006444275966641395,0.043214556482183475,2638.0,0.0011372251705837756,0.035253980288097043,0.26459438968915844,0.057998483699772556,0.07657316148597422,0.3354814253222138,0.27862016679302504
4001,E02004002,0.0012103606874848704,0.02348099733720649,4131.0,0.0007262164124909223,0.0016945049624788188,0.04623577826192205,0.004357298474945534,0.22004357298474944,0.5545872670055677,0.19704671992253692
4002,E02004003,0.010931095061487409,0.060706617216474724,5123.0,0.0019519812609798946,0.009564708178801484,0.03650204958032403,0.009564708178801484,0.2354089400741753,0.2924067928947882,0.48623853211009177
4003,E02004004,0.001715686274509804,0.0625,4080.0,0.0,0.00392156862745098,0.055392156862745096,0.01642156862745098,0.10245098039215686,0.6276960784313725,0.257843137254902
4004,E02004005,0.006491590439657716,0.042195337857775156,3389.0,0.011212747123045146,0.011212747123045146,0.058424313956919445,0.010327530244910003,0.18176453231041606,0.3505458837415167,0.42519917379758043
4005,E02004006,0.05525013743815283,0.03930731170973062,3638.0,0.027212754260582738,0.01017042330951072,0.02336448598130841,0.02611324903793293,0.4832325453545904,0.3559648158328752,0.16849917537108303
4006,E02004007,0.03212387335336261,0.060087820660966025,4327.0,0.008782066096602727,0.01617749017795239,0.03512826438641091,0.01247977813727756,0.2525999537785995,0.29512364224636006,0.4719204991911255
4007,E02004008,0.07295796986518636,0.03132434575733545,2522.0,0.005154639175257732,0.01625693893735131,0.03766851704996035,0.0190325138778747,0.528152260111023,0.31800158604282314,0.18001586042823156
4008,E02004009,0.023820224719101123,0.03325842696629214,2225.0,0.019325842696629212,0.006292134831460674,0.016179775280898877,0.009887640449438202,0.6008988764044944,0.26247191011235954,0.14202247191011236
4009,E02004010,0.007506527415143603,0.038511749347258484,3064.0,0.0,0.0368798955613577,0.1830939947780679,0.047323759791122716,0.09660574412532637,0.28949086161879894,0.3922976501305483
4010,E02004011,0.020879940343027592,0.02734277902063137,4023.0,0.00695998011434253,0.003977131493910017,0.06164553815560527,0.02734277902063137,0.36142182450907284,0.3964702957991549,0.1904051702709421
4011,E02004012,0.2421410365335599,0.04078164825828377,2354.0,0.0038232795242141037,0.0118946474086661,0.03525913338997451,0.034409515717926935,0.6503823279524215,0.32030586236193714,0.2268479184367035
4012,E02004013,0.0600408788962698,0.04292284108329075,3914.0,0.003321410321921308,0.014563106796116505,0.04420030659172202,0.022738886050076648,0.4328053142565151,0.33290751149718956,0.2524271844660194
4013,E02004014,0.09930943768497205,0.04274909569220651,3041.0,0.005261427162117725,0.017428477474514963,0.035843472541927,0.022032226241367973,0.48931272607694837,0.27688260440644524,0.2952975994738573
4014,E02004015,0.36108324974924777,0.052825142092945504,2991.0,0.001671681711802073,0.05081912403878302,0.14844533600802406,0.1788699431628218,0.44567034436643266,0.24573721163490472,0.3426947509194249
4015,E02004016,0.1713091922005571,0.05877437325905292,3590.0,0.0022284122562674096,0.027298050139275765,0.17409470752089137,0.07437325905292479,0.33231197771587745,0.27520891364902506,0.34456824512534817
4016,E02004017,0.04215851602023609,0.03232152894884767,3558.0,0.00505902192242833,0.008712759977515458,0.11439010680157392,0.04272062956717257,0.18999437886453063,0.33277121978639684,0.380831928049466
4017,E02004018,0.016033254156769598,0.0344418052256532,3368.0,0.0008907363420427554,0.036520190023752966,0.18705463182897863,0.05760095011876484,0.09709026128266034,0.3254156769596199,0.34649643705463185
4018,E02004019,0.015634580012262415,0.02421827099938688,3262.0,0.002452483139178418,0.0015328019619865114,0.05303494788473329,0.022685469037400367,0.42857142857142855,0.3605150214592275,0.17106069895769466
4019,E02004020,0.00732922896511287,0.02257402521254764,3411.0,0.0043975373790677225,0.0020521841102316037,0.07505130460275579,0.010554089709762533,0.25241864555848725,0.39108765757842273,0.29434183523893287
4020,E02004021,0.22899786780383796,0.05628997867803838,2345.0,0.004690831556503198,0.011513859275053304,0.01791044776119403,0.05799573560767591,0.6243070362473347,0.3066098081023454,0.2622601279317697
4021,E02004022,0.1445830085736555,0.03585346843335931,2566.0,0.006235385814497272,0.018316445830085737,0.019875292283710055,0.03702260327357755,0.5187061574434918,0.27435697583788,0.3059236165237724
4022,E02004023,0.12745490981963928,0.03927855711422846,2495.0,0.0028056112224448897,0.038877755511022044,0.08937875751503006,0.027655310621242483,0.41643286573146293,0.3026052104208417,0.2889779559118236
4023,E02004024,0.04001356391997287,0.03187521193624958,2949.0,0.002034587995930824,0.004408273991183452,0.017633095964733808,0.030179721939640556,0.5676500508646999,0.2970498474059003,0.1529331976941336
4024,E02004025,0.05208946439081813,0.027957622130665098,3398.0,0.0017657445556209534,0.009711595055915245,0.09181871689228958,0.05532666274278988,0.40582695703354915,0.31371394938198943,0.201883460859329
4025,E02004026,0.006978772899098575,0.03780168653678395,3439.0,0.002035475428903751,0.024425705146845014,0.08897935446350683,0.0319860424542018,0.13434137830764759,0.2826403024134923,0.48037220122128527
4026,E02004027,0.07320520067834935,0.058790276992651214,3538.0,0.006218202374222725,0.02148106274731487,0.10005652911249294,0.08677218767665347,0.4347088750706614,0.29706048615036745,0.18569813453928774
4027,E02004028,0.01615408511960236,0.034172103137620376,3219.0,0.007145076110593352,0.008698353525939733,0.013358185771978875,0.013979496738117428,0.376825100963032,0.4675365020192606,0.16278347312830072
4028,E02004029,0.0010968921389396709,0.04826325411334552,2735.0,0.0,0.017915904936014627,0.086654478976234,0.010237659963436929,0.19049360146252287,0.5122486288848264,0.23144424131627056
4029,E02004030,0.015176374077112387,0.03199343724364233,2438.0,0.0016406890894175555,0.00697292863002461,0.018457752255947497,0.007383100902378999,0.4922067268252666,0.38802296964725186,0.1324856439704676
4030,E02004031,0.0,0.04543979227523531,3081.0,0.0009737098344693282,0.011684518013631937,0.09250243427458617,0.008438818565400843,0.12138915936384291,0.48685491723466406,0.32424537487828625
4031,E02004032,0.0011665208515602217,0.026246719160104987,3429.0,0.0,0.006124234470691163,0.015456401283172936,0.004082822980460776,0.48089822105570135,0.36832895888014,0.15252260134149898
4032,E02004033,0.001976842699802316,0.029652640497034737,3541.0,0.0008472182999152782,0.011578650098842135,0.017791584298220843,0.014967523298503248,0.3100818977689918,0.31742445636825756,0.35922055916407797
4033,E02004034,0.004256712508185986,0.023248199083169614,3054.0,0.0009823182711198428,0.007858546168958742,0.047151277013752456,0.003601833660772757,0.4901768172888016,0.3195808775376555,0.1581532416502947
4034,E02004035,0.007375776397515528,0.02406832298136646,2576.0,0.020186335403726708,0.007375776397515528,0.008152173913043478,0.004270186335403727,0.578027950310559,0.3295807453416149,0.08385093167701864
4035,E02004036,0.0021929824561403508,0.02729044834307992,4104.0,0.0,0.011208576998050682,0.03996101364522417,0.007553606237816764,0.2884990253411306,0.5365497076023392,0.145224171539961
4036,E02004037,0.0022580645161290325,0.01903225806451613,3100.0,0.0,0.002903225806451613,0.0070967741935483875,0.0025806451612903226,0.5987096774193549,0.2467741935483871,0.16322580645161291
4037,E02004038,0.004189494038027715,0.0660650982919755,3103.0,0.0009668063164679343,0.03319368353206574,0.08572349339349017,0.02191427650660651,0.21044150821785368,0.35481791814373187,0.3631969062197873
4038,E02004039,0.003124023742580444,0.02436738519212746,3201.0,0.0009372071227741331,0.003436426116838488,0.022492970946579195,0.0028116213683223993,0.4098719150265542,0.4098719150265542,0.17838175570134332
4039,E02004040,0.001875,0.04,3200.0,0.005625,0.0053125,0.0121875,0.00625,0.3865625,0.3053125,0.320625
4040,E02004041,0.001536688436419516,0.03495966192854399,2603.0,0.0,0.014982712255090281,0.0364963503649635,0.008067614291202459,0.3895505186323473,0.3230887437572032,0.26431041106415676
4041,E02004042,0.001880288310874334,0.04700720777185835,3191.0,0.0015669069257286117,0.018489501723597618,0.07959887182701347,0.007207771858351614,0.14948292071450955,0.5255405828893763,0.26700094014415543
4042,E02004043,0.0034831069313827935,0.03622431208638105,2871.0,0.0010449320794148381,0.0066179031696273075,0.05363984674329502,0.0059212817833507484,0.3723441309648206,0.4517589690003483,0.14872866597004528
4043,E02004044,0.004824259131633356,0.042729152308752585,2902.0,0.0,0.009303928325292901,0.04548587181254307,0.031013094417643005,0.6006202618883528,0.26085458304617504,0.09993108201240523
4044,E02004045,0.001361285053090117,0.034848897359107,3673.0,0.0008167710318540703,0.011434794445956983,0.03267084127416281,0.004356112169888375,0.43452218894636535,0.3699972774298938,0.18295671113531173
4045,E02004046,0.0,0.030162412993039442,2586.0,0.0,0.009280742459396751,0.052204176334106726,0.0030935808197989174,0.2996906419180201,0.5665119876256767,0.09976798143851508
4046,E02004047,0.0014104372355430183,0.06440996708979783,2127.0,0.0,0.009873060648801129,0.06205923836389281,0.010343206393982134,0.14151386929948284,0.3723554301833568,0.4692054536906441
4047,E02004048,0.001095690284879474,0.0620891161431702,2738.0,0.0014609203798392988,0.01095690284879474,0.032505478451424395,0.004747991234477721,0.1760409057706355,0.3743608473338203,0.4631117604090577
4048,E02004049,0.0009036144578313253,0.024096385542168676,3320.0,0.0012048192771084338,0.002710843373493976,0.05271084337349398,0.002710843373493976,0.33765060240963857,0.5027108433734939,0.12530120481927712
4049,E02004050,0.0,0.031926605504587154,2725.0,0.0,0.0029357798165137615,0.030091743119266056,0.0033027522935779817,0.15559633027522934,0.7295412844036697,0.11045871559633028
4050,E02004051,0.0027925160569673277,0.07037140463557666,3581.0,0.0008377548170901983,0.015079586707623568,0.04663501815135437,0.01117006422786931,0.2038536721586149,0.35269477799497345,0.44317229824071486
4051,E02004052,0.003837543971858011,0.05180684362008315,3127.0,0.0015989766549408379,0.008314678605692356,0.023345059162136233,0.004477134633834346,0.35177486408698433,0.4653022065877838,0.20083146786056924
4052,E02004053,0.0030695770804911324,0.043997271487039566,2932.0,0.0,0.007844474761255117,0.0572987721691678,0.006139154160982265,0.22987721691678034,0.5409276944065484,0.20463847203274216
4053,E02004054,0.00959581273626054,0.041872637394591454,3439.0,0.006687990694969468,0.0055248618784530384,0.04274498400697877,0.004361733061936609,0.425414364640884,0.40505961035184646,0.16167490549578367
4054,E02004055,0.0022187004754358162,0.03740095087163233,3155.0,0.0098256735340729,0.005071315372424723,0.0751188589540412,0.020919175911251982,0.203486529318542,0.5185419968304279,0.20665610142630744
4055,E02004056,0.0013192612137203166,0.03594986807387863,3032.0,0.01978891820580475,0.006596306068601583,0.13687335092348285,0.0013192612137203166,0.14808707124010553,0.5966358839050132,0.1279683377308707
4056,E02004057,0.0022314313037934334,0.05291679948995856,3137.0,0.0,0.010519604717883328,0.09435766656040803,0.011157156518967166,0.11316544469238125,0.515460631176283,0.3104877271278291
4057,E02004058,0.0017079419299743809,0.037574722459436376,3513.0,0.0008539709649871904,0.00825505266154284,0.17278679191574153,0.009962994591517222,0.1098775974950185,0.6017648733276402,0.13606604042129233
4058,E02004059,0.0009637006103437199,0.027626084163186636,3113.0,0.0,0.0032123353678123997,0.04561516222293607,0.0035335689045936395,0.3006745904272406,0.5544490844844202,0.12110504336652747
4059,E02004060,0.0013637913399249914,0.03170814865325605,2933.0,0.0010228435049437436,0.005796113194681214,0.016365496079099897,0.005455165359699966,0.2533242413910672,0.6471189907944085,0.1039890896692806
4060,E02004061,0.0015202189115232593,0.04195804195804196,3289.0,0.0009121313469139556,0.007601094557616297,0.1505016722408027,0.013986013986013986,0.17391304347826086,0.5387655822438431,0.15840681058072362
4061,E02004062,0.0008386916410399776,0.03718199608610567,3577.0,0.0008386916410399776,0.00363433044450657,0.20939334637964774,0.004473022085546547,0.351132233715404,0.37461559966452335,0.09393346379647749
4062,E02004063,0.0019520356943669827,0.025934188510875627,3586.0,0.0008365867261572784,0.0025097601784718347,0.0652537646402677,0.01645287228109314,0.31065253764640266,0.4676519799219186,0.1645287228109314
4063,E02004064,0.002749770852428964,0.08524289642529789,3273.0,0.0,0.026581118240146653,0.06691109074243813,0.05071799572257867,0.06599450045829514,0.34036052551176293,0.5374274366025054
4064,E02004065,0.0016745743790120011,0.018699413898967347,3583.0,0.0,0.0019536701088473346,0.011722020653084008,0.0013954786491766676,0.6257326262908177,0.3312866313145409,0.048283561261512696
4065,E02004066,0.0009088843444671666,0.034764826175869123,4401.0,0.0009088843444671666,0.0081799591002045,0.027493751420131787,0.0081799591002045,0.2822085889570552,0.43376505339695526,0.2749375142013179
4066,E02004067,0.0017421602787456446,0.05644599303135889,2870.0,0.0010452961672473868,0.004529616724738676,0.2240418118466899,0.011846689895470384,0.17386759581881533,0.4867595818815331,0.15609756097560976
4067,E02004068,0.03581438804110869,0.033634381812519466,3211.0,0.0012457178449081284,0.012768607910308314,0.06415446901276861,0.01806290875116786,0.37122391778262226,0.31516661476175645,0.28682653379009654
4068,E02004069,0.047777040477770406,0.040809555408095555,3014.0,0.0009953550099535502,0.023888520238885203,0.05076310550763106,0.0225613802256138,0.48440610484406105,0.25646980756469806,0.24950232249502322
4069,E02004070,0.044593088071348944,0.027499070977331848,2691.0,0.0011148272017837235,0.007803790412486065,0.045707915273132664,0.016722408026755852,0.43478260869565216,0.3742103307320699,0.1921218877740617
4070,E02004071,0.021004566210045664,0.029223744292237442,2190.0,0.00228310502283105,0.010958904109589041,0.06894977168949772,0.012328767123287671,0.39360730593607307,0.31552511415525114,0.2465753424657534
4071,E02004072,0.011183048852266038,0.02736904061212478,3398.0,0.0008828722778104767,0.005591524426133019,0.024720423778693348,0.017068864037669218,0.44084755738669806,0.3658034137728075,0.18363743378457917
4072,E02004073,0.027261462205700124,0.03767038413878562,4035.0,0.0009913258983890955,0.023543990086741014,0.09690210656753408,0.031226765799256505,0.31499380421313505,0.3754646840148699,0.2218091697645601
4073,E02004074,0.020348837209302327,0.03488372093023256,2408.0,0.0,0.020348837209302327,0.036544850498338874,0.01079734219269103,0.417358803986711,0.3658637873754153,0.20390365448504982
4074,E02004075,0.03838383838383838,0.026936026936026935,2970.0,0.005723905723905724,0.022222222222222223,0.02558922558922559,0.0265993265993266,0.6154882154882155,0.25286195286195284,0.11683501683501683
4075,E02004076,0.002126754572522331,0.01658868566567418,2351.0,0.0,0.008081667375584857,0.12505316886431306,0.009783071033602722,0.3321990642279881,0.3066780093577201,0.23692045937898767
4076,E02004077,0.012540308133285561,0.03045503403797922,2791.0,0.0032246506628448583,0.003941239699032604,0.012540308133285561,0.016123253314224293,0.6237907560014332,0.27409530634181295,0.10927982801863131
4077,E02004078,0.001335559265442404,0.04641068447412354,2995.0,0.0,0.006010016694490818,0.07078464106844741,0.010684474123539232,0.14958263772954924,0.47111853088480804,0.3392320534223706
4078,E02004079,0.0,0.025254428948360347,2653.0,0.0,0.002638522427440633,0.021108179419525065,0.012815680361854504,0.38409347908028646,0.4545797210704862,0.1503957783641161
4079,E02004080,0.0007688364941055869,0.06381342901076371,3902.0,0.01204510507432086,0.023321373654536137,0.07790876473603281,0.02665299846232701,0.16453100973859558,0.33213736545361355,0.4277293695540748
4080,E02004081,0.002061005770816158,0.009480626545754328,2426.0,0.009068425391591096,0.00494641384995878,0.030915086562242376,0.006595218466611707,0.46331409727947237,0.37015663643858204,0.12654575432811213
4081,E02004082,0.001215066828675577,0.008100445524503848,2469.0,0.001215066828675577,0.0028351559335763467,0.011340623734305387,0.0028351559335763467,0.6419603078169299,0.2956662616443904,0.0530579181855002
4082,E02004083,0.0009749756256093598,0.03542411439714007,3077.0,0.0,0.004549886252843679,0.025349366265843352,0.0055248618784530384,0.25024374390640236,0.49203769905752354,0.25804354891127723
4083,E02004084,0.0015117157974300832,0.017762660619803475,2646.0,0.0011337868480725624,0.003779289493575208,0.045351473922902494,0.0011337868480725624,0.08805744520030234,0.645880574452003,0.23544973544973544
4084,E02004085,0.0,0.01570979720079977,3501.0,0.0,0.011139674378748929,0.05027135104255927,0.006855184233076264,0.40388460439874324,0.4087403598971722,0.13453299057412169
4085,E02004086,0.002328675981370592,0.015302727877578177,3006.0,0.0,0.005988023952095809,0.005988023952095809,0.002328675981370592,0.4540918163672655,0.46107784431137727,0.08782435129740519
4086,E02004087,0.0020796197266785502,0.02406417112299465,3366.0,0.00089126559714795,0.009506833036244802,0.04367201426024955,0.0106951871657754,0.17647058823529413,0.5864527629233511,0.1984551396316102
4087,E02004088,0.0013458950201884253,0.018842530282637954,2972.0,0.0,0.004037685060565276,0.009421265141318977,0.0070659488559892325,0.5141318977119784,0.40006729475100944,0.0851278600269179
4088,E02004089,0.0009800718719372753,0.04148970924534466,3061.0,0.0009800718719372753,0.02188827180659915,0.15811826200588044,0.035282587389741916,0.07709898725906567,0.4211042143090493,0.32799738647500815
4089,E02004090,0.001201923076923077,0.021634615384615384,2496.0,0.014823717948717948,0.013621794871794872,0.04126602564102564,0.003605769230769231,0.35496794871794873,0.4583333333333333,0.13581730769230768
4090,E02004091,0.0,0.02065677966101695,3776.0,0.00211864406779661,0.007680084745762712,0.014565677966101694,0.009533898305084746,0.3021716101694915,0.5667372881355932,0.11784957627118645
4091,E02004092,0.0010314595152140279,0.019339865910263022,3878.0,0.0007735946364105209,0.006704486848891181,0.03996905621454358,0.006704486848891181,0.24651882413615264,0.5858690046415678,0.13408973697782361
4092,E02004093,0.0026325686348251222,0.026701767581797667,2659.0,0.0011282437006393381,0.010530274539300489,0.036479879654005266,0.007897705904475368,0.15156073711921775,0.3128995863106431,0.509213990221888
4093,E02004094,0.0016960651289009499,0.012211668928086838,2948.0,0.0,0.007801899592944369,0.057327001356852106,0.006105834464043419,0.1584124830393487,0.22795115332428764,0.5563093622795116
4094,E02004095,0.0014992503748125937,0.02948525737131434,4002.0,0.0,0.018740629685157422,0.11869065467266367,0.012743628185907047,0.09245377311344327,0.16016991504247877,0.6281859070464768
4095,E02004096,0.002243409983174425,0.01962983735277622,3566.0,0.0,0.0033651149747616375,0.01346045989904655,0.0047672462142456535,0.484296130117779,0.3121144139091419,0.20386988222097588
4096,E02004097,0.0039938556067588326,0.029185867895545316,3255.0,0.0015360983102918587,0.009523809523809525,0.034715821812596005,0.0162826420890937,0.2912442396313364,0.2672811059907834,0.41259600614439323
4097,E02004098,0.004987531172069825,0.024002493765586035,3208.0,0.0012468827930174563,0.010286783042394014,0.04894014962593516,0.010910224438902744,0.17674563591022444,0.3444513715710723,0.43640897755610975
4098,E02004099,0.029633113828786452,0.026810912511759172,2126.0,0.0018814675446848542,0.01458137347130762,0.055503292568203196,0.018344308560677328,0.380997177798683,0.30103480714957664,0.28410159924741296
4099,E02004100,0.00327653997378768,0.02653997378768021,3052.0,0.004259501965923985,0.014089121887287025,0.03669724770642202,0.01310615989515072,0.3823722149410223,0.3145478374836173,0.26474442988204455
4100,E02004101,0.005225342913128674,0.030372305682560417,3062.0,0.0009797517962116264,0.013063357282821686,0.03429131286740692,0.009144350097975179,0.28543435662965383,0.45460483344219466,0.23840627041149576
4101,E02004102,0.004576043068640646,0.040646029609690444,3715.0,0.013189771197846568,0.04253028263795424,0.20484522207267833,0.1515477792732167,0.16285329744279947,0.1943472409152086,0.2759084791386272
4102,E02004103,0.007879656160458453,0.013610315186246419,2792.0,0.008595988538681949,0.0064469914040114614,0.06446991404011461,0.019340974212034383,0.07879656160458452,0.4466332378223496,0.3972063037249284
4103,E02004104,0.0048616305160807775,0.016828721017202692,2674.0,0.002243829468960359,0.005235602094240838,0.034031413612565446,0.036275243081525806,0.31039640987284967,0.48990276738967836,0.14360508601346297
4104,E02004105,0.0,0.01879194630872483,3725.0,0.0008053691275167785,0.006442953020134228,0.02953020134228188,0.003221476510067114,0.32348993288590605,0.5205369127516779,0.13503355704697986
4105,E02004106,0.0016244314489928524,0.018193632228719947,3078.0,0.015269655620532813,0.00649772579597141,0.03931124106562703,0.0009746588693957114,0.4876543209876543,0.35769980506822613,0.11273554256010396
4106,E02004107,0.0,0.024018175916910096,3081.0,0.0009737098344693282,0.012982797792924375,0.05290490100616683,0.012982797792924375,0.19506653683868874,0.5563128854268095,0.1937682570593963
4107,E02004108,0.0009313877677739833,0.022042843837317604,3221.0,0.0018627755355479665,0.011487115802545793,0.13039428748835766,0.005588326606643899,0.22912139087239988,0.4895995032598572,0.15492083203973922
4108,E02004109,0.004866180048661801,0.016336461591936045,2877.0,0.0010427528675703858,0.004171011470281543,0.029197080291970802,0.003475842891901286,0.6089676746611054,0.32255822036843934,0.05179005908932916
4109,E02004110,0.000998003992015968,0.013972055888223553,3006.0,0.000998003992015968,0.005655355954757153,0.01996007984031936,0.0,0.41916167664670656,0.5063206919494344,0.06187624750499002
4110,E02004111,0.0013066202090592336,0.02003484320557491,2296.0,0.003484320557491289,0.005662020905923345,0.04486062717770035,0.004790940766550522,0.3397212543554007,0.5256968641114983,0.09712543554006968
4111,E02004112,0.005799202609641174,0.01920985864443639,2759.0,0.0010873504893077202,0.005074302283436027,0.017760057992026096,0.0032620514679231605,0.649873142442914,0.2917723812975716,0.056179775280898875
4112,E02004113,0.0,0.021744825779407912,3817.0,0.0018339009693476552,0.006287660466334818,0.06942625098244695,0.008383547288446425,0.15614356824731465,0.6122609379093529,0.16740895991616453
4113,E02004114,0.007239223428759461,0.02171767028627838,3039.0,0.03981572885817703,0.007568279039157618,0.013162224415926292,0.006581112207963146,0.6117143797301744,0.30437643961829547,0.04573872984534386
4114,E02004115,0.0025352112676056337,0.01915492957746479,3550.0,0.0011267605633802818,0.005633802816901409,0.04140845070422535,0.005633802816901409,0.3901408450704225,0.3923943661971831,0.18535211267605634
4115,E02004116,0.0012630249447426586,0.032207136090937796,3167.0,0.0,0.013261761919797915,0.07957057151878749,0.008525418377012947,0.18282286075149984,0.4130091569308494,0.3359646353015472
4116,E02004117,0.0025999350016249595,0.030549236269093272,3077.0,0.0016249593760155996,0.005849853753656159,0.011374715632109197,0.004549886252843679,0.3311667208319792,0.5619109522261944,0.11667208319792005
4117,E02004118,0.00125997480050399,0.013019739605207897,2381.0,0.010499790004199917,0.00503989920201596,0.015959680806383873,0.020999580008399833,0.5228895422091558,0.27635447291054177,0.1625367492650147
4118,E02004119,0.00149812734082397,0.020599250936329586,2670.0,0.0011235955056179776,0.0056179775280898875,0.030711610486891385,0.0048689138576779025,0.6209737827715356,0.25767790262172285,0.10112359550561797
4119,E02004120,0.001436265709156194,0.010053859964093357,2785.0,0.001436265709156194,0.0039497307001795335,0.010412926391382405,0.0021543985637342907,0.4710951526032316,0.39605026929982046,0.12639138240574507
4120,E02004121,0.0028089887640449437,0.009229534510433388,2492.0,0.0072231139646869984,0.0040128410914927765,0.024879614767255216,0.009229534510433388,0.6276083467094703,0.23314606741573032,0.10593900481540931
4121,E02004122,0.004875886524822695,0.020833333333333332,2256.0,0.0,0.00975177304964539,0.013297872340425532,0.014627659574468085,0.563386524822695,0.3328900709219858,0.09086879432624113
4122,E02004123,0.005221932114882507,0.023871689668034317,2681.0,0.0,0.01268183513614323,0.04662439388287952,0.01268183513614323,0.402088772845953,0.29019022752704215,0.26445356210369264
4123,E02004124,0.0010023387905111927,0.018376211159371866,2993.0,0.0010023387905111927,0.0026729034413631807,0.019044437019712663,0.001670564650851988,0.32342131640494487,0.566321416638824,0.10557968593384565
4124,E02004125,0.0008841732979664014,0.02888299440023578,3393.0,0.0011788977306218685,0.004420866489832007,0.04185086943707633,0.0014736221632773356,0.3127026230474506,0.5030946065428824,0.1650456822870616
4125,E02004126,0.0010845986984815619,0.014461315979754157,2766.0,0.0010845986984815619,0.009399855386840203,0.08062183658712943,0.01554591467823572,0.29103398409255243,0.3947939262472885,0.22342733188720174
4126,E02004127,0.0012749681257968552,0.03484912877178071,4706.0,0.003399915002124947,0.00764980875478113,0.060135996600085,0.006374840628984276,0.25180620484487887,0.4088397790055249,0.29791755206119847
4127,E02004128,0.0012913223140495868,0.026859504132231406,3872.0,0.011105371900826446,0.004132231404958678,0.025826446280991736,0.0023243801652892563,0.37706611570247933,0.4044421487603306,0.20325413223140495
4128,E02004129,0.042761692650334075,0.03296213808463252,2245.0,0.004899777282850779,0.0022271714922048997,0.008908685968819599,0.009799554565701559,0.6681514476614699,0.28106904231625834,0.10066815144766147
4129,E02004130,0.010789980732177264,0.03005780346820809,2595.0,0.02003853564547206,0.03044315992292871,0.15684007707129094,0.017341040462427744,0.2998073217726397,0.26396917148362237,0.2524084778420039
4130,E02004131,0.004166666666666667,0.016666666666666666,2400.0,0.00125,0.0016666666666666668,0.014583333333333334,0.005,0.36041666666666666,0.39125,0.2475
4131,E02004132,0.016304347826086956,0.03260869565217391,3128.0,0.012468030690537084,0.00479539641943734,0.00479539641943734,0.01438618925831202,0.5210997442455243,0.35517902813299235,0.13618925831202047
4132,E02004133,0.020049352251696483,0.040098704503392965,3242.0,0.0024676125848241827,0.01881554595928439,0.06971005552128316,0.028685996298581123,0.4395434916718075,0.2964219617520049,0.20450339296730413
4133,E02004134,0.012217697149203998,0.039244724176231024,2701.0,0.006293965198074787,0.005923731951129212,0.0136986301369863,0.02073306182895224,0.5046279155868197,0.308034061458719,0.19215105516475378
4134,E02004135,0.07661903314077227,0.033140772271207056,3289.0,0.0030404378230465185,0.007297050775311645,0.021891152325934936,0.021283064761325632,0.6324110671936759,0.2754636667680146,0.1483733657646701
4135,E02004136,0.010126582278481013,0.03164556962025317,3160.0,0.004430379746835443,0.018670886075949366,0.02879746835443038,0.0189873417721519,0.5063291139240507,0.2689873417721519,0.19556962025316454
4136,E02004137,0.14010507880910683,0.03502626970227671,2284.0,0.010507880910683012,0.0074430823117338,0.05604203152364273,0.0669877408056042,0.5407180385288967,0.287215411558669,0.2062171628721541
4137,E02004138,0.06325665859564164,0.04812348668280872,3304.0,0.0018159806295399517,0.03480629539951574,0.17705811138014527,0.07869249394673124,0.4406779661016949,0.2215496368038741,0.15677966101694915
4138,E02004139,0.025668449197860963,0.02602495543672014,2805.0,0.0,0.008912655971479501,0.08306595365418895,0.01639928698752228,0.3967914438502674,0.2798573975044563,0.2663101604278075
4139,E02004140,0.12029780564263323,0.04114420062695925,2552.0,0.0,0.05721003134796238,0.23942006269592475,0.11755485893416928,0.3605015673981191,0.13087774294670845,0.2554858934169279
4140,E02004141,0.04051172707889126,0.030277185501066096,2345.0,0.004690831556503198,0.00511727078891258,0.009381663113006396,0.012366737739872069,0.5202558635394456,0.3074626865671642,0.2115138592750533
4141,E02004142,0.024341778440139097,0.039244908097367116,2013.0,0.06507699950322901,0.007451564828614009,0.0273224043715847,0.03278688524590164,0.5534028812717338,0.22702434177844014,0.15052160953800298
4142,E02004143,0.02185792349726776,0.02419984387197502,2562.0,0.00117096018735363,0.00312256049960968,0.03278688524590164,0.00312256049960968,0.4894613583138173,0.3255269320843091,0.1912568306010929
4143,E02004144,0.015873015873015872,0.03427128427128427,2772.0,0.001443001443001443,0.0025252525252525255,0.05627705627705628,0.02958152958152958,0.4375901875901876,0.3795093795093795,0.14321789321789322
4144,E02004145,0.05996343692870201,0.038025594149908595,2735.0,0.0,0.030347349177330896,0.17074954296160877,0.09506398537477148,0.346617915904936,0.27861060329067644,0.17623400365630712
4145,E02004146,0.010378305992634751,0.022095748242383664,2987.0,0.0,0.002678272514228323,0.10646133244057583,0.016404419149648478,0.20455306327418815,0.39370605959156346,0.3080013391362571
