,GEOGRAPHY_CODE,Lives rent free,Owned,Owned: Owns outright,Owned: Owns with a mortgage or loan,Owns with a mortgage or loan or shared ownership,Private rented,Private rented or lives rent free,Private rented: Other private rented,Private rented: Private landlord or letting agency,Shared ownership,Shared ownership: Shared ownership,Social rented,Social rented: Other social rented,Social rented: Rents from council or Local Authority,Total: All households
1901,E02001993,0.0030175015087507543,0.47767048883524443,0.24743512371756185,0.23023536511768256,0.2383826191913096,0.2015691007845504,0.20458660229330114,0.01931200965600483,0.18225709112854557,0.008147254073627036,0.008147254073627036,0.3095956547978274,0.2124321062160531,0.0971635485817743,3314.0
1902,E02001994,0.0006151953245155337,0.6690249154106429,0.3645032297754537,0.30452168563518917,0.306059673946478,0.21962473085204554,0.22023992617656105,0.025838203629652414,0.19378652722239312,0.0015379883112888342,0.0015379883112888342,0.10919717010150723,0.07320824361734851,0.03598892648415872,3251.0
1903,E02001995,0.000999750062484379,0.5236190952261934,0.23644088977755562,0.2871782054486378,0.29117720569857536,0.3699075231192202,0.3709072731817046,0.02124468882779305,0.34866283429142714,0.003999000249937516,0.003999000249937516,0.10147463134216446,0.08147963009247688,0.019995001249687578,4001.0
1904,E02001996,0.0027035145689396217,0.3628717332532292,0.1706218083508561,0.19224992490237308,0.19645539200961248,0.12976869930910184,0.13247221387804145,0.015620306398317813,0.11414839291078402,0.004205467107239411,0.004205467107239411,0.5004505857614899,0.3042955842595374,0.19615500150195253,3329.0
1905,E02001997,0.0002932551319648094,0.8316715542521994,0.5052785923753665,0.32639296187683287,0.3281524926686217,0.10381231671554252,0.10410557184750734,0.01788856304985337,0.08592375366568915,0.0017595307917888563,0.0017595307917888563,0.0624633431085044,0.040175953079178886,0.022287390029325515,3410.0
1906,E02001998,0.0004222972972972973,0.8610641891891891,0.49408783783783783,0.36697635135135137,0.36993243243243246,0.11951013513513513,0.11993243243243243,0.018581081081081082,0.10092905405405406,0.0029560810810810812,0.0029560810810810812,0.016047297297297296,0.009712837837837838,0.00633445945945946,2368.0
1907,E02001999,0.0013686131386861315,0.7084854014598541,0.4447992700729927,0.2636861313868613,0.27007299270072993,0.20483576642335766,0.2062043795620438,0.02052919708029197,0.1843065693430657,0.006386861313868613,0.006386861313868613,0.07892335766423357,0.05291970802919708,0.026003649635036496,2192.0
1908,E02002000,0.004406499586890664,0.5469567612228037,0.30349765904709447,0.24345910217570918,0.24759019553841916,0.11126411456898926,0.11567061415587993,0.01735059212338199,0.09391352244560727,0.004131093362709997,0.004131093362709997,0.33324153125860645,0.0886808041861746,0.24456072707243184,3631.0
1909,E02002001,0.0015432098765432098,0.6427469135802469,0.35146604938271603,0.29128086419753085,0.29398148148148145,0.13001543209876543,0.13155864197530864,0.018518518518518517,0.11149691358024691,0.002700617283950617,0.002700617283950617,0.22299382716049382,0.03202160493827161,0.1909722222222222,2592.0
1910,E02002002,0.001321003963011889,0.8606340819022457,0.571003963011889,0.28963011889035667,0.29326287978863935,0.06142668428005284,0.06274768824306473,0.013210039630118891,0.04821664464993395,0.003632760898282695,0.003632760898282695,0.07298546895640687,0.0178335535006605,0.05515191545574637,3028.0
1911,E02002003,0.001832940560356114,0.7158942131448023,0.4255040586540979,0.2903901544907044,0.29300864100549884,0.12123592563498298,0.12306886619533909,0.019114951557999475,0.1021209740769835,0.002618486514794449,0.002618486514794449,0.15841843414506415,0.022257135375752815,0.13616129876931135,3819.0
1912,E02002004,0.004165331624479333,0.568407561678949,0.30599166933675104,0.26241589234219803,0.2790772188401153,0.10797821211150273,0.11214354373598205,0.01730214674783723,0.09067606536366549,0.016661326497917333,0.016661326497917333,0.30278756808715157,0.07369432874078821,0.22909323934636336,3121.0
1913,E02002005,0.003589177250138045,0.4740474875759249,0.2233572611816676,0.2506902263942573,0.2545554942020983,0.11485367200441744,0.11844284925455549,0.013252346769740474,0.10160132523467698,0.003865267807840972,0.003865267807840972,0.4036443953616786,0.07012700165654334,0.3335173937051353,3622.0
1914,E02002006,0.0048375950241879755,0.5615065653075328,0.29163787145818937,0.2698686938493435,0.2805805114029026,0.11091914305459571,0.11575673807878369,0.013476157567380787,0.09744298548721493,0.010711817553559088,0.010711817553559088,0.3120248790601244,0.09191430545957152,0.22011057360055286,2894.0
1915,E02002007,0.0030211480362537764,0.7487411883182276,0.45770392749244715,0.29103726082578046,0.29204431017119836,0.09264853977844914,0.09566968781470292,0.019133937562940583,0.07351460221550855,0.0010070493454179255,0.0010070493454179255,0.15458207452165157,0.017623363544813697,0.13695871097683787,3972.0
1916,E02002008,0.0,0.8358348968105066,0.43089430894308944,0.40494058786741716,0.41025641025641024,0.12789243277048154,0.12789243277048154,0.01282051282051282,0.11507191994996874,0.005315822388993121,0.005315822388993121,0.03095684803001876,0.016260162601626018,0.014696685428392746,3198.0
1917,E02002009,0.00872865275142315,0.4459203036053131,0.21783681214421252,0.22808349146110057,0.2299810246679317,0.1874762808349146,0.19620493358633775,0.014421252371916509,0.1730550284629981,0.0018975332068311196,0.0018975332068311196,0.355977229601518,0.038330170777988615,0.3176470588235294,2635.0
1918,E02002010,0.0049682583494341705,0.39111233784156774,0.2205354678443279,0.17057686999723987,0.18189345845983992,0.2950593430858405,0.3000276014352746,0.019873033397736682,0.27518630968810376,0.011316588462600054,0.011316588462600054,0.29754347226055755,0.09743306651945902,0.20011040574109853,3623.0
1919,E02002011,0.000768344218209758,0.8513253937764118,0.5213215520553208,0.33000384172109104,0.33384556281213984,0.10334229734921245,0.10411064156742221,0.016903572800614674,0.08643872454859777,0.00384172109104879,0.00384172109104879,0.040722243565117174,0.012293507491356128,0.028428736073761045,2603.0
1920,E02002012,0.006915629322268326,0.4401106500691563,0.24702627939142463,0.19308437067773168,0.19972337482710928,0.12946058091286308,0.13637621023513138,0.021300138312586446,0.10816044260027663,0.006639004149377593,0.006639004149377593,0.41687413554633473,0.07662517289073306,0.34024896265560167,3615.0
1921,E02002013,0.002128414331323164,0.8545583540262505,0.5381340901028734,0.3164242639233771,0.318197942532813,0.06739978715856687,0.06952820148989003,0.010642071656615822,0.056757715501951043,0.0017736786094359701,0.0017736786094359701,0.07413976587442356,0.002128414331323164,0.07201135154310039,2819.0
1922,E02002014,0.005369551484523057,0.4905243209096652,0.24921036007580544,0.24131396083385975,0.24478837650031585,0.2782691092861655,0.28363866077068856,0.021794061907770057,0.25647504737839544,0.003474415666456096,0.003474415666456096,0.22236260265319013,0.056854074542008845,0.1655085281111813,3166.0
1923,E02002015,0.003054989816700611,0.7192803801765105,0.36761710794297353,0.351663272233537,0.36116768499660556,0.1354378818737271,0.1384928716904277,0.01120162932790224,0.12423625254582485,0.009504412763068567,0.009504412763068567,0.1327223353699932,0.02002715546503734,0.11269517990495587,2946.0
1924,E02002016,0.007836045810729355,0.4689572031344183,0.2516576250753466,0.21729957805907174,0.21880650994575046,0.15611814345991562,0.16395418927064498,0.018083182640144666,0.13803496081977096,0.0015069318866787222,0.0015069318866787222,0.365581675708258,0.031946955997588906,0.3336347197106691,3318.0
1925,E02002017,0.00935672514619883,0.5728070175438597,0.32923976608187133,0.2435672514619883,0.2476608187134503,0.195906432748538,0.20526315789473684,0.02017543859649123,0.1757309941520468,0.004093567251461989,0.004093567251461989,0.21783625730994152,0.04298245614035088,0.17485380116959065,3420.0
1926,E02002018,0.0008094981111710739,0.8685914732865623,0.5329195898542903,0.335671883432272,0.33756071235833784,0.06556934700485699,0.06637884511602807,0.012682137075013492,0.0528872099298435,0.0018888289260658392,0.0018888289260658392,0.06314085267134377,0.003507825148407987,0.05963302752293578,3706.0
1927,E02002019,0.0045263498221791145,0.5796960879405109,0.3271904300032331,0.25250565793727775,0.2537989007436146,0.1309408341416101,0.1354671839637892,0.014548981571290009,0.11639185257032007,0.0012932428063368898,0.0012932428063368898,0.2835434852893631,0.01325573876495312,0.27028774652440996,3093.0
1928,E02002020,0.0016571969696969697,0.7871685606060606,0.44673295454545453,0.3404356060606061,0.3430397727272727,0.13920454545454544,0.14086174242424243,0.014678030303030304,0.12452651515151515,0.0026041666666666665,0.0026041666666666665,0.0693655303030303,0.014678030303030304,0.0546875,4224.0
1929,E02002021,0.004281509232004281,0.36553385068236555,0.18571046293818572,0.17982338774417983,0.18383730264918383,0.25983409151725984,0.2641156007492641,0.02354830077602355,0.2362857907412363,0.004013914905004014,0.004013914905004014,0.36633663366336633,0.06823655338506823,0.2981000802782981,3737.0
1930,E02002022,0.004030091348737238,0.591348737238044,0.25873186458893066,0.3326168726491134,0.33396023643202577,0.15314347125201505,0.15717356260075227,0.013970983342289092,0.13917248790972594,0.0013433637829124126,0.0013433637829124126,0.25013433637829124,0.029016657710908115,0.22111767866738313,3722.0
1931,E02002023,0.0008576329331046312,0.7804459691252144,0.45411663807890223,0.3263293310463122,0.3271869639794168,0.10677530017152659,0.10763293310463122,0.014579759862778732,0.09219554030874785,0.0008576329331046312,0.0008576329331046312,0.11106346483704975,0.03987993138936535,0.0711835334476844,2332.0
1932,E02002024,0.0030170049369171695,0.688151398793198,0.3505211190345584,0.33763027975863963,0.3425671969281404,0.13521667580910587,0.13823368074602305,0.021119034558420187,0.11409764125068568,0.004936917169500823,0.004936917169500823,0.1686780032912781,0.026330224904004388,0.14234777838727372,3646.0
1933,E02002025,0.001906318082788671,0.6683006535947712,0.32679738562091504,0.3415032679738562,0.3499455337690632,0.18001089324618735,0.18191721132897604,0.021241830065359478,0.1587690631808279,0.008442265795206972,0.008442265795206972,0.14133986928104575,0.04084967320261438,0.10049019607843138,3672.0
1934,E02002026,0.0010471204188481676,0.8359511343804538,0.47958115183246075,0.356369982547993,0.3769633507853403,0.09144851657940663,0.0924956369982548,0.011169284467713788,0.08027923211169284,0.020593368237347295,0.020593368237347295,0.05095986038394416,0.0038394415357766143,0.04712041884816754,2865.0
1935,E02002027,0.0004450378282153983,0.8664886515353805,0.4690698709390298,0.39741878059635066,0.40943480195816645,0.10725411659991099,0.10769915442812639,0.012016021361815754,0.09523809523809523,0.012016021361815754,0.012016021361815754,0.013796172674677348,0.004895416110369382,0.008900756564307966,2247.0
1936,E02002028,0.004190476190476191,0.744,0.44533333333333336,0.2986666666666667,0.30057142857142854,0.09485714285714286,0.09904761904761905,0.02057142857142857,0.07428571428571429,0.0019047619047619048,0.0019047619047619048,0.15504761904761905,0.013333333333333334,0.1417142857142857,2625.0
1937,E02002029,0.0,0.8008490930142802,0.4681590119644925,0.3326900810497877,0.3338479351601698,0.126206098031648,0.126206098031648,0.020841373986877652,0.10536472404477036,0.0011578541103820917,0.0011578541103820917,0.0717869548436897,0.030876109610189117,0.04091084523350058,2591.0
1938,E02002030,0.004626569729015202,0.6186384666226041,0.3274950429610046,0.29114342366159945,0.3030403172504957,0.12392597488433575,0.12855254461335097,0.01751487111698612,0.10641110376734964,0.011896893588896233,0.011896893588896233,0.24091209517514872,0.08393919365499009,0.15697290152015864,3026.0
1939,E02002031,0.000390625,0.675,0.376171875,0.298828125,0.30546875,0.23671875,0.237109375,0.03046875,0.20625,0.006640625,0.006640625,0.08125,0.049609375,0.031640625,2560.0
1940,E02002032,0.003515350363252871,0.5999531286618233,0.28896179985938597,0.3109913288024373,0.31591281931099136,0.1621748300913991,0.16569018045465198,0.015467541598312632,0.14670728849308648,0.004921490508554019,0.004921490508554019,0.2294352003749707,0.037965783923131005,0.1914694164518397,4267.0
1941,E02002033,0.0012113870381586917,0.744397334948516,0.4230769230769231,0.321320411871593,0.32707450030284674,0.12598425196850394,0.12719563900666264,0.017867958812840704,0.10811629315566323,0.005754088431253785,0.005754088431253785,0.12265293761356753,0.050878255602665054,0.07177468201090248,3302.0
1942,E02002034,0.0015384615384615385,0.6156410256410256,0.3251282051282051,0.2905128205128205,0.2923076923076923,0.19333333333333333,0.19487179487179487,0.019487179487179488,0.17384615384615384,0.0017948717948717949,0.0017948717948717949,0.18769230769230769,0.011538461538461539,0.17615384615384616,3900.0
1943,E02002035,0.0015929908403026682,0.8474711270410196,0.5173237753882916,0.330147351652728,0.3309438470728793,0.06810035842293907,0.06969334926324174,0.014336917562724014,0.053763440860215055,0.0007964954201513341,0.0007964954201513341,0.08203902827558741,0.006371963361210673,0.07566706491437675,2511.0
1944,E02002036,0.006949270326615705,0.4850590687977762,0.2738012508686588,0.21125781792911744,0.21195274496177902,0.19457956914523974,0.20152883947185546,0.022237665045170257,0.1723419041000695,0.0006949270326615705,0.0006949270326615705,0.3127171646977067,0.03717859624739402,0.2755385684503127,2878.0
1945,E02002037,0.004329004329004329,0.7622983077528532,0.43565525383707204,0.3266430539157812,0.3278236914600551,0.08618654073199528,0.09051554506099961,0.010625737898465172,0.0755608028335301,0.0011806375442739079,0.0011806375442739079,0.14600550964187328,0.005509641873278237,0.14049586776859505,2541.0
1946,E02002038,0.002943840579710145,0.6218297101449275,0.34080615942028986,0.2810235507246377,0.2821557971014493,0.14447463768115942,0.14741847826086957,0.016757246376811596,0.12771739130434784,0.0011322463768115942,0.0011322463768115942,0.2296195652173913,0.036231884057971016,0.1933876811594203,4416.0
1947,E02002039,0.0018832391713747645,0.7160075329566855,0.416195856873823,0.2998116760828625,0.3013182674199623,0.16760828625235405,0.1694915254237288,0.01807909604519774,0.1495291902071563,0.0015065913370998117,0.0015065913370998117,0.11299435028248588,0.01657250470809793,0.09642184557438795,2655.0
1948,E02002040,0.0,0.863013698630137,0.5526418786692759,0.31037181996086105,0.312720156555773,0.06575342465753424,0.06575342465753424,0.014481409001956947,0.0512720156555773,0.0023483365949119373,0.0023483365949119373,0.06888454011741683,0.022700587084148727,0.0461839530332681,2555.0
1949,E02002041,0.0007593014426727411,0.7798025816249051,0.5155656795747912,0.2642369020501139,0.26499620349278663,0.07289293849658314,0.07365223993925589,0.009491268033409264,0.06340167046317388,0.0007593014426727411,0.0007593014426727411,0.14578587699316628,0.0026575550493545936,0.1431283219438117,2634.0
1950,E02002042,0.0011976047904191617,0.8547904191616766,0.5044910179640718,0.3502994011976048,0.35119760479041917,0.07455089820359281,0.07574850299401198,0.009580838323353293,0.06497005988023952,0.0008982035928143712,0.0008982035928143712,0.068562874251497,0.021856287425149702,0.046706586826347304,3340.0
1951,E02002043,0.004033509152963078,0.57772261867825,0.29134346881787154,0.28637914986037855,0.28668941979522183,0.14675767918088736,0.15079118833385044,0.01427241700279243,0.13248526217809495,0.00031026993484331366,0.00031026993484331366,0.27117592305305616,0.027303754266211604,0.24387216878684456,3223.0
1952,E02002044,0.002040122407344441,0.5583134988099286,0.25025501530091804,0.30805848350901055,0.3158789527371642,0.16729003740224413,0.16933015980958857,0.015640938456307377,0.15164909894593676,0.007820469228153689,0.007820469228153689,0.26453587215232915,0.07650459027541652,0.18803128187691262,2941.0
1953,E02002045,0.0053358443188951665,0.6048336472065285,0.32015065913371,0.28468298807281855,0.288135593220339,0.11299435028248588,0.11833019460138104,0.0160075329566855,0.09698681732580038,0.003452605147520402,0.003452605147520402,0.27338355304457,0.026365348399246705,0.24701820464532329,3186.0
1954,E02002046,0.009746588693957114,0.40692007797270957,0.2037037037037037,0.20321637426900585,0.20614035087719298,0.09161793372319688,0.10136452241715399,0.008771929824561403,0.08284600389863547,0.0029239766081871343,0.0029239766081871343,0.48879142300194933,0.0043859649122807015,0.4844054580896686,2052.0
1955,E02002047,0.005823358136525397,0.517631834357813,0.3076674215464251,0.2099644128113879,0.2148172112584924,0.18149466192170818,0.1873180200582336,0.015205435134260757,0.16628922678744743,0.004852798447104497,0.004852798447104497,0.2901973471368489,0.06955677774183112,0.2206405693950178,3091.0
1956,E02002048,0.000735564545788893,0.8116954762780434,0.4714968738506804,0.340198602427363,0.34130194924604634,0.14049282824567855,0.14122839279146746,0.01655020228025009,0.12394262596542846,0.0011033468186833395,0.0011033468186833395,0.04597278411180581,0.014343508642883413,0.0316292754689224,2719.0
1957,E02002049,0.004790419161676647,0.5924151696606786,0.3341317365269461,0.25828343313373253,0.26387225548902193,0.1281437125748503,0.13293413173652693,0.01277445109780439,0.1153692614770459,0.005588822355289421,0.005588822355289421,0.269061876247505,0.06307385229540918,0.2059880239520958,2505.0
1958,E02002051,0.005803571428571429,0.4089285714285714,0.2044642857142857,0.2044642857142857,0.20669642857142856,0.11517857142857142,0.12098214285714286,0.014732142857142857,0.10044642857142858,0.002232142857142857,0.002232142857142857,0.46785714285714286,0.09732142857142857,0.3705357142857143,2240.0
1959,E02002052,0.005901794145420208,0.48087818696883855,0.23394711992445705,0.2469310670443815,0.24834749763928235,0.16879131255901794,0.17469310670443816,0.017705382436260624,0.1510859301227573,0.00141643059490085,0.00141643059490085,0.34301227573182247,0.07507082152974505,0.26794145420207743,4236.0
1960,E02002053,0.001970055161544523,0.685973207249803,0.38534278959810875,0.30063041765169424,0.30063041765169424,0.15721040189125296,0.15918045705279749,0.014972419227738377,0.1422379826635146,0.0,0.0,0.15484633569739953,0.021670606776989756,0.13317572892040977,2538.0
1961,E02002054,0.0017271157167530224,0.7392055267702936,0.4123488773747841,0.3268566493955095,0.327720207253886,0.15112262521588946,0.15284974093264247,0.013816925734024179,0.13730569948186527,0.0008635578583765112,0.0008635578583765112,0.1070811744386874,0.014248704663212436,0.09283246977547496,2316.0
1962,E02002055,0.00430416068866571,0.5043041606886657,0.24007651841224295,0.26422764227642276,0.27259684361549497,0.17360114777618366,0.17790530846484937,0.030607364897178385,0.14299378287900527,0.008369201339072214,0.008369201339072214,0.30942132950741275,0.12338593974175036,0.18603538976566236,4182.0
1963,E02002056,0.00622245268343272,0.41638579206637283,0.19471091521908218,0.22167487684729065,0.2240082966035779,0.12807881773399016,0.13430127041742287,0.011667098781436349,0.1164117189525538,0.00233341975628727,0.00233341975628727,0.446979517759917,0.04252009333679025,0.40445942442312677,3857.0
1964,E02002057,0.010051425899953248,0.4836372136512389,0.22954651706404863,0.2540906965871903,0.2653108929406265,0.17625058438522676,0.18630201028517998,0.01846657316503039,0.15778401122019636,0.011220196353436185,0.011220196353436185,0.3188405797101449,0.091164095371669,0.22767648433847593,4278.0
1965,E02002058,0.0038198632891033374,0.5201045436268597,0.21190188982710093,0.30820265379975875,0.31141938078005627,0.20265379975874548,0.2064736630478488,0.016686771210293525,0.18596702854845196,0.003216726980297547,0.003216726980297547,0.27020506634499397,0.0305589063128267,0.23964616003216727,4974.0
1966,E02002059,0.0041548217800131204,0.4856767986004811,0.26503389459873167,0.2206429040017494,0.2241417012901815,0.19811939645746773,0.20227421823748087,0.020555434069538595,0.17756396238792915,0.0034987972884321017,0.0034987972884321017,0.30855018587360594,0.062103651869669804,0.24644653400393615,4573.0
1967,E02002060,0.004939209726443769,0.46808510638297873,0.24506079027355623,0.2230243161094225,0.22986322188449848,0.1702127659574468,0.17515197568389057,0.014437689969604863,0.15577507598784193,0.006838905775075988,0.006838905775075988,0.3499240121580547,0.05585106382978723,0.29407294832826747,2632.0
1968,E02002061,0.007007419620774938,0.41302555647155814,0.23371805441055235,0.17930750206100576,0.19497114591920858,0.2967848309975268,0.30379225061830173,0.036685902720527616,0.26009892827699915,0.015663643858202802,0.015663643858202802,0.26751854905193734,0.08944765045342128,0.17807089859851608,2426.0
1969,E02002062,0.016036655211912942,0.3470790378006873,0.17153493699885453,0.17554410080183275,0.18127147766323023,0.18900343642611683,0.20504009163802978,0.02376861397479954,0.1652348224513173,0.0057273768613974796,0.0057273768613974796,0.44215349369988544,0.1970217640320733,0.24513172966781213,3492.0
1970,E02002063,0.0005081300813008131,0.5688516260162602,0.2459349593495935,0.3229166666666667,0.32672764227642276,0.26346544715447157,0.26397357723577236,0.016260162601626018,0.24720528455284552,0.0038109756097560975,0.0038109756097560975,0.16336382113821138,0.06351626016260163,0.09984756097560976,3936.0
1971,E02002064,0.0053953102303382445,0.5980493878398008,0.2967420626686034,0.30130732517119735,0.3035899564224943,0.1487860551981739,0.15418136542851213,0.017015978418759077,0.13177007677941482,0.0022826312512969496,0.0022826312512969496,0.24548661548039014,0.014318323303589956,0.23116829217680016,4819.0
1972,E02002065,0.01037895244991552,0.501086169442433,0.25078445570842384,0.25030171373400917,0.2558532464397779,0.296644943277818,0.30702389572773353,0.041274438812454746,0.25537050446536325,0.005551532705768767,0.005551532705768767,0.1863384021240647,0.0794110547912141,0.10692734733285059,4143.0
1973,E02002066,0.004789599726308587,0.4827232295586726,0.24871707150188163,0.23400615805679098,0.23605884365378035,0.2897707834416695,0.2945603831679781,0.03318508381799521,0.25658569962367433,0.0020526855969893944,0.0020526855969893944,0.2206637016763599,0.06808073896681492,0.152582962709545,2923.0
1974,E02002067,0.007182761372705506,0.6636073423782921,0.37031125299281725,0.29329608938547486,0.2968874700718276,0.13088587390263368,0.1380686352753392,0.01077414205905826,0.12011173184357542,0.003591380686352753,0.003591380686352753,0.19473264166001597,0.027932960893854747,0.16679968076616122,2506.0
1975,E02002069,0.007891414141414142,0.5028409090909091,0.25978535353535354,0.24305555555555555,0.2481060606060606,0.15467171717171718,0.16256313131313133,0.015782828282828284,0.1388888888888889,0.005050505050505051,0.005050505050505051,0.32954545454545453,0.03345959595959596,0.29608585858585856,3168.0
1976,E02002070,0.009730330831248262,0.3847650820127884,0.21934945788156798,0.16541562413122046,0.17264386989157632,0.2913539060328051,0.3010842368640534,0.030025020850708923,0.2613288851820962,0.007228245760355852,0.007228245760355852,0.30692243536280234,0.12482624409229914,0.1820961912705032,3597.0
1977,E02002071,0.005122575923893158,0.5514087083790706,0.2901573362605196,0.26125137211855104,0.2645444566410538,0.11598975484815222,0.12111233077204538,0.009147457006952067,0.10684229784120014,0.003293084522502744,0.003293084522502744,0.32418587632638124,0.02854006586169045,0.2956458104646908,2733.0
1978,E02002072,0.0036061026352288486,0.6213592233009708,0.31927877947295424,0.30208044382801663,0.3065187239944521,0.2058252427184466,0.20943134535367544,0.02330097087378641,0.1825242718446602,0.004438280166435506,0.004438280166435506,0.16477115117891816,0.038002773925104025,0.12676837725381415,3605.0
1979,E02002073,0.00954328561690525,0.543626448534424,0.2845944103612815,0.25903203817314246,0.26244035446489433,0.1305385139740968,0.14008179959100203,0.02010906612133606,0.11042944785276074,0.0034083162917518746,0.0034083162917518746,0.3128834355828221,0.023517382413087935,0.2893660531697341,2934.0
1980,E02002074,0.00663716814159292,0.6201011378002529,0.3195322376738306,0.30056890012642223,0.30436156763590394,0.12989886219974717,0.13653603034134007,0.01706700379266751,0.11283185840707964,0.0037926675094816687,0.0037926675094816687,0.23957016434892542,0.008849557522123894,0.2307206068268015,3164.0
1981,E02002075,0.003528773072747014,0.5830618892508144,0.2923452768729642,0.2907166123778502,0.2972312703583062,0.15336590662323563,0.15689467969598261,0.02252985884907709,0.13083604777415853,0.006514657980456026,0.006514657980456026,0.253528773072747,0.06568946796959826,0.18783930510314875,3684.0
1982,E02002076,0.002205071664829107,0.5647188533627343,0.27783902976846747,0.28687982359426684,0.2915104740904079,0.33936052921719956,0.34156560088202864,0.023594266813671445,0.3157662624035281,0.004630650496141125,0.004630650496141125,0.08908489525909592,0.00948180815876516,0.07960308710033076,4535.0
1983,E02002077,0.007753655294638901,0.5223748338502436,0.2758085954807266,0.24656623836951705,0.2536552946389012,0.1721311475409836,0.1798848028356225,0.012405848471422242,0.15972529906956137,0.007089056269384138,0.007089056269384138,0.2906513070447497,0.06291537439078422,0.22773593265396544,4514.0
1984,E02002078,0.0007716049382716049,0.7727623456790124,0.44753086419753085,0.32523148148148145,0.3283179012345679,0.12962962962962962,0.13040123456790123,0.016589506172839507,0.11304012345679013,0.0030864197530864196,0.0030864197530864196,0.09375,0.01890432098765432,0.07484567901234568,2592.0
1985,E02002079,0.00537786583639966,0.6241154825926974,0.3025757146900651,0.32153976790263233,0.33597509198981035,0.14237192187942257,0.14774978771582226,0.019530144353240873,0.12284177752618171,0.014435324087178035,0.014435324087178035,0.21369940560430228,0.024624964619303708,0.1890744409849986,3533.0
1986,E02002080,0.006154842889536767,0.5545837382572076,0.282798833819242,0.27178490443796566,0.27793974732750243,0.17006802721088435,0.17622287010042112,0.01295756397797214,0.15711046323291222,0.006154842889536767,0.006154842889536767,0.26303854875283444,0.04211208292840946,0.22092646582442502,3087.0
1987,E02002081,0.0,0.7384680490901396,0.4447735928903936,0.2936944561997461,0.30173508252221753,0.090562843842573,0.090562843842573,0.01396529834955565,0.07659754549301735,0.008040626322471435,0.008040626322471435,0.16292848074481592,0.12568768514600084,0.03724079559881507,2363.0
1988,E02002082,0.0056082830025884385,0.4672131147540984,0.2359792924935289,0.23123382226056946,0.2355478861087144,0.13934426229508196,0.1449525452976704,0.015962036238136326,0.12338222605694564,0.004314063848144953,0.004314063848144953,0.38352027610008627,0.07679033649698015,0.3067299396031061,2318.0
1989,E02002083,0.0,0.8981366459627329,0.4960662525879917,0.4020703933747412,0.41490683229813663,0.07204968944099378,0.07204968944099378,0.009937888198757764,0.062111801242236024,0.012836438923395446,0.012836438923395446,0.016977225672877846,0.008281573498964804,0.008695652173913044,2415.0
1990,E02002084,0.0025399129172714078,0.5007256894049347,0.24455732946298983,0.25616835994194487,0.26197387518142234,0.09724238026124818,0.0997822931785196,0.013425253991291727,0.08381712626995645,0.005805515239477504,0.005805515239477504,0.3936865021770682,0.10667634252539913,0.2870101596516691,2756.0
1991,E02002085,0.0015071590052750565,0.5614167294649586,0.27392614920874153,0.28749058025621704,0.2950263752825923,0.12321024868123587,0.12471740768651093,0.012057272042200452,0.11115297663903542,0.007535795026375283,0.007535795026375283,0.3063300678221552,0.05199698568198945,0.2543330821401658,2654.0
1992,E02002086,0.002640513013956997,0.3806110901546586,0.17427385892116182,0.2063372312334968,0.2101093926820068,0.10222557525462089,0.10486608826857789,0.01018483591097699,0.0920407393436439,0.003772161448509996,0.003772161448509996,0.5107506601282535,0.11693700490380989,0.3938136552244436,2651.0
1993,E02002087,0.002609019754006709,0.44204248975027954,0.21393961982855014,0.2281028699217294,0.23183004099888185,0.1461051062243757,0.1487141259783824,0.01528140141632501,0.1308237048080507,0.003727171077152441,0.003727171077152441,0.4055162131941856,0.04398061871039881,0.3615355944837868,2683.0
1994,E02002088,0.0019328340178787146,0.42425706692437787,0.21647741000241605,0.20777965692196182,0.21478618023677218,0.14713698961101715,0.14906982362889587,0.011597004107272288,0.13553998550374485,0.007006523314810341,0.007006523314810341,0.41966658613191593,0.0804542159942015,0.33921237013771444,4139.0
1995,E02002089,0.002151859821703043,0.716876729173071,0.3735013833384568,0.3433753458346142,0.35813095604057793,0.1374116200430372,0.13956347986474024,0.012296341838303105,0.1251152782047341,0.014755610205963726,0.014755610205963726,0.12880418075622502,0.06978173993237012,0.0590224408238549,3253.0
1996,E02002090,0.0,0.8362774666092202,0.4019819043515726,0.43429556225764754,0.44032744506678156,0.12882378285221888,0.12882378285221888,0.012063765618267988,0.11676001723395088,0.006031882809133994,0.006031882809133994,0.02886686772942697,0.008186126669538992,0.02068074105988798,2321.0
1997,E02002091,0.0003198976327575176,0.7901471529110684,0.42034548944337813,0.36980166346769033,0.3730006397952655,0.1436340371081254,0.14395393474088292,0.019513755598208574,0.12412028150991683,0.003198976327575176,0.003198976327575176,0.06269993602047345,0.019193857965451054,0.04350607805502239,3126.0
1998,E02002092,0.000985869208018403,0.6756490305619455,0.3420966151823858,0.33355241537955965,0.33881038448899115,0.12849162011173185,0.12947748931975026,0.01511666118961551,0.11337495892211633,0.0052579691094314825,0.0052579691094314825,0.18961551100887283,0.0233322379231022,0.16628327308577062,3043.0
1999,E02002093,0.0013577732518669382,0.6530889341479973,0.34826883910386963,0.3048200950441276,0.31160896130346233,0.19585879158180583,0.19721656483367278,0.016632722335369995,0.17922606924643583,0.006788866259334691,0.006788866259334691,0.14290563475899526,0.05295315682281059,0.08995247793618466,2946.0
