,GEOGRAPHY_CODE,1 person disabled under the Equality Act in household,2 or more people disabled under the Equality Act in household,No people disabled under the Equality Act in household,Total: All households
3563,E02003723,0.19651995905834185,0.04503582395087001,0.7584442169907881,1
3564,E02003724,0.24793388429752067,0.07083825265643448,0.6812278630460449,1
3565,E02003725,0.22409435551811288,0.03538331929233361,0.7405223251895535,1
3566,E02003726,0.20615202602780242,0.039337474120082816,0.7545104998521147,1
3567,E02003727,0.2140029688273132,0.05244928253339931,0.7335477486392875,1
3568,E02003728,0.22181372549019607,0.05514705882352941,0.7230392156862745,1
3569,E02003729,0.2404590338937817,0.060314918601547904,0.6992260475046704,1
3570,E02003731,0.22762403390675642,0.06955871353777113,0.7028172525554724,1
3571,E02003732,0.24232081911262798,0.07971721111652852,0.6779619697708434,1
3572,E02003733,0.249928754630949,0.06355086919350242,0.6865203761755486,1
3573,E02003734,0.23833301325139236,0.05338966775494527,0.7082773189936624,1
3574,E02003735,0.23763955342902712,0.05608718766613503,0.7062732589048378,1
3575,E02003736,0.2513940520446097,0.06482342007434944,0.6837825278810409,1
3576,E02003737,0.23554603854389722,0.05870806566738044,0.7057458957887224,1
3577,E02003738,0.23102554609403925,0.06034801925212884,0.7086264346538319,1
3578,E02003739,0.23678493845039827,0.055756698044895005,0.7074583635047067,1
3579,E02003740,0.24374751885668916,0.06748709805478365,0.6887653830885272,1
3580,E02003742,0.29823392202599136,0.08730423192269243,0.6144618460513163,1
3581,E02003743,0.26253621573434366,0.07934031646980165,0.6581234677958547,1
3582,E02003744,0.27520026702269695,0.07042723631508678,0.6543724966622163,1
3583,E02003745,0.2856179775280899,0.09078651685393259,0.6235955056179775,1
3584,E02003746,0.27375201288244766,0.08405797101449275,0.6421900161030596,1
3585,E02003747,0.2618832459786734,0.07301644677390204,0.6651003072474245,1
3586,E02003748,0.3053757388122713,0.08668730650154799,0.6079369546861807,1
3587,E02003749,0.2520107238605898,0.07047108387590961,0.6775181922635006,1
3588,E02003750,0.28880216151305915,0.08045631942359652,0.6307415190633443,1
3589,E02003751,0.2727562062380649,0.08975175047740293,0.6374920432845321,1
3590,E02003752,0.26665300266448044,0.08485345357655258,0.648493543758967,1
3591,E02003753,0.25318093594996766,0.07310761268061247,0.6737114513694199,1
3592,E02003754,0.23895253682487724,0.06382978723404255,0.6972176759410802,1
3593,E02003755,0.27153705158418434,0.07227022780832679,0.6561927206074889,1
3594,E02003756,0.2519710906701708,0.05716162943495401,0.6908672798948752,1
3595,E02003757,0.2507624534056252,0.06574042697390715,0.6834971196204677,1
3596,E02003758,0.23053741838272224,0.05926670015067805,0.7101958814665997,1
3597,E02003759,0.2401289282836422,0.05439161966156326,0.7054794520547946,1
3598,E02003760,0.2664319248826291,0.08509389671361503,0.6484741784037559,1
3599,E02003761,0.24513776337115073,0.0733387358184765,0.6815235008103727,1
3600,E02003762,0.22741498017942832,0.06551220529939496,0.7070728145211768,1
3601,E02003763,0.22498803255146002,0.050981330780277646,0.7240306366682623,1
3602,E02003764,0.2219113215669393,0.043478260869565216,0.7346104175634954,1
3603,E02003765,0.2613500597371565,0.0504778972520908,0.6881720430107527,1
3604,E02003766,0.2222863741339492,0.04647806004618937,0.7312355658198614,1
3605,E02003767,0.2211791212917762,0.050694705219677054,0.7281261734885468,1
3606,E02003768,0.2296551724137931,0.054942528735632185,0.7154022988505747,1
3607,E02003769,0.23194592671647102,0.06225542511561722,0.7057986481679118,1
3608,E02003770,0.20827648931332424,0.051614370168258296,0.7401091405184175,1
3609,E02003771,0.2529590801487995,0.05647615826851539,0.6905647615826852,1
3610,E02003772,0.1954452753229096,0.05642420122365738,0.748130523453433,1
3611,E02003773,0.24233195562323254,0.06460735262127475,0.6930606917554927,1
3612,E02003774,0.26770708283313327,0.06962785114045618,0.6626650660264105,1
3613,E02003775,0.2339220259913362,0.05298233922025991,0.7130956347884039,1
3614,E02003776,0.24545142464812908,0.04874699622382424,0.7058015791280466,1
3615,E02003777,0.20891434262948208,0.05129482071713148,0.7397908366533864,1
3616,E02003778,0.2341113105924596,0.04919210053859964,0.7166965888689407,1
3617,E02003780,0.24259219782562352,0.05819654657855468,0.6992112555958218,1
3618,E02003781,0.21217712177121772,0.04538745387453875,0.7424354243542436,1
3619,E02003784,0.2154188700250487,0.05789034233231283,0.7266907876426385,1
3620,E02003785,0.22083333333333333,0.04739583333333333,0.7317708333333334,1
3621,E02003786,0.23112047769582017,0.04812082894274675,0.7207586933614331,1
3622,E02003787,0.23125755743651755,0.06106408706166868,0.7076783555018138,1
3623,E02003788,0.21763657957244656,0.04809976247030879,0.7342636579572447,1
3624,E02003789,0.26210732984293195,0.058573298429319375,0.6793193717277487,1
3625,E02003790,0.22735391681551417,0.05358509823934677,0.719060984945139,1
3626,E02003791,0.22725943258262649,0.055864287803451304,0.7168762796139222,1
3627,E02003792,0.25181422351233673,0.05757135945815191,0.6906144170295113,1
3628,E02003793,0.2309299895506792,0.06304423545802856,0.7060257749912923,1
3629,E02003794,0.25068568294020843,0.07048820625342841,0.6788261108063631,1
3630,E02003795,0.25605095541401274,0.06794055201698514,0.6760084925690021,1
3631,E02003796,0.2792521109770808,0.06936067551266586,0.6513872135102533,1
3632,E02003797,0.22029054536794476,0.053584186711121695,0.7261252679209336,1
3633,E02003798,0.3134735202492212,0.10786604361370716,0.5786604361370716,1
3634,E02003799,0.3359277708592777,0.0921544209215442,0.571917808219178,1
3635,E02003800,0.22536617842876164,0.05692410119840213,0.7177097203728362,1
3636,E02003801,0.2590725806451613,0.06283602150537634,0.6780913978494624,1
3637,E02003802,0.2570671378091873,0.041298586572438165,0.7016342756183745,1
3638,E02003803,0.23833718244803695,0.05034642032332563,0.7113163972286374,1
3639,E02003804,0.2181044957472661,0.05255164034021871,0.7293438639125152,1
3640,E02003805,0.227168073676132,0.058710667689946275,0.7141212586339217,1
3641,E02003806,0.20946538124452235,0.04557405784399649,0.7449605609114811,1
3642,E02003807,0.2328834355828221,0.048834355828220856,0.7182822085889571,1
3643,E02003808,0.27887323943661974,0.07676056338028169,0.6443661971830986,1
3644,E02003809,0.23878478137421918,0.05678591709256105,0.7044293015332198,1
3645,E02003810,0.23831215535842723,0.05538240230160633,0.7063054423399664,1
3646,E02003811,0.2148969889064976,0.059587955625990494,0.7255150554675119,1
3647,E02003812,0.24508426966292135,0.055828651685393256,0.6990870786516854,1
3648,E02003813,0.263724434876211,0.0563329745245784,0.6799425905992106,1
3649,E02003814,0.24899598393574296,0.06454388984509467,0.6864601262191624,1
3650,E02003815,0.2966360856269113,0.0801223241590214,0.6232415902140673,1
3651,E02003816,0.2705142231947484,0.05579868708971553,0.6736870897155361,1
3652,E02003817,0.24816661777647403,0.05925491346435905,0.692578468759167,1
3653,E02003818,0.22098125249301956,0.03789389708815317,0.7411248504188273,1
3654,E02003819,0.266844563042028,0.05103402268178786,0.6821214142761841,1
3655,E02003820,0.20988851187590887,0.04920019389238972,0.7409112942317014,1
3656,E02003821,0.28744493392070486,0.06204111600587372,0.6505139500734214,1
3657,E02003822,0.24726989079563183,0.07234789391575663,0.6803822152886115,1
3658,E02003823,0.28905249679897566,0.07842509603072984,0.6325224071702945,1
3659,E02003824,0.22516082916368835,0.049678341672623305,0.7251608291636884,1
3660,E02003825,0.21948445792266869,0.05648218347232752,0.7240333586050038,1
3661,E02003826,0.2797105482883384,0.0904536598942388,0.6298357918174228,1
3662,E02003827,0.27552712627339493,0.06846718787017295,0.6560056858564322,1
3663,E02003828,0.2722828130876269,0.08236179014667168,0.6453553967657014,1
3664,E02003829,0.27766990291262134,0.062135922330097085,0.6601941747572816,1
3665,E02003830,0.2566694748666105,0.06515023869699522,0.6781802864363943,1
3666,E02003831,0.22708138447146867,0.06337698783910196,0.7095416276894294,1
3667,E02003832,0.22514619883040934,0.05445906432748538,0.7203947368421053,1
3668,E02003833,0.2652986441920117,0.06632466104800293,0.6683766947599853,1
3669,E02003834,0.22634445200816883,0.05854322668481961,0.7151123213070115,1
3670,E02003835,0.22635787151916184,0.06837606837606838,0.7052660601047698,1
3671,E02003836,0.284443168771527,0.05912743972445465,0.6564293915040184,1
3672,E02003838,0.23710777626193724,0.054570259208731244,0.7083219645293315,1
3673,E02003839,0.2701283547257876,0.06213535589264878,0.6677362893815636,1
3674,E02003840,0.24298662063012516,0.059775571860164,0.6972378075097109,1
3675,E02003841,0.27684702004943695,0.06426805822576215,0.6588849217248008,1
3676,E02003842,0.23794340374651254,0.05858907931446791,0.7034675169390195,1
3677,E02003843,0.30534612748457846,0.09629883481836875,0.5983550376970528,1
3678,E02003844,0.26427132303559436,0.0745466756212223,0.6611820013431834,1
3679,E02003845,0.31033808872386165,0.0693765878444401,0.6202853234316983,1
3680,E02003846,0.3178294573643411,0.09841590832490732,0.5837546343107516,1
3681,E02003847,0.21805955811719502,0.05739673390970221,0.7245437079731027,1
3682,E02003848,0.30309833857207,0.10731926358329591,0.5895823978446341,1
3683,E02003849,0.324190894130554,0.1034009873834339,0.572408118486012,1
3684,E02003850,0.28501338090990186,0.06824264049955397,0.6467439785905441,1
3685,E02003851,0.24968840880764437,0.06896551724137931,0.6813460739509763,1
3686,E02003852,0.24121863799283155,0.07204301075268817,0.6867383512544802,1
3687,E02003853,0.24443620178041542,0.0508160237388724,0.7047477744807121,1
3688,E02003854,0.23703433162892623,0.052593133674214754,0.710372534696859,1
3689,E02003855,0.2392616258430955,0.04969826056088037,0.7110401135960241,1
3690,E02003856,0.25309358081979894,0.05839133797370456,0.6885150812064965,1
3691,E02003857,0.21085594989561587,0.05288796102992345,0.7362560890744607,1
3692,E02003858,0.20403514480963228,0.03351773511226814,0.7624471200780996,1
3693,E02003859,0.22253408179631115,0.050922213311948676,0.7265437048917401,1
3694,E02003860,0.1889976375295309,0.039487006412419846,0.7715153560580493,1
3695,E02003861,0.2613793103448276,0.06758620689655172,0.6710344827586207,1
3696,E02003862,0.2026654411764706,0.04411764705882353,0.7532169117647058,1
3697,E02003863,0.21409395973154363,0.03825503355704698,0.7476510067114094,1
3698,E02003864,0.21415839062897887,0.037687802393684744,0.7481538069773364,1
3699,E02003865,0.22898471615720525,0.056495633187772926,0.7145196506550219,1
3700,E02003866,0.20098784194528876,0.05053191489361702,0.7484802431610942,1
3701,E02003867,0.24038752649106873,0.06448683015440508,0.6951256433545262,1
3702,E02003868,0.2764851485148515,0.06311881188118812,0.6603960396039604,1
3703,E02003869,0.2363804247460757,0.050784856879039705,0.7128347183748845,1
3704,E02003870,0.2430167597765363,0.043389199255121046,0.7135940409683427,1
3705,E02003871,0.29778212654924985,0.08610567514677103,0.6161121983039791,1
3706,E02003872,0.2312710911136108,0.05984251968503937,0.7088863892013498,1
3707,E02003873,0.29577464788732394,0.07042253521126761,0.6338028169014085,1
3708,E02003874,0.24575036425449248,0.06410879067508499,0.6901408450704225,1
3709,E02003875,0.24037089871611983,0.06348074179743224,0.6961483594864479,1
3710,E02003876,0.2550525464834276,0.07760711398544867,0.6673403395311237,1
3711,E02003877,0.23414289082763498,0.05423249233671304,0.7116246168356519,1
3712,E02003878,0.25353198047778064,0.06498844079116363,0.6814795787310557,1
3713,E02003879,0.2332129963898917,0.05318892900120337,0.7135980746089049,1
3714,E02003880,0.28122769450392576,0.08600999286224126,0.632762312633833,1
3715,E02003881,0.2565042139978014,0.07658482960791499,0.6669109563942837,1
3716,E02003882,0.28494492044063646,0.08641370869033048,0.628641370869033,1
3717,E02003883,0.21444930251925878,0.049760566312721216,0.73579013116802,1
3718,E02003884,0.22013742071881606,0.06738900634249471,0.7124735729386892,1
3719,E02003885,0.24085476276711337,0.06555595798623687,0.6935892792466498,1
3720,E02003886,0.2623762376237624,0.10205635948210205,0.6355674028941356,1
3721,E02003887,0.257360581918947,0.07897471423623138,0.6636647038448216,1
3722,E02003888,0.30299860529986056,0.09553695955369595,0.6014644351464435,1
3723,E02003889,0.31488406881077036,0.11705310396409872,0.5680628272251309,1
3724,E02003890,0.2746478873239437,0.08819584171696848,0.6371562709590879,1
3725,E02003891,0.22035714285714286,0.05607142857142857,0.7235714285714285,1
3726,E02003892,0.29539473684210527,0.08651315789473685,0.6180921052631579,1
3727,E02003893,0.27351313969571234,0.088865836791148,0.6376210235131397,1
3728,E02003894,0.29289940828402367,0.09117805271651426,0.615922538999462,1
3729,E02003895,0.2913022351797862,0.08381924198250729,0.6248785228377065,1
3730,E02003896,0.3480286738351254,0.08422939068100359,0.567741935483871,1
3731,E02003897,0.24206866579747935,0.07127335940895263,0.686657974793568,1
3732,E02003898,0.2665546218487395,0.07495798319327732,0.6584873949579831,1
3733,E02003899,0.32031905961376994,0.09529806884970612,0.5843828715365239,1
3734,E02003900,0.2770056854074542,0.07169930511686672,0.6512950094756791,1
3735,E02003901,0.2846735024284943,0.08742579600647599,0.6279007015650296,1
3736,E02003902,0.3118279569892473,0.0740281224152192,0.6141439205955335,1
3737,E02003903,0.2795138888888889,0.07465277777777778,0.6458333333333334,1
3738,E02003904,0.27805077805077805,0.07166257166257166,0.6502866502866503,1
3739,E02003905,0.25806451612903225,0.07961564859299931,0.6623198352779684,1
3740,E02003906,0.2573556797020484,0.0808193668528864,0.6618249534450652,1
3741,E02003907,0.28346456692913385,0.06407819712191148,0.6524572359489547,1
3742,E02003908,0.2799243447716833,0.07376384760875439,0.6463118076195623,1
3743,E02003909,0.28018372703412076,0.08092738407699038,0.6388888888888888,1
3744,E02003910,0.28605411834671424,0.05411834671424324,0.6598275349390426,1
3745,E02003911,0.25145312105130146,0.07783674500884509,0.6707101339398535,1
3746,E02003912,0.2582402615091256,0.06728411876872786,0.6744756197221465,1
3747,E02003913,0.27941725812476653,0.07060141949943967,0.6499813223757938,1
3748,E02003914,0.29022988505747127,0.08333333333333333,0.6264367816091954,1
3749,E02003915,0.3247663551401869,0.10338785046728972,0.5718457943925234,1
3750,E02003916,0.27419910437478473,0.06648294867378574,0.6593179469514295,1
3751,E02003917,0.26666666666666666,0.06050420168067227,0.6728291316526611,1
3752,E02003918,0.28472658705216847,0.08862350722815839,0.6266499057196732,1
3753,E02003919,0.3381063705435418,0.07656341320864991,0.5853302162478083,1
3754,E02003920,0.2852441031267142,0.07652221612726276,0.638233680746023,1
3755,E02003921,0.28390137781000724,0.0873821609862219,0.6287164612037709,1
3756,E02003922,0.3004658385093168,0.09472049689440994,0.6048136645962733,1
3757,E02003923,0.2913616398243045,0.09980478282088824,0.6088335773548073,1
3758,E02003924,0.3274679391589621,0.09931404712198032,0.5732180137190576,1
3759,E02003925,0.3168831168831169,0.10649350649350649,0.5766233766233766,1
3760,E02003926,0.2599648300117233,0.08616647127784291,0.6538686987104337,1
3761,E02003927,0.27553501945525294,0.07611867704280155,0.6483463035019456,1
3762,E02003928,0.26549012085171686,0.07020909265298293,0.6643007864953002,1
3763,E02003929,0.2752880921895006,0.07106274007682459,0.6536491677336748,1
3764,E02003930,0.2857142857142857,0.09637605042016807,0.6179096638655462,1
3765,E02003931,0.29201897298412044,0.07816044545267066,0.6298205815632089,1
3766,E02003932,0.25988334413480235,0.07841866493843162,0.6616979909267661,1
3767,E02003933,0.2766091051805338,0.07598116169544741,0.6474097331240188,1
3768,E02003934,0.28745472505762265,0.09054988475469213,0.6219953901876852,1
3769,E02003935,0.2821090581342947,0.07954033348355115,0.6383506083821541,1
3770,E02003936,0.271356783919598,0.07872696817420435,0.6499162479061976,1
3771,E02003937,0.2638947815019092,0.07297411964361476,0.6631310988544761,1
3772,E02003938,0.2710801393728223,0.08222996515679443,0.6466898954703832,1
3773,E02003939,0.30003171582619725,0.06596891849032667,0.633999365683476,1
3774,E02003940,0.26710334788937407,0.0858806404657933,0.6470160116448326,1
3775,E02003941,0.2856761090326029,0.08551576696953501,0.6288081239978621,1
3776,E02003942,0.3096940234486703,0.09379468115527595,0.5965112953960537,1
3777,E02003943,0.2959530429409947,0.0729070126660488,0.6311399443929564,1
3778,E02003944,0.2876135608242854,0.08087746510081985,0.6315089740748947,1
3779,E02003945,0.2711674748228273,0.07198806415516598,0.6568444610220067,1
3780,E02003946,0.2815343004671748,0.08556675682321122,0.632898942709614,1
3781,E02003947,0.2884349030470914,0.08795013850415513,0.6236149584487535,1
3782,E02003948,0.3351240726528524,0.09797902276797135,0.5668969045791763,1
3783,E02003949,0.3425567238516879,0.06640841173215274,0.5910348644161594,1
3784,E02003950,0.29614926558158,0.0758237395791981,0.6280269948392219,1
3785,E02003951,0.3008073008073008,0.07722007722007722,0.6219726219726219,1
3786,E02003952,0.24676592628752747,0.0751769587503051,0.6780571149621675,1
3787,E02003953,0.2676056338028169,0.09166107757657053,0.6407332886206125,1
3788,E02003954,0.27247191011235955,0.06348314606741573,0.6640449438202247,1
3789,E02003955,0.271809822830231,0.06705539358600583,0.6611347835837632,1
3790,E02003956,0.29380967046504464,0.09824453341546042,0.607945796119495,1
3791,E02003957,0.2927241962774958,0.08714043993231811,0.6201353637901861,1
3792,E02003958,0.2937608318890815,0.09185441941074524,0.6143847487001733,1
3793,E02003959,0.31134298216088857,0.08953214405923932,0.5991248737798721,1
3794,E02003960,0.27775643488282753,0.07990779869381483,0.6423357664233577,1
3795,E02003961,0.26995748700991967,0.07770429853566367,0.6523382144544166,1
3796,E02003962,0.2898689677213167,0.0862895493767977,0.6238414829018856,1
3797,E02003963,0.3372626064178127,0.09495743287491815,0.5677799607072691,1
3798,E02003964,0.279923830250272,0.07236126224156691,0.6477149075081611,1
3799,E02003965,0.28136200716845877,0.07108721624850657,0.6475507765830346,1
3800,E02003966,0.25,0.05319843342036554,0.6968015665796344,1
3801,E02003967,0.2766370699223085,0.07741398446170922,0.6459489456159823,1
3802,E02003968,0.26861569215392306,0.06946526736631684,0.6619190404797601,1
3803,E02003969,0.33379215416379904,0.08534067446662079,0.5808671713695802,1
3804,E02003970,0.24340558892661268,0.054844606946983544,0.7017498041264038,1
3805,E02003971,0.24606741573033708,0.05533707865168539,0.6985955056179776,1
3806,E02003972,0.28120550545799716,0.06193640246796393,0.6568580920740389,1
3807,E02003973,0.3271251193887297,0.08643744030563515,0.5864374403056352,1
3808,E02003974,0.2978845054316752,0.07375643224699828,0.6283590623213264,1
3809,E02003975,0.23536815607300188,0.06167400881057269,0.7029578351164254,1
3810,E02003976,0.25017205781142465,0.051273227804542326,0.698554714384033,1
3811,E02003977,0.26419841840402586,0.06434219985621854,0.6714593817397556,1
3812,E02003978,0.26472809667673713,0.06533232628398791,0.6699395770392749,1
3813,E02003979,0.25780346820809247,0.06127167630057803,0.6809248554913295,1
3814,E02003980,0.3594512195121951,0.08810975609756097,0.552439024390244,1
3815,E02003981,0.24233128834355827,0.05964553510565781,0.6980231765507839,1
3816,E02003982,0.2682998819362456,0.06611570247933884,0.6655844155844156,1
3817,E02003983,0.3166616450738174,0.09671587827658934,0.5866224766495932,1
3818,E02003984,0.37056145675265556,0.07435508345978756,0.5550834597875569,1
3819,E02003985,0.2931637519872814,0.08457869634340223,0.6222575516693164,1
3820,E02003986,0.2931206380857428,0.07610501827849785,0.6307743436357593,1
3821,E02003987,0.2640117994100295,0.07632743362831858,0.6596607669616519,1
3822,E02003988,0.2981878088962109,0.057660626029654036,0.6441515650741351,1
3823,E02003989,0.2681948424068768,0.06160458452722063,0.6702005730659025,1
3824,E02003990,0.2265937302756154,0.05806858826004629,0.7153376814643383,1
3825,E02003991,0.23589269195189638,0.05951279679309281,0.7045945112550108,1
3826,E02003992,0.2587160375090166,0.048809810050492904,0.6924741524404905,1
3827,E02003993,0.23225152129817445,0.05476673427991886,0.7129817444219066,1
3828,E02003994,0.2785654712260217,0.05504587155963303,0.6663886572143453,1
3829,E02003995,0.3016771488469602,0.07023060796645703,0.6280922431865829,1
3830,E02003996,0.2607112253641817,0.04755784061696658,0.6917309340188518,1
3831,E02003997,0.3080568720379147,0.08009478672985781,0.6118483412322275,1
3832,E02003998,0.30642390930951563,0.07660597732737891,0.6169701133631055,1
3833,E02003999,0.23614877954281285,0.057535838822161955,0.7063153816350252,1
3834,E02004000,0.30357142857142855,0.09059233449477352,0.605836236933798,1
3835,E02004001,0.316740412979351,0.06157817109144543,0.6216814159292036,1
3836,E02004002,0.2598406747891284,0.06396438612933458,0.676194939081537,1
3837,E02004003,0.29055555555555557,0.07277777777777777,0.6366666666666667,1
3838,E02004004,0.2959981600735971,0.09544618215271389,0.608555657773689,1
3839,E02004005,0.2962857952934505,0.07740289197618372,0.6263113127303658,1
3840,E02004006,0.2561601642710472,0.06519507186858316,0.6786447638603696,1
3841,E02004007,0.2700897996776422,0.07529357586921483,0.654616624453143,1
3842,E02004008,0.24113475177304963,0.06489361702127659,0.6939716312056737,1
3843,E02004009,0.23350824587706148,0.05322338830584707,0.7132683658170914,1
3844,E02004010,0.28314729104274433,0.057990743261638986,0.6588619656956166,1
3845,E02004011,0.23992673992673993,0.049043549043549045,0.711029711029711,1
3846,E02004012,0.23493485342019543,0.053338762214983716,0.7117263843648208,1
3847,E02004013,0.23556132381570408,0.05883625351503353,0.7056024226692624,1
3848,E02004014,0.25296328418618097,0.062445793581960105,0.6845909222318589,1
3849,E02004015,0.25182215743440234,0.05393586005830904,0.6942419825072886,1
3850,E02004016,0.23800330943188086,0.05102040816326531,0.7109762824048539,1
3851,E02004017,0.2398822663723326,0.05665930831493746,0.70345842531273,1
3852,E02004018,0.2839380867800051,0.05125602638924131,0.6648058868307536,1
3853,E02004019,0.2447058823529412,0.05235294117647059,0.7029411764705882,1
3854,E02004020,0.23880221439355812,0.04604932058379466,0.7151484650226472,1
3855,E02004021,0.25051503914297485,0.05067985166872682,0.6988051091882983,1
3856,E02004022,0.23674770825029892,0.056596253487445194,0.7066560382622559,1
3857,E02004023,0.23949889462048637,0.0475313190862196,0.712969786293294,1
3858,E02004024,0.24072948328267477,0.057750759878419454,0.7015197568389058,1
3859,E02004025,0.2526866905483604,0.060347203086249655,0.6869661063653899,1
3860,E02004026,0.25743086068751614,0.07159472731972086,0.670974411992763,1
3861,E02004027,0.26258714175058095,0.060418280402788536,0.6769945778466305,1
3862,E02004028,0.24609375,0.056361607142857144,0.6975446428571429,1
3863,E02004029,0.2972972972972973,0.08828828828828829,0.6144144144144145,1
3864,E02004030,0.25675675675675674,0.07487216946676406,0.6683710737764792,1
3865,E02004031,0.31913599026467904,0.10739275935503499,0.573471250380286,1
3866,E02004032,0.26986624704956724,0.06740099659061106,0.6627327563598217,1
3867,E02004033,0.2646987070017077,0.07343254452305441,0.6618687484752379,1
3868,E02004034,0.2785849652558433,0.06001263423878711,0.6614024005053696,1
3869,E02004035,0.2641843971631206,0.06524822695035461,0.6705673758865248,1
3870,E02004036,0.29718524983635175,0.08291512109971634,0.6198996290639319,1
3871,E02004037,0.23768545994065282,0.060237388724035605,0.7020771513353116,1
3872,E02004038,0.264649768329245,0.06295993458708095,0.672390297083674,1
3873,E02004039,0.25210084033613445,0.06635757751376413,0.6815415821501014,1
3874,E02004040,0.2512315270935961,0.07733990147783251,0.6714285714285714,1
3875,E02004041,0.26124197002141325,0.08075864178647904,0.6579993881921077,1
3876,E02004043,0.27227875423990133,0.06629663891458526,0.6614246068455134,1
3877,E02004044,0.2108626198083067,0.04978700745473908,0.7393503727369543,1
3878,E02004045,0.2794526901669759,0.07119666048237477,0.6493506493506493,1
3879,E02004046,0.30175816289917473,0.10333692142088267,0.5949049156799426,1
3880,E02004047,0.31917211328976036,0.10384894698620188,0.5769789397240378,1
3881,E02004048,0.30945466279444983,0.11487576637625041,0.5756695708292998,1
3882,E02004049,0.3047460449625312,0.08825978351373855,0.6069941715237303,1
3883,E02004050,0.3120784794604537,0.11465358675659104,0.5732679337829553,1
3884,E02004051,0.31075319753671243,0.1122690667929891,0.5769777356702984,1
3885,E02004052,0.2775857484711513,0.08481786758840734,0.6375963839404414,1
3886,E02004053,0.2952158693115519,0.09801633605600933,0.6067677946324388,1
3887,E02004054,0.2710141333994545,0.08008926357550211,0.6488966030250434,1
3888,E02004055,0.31730187537810045,0.08015728977616456,0.6025408348457351,1
3889,E02004056,0.32351172579675286,0.11605532170775706,0.5604329524954901,1
3890,E02004057,0.2825352112676056,0.08140845070422535,0.636056338028169,1
3891,E02004058,0.3436435124508519,0.0891218872870249,0.5672346002621232,1
3892,E02004059,0.27355072463768115,0.08091787439613526,0.6455314009661836,1
3893,E02004060,0.3364341085271318,0.1082170542635659,0.5553488372093023,1
3894,E02004061,0.29487900956668545,0.07765897580191333,0.6274620146314013,1
3895,E02004062,0.3354978354978355,0.07169913419913419,0.5928030303030303,1
3896,E02004063,0.28176030999169666,0.07002491004705232,0.648214779961251,1
3897,E02004064,0.27598566308243727,0.06662449926207042,0.6573898376554923,1
3898,E02004065,0.2532644178454842,0.06011969532100109,0.6866158868335147,1
3899,E02004066,0.2658639143730887,0.07186544342507645,0.6622706422018348,1
3900,E02004067,0.38027233477250083,0.10627698439056792,0.5134506808369312,1
3901,E02004068,0.24470659407138537,0.05807622504537205,0.6972171808832426,1
3902,E02004069,0.24246528953606503,0.052488994243142566,0.7050457162207924,1
3903,E02004072,0.2580340264650284,0.06734404536862004,0.6746219281663516,1
3904,E02004073,0.2895743663318986,0.06862745098039216,0.6417981826877093,1
3905,E02004074,0.2603397341211226,0.0723781388478582,0.6672821270310192,1
3906,E02004075,0.248218159281066,0.052990393554384875,0.6987914471645491,1
3907,E02004076,0.25487256371814093,0.06536731634182909,0.6797601199400299,1
3908,E02004077,0.23035066505441354,0.053204353083434096,0.7164449818621523,1
3909,E02004078,0.3342830009496676,0.11459322570433682,0.5511237733459956,1
3910,E02004080,0.27650273224043714,0.07584699453551913,0.6476502732240437,1
3911,E02004081,0.2615079365079365,0.0742063492063492,0.6642857142857143,1
3912,E02004082,0.23545279383429674,0.05626204238921002,0.7082851637764933,1
3913,E02004083,0.2497216035634744,0.0779510022271715,0.6723273942093542,1
3914,E02004084,0.31601069927397785,0.09973251815055408,0.5842567825754681,1
3915,E02004085,0.2550617933210623,0.08414409676571127,0.6607941099132264,1
3916,E02004086,0.2588123213718641,0.07526198793267704,0.6659256906954589,1
3917,E02004087,0.26976744186046514,0.07209302325581396,0.6581395348837209,1
3918,E02004088,0.23131782945736434,0.061395348837209304,0.7072868217054263,1
3919,E02004089,0.3025596778832327,0.06183491515674432,0.635605406960023,1
3920,E02004090,0.24695776664280603,0.06370794559770938,0.6893342877594846,1
3921,E02004091,0.2506577373834011,0.06122937096388424,0.6881128916527146,1
3922,E02004092,0.2707287933094385,0.07598566308243727,0.6532855436081243,1
3923,E02004093,0.25745352507891966,0.06980007015082428,0.672746404770256,1
3924,E02004094,0.3150548354935194,0.0784313725490196,0.6065137919574609,1
3925,E02004095,0.2741670094611271,0.053887289181406825,0.6719457013574661,1
3926,E02004096,0.22974963181148747,0.058419243986254296,0.7118311242022582,1
3927,E02004097,0.23278879813302217,0.05746791131855309,0.7097432905484248,1
3928,E02004098,0.2867448151487827,0.0634204989480012,0.6498346859032161,1
3929,E02004100,0.2393018018018018,0.05292792792792793,0.7077702702702703,1
3930,E02004102,0.2925628401140192,0.0567504534853589,0.6506867064006219,1
3931,E02004103,0.2934894936272821,0.08646228039958663,0.6200482259731313,1
3932,E02004104,0.23529411764705882,0.057216329154612666,0.7074895531983285,1
3933,E02004105,0.2730007520681875,0.07746302331411381,0.6495362246176987,1
3934,E02004106,0.2660266336327036,0.06286776091669248,0.6711056054506039,1
3935,E02004108,0.30079230333899265,0.07357102433503113,0.6256366723259762,1
3936,E02004109,0.23625810856947763,0.0696483441447593,0.6940935472857631,1
3937,E02004110,0.23941882501579279,0.06159191408717625,0.698989260897031,1
3938,E02004111,0.301054275673565,0.10191331511128465,0.5970324092151503,1
3939,E02004112,0.27958115183246074,0.0774869109947644,0.6429319371727749,1
3940,E02004113,0.3432221741013426,0.09896058899956692,0.5578172368990905,1
