,GEOGRAPHY_CODE,Multi-person household,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),Multi-person household: No people stated their religion,Multi-person household: No religion (household may include people who did not state their religion),Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),Multi-person household: Same religion and no religion (household may include people who did not state their religion),One-person household,Total: All households
3059,E02003204,0.6920029710324338,0.009160683337459768,0.017826194602624412,0.23372121812329785,0.2817529091359247,0.149541965833127,0.30799702896756626,1
3060,E02003205,0.7535892176970407,0.008789920890711983,0.024025783767946087,0.2323469088778201,0.3199531204219162,0.16847348373864635,0.24641078230295926,1
3061,E02003206,0.7083909635776856,0.008990318118948824,0.024204702627939143,0.22821576763485477,0.2923005993545413,0.15467957584140157,0.29160903642231445,1
3062,E02003207,0.7327731092436974,0.0067226890756302525,0.01647058823529412,0.30050420168067227,0.25243697478991595,0.15663865546218486,0.2672268907563025,1
3063,E02003208,0.5777937477542221,0.009881422924901186,0.01760689902982393,0.19637082285303628,0.2391304347826087,0.11480416816385196,0.42220625224577796,1
3064,E02003209,0.686353019686353,0.005005005005005005,0.01901901901901902,0.2529195862529196,0.26860193526860193,0.14080747414080746,0.31364698031364696,1
3065,E02003210,0.6310114298037525,0.008626266982963123,0.019624757386241105,0.1867586801811516,0.2801380202717274,0.1358637049816692,0.3689885701962476,1
3066,E02003211,0.6088364561647004,0.01549849641452695,0.020587554938699976,0.14249363867684478,0.31667823270876705,0.11357853342586167,0.39116354383529955,1
3067,E02003212,0.6979973297730308,0.004806408544726302,0.019492656875834447,0.22242990654205608,0.30761014686248334,0.14365821094793058,0.3020026702269693,1
3068,E02003214,0.707325746799431,0.008534850640113799,0.016002844950213372,0.34672830725462306,0.2155049786628734,0.1205547652916074,0.292674253200569,1
3069,E02003215,0.6931147540983607,0.005901639344262295,0.022295081967213116,0.20688524590163934,0.31704918032786883,0.14098360655737704,0.30688524590163935,1
3070,E02003216,0.7065980346279832,0.005615348619560131,0.01754796443612541,0.23865231633130557,0.30182498830135707,0.142957416939635,0.29340196537201685,1
3071,E02003217,0.695263332229215,0.014243126863199736,0.0182179529645578,0.25273269294468365,0.26697581980788343,0.14309373964889036,0.304736667770785,1
3072,E02003218,0.7339341692789969,0.008228840125391849,0.019984326018808778,0.2746865203761755,0.2711598746081505,0.15987460815047022,0.26606583072100315,1
3073,E02003219,0.8131823695915892,0.008693894055802669,0.019611807521229277,0.28427011726647794,0.3204609785685402,0.18014557217953903,0.18681763040841085,1
3074,E02003220,0.7026055705300989,0.0076370170709793355,0.01931716082659479,0.21473495058400718,0.31716082659478884,0.14375561545372867,0.2973944294699012,1
3075,E02003221,0.6834257975034674,0.0159500693481276,0.015256588072122053,0.1889736477115118,0.3502080443828017,0.1130374479889043,0.3165742024965326,1
3076,E02003222,0.7390612569610183,0.007557677008750994,0.01949085123309467,0.2545743834526651,0.301909307875895,0.15552903739061258,0.2609387430389817,1
3077,E02003223,0.6832151300236406,0.012679991403395659,0.016118633139909737,0.2170642596174511,0.3120567375886525,0.12529550827423167,0.31678486997635935,1
3078,E02003224,0.7027522935779816,0.008650065530799476,0.019397116644823065,0.21205766710353866,0.3218872870249017,0.14076015727391875,0.29724770642201837,1
3079,E02003225,0.6937477922995408,0.010243730130695867,0.018368067820558106,0.2190038855528082,0.3087248322147651,0.13740727658071353,0.3062522077004592,1
3080,E02003226,0.6823529411764706,0.021657754010695186,0.01229946524064171,0.09919786096256684,0.48716577540106953,0.06203208556149733,0.3176470588235294,1
3081,E02003227,0.6764811490125673,0.008976660682226212,0.017953321364452424,0.24021543985637342,0.3059245960502693,0.10341113105924596,0.32351885098743266,1
3082,E02003228,0.7436600411240576,0.013022618231665525,0.019876627827278958,0.1730637422892392,0.4139821795750514,0.12371487320082249,0.2563399588759424,1
3083,E02003229,0.7468247248094835,0.011854360711261643,0.021168501270110076,0.2523285351397121,0.30313293818797626,0.15834038950042337,0.2531752751905165,1
3084,E02003230,0.6257998464294855,0.01894036345021756,0.011261837727156386,0.19554645508062451,0.29920655234195037,0.10084463782953673,0.37420015357051445,1
3085,E02003231,0.7446417636252296,0.016227801592161667,0.022351500306184935,0.26638089406001225,0.3205756276791182,0.1191059399877526,0.25535823637477034,1
3086,E02003232,0.7015837732703529,0.011392053348152265,0.018338427340928037,0.24395665462628507,0.28118921922756324,0.1467074187274243,0.2984162267296471,1
3087,E02003233,0.6756612343040342,0.009350788137857334,0.02137323002938819,0.22468608068394336,0.29334758215335294,0.12690355329949238,0.3243387656959658,1
3088,E02003234,0.7049593723732138,0.012048192771084338,0.018772765480526758,0.21966937517511909,0.3168954889324741,0.13757355001400953,0.29504062762678623,1
3089,E02003235,0.6870748299319728,0.008746355685131196,0.019193391642371233,0.22327502429543244,0.304421768707483,0.1314382896015549,0.3129251700680272,1
3090,E02003236,0.7438312299868148,0.00979468826521002,0.018082501412695424,0.21491806366547372,0.3492183085326804,0.1518176681107553,0.25616877001318517,1
3091,E02003237,0.7402548725637181,0.006371814092953523,0.02136431784107946,0.18328335832083958,0.3706896551724138,0.15854572713643178,0.25974512743628186,1
3092,E02003238,0.715964343598055,0.009319286871961102,0.019448946515397084,0.2240680713128039,0.3123987034035656,0.1507293354943274,0.2840356564019449,1
3093,E02003239,0.748730964467005,0.00676818950930626,0.019740552735476594,0.209531866892273,0.3643542019176537,0.14833615341229556,0.2512690355329949,1
3094,E02003240,0.7601476014760148,0.008487084870848708,0.01955719557195572,0.22804428044280442,0.3291512915129151,0.17490774907749077,0.23985239852398524,1
3095,E02003241,0.7321311475409836,0.006885245901639345,0.021311475409836064,0.21639344262295082,0.3524590163934426,0.13508196721311475,0.26786885245901637,1
3096,E02003242,0.6858583178561953,0.01061289466702043,0.020695144600689837,0.1907667816396922,0.33244892544441496,0.13133457150437783,0.3141416821438047,1
3097,E02003243,0.7010180760440474,0.011219613546644504,0.022646997714523165,0.23000207770621234,0.3158113442759194,0.12133804280074797,0.29898192395595263,1
3098,E02003244,0.7074973600844773,0.01187961985216473,0.018215417106652587,0.1610348468848997,0.4044350580781415,0.1119324181626188,0.2925026399155227,1
3099,E02003245,0.7325049051667757,0.018639633747547416,0.02354480052321779,0.2079790712884238,0.35807717462393723,0.12426422498364945,0.2674950948332243,1
3100,E02003246,0.753125,0.0165625,0.023125,0.11375,0.50875,0.0909375,0.246875,1
3101,E02003247,0.7053112507138778,0.015705311250713876,0.01770416904625928,0.1876070816676185,0.35294117647058826,0.13135351227869788,0.2946887492861222,1
3102,E02003248,0.7829099307159353,0.012413394919168591,0.021362586605080832,0.08371824480369515,0.5785219399538106,0.08689376443418013,0.21709006928406466,1
3103,E02003249,0.698744769874477,0.01354851564056585,0.02211595935445308,0.14823670053795576,0.4086471408647141,0.1061964534767882,0.301255230125523,1
3104,E02003250,0.6536741214057508,0.019169329073482427,0.019169329073482427,0.08647497337593184,0.4485623003194888,0.08029818956336528,0.3463258785942492,1
3105,E02003251,0.7432122996401701,0.015701668302257114,0.017337258750408896,0.10664049721949624,0.4919856068040563,0.11154726856395158,0.2567877003598299,1
3106,E02003252,0.7188417960553923,0.019303399076793955,0.01825430130088124,0.17624842635333612,0.3862778010910617,0.11875786823331934,0.2811582039446076,1
3107,E02003253,0.6682078379568472,0.008806693086745927,0.016952884191985908,0.2166446499339498,0.29876706296785555,0.12703654777631,0.3317921620431528,1
3108,E02003254,0.7265356265356265,0.009582309582309583,0.01769041769041769,0.19090909090909092,0.35995085995085996,0.1484029484029484,0.27346437346437347,1
3109,E02003255,0.7426167889744049,0.011455163773044568,0.02201539287632003,0.2219437981027385,0.3595847503132271,0.12761768390907463,0.25738321102559514,1
3110,E02003257,0.6759406465288819,0.011393746687864335,0.016693163751987282,0.2172760996290408,0.3023317435082141,0.1282458929517753,0.3240593534711182,1
3111,E02003258,0.7162510748065348,0.016910289481226713,0.022069360848380626,0.12009171682430496,0.44052737173975354,0.11665233591286901,0.2837489251934652,1
3112,E02003259,0.7741564417177914,0.01303680981595092,0.019171779141104295,0.13957055214723926,0.47162576687116564,0.13075153374233128,0.2258435582822086,1
3113,E02003260,0.7245931839115751,0.017193736567393307,0.02302732575990175,0.14276941971139084,0.4482652747927541,0.0933374270801351,0.27540681608842493,1
3114,E02003261,0.7139975796692215,0.016942315449778138,0.022993142396127472,0.09842678499394918,0.4691407825736184,0.10649455425574829,0.28600242033077855,1
3115,E02003262,0.7052165354330708,0.014763779527559055,0.021899606299212598,0.1001476377952756,0.4749015748031496,0.09350393700787402,0.2947834645669291,1
3116,E02003263,0.7640374331550802,0.01693404634581105,0.02250445632798574,0.08890374331550802,0.5447860962566845,0.09090909090909091,0.23596256684491979,1
3117,E02003264,0.817244611059044,0.01811933770696657,0.023117775695095284,0.09684473601999376,0.5770071852546079,0.1021555763823805,0.18275538894095594,1
3118,E02003265,0.6961989139754216,0.010288653901114605,0.015718776793369534,0.16318948270934552,0.3655330094312661,0.1414689911403258,0.30380108602457845,1
3119,E02003266,0.7197260273972603,0.017534246575342465,0.019178082191780823,0.13095890410958905,0.4468493150684931,0.1052054794520548,0.28027397260273973,1
3120,E02003267,0.8585008147745791,0.015752308527973928,0.030418250950570342,0.028517110266159697,0.7357414448669202,0.048071700162954915,0.14149918522542096,1
3121,E02003268,0.7966915688367129,0.017876200640341514,0.025613660618996798,0.053628601921024546,0.634204909284952,0.06536819637139808,0.2033084311632871,1
3122,E02003269,0.7175154688243693,0.019276534983341267,0.02641599238457877,0.13564969062351262,0.40504521656354114,0.13112803426939554,0.28248453117563066,1
3123,E02003270,0.749595600129408,0.024587512131996118,0.023293432546101587,0.07408605629246198,0.5325137495956002,0.09511484956324814,0.25040439987059204,1
3124,E02003271,0.7629813664596273,0.016149068322981366,0.019130434782608695,0.18931677018633541,0.3937888198757764,0.14459627329192545,0.23701863354037267,1
3125,E02003272,0.8367491166077738,0.014487632508833921,0.02756183745583039,0.024381625441696114,0.7402826855123675,0.030035335689045935,0.16325088339222615,1
3126,E02003273,0.7538283062645011,0.019721577726218097,0.023433874709976796,0.14547563805104408,0.4361948955916473,0.12900232018561486,0.24617169373549885,1
3127,E02003274,0.7404103479036575,0.018138566755872734,0.024680344930121913,0.026761819803746655,0.6402022004162949,0.03062741599762117,0.25958965209634255,1
3128,E02003276,0.7704437110377704,0.0352035203520352,0.01906857352401907,0.03667033370003667,0.6175284195086175,0.06197286395306197,0.22955628896222954,1
3129,E02003277,0.7406100327703554,0.018653894630703303,0.021426770859591632,0.09831106629694984,0.5039072346861608,0.09831106629694984,0.2593899672296446,1
3130,E02003278,0.6539706722529042,0.02989906684441059,0.020948390782708055,0.09579127785183775,0.42391925347552845,0.08341268329841935,0.34602932774709577,1
3131,E02003279,0.7240019714144899,0.010103499260719566,0.019467718087727945,0.24273040906850665,0.30335140463282406,0.1483489403647117,0.2759980285855101,1
3132,E02003280,0.7098214285714286,0.013169642857142857,0.01830357142857143,0.2676339285714286,0.2662946428571429,0.14441964285714284,0.29017857142857145,1
3133,E02003281,0.6807902880266603,0.013568198048083789,0.01904308497976672,0.2085217805284456,0.2985003570578434,0.14115686741252084,0.3192097119733397,1
3134,E02003282,0.6997524195363494,0.011703803736214269,0.019581363943281565,0.20931802835921676,0.3218546027458924,0.1372946207517443,0.3002475804636507,1
3135,E02003283,0.71875,0.012365107913669064,0.019784172661870502,0.26258992805755393,0.2607913669064748,0.16321942446043167,0.28125,1
3136,E02003284,0.7096356973485665,0.01164043974994611,0.01940073291657685,0.2823884457857297,0.24919163612847597,0.1470144427678379,0.2903643026514335,1
3137,E02003285,0.6899308556611927,0.016421780466724288,0.018150388936905792,0.27592912705272254,0.24481417458945548,0.1346153846153846,0.3100691443388073,1
3138,E02003286,0.7423456149455112,0.012195121951219513,0.022314478463933574,0.227815256875973,0.30565646081992737,0.1743642968344577,0.25765438505448884,1
3139,E02003287,0.7169766332856462,0.01335240820219361,0.019790176442536958,0.24391988555078684,0.30185979971387694,0.1380543633762518,0.28302336671435385,1
3140,E02003288,0.5945764981586876,0.011884834281888182,0.016404419149648478,0.23217274857716771,0.22932708403080013,0.10478741211918313,0.4054235018413124,1
3141,E02003289,0.6134239592183517,0.008496176720475786,0.016992353440951572,0.2570093457943925,0.19265080713678845,0.13827527612574342,0.38657604078164826,1
3142,E02003290,0.59391771019678,0.012298747763864044,0.016547406082289804,0.19946332737030412,0.23479427549194992,0.1308139534883721,0.40608228980322003,1
3143,E02003291,0.6704921221552227,0.008947675549503988,0.017117292355572845,0.2709589574012838,0.22836024119821047,0.14510795565065163,0.3295078778447773,1
3144,E02003292,0.5901727861771058,0.012059035277177825,0.014938804895608351,0.23992080633549315,0.20284377249820015,0.12041036717062635,0.40982721382289417,1
3145,E02003293,0.5329922371206774,0.01676076217360621,0.016937191249117856,0.19548341566690192,0.19654199011997178,0.10726887791107975,0.4670077628793225,1
3146,E02003294,0.7061203844208397,0.011886697015680323,0.020232675771370764,0.19752149721800707,0.32701062215478,0.14946889226100152,0.29387961557916037,1
3147,E02003295,0.7567498726439124,0.011462047885888945,0.018084564442180335,0.2544574630667346,0.3117677024961793,0.16097809475292918,0.24325012735608761,1
3148,E02003296,0.7998552298226566,0.008324285197249367,0.02099167571480275,0.2211364458921462,0.37531668476293883,0.17408613825551936,0.20014477017734347,1
3149,E02003297,0.739608381999313,0.009275163174166953,0.01992442459635864,0.2425283407763655,0.3129508759876331,0.15492957746478872,0.26039161800068705,1
3150,E02003298,0.7450564971751412,0.009533898305084746,0.01694915254237288,0.23587570621468926,0.3266242937853107,0.1560734463276836,0.2549435028248588,1
3151,E02003299,0.7924297924297924,0.011803011803011803,0.022385022385022386,0.18844118844118843,0.4065934065934066,0.16320716320716322,0.20757020757020758,1
3152,E02003300,0.7468636743797045,0.009199888486200167,0.015611931976582102,0.2559241706161137,0.2960691385558963,0.1700585447449122,0.25313632562029553,1
3153,E02003301,0.7568166703613389,0.012192418532476169,0.0164043449346043,0.2019507869651962,0.39170915539791623,0.13455996453114608,0.24318332963866104,1
3154,E02003302,0.7055168986083499,0.010934393638170975,0.016898608349900597,0.21222664015904572,0.34169980119284293,0.12375745526838966,0.2944831013916501,1
3155,E02003303,0.7562146892655367,0.011016949152542373,0.01807909604519774,0.22231638418079097,0.34774011299435026,0.15706214689265538,0.24378531073446327,1
3156,E02003304,0.7348901098901099,0.01565934065934066,0.016758241758241758,0.19395604395604396,0.3618131868131868,0.1467032967032967,0.2651098901098901,1
3157,E02003305,0.7879472693032015,0.013182674199623353,0.020338983050847456,0.1992467043314501,0.41544256120527306,0.13973634651600753,0.2120527306967985,1
3158,E02003307,0.7477272727272727,0.0065656565656565654,0.015656565656565657,0.24166666666666667,0.3558080808080808,0.12803030303030302,0.25227272727272726,1
3159,E02003308,0.8114081996434938,0.008912655971479501,0.017825311942959002,0.263458110516934,0.36541889483065954,0.15579322638146167,0.18859180035650625,1
3160,E02003309,0.7433333333333333,0.014,0.018666666666666668,0.156,0.4206666666666667,0.134,0.25666666666666665,1
3161,E02003311,0.752760023242301,0.02440441603718768,0.02149912841371296,0.152527600232423,0.4340499709471238,0.12027890761185357,0.24723997675769901,1
3162,E02003312,0.7184182590233545,0.021231422505307854,0.019639065817409766,0.15764331210191082,0.41932059447983017,0.10058386411889597,0.28158174097664546,1
3163,E02003313,0.7668582375478927,0.016283524904214558,0.014559386973180077,0.21762452107279692,0.39233716475095787,0.12605363984674328,0.23314176245210727,1
3164,E02003314,0.7085953878406709,0.009084556254367574,0.020964360587002098,0.23340321453529,0.30433263452131376,0.14081062194269742,0.2914046121593291,1
3165,E02003315,0.7955056179775281,0.006741573033707865,0.019775280898876403,0.23280898876404493,0.3510112359550562,0.1851685393258427,0.20449438202247192,1
3166,E02003316,0.7845197255574614,0.009005145797598629,0.016295025728987993,0.2692967409948542,0.3134648370497427,0.17645797598627788,0.2154802744425386,1
3167,E02003317,0.7613347841857091,0.009430540442509974,0.017410228509249184,0.22814653608995283,0.31664853101196955,0.18969894813202756,0.2386652158142909,1
3168,E02003318,0.7967586508979413,0.017958826106000875,0.01401664476565922,0.22470433639947437,0.39115199299167763,0.14892685063512923,0.20324134910205868,1
3169,E02003319,0.709824135839903,0.010006064281382655,0.010915706488781079,0.27198302001212854,0.2701637355973317,0.14675560946027896,0.29017586416009705,1
3170,E02003320,0.6750197836982327,0.015035610656818781,0.020575046161962544,0.23212872592983383,0.273542600896861,0.13373780005275654,0.3249802163017673,1
3171,E02003321,0.7458917835671343,0.010821643286573146,0.018837675350701404,0.27935871743486973,0.29819639278557114,0.13867735470941883,0.25410821643286574,1
3172,E02003322,0.6452024226968441,0.020720433535224736,0.014344915524386357,0.22346190627988524,0.25948358304112207,0.12719158431622568,0.35479757730315586,1
3173,E02003323,0.7543424317617866,0.011697979439914925,0.020914569301666075,0.28642325416518966,0.282169443459766,0.15313718539524993,0.2456575682382134,1
3174,E02003324,0.752913752913753,0.009324009324009324,0.01554001554001554,0.2836052836052836,0.2872312872312872,0.1572131572131572,0.24708624708624707,1
3175,E02003325,0.6529255319148937,0.017287234042553192,0.01961436170212766,0.22406914893617022,0.277593085106383,0.11436170212765957,0.3470744680851064,1
3176,E02003326,0.7494097807757167,0.013490725126475547,0.0178752107925801,0.23541315345699831,0.32917369308600336,0.15345699831365936,0.2505902192242833,1
3177,E02003327,0.5892954669579464,0.013107591480065538,0.012834516657564172,0.22200983069361005,0.22200983069361005,0.11933369743309667,0.4107045330420535,1
3178,E02003328,0.6064665127020785,0.018013856812933025,0.020092378752886837,0.19907621247113164,0.2644341801385681,0.1048498845265589,0.3935334872979215,1
3179,E02003329,0.7210446631339894,0.01968205904617714,0.01627554882664648,0.21877365632096896,0.3300529901589705,0.13626040878122633,0.2789553368660106,1
3180,E02003330,0.7426793557833089,0.01281112737920937,0.01683748169838946,0.27855051244509516,0.28038067349926793,0.154099560761347,0.25732064421669104,1
3181,E02003331,0.702835332606325,0.010359869138495093,0.016357688113413305,0.26363140676117774,0.26254089422028354,0.1499454743729553,0.29716466739367503,1
3182,E02003332,0.7886776145203112,0.013396715643906655,0.01728608470181504,0.24157303370786518,0.35220397579948143,0.16421780466724287,0.21132238547968885,1
3183,E02003333,0.658772874058127,0.01686401148188016,0.020810907786149982,0.2256907068532472,0.28776462145676357,0.10764262648008611,0.341227125941873,1
3184,E02003334,0.7380952380952381,0.01341991341991342,0.017316017316017316,0.22294372294372294,0.3437229437229437,0.1406926406926407,0.2619047619047619,1
3185,E02003335,0.7548148148148148,0.013333333333333334,0.017037037037037038,0.2866666666666667,0.3151851851851852,0.12259259259259259,0.24518518518518517,1
3186,E02003336,0.7486712224753227,0.006454062262718299,0.017843583902809414,0.23044798785117693,0.33902809415337887,0.1548974943052392,0.2513287775246773,1
3187,E02003337,0.7468259895444361,0.01157580283793876,0.020164301717699777,0.248319641523525,0.2994772218073189,0.1672890216579537,0.25317401045556387,1
3188,E02003338,0.675701229120706,0.005672864796722345,0.01922470847778128,0.26284273558146865,0.25055152852190354,0.13740939174283012,0.32429877087929404,1
3189,E02003339,0.758734073160707,0.009864364981504316,0.02013974517057131,0.20057542129058775,0.3769009453349774,0.15125359638306618,0.24126592683929304,1
3190,E02003340,0.7061567164179104,0.007462686567164179,0.012437810945273632,0.24657960199004975,0.29912935323383083,0.14054726368159204,0.29384328358208955,1
3191,E02003341,0.7637114951164538,0.008640120210368144,0.021788129226145755,0.23516153268219384,0.3204357625845229,0.17768595041322313,0.23628850488354622,1
3192,E02003342,0.7508744656043529,0.009327633113097552,0.016323357947920714,0.2289156626506024,0.32879906723668867,0.16750874465604354,0.2491255343956471,1
3193,E02003343,0.7870370370370371,0.005471380471380472,0.02356902356902357,0.19023569023569023,0.39436026936026936,0.1734006734006734,0.21296296296296297,1
3194,E02003344,0.7327650111193477,0.007412898443291327,0.014455151964418088,0.2609340252038547,0.2950333580429948,0.15492957746478872,0.26723498888065234,1
3195,E02003345,0.7782307378719935,0.007337953526294333,0.020383204239706482,0.2792498980839788,0.3004484304932735,0.17081125152874033,0.22176926212800652,1
3196,E02003346,0.7213913043478261,0.008347826086956521,0.01565217391304348,0.2222608695652174,0.32521739130434785,0.14991304347826087,0.2786086956521739,1
3197,E02003347,0.7532840722495895,0.010673234811165846,0.013546798029556651,0.3033661740558292,0.25779967159277506,0.16789819376026272,0.2467159277504105,1
3198,E02003348,0.7869006581009088,0.010968348480100282,0.020369790034471952,0.1936696960200564,0.3842055781886556,0.17768724537762456,0.2130993418990912,1
3199,E02003349,0.7288135593220338,0.007822685788787484,0.017601043024771838,0.24771838331160365,0.29986962190352023,0.1558018252933507,0.2711864406779661,1
3200,E02003350,0.7633253778838505,0.00954653937947494,0.017501988862370723,0.26730310262529833,0.3122513922036595,0.15672235481304694,0.23667462211614956,1
3201,E02003351,0.7533943795389959,0.007893905904641616,0.01768234922639722,0.25923586990843067,0.2958635933059678,0.17271866119355858,0.2466056204610041,1
3202,E02003352,0.7149122807017544,0.011164274322169059,0.02073365231259968,0.13237639553429026,0.38995215311004783,0.16068580542264752,0.2850877192982456,1
3203,E02003353,0.7595218800648298,0.012965964343598054,0.019651539708265803,0.22994327390599675,0.32050243111831445,0.17645867098865478,0.24047811993517018,1
3204,E02003354,0.7613278410467652,0.011388417736854858,0.01768839350617882,0.2158953234795251,0.3401986915434941,0.17615701478071238,0.2386721589532348,1
3205,E02003355,0.703961084086171,0.011118832522585128,0.017720639332870047,0.2713690062543433,0.2543432939541348,0.14940931202223767,0.296038915913829,1
3206,E02003356,0.7519298245614036,0.011228070175438596,0.02,0.18070175438596492,0.3684210526315789,0.17157894736842105,0.2480701754385965,1
3207,E02003357,0.6786127167630058,0.016878612716763004,0.017341040462427744,0.21942196531791908,0.2871676300578035,0.13780346820809247,0.3213872832369942,1
3208,E02003358,0.6782522343594836,0.015491559086395233,0.016484607745779544,0.22641509433962265,0.28540218470705064,0.13445878848063555,0.3217477656405164,1
3209,E02003359,0.6980322003577818,0.013953488372093023,0.014311270125223614,0.251520572450805,0.25295169946332735,0.16529516994633273,0.30196779964221826,1
3210,E02003360,0.7974625144175317,0.012918108419838524,0.01983852364475202,0.2632064590542099,0.32087658592848906,0.1806228373702422,0.20253748558246829,1
3211,E02003361,0.7162382037097299,0.012365766352098927,0.017897819720143184,0.25187113569801495,0.2824601366742597,0.15164334526521314,0.2837617962902701,1
3212,E02003362,0.7203513909224012,0.013177159590043924,0.01903367496339678,0.24121522693997072,0.2931918008784773,0.15373352855051245,0.2796486090775988,1
3213,E02003363,0.6994760479041916,0.012350299401197605,0.016841317365269462,0.1934880239520958,0.3263473053892216,0.1504491017964072,0.3005239520958084,1
3214,E02003364,0.771839292296351,0.012532252119424991,0.018798378179137487,0.24437891632878733,0.3173608551419093,0.17876889052709177,0.2281607077036491,1
3215,E02003365,0.7657559198542805,0.01238615664845173,0.018214936247723135,0.22805100182149363,0.3336976320582878,0.17340619307832422,0.23424408014571949,1
3216,E02003366,0.7682539682539683,0.01746031746031746,0.01865079365079365,0.20952380952380953,0.3527777777777778,0.16984126984126985,0.23174603174603176,1
3217,E02003367,0.7950786607503025,0.007260992335619202,0.023396530859217425,0.2073416700282372,0.36950383219039934,0.18757563533682936,0.20492133924969747,1
3218,E02003368,0.713203031511767,0.006382130035899481,0.021938571998404467,0.18228958915037893,0.34064619066613483,0.16194654966094935,0.28679696848823294,1
3219,E02003369,0.7716289945440374,0.014029618082618862,0.020265003897116135,0.2260327357755261,0.34060795011691347,0.17069368667186283,0.2283710054559626,1
3220,E02003370,0.7682971680764987,0.013240161824200073,0.01471129091577786,0.21662375873482898,0.35380654652445753,0.16991541007723426,0.23170283192350127,1
3221,E02003371,0.7746058798466127,0.009373668512995313,0.021729867916489135,0.24584576054537707,0.32807839795483595,0.1695781849169152,0.2253941201533873,1
3222,E02003372,0.7752990623989654,0.011315874555447785,0.020691884901390237,0.21435499515033948,0.36566440349175555,0.16327190430003233,0.2247009376010346,1
3223,E02003373,0.8155818540433925,0.01282051282051282,0.024326101249178174,0.2304404996712689,0.35535831689677844,0.19263642340565418,0.1844181459566075,1
3224,E02003374,0.7286821705426356,0.009791921664626682,0.019583843329253364,0.21909424724602203,0.3349653202774378,0.1452468380252958,0.2713178294573643,1
3225,E02003375,0.6957652303120356,0.008915304606240713,0.015230312035661218,0.24442793462109955,0.2674591381872214,0.15973254086181277,0.3042347696879643,1
3226,E02003376,0.651802303976217,0.005945745076179859,0.017094017094017096,0.19843924191750278,0.27499070977331846,0.15533259011519882,0.348197696023783,1
3227,E02003377,0.7404330312185297,0.010574018126888218,0.02190332326283988,0.21802618328298087,0.331067472306143,0.15886203423967774,0.2595669687814703,1
3228,E02003378,0.6526696329254728,0.010845383759733037,0.017241379310344827,0.18993325917686318,0.29977753058954393,0.13487208008898777,0.34733036707452725,1
3229,E02003379,0.735242135030046,0.007776599505125486,0.01979498055850124,0.26263697419582893,0.2955107811947685,0.14952279957582185,0.26475786496995407,1
3230,E02003380,0.7546158427635498,0.007742703990470518,0.01786777843954735,0.2608695652173913,0.2998808814770697,0.16825491363907089,0.24538415723645027,1
3231,E02003381,0.7817493692178301,0.008410428931875526,0.01892346509671993,0.24558452481076534,0.3229604709840202,0.18587047939444912,0.21825063078216989,1
3232,E02003382,0.6936993137866501,0.006862133499688085,0.019026824703680598,0.2314410480349345,0.2794759825327511,0.15689332501559575,0.30630068621335,1
3233,E02003383,0.7646632874728457,0.0065170166545981175,0.024257784214337438,0.2440260680666184,0.30847212165097754,0.18139029688631428,0.23533671252715424,1
3234,E02003384,0.7628181482847658,0.009590556990040576,0.021763187015861305,0.19734415344891185,0.36739210623386204,0.16672814459609,0.23718185171523423,1
3235,E02003385,0.6239252336448599,0.009158878504672898,0.016261682242990655,0.2261682242990654,0.24261682242990654,0.1297196261682243,0.3760747663551402,1
3236,E02003386,0.6744059000273149,0.0076481835564053535,0.014750068287353183,0.24583447145588638,0.25757989620322314,0.14859328052444687,0.32559409997268507,1
3237,E02003387,0.7748732995465457,0.009869298479594559,0.016004267804747934,0.237396639103761,0.3419578554281142,0.16964523873032808,0.22512670045345426,1
3238,E02003388,0.7342937174869948,0.015606242496998799,0.01600640256102441,0.2152861144457783,0.3153261304521809,0.1720688275310124,0.2657062825130052,1
3239,E02003389,0.7536050156739812,0.012225705329153605,0.018495297805642633,0.2231974921630094,0.329153605015674,0.17053291536050158,0.2463949843260188,1
3240,E02003390,0.8268832066344161,0.013476157567380787,0.021769177608845888,0.2522460262612301,0.34105044920525224,0.19834139599170697,0.17311679336558397,1
3241,E02003391,0.729325513196481,0.013196480938416423,0.01847507331378299,0.2501466275659824,0.27917888563049853,0.1683284457478006,0.2706744868035191,1
3242,E02003392,0.7024157154234139,0.014069551367135651,0.02548447040084948,0.27820546854260686,0.2373241306079108,0.14733209450491108,0.29758428457658614,1
3243,E02003393,0.7557997557997558,0.011904761904761904,0.017094017094017096,0.23840048840048841,0.3156288156288156,0.17277167277167277,0.2442002442002442,1
3244,E02003394,0.764669163545568,0.018102372034956304,0.02153558052434457,0.2318976279650437,0.35767790262172283,0.13545568039950062,0.23533083645443195,1
3245,E02003395,0.7364990689013036,0.03840782122905028,0.017690875232774673,0.17737430167597765,0.37406890130353815,0.12895716945996274,0.2635009310986965,1
3246,E02003396,0.6849214145383105,0.023330058939096267,0.01792730844793713,0.19818271119842829,0.31777996070726916,0.12770137524557956,0.3150785854616896,1
3247,E02003397,0.7359187442289935,0.009541397353031703,0.020313942751615882,0.22745460141582025,0.3314866112650046,0.1471221914435211,0.26408125577100644,1
3248,E02003398,0.7180627047262518,0.044922788956481045,0.022227421619092184,0.17220402433317736,0.357042583060365,0.12166588675713617,0.2819372952737482,1
