,GEOGRAPHY_CODE,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language",Total: All households
4533,E02004720,0.957134352053979,0.01905139908712046,0.0039690414764834295,0.019845207382417147,5039.0
4534,E02004721,0.9557700942972609,0.02177817691962281,0.00830713964975303,0.01414458913336327,4454.0
4535,E02004722,0.972875816993464,0.011437908496732025,0.00261437908496732,0.013071895424836602,3060.0
4536,E02004723,0.9727941176470588,0.013970588235294118,0.003431372549019608,0.00980392156862745,4080.0
4537,E02004724,0.9587525150905433,0.019114688128772636,0.00528169014084507,0.016851106639839034,3976.0
4538,E02004725,0.9750409165302782,0.010638297872340425,0.004500818330605565,0.009819967266775777,2444.0
4539,E02004726,0.9644839067702553,0.01701812800591935,0.004439511653718091,0.014058453570107288,2703.0
4540,E02004727,0.9673575129533679,0.021243523316062177,0.00466321243523316,0.006735751295336788,3860.0
4541,E02004728,0.9648016811137379,0.02048857368006304,0.003414762280010507,0.0112949829261886,3807.0
4542,E02004729,0.9710192119830674,0.01660696841419733,0.0035818951481602084,0.008791924454575058,3071.0
4543,E02004730,0.9722067815453029,0.01917732073374097,0.0019455252918287938,0.006670372429127293,3598.0
4544,E02004731,0.9715596330275229,0.018042813455657492,0.0021406727828746177,0.008256880733944955,3270.0
4545,E02004732,0.9749663526244953,0.015612382234185734,0.0021534320323014803,0.007267833109017497,3715.0
4546,E02004733,0.9778425655976677,0.014868804664723033,0.0026239067055393588,0.004664723032069971,3430.0
4547,E02004734,0.9628310705541954,0.018473180503004675,0.0037836634765190296,0.014912085466280882,4493.0
4548,E02004735,0.9773075743636921,0.012879484820607176,0.0024532352039251764,0.007359705611775529,3261.0
4549,E02004736,0.9818285065303805,0.011073253833049404,0.0019875070982396364,0.005110732538330494,3522.0
4550,E02004737,0.9606275902901125,0.018650088809946713,0.006216696269982238,0.014505624629958556,3378.0
4551,E02004738,0.9801136363636364,0.010416666666666666,0.0031565656565656565,0.006313131313131313,3168.0
4552,E02004739,0.9897575964493001,0.0064868555821099355,0.0010242403550699897,0.0027313076135199728,2929.0
4553,E02004740,0.9843650287172941,0.010848755583918315,0.001595405232929164,0.003190810465858328,3134.0
4554,E02004741,0.9717460317460317,0.016825396825396827,0.004126984126984127,0.007301587301587302,3150.0
4555,E02004742,0.9723634053367217,0.01207115628970775,0.004764930114358323,0.010800508259212199,3148.0
4556,E02004743,0.9812721989021633,0.010009686793671296,0.0032289312237649337,0.005489183080400388,3097.0
4557,E02004744,0.9502238609428496,0.019489070318672638,0.009744535159336319,0.020542533579141427,3797.0
4558,E02004745,0.96875,0.011817226890756302,0.004726890756302521,0.014705882352941176,3808.0
4559,E02004746,0.979235197368421,0.013980263157894737,0.001644736842105263,0.005139802631578948,4864.0
4560,E02004747,0.9709688702343476,0.016439314445610354,0.0031479538300104933,0.00944386149003148,2859.0
4561,E02004748,0.9599582898852972,0.018143899895724715,0.003962460896767466,0.017935349322210636,4795.0
4562,E02004749,0.9813114754098361,0.012459016393442624,0.0013114754098360656,0.004918032786885246,3050.0
4563,E02004750,0.9767441860465116,0.013416815742397137,0.0014907573047107932,0.008348240906380441,3354.0
4564,E02004751,0.9682988961222757,0.01726577979054628,0.0042456835550523635,0.010189640532125671,3533.0
4565,E02004752,0.974960876369327,0.01596244131455399,0.0018779342723004694,0.007198748043818467,3195.0
4566,E02004753,0.9272431427243143,0.034402603440260346,0.012552301255230125,0.02580195258019526,4302.0
4567,E02004754,0.9708643573972159,0.017481385561670445,0.004208481709291033,0.007445775331822596,3089.0
4568,E02004755,0.915583155443431,0.03570735493887056,0.012808072967203571,0.03590141665049486,5153.0
4569,E02004756,0.9528472043287812,0.02525122391136305,0.006956969853130637,0.01494460190672507,3881.0
4570,E02004757,0.9677623261694058,0.024336283185840708,0.0015802781289506952,0.006321112515802781,3164.0
4571,E02004758,0.9485116653258246,0.02386698846875838,0.006436041834271922,0.02118530437114508,3729.0
4572,E02004759,0.9634772109870209,0.02173256866888017,0.005131300935707818,0.009658919408391186,3313.0
4573,E02004760,0.9494949494949495,0.027346637102734665,0.007390983000739098,0.015767430401576743,4059.0
4574,E02004761,0.9693757361601885,0.015704750687082842,0.0035335689045936395,0.011385944248135061,2547.0
4575,E02004764,0.9803224924842854,0.0095654550423613,0.0024596884394643345,0.007652364033889041,3659.0
4576,E02004765,0.976375046142488,0.014765596160944998,0.0011074197120708748,0.007751937984496124,2709.0
4577,E02004766,0.9654246391406512,0.017119838872104734,0.004699563611950319,0.012755958375293723,2979.0
4578,E02004767,0.9743703049049933,0.01104728236853734,0.0017675651789659744,0.012814847547503314,2263.0
4579,E02004768,0.9511545293072824,0.017761989342806393,0.012877442273534635,0.018206039076376555,2252.0
4580,E02004769,0.9742558326629123,0.01246983105390185,0.0028157683024939663,0.010458567980691875,2486.0
4581,E02004770,0.9804826117814053,0.007452093683463449,0.0035486160397444995,0.008516678495386799,2818.0
4582,E02004771,0.9663934426229508,0.012568306010928962,0.003551912568306011,0.017486338797814208,3660.0
4583,E02004772,0.9711851666249061,0.014783262340265597,0.0045101478326234025,0.00952142320220496,3991.0
4584,E02004774,0.9773358990806073,0.013897797733589907,0.0014966859097712208,0.0072696172760316445,4677.0
4585,E02004775,0.9681542461005199,0.015164644714038129,0.0034662045060658577,0.013214904679376083,4616.0
4586,E02004776,0.9836688188378275,0.011773642233194076,0.00037979491074819596,0.004177744018230156,2633.0
4587,E02004777,0.9688101655756642,0.014632268001540239,0.004235656526761648,0.012321909896033885,2597.0
4588,E02004778,0.9807106598984772,0.008798646362098138,0.0020304568527918783,0.008460236886632826,2955.0
4589,E02004779,0.9808799342105263,0.013980263157894737,0.0006167763157894736,0.004523026315789474,4864.0
4590,E02004780,0.978017585931255,0.010391686650679457,0.0035971223021582736,0.007993605115907274,2502.0
4591,E02004781,0.9735576923076923,0.015024038461538462,0.0033052884615384615,0.00811298076923077,3328.0
4592,E02004782,0.9698986975397974,0.012445730824891461,0.0037626628075253256,0.013892908827785818,3455.0
4593,E02004783,0.9715623954499832,0.01605888256942121,0.004014720642355303,0.008364001338240215,2989.0
4594,E02004784,0.9833113746157225,0.010101010101010102,0.0004391743522178305,0.006148440931049627,2277.0
4595,E02004785,0.9717255717255717,0.01704781704781705,0.0016632016632016633,0.009563409563409564,2405.0
4596,E02004786,0.9755473414842195,0.013647995450668183,0.0034119988626670457,0.007392664202445266,3517.0
4597,E02004787,0.9794262532599246,0.012460156476383656,0.003187481889307447,0.0049261083743842365,3451.0
4598,E02004788,0.9810148429409734,0.01173627890921643,0.002416292716603383,0.004832585433206766,2897.0
4599,E02004789,0.9769353733729161,0.013245033112582781,0.004567252797442339,0.005252340717058689,4379.0
4600,E02004790,0.9780725500812127,0.01245262587980509,0.0027070925825663237,0.00676773145641581,3694.0
4601,E02004791,0.9896675651392632,0.0071877807726864335,0.0004492362982929021,0.0026954177897574125,2226.0
4602,E02004792,0.9834578441835645,0.0080042689434365,0.0021344717182497333,0.0064034151547491995,3748.0
4603,E02004793,0.9761136216914138,0.017430600387346677,0.0012911555842479018,0.005164622336991607,3098.0
4604,E02004794,0.9826509368494102,0.010756419153365717,0.0024288688410825814,0.004163775156141568,2882.0
4605,E02004795,0.9646365422396856,0.015717092337917484,0.0029469548133595285,0.01669941060903733,4072.0
4606,E02004796,0.9846938775510204,0.009044526901669759,0.0016233766233766235,0.00463821892393321,4312.0
4607,E02004797,0.9501090512540894,0.021264994547437296,0.006815703380588877,0.021810250817884406,3668.0
4608,E02004798,0.9640852974186308,0.017583239805462027,0.0029928918817807705,0.01533857089412645,2673.0
4609,E02004799,0.9514613778705637,0.01696242171189979,0.009916492693110648,0.021659707724425888,3832.0
4610,E02004800,0.9726220716906576,0.013547840812870448,0.002540220152413209,0.011289867344058707,3543.0
4611,E02004801,0.9775760811532301,0.012546716497597437,0.0018686599038974907,0.00800854244527496,3746.0
4612,E02004802,0.8496270121711818,0.05653710247349823,0.0176678445229682,0.07616804083235179,2547.0
4613,E02004803,0.7871698113207547,0.06943396226415094,0.03169811320754717,0.11169811320754718,2650.0
4614,E02004804,0.9207533759772566,0.03447050461975835,0.00923951670220327,0.03553660270078181,2814.0
4615,E02004805,0.8969748858447488,0.039383561643835614,0.012842465753424657,0.050799086757990865,3504.0
4616,E02004806,0.9327467001885607,0.028284098051539912,0.010999371464487744,0.02796983029541169,3182.0
4617,E02004807,0.8861726508785333,0.04048892284186402,0.017061370002546473,0.05627705627705628,3927.0
4618,E02004808,0.8829377155609657,0.03854737269222966,0.016433353621424222,0.0620815581253804,4929.0
4619,E02004809,0.690840652446675,0.07026348808030113,0.04567126725219573,0.1932245922208281,3985.0
4620,E02004810,0.8491741975693362,0.05297600498597694,0.023371766905578063,0.07447803053910876,3209.0
4621,E02004811,0.8213138686131387,0.04613138686131387,0.018686131386861315,0.11386861313868613,3425.0
4622,E02004812,0.8691588785046729,0.049454828660436136,0.017133956386292833,0.06425233644859812,2568.0
4623,E02004813,0.8879344006247559,0.040218664584146815,0.018742678641155797,0.05310425614994143,2561.0
4624,E02004814,0.9575983717774763,0.021370420624151967,0.006105834464043419,0.014925373134328358,2948.0
4625,E02004815,0.8829489867225716,0.03424178895877009,0.019566736547868623,0.06324248777078965,2862.0
4626,E02004817,0.9318250377073907,0.02564102564102564,0.00904977375565611,0.0334841628959276,3315.0
4627,E02004818,0.9487734487734488,0.02429052429052429,0.00913900913900914,0.017797017797017797,4158.0
4628,E02004819,0.9375370041444642,0.02457075192421551,0.007104795737122558,0.03078744819419775,3378.0
4629,E02004820,0.9735054347826086,0.016644021739130436,0.0033967391304347825,0.006453804347826087,2944.0
4630,E02004821,0.9763636363636363,0.013636363636363636,0.0022727272727272726,0.007727272727272728,2200.0
4631,E02004822,0.9831759149940968,0.011806375442739079,0.0005903187721369539,0.004427390791027155,3388.0
4632,E02004823,0.9751359751359752,0.01554001554001554,0.003108003108003108,0.006216006216006216,3861.0
4633,E02004824,0.9743758212877792,0.012812089356110381,0.0019710906701708277,0.010840998685939553,3044.0
4634,E02004825,0.9686486486486486,0.015351351351351352,0.006702702702702703,0.009297297297297297,4625.0
4635,E02004826,0.9724910850738665,0.016046867040244522,0.004075394803871625,0.007386653082017321,3926.0
4636,E02004827,0.9356435643564357,0.02934936350777935,0.010608203677510608,0.024398868458274398,2828.0
4637,E02004828,0.9395904436860069,0.032081911262798635,0.010921501706484642,0.0174061433447099,2930.0
4638,E02004829,0.9608496459808413,0.023323615160349854,0.003748438150770512,0.012078300708038317,2401.0
4639,E02004830,0.9587961304192046,0.023647438194195628,0.002866356144750985,0.0146900752418488,2791.0
4640,E02004831,0.9492047203694202,0.027706516162134428,0.005900461775269369,0.01718830169317599,3898.0
4641,E02004832,0.9736351531291612,0.016245006657789614,0.002396804260985353,0.007723035952063915,3755.0
4642,E02004833,0.9268089825339617,0.03798170224563349,0.008039922373163293,0.027169392847241475,3607.0
4643,E02004834,0.9097159940209267,0.03766816143497758,0.009267563527653214,0.043348281016442454,3345.0
4644,E02004835,0.9206622231778112,0.0354762416684584,0.005805203182111374,0.038056331971619006,4651.0
4645,E02004836,0.9264573991031391,0.04304932735426009,0.008071748878923767,0.02242152466367713,2230.0
4646,E02004837,0.9395209580838323,0.032035928143712575,0.008682634730538923,0.01976047904191617,3340.0
4647,E02004838,0.9719838465421504,0.017920242301867742,0.003785966683493185,0.0063099444724886425,3962.0
4648,E02004839,0.9836244541484717,0.012008733624454149,0.0008187772925764192,0.0035480349344978166,3664.0
4649,E02004840,0.9850679741475373,0.0093603744149766,0.0008914642299977714,0.0046801872074883,4487.0
4650,E02004841,0.9618274111675127,0.019898477157360407,0.0038578680203045683,0.014416243654822336,4925.0
4651,E02004842,0.9712261112304058,0.015675327464032638,0.003865149237706678,0.009233412067854841,4657.0
4652,E02004843,0.9429418303075213,0.025935531678399407,0.006298629121896999,0.02482400889218229,2699.0
4653,E02004844,0.8869625520110958,0.04299583911234397,0.013522884882108182,0.05651872399445215,2884.0
4654,E02004845,0.8992013219498761,0.029468465987331313,0.01321949876067199,0.05811071330212063,3631.0
4655,E02004846,0.9516063440422936,0.029686864579097194,0.004473363155754371,0.014233428222854819,2459.0
4656,E02004847,0.916274694261524,0.03410159924741298,0.016227657572906867,0.03339604891815616,4252.0
4657,E02004848,0.9191126279863481,0.041979522184300344,0.011604095563139932,0.027303754266211604,2930.0
4658,E02004849,0.9401709401709402,0.04195804195804196,0.005827505827505828,0.012043512043512044,2574.0
4659,E02004850,0.8821989528795812,0.049410994764397906,0.019960732984293194,0.04842931937172775,3056.0
4660,E02004851,0.9131687242798354,0.040740740740740744,0.013580246913580247,0.03251028806584362,2430.0
4661,E02004852,0.8465960665658093,0.05052950075642965,0.027534039334341905,0.07534039334341906,3305.0
4662,E02004853,0.9075206908960057,0.04174163368118028,0.015473191795609931,0.03526448362720403,2779.0
4663,E02004854,0.8120231919438511,0.07018614586512054,0.028074458346048214,0.08971620384498016,3277.0
4664,E02004855,0.7448893867264071,0.0834500140016802,0.036124334920190425,0.1355362643517222,3571.0
4665,E02004856,0.9708491761723701,0.019433882551753275,0.002957329953527672,0.006759611322348965,2367.0
4666,E02004857,0.9687128712871287,0.018613861386138613,0.0019801980198019802,0.010693069306930694,2525.0
4667,E02004858,0.9628915662650602,0.02216867469879518,0.002891566265060241,0.012048192771084338,2075.0
4668,E02004859,0.9767960731816153,0.012048192771084338,0.004016064257028112,0.0071396697902722,2241.0
4669,E02004860,0.854672704816797,0.04199258954302182,0.027171675586661177,0.07616303005351997,2429.0
4670,E02004861,0.9724655819774718,0.017939090529828953,0.002920317062995411,0.006675010429703796,2397.0
4671,E02004862,0.8793159083575347,0.04356243949661181,0.02420135527589545,0.05292029686995805,3099.0
4672,E02004863,0.8788741302972802,0.0528146742567995,0.02530044275774826,0.043010752688172046,3162.0
4673,E02004864,0.9657676348547718,0.01867219917012448,0.0031120331950207467,0.012448132780082987,2892.0
4674,E02004865,0.9287784679089027,0.02774327122153209,0.010766045548654244,0.032712215320910974,2415.0
4675,E02004866,0.9198250728862973,0.03498542274052478,0.01967930029154519,0.025510204081632654,2744.0
4676,E02004867,0.9657587548638132,0.02217898832684825,0.002723735408560311,0.00933852140077821,2570.0
4677,E02004868,0.8871493803000652,0.03946510110893672,0.021852576647097194,0.051532941943900845,3066.0
4678,E02004869,0.956081081081081,0.02491554054054054,0.0033783783783783786,0.015625,2368.0
4679,E02004870,0.86793953858393,0.0405727923627685,0.01869530628480509,0.07279236276849642,5028.0
4680,E02004871,0.9441450269475747,0.02596766291033807,0.008819206271435572,0.021068103870651642,2041.0
4681,E02004872,0.9265459514861633,0.030406559617355656,0.019473864024598567,0.023573624871882474,2927.0
4682,E02004873,0.9249755142017629,0.031145935357492653,0.00881488736532811,0.03506366307541626,5105.0
4683,E02004874,0.8927826449728827,0.03963287442636629,0.017521902377972465,0.05006257822277847,2397.0
4684,E02004875,0.8925410872313527,0.05259165613147914,0.01643489254108723,0.03843236409608091,3955.0
4685,E02004876,0.961139896373057,0.023316062176165803,0.0028785261945883708,0.012665515256188831,3474.0
4686,E02004877,0.9616284510996724,0.01918577445016378,0.006083294337856809,0.013102480112306972,2137.0
4687,E02004878,0.9729217438396968,0.015163823449769834,0.003249390739236393,0.008665041971297048,3693.0
4688,E02004880,0.9449213161659513,0.03028135431568908,0.009298998569384835,0.015498330948974726,4194.0
4689,E02004881,0.85809906291834,0.04317269076305221,0.010040160642570281,0.08868808567603749,2988.0
4690,E02004882,0.8749218261413383,0.05315822388993121,0.013133208255159476,0.058786741713570984,3198.0
4691,E02004883,0.9786053882725833,0.01386687797147385,0.0003961965134706815,0.0071315372424722665,2524.0
4692,E02004884,0.8526362232517097,0.048312375909993384,0.013898080741230973,0.08515332009706596,4533.0
4693,E02004885,0.9235511713933415,0.03884093711467324,0.008939580764488286,0.028668310727496916,3244.0
4694,E02004886,0.9688715953307393,0.0178988326848249,0.003501945525291829,0.009727626459143969,2570.0
4695,E02004887,0.9740680713128039,0.017504051863857374,0.0016207455429497568,0.006807131280388979,3085.0
4696,E02004888,0.962253829321663,0.01887308533916849,0.0038293216630196935,0.015043763676148797,3656.0
4697,E02004889,0.9546706206312222,0.019063757678457954,0.006778224952340606,0.01948739673797924,4721.0
4698,E02004890,0.9521933280798529,0.0199632256369845,0.006304176516942475,0.021539269766220122,3807.0
4699,E02004891,0.9607206142941523,0.02510336680448907,0.00383933845245127,0.010336680448907265,3386.0
4700,E02004892,0.9462450592885375,0.025691699604743084,0.00909090909090909,0.018972332015810278,2530.0
4701,E02004893,0.952,0.02231578947368421,0.0054736842105263155,0.020210526315789474,2375.0
4702,E02004894,0.9342453662842012,0.02758164165931156,0.006398940864960283,0.03177405119152692,4532.0
4703,E02004895,0.9644986449864499,0.021409214092140923,0.0035230352303523035,0.01056910569105691,3690.0
4704,E02004896,0.8881656804733727,0.04970414201183432,0.01804733727810651,0.04408284023668639,3380.0
4705,E02004897,0.9064775776159448,0.04522805672671522,0.019164430816404752,0.029129934840935224,2609.0
4706,E02004898,0.8873548791967367,0.051145277690618135,0.02008158142453718,0.04141826168810794,3187.0
4707,E02004899,0.9414564493098525,0.028081865778200855,0.012375059495478343,0.018086625416468348,2101.0
4708,E02004900,0.9190715181932246,0.038582183186951065,0.00878293601003764,0.0335633626097867,3188.0
4709,E02004901,0.8338242513500246,0.05522827687776141,0.03289150711831124,0.0780559646539028,4074.0
4710,E02004902,0.8272251308900523,0.0700261780104712,0.03534031413612566,0.06740837696335078,3056.0
4711,E02004903,0.8624522403612366,0.058353594998263286,0.022577283779089963,0.05661688086141021,2879.0
4712,E02004904,0.8470670391061452,0.05551675977653631,0.03247206703910614,0.06494413407821228,2864.0
4713,E02004905,0.8685407193054981,0.05911533691608103,0.017775940471269118,0.05456800330715172,2419.0
4714,E02004906,0.8286189683860233,0.064891846921797,0.03304017114333254,0.07344901354884716,4207.0
4715,E02004907,0.8914324569356301,0.04533091568449683,0.01699909338168631,0.04623753399818677,4412.0
4716,E02004908,0.8948955916473318,0.04617169373549884,0.015081206496519721,0.043851508120649654,4310.0
4717,E02004909,0.9375494071146245,0.02924901185770751,0.007905138339920948,0.025296442687747035,2530.0
4718,E02004910,0.9395039322444041,0.018552127445049405,0.007662835249042145,0.034281105061504336,4959.0
4719,E02004911,0.9506416584402764,0.025008226390259954,0.005593945376768674,0.018756169792694965,3039.0
4720,E02004912,0.961530241504595,0.017738833083992305,0.005343022013250694,0.015387903398162001,4679.0
4721,E02004914,0.9236751152073732,0.03744239631336405,0.009216589861751152,0.02966589861751152,3472.0
4722,E02004915,0.9199029126213593,0.03802588996763754,0.010113268608414239,0.031957928802589,2472.0
4723,E02004916,0.9296140123256569,0.036328251702886796,0.005838469023678235,0.028219266947778137,3083.0
4724,E02004917,0.922077922077922,0.03710575139146568,0.011131725417439703,0.029684601113172542,2695.0
4725,E02004918,0.8892818280739935,0.04787812840043525,0.011697497279651796,0.051142546245919476,3676.0
4726,E02004919,0.9127725856697819,0.04579439252336449,0.009968847352024923,0.03146417445482866,3210.0
4727,E02004920,0.9383425852498017,0.03251387787470262,0.005749405233941317,0.023394131641554322,5044.0
4728,E02004921,0.938954366878211,0.029616198247204593,0.009972801450589302,0.021456633423995165,3309.0
4729,E02004922,0.973798076923077,0.018028846153846152,0.002403846153846154,0.0057692307692307696,4160.0
4730,E02004923,0.9670874661857529,0.016456266907123533,0.0036068530207394047,0.01284941388638413,4436.0
4731,E02004924,0.9439024390243902,0.03414634146341464,0.008362369337979094,0.013588850174216028,2870.0
4732,E02004925,0.9404153898535921,0.03643173306094655,0.007150153217568948,0.016002723867892407,2937.0
4733,E02004926,0.9377656344869459,0.031876138433515486,0.006678809957498482,0.023679417122040074,3294.0
4734,E02004927,0.9588834402112411,0.023010184835910975,0.005658242172764994,0.012448132780082987,2651.0
4735,E02004928,0.948756593820648,0.033157498116051246,0.005651846269781462,0.012434061793519217,2654.0
4736,E02004929,0.968944099378882,0.018245341614906832,0.0034937888198757765,0.009316770186335404,2576.0
4737,E02004930,0.9163726182074806,0.04410726887791108,0.013408609738884969,0.02611150317572336,2834.0
4738,E02004931,0.8922001471670346,0.049300956585724795,0.021707137601177335,0.03679175864606328,2718.0
4739,E02004932,0.8971235194585448,0.06159052453468697,0.01015228426395939,0.0311336717428088,2955.0
4740,E02004933,0.9355985776372975,0.036744369814302645,0.00869221651521138,0.018964836033188465,2531.0
4741,E02004934,0.8407294832826747,0.06656534954407295,0.02066869300911854,0.07203647416413374,3290.0
4742,E02004935,0.8523689631494621,0.06111238269626917,0.012817578393224994,0.07370107576104372,4369.0
4743,E02004936,0.8779884583676835,0.060593569661995056,0.013602638087386645,0.04781533388293487,2426.0
4744,E02004937,0.9300466355762825,0.04596935376415723,0.005996002664890073,0.01798800799467022,3002.0
4745,E02004939,0.8661971830985915,0.0748702742772424,0.02001482579688658,0.038917716827279465,2698.0
4746,E02004940,0.8516172057352451,0.0800266755585195,0.02300766922307436,0.04534844948316105,2999.0
4747,E02004941,0.8872624550590652,0.06086286594761171,0.011299435028248588,0.040575243965074476,3894.0
4748,E02004942,0.9458635150590926,0.028974456728936334,0.006862371330537552,0.018299656881433472,2623.0
4749,E02004943,0.9324856191341205,0.035422343324250684,0.008174386920980926,0.023917650620647896,3303.0
4750,E02004944,0.8785921859864385,0.050048433968356475,0.022602518566354538,0.0487568614788505,3097.0
4751,E02004945,0.9017102822996085,0.03956315681022048,0.013805893261899856,0.044920667628271176,4853.0
4752,E02004946,0.9174904942965779,0.03460076045627376,0.014448669201520912,0.033460076045627375,2630.0
4753,E02004948,0.9198801946836391,0.026956196181205542,0.009359790340696368,0.04380381879445901,2671.0
4754,E02004949,0.9042362002567395,0.03543003851091143,0.011810012836970476,0.048523748395378694,3895.0
4755,E02004950,0.9009752438109527,0.04351087771942986,0.024756189047261814,0.03075768942235559,2666.0
4756,E02004951,0.848289973691903,0.045893013738672904,0.026600409237065185,0.07921660333235896,3421.0
4757,E02004952,0.9240506329113924,0.03291139240506329,0.013743218806509945,0.029294755877034357,2765.0
4758,E02004953,0.904971932638332,0.035685645549318364,0.022052927024859663,0.037289494787489975,2494.0
4759,E02004954,0.9145211122554068,0.029522828698935806,0.015104703055269482,0.040851355990387916,2913.0
4760,E02004955,0.9361790302527974,0.024450891007045172,0.0128470783257356,0.02652300041442188,2413.0
4761,E02004956,0.9536149261466701,0.023840373153666754,0.006737496760818865,0.01580720393884426,3859.0
4762,E02004957,0.9103235014272122,0.040675547098001905,0.01784015223596575,0.03116079923882017,4204.0
4763,E02004958,0.9547673283436381,0.022779043280182234,0.007159127888057273,0.015294500488122356,3073.0
4764,E02004959,0.9091659785301404,0.047481420313790254,0.007018992568125516,0.03633360858794385,2422.0
4765,E02004960,0.9529680365296803,0.028310502283105023,0.0031963470319634705,0.015525114155251141,2190.0
4766,E02004961,0.9241781548250265,0.03897136797454931,0.012195121951219513,0.024655355249204668,3772.0
4767,E02004962,0.9186459186459186,0.03931203931203931,0.009555009555009555,0.03248703248703249,3663.0
4768,E02004963,0.8577586206896551,0.059267241379310345,0.0305316091954023,0.05244252873563218,2784.0
4769,E02004964,0.9345391903531438,0.03186907838070629,0.00904392764857881,0.02454780361757106,2322.0
4770,E02004965,0.8545983278807706,0.05089058524173028,0.026899309342057434,0.06761177753544166,2751.0
4771,E02004966,0.8500963391136801,0.07591522157996146,0.01001926782273603,0.06396917148362236,2595.0
4772,E02004967,0.8181818181818182,0.05739993794601303,0.03940428172510084,0.08501396214706795,3223.0
4773,E02004968,0.8622972525653757,0.052962595167163194,0.030784508440913606,0.0539556438265475,3021.0
4774,E02004969,0.8595246541326712,0.056757715501951043,0.025895707697765166,0.05782192266761263,2819.0
4775,E02004970,0.8437308868501529,0.05963302752293578,0.02874617737003058,0.06788990825688074,3270.0
4776,E02004971,0.7823415265200517,0.1054333764553687,0.03848641655886158,0.07373868046571798,3092.0
4777,E02004972,0.8402835696413679,0.06547122602168473,0.025020850708924104,0.06922435362802336,2398.0
4778,E02004973,0.7190155288602402,0.09815411661295048,0.04189862291239379,0.14093173161441547,3413.0
4779,E02004974,0.7994987468671679,0.06934001670843776,0.03480924533556112,0.09635199108883319,3591.0
4780,E02004975,0.8138822728819326,0.09561075195644778,0.023477373256209595,0.06702960190541,2939.0
4781,E02004976,0.676504854368932,0.08893203883495146,0.036310679611650486,0.198252427184466,5150.0
4782,E02004977,0.5869702719797596,0.1555977229601518,0.0641998734977862,0.19323213156230234,3162.0
4783,E02004978,0.6884735202492211,0.12331256490134995,0.05399792315680166,0.1342159916926272,3852.0
4784,E02004979,0.860321807600137,0.06744265662444368,0.022595001711742554,0.04964053406367682,2921.0
4785,E02004980,0.9588477366255144,0.028395061728395062,0.00411522633744856,0.008641975308641974,2430.0
4786,E02004981,0.9189356435643564,0.038675742574257425,0.012995049504950494,0.029393564356435642,3232.0
4787,E02004982,0.9416180150125104,0.030442035029190993,0.010842368640533779,0.017097581317764805,2398.0
4788,E02004983,0.9307958477508651,0.030757400999615533,0.01384083044982699,0.024605920799692427,2601.0
4789,E02004984,0.9332410930473884,0.021791767554479417,0.012106537530266344,0.03286060186786579,2891.0
4790,E02004985,0.9334840167904424,0.02873748789150791,0.008395221181788828,0.0293832741362609,3097.0
4791,E02004986,0.9011254019292605,0.0409967845659164,0.015541264737406217,0.04233654876741694,3732.0
4792,E02004987,0.9104968739717012,0.03586706153339914,0.01678183613030602,0.036854228364593615,3039.0
4793,E02004988,0.9080976863753213,0.04177377892030849,0.015424164524421594,0.03470437017994859,3112.0
4794,E02004989,0.8009526197041865,0.07896715968914515,0.026322386563048382,0.09375783404361995,3989.0
4795,E02004990,0.8404255319148937,0.05628002745367193,0.01990391214824983,0.08339052848318462,2914.0
4796,E02004991,0.7403100775193798,0.09043927648578812,0.03649870801033592,0.13275193798449614,3096.0
4797,E02004992,0.7284255019373018,0.11447692849594927,0.03733709052483269,0.11976047904191617,2839.0
4798,E02004994,0.9425878320479862,0.037703513281919454,0.006855184233076264,0.012853470437017995,2334.0
4799,E02004995,0.9418181818181818,0.03272727272727273,0.008181818181818182,0.017272727272727273,2200.0
4800,E02004996,0.9579158316633266,0.023475522473518466,0.006012024048096192,0.01259662181505869,3493.0
4801,E02004997,0.982527664531159,0.0122306348281887,0.0005824111822947001,0.004659289458357601,3434.0
4802,E02004998,0.941783345615328,0.026897568165070006,0.012896094325718496,0.018422991893883568,2714.0
4803,E02005000,0.847672778561354,0.04533548257102559,0.022768486802337295,0.0842232520652831,4963.0
4804,E02005001,0.9187335092348285,0.03139841688654354,0.015567282321899736,0.03430079155672823,3790.0
4805,E02005002,0.8825692571708752,0.03138024025496445,0.0225545476832557,0.06349595489090464,4079.0
4806,E02005003,0.87777439951353,0.041653998175737304,0.01945880206749772,0.061112800243235024,3289.0
4807,E02005004,0.9144707458686914,0.03439035283608754,0.012505582849486378,0.038633318445734706,4478.0
4808,E02005005,0.9687121028377396,0.016007761338830948,0.00436575309240844,0.010914382731021102,4123.0
4809,E02005006,0.9775910364145658,0.015606242496998799,0.001600640256102441,0.005202080832332933,2499.0
4810,E02005007,0.9682747771368642,0.018353434714210803,0.00550603041426324,0.007865757734661772,3814.0
4811,E02005008,0.9788063337393422,0.011936662606577345,0.00146163215590743,0.00779537149817296,4105.0
4812,E02005009,0.981651376146789,0.014359792580773833,0.0007977662544874351,0.0031910650179497405,2507.0
4813,E02005010,0.9564270152505446,0.01443355119825708,0.005991285403050109,0.023148148148148147,3672.0
4814,E02005011,0.9865148336829488,0.008690440515433023,0.0008990110878034162,0.003895714713814804,3337.0
