,GEOGRAPHY_CODE,Arrived in the UK,Arrived in the UK: Aged 0 to 4 years,Arrived in the UK: Aged 10 to 14 years,Arrived in the UK: Aged 15 years,Arrived in the UK: Aged 16 to 17 years,Arrived in the UK: Aged 18 to 19 years,Arrived in the UK: Aged 20 to 24 years,Arrived in the UK: Aged 25 to 29 years,Arrived in the UK: Aged 30 to 44 years,Arrived in the UK: Aged 45 to 59 years,Arrived in the UK: Aged 5 to 7 years,Arrived in the UK: Aged 60 to 64 years,Arrived in the UK: Aged 65 to 74 years,Arrived in the UK: Aged 75 to 84 years,Arrived in the UK: Aged 8 to 9 years,Arrived in the UK: Aged 85 to 89 years,Arrived in the UK: Aged 90 years and over,Born in the UK,Total: All usual residents
4438,E02004622,0.10335641981885989,0.017980820458177945,0.005327650506126798,0.0015982951518380393,0.003063399041022909,0.007325519445924348,0.018114011720831113,0.015316995205114545,0.019712306872669155,0.004794885455514118,0.005594033031433138,0.0007991475759190197,0.00039957378795950983,0.00013319126265316994,0.002930207778369739,0.0002663825253063399,0.0,0.8966435801811401,1
4439,E02004623,0.07620075553157042,0.021586616297895305,0.004425256341068538,0.0004317323259579061,0.0017269293038316245,0.0019427954668105774,0.008418780356179168,0.009282245008094981,0.015002698327037238,0.004317323259579061,0.005072854830005397,0.0007555315704263357,0.0011872638963842418,0.00021586616297895306,0.001834862385321101,0.0,0.0,0.9237992444684295,1
4440,E02004624,0.07474931631722881,0.017927681555758128,0.007596475235490732,0.0007596475235490732,0.0009115770282588879,0.003798237617745366,0.008659981768459436,0.007748404740200547,0.014281373442722577,0.004709814646004254,0.00425402613187481,0.0009115770282588879,0.0,0.0,0.003038590094196293,0.0,0.00015192950470981463,0.9252506836827712,1
4441,E02004625,0.08935879945429741,0.018222568700058468,0.006041707269538101,0.0017540440459949329,0.0023387253946599105,0.004092769440654843,0.014519586825180278,0.010037029818748782,0.016176183979731047,0.007503410641200546,0.00496979146365231,0.0005846813486649776,0.00048723445722081467,0.0005846813486649776,0.0020463847203274215,0.0,0.0,0.9106412005457026,1
4442,E02004626,0.048345035105315945,0.011534603811434303,0.003510531594784353,0.0018054162487462387,0.0032096288866599798,0.0036108324974924774,0.007021063189568706,0.004212637913741223,0.006820461384152457,0.001905717151454363,0.002607823470411234,0.00040120361083249747,0.00010030090270812437,0.0,0.0016048144433299899,0.0,0.0,0.951654964894684,1
4443,E02004627,0.10550242984793855,0.013168208183100799,0.007054397240946857,0.0006270575325286095,0.0017244082144536761,0.007367926007211162,0.017400846527668913,0.01802790406019752,0.02257407117102994,0.007524690390343314,0.005329989026493181,0.0004702931493964571,0.0007838219156607619,0.0009405862987929142,0.002508230130114438,0.0,0.0,0.8944975701520614,1
4444,E02004628,0.033257460799190695,0.008219524532119373,0.0017703591299949419,0.0,0.0010116337885685382,0.0018968133535660092,0.003920080930703085,0.0042994436014162874,0.006196256954982296,0.0017703591299949419,0.002276176024279211,0.0006322711178553364,0.00025290844714213456,0.00012645422357106728,0.0008851795649974709,0.0,0.0,0.9667425392008093,1
4445,E02004629,0.05694883864495717,0.00956863955552126,0.003395323713249479,0.0004629986881703835,0.0016204954085963423,0.003009491473107493,0.00787097769889652,0.009645806003549657,0.011266301412145999,0.004244154641561849,0.0028551585770506985,0.0005401651361987808,0.0003858322401419863,0.00023149934408519176,0.001774828304653137,0.0,7.716644802839726e-05,0.9430511613550429,1
4446,E02004630,0.04480558930741191,0.012302551640340218,0.0013669501822600244,0.0009113001215066828,0.001974483596597813,0.002430133657351154,0.006075334143377886,0.00425273390036452,0.00850546780072904,0.0015188335358444715,0.0025820170109356016,0.00030376670716889426,0.0004556500607533414,0.00015188335358444713,0.001974483596597813,0.0,0.0,0.9551944106925881,1
4447,E02004631,0.04427032321253673,0.012928501469147894,0.002742409402546523,0.0007835455435847208,0.0005876591576885406,0.0033300685602350635,0.004701273261508325,0.0050930460333006855,0.0068560235063663075,0.004309500489715965,0.0013712047012732615,0.0001958863858961802,0.0005876591576885406,0.0,0.0007835455435847208,0.0,0.0,0.9557296767874632,1
4448,E02004632,0.029484935041002486,0.007279093338247489,0.0018428084400626554,0.0003685616880125311,0.0014742467520501245,0.0007371233760250622,0.0046991615221597715,0.004146318990140975,0.004607021100156638,0.0013821063300469916,0.0011056850640375933,0.00046070211001566385,0.0005528425320187966,9.214042200313278e-05,0.0006449829540219294,0.0,9.214042200313278e-05,0.9705150649589975,1
4449,E02004633,0.03591591591591592,0.01021021021021021,0.002882882882882883,0.00024024024024024023,0.0012012012012012011,0.0014414414414414415,0.003243243243243243,0.003123123123123123,0.006846846846846847,0.0022822822822822822,0.002042042042042042,0.0006006006006006006,0.00012012012012012012,0.00012012012012012012,0.0015615615615615615,0.0,0.0,0.9640840840840841,1
4450,E02004634,0.04936742457754578,0.010262762098557905,0.003450411395204813,0.0004423604352826683,0.0018579138281872068,0.0028311067858090774,0.007962487835088029,0.00698929487746616,0.008227904096257631,0.0018579138281872068,0.0032734672210917456,0.000530832522339202,0.000265416261169601,8.847208705653367e-05,0.001327081305848005,0.0,0.0,0.9506325754224542,1
4451,E02004635,0.07611548556430446,0.018241469816272966,0.006036745406824147,0.0007874015748031496,0.002230971128608924,0.005905511811023622,0.010498687664041995,0.008005249343832021,0.011286089238845144,0.0032808398950131233,0.0049868766404199474,0.0003937007874015748,0.0010498687664041995,0.00013123359580052493,0.0031496062992125984,0.00013123359580052493,0.0,0.9238845144356955,1
4452,E02004636,0.07057477110885045,0.016403865717192267,0.0049593082400813835,0.001017293997965412,0.0021617497456765007,0.004069175991861648,0.011444557477110885,0.013351983723296032,0.010300101729399797,0.0013987792472024414,0.0024160732451678534,0.0001271617497456765,0.0001271617497456765,0.000254323499491353,0.00254323499491353,0.0,0.0,0.9294252288911495,1
4453,E02004637,0.19204801200300076,0.022076947808380668,0.010716964955524596,0.0025720715893259027,0.0063230093237595115,0.011038473904190334,0.0317222162683528,0.0370806987461151,0.046833136855642485,0.010931304254635087,0.007073196870646233,0.00032150894866573784,0.0004286785982209838,0.0002143392991104919,0.004715464580430822,0.0,0.0,0.8079519879969993,1
4454,E02004638,0.08265582655826559,0.016429539295392953,0.005589430894308943,0.0010162601626016261,0.002540650406504065,0.004403794037940379,0.013550135501355014,0.011686991869918699,0.017784552845528455,0.003048780487804878,0.004573170731707317,0.0,0.00016937669376693767,0.00033875338753387534,0.001524390243902439,0.0,0.0,0.9173441734417345,1
4455,E02004639,0.23753462603878117,0.021814404432132964,0.01220567867036011,0.0036357340720221606,0.009262465373961219,0.018005540166204988,0.04189750692520776,0.04025277008310249,0.05618074792243767,0.016533933518005542,0.008310249307479225,0.001904432132963989,0.0015581717451523547,0.00017313019390581717,0.0057998614958448755,0.0,0.0,0.7624653739612188,1
4456,E02004640,0.41239986067572276,0.04295831882038779,0.03216068733310112,0.007662835249042145,0.015906188319981425,0.025426680599094392,0.06478578892371996,0.06501799605247881,0.09427609427609428,0.025310577034714964,0.020782538023917333,0.0032508998026239406,0.002554278416347382,0.0004644142575177058,0.011842563566701497,0.0,0.0,0.5876001393242772,1
4457,E02004641,0.06084010840108401,0.013008130081300813,0.003794037940379404,0.0005420054200542005,0.002168021680216802,0.004607046070460705,0.008807588075880758,0.007994579945799458,0.011653116531165311,0.0023035230352303525,0.0032520325203252032,0.0004065040650406504,0.0006775067750677507,0.00013550135501355014,0.0014905149051490515,0.0,0.0,0.939159891598916,1
4458,E02004642,0.11114783902156847,0.0147095281381704,0.00677629947938187,0.001322204776464755,0.003388149739690935,0.006528386083794728,0.018593504669035615,0.019750433848442276,0.024295512767539874,0.005123543508800925,0.0059499214940913975,0.0004131889926452359,0.00024791339558714154,0.0,0.003966614329394265,8.263779852904718e-05,0.0,0.8888521609784316,1
4459,E02004643,0.22024026210411357,0.023662176920276664,0.016624196092707197,0.003883023904865914,0.008736803785948308,0.012619827690814222,0.04247057395947094,0.03385511467054969,0.04890183230190511,0.010921004732435385,0.010314282247300084,0.0010921004732435385,0.0007280669821623589,0.0007280669821623589,0.005703191360271811,0.0,0.0,0.7797597378958864,1
4460,E02004644,0.13270660253607347,0.014429383471797114,0.009728902492348054,0.001530389156099694,0.005465675557498907,0.008635767380848272,0.025688675120244864,0.024376912986445124,0.026672496720594664,0.005902929602098819,0.005356362046348929,0.00021862702229995628,0.0008745080891998251,0.00043725404459991256,0.003279405334499344,0.00010931351114997814,0.0,0.8672933974639265,1
4461,E02004645,0.06907205119717533,0.014895729890764648,0.0033101621979476996,0.0011033873993158997,0.0016550810989738498,0.0045238883371951895,0.012468277612269667,0.010813196513295818,0.011254551473022179,0.0034205009378792894,0.0035308396778108795,0.0,0.00011033873993158998,0.0,0.0018757585788370297,0.0,0.00011033873993158998,0.9309279488028247,1
4462,E02004646,0.11475054229934924,0.01334056399132321,0.009436008676789587,0.0033622559652928415,0.00368763557483731,0.0057483731019522775,0.024078091106290674,0.01898047722342733,0.02245119305856833,0.004121475054229935,0.005856832971800434,0.0005422993492407809,0.00032537960954446855,0.00021691973969631235,0.0026030368763557484,0.0,0.0,0.8852494577006508,1
4463,E02004647,0.07710999514012636,0.012959663048760733,0.0035639073384092015,0.0012959663048760731,0.0014579620929855823,0.004211890490847238,0.015875587234731897,0.011015713591446622,0.016847561963388952,0.004211890490847238,0.0027539283978616556,0.0,0.0,0.0003239915762190183,0.0025919326097521463,0.0,0.0,0.9228900048598736,1
4464,E02004648,0.0715292459478506,0.011627906976744186,0.0047568710359408035,0.0005285412262156448,0.0036997885835095136,0.0029950669485553204,0.013389711064129669,0.012508809020436927,0.012861169837914023,0.00405214940098661,0.0014094432699083862,0.0005285412262156448,0.0008809020436927414,0.0,0.0022903453136011278,0.0,0.0,0.9284707540521494,1
4465,E02004649,0.08204567209079722,0.012033365239983591,0.0043757691781758515,0.0016409134418159442,0.002734855736359907,0.005059483112265828,0.016819362778613428,0.013127307534527554,0.015725420484069465,0.004512511964993846,0.003555312457267879,0.0005469711472719814,0.0,0.0002734855736359907,0.0016409134418159442,0.0,0.0,0.9179543279092028,1
4466,E02004650,0.1313465039444407,0.017935405569415412,0.006405501989076933,0.001550805744723889,0.003303890499629155,0.006944912682893939,0.026633403007214618,0.025622007956307733,0.027914503405030006,0.004719843570898793,0.006135796642168431,0.0006068370305441305,0.00013485267345425124,6.742633672712562e-05,0.003303890499629155,0.0,6.742633672712562e-05,0.8686534960555593,1
4467,E02004651,0.08351254480286738,0.013799283154121864,0.00474910394265233,0.0007168458781362007,0.002956989247311828,0.004301075268817204,0.016129032258064516,0.01460573476702509,0.017293906810035842,0.0025985663082437275,0.0023297491039426525,0.00044802867383512545,0.00035842293906810036,0.0005376344086021505,0.002688172043010753,0.0,0.0,0.9164874551971326,1
4468,E02004652,0.0815347721822542,0.02038369304556355,0.00539568345323741,0.001199040767386091,0.0016486810551558752,0.0028477218225419665,0.009592326139088728,0.00869304556354916,0.01393884892086331,0.005545563549160672,0.006744604316546762,0.0017985611510791368,0.0010491606714628297,0.0,0.002697841726618705,0.0,0.0,0.9184652278177458,1
4469,E02004653,0.04232397075798384,0.011158137745286649,0.002821598050532256,0.0007695267410542517,0.001410799025266128,0.0020520713094780044,0.005771450557906887,0.005643196101064512,0.006925740669488265,0.0020520713094780044,0.002308580223162755,0.00012825445684237527,0.0,0.0,0.0012825445684237528,0.0,0.0,0.9576760292420161,1
4470,E02004654,0.06434782608695652,0.01382608695652174,0.00408695652173913,0.000782608695652174,0.0014782608695652175,0.003217391304347826,0.009304347826086957,0.01017391304347826,0.012521739130434783,0.003391304347826087,0.003217391304347826,0.0005217391304347826,8.695652173913044e-05,8.695652173913044e-05,0.001565217391304348,0.0,8.695652173913044e-05,0.9356521739130435,1
4471,E02004655,0.06422814631122133,0.012895226286422815,0.0049597024178549285,0.0012399256044637321,0.0021078735275883447,0.002851828890266584,0.008555486670799752,0.011035337879727216,0.01227526348419095,0.002355858648481091,0.0029758214507129574,0.0006199628022318661,0.0004959702417854929,0.00012399256044637322,0.001735895846249225,0.0,0.0,0.9357718536887787,1
4472,E02004656,0.09506607929515419,0.01762114537444934,0.004933920704845815,0.0009691629955947136,0.0030837004405286344,0.005462555066079295,0.015859030837004406,0.012863436123348018,0.021409691629955947,0.0045814977973568285,0.0045814977973568285,0.0005286343612334801,0.0007929515418502203,0.0003524229074889868,0.0018502202643171806,0.0001762114537444934,0.0,0.9049339207048458,1
4473,E02004657,0.06506238859180036,0.016339869281045753,0.0034165181224004755,0.000445632798573975,0.0023767082590612004,0.0031194295900178253,0.009358288770053475,0.006981580510992276,0.012923351158645277,0.0019310754604872252,0.005199049316696376,0.0005941770647653001,0.00029708853238265005,0.00014854426619132502,0.0019310754604872252,0.0,0.0,0.9349376114081996,1
4474,E02004658,0.049498647143084516,0.015438484800254655,0.002546554193856438,0.0003183192742320548,0.0015915963711602738,0.002546554193856438,0.007003024033105204,0.006207225847525068,0.005570587299060958,0.001750756008276301,0.0041381505650167115,0.0001591596371160274,0.0004774789113480821,0.0,0.001750756008276301,0.0,0.0,0.9505013528569155,1
4475,E02004659,0.0532809871003926,0.013180033651149748,0.003505328098710039,0.0005608524957936063,0.0014021312394840158,0.0028042624789680315,0.0074312955692652834,0.006309590577678071,0.009394279304542905,0.002243409983174425,0.004346606842400448,0.00014021312394840157,0.00014021312394840157,0.0,0.0018227706113292204,0.0,0.0,0.9467190128996074,1
4476,E02004660,0.07265917602996255,0.020973782771535582,0.004794007490636704,0.000599250936329588,0.002097378277153558,0.003895131086142322,0.008689138576779026,0.0071910112359550565,0.011685393258426966,0.004644194756554307,0.002846441947565543,0.001348314606741573,0.001048689138576779,0.0,0.002846441947565543,0.0,0.0,0.9273408239700375,1
4477,E02004661,0.04364148287189113,0.011614265603003285,0.002229000469263257,0.0007038948850305022,0.0007038948850305022,0.0031675269826372597,0.005983106522759268,0.004340685124354763,0.00680431722196152,0.0028155795401220087,0.002698263725950258,0.0007038948850305022,0.0002346316283435007,0.0,0.001642421398404505,0.0,0.0,0.9563585171281088,1
4478,E02004662,0.04463061690784463,0.009900990099009901,0.0035034272658035033,0.0003046458492003046,0.0012185833968012185,0.0010662604722010663,0.005331302361005331,0.007463823305407464,0.008377760853008377,0.0021325209444021326,0.0039603960396039604,0.0003046458492003046,0.0,0.0001523229246001523,0.0009139375476009139,0.0,0.0,0.9553693830921554,1
4479,E02004663,0.07638995841675651,0.019251501617126136,0.004620360388110273,0.0006160480517480363,0.0013861081164330818,0.002926228245803173,0.012166949022023718,0.009240720776220545,0.016171261358385956,0.0026182042199291546,0.0027722162328661635,0.0007700600646850454,0.00046203603881102723,0.00046203603881102723,0.002926228245803173,0.0,0.0,0.9236100415832434,1
4480,E02004664,0.07064343163538873,0.012332439678284183,0.003351206434316354,0.0006702412868632708,0.001742627345844504,0.004691689008042895,0.013941018766756031,0.010455764075067025,0.014075067024128687,0.0032171581769436996,0.003619302949061662,0.0005361930294906167,0.0,0.00026809651474530834,0.0016085790884718498,0.0,0.00013404825737265417,0.9293565683646112,1
4481,E02004665,0.05682733233636259,0.014379385712642356,0.003105947313930749,0.00034510525710341653,0.002070631542620499,0.002415736799723916,0.007132175313470608,0.008742666513286552,0.00989301737029794,0.002185666628321638,0.004371333256643276,0.0005751754285056943,0.0002300701714022777,0.0,0.0013804210284136661,0.0,0.0,0.9431726676636374,1
4482,E02004666,0.08053302433371959,0.015891408707167688,0.005379903989405728,0.0004966065220989903,0.0016553550736633008,0.005131600728356232,0.013408376096672737,0.01316007283562324,0.014567124648237046,0.0038073166694255916,0.0037245489157424266,0.00024830326104949513,0.0005793742757821553,0.0,0.002483032610494951,0.0,0.0,0.9194669756662804,1
4483,E02004667,0.07821438619525461,0.014161117884272718,0.0047828941198537,0.0006564756635093314,0.002063209228172184,0.0036575072681234175,0.015942980399512332,0.012097908656100534,0.012566819844321486,0.0055331520210072215,0.003001031604614086,0.00046891118822095095,0.00046891118822095095,0.00018756447528838038,0.0026259026540373254,0.0,0.0,0.9217856138047453,1
4484,E02004668,0.06117517847336628,0.015156507413509062,0.003514552443712246,0.0005491488193300384,0.0023064250411861617,0.0028555738605162,0.007797913234486546,0.005820977484898408,0.011641954969796815,0.003844041735310269,0.004503020318506315,0.00043931905546403075,0.0007688083470620538,0.0,0.0019769357495881385,0.0,0.0,0.9388248215266337,1
4485,E02004669,0.06440858781170823,0.013201760234697959,0.0050673423123083075,0.0006667555674089878,0.0014668622482997733,0.0026670222696359514,0.00986798239765302,0.007467662354980664,0.013335111348179758,0.00440058674489932,0.0040005334044539275,0.00013335111348179759,0.00040005334044539273,0.0,0.0017335644752633685,0.0,0.0,0.9355914121882918,1
4486,E02004671,0.06839523475823406,0.017659425367904696,0.005185704274702173,0.0004204625087596356,0.001962158374211633,0.002803083391730904,0.010371408549404345,0.006727400140154169,0.011492641906096706,0.004765241765942537,0.0033637000700770846,0.0009810791871058165,0.0002803083391730904,0.0,0.0023826208829712684,0.0,0.0,0.9316047652417659,1
4487,E02004672,0.1141260327231492,0.023327393487769316,0.005426858901668556,0.0010529726227118095,0.0025919326097521463,0.009800745180625304,0.0194394945731411,0.011825692531994168,0.02316539769965981,0.007937793617365949,0.004535882067066256,0.000566985258383282,0.000971974728657055,0.00024299368216426374,0.0031589178681354284,0.0,8.099789405475457e-05,0.8858739672768507,1
4488,E02004673,0.08161688980432544,0.018666323377960866,0.004248197734294541,0.0006436663233779609,0.002317198764160659,0.0032183316168898045,0.013774459320288363,0.010942327497425335,0.015834191555097837,0.004119464469618949,0.003990731204943357,0.0005149330587023687,0.0003861997940267765,0.0,0.00296086508753862,0.0,0.0,0.9183831101956745,1
4489,E02004674,0.0910129785323647,0.01665170190188556,0.0053873153211982695,0.000571381928005877,0.002530405681168884,0.004979185372622643,0.016814953881315813,0.01526406007672843,0.016406823932740185,0.004979185372622643,0.004244551465186515,0.00032650395886050116,0.0008978858868663783,0.0,0.001959023753163007,0.0,0.0,0.9089870214676353,1
4490,E02004675,0.06680476437079233,0.013464526152252718,0.0031071983428275505,0.0007767995857068876,0.002200932159502848,0.003495598135680994,0.01437079233557742,0.010357327809425169,0.010745727602278612,0.0020714655618850335,0.0027187985499741068,0.0003883997928534438,0.0002589331952356292,0.0002589331952356292,0.0024598653547384776,0.0,0.0001294665976178146,0.9331952356292077,1
4491,E02004676,0.07516913054372337,0.013906289150588825,0.004259584064144325,0.0012528188423953897,0.0025056376847907794,0.005011275369581559,0.013530443497870208,0.011400651465798045,0.012904034076672514,0.002881483337509396,0.003507892758707091,0.0005011275369581559,0.0010022550739163117,0.00025056376847907793,0.0022550739163117012,0.0,0.0,0.9248308694562766,1
4492,E02004677,0.08879492600422834,0.019556025369978858,0.005681818181818182,0.0005285412262156448,0.0021141649048625794,0.0036997885835095136,0.014667019027484143,0.012288583509513742,0.0153276955602537,0.0036997885835095136,0.005153276955602537,0.0005285412262156448,0.0005285412262156448,0.0001321353065539112,0.0048890063424947144,0.0,0.0,0.9112050739957717,1
4493,E02004678,0.0812664907651715,0.015435356200527705,0.004485488126649077,0.001187335092348285,0.002638522427440633,0.005013192612137203,0.013060686015831135,0.01424802110817942,0.013984168865435357,0.005013192612137203,0.00395778364116095,0.0005277044854881266,0.0009234828496042216,0.0,0.0007915567282321899,0.0,0.0,0.9187335092348285,1
4494,E02004679,0.11259112591125911,0.01872018720187202,0.006210062100621006,0.0023400234002340023,0.003780037800378004,0.007020070200702007,0.017010170101701017,0.01953019530195302,0.021780217802178023,0.0057600576005760054,0.006030060300603006,0.00036000360003600034,0.00018000180001800017,0.00027000270002700027,0.0036000360003600037,0.0,0.0,0.8874088740887409,1
4495,E02004680,0.1462979482604817,0.021791767554479417,0.00700904804383841,0.0015292468459283802,0.003950554351981649,0.00700904804383841,0.027016694278068052,0.029310564546960623,0.02880081559831783,0.008665732126927488,0.0053523639607493305,0.0011469351344462852,0.00038231171148209506,0.00012743723716069835,0.004205428826303046,0.0,0.0,0.8537020517395183,1
4496,E02004681,0.22877042593088667,0.02410929547281007,0.011251004553978034,0.0018751674256630056,0.0057594428073935175,0.011317974819180284,0.04393249397267613,0.04607554245914814,0.05357621216180016,0.011518885614787035,0.009174926332708278,0.002276989016876507,0.0018081971604607555,0.0004687918564157514,0.005625502276989017,0.0,0.0,0.7712295740691133,1
4497,E02004682,0.16192875134940626,0.01895166126904162,0.00995561952740794,0.0016792611251049538,0.0041981528127623844,0.007796569509415857,0.029507016912558474,0.029986805805445604,0.03514453640398225,0.010315461197073288,0.006237255607532685,0.0014393666786613889,0.0028787333573227778,0.0007196833393306944,0.0031186278037663427,0.0,0.0,0.8380712486505938,1
4498,E02004683,0.24059320995220002,0.02353229562446378,0.013604608407893124,0.0030641009927687216,0.006250766025248192,0.0107856354945459,0.0431425419781836,0.0484127956857458,0.05760509866405197,0.017894349797769334,0.006250766025248192,0.0025738448339257263,0.0029415369530579726,0.0003676921191322466,0.004044613310454713,0.00012256403971074888,0.0,0.7594067900478,1
4499,E02004684,0.2034464568313698,0.020749076841920167,0.00958326006681906,0.0032530332336908737,0.0054510286618603835,0.00949534024969228,0.037805521364515565,0.04475118691753121,0.05134517320203974,0.00703358537014243,0.007736943907156673,0.001406717074028486,0.0011429576226481448,0.0002637594513803411,0.0034288728679444345,0.0,0.0,0.7965535431686303,1
4500,E02004685,0.2901876267748479,0.02966531440162272,0.014579107505070995,0.002281947261663286,0.004817444219066937,0.013311359026369169,0.04766734279918864,0.060725152129817446,0.08088235294117647,0.01343813387423935,0.00988843813387424,0.0024087221095334685,0.0024087221095334685,0.0002535496957403651,0.007860040567951318,0.0,0.0,0.7098123732251521,1
4501,E02004686,0.3216711956521739,0.034646739130434784,0.016644021739130436,0.0033967391304347825,0.007359601449275362,0.013020833333333334,0.04812047101449275,0.059442934782608696,0.08944746376811594,0.01947463768115942,0.013134057971014492,0.003170289855072464,0.004868659420289855,0.001585144927536232,0.007019927536231884,0.00033967391304347825,0.0,0.678328804347826,1
4502,E02004687,0.14583062312995967,0.01704175881358137,0.008585924287758553,0.0014309873812930923,0.004423051905815012,0.008846103811630025,0.02757902953037596,0.025627683101339924,0.033302979055548326,0.005854039287108105,0.005723949525172369,0.0010407180954858852,0.001170807857421621,0.00039026928580720695,0.004553141667750748,0.0002601795238714713,0.0,0.8541693768700404,1
4503,E02004688,0.17310388782664118,0.019120458891013385,0.00815806246016571,0.0025493945188017845,0.006883365200764819,0.010579987253027405,0.033906947100063735,0.0295729764181007,0.03900573613766731,0.01172721478648821,0.004079031230082855,0.0014021669853409816,0.002294455066921606,0.0006373486297004461,0.0031867431485022306,0.0,0.0,0.8268961121733588,1
4504,E02004689,0.07011070110701106,0.013705851344227728,0.0036900369003690036,0.0010542962572482868,0.0024600246002460025,0.005447197329116148,0.015463011772974872,0.007204357757863293,0.01107011070110701,0.002987172728870146,0.0036900369003690036,0.0,0.0007028641714988579,0.0,0.0024600246002460025,0.00017571604287471446,0.0,0.9298892988929889,1
4505,E02004690,0.14301538461538463,0.014646153846153847,0.008,0.0025846153846153844,0.004923076923076923,0.007507692307692308,0.02596923076923077,0.024,0.03483076923076923,0.005907692307692307,0.006892307692307692,0.0011076923076923078,0.0016,0.0003692307692307692,0.004676923076923077,0.0,0.0,0.8569846153846153,1
4506,E02004691,0.09030310652748082,0.01798515909948434,0.00616274682429883,0.0008803924034712615,0.004779273047415419,0.004024650987297196,0.012073952961891586,0.012073952961891586,0.017356307382719156,0.00427619167400327,0.005533895107533644,0.0006288517167651867,0.0008803924034712615,0.00012577034335303736,0.003521569613885046,0.0,0.0,0.9096968934725191,1
4507,E02004692,0.07949675100235033,0.013272501036914143,0.004424167012304714,0.002073828287017835,0.004562422231439237,0.004838932669708282,0.014516798009124844,0.013963777132586756,0.013549011475183188,0.0015208074104797456,0.003871146135766625,0.00041476565740356696,0.00013825521913452232,0.0,0.0023503387252868796,0.0,0.0,0.9205032489976497,1
4508,E02004693,0.14926174496644296,0.020402684563758388,0.006845637583892617,0.001476510067114094,0.0038926174496644295,0.008456375838926174,0.028993288590604026,0.027516778523489934,0.03181208053691275,0.007516778523489933,0.005906040268456376,0.0012080536912751677,0.0012080536912751677,0.0006711409395973154,0.003355704697986577,0.0,0.0,0.850738255033557,1
4509,E02004694,0.07682101631949051,0.016717526867453893,0.004511078678519305,0.00026535756932466497,0.0022555393392596525,0.003316969616558312,0.012339126973596922,0.009950908849674938,0.014063951174207244,0.003449648401220645,0.005705187740480297,0.0005307151386493299,0.0003980363539869975,0.0,0.003316969616558312,0.0,0.0,0.9231789836805094,1
4510,E02004695,0.11206305688827964,0.0181631254283756,0.0054832076764907475,0.0007996344528215673,0.003312771304546493,0.0052547406899703,0.018277358921635824,0.019419693854238064,0.02410326707790724,0.0052547406899703,0.006282842129312315,0.0005711674663011195,0.0006854009595613434,0.0001142334932602239,0.0042266392506282845,0.0001142334932602239,0.0,0.8879369431117203,1
4511,E02004696,0.08892128279883382,0.017625231910946195,0.004505698383249403,0.0010601643254704478,0.0021203286509408957,0.003843095679830374,0.016962629207527165,0.014312218393851047,0.015637423800689106,0.004903260005300822,0.004373177842565598,0.00026504108136761196,0.0009276437847866419,0.0,0.0023853697323085077,0.0,0.0,0.9110787172011662,1
4512,E02004697,0.0964155084125823,0.01945866861741039,0.006144842721287491,0.000731528895391368,0.004828090709583029,0.003218727139722019,0.014045354791514265,0.011997073884418435,0.019604974396488662,0.006291148500365764,0.005559619604974396,0.0001463057790782736,0.0004389173372348208,0.0002926115581565472,0.0036576444769568397,0.0,0.0,0.9035844915874177,1
4513,E02004698,0.11267605633802817,0.01938512797213388,0.004543389368468878,0.002120248371952143,0.0030289262456459185,0.0025745873087990308,0.01817355747387551,0.020293805845827653,0.023171285779191277,0.00817810086324398,0.004997728305315766,0.0015144631228229592,0.0010601241859760715,0.00030289262456459186,0.0031803725579282144,0.00015144631228229593,0.0,0.8873239436619719,1
4514,E02004699,0.08944076183362898,0.016525067687424143,0.0050415460741294,0.0008402576790215666,0.0026141350014004293,0.004201288395107833,0.013164036971337877,0.016151619830081225,0.01680515358043133,0.003921202502100644,0.005695079824479507,0.0006535337503501073,0.00046680982167864813,0.0,0.003267668751750537,0.0,9.336196433572963e-05,0.910559238166371,1
4515,E02004700,0.1565305531421952,0.020127425427164784,0.01071532001158413,0.001592817839559803,0.003620040544454098,0.007240081088908196,0.027946713003185637,0.030118737329858095,0.03229076165653055,0.01071532001158413,0.006805676223573704,0.0007240081088908196,0.0008688097306689834,0.0001448016217781639,0.0034752389226759338,0.0,0.0001448016217781639,0.8434694468578048,1
4516,E02004702,0.10983667871836429,0.018202219174666502,0.005111582096995387,0.001122054606657524,0.0038648547562648047,0.006108963969579853,0.01595810996135145,0.019448946515397084,0.022067073930931304,0.0063583094377259695,0.0057349457673606784,0.001122054606657524,0.00037401820221917467,0.0008727091385114076,0.0034908365540456303,0.0,0.0,0.8901633212816357,1
4517,E02004703,0.08127824914756958,0.019110300531282213,0.00531282213940211,0.0008722543810958687,0.0019031004678455316,0.0038062009356910633,0.011735786218380779,0.012687336452303544,0.013242407422091824,0.004202680199825549,0.005471413845055903,0.0001585917056537943,7.929585282689715e-05,7.929585282689715e-05,0.002616763143287606,0.0,0.0,0.9187217508524305,1
4518,E02004704,0.1031426269137792,0.023368251410153102,0.0059629331184528605,0.0009669621273166801,0.004512489927477841,0.007252215954875101,0.01676067687348912,0.0136986301369863,0.01385979049153908,0.00628525382755842,0.005479452054794521,0.0011281224818694602,0.0008058017727639,0.00032232070910556004,0.0025785656728444803,0.00016116035455278002,0.0,0.8968573730862208,1
