,GEOGRAPHY_CODE,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household,Total: All households
3818,E02003984,0.4680012132241432,0.006672732787382469,0.004852896572641796,0.016985138004246284,0.5034880194115863,3297.0
3819,E02003985,0.62269548633185,0.003178639542275906,0.004450095359186269,0.019707565162110616,0.34996821360457725,3146.0
3820,E02003986,0.5743760399334442,0.0013311148086522463,0.0026622296173044926,0.014642262895174708,0.4069883527454243,3005.0
3821,E02003987,0.6490969406561002,0.004791743457427202,0.003317360855141909,0.021009952082565425,0.3217840029487652,2713.0
3822,E02003988,0.6130520764667106,0.004943968358602505,0.005932762030323006,0.028675016479894528,0.34739617666446937,3034.0
3823,E02003989,0.6218848467487826,0.005442566599828129,0.006015468347178459,0.026353480378115152,0.3403036379260957,3491.0
3824,E02003990,0.6841994529770671,0.00547022932884494,0.006942983378918578,0.030927835051546393,0.27245949926362295,4753.0
3825,E02003991,0.7255627505396238,0.004316990440949738,0.0018501387604070306,0.020043169904409498,0.24822695035460993,3243.0
3826,E02003992,0.440971387352729,0.02067804760759798,0.004808848280836739,0.02957441692714595,0.5039672998316903,4159.0
3827,E02003993,0.6801824632539281,0.00481500253421186,0.002787633046122656,0.02812975164723771,0.2840851495184997,3946.0
3828,E02003994,0.5390603280511538,0.008896302474284126,0.007228245760355852,0.021962746733388935,0.42285237698081735,3597.0
3829,E02003995,0.5770925110132159,0.0054541640444724145,0.006503041745332494,0.021816656177889658,0.3891336270190896,4767.0
3830,E02003996,0.506426735218509,0.010711225364181662,0.008140531276778063,0.028277634961439587,0.4464438731790917,4668.0
3831,E02003997,0.6023696682464454,0.00971563981042654,0.011848341232227487,0.02085308056872038,0.35521327014218007,4220.0
3832,E02003998,0.6282183316168898,0.007552351527634741,0.009612083762444216,0.021970477171301066,0.33264675592173015,2913.0
3833,E02003999,0.6891342242882045,0.0050358318806895215,0.002905287623474724,0.027503389502227388,0.27542126670540384,5163.0
3834,E02004000,0.6765346103613409,0.00391815411406182,0.00391815411406182,0.013931214627775359,0.3016978667827601,2297.0
3835,E02004001,0.4970501474926254,0.004424778761061947,0.0022123893805309734,0.018067846607669618,0.4782448377581121,2712.0
3836,E02004002,0.6715123094958968,0.0032825322391559202,0.001406799531066823,0.01805392731535756,0.30574443141852287,4265.0
3837,E02004003,0.6270370370370371,0.004074074074074074,0.002962962962962963,0.015925925925925927,0.35,5400.0
3838,E02004004,0.6471941122355106,0.0036798528058877645,0.003219871205151794,0.016329346826126957,0.3295768169273229,4348.0
3839,E02004005,0.6265230943610088,0.0028336639274582033,0.0019835647492207425,0.01785208274298668,0.3508075942193256,3529.0
3840,E02004006,0.641170431211499,0.0077002053388090345,0.0033367556468172485,0.031057494866529773,0.316735112936345,3896.0
3841,E02004007,0.6313608104996546,0.00391434492286438,0.00391434492286438,0.020953258116509325,0.3398572415381073,4343.0
3842,E02004008,0.6924441291238028,0.004256828662646328,0.0024831500532103584,0.024831500532103583,0.27598439162823696,2819.0
3843,E02004009,0.716373173473211,0.0026227051330086175,0.0026227051330086175,0.0258523791682278,0.25252903709254404,2669.0
3844,E02004010,0.534985025864416,0.014974135583991287,0.009801252382248844,0.03185407024230874,0.40838551592703515,3673.0
3845,E02004011,0.6534391534391535,0.006715506715506716,0.005698005698005698,0.028693528693528692,0.30545380545380546,4914.0
3846,E02004012,0.6624592833876222,0.009771986970684038,0.005700325732899023,0.03664495114006515,0.28542345276872966,2456.0
3847,E02004013,0.6573653471771577,0.0054077438892494055,0.001946787800129786,0.024010382868267358,0.3112697382651958,4623.0
3848,E02004014,0.6666666666666666,0.007516623301532235,0.004336513443191674,0.02515177797051171,0.2963284186180977,3459.0
3849,E02004015,0.5506559766763849,0.018950437317784258,0.007653061224489796,0.05211370262390671,0.3706268221574344,2744.0
3850,E02004016,0.590846429556107,0.01902398676592225,0.010476978218913703,0.05155776123518059,0.32809484422387647,3627.0
3851,E02004017,0.6161764705882353,0.00980392156862745,0.00784313725490196,0.0375,0.3286764705882353,4080.0
3852,E02004018,0.5352791878172589,0.012690355329949238,0.007868020304568528,0.04213197969543147,0.4020304568527919,3940.0
3853,E02004019,0.6888235294117647,0.00411764705882353,0.003823529411764706,0.029411764705882353,0.2738235294117647,3400.0
3854,E02004020,0.6464519375943634,0.007045797684952189,0.004529441368897836,0.03145445395067942,0.3105183694011072,3974.0
3855,E02004021,0.6629583848372477,0.004944375772558714,0.004944375772558714,0.0407911001236094,0.28636176349402553,2427.0
3856,E02004022,0.6731765643682742,0.0051813471502590676,0.0051813471502590676,0.03387803905938621,0.2825827022718214,2509.0
3857,E02004023,0.609208103130755,0.0066298342541436465,0.006261510128913444,0.034990791896869246,0.3429097605893186,2715.0
3858,E02004024,0.7110705596107056,0.005474452554744526,0.004866180048661801,0.027980535279805353,0.25060827250608275,3288.0
3859,E02004025,0.6445301736015431,0.004133370074400662,0.003306696059520529,0.025902452466244143,0.3221273077982915,3629.0
3860,E02004026,0.5753424657534246,0.008270871026104937,0.004910829671749806,0.03411734298268286,0.37735849056603776,3869.0
3861,E02004027,0.6128033040784718,0.0043882292204439855,0.0023231801755291687,0.031233866804336603,0.34925141972121837,3874.0
3862,E02004028,0.6732700892857143,0.005580357142857143,0.0033482142857142855,0.025111607142857144,0.29268973214285715,3584.0
3863,E02004029,0.6226358450915641,0.008105673971780246,0.006604623236265386,0.031221855298709095,0.3314320024016812,3331.0
3864,E02004030,0.6791970802919708,0.0062043795620437955,0.0036496350364963502,0.030291970802919708,0.28065693430656935,2740.0
3865,E02004031,0.6151035322777101,0.006699147381242387,0.010962241169305725,0.021315468940316686,0.3459196102314251,3284.0
3866,E02004032,0.684748427672956,0.0047169811320754715,0.0047169811320754715,0.019654088050314465,0.2861635220125786,3816.0
3867,E02004033,0.6315275744265495,0.003904343582235237,0.004392386530014641,0.021961932650073207,0.33821376281112736,4098.0
3868,E02004034,0.6664560960202148,0.00410612760581175,0.003158559696778269,0.02021478205938092,0.3060644346178143,3166.0
3869,E02004035,0.7056737588652482,0.005319148936170213,0.0028368794326241137,0.032624113475177303,0.25354609929078015,2820.0
3870,E02004036,0.6636105653787383,0.004802444881030343,0.007203667321545514,0.015717092337917484,0.3086662300807684,4581.0
3871,E02004037,0.7024621773954316,0.0035597745476119848,0.005339661821417977,0.03174132304954019,0.2568970631859982,3371.0
3872,E02004038,0.5483519476981749,0.006265322800326887,0.010351402887496594,0.04658131299373468,0.38845001362026693,3671.0
3873,E02004039,0.6654113557358053,0.004055619930475087,0.006662804171494786,0.030417149478563152,0.29345307068366167,3452.0
3874,E02004040,0.6939177542477223,0.004186161044077813,0.004186161044077813,0.024870721497168184,0.27283920216695395,4061.0
3875,E02004041,0.6467707376798286,0.0036730945821854912,0.006734006734006734,0.030303030303030304,0.3125191307009489,3267.0
3876,E02004043,0.6786925686093124,0.005242059821153253,0.006167129201356768,0.026210299105766267,0.28368794326241137,3243.0
3877,E02004044,0.6594724220623501,0.009858779642952304,0.011723954169997336,0.055955235811350916,0.26298960831334933,3753.0
3878,E02004045,0.6863836696822083,0.005335189051264208,0.004407330085826954,0.02389236836000928,0.27998144282069126,4311.0
3879,E02004046,0.6702547542160029,0.003588087549336204,0.003946896304269824,0.02045209903121636,0.30175816289917473,2787.0
3880,E02004047,0.625998547567175,0.005083514887436456,0.006172839506172839,0.02795933188090051,0.3347857661583152,2754.0
3881,E02004048,0.6644078735075831,0.006776379477250726,0.008067118425298484,0.018393030009680542,0.3023555985801872,3099.0
3882,E02004049,0.6568573014991671,0.00277623542476402,0.002498611882287618,0.019156024430871738,0.3187118267629095,3602.0
3883,E02004050,0.6768853464132434,0.009196811771919068,0.010116492949110975,0.01900674432863274,0.2847946045370938,3262.0
3884,E02004051,0.6620052145058071,0.010429011614126571,0.00687366674567433,0.018961839298411946,0.3017302678359801,4219.0
3885,E02004052,0.6911217437533227,0.00531632110579479,0.004784688995215311,0.024720893141945772,0.27405635300372144,3762.0
3886,E02004053,0.6411901983663943,0.008459743290548424,0.006417736289381563,0.025962660443407233,0.31796966161026835,3428.0
3887,E02004054,0.6709645425241756,0.005702950657079098,0.004711133151500124,0.030498388296553436,0.2881229853706918,4033.0
3888,E02004055,0.5952813067150635,0.004234724742891712,0.0069570477918935265,0.02722323049001815,0.3663036902601331,3306.0
3889,E02004056,0.6642620979861737,0.007814848211602044,0.010820559062218215,0.017132551848512173,0.2999699428914938,3327.0
3890,E02004057,0.6064788732394366,0.0050704225352112674,0.005633802816901409,0.02535211267605634,0.35746478873239435,3550.0
3891,E02004058,0.5660723649711589,0.007865757734661772,0.01048767697954903,0.028841111693759833,0.38673308862087047,3814.0
3892,E02004059,0.6503623188405797,0.003321256038647343,0.006944444444444444,0.021739130434782608,0.3176328502415459,3312.0
3893,E02004060,0.6623255813953488,0.006821705426356589,0.006201550387596899,0.02201550387596899,0.30263565891472866,3225.0
3894,E02004061,0.5640664601520698,0.006758659532526049,0.005068994649394537,0.03604618417347226,0.3880597014925373,3551.0
3895,E02004062,0.5606060606060606,0.005681818181818182,0.006493506493506494,0.030032467532467532,0.3971861471861472,3696.0
3896,E02004063,0.6143410852713178,0.004706533776301218,0.009966777408637873,0.03460686600221484,0.33637873754152825,3612.0
3897,E02004064,0.49736453721273455,0.012861058401855367,0.013071895424836602,0.03415559772296015,0.4425469112376133,4743.0
3898,E02004065,0.6715606307775965,0.004893964110929853,0.004622077215878194,0.03452963567156063,0.2843936922240348,3678.0
3899,E02004066,0.6355122324159022,0.006498470948012232,0.007071865443425076,0.02981651376146789,0.3211009174311927,5232.0
3900,E02004067,0.5629359016937895,0.006974427100631019,0.007970773829292593,0.02457655264031883,0.3975423447359681,3011.0
3901,E02004068,0.6452784503631961,0.005447941888619854,0.005145278450363196,0.0423728813559322,0.30175544794188863,3304.0
3902,E02004069,0.6374407582938388,0.006770480704129994,0.004400812457684496,0.03994583615436696,0.3114421123899797,2954.0
3903,E02004072,0.6724952741020794,0.004253308128544423,0.003544423440453686,0.03000945179584121,0.2896975425330813,4232.0
3904,E02004073,0.5836920133907222,0.005021520803443328,0.0052606408417025345,0.03538976566236251,0.3706360593017695,4182.0
3905,E02004074,0.6264304171280916,0.00516795865633075,0.006644518272425249,0.03617571059431524,0.32558139534883723,2709.0
3906,E02004075,0.6653238301828324,0.005887821506042764,0.003408738766656337,0.03191819026960025,0.2934614192748683,3227.0
3907,E02004076,0.6417865707434053,0.008093525179856115,0.008393285371702638,0.027577937649880094,0.31414868105515587,3336.0
3908,E02004077,0.7088875453446191,0.0048367593712212815,0.0048367593712212815,0.036275695284159616,0.24516324062877873,3308.0
3909,E02004078,0.6160177271288383,0.008547008547008548,0.010762899651788541,0.025007913896802784,0.3396644507755619,3159.0
3910,E02004080,0.5896875682761634,0.007209962857767096,0.008520865195542932,0.028839851431068386,0.36574175223945815,4577.0
3911,E02004081,0.6888888888888889,0.004761904761904762,0.005158730158730159,0.031746031746031744,0.26944444444444443,2520.0
3912,E02004082,0.7045454545454546,0.0061633281972265025,0.005778120184899846,0.02889060092449923,0.2546224961479199,2596.0
3913,E02004083,0.6736285157337789,0.006683375104427736,0.006961849067112225,0.031189083820662766,0.28153717627401836,3591.0
3914,E02004084,0.6480703095147115,0.008788689338937715,0.0072602216278181125,0.018723729461215134,0.31715705005731754,2617.0
3915,E02004085,0.651064948724691,0.009729161188535366,0.010780962398106757,0.0402313962661057,0.28819353142256116,3803.0
3916,E02004086,0.6510003175611305,0.006668783740870117,0.009209272785011114,0.040647824706255956,0.2924738012067323,3149.0
3917,E02004087,0.6211107880197732,0.010468159348647864,0.01279441698168072,0.044780459435882526,0.3108461762140157,3439.0
3918,E02004088,0.6828890266584005,0.007439553626782393,0.006819590824550527,0.04184748915065096,0.2610043397396156,3226.0
3919,E02004089,0.5087719298245614,0.012366983031348864,0.014667817083692839,0.04227782571182054,0.42191544434857636,3477.0
3920,E02004090,0.6103756708407871,0.006082289803220036,0.008944543828264758,0.03506261180679785,0.3395348837209302,2795.0
3921,E02004091,0.6340354236476783,0.007898516036381044,0.008855911919578746,0.050981330780277646,0.2982288176160843,4178.0
3922,E02004092,0.6315412186379928,0.007168458781362007,0.01099163679808841,0.04420549581839905,0.3060931899641577,4185.0
3923,E02004093,0.6300841514726507,0.007713884992987377,0.00876577840112202,0.03997194950911641,0.3134642356241234,2852.0
3924,E02004094,0.6470588235294118,0.007976071784646061,0.007643735460285809,0.024260551678298437,0.31306081754735793,3009.0
3925,E02004095,0.5704297758585235,0.008225375282747275,0.00987045033929673,0.04441702652683529,0.36705737199259714,4863.0
3926,E02004096,0.716319018404908,0.008588957055214725,0.005398773006134969,0.04196319018404908,0.22773006134969326,4075.0
3927,E02004097,0.6237970253718286,0.008457276173811607,0.004374453193350831,0.05045202682997959,0.31291921843102943,3429.0
3928,E02004098,0.6082381238725195,0.006013229104028864,0.008117859290438966,0.04269392663860493,0.3349368610944077,3326.0
3929,E02004100,0.6677927927927928,0.0059121621621621625,0.003941441441441441,0.036317567567567564,0.28603603603603606,3552.0
3930,E02004102,0.48859512700881286,0.009072058061171591,0.006480041472265423,0.041472265422498704,0.45438050803525143,3858.0
3931,E02004103,0.6457615437629222,0.011371467953135768,0.012405237767057202,0.025499655410062026,0.3049620951068229,2902.0
3932,E02004104,0.6890675241157557,0.003215434083601286,0.006752411575562701,0.03376205787781351,0.26720257234726685,3110.0
3933,E02004105,0.6921534219102532,0.004261719729255453,0.007019303083479569,0.021809977437954375,0.2747555778390574,3989.0
3934,E02004106,0.6346749226006192,0.0043343653250774,0.003405572755417957,0.021671826625386997,0.33591331269349844,3230.0
3935,E02004108,0.590265987549519,0.0050933786078098476,0.005659309564233163,0.025183927560837576,0.3737973967176004,3534.0
3936,E02004109,0.7107776261937244,0.005457025920873124,0.005798090040927694,0.031036834924965895,0.24693042291950887,2932.0
3937,E02004110,0.6980416929879975,0.0066329753632343655,0.003158559696778269,0.030322173089071383,0.2618445988629185,3166.0
3938,E02004111,0.6513080827801639,0.008590394377196407,0.004295197188598204,0.021085513471300273,0.3147208121827411,2561.0
3939,E02004112,0.6823734729493892,0.004886561954624782,0.0031413612565445027,0.03211169284467714,0.2774869109947644,2865.0
3940,E02004113,0.6208315288003464,0.006063230835859679,0.007579038544824599,0.022953659592897357,0.3425725422260719,4618.0
3941,E02004114,0.6801576872536137,0.003942181340341655,0.0028909329829172143,0.03153745072273324,0.28147174770039424,3805.0
3942,E02004115,0.6472037447647204,0.004927322000492732,0.003941857600394186,0.022172949002217297,0.3217541266321754,4059.0
3943,E02004116,0.5916998011928429,0.0054671968190854875,0.007952286282306162,0.021123260437375745,0.37375745526838966,4024.0
3944,E02004117,0.6883116883116883,0.002540937323546019,0.007058159232072276,0.0251270468661773,0.2769621682665161,3542.0
3945,E02004118,0.6921355498721228,0.008631713554987212,0.008312020460358057,0.041879795396419436,0.24904092071611253,3128.0
3946,E02004119,0.6651010822952829,0.010210332856851132,0.011027159485399224,0.051051664284255664,0.26260976107821116,4897.0
3947,E02004120,0.6509139545251895,0.012260365581810076,0.01649576460098083,0.06709763709317877,0.25323227819884087,4486.0
3948,E02004121,0.6837893649974187,0.010067114093959731,0.013422818791946308,0.05162622612287042,0.24109447599380485,3874.0
3949,E02004122,0.7077374404107077,0.005867253392005867,0.007700770077007701,0.04033736707004034,0.23835716905023835,2727.0
3950,E02004123,0.636482939632546,0.007545931758530184,0.0032808398950131233,0.03641732283464567,0.31627296587926507,3048.0
3951,E02004124,0.7045383411580595,0.007198748043818467,0.008763693270735524,0.025978090766823163,0.2535211267605634,3195.0
3952,E02004125,0.6637704054765666,0.008688783570300158,0.006845708267509215,0.02869931542917325,0.29199578725645076,3798.0
3953,E02004126,0.6251847472657405,0.0053207212533254505,0.005616316878510198,0.027785988767366245,0.33609222583505766,3383.0
3954,E02004128,0.6910169838346634,0.009003478616738286,0.007161857990587273,0.03417229384080213,0.2586453857172089,4887.0
3955,E02004129,0.6930417495029821,0.015506958250497018,0.005566600397614314,0.04254473161033797,0.24333996023856858,2515.0
3956,E02004130,0.5556656755863891,0.008259002312520648,0.006937561942517344,0.030393128510075983,0.3987446316484969,3027.0
3957,E02004131,0.6666666666666666,0.006464646464646465,0.00808080808080808,0.03272727272727273,0.28606060606060607,2475.0
3958,E02004132,0.7146695325094036,0.007522837184309511,0.0037614185921547557,0.037614185921547555,0.23643202579258463,3722.0
3959,E02004133,0.636281179138322,0.009523809523809525,0.007029478458049887,0.03310657596371882,0.31405895691609975,4410.0
3960,E02004135,0.6737967914438503,0.005614973262032086,0.0050802139037433155,0.039037433155080216,0.27647058823529413,3740.0
3961,E02004136,0.6738967838444279,0.012465719272001994,0.006731488406881077,0.039640987284966345,0.26726502119172274,4011.0
3962,E02004137,0.6571664601404378,0.00950020652622883,0.0024783147459727386,0.049153242461792646,0.28170177612556796,2421.0
3963,E02004138,0.5736053719008265,0.008522727272727272,0.005681818181818182,0.030475206611570247,0.38171487603305787,3872.0
3964,E02004139,0.6241199877563514,0.007652280379553107,0.003979185797367615,0.038261401897765536,0.32598714416896235,3267.0
3965,E02004140,0.5328413284132841,0.013284132841328414,0.004428044280442804,0.042804428044280446,0.4066420664206642,2710.0
3966,E02004141,0.6808829031051253,0.0074822297044519264,0.005237560793116348,0.041900486344930786,0.2644968200523756,2673.0
3967,E02004142,0.6996644295302014,0.013003355704697987,0.007130872483221477,0.047818791946308725,0.23238255033557048,2384.0
3968,E02004143,0.6941730003619254,0.00760043431053203,0.005066956207021353,0.025696706478465437,0.26746290264205574,2763.0
3969,E02004144,0.6782063963072865,0.007583250906693043,0.004945598417408506,0.027035938015166502,0.28222881635344543,3033.0
3970,E02004145,0.6058763931104356,0.004390408645727794,0.0037149611617696724,0.04187774400540358,0.3441404930766633,2961.0
3971,E02004146,0.6859320419180692,0.00825658939345824,0.0057161003493172435,0.03207367418228009,0.2680215941568752,3149.0
3972,E02004147,0.544833729216152,0.014845605700712588,0.010095011876484561,0.03800475059382423,0.3922209026128266,3368.0
3973,E02004148,0.5727470141150923,0.008686210640608035,0.004614549402823019,0.035559174809989144,0.3783930510314875,3684.0
3974,E02004149,0.5874021617592248,0.048080506895266495,0.012299664554603056,0.0819977636973537,0.270219903093552,2683.0
3975,E02004150,0.569056870363829,0.06958671847403744,0.020840692334864006,0.04945249028611798,0.2910632285411515,2831.0
3976,E02004151,0.6708984375,0.018310546875,0.00927734375,0.052001953125,0.24951171875,4096.0
3977,E02004152,0.4410039113428944,0.15808344198174706,0.007170795306388526,0.061277705345501955,0.3324641460234681,3068.0
3978,E02004153,0.6276202219482121,0.01757090012330456,0.014180024660912454,0.05055487053020962,0.2900739827373613,3244.0
3979,E02004154,0.5298094652735095,0.08574062692071296,0.0107559926244622,0.07098955132145052,0.30270436385986477,3254.0
3980,E02004155,0.6079632465543645,0.01653905053598775,0.01010719754977029,0.04532924961715161,0.32006125574272587,3265.0
3981,E02004156,0.34615384615384615,0.067461949814891,0.010078157136980667,0.05861785273549979,0.5176881941587824,4862.0
3982,E02004157,0.4820757937862752,0.03072721065209969,0.014339364970979856,0.08808467053601912,0.38477296005462613,2929.0
3983,E02004158,0.5713468687446382,0.03431512725193023,0.012296253931941665,0.05862167572204747,0.32342007434944237,3497.0
3984,E02004159,0.6681322882813994,0.021028484037468934,0.010323073982030204,0.06040909959854712,0.24010705410055438,5231.0
3985,E02004160,0.6519623743107363,0.018164125851443398,0.006811547194291274,0.039247486214725916,0.2838144664288031,3083.0
3986,E02004161,0.5958049886621315,0.020691609977324263,0.016156462585034014,0.04563492063492063,0.3217120181405896,3528.0
3987,E02004162,0.5599250936329588,0.017166042446941324,0.01373283395755306,0.05711610486891386,0.352059925093633,3204.0
3988,E02004163,0.5851204659782896,0.011649457241196717,0.007413290971670638,0.054011119936457505,0.3418056658723855,3777.0
3989,E02004164,0.7025163736642537,0.009307135470527405,0.005170630816959669,0.03205791106514995,0.2509479489831093,2901.0
3990,E02004165,0.7079622839182819,0.007333682556312206,0.004452592980618125,0.03247773703509691,0.24777370350969094,3818.0
3991,E02004166,0.6798876798876798,0.006669006669006669,0.005265005265005265,0.03825903825903826,0.2699192699192699,2849.0
3992,E02004167,0.616764514024788,0.005870841487279843,0.010110893672537508,0.030006523157208087,0.33724722765818654,3066.0
3993,E02004168,0.5651731160896131,0.009164969450101833,0.007128309572301426,0.03767820773930754,0.38085539714867617,2946.0
3994,E02004169,0.7088852988691438,0.010016155088852988,0.004523424878836834,0.030694668820678513,0.24588045234248787,3095.0
3995,E02004170,0.6457894736842106,0.008947368421052631,0.00631578947368421,0.03236842105263158,0.30657894736842106,3800.0
3996,E02004171,0.6721129880919413,0.009692605926336195,0.007200221545278316,0.047078371642204374,0.2639158127942398,3611.0
3997,E02004172,0.7000368052999631,0.007729112992270887,0.005152741994847258,0.03901361796098638,0.24806772175193229,2717.0
3998,E02004173,0.6794625719769674,0.010876519513755598,0.004478566858605247,0.04798464491362764,0.2571976967370441,3126.0
3999,E02004174,0.6038295577130529,0.009708737864077669,0.0048543689320388345,0.03586839266450917,0.34573894282632145,3708.0
4000,E02004175,0.5379591836734694,0.009387755102040816,0.006530612244897959,0.030612244897959183,0.41551020408163264,2450.0
4001,E02004176,0.636144578313253,0.010843373493975903,0.0036144578313253013,0.04176706827309237,0.3076305220883534,2490.0
4002,E02004177,0.6270207852193995,0.008852963818321785,0.007698229407236336,0.02386451116243264,0.3325635103926097,2598.0
4003,E02004178,0.6789954337899543,0.01141552511415525,0.006392694063926941,0.040639269406392696,0.2625570776255708,2190.0
4004,E02004179,0.6487325400931195,0.007242628039317123,0.007501293326435592,0.039058458354888775,0.297465080186239,3866.0
4005,E02004180,0.7374856706152082,0.0072602216278181125,0.006878104700038212,0.027894535727932747,0.22048146732900267,2617.0
4006,E02004181,0.6171450737005431,0.005430566330488751,0.00504266873545384,0.03452288595810706,0.3378588052754073,2578.0
4007,E02004182,0.5209087915706289,0.013170892327955219,0.008231807704972012,0.025024695423114918,0.43266381297332895,3037.0
4008,E02004183,0.6230055658627087,0.008534322820037106,0.0055658627087198514,0.02894248608534323,0.3339517625231911,2695.0
4009,E02004184,0.640625,0.010142543859649123,0.008771929824561403,0.03179824561403509,0.3086622807017544,3648.0
4010,E02004185,0.7003378378378379,0.009121621621621622,0.002702702702702703,0.02837837837837838,0.2594594594594595,2960.0
4011,E02004186,0.6932078935291418,0.008031206975676917,0.0052776502983019734,0.03396053235429096,0.2595227168425883,4358.0
4012,E02004187,0.6718682271348071,0.007802340702210663,0.00411790203727785,0.030775899436497615,0.28543563068920674,4614.0
4013,E02004188,0.6772009029345373,0.006772009029345372,0.0032247662044501773,0.028700419219606577,0.28410190261206064,3101.0
4014,E02004189,0.6859662576687117,0.009202453987730062,0.006134969325153374,0.03450920245398773,0.2641871165644172,2608.0
4015,E02004190,0.6742671009771987,0.01520086862106406,0.005971769815418024,0.048317046688382194,0.256243213897937,3684.0
4016,E02004191,0.5126786537574919,0.021668971876440755,0.012678653757491932,0.0677731673582296,0.3852005532503458,4338.0
4017,E02004192,0.6715585559142941,0.00968594071030232,0.004989727032579982,0.05400645729380687,0.2597593190490167,3407.0
4018,E02004193,0.6997389033942559,0.008033741715203857,0.004820245029122314,0.03213496686081543,0.2552721430006025,4979.0
4019,E02004194,0.6457528957528957,0.015444015444015444,0.009974259974259974,0.05244530244530245,0.27638352638352637,3108.0
4020,E02004195,0.5718824463860207,0.008339952343129467,0.007545671167593328,0.03891977760127085,0.3733121525019857,2518.0
4021,E02004196,0.6687715269804823,0.010907003444316877,0.005166475315729047,0.046785304247990815,0.26836969001148103,3484.0
4022,E02004197,0.6884735202492211,0.007476635514018692,0.006230529595015576,0.03364485981308411,0.2641744548286604,3210.0
4023,E02004198,0.5935153583617747,0.009215017064846417,0.00955631399317406,0.03037542662116041,0.35733788395904437,2930.0
4024,E02004199,0.6596385542168675,0.00941265060240964,0.004518072289156626,0.038780120481927714,0.2876506024096386,2656.0
4025,E02004200,0.6317749275961936,0.006206040546131568,0.006619776582540339,0.03764997931319818,0.3177492759619363,2417.0
4026,E02004201,0.6757436112274822,0.00754084625052367,0.003770423125261835,0.03686635944700461,0.2760787599497277,2387.0
4027,E02004202,0.6488188976377953,0.007349081364829396,0.004461942257217848,0.04461942257217848,0.294750656167979,3810.0
4028,E02004203,0.6500777604976672,0.015163297045101089,0.004665629860031105,0.04782270606531882,0.2822706065318818,2572.0
4029,E02004204,0.6461119927454092,0.007481296758104738,0.005440943096803446,0.034912718204488775,0.3060530491951938,4411.0
4030,E02004205,0.6628556235043871,0.00904014889657006,0.005583621377293273,0.03562882212177612,0.2868917840999734,3761.0
4031,E02004206,0.5545208771402824,0.007810153199158907,0.0054070291378792434,0.03394412736557525,0.39831781315710424,3329.0
4032,E02004207,0.6760040499493757,0.007087411407357408,0.004387445156935539,0.03442456969287884,0.27809652379345257,2963.0
4033,E02004208,0.6628094725511302,0.008342303552206673,0.007265877287405812,0.0368675995694295,0.2847147470398278,3716.0
4034,E02004209,0.6744595274007039,0.0057817998994469585,0.005027652086475616,0.026143790849673203,0.2885872297637003,3978.0
4035,E02004210,0.5035330261136712,0.011367127496159755,0.007987711213517665,0.034715821812596005,0.4423963133640553,3255.0
4036,E02004211,0.6559679037111334,0.013373453694416584,0.006686726847208292,0.037111334002006016,0.2868605817452357,2991.0
4037,E02004212,0.658987915407855,0.00906344410876133,0.00944108761329305,0.03323262839879154,0.2892749244712991,2648.0
4038,E02004213,0.7212261422787739,0.010121457489878543,0.007807981492192018,0.03990746096009254,0.22093695777906305,3458.0
4039,E02004214,0.5367498314227916,0.011126095751854349,0.01078894133513149,0.027983816587997302,0.4133513149022252,2966.0
4040,E02004215,0.6102825745682888,0.009811616954474097,0.0066718995290423865,0.036891679748822605,0.33634222919937207,2548.0
4041,E02004216,0.6984717059066502,0.00950020652622883,0.00660883932259397,0.039239983477901696,0.24617926476662536,2421.0
4042,E02004217,0.5904572564612326,0.011076398750355012,0.010508378301618859,0.0448736154501562,0.3430843510366373,3521.0
4043,E02004218,0.6681514476614699,0.012249443207126948,0.004083147735708983,0.034521158129175944,0.2809948032665182,2694.0
4044,E02004219,0.6870578443612152,0.011235955056179775,0.004161464835622139,0.030378693300041615,0.2671660424469413,2403.0
4045,E02004220,0.5814494680851063,0.004986702127659575,0.004986702127659575,0.026595744680851064,0.3819813829787234,3008.0
4046,E02004221,0.6238865061035962,0.005278785879247773,0.006928406466512702,0.030353018805674696,0.33355328274496865,3031.0
4047,E02004222,0.5490477901545096,0.007905138339920948,0.008264462809917356,0.03233920229967661,0.4024434063959756,2783.0
4048,E02004223,0.664765638923543,0.006237747282124399,0.008732846194974157,0.021921226162894315,0.2983425414364641,5611.0
4049,E02004224,0.7035302593659942,0.006484149855907781,0.005403458213256484,0.0335014409221902,0.2510806916426513,2776.0
4050,E02004225,0.646568821896073,0.008330027766759222,0.005156683855612852,0.02380007933359778,0.3161443871479572,2521.0
4051,E02004226,0.6918819188191881,0.007380073800738007,0.0033825338253382535,0.02982779827798278,0.26752767527675275,3252.0
4052,E02004227,0.6838134430727023,0.0054869684499314125,0.003657978966620942,0.024691358024691357,0.28235025148605397,4374.0
4053,E02004228,0.7058255551979401,0.006115223688445446,0.0054715159317669775,0.03250724171226263,0.2500804634695848,3107.0
4054,E02004229,0.7021696252465484,0.010848126232741617,0.005424063116370809,0.03895463510848126,0.24260355029585798,4056.0
4055,E02004230,0.5958416405582455,0.00854457419538593,0.008829393335232128,0.03560239248077471,0.3511819994303617,3511.0
4056,E02004231,0.6560247167868177,0.007209062821833162,0.006865774116031583,0.04874699622382424,0.2811534500514933,2913.0
