,GEOGRAPHY_CODE,Occupancy rating of rooms: +1,Occupancy rating of rooms: +2 or more,Occupancy rating of rooms: -1,Occupancy rating of rooms: -2 or less,Occupancy rating of rooms: 0,Total: All households
1018,E02001075,0.23065778035352072,0.3784410315850478,0.09620399884091568,0.034772529701535784,0.25992465951898003,3451.0
1019,E02001076,0.21900678813862093,0.23829939264022865,0.20400142908181493,0.023579849946409433,0.31511254019292606,2799.0
1020,E02001077,0.21689122576404862,0.4995070653959908,0.05257969109431482,0.009530069010844562,0.2214919487348012,3043.0
1021,E02001078,0.22131578947368422,0.511578947368421,0.06342105263157895,0.02,0.18368421052631578,3800.0
1022,E02001079,0.28040638606676344,0.3413642960812772,0.08563134978229318,0.019738751814223514,0.2728592162554427,3445.0
1023,E02001080,0.2324087591240876,0.261021897810219,0.1591240875912409,0.016934306569343065,0.3305109489051095,3425.0
1024,E02001081,0.3176134333690604,0.4844587352625938,0.0285816362986781,0.006073597713469096,0.16327259735619865,2799.0
1025,E02001082,0.23758620689655172,0.3386206896551724,0.10896551724137932,0.007931034482758621,0.30689655172413793,2900.0
1026,E02001083,0.3267909715407262,0.25637880274779196,0.07433758586849853,0.005888125613346418,0.3366045142296369,4076.0
1027,E02001084,0.23686580606424498,0.4464124887421195,0.07145001501050735,0.011107775442809968,0.23416391474031822,3331.0
1028,E02001085,0.28856964397251716,0.344472204871955,0.07245471580262336,0.020924422236102434,0.273579013116802,3202.0
1029,E02001086,0.32621951219512196,0.35704607046070463,0.05894308943089431,0.009823848238482384,0.24796747967479674,2952.0
1030,E02001087,0.2660359944623904,0.48038763267189666,0.045454545454545456,0.002076603599446239,0.20604522381172127,4334.0
1031,E02001088,0.31844608879492603,0.37790697674418605,0.0483615221987315,0.008985200845665961,0.2463002114164905,3784.0
1032,E02001089,0.23165782079300656,0.6194192944114892,0.02247892600686856,0.002497658445207618,0.12394630034342803,3203.0
1033,E02001090,0.2731038878266412,0.4888463989802422,0.039834289356277884,0.009560229445506692,0.18865519439133205,3138.0
1034,E02001091,0.3345360824742268,0.36572164948453606,0.04639175257731959,0.007216494845360825,0.24613402061855671,3880.0
1035,E02001092,0.32935375032442255,0.3270179081235401,0.053983908642616145,0.012976901116013496,0.27666753179340775,3853.0
1036,E02001093,0.3916815514161776,0.2837458535340648,0.05690227098749681,0.012758356723653993,0.25491196733860677,3919.0
1037,E02001094,0.3350240933299518,0.2566573674866853,0.07278721785442556,0.0126806999746386,0.32285062135429876,3943.0
1038,E02001095,0.3689839572192513,0.26149732620320854,0.058823529411764705,0.014438502673796792,0.2962566844919786,3740.0
1039,E02001096,0.3281751824817518,0.41226277372262776,0.040875912408759124,0.008759124087591242,0.20992700729927008,3425.0
1040,E02001097,0.39880952380952384,0.28089569160997735,0.05782312925170068,0.011054421768707483,0.2514172335600907,3528.0
1041,E02001098,0.32869182850861123,0.43239281788200806,0.0348112861854159,0.004397215097105167,0.19970685232685967,2729.0
1042,E02001099,0.39592760180995473,0.27111613876319757,0.05279034690799397,0.008295625942684766,0.2718702865761689,2652.0
1043,E02001100,0.3138996138996139,0.43243243243243246,0.03552123552123552,0.005019305019305019,0.21312741312741312,2590.0
1044,E02001101,0.24418129848917924,0.6059616169865251,0.027766435279706004,0.005308289097590854,0.11678236014699878,2449.0
1045,E02001102,0.32845271072417886,0.46220815195884446,0.03917688959240206,0.00593589236248516,0.16422635536208943,2527.0
1046,E02001103,0.27965403624382207,0.5168863261943987,0.023064250411861616,0.004118616144975288,0.17627677100494235,2428.0
1047,E02001104,0.30531129088990505,0.4519873373197327,0.0457263454097784,0.005627857896588111,0.19134716848399577,2843.0
1048,E02001105,0.3101644245142003,0.4080717488789238,0.0343796711509716,0.006352765321375187,0.24103139013452915,2676.0
1049,E02001106,0.32434402332361517,0.3680758017492711,0.037900874635568516,0.008381924198250729,0.26129737609329445,2744.0
1050,E02001107,0.2696365767878077,0.3919499804611176,0.08089097303634232,0.029699101211410707,0.2278233685033216,2559.0
1051,E02001108,0.35526315789473684,0.20246179966044142,0.09380305602716468,0.013582342954159592,0.3348896434634975,2356.0
1052,E02001109,0.33343248066627007,0.24925639500297442,0.07465794170136823,0.01933372992266508,0.3233194527067222,3362.0
1053,E02001110,0.3036026582721231,0.5498426023084995,0.020636586218957677,0.0017488632388947185,0.12416928996152501,2859.0
1054,E02001111,0.24701774803607798,0.10677916787896422,0.1437299970904859,0.06109979633401222,0.4413732906604597,3437.0
1055,E02001112,0.2492860057119543,0.627906976744186,0.018767849857201143,0.0024479804161566705,0.10159118727050184,2451.0
1056,E02001113,0.24084394904458598,0.16998407643312102,0.1731687898089172,0.12539808917197454,0.2906050955414013,2512.0
1057,E02001114,0.35231825987406984,0.2990841442472811,0.06525472238122496,0.025186033199771037,0.2581568402976531,3494.0
1058,E02001115,0.3220729366602687,0.40652591170825336,0.04529750479846449,0.00690978886756238,0.21919385796545104,2605.0
1059,E02001116,0.3284457478005865,0.22454964390448262,0.11185588604943443,0.07121910347716799,0.26392961876832843,2387.0
1060,E02001117,0.3011818528402592,0.4937094929470072,0.030499428135722456,0.002287457110179184,0.17232176896683188,2623.0
1061,E02001118,0.2851161020175105,0.5142748382185002,0.025504377617053674,0.0030452988199467074,0.17205938332698897,2627.0
1062,E02001119,0.20988513748694745,0.18552036199095023,0.20710059171597633,0.1371388792203272,0.2603550295857988,2873.0
1063,E02001121,0.23784440842787682,0.1766612641815235,0.17585089141004862,0.08630470016207456,0.3233387358184765,2468.0
1064,E02001123,0.3314203730272597,0.25538020086083213,0.07639885222381636,0.021162123385939743,0.31563845050215206,2788.0
1065,E02001124,0.3202707516921981,0.23120769504809405,0.09832561453509084,0.025293908086925544,0.32490203063769146,2807.0
1066,E02001125,0.2961630695443645,0.4754196642685851,0.04226618705035971,0.010491606714628298,0.17565947242206234,3336.0
1067,E02001126,0.34106452572108237,0.20071364852809992,0.09991079393398751,0.035979779958370504,0.32233125185845973,3363.0
1068,E02001127,0.3054421768707483,0.37108843537414965,0.06224489795918367,0.017006802721088437,0.24421768707482994,2940.0
1069,E02001128,0.36867763558805605,0.3068251066422913,0.06002437538086532,0.014320536258379037,0.25015234613040827,3282.0
1070,E02001129,0.381201044386423,0.2545691906005222,0.05515665796344647,0.014360313315926894,0.2947127937336815,3064.0
1071,E02001130,0.31361175560711524,0.4203402938901779,0.03634957463263728,0.005027068832173241,0.22467130703789637,2586.0
1072,E02001131,0.31772865192891203,0.4577373211963589,0.04074555700043346,0.009969657563935847,0.17381881231035978,2307.0
1073,E02001132,0.37054009819967265,0.40589198036006546,0.029132569558101472,0.003927986906710311,0.1905073649754501,3055.0
1074,E02001133,0.2970405553525758,0.5327000365363537,0.024844720496894408,0.0047497259773474606,0.14066496163682865,2737.0
1075,E02001134,0.26734539969834087,0.5659879336349924,0.029034690799396683,0.0026395173453996985,0.13499245852187028,2652.0
1076,E02001135,0.30956848030018763,0.2176360225140713,0.10569105691056911,0.028142589118198873,0.3389618511569731,3198.0
1077,E02001136,0.3245919186513246,0.4276157345464276,0.041477120685041474,0.008027829810008028,0.1982873963071983,3737.0
1078,E02001137,0.3108728943338438,0.5509188361408882,0.022970903522205207,0.0030627871362940277,0.11217457886676876,2612.0
1079,E02001138,0.25020576131687244,0.5901234567901235,0.018930041152263374,0.0035665294924554186,0.13717421124828533,3645.0
1080,E02001139,0.2944256236526024,0.15922389898367725,0.13735756082537728,0.08592546966430552,0.3230674468740376,3247.0
1081,E02001140,0.3195538057742782,0.32677165354330706,0.08333333333333333,0.02526246719160105,0.24507874015748032,3048.0
1082,E02001141,0.3037311804494872,0.1490290202923849,0.14182849661793584,0.04407593279511237,0.36133536984507963,4583.0
1083,E02001142,0.2100494233937397,0.6618616144975288,0.018945634266886325,0.005766062602965404,0.10337726523887973,2428.0
1084,E02001143,0.2895972325179145,0.29058561897702,0.09587348653323449,0.03953545836422041,0.2844082036076106,4047.0
1085,E02001144,0.3495281370150297,0.376092275428172,0.053827333100314574,0.004893393918210416,0.21565886053827332,2861.0
1086,E02001145,0.30724261123741475,0.4748294900941864,0.029230269568041572,0.002923026956804157,0.1857746021435531,3079.0
1087,E02001146,0.2704280155642023,0.1883916990920882,0.14591439688715954,0.08722438391699092,0.30804150453955903,3084.0
1088,E02001147,0.3090118386083595,0.309736651365064,0.07586373520173956,0.012805025368446485,0.29258274945639046,4139.0
1089,E02001148,0.3102189781021898,0.36450729927007297,0.05337591240875912,0.011405109489051095,0.26049270072992703,4384.0
1090,E02001149,0.360539979231568,0.22554517133956387,0.059190031152647975,0.00809968847352025,0.3466251298026999,4815.0
1091,E02001150,0.3079004329004329,0.41125541125541126,0.04383116883116883,0.008658008658008658,0.22835497835497837,3696.0
1092,E02001151,0.2961547647480296,0.470026271793647,0.03749701456890375,0.008598041557200859,0.18772390733221878,4187.0
1093,E02001152,0.30137981118373275,0.37400145243282495,0.058823529411764705,0.013313967562333575,0.25248123940934397,4131.0
1094,E02001153,0.3850050658561297,0.3209726443768997,0.04822695035460993,0.011955420466058764,0.23383991894630193,4935.0
1095,E02001154,0.35942492012779553,0.31378366042902783,0.058877225011410315,0.008900045641259699,0.2590141487905066,4382.0
1096,E02001155,0.329852045256745,0.3371047287496374,0.04960835509138381,0.009573542210617928,0.2738613286916159,3447.0
1097,E02001156,0.248291015625,0.575439453125,0.032470703125,0.006591796875,0.13720703125,4096.0
1098,E02001157,0.31015579919215236,0.24264281592613965,0.07789959607616849,0.015868436237738027,0.3534333525678015,3466.0
1099,E02001158,0.33125229526257804,0.31546088872567024,0.062063900110172605,0.008079324274697026,0.28314359162688213,2723.0
1100,E02001159,0.34683855125844076,0.37538367096378145,0.03898096992019644,0.007673419275629221,0.2311233885819521,3258.0
1101,E02001160,0.2946927374301676,0.39141061452513964,0.05621508379888268,0.00803072625698324,0.2496508379888268,2864.0
1102,E02001161,0.3708708708708709,0.32094594594594594,0.05930930930930931,0.012387387387387387,0.23648648648648649,2664.0
1103,E02001162,0.34102755026061055,0.35405807892777363,0.043559195830230824,0.011913626209977662,0.24944154877140728,2686.0
1104,E02001163,0.3009269726430025,0.5037304996608637,0.027583088401537417,0.004747908659281031,0.1630115306353154,4423.0
1105,E02001164,0.33497363796133567,0.3226713532513181,0.070298769771529,0.01335676625659051,0.2586994727592267,2845.0
1106,E02001165,0.3474830954169797,0.39030803906836964,0.045078888054094664,0.005634861006761833,0.21149511645379415,2662.0
1107,E02001166,0.22073017205203524,0.365925304238355,0.11665967268149391,0.04112463281577843,0.2555602182123374,2383.0
1108,E02001167,0.27874688501246,0.39266642933428264,0.053755784976860094,0.013883944464222144,0.2609469562121752,2809.0
1109,E02001168,0.3184834123222749,0.4208530805687204,0.044312796208530805,0.007819905213270141,0.20853080568720378,4220.0
1110,E02001169,0.23304894476874718,0.6591827570722946,0.014818140996856757,0.003367759317467445,0.08958239784463404,4454.0
1111,E02001170,0.2195945945945946,0.6701254826254827,0.011341698841698842,0.0014478764478764478,0.09749034749034749,4144.0
1112,E02001171,0.26820673453406424,0.5775254502740799,0.031714956930305405,0.004306969459671104,0.1182458888018794,2554.0
1113,E02001173,0.2998320268756999,0.25,0.08370660694288914,0.02379619260918253,0.3426651735722284,3572.0
1114,E02001174,0.2278751603249252,0.5870029927319367,0.04061564771269773,0.007695596408721676,0.1368106028217187,2339.0
1115,E02001175,0.2648683782905427,0.4738381540461489,0.04582385440363991,0.013649658758531037,0.20181995450113746,3077.0
1116,E02001176,0.2559839210670565,0.4346793349168646,0.035446738534624524,0.007125890736342043,0.26676411474511236,5473.0
1117,E02001177,0.3125966660938306,0.36827633614023025,0.05275820587729851,0.007389585839491322,0.2589792060491493,5819.0
1118,E02001179,0.3494165878271839,0.32891832229580575,0.0772626931567329,0.017975402081362345,0.22642699463891516,3171.0
1119,E02001180,0.44846577498033047,0.14634146341463414,0.07041699449252557,0.011408339889850511,0.3233674272226593,2542.0
1120,E02001181,0.27611090011393846,0.36384352449677176,0.049753133308013675,0.008355488036460312,0.3019369540448158,2633.0
1121,E02001182,0.3359375,0.2938701923076923,0.057692307692307696,0.01141826923076923,0.3010817307692308,3328.0
1122,E02001183,0.32067775337307813,0.36523376215877,0.053655475368685285,0.010982114841543772,0.2494508942579228,3187.0
1123,E02001185,0.30259295499021527,0.49070450097847357,0.04354207436399217,0.007093933463796477,0.1560665362035225,4088.0
1124,E02001186,0.29142474318892364,0.4799017418490398,0.030147387226440375,0.004242965609647164,0.1942831621259491,4478.0
1125,E02001187,0.32532467532467535,0.4152597402597403,0.03896103896103896,0.005194805194805195,0.21525974025974026,3080.0
1126,E02001188,0.3184547115635604,0.3140172278778387,0.0597755155311929,0.0075698251109370925,0.3001827199164709,3831.0
1127,E02001189,0.29810901001112344,0.4974972191323693,0.035038932146829814,0.007230255839822024,0.1621245828698554,3596.0
1128,E02001190,0.25796269727403154,0.2645624103299857,0.06197991391678623,0.0109038737446198,0.40459110473457677,3485.0
1129,E02001191,0.2757311052031903,0.48765666540068364,0.022028104823395366,0.0060767185719711354,0.2085074060007596,2633.0
1130,E02001192,0.19985999299965,0.5187259362968148,0.056002800140007,0.004900245012250612,0.22051102555127755,2857.0
1131,E02001193,0.36363636363636365,0.2796947577969476,0.0457863304578633,0.00829462508294625,0.3025879230258792,3014.0
1132,E02001194,0.22184557438794728,0.5962335216572505,0.04105461393596987,0.004519774011299435,0.13634651600753295,2655.0
1133,E02001195,0.3560049019607843,0.43075980392156865,0.036458333333333336,0.0033700980392156864,0.17340686274509803,3264.0
1134,E02001196,0.27907656341320863,0.5277615429573349,0.02162478082992402,0.0032144944476914087,0.16832261835184104,3422.0
1135,E02001197,0.2510492178557802,0.5551316291491797,0.03510110644792064,0.0034338038916444107,0.155284242655475,2621.0
1136,E02001198,0.31152927120669055,0.3847072879330944,0.04360812425328554,0.006571087216248507,0.253584229390681,3348.0
1137,E02001199,0.28777189888300997,0.5199882422104645,0.03292181069958848,0.00823045267489712,0.15108759553204,3402.0
1138,E02001200,0.311949069539667,0.14103819784524976,0.07737512242899118,0.0068560235063663075,0.46278158667972574,4084.0
1139,E02001201,0.32710280373831774,0.46403900853311664,0.023567655424624138,0.00650142218610321,0.17878911011783827,2461.0
1140,E02001202,0.4158291457286432,0.20100502512562815,0.07160804020100503,0.007851758793969849,0.30370603015075376,3184.0
1141,E02001203,0.21065473769825133,0.6848312322082147,0.015860105734038225,0.0008133387555917039,0.08784058560390402,2459.0
1142,E02001204,0.29677589852008457,0.48784355179704014,0.029069767441860465,0.005549682875264271,0.18076109936575052,3784.0
1143,E02001205,0.3150339964744397,0.3319063208259884,0.061697305464618483,0.005036514731805591,0.28632586250314784,3971.0
1144,E02001206,0.25483870967741934,0.5687096774193549,0.02,0.002903225806451613,0.15354838709677418,3100.0
1145,E02001207,0.2532290958531611,0.5686607749830047,0.02345343303874915,0.001699524133242692,0.15295717199184228,2942.0
1146,E02001208,0.369413813116657,0.3659315147997678,0.035403366221706326,0.004352872896111433,0.2248984329657574,3446.0
1147,E02001209,0.3689715281812899,0.3895990703079605,0.03021499128413713,0.004938988959907031,0.2062754212667054,3442.0
1148,E02001210,0.2632270785409136,0.4748603351955307,0.0345054222806441,0.007886953664147224,0.21952021031876437,3043.0
1149,E02001211,0.21820975797157127,0.6262005378409528,0.028428736073761045,0.0042258932001536685,0.12293507491356127,2603.0
1150,E02001212,0.28832525177172696,0.38642297650130547,0.04699738903394256,0.012308839985080195,0.2659455427079448,2681.0
1151,E02001213,0.2653252222742162,0.5329901731399158,0.022227421619092184,0.002339728591483388,0.17711745437529247,4274.0
1152,E02001214,0.23297604035308953,0.5592686002522068,0.034993694829760405,0.00819672131147541,0.16456494325346785,3172.0
1153,E02001215,0.26912828321279025,0.5580510087552341,0.027407689379520365,0.004187285877426722,0.14122573277502856,2627.0
1154,E02001216,0.21731289449954913,0.6221821460775473,0.01953712052900511,0.003005710850616171,0.13796212804328223,3327.0
1155,E02001217,0.3560944479897894,0.3599234205488194,0.06158264199106573,0.005424377791959157,0.2169751116783663,3134.0
1156,E02001218,0.2363405336721728,0.6425243540872512,0.019483269800931808,0.0016941973739940702,0.09995764506565015,2361.0
1157,E02001219,0.21547458389563653,0.692757534862798,0.014394961763382817,0.000899685110211426,0.07647323436797121,2223.0
1158,E02001220,0.24136442141623488,0.6014680483592401,0.025906735751295335,0.0038860103626943004,0.1273747841105354,2316.0
1159,E02001221,0.18231349538977368,0.7384744341994971,0.006705783738474434,0.0012573344509639564,0.07124895222129086,2386.0
1160,E02001222,0.24596940884663085,0.6420008267879289,0.020256304257957835,0.007441091360066143,0.08433236874741629,2419.0
1161,E02001223,0.20843761172685019,0.6953879156238827,0.007865570253843403,0.0021451555237754737,0.0861637468716482,2797.0
1162,E02001224,0.25274725274725274,0.6534536891679749,0.010596546310832025,0.0019623233908948193,0.08124018838304553,2548.0
1163,E02001225,0.21598414795244386,0.6571994715984147,0.018163804491413475,0.001321003963011889,0.10733157199471599,3028.0
1164,E02001226,0.2550215208034433,0.5627690100430416,0.03443328550932568,0.005738880918220947,0.14203730272596843,2788.0
1165,E02001227,0.17659665666523788,0.7522503214744963,0.015430775825117874,0.0017145306472353193,0.05400771538791256,2333.0
1166,E02001228,0.1778483525208416,0.7522826518459707,0.013894402540690751,0.0011909487892020642,0.05478364430329496,2519.0
1167,E02001229,0.4185050331976869,0.32298136645962733,0.03384022274576997,0.004711929749411009,0.21996144784750482,4669.0
1168,E02001230,0.29624893435635125,0.5072463768115942,0.03495311167945439,0.0076726342710997444,0.15387894288150042,2346.0
1169,E02001231,0.30922431865828093,0.42627533193570927,0.04122990915443746,0.008385744234800839,0.2148846960167715,2862.0
1170,E02001232,0.3506925207756233,0.26842105263157895,0.08227146814404432,0.016066481994459834,0.28254847645429365,3610.0
1171,E02001233,0.31605450236966826,0.28199052132701424,0.07197867298578199,0.015106635071090047,0.3148696682464455,3376.0
1172,E02001234,0.3397730757436369,0.2511499540018399,0.0775835633241337,0.02054584483287335,0.3109475620975161,3261.0
1173,E02001235,0.3758586849852797,0.30291135099771016,0.06018972849198561,0.014066077854105331,0.2469741576709192,3057.0
1174,E02001236,0.3145253526496378,0.2661075104841784,0.059855127716355316,0.012581014105985514,0.34693099504384295,2623.0
1175,E02001237,0.35654145077720206,0.3283678756476684,0.04533678756476684,0.007448186528497409,0.2623056994818653,3088.0
1176,E02001238,0.33597061316756144,0.36931336535744563,0.04803616840915513,0.009042102288782142,0.23763775077705568,3539.0
1177,E02001239,0.3379327646763673,0.3738083291520321,0.04315102860010035,0.011038635223281485,0.23406924234821877,3986.0
1178,E02001240,0.3252279635258359,0.425531914893617,0.04939209726443769,0.015577507598784195,0.18427051671732522,2632.0
1179,E02001241,0.33114128128977516,0.11285532456512516,0.1041578277471362,0.03882053457785321,0.4130250318201103,4714.0
1180,E02001242,0.3462603878116344,0.4518698060941828,0.04224376731301939,0.005886426592797784,0.15373961218836565,2888.0
1181,E02001243,0.3077324973876698,0.4399164054336468,0.031609195402298854,0.00522466039707419,0.21551724137931033,3828.0
1182,E02001244,0.3337673611111111,0.4969618055555556,0.029513888888888888,0.003472222222222222,0.1362847222222222,2304.0
1183,E02001245,0.3508142423406017,0.26386972122550373,0.05851504278222468,0.008280430582390284,0.3185205630692796,3623.0
1184,E02001246,0.310594152782144,0.3250550141464948,0.04809808236403647,0.008487896887771141,0.3077648538195536,3181.0
1185,E02001247,0.3443223443223443,0.28113553113553114,0.05982905982905983,0.009462759462759462,0.3052503052503053,3276.0
1186,E02001248,0.35856650057493294,0.2792257569950172,0.04906094288999617,0.011498658489842852,0.3016481410502108,5218.0
1187,E02001249,0.3515919205751455,0.3200958575830195,0.055802807257788425,0.006846970215679562,0.265662444368367,2921.0
1188,E02001250,0.2879064669345999,0.5166240409207161,0.03215199123127512,0.006211180124223602,0.15710632078918524,2737.0
1189,E02001251,0.3705010585744531,0.399788285109386,0.03458009880028229,0.00529287226534933,0.1898376852505293,2834.0
1190,E02001252,0.3469512195121951,0.47560975609756095,0.02621951219512195,0.004573170731707317,0.14664634146341463,3280.0
1191,E02001253,0.4096545615589017,0.34145261293179807,0.03454384410983171,0.005757307351638618,0.20859167404782994,2258.0
1192,E02001254,0.3269076305220884,0.3634538152610442,0.043775100401606426,0.009236947791164659,0.25662650602409637,2490.0
1193,E02001255,0.3534509439801919,0.2986691426802847,0.06004333023831631,0.01145156298359641,0.2763850201176106,3231.0
1194,E02001256,0.35346273664030675,0.18691588785046728,0.08938413611310808,0.035705727294512345,0.33453151210160553,4173.0
1195,E02001257,0.35014005602240894,0.3326330532212885,0.05298786181139122,0.007469654528478058,0.2567693744164332,4284.0
1196,E02001258,0.3181677499226246,0.47508511296812134,0.035283194057567316,0.006809037449705973,0.16465490560198082,3231.0
1197,E02001259,0.27104765903842115,0.26369934914969556,0.10833508293092589,0.02057526768843166,0.3363426411925257,4763.0
1198,E02001260,0.21560975609756097,0.6565853658536586,0.01886178861788618,0.0022764227642276423,0.10666666666666667,3075.0
1199,E02001261,0.2922237380627558,0.44529331514324694,0.05620736698499318,0.008458390177353342,0.19781718963165076,3665.0
1200,E02001262,0.21115796302302953,0.5196237431073629,0.05806033084657801,0.019137204022056438,0.19202075900097307,3083.0
1201,E02001263,0.23936638310354943,0.6415371076562042,0.013493693165151071,0.0014667057788207685,0.10413611029627456,3409.0
1202,E02001264,0.2688465031789282,0.5171056615198305,0.03693611867998789,0.013018468059339995,0.1640932485619134,3303.0
1203,E02001265,0.26889020070838254,0.5050177095631642,0.03305785123966942,0.0038370720188902006,0.18919716646989373,3388.0
1204,E02001266,0.3057263021675833,0.3723714008411517,0.04723390488515044,0.007440957618893562,0.26722743448722097,3091.0
1205,E02001267,0.25287695485393924,0.457657125995869,0.07229271171437002,0.0035408675125405725,0.2136323399232812,3389.0
1206,E02001268,0.2527881040892193,0.6228455559310578,0.01622169651909429,0.002027712064886786,0.1061169313957418,2959.0
1207,E02001269,0.2516778523489933,0.4583333333333333,0.04278523489932886,0.008668903803131992,0.23853467561521252,3576.0
1208,E02001270,0.29064039408866993,0.47482211275314723,0.031198686371100164,0.0035577449370552817,0.19978106185002736,3654.0
1209,E02001271,0.28632938643702904,0.4772156440617151,0.03229278794402583,0.0057409400789379264,0.19842124147829207,2787.0
1210,E02001272,0.23663895486935868,0.6131235154394299,0.015439429928741092,0.0032660332541567696,0.13153206650831353,3368.0
1211,E02001273,0.3092664980455277,0.37985743849160725,0.043688204184870086,0.0034490687514371118,0.26373879052655785,4349.0
1212,E02001274,0.17413409596441054,0.7025738798856054,0.017159199237368923,0.0009532888465204957,0.10517953606609469,3147.0
1213,E02001275,0.3135086670651524,0.43813508667065154,0.0328750747160789,0.00986252241482367,0.20561864913329347,3346.0
1214,E02001276,0.24853711117955035,0.5029257776408993,0.04619648906683092,0.005235602094240838,0.1971050200184786,3247.0
1215,E02001277,0.3148342977380326,0.3537611783271962,0.04708048395581273,0.00631246712256707,0.2780115728563914,3802.0
1216,E02001278,0.23713180601011605,0.6117227015769117,0.017851829812555786,0.001487652484379649,0.1318060101160369,3361.0
1217,E02001279,0.18509159823120658,0.7391029690461149,0.007264687302590019,0.0006317119393556538,0.06790903348073278,3166.0
1218,E02001280,0.2806717904924566,0.4406490179333903,0.03159692570452605,0.005123825789923143,0.24195844007970396,3513.0
1219,E02001281,0.22178861788617887,0.687479674796748,0.01040650406504065,0.0026016260162601626,0.07772357723577236,3075.0
1220,E02001282,0.3056344696969697,0.46638257575757575,0.04142992424242424,0.004971590909090909,0.1815814393939394,4224.0
1221,E02001283,0.26839403568809583,0.5372769494011245,0.030310437545832316,0.0034221461745294547,0.160596431190418,4091.0
1222,E02001284,0.21856,0.6752,0.01088,0.00096,0.0944,3125.0
1223,E02001285,0.2065684468999386,0.6608348680171885,0.017188459177409455,0.003069367710251688,0.11233885819521179,3258.0
1224,E02001286,0.16203854949362953,0.7337471414570402,0.015681149950996405,0.003266906239790918,0.08526625285854296,3061.0
1225,E02001287,0.251249107780157,0.6363311920057102,0.014632405424696645,0.0028551034975017845,0.09493219129193434,2802.0
1226,E02001288,0.2429519071310116,0.619126589275843,0.019624101713653953,0.003316749585406302,0.11498065229408513,3618.0
1227,E02001289,0.26163182737693863,0.6271072151045178,0.015059563946954372,0.0029220049449314453,0.09327938862665767,4449.0
1228,E02001290,0.2759390107846783,0.5552249907028635,0.022685013015991073,0.004090740052063964,0.14206024544440313,2689.0
1229,E02001291,0.29531812725090034,0.4831932773109244,0.03091236494597839,0.004201680672268907,0.18637454981992796,3332.0
1230,E02001292,0.23663500678426053,0.5668928086838535,0.023880597014925373,0.004884667571234735,0.16770691994572592,3685.0
1231,E02001293,0.2681376215407629,0.5774121166791324,0.02019446522064323,0.0033657442034405387,0.13089005235602094,2674.0
1232,E02001294,0.271665308340125,0.4873675631621842,0.02906818799239337,0.0057049714751426246,0.20619396903015486,3681.0
1233,E02001295,0.356941309255079,0.29288939051918733,0.0505079006772009,0.006772009029345372,0.29288939051918733,3544.0
1234,E02001296,0.3200999444752915,0.332870627429206,0.05830094392004442,0.01249305941143809,0.27623542476401997,3602.0
1235,E02001297,0.3465481886534518,0.3998632946001367,0.04101161995898838,0.004442925495557075,0.20813397129186603,2926.0
1236,E02001298,0.34195658638120724,0.35057983942908116,0.05352363960749331,0.010110020814748736,0.2438299137674695,3363.0
1237,E02001299,0.32164044364199124,0.4529275212793397,0.036884188805777665,0.0036110394635027084,0.1849368068093887,3877.0
1238,E02001300,0.3198403648802737,0.4871721778791334,0.03164196123147092,0.00427594070695553,0.15706955530216649,3508.0
1239,E02001301,0.3656204021579206,0.358018636586562,0.039970573810691516,0.0029426189308484553,0.23344776851397744,4078.0
1240,E02001302,0.2677774471883368,0.45462659922642074,0.044034513537637605,0.0041654269562630165,0.22939601309134186,3361.0
1241,E02001303,0.3430638078016017,0.3606303280805993,0.05063291139240506,0.009816584861792819,0.23585636786360115,3871.0
1242,E02001304,0.2679144385026738,0.6046345811051693,0.01764705882352941,0.0017825311942959,0.10802139037433155,5610.0
1243,E02001305,0.274649821477616,0.5800604229607251,0.0222466355396869,0.0024718483932985444,0.12057127162867344,3641.0
1244,E02001306,0.26338400528750827,0.5981493721083939,0.01784534038334435,0.002313284864507601,0.11830799735624586,3026.0
1245,E02001307,0.23889009321482765,0.6598742683719921,0.014307392152612184,0.0019510080208107522,0.08497723823975721,4613.0
1246,E02001308,0.3094450569643513,0.4645350973906652,0.031606027195883866,0.0025725836089672913,0.1918412348401323,2721.0
1247,E02001309,0.3478829064296916,0.46811291165708313,0.029273392577104027,0.0026136957658128594,0.15211709357030842,3826.0
1248,E02001310,0.3479816044966786,0.41057741440981094,0.04190086867654573,0.004087889626980072,0.19545222278998467,3914.0
1249,E02001311,0.3559731543624161,0.38791946308724834,0.04134228187919463,0.006442953020134228,0.2083221476510067,3725.0
1250,E02001312,0.31884480746791133,0.48103850641773627,0.03471411901983664,0.004667444574095682,0.16073512252042008,3428.0
1251,E02001313,0.30173640762880727,0.43979504696840305,0.051522914887560486,0.007970395673213778,0.19897523484201537,3513.0
1252,E02001314,0.25744416873449133,0.5732009925558312,0.021712158808933003,0.0024813895781637717,0.14516129032258066,3224.0
1253,E02001315,0.2823646794711898,0.5799451234721876,0.015714642055375407,0.001746071339486156,0.12022948366176103,4009.0
1254,E02001316,0.37779049799656556,0.3202633085289067,0.04779622209502003,0.013737836290784202,0.24041213508872353,3494.0
1255,E02001317,0.33188220230473753,0.4240717029449424,0.030729833546734954,0.006145966709346991,0.20717029449423816,3905.0
1256,E02001318,0.2817647058823529,0.5276470588235294,0.027058823529411764,0.004705882352941176,0.1588235294117647,3400.0
1257,E02001319,0.3352427714129842,0.43071467539552644,0.03082378614293508,0.0070921985815602835,0.196126568466994,3666.0
