,GEOGRAPHY_CODE,Africa,Antarctica and Oceania (including Australasia) and Other,British Overseas,Europe,Europe: EU countries,Europe: EU countries: All other EU countries,Europe: EU countries: European Union EU14,Europe: EU countries: European Union EU2,Europe: EU countries: European Union EU8,Europe: Non-EU countries - All other non-EU countries,Europe: United Kingdom,Middle East and Asia,The Americas and the Caribbean,Total: All usual residents
539,E02000571,0.0576362413097107,0.02489347387306571,0.0007849293563579278,0.7962547656425207,0.141287284144427,0.004933841668535546,0.11437542049786947,0.007400762502803319,0.014577259475218658,0.04978694774613142,0.6051805337519623,0.051917470284817226,0.06851311953352769,8918.0
540,E02000572,0.08242269239711696,0.013136479888398047,0.0022087886538014415,0.757149500116252,0.14182748198093467,0.008370146477563357,0.09428039990699837,0.022552894675656823,0.016624040920716114,0.045454545454545456,0.5698674726807719,0.09137409904673331,0.05370843989769821,8602.0
541,E02000573,0.04121012314554446,0.039076893241539803,0.0010666149520023272,0.7727140502278678,0.1501018132454184,0.004654319790555609,0.12363036943663337,0.0062057597207408124,0.015611364297488606,0.03287113352079899,0.5897411034616503,0.07126927179288277,0.0746630466401629,10313.0
542,E02000574,0.055810983397190296,0.022860791826309068,0.0019157088122605363,0.7478927203065134,0.1713920817369093,0.00561941251596424,0.14150702426564496,0.009706257982120051,0.014559386973180077,0.03524904214559387,0.5412515964240102,0.10689655172413794,0.06462324393358876,7830.0
543,E02000575,0.0619531595227574,0.0208572691117985,0.0015024304021210783,0.7384003535130358,0.16986301369863013,0.006274856385329209,0.12965090587715422,0.01599646486964207,0.01794078656650464,0.044631020768890854,0.5239063190455148,0.11498011489173664,0.062306672558550595,11315.0
544,E02000576,0.0813267122645929,0.01405415534526375,0.000281083106905275,0.7375620725194416,0.14588213248383772,0.0056216621381055,0.11196477091726788,0.010774852431368874,0.017520846997095475,0.04403635341515975,0.5476435866204441,0.10802960742059402,0.05874636934320247,10673.0
545,E02000577,0.13474257554143432,0.0046686551679419016,0.0014265335235378032,0.6881078978083258,0.11088056023862015,0.001815588120866295,0.09207625470107639,0.004798340033718065,0.01219037738295941,0.05005835818959927,0.5271689793801063,0.12060692517183244,0.05044741278692776,7711.0
546,E02000578,0.10293137908061292,0.0029980013324450365,0.0006662225183211193,0.7611592271818788,0.11508994003997335,0.0036642238507661557,0.0734510326449034,0.024150566289140574,0.013824117255163224,0.040473017988007995,0.6055962691538974,0.0966022651565623,0.03564290473017988,6004.0
547,E02000579,0.0696096964305571,0.011564550205715557,0.0008895807850550428,0.7640386967641499,0.1312131657956188,0.002779939953297009,0.11297675970199043,0.002779939953297009,0.01267652618703436,0.028132992327365727,0.6046925386411653,0.08817969531858112,0.06571778049594129,8993.0
548,E02000580,0.09531645569620253,0.018227848101265823,0.0006329113924050633,0.7240506329113924,0.15025316455696203,0.003924050632911393,0.12367088607594937,0.0060759493670886075,0.01658227848101266,0.033417721518987344,0.540379746835443,0.0960759493670886,0.06569620253164557,7900.0
549,E02000581,0.10606060606060606,0.005411255411255411,0.000946969696969697,0.7305194805194806,0.11160714285714286,0.002976190476190476,0.09199134199134198,0.005411255411255411,0.011228354978354978,0.04518398268398268,0.573728354978355,0.10619588744588744,0.050865800865800864,7392.0
550,E02000582,0.04371083600794742,0.02277242854959499,0.0007641754546843956,0.7024300779458964,0.20968974476539814,0.003973712364358857,0.1748433440317897,0.009781445819960263,0.02109124254928932,0.04722604309949564,0.4455142900810026,0.12517193947730398,0.10515054256457283,6543.0
551,E02000583,0.04729309271935283,0.02582451773490977,0.0009334163036714375,0.7355320472930927,0.1607031736154325,0.0020224019912881146,0.13550093341630368,0.007778469197261979,0.015401369010578718,0.033447417548226506,0.5413814561294338,0.09427504667081518,0.09614187927815805,6428.0
552,E02000584,0.042642140468227424,0.022853957636566332,0.00013935340022296544,0.6858974358974359,0.18464325529542922,0.0039018952062430325,0.161231884057971,0.005992196209587514,0.013517279821627648,0.058807134894091416,0.44244704570791527,0.13015607580824973,0.11831103678929766,7176.0
553,E02000585,0.07171117705242334,0.015084075173095944,0.0004945598417408506,0.6336547972304649,0.17804154302670624,0.0034619188921859545,0.15009891196834818,0.011003956478733926,0.01347675568743818,0.052670623145400594,0.40294263105835804,0.18508902077151335,0.09396636993076163,8088.0
554,E02000586,0.03830707445165277,0.011584800741427247,0.00030892801977139327,0.6699104108742663,0.2738646895273401,0.003398208217485326,0.24096385542168675,0.012202656780970034,0.017299969107198023,0.06194006796416435,0.3341056533827618,0.17608897126969417,0.10379981464318813,6474.0
555,E02000587,0.05002308757888256,0.02524241957826689,0.00015391719255040788,0.657380329382792,0.20763429275050024,0.0046175157765122364,0.17269509004155764,0.010466369093427736,0.019855317839002618,0.057257195628751735,0.3924888410035401,0.15468677851315993,0.11251346775434816,6497.0
556,E02000588,0.04062865741514797,0.013542885805049323,0.0005015883631499749,0.6908543721785655,0.2533021233907373,0.005350275873599732,0.21049991640193946,0.008192609931449591,0.02925932118374854,0.06520648720949673,0.3723457615783314,0.14044474168199297,0.1140277545560943,5981.0
557,E02000589,0.06306057679039602,0.013522837036014902,0.0005519525320822409,0.6079757140885884,0.2403753277218159,0.0033117151924934455,0.20877604526010762,0.009107216779356976,0.019180350489857872,0.045398095763764315,0.32220229060300815,0.21029391472333378,0.10459500482958466,7247.0
558,E02000590,0.06561767659859391,0.009039169735520589,0.00033478406427854036,0.6898225644459324,0.19601606963508536,0.002845664546367593,0.16705724807499164,0.007197857381988617,0.01891529963173753,0.03866755942417141,0.4551389353866756,0.15165718111817877,0.08352862403749582,5974.0
559,E02000591,0.08309178743961353,0.012077294685990338,0.0006441223832528181,0.6249597423510467,0.21674718196457327,0.005797101449275362,0.17455716586151368,0.011755233494363929,0.02463768115942029,0.05684380032206119,0.35136876006441226,0.20450885668276972,0.07471819645732689,6210.0
560,E02000592,0.032095766828591256,0.017696044413601664,0.001040943789035392,0.7076682859125607,0.2822692574600972,0.002255378209576683,0.2505204718945177,0.012144344205412909,0.01734906315058987,0.06020124913254684,0.3651977793199167,0.13705759888965996,0.104441360166551,5764.0
561,E02000593,0.045565170362358035,0.017982693347755544,0.00013520822065981613,0.7232287723093564,0.29826933477555434,0.0033802055164954027,0.2601406165494862,0.01041103299080584,0.024337479718766902,0.061384532179556514,0.3635749053542455,0.12790697674418605,0.08518117901568416,7396.0
562,E02000594,0.04567196420305508,0.016355500694337295,0.00046289152908501776,0.7415522295941984,0.19703749421385588,0.00540040117265854,0.16710384199969142,0.007560561641721956,0.016972689399783983,0.03625983644499306,0.5082548989353495,0.09088103687702515,0.10507637710229903,6481.0
563,E02000595,0.047379522959597596,0.01833522635080318,0.00016225864027259452,0.734707123154308,0.19406133376602305,0.003731948726269674,0.16728865812104496,0.007950673373357132,0.01509005354535129,0.052896316728865814,0.4877494726594191,0.1007626156092812,0.09865325328573747,6163.0
564,E02000596,0.03536345776031434,0.015717092337917484,0.0010578812150521385,0.7524557956777996,0.230315853105637,0.004533776635937736,0.20190418618709385,0.007405168505364969,0.01647272177724044,0.06785552365120145,0.45428441892096116,0.11137977935620372,0.08402599365271271,6617.0
565,E02000597,0.08664772727272728,0.009943181818181818,0.0006313131313131314,0.7023358585858586,0.1387310606060606,0.002840909090909091,0.10984848484848485,0.007575757575757576,0.018465909090909092,0.041351010101010104,0.5222537878787878,0.14125631313131312,0.059185606060606064,6336.0
566,E02000598,0.03299147411343136,0.009020140862473743,0.0001235635734585444,0.8089707154330903,0.10725318176201656,0.0018534536018781664,0.07525021623625355,0.011614975905103176,0.018534536018781664,0.02656616829358705,0.6751513653774868,0.11936241196095392,0.029531694056592117,8093.0
567,E02000599,0.06536320822035108,0.008705580134151562,0.0005708577137148566,0.6701869559012417,0.09519052376195233,0.0025688597117168544,0.06593406593406594,0.008420151277294135,0.01826744683887541,0.02269159412016555,0.5523048380191238,0.22420436706150992,0.030969030969030968,7007.0
568,E02000600,0.049282296650717705,0.00777511961722488,0.0003588516746411483,0.7422248803827751,0.1089712918660287,0.00215311004784689,0.06399521531100479,0.014832535885167464,0.02799043062200957,0.028229665071770334,0.6050239234449761,0.16961722488038278,0.030741626794258372,8360.0
569,E02000601,0.03863598185788678,0.009575004199563246,8.399126490844952e-05,0.7791869645556863,0.10902066185116747,0.003863598185788678,0.06736099445657652,0.01243070720645053,0.025365362002351757,0.03225264572484462,0.6379136569796741,0.13976146480766,0.03275659331429531,11906.0
570,E02000602,0.05111046455241974,0.008534574726020755,0.0002909514111143439,0.7623896809232859,0.116186596838328,0.002909514111143439,0.06701580836000388,0.01648724662981282,0.02977402773736786,0.026282610803995732,0.6199204732809621,0.14547570555717196,0.032198622829987394,10311.0
571,E02000603,0.04410743227598981,0.0031257235471173882,0.00011576753878212549,0.7362815466543181,0.116230608937254,0.001968048159296133,0.06112526047696226,0.016091687890715443,0.037045612410280156,0.0231535077564251,0.596897429960639,0.1966890483908312,0.019680481592961332,8638.0
572,E02000604,0.03236631305477376,0.006603160857328426,0.00021649707728945658,0.7281879194630873,0.10121238363282095,0.002164970772894566,0.05055206754708812,0.01980948257198528,0.028685862740853,0.02154145919030093,0.6054340766399654,0.20827018835245725,0.024355921195063867,9238.0
573,E02000605,0.0362907976905856,0.005891363261458701,0.0004713090609166961,0.7639919877459644,0.09449746671379758,0.002827854365500177,0.05019441498762814,0.016495817132084364,0.024979380228584893,0.018263226110521974,0.6512312949216449,0.17096736184753153,0.022387180393543066,8487.0
574,E02000606,0.044021584777051974,0.01126573889993373,0.0016093912714191044,0.779608065890372,0.13765028874372812,0.003597462841995645,0.07990154312221906,0.02167944712676323,0.032471835652750164,0.03654264886869261,0.6054151282779513,0.12789927104042412,0.03559594812079902,10563.0
575,E02000607,0.03562490799352274,0.009715883998233475,0.00029442072721919626,0.8580892094803474,0.1011335197997939,0.0029442072721919624,0.05755925217135286,0.016781981451494184,0.023848078904754894,0.016193139997055794,0.7407625496834978,0.0702193434417783,0.026056234358898867,6793.0
576,E02000608,0.044324023898846744,0.011393636237321106,0.0,0.8047797693483396,0.13755731554814507,0.0013894678338196471,0.0755870501597888,0.02626094205919133,0.03431985549534528,0.029873558427122412,0.6373488953730722,0.10351535361956371,0.03598721689592886,7197.0
577,E02000609,0.04851186574013373,0.0031467156155762423,0.0001311131506490101,0.702242034876098,0.08024124819719418,0.0038022813688212928,0.04064507670119313,0.01442244657139111,0.021371443555788645,0.01337354136619903,0.6086272453127048,0.22735020322538352,0.018618067392159432,7627.0
578,E02000610,0.04199145084234347,0.011692230324365099,0.0013829519738496354,0.8202162433995474,0.11931103847120945,0.0028916268544128742,0.06097560975609756,0.02187578576816696,0.03356801609253206,0.02652753331657028,0.6743776716117676,0.09982398793060096,0.024893135529293436,7954.0
579,E02000611,0.03254000268925642,0.005378512841199408,0.0001344628210299852,0.8304423826811886,0.07260992335619201,0.0014790910313298372,0.04423826811886514,0.00954686029312895,0.01734570391286809,0.011025951324458787,0.7468065080005378,0.11617587736990723,0.015328761597418314,7437.0
580,E02000612,0.041570718700763544,0.004726699793964368,0.0,0.7723912253060236,0.07029450975639316,0.003514725487819658,0.04011634953338989,0.010907768755302388,0.015755665979881227,0.009816991879772148,0.6922797236698582,0.16640407223366865,0.014907283965579929,8251.0
581,E02000613,0.0353479174391299,0.006303299962921765,0.00024718823384006923,0.8591027067111605,0.09986404647138797,0.002842664689160796,0.046347793845012975,0.022123346928686196,0.028550241008527995,0.020269435174885674,0.7389692250648869,0.07971820541342232,0.0192806822395254,8091.0
582,E02000614,0.04530779164873009,0.0012914334911752045,0.0003228583727938011,0.7472018941024537,0.11848902281532502,0.0020447696943607404,0.04681446405510116,0.04068015497201894,0.028949634093844167,0.02001721911321567,0.6086956521739131,0.18973310374515712,0.016142918639690057,9292.0
583,E02000615,0.02601522842639594,0.0027918781725888324,0.0001269035532994924,0.8628172588832488,0.08299492385786802,0.0024111675126903555,0.033248730964467,0.02182741116751269,0.02550761421319797,0.015609137055837564,0.7642131979695431,0.08769035532994923,0.020558375634517765,7880.0
584,E02000616,0.027379185221837375,0.0034636318654131617,0.0006597394029358403,0.8909780636648524,0.06960250700973115,0.002474022761009401,0.03133762163945242,0.013029853207982847,0.022761009401286492,0.011875309252845126,0.8095002474022761,0.06218043872670295,0.015338941118258289,6063.0
585,E02000617,0.029783393501805054,0.0028203971119133576,0.0003384476534296029,0.8740974729241877,0.07908393501805054,0.002030685920577617,0.03587545126353791,0.015455776173285198,0.02572202166064982,0.01601985559566787,0.7789936823104693,0.08100180505415162,0.011958483754512635,8864.0
586,E02000619,0.1226643218289734,0.006484941745438558,0.0005495713343591998,0.732138931633326,0.12585183556825677,0.002308199604308639,0.09595515497911629,0.008793141349747197,0.018795339635084635,0.017366454165750715,0.5889206418993186,0.05451747636843262,0.08364475708947021,9098.0
587,E02000620,0.09697400487408611,0.015942323314378556,0.0003046303818034119,0.7395410235580828,0.1326157595450853,0.0030463038180341185,0.10398050365556458,0.006803411860276198,0.0187855402112104,0.02538586515028432,0.5815393988627132,0.06722177091795288,0.08001624695369618,9848.0
588,E02000621,0.08203530633437175,0.017653167185877467,0.00023963575365444525,0.6988577362409139,0.16774502755811166,0.004872593657640386,0.12988257848070933,0.009825065899832255,0.02316478951992971,0.030833133636871953,0.5002795750459302,0.11718188353702372,0.0840322709481588,12519.0
589,E02000622,0.08161808447352767,0.01570493753718025,0.0007138607971445568,0.7484830458060678,0.13634741225461036,0.003569303985722784,0.108982748364069,0.006305770374776918,0.017489589530041642,0.013563355145746579,0.5985722784057109,0.05389649018441404,0.09958358120166567,8405.0
