,GEOGRAPHY_CODE,Number of households
5446,E02005668,2740.0
5447,E02005669,2393.0
5448,E02005670,4404.0
5449,E02005671,3255.0
5450,E02005672,3587.0
5451,E02005673,3378.0
5452,E02005674,3900.0
5453,E02005675,2461.0
5454,E02005676,2432.0
5455,E02005677,3787.0
5456,E02005679,3587.0
5457,E02005680,3029.0
5458,E02005681,3599.0
5459,E02005682,3165.0
5460,E02005683,5967.0
5461,E02005684,3649.0
5462,E02005685,4308.0
5463,E02005686,3317.0
5464,E02005687,2742.0
5465,E02005688,3999.0
5466,E02005689,4176.0
5467,E02005690,2516.0
5468,E02005691,2803.0
5469,E02005692,3144.0
5470,E02005693,3326.0
5471,E02005694,3074.0
5472,E02005695,4113.0
5473,E02005696,2584.0
5474,E02005697,3362.0
5475,E02005698,2416.0
5476,E02005699,3338.0
5477,E02005700,4527.0
5478,E02005701,4835.0
5479,E02005702,2961.0
5480,E02005703,3459.0
5481,E02005704,5905.0
5482,E02005705,3583.0
5483,E02005706,4379.0
5484,E02005707,3263.0
5485,E02005708,4956.0
5486,E02005709,3075.0
5487,E02005710,4515.0
5488,E02005711,3596.0
5489,E02005712,4023.0
5490,E02005713,2767.0
5491,E02005715,4096.0
5492,E02005717,3546.0
5493,E02005718,3098.0
5494,E02005719,4046.0
5495,E02005720,5070.0
5496,E02005721,2484.0
5497,E02005722,4043.0
5498,E02005723,3108.0
5499,E02005724,2859.0
5500,E02005725,3055.0
5501,E02005726,3133.0
5502,E02005727,2802.0
5503,E02005728,3160.0
5504,E02005729,2506.0
5505,E02005730,5984.0
5506,E02005731,4765.0
5507,E02005733,3723.0
5508,E02005734,2870.0
5509,E02005735,3492.0
5510,E02005736,3938.0
5511,E02005739,4217.0
5512,E02005740,4732.0
5513,E02005741,3784.0
5514,E02005742,3449.0
5515,E02005744,3698.0
5516,E02005746,3165.0
5517,E02005747,3303.0
5518,E02005748,3475.0
5519,E02005749,4401.0
5520,E02005750,3662.0
5521,E02005751,3986.0
5522,E02005752,3133.0
5523,E02005754,3335.0
5524,E02005755,3097.0
5525,E02005756,2529.0
5526,E02005757,4051.0
5527,E02005758,4025.0
5528,E02005759,4302.0
5529,E02005760,2530.0
5530,E02005761,2376.0
5531,E02005762,2587.0
5532,E02005763,2763.0
5533,E02005764,4697.0
5534,E02005765,3146.0
5535,E02005766,2676.0
5536,E02005767,3061.0
5537,E02005768,2775.0
5538,E02005769,3329.0
5539,E02005770,4131.0
5540,E02005771,3537.0
5541,E02005772,2511.0
5542,E02005773,4352.0
5543,E02005774,4159.0
5544,E02005775,4842.0
5545,E02005776,3532.0
5546,E02005777,3430.0
5547,E02005778,2599.0
5548,E02005779,3634.0
5549,E02005780,4571.0
5550,E02005781,2463.0
5551,E02005782,3398.0
5552,E02005783,3882.0
5553,E02005784,2383.0
5554,E02005785,4568.0
5555,E02005786,2768.0
5556,E02005787,3945.0
5557,E02005788,2973.0
5558,E02005789,5015.0
5559,E02005790,3115.0
5560,E02005791,2949.0
5561,E02005794,4137.0
5562,E02005795,3403.0
5563,E02005796,2970.0
5564,E02005797,2820.0
5565,E02005798,3759.0
5566,E02005799,4205.0
5567,E02005800,3855.0
5568,E02005801,2382.0
5569,E02005802,3534.0
5570,E02005803,4374.0
5571,E02005804,4409.0
5572,E02005805,3657.0
5573,E02005806,3378.0
5574,E02005807,2853.0
5575,E02005808,5521.0
5576,E02005809,3406.0
5577,E02005810,3852.0
5578,E02005811,4104.0
5579,E02005812,4861.0
5580,E02005813,5910.0
5581,E02005814,3058.0
5582,E02005815,3763.0
5583,E02005816,3633.0
5584,E02005817,3285.0
5585,E02005818,3688.0
5586,E02005819,2789.0
5587,E02005820,2497.0
5588,E02005821,2978.0
5589,E02005822,4316.0
5590,E02005823,3279.0
5591,E02005824,4201.0
5592,E02005825,3259.0
5593,E02005826,2625.0
5594,E02005827,3976.0
5595,E02005828,3399.0
5596,E02005829,2831.0
5597,E02005830,2692.0
5598,E02005831,4492.0
5599,E02005832,4277.0
5600,E02005833,3189.0
5601,E02005834,3708.0
5602,E02005835,4968.0
5603,E02005836,4024.0
5604,E02005837,3027.0
5605,E02005838,3672.0
5606,E02005839,2997.0
5607,E02005840,3884.0
5608,E02005842,4052.0
5609,E02005843,3015.0
5610,E02005844,4028.0
5611,E02005846,2946.0
5612,E02005847,3129.0
5613,E02005848,2745.0
5614,E02005849,3942.0
5615,E02005850,2961.0
5616,E02005851,2782.0
5617,E02005852,3711.0
5618,E02005853,4018.0
5619,E02005856,3125.0
5620,E02005857,2813.0
5621,E02005858,3113.0
5622,E02005859,4094.0
5623,E02005860,4047.0
5624,E02005861,2534.0
5625,E02005862,3357.0
5626,E02005863,3211.0
5627,E02005864,3395.0
5628,E02005865,3659.0
5629,E02005866,4048.0
5630,E02005868,3117.0
5631,E02005869,2435.0
5632,E02005870,3015.0
5633,E02005871,3220.0
5634,E02005872,2871.0
5635,E02005873,4301.0
5636,E02005874,3778.0
5637,E02005875,3465.0
5638,E02005876,3745.0
5639,E02005877,3244.0
5640,E02005878,4539.0
5641,E02005879,3496.0
5642,E02005880,2641.0
5643,E02005881,2664.0
5644,E02005882,3429.0
5645,E02005883,3603.0
5646,E02005884,2781.0
5647,E02005885,3891.0
5648,E02005886,4737.0
5649,E02005887,4584.0
5650,E02005888,3831.0
5651,E02005889,4563.0
5652,E02005890,2851.0
5653,E02005891,2833.0
5654,E02005892,5622.0
5655,E02005893,4931.0
5656,E02005894,4890.0
5657,E02005895,3533.0
5658,E02005896,3385.0
5659,E02005897,3971.0
5660,E02005898,4937.0
5661,E02005899,5540.0
5662,E02005900,3217.0
5663,E02005901,4221.0
5664,E02005902,3593.0
5665,E02005903,4631.0
5666,E02005904,3955.0
5667,E02005905,2526.0
5668,E02005906,2780.0
5669,E02005907,4408.0
5670,E02005908,4104.0
5671,E02005909,3260.0
5672,E02005910,3924.0
5673,E02005911,3516.0
5674,E02005912,3906.0
5675,E02005913,3456.0
5676,E02005914,3421.0
5677,E02005915,2487.0
5678,E02005916,3324.0
5679,E02005917,2529.0
5680,E02005918,2321.0
5681,E02005919,2759.0
5682,E02005920,3690.0
5683,E02005921,2964.0
5684,E02005922,3628.0
5685,E02005923,2338.0
5686,E02005924,5631.0
5687,E02005925,3266.0
5688,E02005926,3871.0
5689,E02005927,2436.0
5690,E02005928,4379.0
5691,E02005929,3122.0
5692,E02005930,3852.0
5693,E02005931,4345.0
5694,E02005932,2681.0
5695,E02005933,3104.0
5696,E02005934,3523.0
5697,E02005935,3774.0
5698,E02005936,4896.0
5699,E02005937,2932.0
5700,E02005938,2254.0
5701,E02005939,2898.0
5702,E02005940,2602.0
5703,E02005941,2748.0
5704,E02005942,2285.0
5705,E02005943,2638.0
5706,E02005944,3112.0
5707,E02005945,3843.0
5708,E02005946,3393.0
5709,E02005947,2477.0
5710,E02005948,2734.0
5711,E02005949,2461.0
5712,E02005950,3856.0
5713,E02005951,2422.0
5714,E02005953,2267.0
5715,E02005954,3864.0
5716,E02005955,4120.0
5717,E02005956,2398.0
5718,E02005957,2593.0
5719,E02005958,2334.0
5720,E02005959,2412.0
5721,E02005960,3262.0
5722,E02005961,2878.0
5723,E02005962,4115.0
5724,E02005963,3312.0
5725,E02005964,3046.0
5726,E02005965,2338.0
5727,E02005966,3332.0
5728,E02005967,3737.0
5729,E02005968,2879.0
5730,E02005969,4195.0
5731,E02005970,2435.0
5732,E02005971,2599.0
5733,E02005972,4835.0
5734,E02005973,2784.0
5735,E02005974,2802.0
5736,E02005975,3274.0
5737,E02005976,2441.0
5738,E02005977,2489.0
5739,E02005978,3054.0
5740,E02005979,4107.0
5741,E02005980,4189.0
5742,E02005981,3536.0
5743,E02005982,2424.0
5744,E02005983,5068.0
5745,E02005984,3725.0
5746,E02005985,3391.0
5747,E02005986,4229.0
5748,E02005987,4171.0
5749,E02005988,3817.0
5750,E02005991,4467.0
5751,E02005992,5683.0
5752,E02005993,3251.0
5753,E02005994,2560.0
5754,E02005995,2728.0
5755,E02005996,3883.0
5756,E02005997,2622.0
5757,E02005998,2922.0
5758,E02005999,2719.0
5759,E02006000,4976.0
5760,E02006001,2949.0
5761,E02006002,4879.0
5762,E02006003,2539.0
5763,E02006004,2646.0
5764,E02006005,3872.0
5765,E02006006,2404.0
5766,E02006007,3030.0
5767,E02006008,4520.0
5768,E02006009,2734.0
5769,E02006010,5177.0
5770,E02006011,2638.0
5771,E02006012,2923.0
5772,E02006013,3243.0
5773,E02006014,4127.0
5774,E02006015,4573.0
5775,E02006016,3412.0
5776,E02006017,3540.0
5777,E02006018,5464.0
5778,E02006019,2827.0
5779,E02006020,2596.0
5780,E02006021,3535.0
5781,E02006022,2447.0
5782,E02006023,4188.0
5783,E02006024,4253.0
5784,E02006025,4474.0
5785,E02006026,3069.0
5786,E02006027,2297.0
5787,E02006028,4004.0
5788,E02006029,3278.0
5789,E02006030,3388.0
5790,E02006031,3840.0
5791,E02006032,3700.0
5792,E02006033,4354.0
5793,E02006034,4697.0
5794,E02006035,2729.0
5795,E02006036,3241.0
5796,E02006037,4078.0
5797,E02006038,3597.0
5798,E02006039,3550.0
5799,E02006040,3167.0
5800,E02006041,2516.0
5801,E02006042,2736.0
5802,E02006043,2951.0
5803,E02006044,2741.0
5804,E02006045,5102.0
5805,E02006046,3876.0
5806,E02006047,3733.0
5807,E02006048,2914.0
5808,E02006049,3185.0
5809,E02006050,3954.0
5810,E02006051,3518.0
5811,E02006052,3289.0
5812,E02006053,4686.0
5813,E02006054,4142.0
5814,E02006055,3966.0
5815,E02006056,3263.0
5816,E02006057,3696.0
5817,E02006058,3282.0
5818,E02006059,2879.0
5819,E02006060,3787.0
5820,E02006061,4062.0
5821,E02006062,4787.0
5822,E02006063,2862.0
5823,E02006064,3761.0
5824,E02006065,3953.0
5825,E02006066,3662.0
5826,E02006067,3074.0
5827,E02006068,3198.0
5828,E02006069,4874.0
5829,E02006070,3804.0
5830,E02006071,3915.0
5831,E02006072,4015.0
5832,E02006073,3238.0
5833,E02006074,4696.0
5834,E02006075,2212.0
5835,E02006076,4022.0
5836,E02006077,2811.0
5837,E02006078,2798.0
5838,E02006079,3724.0
5839,E02006080,2511.0
5840,E02006081,2484.0
5841,E02006082,3148.0
5842,E02006083,2578.0
5843,E02006084,3416.0
5844,E02006085,3361.0
5845,E02006086,3086.0
5846,E02006087,2632.0
5847,E02006088,3330.0
5848,E02006089,3415.0
5849,E02006090,3087.0
5850,E02006091,4447.0
5851,E02006092,2905.0
5852,E02006093,4009.0
5853,E02006094,2450.0
5854,E02006095,3886.0
5855,E02006096,3222.0
5856,E02006097,3128.0
5857,E02006098,3275.0
5858,E02006099,2956.0
5859,E02006100,3321.0
5860,E02006101,2529.0
5861,E02006102,3043.0
5862,E02006103,3458.0
5863,E02006104,4517.0
5864,E02006105,5423.0
5865,E02006106,4084.0
5866,E02006107,3608.0
5867,E02006108,4465.0
5868,E02006109,3419.0
5869,E02006110,4620.0
5870,E02006111,4634.0
5871,E02006112,3458.0
5872,E02006113,3503.0
5873,E02006114,3011.0
5874,E02006115,3592.0
5875,E02006116,3640.0
5876,E02006117,2704.0
5877,E02006118,3166.0
5878,E02006119,3591.0
5879,E02006120,3921.0
5880,E02006121,2536.0
5881,E02006122,3538.0
5882,E02006123,2668.0
5883,E02006124,3110.0
5884,E02006125,3313.0
5885,E02006126,3559.0
5886,E02006127,2778.0
5887,E02006128,3913.0
5888,E02006129,3842.0
5889,E02006130,3522.0
5890,E02006131,3195.0
5891,E02006132,2926.0
5892,E02006133,3077.0
5893,E02006134,4515.0
5894,E02006135,3413.0
5895,E02006136,3379.0
5896,E02006137,3787.0
5897,E02006138,3078.0
5898,E02006139,3326.0
5899,E02006140,3454.0
5900,E02006141,4891.0
5901,E02006142,2252.0
5902,E02006143,3776.0
5903,E02006144,3688.0
5904,E02006145,2536.0
5905,E02006146,3774.0
5906,E02006147,3464.0
5907,E02006148,3011.0
5908,E02006149,5054.0
5909,E02006150,5118.0
5910,E02006151,4251.0
5911,E02006152,4546.0
5912,E02006153,3762.0
5913,E02006154,4230.0
5914,E02006155,2423.0
5915,E02006156,3166.0
5916,E02006157,2830.0
5917,E02006158,3528.0
5918,E02006159,2490.0
5919,E02006160,3820.0
5920,E02006161,2779.0
5921,E02006162,3698.0
5922,E02006163,3200.0
5923,E02006164,3100.0
5924,E02006165,3524.0
5925,E02006166,3145.0
5926,E02006167,4310.0
5927,E02006168,3992.0
5928,E02006169,2426.0
5929,E02006170,2324.0
5930,E02006171,3982.0
5931,E02006172,4110.0
5932,E02006173,2995.0
5933,E02006174,4699.0
5934,E02006175,2784.0
5935,E02006176,3185.0
5936,E02006177,4203.0
5937,E02006178,3226.0
5938,E02006179,2856.0
5939,E02006180,2774.0
5940,E02006181,2552.0
5941,E02006182,2914.0
5942,E02006185,3188.0
5943,E02006186,5283.0
5944,E02006187,3122.0
5945,E02006188,2574.0
5946,E02006189,3114.0
5947,E02006190,5104.0
5948,E02006191,3474.0
5949,E02006192,3947.0
5950,E02006193,3243.0
5951,E02006194,3625.0
5952,E02006195,3861.0
5953,E02006196,2920.0
5954,E02006197,4886.0
5955,E02006198,3683.0
5956,E02006199,3582.0
5957,E02006200,3464.0
5958,E02006201,5098.0
5959,E02006202,4052.0
5960,E02006203,3417.0
5961,E02006204,3207.0
5962,E02006205,3190.0
5963,E02006206,3403.0
5964,E02006207,2851.0
5965,E02006208,3989.0
5966,E02006209,4615.0
5967,E02006210,2265.0
5968,E02006211,2740.0
5969,E02006212,3334.0
5970,E02006213,2865.0
5971,E02006214,2885.0
5972,E02006215,3420.0
5973,E02006216,3591.0
5974,E02006217,4188.0
5975,E02006218,4109.0
5976,E02006219,3388.0
5977,E02006220,3183.0
5978,E02006221,2509.0
5979,E02006222,2794.0
5980,E02006223,2654.0
5981,E02006224,3009.0
5982,E02006225,3039.0
5983,E02006226,4022.0
5984,E02006227,2994.0
5985,E02006228,2646.0
5986,E02006229,2806.0
5987,E02006230,4666.0
5988,E02006231,3768.0
5989,E02006232,2606.0
5990,E02006233,5466.0
5991,E02006234,4051.0
5992,E02006235,3542.0
5993,E02006236,4420.0
5994,E02006237,3237.0
5995,E02006238,4499.0
5996,E02006239,3325.0
5997,E02006240,4227.0
5998,E02006241,4048.0
5999,E02006242,4542.0
6000,E02006243,4421.0
6001,E02006245,3264.0
6002,E02006246,3061.0
6003,E02006247,3856.0
6004,E02006248,3360.0
6005,E02006249,3663.0
6006,E02006250,4515.0
6007,E02006251,5199.0
6008,E02006252,4162.0
6009,E02006253,3184.0
6010,E02006254,4010.0
6011,E02006255,3533.0
6012,E02006256,4299.0
6013,E02006257,2956.0
6014,E02006258,3749.0
6015,E02006259,3171.0
6016,E02006260,3525.0
6017,E02006261,3438.0
6018,E02006262,3849.0
6019,E02006263,3289.0
6020,E02006264,3761.0
6021,E02006265,3264.0
6022,E02006266,4155.0
6023,E02006267,3502.0
6024,E02006268,2774.0
6025,E02006269,3229.0
6026,E02006270,5580.0
6027,E02006271,4171.0
6028,E02006272,3331.0
6029,E02006273,3051.0
6030,E02006274,2653.0
6031,E02006275,2926.0
6032,E02006276,3524.0
6033,E02006277,3272.0
6034,E02006278,4523.0
6035,E02006279,4068.0
6036,E02006280,4029.0
6037,E02006281,4039.0
6038,E02006282,3006.0
6039,E02006283,2911.0
6040,E02006284,3283.0
6041,E02006285,3023.0
6042,E02006286,4573.0
6043,E02006287,2901.0
6044,E02006288,4301.0
6045,E02006289,4449.0
6046,E02006290,3943.0
6047,E02006291,3594.0
6048,E02006292,2835.0
6049,E02006293,4329.0
6050,E02006294,3824.0
6051,E02006295,3990.0
6052,E02006296,5465.0
6053,E02006297,3351.0
6054,E02006298,4040.0
6055,E02006299,3883.0
6056,E02006300,3781.0
6057,E02006301,3016.0
6058,E02006302,3002.0
6059,E02006303,3327.0
6060,E02006304,3673.0
6061,E02006305,4368.0
6062,E02006306,3324.0
6063,E02006307,3234.0
6064,E02006308,3847.0
6065,E02006309,3020.0
6066,E02006310,3442.0
6067,E02006311,3909.0
6068,E02006312,3743.0
6069,E02006313,4625.0
6070,E02006314,3326.0
6071,E02006315,2810.0
6072,E02006316,3398.0
6073,E02006317,2538.0
6074,E02006318,2930.0
6075,E02006319,2908.0
6076,E02006320,3068.0
6077,E02006321,2490.0
6078,E02006322,2525.0
6079,E02006323,3388.0
6080,E02006324,2928.0
6081,E02006325,3331.0
6082,E02006326,3121.0
6083,E02006327,2799.0
6084,E02006328,4185.0
6085,E02006329,2794.0
6086,E02006330,4023.0
6087,E02006331,2806.0
6088,E02006332,2626.0
6089,E02006333,3901.0
6090,E02006334,3229.0
6091,E02006335,3125.0
6092,E02006336,2736.0
6093,E02006337,3304.0
6094,E02006338,2577.0
6095,E02006339,4017.0
6096,E02006341,4111.0
6097,E02006342,3700.0
6098,E02006343,3313.0
6099,E02006344,3471.0
6100,E02006345,2447.0
6101,E02006346,3901.0
6102,E02006347,3078.0
6103,E02006348,3455.0
6104,E02006349,3125.0
6105,E02006350,2453.0
6106,E02006351,3390.0
6107,E02006352,2289.0
6108,E02006353,2602.0
6109,E02006354,3816.0
6110,E02006355,2364.0
6111,E02006356,5359.0
6112,E02006357,3020.0
6113,E02006358,2754.0
6114,E02006359,2619.0
6115,E02006360,3290.0
6116,E02006361,2327.0
6117,E02006362,2745.0
6118,E02006363,2379.0
6119,E02006364,3453.0
6120,E02006365,2749.0
6121,E02006366,3180.0
6122,E02006367,2587.0
6123,E02006368,2419.0
6124,E02006369,2834.0
6125,E02006370,2838.0
6126,E02006371,3198.0
6127,E02006372,2712.0
6128,E02006373,3092.0
6129,E02006374,2957.0
6130,E02006375,2563.0
6131,E02006376,3349.0
6132,E02006377,2375.0
6133,E02006378,3364.0
6134,E02006379,2812.0
6135,E02006380,2899.0
6136,E02006381,2889.0
6137,E02006382,2668.0
6138,E02006383,4019.0
6139,E02006384,4500.0
6140,E02006385,4753.0
6141,E02006386,3332.0
6142,E02006387,2650.0
6143,E02006388,3798.0
6144,E02006389,2843.0
6145,E02006390,4079.0
6146,E02006391,3005.0
6147,E02006392,3951.0
6148,E02006393,2846.0
6149,E02006394,3492.0
6150,E02006395,3885.0
6151,E02006396,2446.0
6152,E02006397,2486.0
6153,E02006398,3790.0
6154,E02006399,5116.0
6155,E02006400,2377.0
6156,E02006401,4484.0
6157,E02006402,3916.0
6158,E02006403,2711.0
6159,E02006404,2765.0
6160,E02006405,4439.0
6161,E02006406,4009.0
6162,E02006407,3678.0
6163,E02006408,3707.0
6164,E02006409,2706.0
6165,E02006410,3258.0
6166,E02006411,3061.0
6167,E02006412,3162.0
6168,E02006413,2628.0
6169,E02006414,2539.0
6170,E02006415,3143.0
6171,E02006416,3553.0
6172,E02006417,2584.0
6173,E02006418,2793.0
6174,E02006419,3247.0
6175,E02006420,3088.0
6176,E02006421,3578.0
6177,E02006422,2455.0
6178,E02006423,4598.0
6179,E02006424,2431.0
6180,E02006425,2527.0
6181,E02006426,2252.0
6182,E02006427,2902.0
6183,E02006429,3620.0
6184,E02006430,3756.0
6185,E02006431,4572.0
6186,E02006432,2303.0
6187,E02006433,3874.0
6188,E02006434,2555.0
6189,E02006435,2495.0
6190,E02006436,2538.0
6191,E02006437,3412.0
6192,E02006438,3336.0
6193,E02006439,2691.0
6194,E02006440,2886.0
6195,E02006441,3731.0
6196,E02006442,2399.0
6197,E02006443,3268.0
6198,E02006444,2787.0
6199,E02006445,3503.0
6200,E02006446,2835.0
6201,E02006447,2605.0
6202,E02006448,2886.0
6203,E02006449,2995.0
6204,E02006450,2764.0
6205,E02006451,4909.0
6206,E02006453,3435.0
6207,E02006454,2838.0
6208,E02006455,2483.0
6209,E02006456,3251.0
6210,E02006457,3737.0
6211,E02006458,3534.0
6212,E02006459,3490.0
6213,E02006460,3932.0
6214,E02006461,2766.0
6215,E02006462,3374.0
6216,E02006463,5039.0
6217,E02006464,2897.0
6218,E02006465,2489.0
6219,E02006466,4151.0
6220,E02006467,2777.0
6221,E02006468,4522.0
6222,E02006469,3603.0
6223,E02006470,5240.0
6224,E02006471,2924.0
6225,E02006472,4104.0
6226,E02006473,4533.0
6227,E02006474,2655.0
6228,E02006475,4026.0
6229,E02006476,3980.0
6230,E02006477,3473.0
6231,E02006478,3404.0
6232,E02006479,4121.0
6233,E02006480,3218.0
6234,E02006481,3037.0
6235,E02006482,3028.0
6236,E02006483,3199.0
6237,E02006484,3386.0
6238,E02006485,2810.0
6239,E02006486,3074.0
6240,E02006487,3053.0
6241,E02006488,2801.0
6242,E02006489,3368.0
6243,E02006490,3115.0
6244,E02006493,4368.0
6245,E02006494,3280.0
6246,E02006495,3327.0
6247,E02006496,2969.0
6248,E02006497,3456.0
6249,E02006498,5344.0
6250,E02006499,2601.0
6251,E02006500,2446.0
6252,E02006501,4205.0
6253,E02006502,4718.0
6254,E02006503,4225.0
6255,E02006504,2380.0
6256,E02006505,3233.0
6257,E02006506,2645.0
6258,E02006507,4805.0
6259,E02006508,4679.0
6260,E02006509,2806.0
6261,E02006510,2968.0
6262,E02006511,4548.0
6263,E02006512,5708.0
6264,E02006513,3652.0
6265,E02006514,4236.0
6266,E02006515,4780.0
6267,E02006516,4184.0
6268,E02006517,4141.0
6269,E02006518,4699.0
6270,E02006519,3672.0
6271,E02006520,3636.0
6272,E02006521,3208.0
6273,E02006522,2454.0
6274,E02006523,4331.0
6275,E02006524,2366.0
6276,E02006525,5901.0
6277,E02006526,3890.0
6278,E02006527,4190.0
6279,E02006528,4818.0
6280,E02006529,5601.0
6281,E02006530,5577.0
6282,E02006531,4072.0
6283,E02006532,4733.0
6284,E02006533,4169.0
6285,E02006534,3612.0
6286,E02006535,3019.0
6287,E02006536,2908.0
6288,E02006537,4364.0
6289,E02006538,4358.0
6290,E02006539,3114.0
6291,E02006540,2612.0
6292,E02006541,3692.0
6293,E02006542,2643.0
6294,E02006543,2493.0
6295,E02006544,4735.0
6296,E02006545,4788.0
6297,E02006546,4707.0
6298,E02006547,2723.0
6299,E02006548,4248.0
6300,E02006549,3008.0
6301,E02006550,4224.0
6302,E02006551,4188.0
6303,E02006552,3630.0
6304,E02006553,4050.0
6305,E02006554,3141.0
6306,E02006555,3234.0
6307,E02006556,4511.0
6308,E02006557,3016.0
6309,E02006558,5048.0
6310,E02006559,3850.0
6311,E02006560,4425.0
6312,E02006561,2648.0
6313,E02006562,2531.0
6314,E02006563,2428.0
6315,E02006564,3817.0
6316,E02006565,3554.0
6317,E02006566,3673.0
6318,E02006567,3345.0
6319,E02006568,5392.0
6320,E02006569,3725.0
6321,E02006570,4347.0
6322,E02006571,3637.0
6323,E02006572,4728.0
6324,E02006573,5216.0
6325,E02006574,5077.0
6326,E02006575,3014.0
6327,E02006576,4194.0
6328,E02006577,3541.0
6329,E02006578,5039.0
6330,E02006579,3301.0
6331,E02006580,3263.0
6332,E02006581,4217.0
6333,E02006582,2976.0
6334,E02006583,3810.0
6335,E02006584,2949.0
6336,E02006585,3083.0
6337,E02006586,2665.0
6338,E02006587,3450.0
6339,E02006588,4486.0
6340,E02006589,4635.0
6341,E02006590,3811.0
6342,E02006591,3651.0
6343,E02006592,2561.0
6344,E02006593,5235.0
6345,E02006594,4530.0
6346,E02006595,3359.0
6347,E02006596,3775.0
6348,E02006597,5151.0
6349,E02006598,2258.0
6350,E02006599,3105.0
6351,E02006600,4671.0
6352,E02006601,3896.0
6353,E02006602,3430.0
6354,E02006603,3819.0
6355,E02006604,5951.0
6356,E02006605,2475.0
6357,E02006606,3412.0
6358,E02006607,3219.0
6359,E02006608,2609.0
6360,E02006609,2735.0
6361,E02006610,3185.0
6362,E02006611,4656.0
6363,E02006612,5398.0
6364,E02006613,3282.0
6365,E02006614,5222.0
6366,E02006615,2783.0
6367,E02006616,4060.0
6368,E02006617,4068.0
6369,E02006618,2576.0
6370,E02006619,3459.0
6371,E02006620,4256.0
6372,E02006621,3358.0
6373,E02006622,3434.0
6374,E02006623,3457.0
6375,E02006624,2864.0
6376,E02006625,3306.0
6377,E02006626,3913.0
6378,E02006627,4245.0
6379,E02006628,3960.0
6380,E02006629,3301.0
6381,E02006630,4523.0
6382,E02006631,5445.0
6383,E02006632,3892.0
6384,E02006633,3838.0
6385,E02006634,3626.0
6386,E02006635,3680.0
6387,E02006636,3218.0
6388,E02006637,4834.0
6389,E02006638,3222.0
6390,E02006639,3505.0
6391,E02006640,3096.0
6392,E02006641,3448.0
6393,E02006642,2442.0
6394,E02006644,2937.0
6395,E02006645,3355.0
6396,E02006646,3233.0
6397,E02006647,2470.0
6398,E02006648,2630.0
6399,E02006649,3344.0
6400,E02006650,4988.0
6401,E02006651,2954.0
6402,E02006652,3941.0
6403,E02006653,4116.0
6404,E02006654,4587.0
6405,E02006655,3351.0
6406,E02006656,2896.0
6407,E02006657,4509.0
6408,E02006658,3634.0
6409,E02006659,3383.0
6410,E02006660,5855.0
6411,E02006661,3132.0
6412,E02006662,2882.0
6413,E02006663,5337.0
6414,E02006664,2708.0
6415,E02006665,3074.0
6416,E02006666,2843.0
6417,E02006667,3001.0
6418,E02006668,2553.0
6419,E02006669,4749.0
6420,E02006670,3257.0
6421,E02006671,2960.0
6422,E02006672,3796.0
6423,E02006673,2514.0
6424,E02006674,2555.0
6425,E02006675,3359.0
6426,E02006676,2788.0
6427,E02006677,3349.0
6428,E02006678,3317.0
6429,E02006679,5011.0
6430,E02006680,3472.0
6431,E02006681,2585.0
6432,E02006682,4771.0
6433,E02006683,3311.0
6434,E02006684,3218.0
6435,E02006685,4241.0
6436,E02006686,2191.0
6437,E02006687,3454.0
6438,E02006688,2488.0
6439,E02006689,2920.0
6440,E02006690,3066.0
6441,E02006692,2286.0
6442,E02006693,2803.0
6443,E02006694,2946.0
6444,E02006695,2811.0
6445,E02006696,2874.0
6446,E02006697,3086.0
6447,E02006698,2691.0
6448,E02006699,2554.0
6449,E02006700,2574.0
6450,E02006701,2918.0
6451,E02006702,2586.0
6452,E02006703,3230.0
6453,E02006704,2882.0
6454,E02006705,3160.0
6455,E02006706,3272.0
6456,E02006707,2674.0
6457,E02006708,3452.0
6458,E02006709,3313.0
6459,E02006710,3654.0
6460,E02006711,3523.0
6461,E02006712,3188.0
6462,E02006713,3036.0
6463,E02006714,2504.0
6464,E02006715,3796.0
6465,E02006716,2799.0
6466,E02006717,2943.0
6467,E02006718,2802.0
6468,E02006719,3418.0
6469,E02006720,3229.0
6470,E02006721,2792.0
6471,E02006722,2322.0
6472,E02006723,3857.0
6473,E02006724,2788.0
6474,E02006725,2396.0
6475,E02006726,2639.0
6476,E02006727,2495.0
6477,E02006728,3268.0
6478,E02006729,3033.0
6479,E02006730,2607.0
6480,E02006731,2601.0
6481,E02006732,2994.0
6482,E02006733,2587.0
6483,E02006734,3550.0
6484,E02006735,2424.0
6485,E02006736,2813.0
6486,E02006737,3718.0
6487,E02006738,3720.0
6488,E02006739,2109.0
6489,E02006740,3843.0
6490,E02006741,2458.0
6491,E02006742,3771.0
6492,E02006743,2691.0
6493,E02006744,3457.0
6494,E02006745,3731.0
6495,E02006746,3960.0
6496,E02006747,2478.0
6497,E02006748,3653.0
6498,E02006749,2243.0
6499,E02006750,2675.0
6500,E02006751,2605.0
6501,E02006752,3450.0
6502,E02006753,3075.0
6503,E02006754,2420.0
6504,E02006755,2475.0
6505,E02006756,2719.0
6506,E02006757,3148.0
6507,E02006758,2503.0
6508,E02006759,3970.0
6509,E02006760,3883.0
6510,E02006761,3061.0
6511,E02006762,3109.0
6512,E02006763,3466.0
6513,E02006764,2467.0
6514,E02006765,2993.0
6515,E02006766,3440.0
6516,E02006767,4082.0
6517,E02006768,2996.0
6518,E02006769,3063.0
6519,E02006770,3812.0
6520,E02006771,3099.0
