,GEOGRAPHY_CODE,1 car or van in household,2 cars or vans in household,3 or more cars or vans in household,No cars or vans in household,Total: All households
1650,E02001727,0.4183217477656405,0.1740317775571003,0.044438927507447865,0.3632075471698113,4028.0
1651,E02001728,0.4437194127243067,0.21929620135166628,0.04474481472850152,0.2922395711955255,4291.0
1652,E02001729,0.36051922605927017,0.12245897624295861,0.03869703649277492,0.47832476120499634,4083.0
1653,E02001732,0.4081466395112016,0.17270875763747454,0.03340122199592668,0.38574338085539717,2455.0
1654,E02001734,0.38522427440633245,0.13808267370272648,0.02990325417766051,0.4467897977132806,3411.0
1655,E02001735,0.34571329399514056,0.08261020479000347,0.020479000347101702,0.5511975008677542,2881.0
1656,E02001737,0.34237995824634654,0.0848990953375087,0.013221990257480862,0.5594989561586639,2874.0
1657,E02001738,0.4256782575468093,0.3603362628964463,0.11004967520061139,0.10393580435613298,2617.0
1658,E02001739,0.4554167876851583,0.22828928260238165,0.05721754284054604,0.25907638687191403,3443.0
1659,E02001740,0.4118923611111111,0.3680555555555556,0.0842013888888889,0.13585069444444445,2304.0
1660,E02001741,0.4718591624433182,0.27047212590024006,0.06001600426780475,0.19765270738863697,3749.0
1661,E02001742,0.4869531849577897,0.28242517267843437,0.06139677666922486,0.16922486569455103,2606.0
1662,E02001743,0.4746487477092242,0.22602321319486865,0.054062309102015885,0.24526572999389126,3274.0
1663,E02001744,0.46932681867535286,0.2928881650380022,0.05428881650380022,0.18349619978284473,3684.0
1664,E02001745,0.47615915817165405,0.2236106543900033,0.044064452482735945,0.2561657349556067,3041.0
1665,E02001746,0.4520396912899669,0.23373759647188533,0.05953693495038589,0.25468577728776187,3628.0
1666,E02001747,0.45243860255966795,0.2687651331719128,0.06399169837426497,0.21480456589415428,2891.0
1667,E02001748,0.47016129032258064,0.2629032258064516,0.057526881720430106,0.20940860215053764,3720.0
1668,E02001749,0.4395120298203999,0.2534733988478482,0.050491358861402914,0.25652321247034904,2951.0
1669,E02001750,0.4273801250868659,0.320361362056984,0.09242529534398888,0.15983321751216123,2878.0
1670,E02001751,0.4455511288180611,0.23970783532536521,0.048140770252324036,0.26660026560424965,3012.0
1671,E02001752,0.42952548330404217,0.18207381370826012,0.04850615114235501,0.33989455184534273,2845.0
1672,E02001753,0.47138792285804615,0.2197281062282643,0.038887132469174836,0.2699968384445147,3163.0
1673,E02001754,0.47417503586800575,0.25609756097560976,0.062410329985652796,0.2073170731707317,2788.0
1674,E02001755,0.4231305155596842,0.2928471899674872,0.06827682303762192,0.2157454714352067,4306.0
1675,E02001756,0.4520109689213894,0.1533363802559415,0.03016453382084095,0.36448811700182815,4376.0
1676,E02001757,0.4588021778584392,0.21560798548094373,0.05517241379310345,0.27041742286751363,2755.0
1677,E02001758,0.45440251572327045,0.2248427672955975,0.055031446540880505,0.26572327044025157,2544.0
1678,E02001759,0.43527653213751866,0.15784753363228698,0.023617339312406577,0.38325859491778774,3345.0
1679,E02001760,0.4125108100317094,0.12424329778034016,0.030556356298645143,0.43268953588930525,3469.0
1680,E02001761,0.46751740139211134,0.1860015467904099,0.037122969837587005,0.30935808197989173,2586.0
1681,E02001762,0.4866536458333333,0.2561848958333333,0.05859375,0.19856770833333334,3072.0
1682,E02001763,0.4056666666666667,0.15166666666666667,0.042666666666666665,0.4,3000.0
1683,E02001764,0.4012953367875648,0.12849740932642487,0.02772020725388601,0.44248704663212435,3860.0
1684,E02001765,0.39965986394557823,0.1564625850340136,0.030895691609977325,0.41298185941043086,3528.0
1685,E02001766,0.43085415456130155,0.17024985473561882,0.034863451481696686,0.3640325392213829,3442.0
1686,E02001767,0.41875,0.14226190476190476,0.036904761904761905,0.40208333333333335,3360.0
1687,E02001768,0.44528916644040184,0.16725495519956557,0.04317132772196579,0.3442845506380668,3683.0
1688,E02001769,0.35589795402879515,0.11240212174791614,0.019701944935589796,0.511997979287699,3959.0
1689,E02001770,0.45078938528720186,0.19046019482700705,0.049714477662075915,0.30903594222371517,2977.0
1690,E02001771,0.41225225225225226,0.20252252252252254,0.05081081081081081,0.33441441441441444,2775.0
1691,E02001772,0.42400332225913623,0.1897840531561462,0.05357142857142857,0.332641196013289,2408.0
1692,E02001773,0.4557765552264071,0.28396106644096486,0.0799830723656369,0.18027930596699113,2363.0
1693,E02001774,0.40205777601899484,0.13850415512465375,0.032845271072417886,0.4265927977839335,2527.0
1694,E02001775,0.42346089850249585,0.18386023294509152,0.04409317803660566,0.348585690515807,2404.0
1695,E02001776,0.43836279970937275,0.1772826350205861,0.03947687091305401,0.3448776943569872,4129.0
1696,E02001777,0.4507227332457293,0.2378449408672799,0.059789750328515114,0.2516425755584757,3044.0
1697,E02001778,0.39678658749563395,0.13133077191756898,0.03178484107579462,0.4400977995110024,2863.0
1698,E02001779,0.40332805071315375,0.1664025356576862,0.03526148969889065,0.3950079239302694,2524.0
1699,E02001780,0.42075892857142855,0.24069940476190477,0.04650297619047619,0.29203869047619047,2688.0
1700,E02001781,0.415625,0.1484375,0.033203125,0.402734375,2560.0
1701,E02001782,0.40504351707208214,0.23432269582682436,0.049765677304173174,0.3108681097969203,4481.0
1702,E02001783,0.4067258883248731,0.15704314720812182,0.031725888324873094,0.404505076142132,3152.0
1703,E02001784,0.422283356258597,0.20495185694635487,0.05570839064649243,0.3170563961485557,2908.0
1704,E02001785,0.4255741423305926,0.23362631131273037,0.07825347320669124,0.26254607314998585,3527.0
1705,E02001786,0.4224082421120412,0.19220862846104314,0.04829362524146812,0.33708950418544753,3106.0
1706,E02001787,0.45285359801488834,0.20181968569065342,0.04838709677419355,0.2969396195202647,2418.0
1707,E02001788,0.41394825646794153,0.2223472065991751,0.0614923134608174,0.302212223472066,2667.0
1708,E02001789,0.4000800961153384,0.3708450140168202,0.1277533039647577,0.1013215859030837,2497.0
1709,E02001790,0.41838291380625475,0.3150266971777269,0.08237986270022883,0.18421052631578946,2622.0
1710,E02001791,0.43680066307501036,0.3128885205138831,0.08827186075424782,0.1620389556568587,2413.0
1711,E02001792,0.4357284113381674,0.2966381015161503,0.0903098220171391,0.17732366512854317,3034.0
1712,E02001793,0.37823022709475335,0.14095536413469067,0.03341164186896372,0.44740276690159225,3831.0
1713,E02001794,0.39142783372063,0.15956622773044152,0.03847146914536535,0.41053446940356314,3873.0
1714,E02001795,0.39574468085106385,0.14156028368794327,0.03404255319148936,0.42865248226950353,3525.0
1715,E02001796,0.44937455746990795,0.18385650224215247,0.04909133821099835,0.31767760207694123,4237.0
1716,E02001797,0.4173136645962733,0.3136645962732919,0.07880434782608696,0.19021739130434784,2576.0
1717,E02001798,0.4193002257336343,0.19159142212189617,0.055869074492099324,0.3332392776523702,3544.0
1718,E02001799,0.3919172932330827,0.13862781954887218,0.03218984962406015,0.43726503759398494,4256.0
1719,E02001800,0.4416498993963783,0.22300469483568075,0.05365526492287056,0.28169014084507044,2982.0
1720,E02001801,0.4035532994923858,0.13028764805414553,0.031725888324873094,0.4344331641285956,2364.0
1721,E02001802,0.4041335453100159,0.15325914149443562,0.03815580286168521,0.4044515103338633,3145.0
1722,E02001803,0.3518327310273619,0.10841507485802789,0.02219927723283428,0.517552916881776,3874.0
1723,E02001804,0.43583180987202924,0.1996343692870201,0.05630712979890311,0.30822669104204753,2735.0
1724,E02001805,0.434640522875817,0.23080065359477125,0.06495098039215687,0.2696078431372549,2448.0
1725,E02001806,0.33927167932931623,0.1032224259889966,0.027770500392978778,0.5297353942887084,3817.0
1726,E02001807,0.4156171284634761,0.2776378393506857,0.07108872096277638,0.23565631122306185,3573.0
1727,E02001808,0.4578627280625543,0.1907037358818419,0.061251086012163336,0.2901824500434405,2302.0
1728,E02001809,0.43970440040309033,0.235136042996305,0.06281491434329863,0.262344642257306,2977.0
1729,E02001810,0.4329924650161464,0.25,0.06458557588805167,0.25242195909580195,3716.0
1730,E02001811,0.3981923173487321,0.16921918152146623,0.0464474014561888,0.3861410996736129,3983.0
1731,E02001812,0.43064667291471415,0.3179475164011247,0.09606373008434864,0.15534208059981255,4268.0
1732,E02001813,0.39691343139619,0.15336387750180855,0.04075235109717868,0.40897034000482274,4147.0
1733,E02001814,0.4095309009679821,0.22524199553239016,0.06403574087862993,0.30119136262099777,2686.0
1734,E02001815,0.38887579542776335,0.3299552203629507,0.10110770681121847,0.1800612773980674,4243.0
1735,E02001816,0.4002337131171487,0.15454279871457785,0.03710195734735612,0.40812153082091734,3423.0
1736,E02001817,0.4020236087689713,0.21854974704890387,0.0657672849915683,0.3136593591905565,2965.0
1737,E02001818,0.4060576212755479,0.2546170893868505,0.06845604530903718,0.2708692440285644,4061.0
1738,E02001819,0.41803015720243825,0.3182547321142124,0.1042669233237087,0.15944818735964067,3117.0
1739,E02001820,0.39343065693430657,0.3099756690997567,0.07980535279805352,0.2167883211678832,4110.0
1740,E02001821,0.3898305084745763,0.3059115336916081,0.10665564282761472,0.1976023150062009,2419.0
1741,E02001822,0.4067796610169492,0.29328087167070216,0.11501210653753027,0.1849273607748184,3304.0
1742,E02001823,0.41952881067272213,0.2690888447346012,0.06585296622196991,0.2455293783707068,3523.0
1743,E02001824,0.4148717948717949,0.23384615384615384,0.06615384615384616,0.28512820512820514,3900.0
1744,E02001825,0.42274134534196456,0.2375457359977484,0.07289614410357445,0.26681677455671265,3553.0
1745,E02001826,0.4152854511970534,0.23235113566605278,0.057704112952731736,0.2946593001841621,3258.0
1746,E02001827,0.357630979498861,0.36294608959757024,0.12072892938496584,0.15869400151860288,2634.0
1747,E02001828,0.4146964856230032,0.3217252396166134,0.10255591054313098,0.16102236421725238,3130.0
1748,E02001829,0.3668440212825539,0.4169700364043685,0.13245589470736488,0.08373004760571269,3571.0
1749,E02001830,0.34027081243731194,0.3713640922768305,0.16449348044132397,0.1238716148445336,3988.0
1750,E02001831,0.40841308702425994,0.27843311818384153,0.08123748052526152,0.231916314266637,4493.0
1751,E02001832,0.3952810952519662,0.33731430235945237,0.12205068453247889,0.14535391785610252,3433.0
1752,E02001833,0.3758184199039721,0.3457005674378001,0.14666084679179398,0.13182016586643386,2291.0
1753,E02001834,0.45367677606979645,0.23639385126713752,0.059410054009140005,0.25051931865392607,2407.0
1754,E02001835,0.4298221614227086,0.2949384404924761,0.08837209302325581,0.18686730506155952,3655.0
1755,E02001836,0.3823926546043748,0.3683499864974345,0.11180124223602485,0.1374561166621658,3703.0
1756,E02001837,0.4037651721575427,0.1805796383453059,0.047064651969284124,0.36859053752786725,4037.0
1757,E02001838,0.3668769716088328,0.3996845425867508,0.1305993690851735,0.1028391167192429,3170.0
1758,E02001839,0.4626284094934467,0.22954303931987247,0.05809422600070847,0.24973432518597238,2823.0
1759,E02001840,0.41817704229051744,0.18203309692671396,0.04439190964013659,0.355397951142632,3807.0
1760,E02001841,0.3710559528817838,0.39966344131257886,0.139251156920488,0.09002944888514935,2377.0
1761,E02001842,0.45986779981114256,0.2763613471828769,0.08372678627636135,0.18004406672961915,3177.0
1762,E02001843,0.4602112676056338,0.2397887323943662,0.06619718309859154,0.23380281690140844,2840.0
1763,E02001844,0.4457233130218912,0.23290453622207177,0.0645452493793726,0.2568269013766644,4431.0
1764,E02001845,0.48384728340675476,0.26908957415565343,0.06864904552129222,0.17841409691629956,2724.0
1765,E02001846,0.4406316428788339,0.19010021257212267,0.047373215912541754,0.32189492863650165,3293.0
1766,E02001847,0.41496598639455784,0.3273809523809524,0.11011904761904762,0.1475340136054422,2352.0
1767,E02001848,0.4445300462249615,0.1802773497688752,0.06086286594761171,0.31432973805855163,2596.0
1768,E02001849,0.4306451612903226,0.12795698924731183,0.026344086021505377,0.4150537634408602,3720.0
1769,E02001850,0.43436675461741425,0.2509894459102902,0.08937994722955145,0.22526385224274406,3032.0
1770,E02001851,0.42820046741106205,0.24409244352116333,0.06387951181511296,0.26382757725266165,3851.0
1771,E02001852,0.4069400630914827,0.18401682439537329,0.048370136698212406,0.36067297581493163,2853.0
1772,E02001855,0.42745191165993823,0.14818332937544526,0.043220137734504865,0.3811446212301116,4211.0
1773,E02001856,0.4409972299168975,0.1781163434903047,0.04764542936288089,0.3332409972299169,3610.0
1774,E02001857,0.39616212338593976,0.14867288378766141,0.04411764705882353,0.41104734576757535,5576.0
1775,E02001858,0.393686165273909,0.1566078613432374,0.07458991024450634,0.3751160631383473,3231.0
1776,E02001859,0.4224343675417661,0.16501875213092396,0.055574497101943406,0.3569723832253665,2933.0
1777,E02001860,0.41118421052631576,0.133406432748538,0.051900584795321635,0.40350877192982454,2736.0
1778,E02001861,0.3747846065479609,0.14732912119471567,0.053417576105686385,0.424468696151637,3482.0
1779,E02001862,0.39981447124304265,0.1376004947433519,0.05782312925170068,0.40476190476190477,3234.0
1780,E02001863,0.3960720130932897,0.12725040916530278,0.05237315875613748,0.42430441898527005,2444.0
1781,E02001865,0.37314759928867813,0.13100177830468288,0.04860699466508595,0.4472436277415531,3374.0
1782,E02001866,0.3453186187255251,0.14631541473834106,0.05517977928088288,0.453186187255251,2809.0
1783,E02001867,0.3862495171881035,0.1413673232908459,0.04132869833912708,0.43105446118192353,2589.0
1784,E02001868,0.37390642829973375,0.3107645492582731,0.17421072651198174,0.1411182959300114,2629.0
1785,E02001869,0.3884197828709288,0.08202653799758745,0.01889827100924809,0.5106554081222356,2487.0
1786,E02001870,0.44824707846410683,0.2156371730662215,0.07317751808569839,0.2629382303839733,3594.0
1787,E02001871,0.43354874964877776,0.18319752739533576,0.05001404889013768,0.3332396740657488,3559.0
1788,E02001872,0.41994153946086393,0.20915881779798637,0.05228970444949659,0.3186099382916531,3079.0
1789,E02001873,0.38221998995479656,0.1150175791059769,0.027373179306880966,0.4753892516323456,3982.0
1790,E02001874,0.4450242266120015,0.1613865076407007,0.05553484904957137,0.3380544166977264,2683.0
1791,E02001875,0.4202370100273473,0.09510786994834397,0.02218170768763294,0.46247341233667577,3291.0
1792,E02001876,0.32724795640326976,0.06457765667574931,0.016076294277929157,0.5920980926430518,3670.0
1793,E02001877,0.4181991122384274,0.14965123652504755,0.06309448319594166,0.36905516804058336,3154.0
1794,E02001878,0.42229605020302696,0.12809154669619785,0.04688076781100037,0.40273163528977485,2709.0
1795,E02001879,0.3765168907838636,0.1308625778943916,0.04854050508363398,0.4440800262381109,3049.0
1796,E02001880,0.44463869463869465,0.1885198135198135,0.055652680652680656,0.3111888111888112,3432.0
1797,E02001881,0.45281714483235397,0.17628759073625994,0.05599723470445904,0.31489802972692704,2893.0
1798,E02001882,0.40784065760354093,0.17040784065760353,0.08188428706923806,0.33986721466961745,3163.0
1799,E02001883,0.42817755720981526,0.1621174524400331,0.04328646264130135,0.3664185277088503,3627.0
1800,E02001884,0.45209339774557167,0.19001610305958133,0.06038647342995169,0.2975040257648953,2484.0
1801,E02001886,0.40576368876080693,0.20057636887608069,0.08270893371757924,0.31095100864553316,3470.0
1802,E02001888,0.434458398744113,0.21350078492935637,0.06240188383045526,0.28963893249607536,2548.0
1803,E02001889,0.4366636931311329,0.1735057983942908,0.07805530776092774,0.3117752007136485,2242.0
1804,E02001890,0.39559691330004537,0.16477530640036314,0.05787562414888788,0.38175215615070357,4406.0
1805,E02001892,0.43771626297577854,0.18050749711649366,0.05853517877739331,0.32324106113033446,3468.0
1806,E02001893,0.42924976258309594,0.2345679012345679,0.08293763849319405,0.25324469768914215,3159.0
1807,E02001895,0.43079535805264646,0.196433625813756,0.053778658363996604,0.3189923577696009,3533.0
1808,E02001896,0.3909657320872274,0.16082554517133957,0.060358255451713395,0.3878504672897196,2568.0
1809,E02001897,0.3761690335988916,0.09560096986491168,0.025978524419812955,0.5022514721163838,2887.0
1810,E02001898,0.44246107102164833,0.2939612609191037,0.09722749715153817,0.16635017090770984,2633.0
1811,E02001899,0.4109357384441939,0.2950958286358512,0.09582863585118377,0.19813979706877113,3548.0
1812,E02001900,0.39430449069003287,0.15078495801387368,0.05147864184008762,0.4034319094560058,2739.0
1813,E02001901,0.4528,0.22933333333333333,0.05146666666666667,0.2664,3750.0
1814,E02001902,0.4242793341453512,0.2618757612667479,0.06780349167681689,0.24604141291108406,2463.0
1815,E02001903,0.4058518168947617,0.146295422369042,0.05568664464369986,0.39216611609249646,2119.0
1816,E02001904,0.4144109797941289,0.17918414029736943,0.0484178421654594,0.3579870377430423,2623.0
1817,E02001905,0.4356360890902227,0.22914307285768215,0.07814269535673839,0.2570781426953567,2649.0
1818,E02001906,0.43977302037657984,0.274696930616456,0.0670621614650503,0.21846788754191385,3877.0
1819,E02001907,0.44209328782707624,0.24618885096700796,0.08236632536973834,0.22935153583617748,4395.0
1820,E02001908,0.4251469923111714,0.1650836725463591,0.06784260515603799,0.3419267299864315,2211.0
1821,E02001909,0.39974672857745885,0.13296749683410722,0.050232165470662726,0.41705360911777123,2369.0
1822,E02001910,0.39880444064901793,0.11955593509820667,0.04824935952177626,0.4333902647309991,2342.0
1823,E02001911,0.434881087202718,0.15600226500566253,0.03086070215175538,0.3782559456398641,3532.0
1824,E02001913,0.375,0.1429471032745592,0.0431360201511335,0.4389168765743073,3176.0
1825,E02001914,0.41374837872892345,0.24556852572416774,0.09295287505404237,0.24773022049286642,2313.0
1826,E02001915,0.4313884935962594,0.19231551128278104,0.05895507216914007,0.3173409229518195,4919.0
1827,E02001916,0.4570751924215512,0.18946121965660154,0.056838365896980464,0.2966252220248668,3378.0
1828,E02001918,0.4226415094339623,0.16553459119496855,0.04955974842767295,0.3622641509433962,3975.0
1829,E02001919,0.4208317436093094,0.19420068676077834,0.08889736741701641,0.2960702022128958,2621.0
1830,E02001920,0.439913500154464,0.17392647513129442,0.042632066728452274,0.34352795798578933,3237.0
1831,E02001921,0.45517458320226484,0.21044353570305127,0.04466813463353256,0.2897137464611513,3179.0
1832,E02001922,0.2972587093089663,0.14448886350656767,0.1010850942318675,0.45716733295259854,3502.0
1833,E02001923,0.4233511586452763,0.2311348781937017,0.10308972073677956,0.24242424242424243,3366.0
1834,E02001924,0.4140687450039968,0.25259792166266987,0.09272581934452438,0.24060751398880895,2502.0
1835,E02001925,0.4435426958362738,0.19830628087508823,0.0529287226534933,0.30522230063514466,2834.0
1836,E02001926,0.4472833117723157,0.20472186287192756,0.05530401034928849,0.2926908150064683,3092.0
1837,E02001927,0.4344071736964464,0.18631683825971437,0.050813683161740286,0.328462304882099,3011.0
1838,E02001928,0.42243675099866845,0.19640479360852198,0.05059920106524634,0.3305592543275632,3004.0
1839,E02001929,0.4416733708769107,0.19898096004290694,0.05095199785465272,0.30839367122552963,3729.0
1840,E02001930,0.47133956386292836,0.22398753894080997,0.04672897196261682,0.25794392523364484,3210.0
1841,E02001931,0.41792929292929293,0.28345959595959597,0.10984848484848485,0.18876262626262627,3168.0
1842,E02001932,0.43507972665148065,0.18385942076147088,0.042954767328343635,0.33810608525870484,3073.0
1843,E02001933,0.4590995561192137,0.20481927710843373,0.04946100190234623,0.28662016487000636,3154.0
1844,E02001934,0.40026189436927107,0.3256219991270188,0.13487560017459624,0.13924050632911392,2291.0
1845,E02001935,0.4440378164074413,0.25343092406221407,0.05611466910643489,0.24641659042390973,3279.0
1846,E02001936,0.4151978065021543,0.30552291421856637,0.07011359185272228,0.209165687426557,2553.0
1847,E02001937,0.4308494326893591,0.19595216191352346,0.05611775528978841,0.31708065010732905,3261.0
1848,E02001938,0.5062642369020501,0.17482915717539863,0.030751708428246014,0.28815489749430523,3512.0
1849,E02001939,0.4141153722204318,0.17982597486303578,0.04157267160812117,0.3644859813084112,3103.0
1850,E02001941,0.44805709754163364,0.21530531324345759,0.05194290245836638,0.2846946867565424,2522.0
1851,E02001942,0.433843085106383,0.18849734042553193,0.05485372340425532,0.3228058510638298,3008.0
1852,E02001943,0.43842364532019706,0.24895793861311102,0.0610079575596817,0.25161045850701025,2639.0
1853,E02001944,0.44591029023746703,0.25535033714453237,0.0653767223688068,0.23336265024919378,3411.0
1854,E02001945,0.4208974778905994,0.19751064526695053,0.04847690795938421,0.33311496888306585,3053.0
1855,E02001946,0.42019950124688277,0.27556109725685785,0.0720074812967581,0.23223192019950126,3208.0
1856,E02001947,0.36490041337842916,0.12100714017286734,0.03720405862457723,0.4768883878241263,2661.0
1857,E02001948,0.4219672131147541,0.2813114754098361,0.07672131147540984,0.22,3050.0
1858,E02001949,0.4528657616892911,0.2160633484162896,0.04751131221719457,0.28355957767722473,2652.0
1859,E02001950,0.4454643628509719,0.24892008639308855,0.06803455723542116,0.23758099352051837,3704.0
1860,E02001951,0.42831587017633527,0.18297981088678764,0.03935599284436494,0.34934832609251215,3913.0
1861,E02001952,0.4014616321559074,0.1551766138855055,0.034348355663824603,0.40901339829476246,4105.0
1862,E02001953,0.4066347469220246,0.2859097127222982,0.08686730506155951,0.22058823529411764,2924.0
1863,E02001954,0.4280454127032832,0.16814973918379872,0.03835532371893219,0.36544952439398587,3259.0
1864,E02001955,0.4490950226244344,0.22709276018099547,0.04638009049773756,0.2774321266968326,3536.0
1865,E02001956,0.42736842105263156,0.2656140350877193,0.08175438596491227,0.22526315789473683,2850.0
1866,E02001957,0.43083358231251867,0.28264117119808785,0.07917538093815357,0.2073498655512399,3347.0
1867,E02001958,0.44483671668137686,0.23536334215945867,0.06766696087084437,0.2521329802883201,3399.0
1868,E02001959,0.425803951956606,0.2925222781867493,0.10809763657497094,0.17357613328167376,2581.0
1869,E02001961,0.3955338023860508,0.1838482716427042,0.051085959008871216,0.36953196696237384,3269.0
1870,E02001962,0.4399519615692554,0.23378702962369896,0.06164931945556445,0.26461168935148116,2498.0
1871,E02001963,0.39423835832675613,0.27545382794001577,0.11247040252565114,0.21783741120757696,2534.0
1872,E02001964,0.4184414327202323,0.19506292352371732,0.041626331074540175,0.34486931268151017,4132.0
1873,E02001965,0.4481842338352524,0.25922645408916445,0.08060230292294066,0.21198700915264246,3387.0
1874,E02001966,0.4023141967067201,0.1802403204272363,0.07476635514018691,0.3426791277258567,2247.0
1875,E02001967,0.3769633507853403,0.3518324607329843,0.14904013961605583,0.12216404886561955,2865.0
1876,E02001968,0.4473229706390328,0.24801381692573402,0.07392055267702936,0.2307426597582038,2895.0
1877,E02001969,0.45020514733308464,0.19022752704214846,0.057814248414770605,0.3017530772099963,2681.0
1878,E02001970,0.4495665878644602,0.23995271867612294,0.059495665878644605,0.25098502758077224,2538.0
1879,E02001971,0.42954911433172305,0.3071658615136876,0.10104669887278583,0.16223832528180354,2484.0
1880,E02001972,0.41324144720649764,0.1370908195914349,0.038395274427762735,0.4112724587743047,4063.0
1881,E02001973,0.42447692748638577,0.17483519633132702,0.04471195184866724,0.35597592433361996,3489.0
1882,E02001974,0.4302738336713996,0.31262677484787016,0.08468559837728194,0.1724137931034483,3944.0
1883,E02001975,0.4354561101549053,0.28502581755593803,0.09122203098106713,0.1882960413080895,2905.0
1884,E02001976,0.4444444444444444,0.21839080459770116,0.06417624521072797,0.27298850574712646,3132.0
1885,E02001977,0.3848173788493674,0.12604440200525185,0.03198854141799952,0.45714967772738124,4189.0
1886,E02001978,0.45338491295938105,0.2425531914893617,0.06924564796905222,0.23481624758220504,2585.0
1887,E02001979,0.441407867494824,0.31097308488612835,0.0886128364389234,0.15900621118012423,2415.0
1888,E02001980,0.4250097389949357,0.33774834437086093,0.10790806388780678,0.12933385274639658,2567.0
1889,E02001981,0.36376146788990826,0.10871559633027524,0.02706422018348624,0.5004587155963303,4360.0
1890,E02001982,0.42087636059168293,0.3349148758024002,0.10019536701088473,0.1440133965950321,3583.0
1891,E02001983,0.46537396121883656,0.2600800246229609,0.07971683594952293,0.1948291782086796,3249.0
1892,E02001984,0.42153146322971946,0.2789992418498863,0.08011119535001264,0.2193580995703816,3957.0
1893,E02001985,0.32631919715118163,0.09679507931369376,0.04435092262868242,0.5325348009064422,3089.0
1894,E02001986,0.4161881323489199,0.19387476073284113,0.054142739950779326,0.3357943669674597,3657.0
1895,E02001987,0.4454839870456999,0.13206189276718244,0.03454480028787334,0.3879093198992443,2779.0
1896,E02001988,0.3266433973240256,0.08871436881908086,0.027341477603257707,0.5573007562536358,3438.0
1897,E02001989,0.45458135860979465,0.26224328593996843,0.08096366508688783,0.20221169036334913,2532.0
1898,E02001990,0.4255663430420712,0.3168824163969795,0.11785329018338728,0.13969795037756202,3708.0
1899,E02001991,0.4269942036985923,0.28319072591774774,0.09467292299199559,0.19514214739166436,3623.0
1900,E02001992,0.43503230437903806,0.2158411103134721,0.059822924144532184,0.28930366116295764,4179.0
1901,E02001993,0.3644042232277526,0.23076923076923078,0.09321266968325792,0.3116138763197587,3315.0
1902,E02001994,0.44956949569495697,0.2579950799507995,0.07164821648216482,0.22078720787207873,3252.0
1903,E02001995,0.467133216695826,0.21094726318420395,0.047988002999250184,0.27393151712071984,4001.0
1904,E02001996,0.39831781315710424,0.1492940823069991,0.037548813457494744,0.4148392910784019,3329.0
1905,E02001997,0.3744868035190616,0.36041055718475073,0.13313782991202347,0.13196480938416422,3410.0
1906,E02001998,0.4162800506115563,0.3500632644453817,0.1155630535638971,0.11809363137916491,2371.0
1907,E02001999,0.3223744292237443,0.2853881278538813,0.1547945205479452,0.2374429223744292,2190.0
1908,E02002000,0.4059487744423024,0.24015422748554116,0.08454971082346462,0.26934728724869184,3631.0
1909,E02002001,0.39536679536679536,0.28185328185328185,0.11274131274131274,0.21003861003861005,2590.0
1910,E02002002,0.3862433862433862,0.3462301587301587,0.1402116402116402,0.12731481481481483,3024.0
1911,E02002003,0.4118879287771668,0.2799162084315266,0.10945273631840796,0.19874312647289866,3819.0
1912,E02002004,0.40820249919897467,0.2729894264658763,0.07882089074014739,0.2399871835950016,3121.0
1913,E02002005,0.4447818884594147,0.23522915516289342,0.0706791827719492,0.2493097736057427,3622.0
1914,E02002006,0.3962720055229548,0.2682084915429755,0.07870210562651019,0.25681739730755954,2897.0
1915,E02002007,0.41244646006550767,0.29931972789115646,0.10582010582010581,0.18241370622323003,3969.0
1916,E02002008,0.3656553018454801,0.376290272130122,0.16671879887394433,0.09133562715045355,3197.0
1917,E02002009,0.3983308042488619,0.20068285280728376,0.06904400606980274,0.3319423368740516,2636.0
1918,E02002010,0.3789677063207287,0.17002484129174716,0.06099917195694176,0.3900082804305824,3623.0
1919,E02002011,0.40261237034191316,0.35497502881290816,0.11794083749519785,0.1244717633499808,2603.0
1920,E02002012,0.4140603376695267,0.20536949903127594,0.06365900913368391,0.3169111541655134,3613.0
1921,E02002013,0.38161164359247424,0.36244231451899184,0.12957046503372383,0.12637557685481007,2817.0
1922,E02002014,0.40643736194383084,0.23382770590091512,0.07762701167560744,0.28210792047964656,3169.0
1923,E02002015,0.3880597014925373,0.3419267299864315,0.1112618724559023,0.1587516960651289,2948.0
1924,E02002016,0.43403614457831324,0.21596385542168675,0.06656626506024096,0.28343373493975904,3320.0
1925,E02002017,0.4476608187134503,0.21842105263157896,0.0739766081871345,0.25994152046783625,3420.0
1926,E02002018,0.3545601726929304,0.3734484619535888,0.1457096600107933,0.12628170534268754,3706.0
1927,E02002019,0.43106796116504853,0.23883495145631067,0.09385113268608414,0.23624595469255663,3090.0
1928,E02002020,0.43066729768102224,0.32702318977756745,0.1159488878371983,0.12636062470421203,4226.0
1929,E02002021,0.4100642398286938,0.15631691648822268,0.04951820128479657,0.38410064239828695,3736.0
1930,E02002022,0.44357872111767865,0.2649113379903278,0.08328855454056959,0.20822138635142395,3722.0
1931,E02002023,0.4084084084084084,0.35006435006435005,0.11325611325611326,0.12827112827112827,2331.0
1932,E02002024,0.41897449958870303,0.2933918289004661,0.10117905127502057,0.18645462023581025,3647.0
1933,E02002025,0.4455337690631808,0.2687908496732026,0.08714596949891068,0.19852941176470587,3672.0
1934,E02002026,0.4268760907504363,0.33507853403141363,0.12111692844677138,0.1169284467713787,2865.0
1935,E02002027,0.3474199288256228,0.40658362989323843,0.18016014234875444,0.06583629893238434,2248.0
