,GEOGRAPHY_CODE,Aged 10 to 14 years,Aged 15 to 19 years,Aged 20 to 24 years,Aged 25 to 29 years,Aged 30 to 34 years,Aged 35 to 39 years,Aged 4 years and under,Aged 40 to 44 years,Aged 45 to 49 years,Aged 5 to 9 years,Aged 50 to 54 years,Aged 55 to 59 years,Aged 60 to 64 years,Aged 65 to 69 years,Aged 70 to 74 years,Aged 75 to 79 years,Aged 80 to 84 years,Aged 85 years and over,Total
3572,E02003733,0.06147492625368731,0.052861356932153394,0.03728613569321534,0.05050147492625369,0.05734513274336283,0.06064896755162242,0.05132743362831858,0.06289085545722714,0.07492625368731563,0.05592920353982301,0.07174041297935103,0.07339233038348082,0.07079646017699115,0.057227138643067846,0.06843657817109144,0.043067846607669616,0.02631268436578171,0.02383480825958702,1
3573,E02003734,0.06336732987794683,0.05500752382544725,0.03962548068884802,0.05542551412807223,0.06587527169369671,0.07122554756729643,0.0499916401939475,0.07966895168032102,0.07682661762247116,0.06303293763584684,0.07314830295937134,0.0639525163016218,0.048486875104497576,0.04522655074402274,0.05057682661762247,0.038622303962548066,0.029677311486373516,0.030262497910048487,1
3574,E02003735,0.06639582124201973,0.057109692396982006,0.04236796285548462,0.059315147997678466,0.059663377829367384,0.0702263493905978,0.04457341845618108,0.07684271619268718,0.07928032501450957,0.055252466627974464,0.07208357515960534,0.0624492164828787,0.05606500290191527,0.04724318049912943,0.05153801508995937,0.04236796285548462,0.02913522925130586,0.028090539756239118,1
3575,E02003736,0.06119272302753186,0.051561435937347994,0.042416577488082495,0.04523786360540909,0.05204786457826637,0.06012258001751143,0.04922657846093978,0.0586632940947563,0.07072672438953205,0.05769043681291954,0.07724486817783831,0.07743943963420566,0.06926743846677692,0.06352758050394007,0.06664072380581769,0.045918863702694816,0.02850471835781691,0.022570288938612706,1
3576,E02003737,0.06705935659265971,0.04508382419574083,0.04561244524996224,0.06162211146352515,0.07763177767708805,0.0758193626340432,0.060640386648542516,0.069777979157227,0.06418969944117203,0.06532245884307507,0.0697024618637668,0.06615314907113728,0.0568645219755324,0.04651865277148467,0.0473493429995469,0.03103760761214318,0.025449327896088204,0.024165533907264763,1
3577,E02003738,0.05969682762931708,0.043288013752148774,0.03922487888732615,0.04797624628848258,0.057665260196905765,0.06344741365838412,0.05110173464603844,0.06969839037349586,0.06938584153774027,0.0664166275980622,0.07063603688076261,0.07891858102828567,0.06766682294108455,0.05938427879356149,0.06235349273323957,0.0403187998124707,0.027348023128613844,0.025472730114080324,1
3578,E02003739,0.06445068664169788,0.054619225967540576,0.03760923845193508,0.04244694132334582,0.053995006242197253,0.0614856429463171,0.04307116104868914,0.06289013732833958,0.06975655430711611,0.05914481897627965,0.08036828963795256,0.07615480649188515,0.06476279650436954,0.056491885143570536,0.0599250936329588,0.04572409488139825,0.03245942571785269,0.03464419475655431,1
3579,E02003740,0.06736741519350214,0.05733397037744864,0.03710781971651537,0.040452301321866536,0.044752349100175184,0.05223761745500876,0.04188565058130275,0.06434145564580347,0.07326007326007326,0.055900621118012424,0.07437490046185698,0.07485268354833573,0.06258958432871477,0.0654562828475872,0.06290810638636725,0.05048574613792005,0.03408186016881669,0.040611562350692784,1
3580,E02003742,0.050359712230215826,0.04169725444134488,0.0436059315812656,0.041550433122889446,0.047423285861107035,0.057260314197621495,0.04272500367053296,0.047276464542651594,0.05168110409631479,0.047276464542651594,0.07414476581999706,0.08412861547496696,0.07531933636764059,0.08339450888268976,0.08280722360886801,0.057113492879166054,0.03846718543532521,0.03376890324475114,1
3581,E02003743,0.062279989168697536,0.05794746818304901,0.059211120137196496,0.06904955320877336,0.07536781297951078,0.07112555284772994,0.056413033667298496,0.06471703222312483,0.0631825977073743,0.0636339019767127,0.06417546709991877,0.06300207599963896,0.05072659987363481,0.045491470349309504,0.048560339380810544,0.033938081054246776,0.024821734813611336,0.026356169329361856,1
3582,E02003744,0.049650043744531934,0.047900262467191604,0.058982210557013706,0.06692913385826772,0.06838728492271799,0.06692913385826772,0.05664916885389326,0.060075823855351415,0.06408573928258968,0.05220180810731992,0.07465733449985419,0.06882473024205307,0.06022163896179644,0.055191017789442985,0.05402449693788276,0.03951589384660251,0.026538349372995044,0.029235928842228056,1
3583,E02003745,0.055507288348296165,0.047012259870643884,0.045371174823824696,0.05598996042089005,0.0557968915918525,0.05492808186118351,0.04691572545612511,0.04952215464813206,0.061975094121054154,0.054348875374070856,0.07442803359397625,0.08060623612317791,0.07452456800849502,0.06767062457766193,0.06950477845351868,0.04971522347716961,0.030601409402451974,0.025581619847475624,1
3584,E02003746,0.06258799436836042,0.04978881351593498,0.052860616920517085,0.06425188787917573,0.07065147830538845,0.06783565851785486,0.042749264047100985,0.05977217458082683,0.06066811724049661,0.059900166389351084,0.07487520798668885,0.0716754127735825,0.060540125431972354,0.052860616920517085,0.05183668245232305,0.04287725585562524,0.03046205042877256,0.023806476385511328,1
3585,E02003747,0.05583155902531346,0.050626922167021526,0.047709171201009384,0.0644270956549168,0.06742370475514549,0.05740872170964435,0.05015377336172226,0.05583155902531346,0.05914360066240833,0.05969560760192414,0.06560996766816497,0.07113003706332308,0.06497910259443261,0.058749309991325604,0.06237678416528665,0.04565885971137923,0.032489551297216306,0.03075467234445233,1
3586,E02003748,0.05265220799581918,0.0424614580611445,0.04834073686961066,0.05644107656127515,0.05996864384635485,0.058662137444473475,0.05239090671544291,0.05030049647243272,0.05774758296315652,0.05931539064541416,0.06728507969689052,0.07251110530441598,0.06454141625293965,0.06414946433237523,0.06950614058008885,0.05539587143977005,0.03501437157042069,0.033315913247974914,1
3587,E02003749,0.05408496732026144,0.04722222222222222,0.04215686274509804,0.05506535947712418,0.060784313725490195,0.05866013071895425,0.045588235294117645,0.051797385620915036,0.061274509803921566,0.055392156862745096,0.08218954248366013,0.0838235294117647,0.07728758169934641,0.06535947712418301,0.06633986928104575,0.043954248366013075,0.02434640522875817,0.024673202614379084,1
3588,E02003750,0.05102858669516431,0.04889126369222549,0.0504942559444296,0.048624098316858134,0.055169650013358267,0.04889126369222549,0.04448303499866417,0.055570398076409296,0.05797488645471547,0.04955917713064387,0.06973016297087897,0.07106598984771574,0.06558909965268502,0.06799358803099119,0.06866150146940957,0.06024579214533796,0.04141063318193962,0.04461661768634785,1
3589,E02003751,0.05039119480175043,0.05052380320912346,0.04044556424877337,0.05198249569022676,0.05344118817133006,0.05304336294921098,0.05198249569022676,0.05635857313353666,0.06312160190956106,0.059673783317862356,0.08009547805330858,0.07611722583211776,0.06643681209388676,0.06590637846439465,0.06776289616761702,0.04906511072802015,0.035406444768598326,0.028245590770454847,1
3590,E02003752,0.05587341319506526,0.04997318076166637,0.04943679599499374,0.06937242982299302,0.07241194350080457,0.06123726086179152,0.05524763096728053,0.055784015733953154,0.062220632934024675,0.05480064366172001,0.07607723940640086,0.0749150724119435,0.060075093867334166,0.05193992490613267,0.05301269443947792,0.04210620418380118,0.027445020561416057,0.028070802789200787,1
3591,E02003753,0.06,0.05482142857142857,0.04544642857142857,0.05303571428571428,0.06982142857142858,0.07026785714285715,0.05892857142857143,0.06383928571428571,0.07107142857142858,0.06544642857142857,0.07116071428571429,0.06973214285714285,0.0575,0.05205357142857143,0.05651785714285714,0.03535714285714286,0.025535714285714287,0.019464285714285715,1
3592,E02003754,0.05565371024734982,0.047526501766784454,0.038692579505300355,0.041166077738515904,0.04487632508833922,0.05335689045936396,0.04240282685512368,0.06325088339222615,0.07385159010600707,0.053003533568904596,0.08321554770318021,0.08409893992932863,0.08180212014134276,0.06395759717314488,0.07243816254416961,0.04717314487632509,0.02950530035335689,0.02402826855123675,1
3593,E02003755,0.05667403700686605,0.04934248807168626,0.049807983242173864,0.056092168043756545,0.06912603281740952,0.05772140114046317,0.0529500756429652,0.053997439776562316,0.06214360526009543,0.05562667287326894,0.0747119748632608,0.08111253345746539,0.06912603281740952,0.05551029908064704,0.060281624578145,0.042010939136506456,0.029093448155475387,0.02467124403584313,1
3594,E02003756,0.056025966694891335,0.05122777307366638,0.04741744284504657,0.053062376517075925,0.06082416031611629,0.056449336720293536,0.050098786339260515,0.05532034998588767,0.06534010725373977,0.05475585661868473,0.08735534857465425,0.08185153824442563,0.06759808072255151,0.05913068021450748,0.05800169348010161,0.04530059271803556,0.02540220152413209,0.024837708156929157,1
3595,E02003757,0.05251043015393469,0.04560494892821177,0.04287152927636311,0.05164724500071932,0.07049345417925479,0.06114228168608833,0.06143001007049345,0.054380664652567974,0.05740181268882175,0.05567544238239102,0.07394619479211624,0.07437778736872393,0.07581642929074953,0.05912818299525248,0.059847503956265286,0.04905768954107323,0.02920443101711984,0.025463962019853258,1
3596,E02003758,0.04895682710183846,0.04792398264821318,0.04844040487502582,0.06093782276389176,0.06951043172898161,0.07322867176203264,0.05835571162982855,0.05690972939475315,0.06351993389795497,0.05763272051229085,0.07219582730840736,0.07426151621565792,0.06434620946085519,0.058458996075191075,0.05556703160504028,0.04234662259863665,0.025098120223094402,0.022309440198306135,1
3597,E02003759,0.05161290322580645,0.048896434634974534,0.037521222410865876,0.040237691001697794,0.048726655348047536,0.060101867572156194,0.04516129032258064,0.05212224108658744,0.07062818336162988,0.04838709677419355,0.07792869269949067,0.08471986417657046,0.07945670628183361,0.0730050933786078,0.07402376910016978,0.050594227504244485,0.03259762308998302,0.024278438030560272,1
3598,E02003760,0.07440114802958384,0.06303123965117563,0.0636935644110829,0.0767192846892593,0.08555028148802296,0.08577105640799206,0.065128601390882,0.0742907605695993,0.06545976377083564,0.0793685837288884,0.06358317695109836,0.057070316812010156,0.04316149685395739,0.031570813555580085,0.028369577216028258,0.016558118997681864,0.01589579423777459,0.0103764212385473,1
3599,E02003761,0.050552393706059594,0.047539337127552726,0.041011047874121194,0.05306327418814864,0.06478071643789755,0.07164378975560763,0.04201540006695681,0.05306327418814864,0.055239370605959154,0.051891529963173755,0.07566119852695012,0.0718111817877469,0.0667894208235688,0.05875460328088383,0.07164378975560763,0.05373284231670573,0.036156678942082354,0.03465015065282893,1
3600,E02003762,0.05705133754653277,0.046489481430179204,0.048394078434767555,0.06406371742706259,0.08163795342394597,0.07445242836118085,0.07047008916976885,0.06354428188035668,0.059388797506709376,0.06986408103194529,0.06484287074712146,0.06293827374253311,0.05393472426629729,0.04761492511470868,0.049346376937061724,0.03869794822959051,0.02484633365076617,0.02242230109947191,1
3601,E02003763,0.060631315762058546,0.04885925617251797,0.04677570580268778,0.06719449942702364,0.06854880716741327,0.07136160016668402,0.048442546098551933,0.06750703198249818,0.07011146994478591,0.05917283050317741,0.07052818001875195,0.06813209709344724,0.06281904365038025,0.05542243983748307,0.059485363058651944,0.036566308990519845,0.021877278883217003,0.016564225440150016,1
3602,E02003764,0.05884615384615385,0.049423076923076924,0.05423076923076923,0.08413461538461539,0.09153846153846154,0.08442307692307692,0.058653846153846154,0.07336538461538461,0.07471153846153847,0.053557692307692306,0.07528846153846154,0.0673076923076923,0.046538461538461535,0.03403846153846154,0.030192307692307692,0.02403846153846154,0.017596153846153845,0.022115384615384617,1
3603,E02003765,0.06093338872732309,0.04736186123805567,0.0553939897521119,0.062872178368647,0.06010247888104141,0.05982550893228085,0.04209943221160504,0.0677191524719568,0.06896551724137931,0.04736186123805567,0.06716521257443567,0.06411854313806951,0.055947929649633014,0.0540091400083091,0.06204126852236532,0.04860822600747819,0.037806398005816366,0.03766791303143609,1
3604,E02003766,0.061866125760649086,0.045892494929006086,0.04703346855983773,0.06655679513184584,0.07707910750507099,0.07150101419878296,0.06402129817444219,0.07099391480730223,0.07112068965517242,0.06655679513184584,0.06414807302231237,0.06490872210953347,0.06211967545638945,0.04449797160243408,0.04855476673427992,0.03182048681541582,0.024213995943204867,0.017114604462474644,1
3605,E02003767,0.05895264973345876,0.055660081530260266,0.04421448730009407,0.032768893069927876,0.039197240514267796,0.04452806522420821,0.03747256193164001,0.06318595170899968,0.0751019128253371,0.046252743806836,0.08639071809344623,0.09971777986829727,0.08262778300407651,0.06569457510191283,0.06334274067105676,0.04860457823769207,0.030887425525243022,0.02539981185324553,1
3606,E02003768,0.05527337914550343,0.045911761776715465,0.037048102778607706,0.045911761776715465,0.04840155363011652,0.054277462404143016,0.04631012847325964,0.05915745443680908,0.06802111343491685,0.05786276267304053,0.07479334727616771,0.0724031470969027,0.06961458022109351,0.06214520466089035,0.07419579723135146,0.05816153769544866,0.03874116123892043,0.03176974404939747,1
3607,E02003769,0.04492423226498592,0.039023736086898214,0.03701220329891377,0.04720396942470162,0.05833445085154888,0.05551830494837066,0.03741450985651066,0.0634303339144428,0.06919672790666488,0.0407670645031514,0.0783156765455277,0.08823923829958429,0.0815341290063028,0.06302802735684591,0.07375620222609629,0.062357516427517766,0.03500067051092933,0.024943006571007106,1
3608,E02003770,0.07078189300411522,0.04938271604938271,0.03657978966620942,0.054503886602652034,0.0737997256515775,0.0819387288523091,0.06684956561499772,0.07818930041152264,0.07014174668495655,0.0784636488340192,0.06630086877000457,0.06163694558756287,0.048742569730224054,0.0458161865569273,0.04819387288523091,0.033196159122085046,0.018930041152263374,0.016552354823959763,1
3609,E02003771,0.053795957345217256,0.05156772242559287,0.05618335190195766,0.06366385484641095,0.0633455355721789,0.06111730065255451,0.047429571860576156,0.0633455355721789,0.07114435779086424,0.04838452968327232,0.08308133057456629,0.07289511379914054,0.059684863918510266,0.04488301766671972,0.0534776380709852,0.04074486710170301,0.033901002705713834,0.03135444851185739,1
3610,E02003772,0.051949985114617445,0.04465614766299494,0.04584697826734147,0.05269425424233403,0.05388508484668056,0.05760643048526347,0.04435844001190831,0.062072045251562964,0.06430485263471271,0.04956832390592438,0.07785055075915451,0.07159869008633522,0.0614766299493897,0.06757963679666568,0.07487347424828818,0.05656445370646026,0.0325989877939863,0.030515034236379874,1
3611,E02003773,0.054738639597761124,0.04895171236125605,0.05511811023622047,0.07769661322455175,0.07665306896878854,0.07039180343420928,0.054738639597761124,0.06650222939000094,0.06849445024191253,0.05929228725927332,0.0755146570534105,0.07532492173418082,0.052082345128545676,0.04174177023052841,0.04639028555165544,0.0351010340574898,0.02352717958447965,0.017740252347974574,1
3612,E02003774,0.05446927374301676,0.04224860335195531,0.05115223463687151,0.05935754189944134,0.06511871508379888,0.06337290502793295,0.04643854748603352,0.06302374301675978,0.0625,0.061976256983240226,0.06424581005586592,0.07489525139664804,0.05848463687150838,0.055865921787709494,0.062325418994413406,0.04835893854748603,0.0335195530726257,0.032646648044692736,1
3613,E02003775,0.06383860715766201,0.05513334254525356,0.03855188614066602,0.05306066049468012,0.05458062733176731,0.062456819123946385,0.054027912118281056,0.062456819123946385,0.07655105706784579,0.0631477131408042,0.07323476578692828,0.07434019621390078,0.06466767997789138,0.05458062733176731,0.05817327621942794,0.04200635622495509,0.024457648196766615,0.02473400580350974,1
3614,E02003776,0.06329300678666273,0.05208025966361759,0.0389495426379463,0.0554735910298023,0.05739156093242845,0.060489820005901446,0.04647388610209501,0.06462083210386545,0.06948952493360873,0.05709648863971673,0.08335792269105931,0.06875184420182945,0.05827677781056359,0.05812924166420773,0.06107996459132487,0.04249041015048687,0.02832694010032458,0.03422838595455887,1
3615,E02003777,0.06802858005434236,0.0578645466438563,0.03502062996880346,0.06239307638120157,0.08070846331890913,0.09369024856596558,0.06963872396095401,0.08101036530139881,0.0813122672838885,0.07356344973331992,0.05997786052128409,0.0518265069940626,0.04327261749018819,0.03995169568280165,0.03773774781121063,0.02918385830733622,0.019120458891013385,0.01569890308946362,1
3616,E02003778,0.05425287356321839,0.03816091954022988,0.03616858237547893,0.06773946360153257,0.0928735632183908,0.08306513409961686,0.06911877394636015,0.08245210727969349,0.061915708812260536,0.05839080459770115,0.06620689655172414,0.06360153256704981,0.047049808429118774,0.04582375478927203,0.04950191570881226,0.03371647509578544,0.024980842911877396,0.024980842911877396,1
3617,E02003780,0.066421632974534,0.05592018902599107,0.04646888947230244,0.06843440973133806,0.06659665704034305,0.07447274000175023,0.048306642163297456,0.07499781219917738,0.07814824538374027,0.06475890434934803,0.06353373588868469,0.06108339896735801,0.05145707534786033,0.04375601645226219,0.0452437210116391,0.030104139319156384,0.025991073772643737,0.034304716898573555,1
3618,E02003781,0.04546200558017397,0.04579025110782865,0.04464139176103726,0.06827506975217462,0.08009190874774332,0.07418348924995898,0.05071393402264894,0.07598883965205974,0.07139340226489414,0.04972919743968488,0.07073691120958477,0.08206138191367143,0.06072542261611685,0.050549811258821596,0.04611849663548334,0.035286394222878714,0.024782537337928772,0.023469555227310028,1
3619,E02003784,0.07052075132156113,0.06433472050388032,0.04004049038353391,0.04161511640985266,0.04521426161286694,0.05297491845686649,0.03880328421999775,0.06917107187043077,0.07918119446631425,0.0590484759869531,0.08457991227083568,0.07648183556405354,0.06635923968057586,0.053874704757620066,0.05916094927454729,0.04273984928579462,0.029468001349679453,0.02643122258463615,1
3620,E02003785,0.057784732312506984,0.04727841734659662,0.040013412316977755,0.062479043254722255,0.07723259193025594,0.07555605230803622,0.06259081256287023,0.07477366715100034,0.06896166312730524,0.05867888677769085,0.06952050966804516,0.06683804627249357,0.04962557281770426,0.048619649044372416,0.045154800491784955,0.038448642002906,0.02738348049625573,0.029060020118475468,1
3621,E02003786,0.06475811390079608,0.04837721984078383,0.027709736680955298,0.04378444580526638,0.06582976117575015,0.05894060012247397,0.05159216166564605,0.07026944274341702,0.07164727495407226,0.051745254133496635,0.06751377832210655,0.06904470300061237,0.05848132271892223,0.05603184323331292,0.06169626454378445,0.04883649724433558,0.037507654623392526,0.04623392529087569,1
3622,E02003787,0.05459057071960298,0.046493404727700145,0.035392451351704324,0.0414000261198903,0.0449262113099125,0.05576596578294371,0.050933786078098474,0.05746375865221366,0.06477732793522267,0.05406817291367376,0.08214705498236907,0.07679247747159462,0.07196029776674938,0.06869531147969178,0.07339689173305472,0.050933786078098474,0.03878803709024422,0.03147446780723521,1
3623,E02003788,0.06797192463982268,0.04888560522103189,0.03681812584657062,0.044945203792636376,0.06452407338997661,0.061076222140130525,0.05812092106883389,0.08459549316586627,0.06686368673808644,0.06797192463982268,0.07166605097894348,0.06932643763083364,0.05922915897057013,0.043467553256988055,0.05171776874769117,0.048762467676394534,0.027829085088043343,0.026228297007757664,1
3624,E02003789,0.06053935057787562,0.04595487066593286,0.03852504127682994,0.04733076499724821,0.06659328563566318,0.06851953769950468,0.05709961474958723,0.07030820033021463,0.07030820033021463,0.06604292790313704,0.06287837094111172,0.06494221243808475,0.05572372041827188,0.05572372041827188,0.06081452944413869,0.04499174463401211,0.03026967528893781,0.033434232250963127,1
3625,E02003790,0.05899419729206963,0.057919621749408984,0.037932516655920914,0.04212336127229744,0.04180098860949925,0.04771115409413282,0.04094132817537073,0.064581990113905,0.07038469804427251,0.05501826778422523,0.08241994412207178,0.08027079303675048,0.06823554695895122,0.06339995701697829,0.06931012250161186,0.04642166344294004,0.037825059101654845,0.03470879002793897,1
3626,E02003791,0.06543299467827769,0.05104015481373972,0.03688921141751331,0.03918722786647315,0.055152394775036286,0.06119980648282535,0.04934687953555878,0.07305273343009192,0.07051282051282051,0.06627963231736816,0.07825350749879052,0.07752781809385582,0.06434446057087566,0.055031446540880505,0.05624092888243832,0.04632317368166425,0.026366715045960328,0.027818093855829704,1
3627,E02003792,0.06167713186145433,0.04770103301600162,0.03939639457160219,0.046080615758557826,0.05489163459590845,0.05975288636823982,0.05296738910269394,0.06532307069070285,0.06532307069070285,0.06258861656876646,0.07443791776382419,0.07028559854162447,0.06775369657686854,0.05438525420295726,0.06339882519748835,0.049321450273445415,0.03261089730605631,0.032104516913105126,1
3628,E02003793,0.06575493852742091,0.05567067274485426,0.03992264124879127,0.045310125707970716,0.05166459455725929,0.058571625915181655,0.05166459455725929,0.060643735322558366,0.07141870424091726,0.05912418842381544,0.08398950131233596,0.0820555325321177,0.0689321729520652,0.053598563337477555,0.05981489155960768,0.04337615692775245,0.026384859787263435,0.022102500345351567,1
3629,E02003794,0.06410996881136652,0.05163451542104655,0.04146933117708213,0.048746678988102116,0.048746678988102116,0.05833429594547765,0.045627815640522124,0.058565322860113206,0.06434099572600208,0.0539447845674021,0.08074390666512649,0.07981979900658427,0.07104077625043317,0.06595818412845096,0.07138731662238651,0.04793808478687767,0.026106041353817718,0.02148550306110662,1
3630,E02003795,0.0497011638880151,0.07392261717521233,0.04466813463353256,0.06653035545769109,0.05819440075495439,0.07250707769738912,0.04655552060396351,0.050959421201635734,0.05552060396351054,0.05174583202264863,0.05866624724756213,0.06826045926391947,0.056621579112928595,0.06071091538219566,0.06511481597986789,0.04749921358917899,0.03208556149732621,0.04073608052846807,1
3631,E02003796,0.05831622176591376,0.04257357973990417,0.04572210814510609,0.04969199178644764,0.05626283367556468,0.06433949349760439,0.05489390828199863,0.06516084873374402,0.05297741273100616,0.060369609856262836,0.06776180698151951,0.07049965776865161,0.06570841889117043,0.06201232032854209,0.05598904859685147,0.0458590006844627,0.039151266255989046,0.04271047227926078,1
3632,E02003797,0.0546,0.0509,0.0601,0.0569,0.0598,0.0626,0.0468,0.0672,0.0732,0.0549,0.0775,0.0708,0.0575,0.051,0.052,0.0373,0.0312,0.0357,1
3633,E02003798,0.07689842999038769,0.062159564242230056,0.049823774431272026,0.06103812880487024,0.06952899711630887,0.07785966036526754,0.05462992630567126,0.056552387055430954,0.06296058955462992,0.07145145786606857,0.06344120474206985,0.07673822492790772,0.05783402755527075,0.04758090355655239,0.045658442806792696,0.03011855174623518,0.02018583787247677,0.015539891060557514,1
3634,E02003799,0.06702084184715978,0.05149162239476911,0.05190028606456886,0.06974526631249149,0.07219724833129001,0.06307042637242882,0.06484130227489443,0.05993733823729737,0.05857512600463152,0.06388775371202833,0.0686554965263588,0.07396812423375562,0.05721291377196567,0.048086091813104484,0.04563410979430595,0.03310175725378014,0.027652908323116742,0.023021386732052854,1
3635,E02003800,0.06274564851207187,0.04604154969118473,0.03523301516002246,0.043795620437956206,0.04730488489612577,0.04856822010106682,0.04393599101628299,0.05474452554744526,0.06751824817518248,0.05951712521055587,0.08239752947782145,0.07046603032004492,0.06681639528354857,0.061061201572150475,0.07313307130825379,0.060078607523863,0.041970802919708027,0.03467153284671533,1
3636,E02003801,0.059584035975267007,0.050168634064080946,0.035553681843732435,0.044125913434513775,0.05874086565486228,0.06885890949971894,0.05129286115795391,0.0671725688589095,0.0699831365935919,0.06745362563237774,0.0768690275435638,0.07574480044969084,0.06492411467116357,0.05283867341202923,0.05297920179876335,0.04005059021922428,0.03246205733558179,0.031197301854974706,1
3637,E02003802,0.023809523809523808,0.046451914098972924,0.1223155929038282,0.12278244631185807,0.10329131652661064,0.0715452847805789,0.029878618113912233,0.05590569561157797,0.05812324929971989,0.027544351073762838,0.05427170868347339,0.05683940242763772,0.058940242763772174,0.04715219421101774,0.04341736694677871,0.02976190476190476,0.02392623716153128,0.02404295051353875,1
3638,E02003803,0.014448891926193499,0.10416870057600312,0.2626183735233818,0.11119789124279997,0.08825539392756028,0.055745387093624914,0.024406912037489018,0.04295616518598067,0.03748901688958313,0.016206189592892706,0.039636825148882164,0.046275505223079175,0.036903251000683396,0.02948354974128673,0.03036219857463634,0.022454359074489897,0.016791955481792444,0.02059943375964073,1
3639,E02003804,0.05002891844997108,0.043233082706766915,0.05378831694621168,0.0858877964141122,0.08444187391555813,0.07750144592249855,0.05436668594563331,0.060584152689415846,0.07735685367264315,0.04684788895315211,0.06636784268363216,0.06636784268363216,0.05537883169462117,0.04800462695199537,0.04525737420474263,0.03152111046847889,0.02515905147484095,0.027906304222093697,1
3640,E02003805,0.06429246769618657,0.05594075007878979,0.04097069019855027,0.0341947683580208,0.04144342893161046,0.052789158525055155,0.041601008509297197,0.05735896627797037,0.069335014182162,0.05373463599117554,0.07500787897888433,0.07421998109045068,0.06728647967223447,0.06523794516230697,0.07043807122596911,0.058462023321777495,0.04223132682004412,0.03545540497951465,1
3641,E02003806,0.0705854011081667,0.050108407612623466,0.03360635991327391,0.05083112503011323,0.06781498434112262,0.07841483979763912,0.05793784630209588,0.06733317272946278,0.07347627077812575,0.07154902433148638,0.06950132498193207,0.060105998554565165,0.05516742953505179,0.05131293664177307,0.046013008913514813,0.03794266441821248,0.027583714767525896,0.030715490243314863,1
3642,E02003807,0.04728963483783171,0.06860966205488774,0.03980494443184396,0.042980267634384214,0.04547516443638013,0.05261964164209571,0.03628940802903153,0.05692900884554321,0.0728056248582445,0.04332048083465639,0.08652755726922205,0.07541392606033114,0.06350646405080518,0.058516670446813336,0.07314583805851667,0.060331140848264915,0.04456792923565434,0.03186663642549331,1
3643,E02003808,0.06476365868631062,0.053406998158379376,0.05233271945979128,0.06322897483118478,0.07734806629834254,0.07351135666052794,0.06077348066298342,0.058931860036832415,0.07136279926335175,0.07105586249232658,0.0787292817679558,0.06875383670963782,0.05847145488029466,0.04542664211172499,0.0423572744014733,0.02394106813996317,0.023173726212400245,0.012430939226519336,1
3644,E02003809,0.05350598582946494,0.05045199120449548,0.04361104324456389,0.038113852919618864,0.040312729049596874,0.0582702174444173,0.04006840947959932,0.05399462496946005,0.06877595895431224,0.04874175421451258,0.08050329831419496,0.08575616906914243,0.06999755680430002,0.06462252626435377,0.07048619594429514,0.05240654776447593,0.04006840947959932,0.040312729049596874,1
3645,E02003810,0.06015960712093309,0.05105381624718641,0.03662778800900348,0.045733578882750155,0.05054225496214446,0.05637405361162267,0.045017393083691425,0.05729486392469818,0.06547984448536935,0.058727235522815634,0.08103130755064457,0.07591569470022509,0.06803765091057909,0.06486597094331902,0.06824227542459586,0.04757519950890117,0.036525475751995086,0.03079598935952527,1
3646,E02003811,0.05717665615141956,0.055467928496319666,0.03588328075709779,0.042849631966351207,0.048764458464773924,0.05021030494216614,0.04889589905362776,0.058096740273396424,0.06309148264984227,0.05362776025236593,0.07991587802313355,0.08451629863301788,0.064931650893796,0.07150368033648791,0.06808622502628812,0.05165615141955836,0.03299158780231336,0.032334384858044164,1
3647,E02003812,0.06299685015749212,0.053697315134243286,0.03314834258287085,0.038698065096745164,0.04094795260236988,0.06059697015149242,0.049647517624118793,0.06599670016499175,0.06614669266536673,0.056847157642117896,0.06749662516874157,0.06944652767361632,0.06089695515224239,0.05504724763761812,0.07934603269836508,0.056847157642117896,0.043647817609119545,0.03854807259637018,1
3648,E02003813,0.04465023978832479,0.040515958326442864,0.045973209856127004,0.05043823383495948,0.05854142550024806,0.05126509012733587,0.03836613196626426,0.046965437406978665,0.05870679675872333,0.043327269720522574,0.08615842566561932,0.0912849346783529,0.07805523400033074,0.07491318008930048,0.06846370100876467,0.05324954522903919,0.03753927567388788,0.031585910368777906,1
3649,E02003814,0.06555223880597015,0.055641791044776116,0.05098507462686567,0.061492537313432835,0.07749253731343284,0.06543283582089553,0.05826865671641791,0.06173134328358209,0.06316417910447761,0.06447761194029851,0.08656716417910448,0.08202985074626866,0.058746268656716415,0.04692537313432836,0.041791044776119404,0.029970149253731343,0.01564179104477612,0.01408955223880597,1
3650,E02003815,0.0665524512387981,0.051265155508697945,0.04401686874011597,0.056009488666315235,0.07617290458618872,0.06391671059567738,0.06734317343173432,0.056668423827095415,0.06997891407485503,0.06721138639957829,0.06892461781760675,0.06642066420664207,0.05693199789140749,0.04823405376910912,0.05179230363732209,0.03742751713231418,0.02754348972061149,0.023589878755930417,1
3651,E02003816,0.05003326679973386,0.043379906852960746,0.048170326014637395,0.06946107784431138,0.06520292747837658,0.060412508316699934,0.047238855622089154,0.059347970725216234,0.06347305389221557,0.04790419161676647,0.08582834331337326,0.07451763140385895,0.059347970725216234,0.05322687957418496,0.06600133067198935,0.048835662009314704,0.028476380572188955,0.029141716566866267,1
