,GEOGRAPHY_CODE,1 person in household,2 people in household,3 people in household,4 people in household,5 people in household,6 people in household,7 people in household,8 or more people in household,Total: All households
1810,E02001898,0.2852259779718952,0.3201671097607292,0.17166729965818459,0.131788834029624,0.05089251804025826,0.023167489555639954,0.011014052411697683,0.0060767185719711354,1
1811,E02001899,0.32609921082299886,0.310597519729425,0.14825253664036075,0.13416009019165728,0.048478015783540024,0.020011273957158963,0.006764374295377677,0.005636978579481398,1
1812,E02001900,0.4045271997079226,0.2508214676889376,0.13399050748448338,0.1077035414384812,0.050018254837531945,0.03066812705366922,0.012778386272362175,0.009492515516611903,1
1813,E02001901,0.3641942369263607,0.33617929562433296,0.1456776947705443,0.11259338313767342,0.030416221985058698,0.008537886872998933,0.0013340448239060833,0.0010672358591248667,1
1814,E02001902,0.27899432278994324,0.2871046228710462,0.19383617193836172,0.145985401459854,0.058394160583941604,0.021086780210867802,0.009732360097323601,0.004866180048661801,1
1815,E02001903,0.2090608777725342,0.1415762151958471,0.1519584709768759,0.1269466729589429,0.12883435582822086,0.1123171307220387,0.06087777253421425,0.0684285040113261,1
1816,E02001904,0.28604118993135014,0.22807017543859648,0.14149504195270785,0.15560640732265446,0.10297482837528604,0.04652936689549962,0.019450800915331808,0.019832189168573607,1
1817,E02001905,0.3411320754716981,0.3230188679245283,0.14452830188679244,0.11018867924528301,0.046037735849056606,0.01849056603773585,0.008679245283018867,0.007924528301886792,1
1818,E02001906,0.2840938386182006,0.31606084042278937,0.17607630832688836,0.14153132250580047,0.05336426914153132,0.019334880123743233,0.005929363237947924,0.003609177623098737,1
1819,E02001907,0.32103825136612024,0.31716757741347906,0.1657559198542805,0.1163479052823315,0.052823315118397086,0.017987249544626594,0.005009107468123861,0.003870673952641166,1
1820,E02001908,0.16824966078697423,0.13568521031207598,0.1284486657620986,0.15829941203075532,0.15332428765264586,0.12437810945273632,0.06693803708729082,0.06467661691542288,1
1821,E02001909,0.25991561181434597,0.16751054852320676,0.12784810126582277,0.1379746835443038,0.11645569620253164,0.08691983122362869,0.05021097046413502,0.053164556962025315,1
1822,E02001910,0.34840085287846484,0.18464818763326227,0.11257995735607676,0.10874200426439233,0.08869936034115139,0.06950959488272922,0.03710021321961621,0.05031982942430704,1
1823,E02001911,0.34483734087694484,0.2512022630834512,0.17114568599717114,0.13097595473833099,0.053182461103253184,0.02857142857142857,0.013578500707213578,0.006506364922206506,1
1824,E02001913,0.3914276709738418,0.281437125748503,0.13488811849984242,0.11503309171131422,0.04664355499527261,0.020800504254648598,0.006303183107469272,0.0034667507091080997,1
1825,E02001914,0.28411053540587217,0.24136442141623488,0.13082901554404144,0.13557858376511225,0.09024179620034542,0.05872193436960276,0.02547495682210708,0.03367875647668394,1
1826,E02001915,0.37494916632777553,0.26087840585603905,0.14802765351769012,0.11508743391622611,0.05368035786905246,0.025620170801138674,0.010980073200488003,0.010776738511590077,1
1827,E02001916,0.27264653641207814,0.22794552989934871,0.1728833629366489,0.1364712847838958,0.10331557134399053,0.049437537004144466,0.021906453522794554,0.015393724097098875,1
1828,E02001918,0.4823943661971831,0.2658450704225352,0.0925553319919517,0.08224346076458752,0.03621730382293763,0.019114688128772636,0.009808853118712274,0.011820925553319919,1
1829,E02001919,0.4351145038167939,0.2198473282442748,0.0950381679389313,0.08282442748091604,0.05343511450381679,0.04618320610687023,0.029770992366412213,0.03778625954198473,1
1830,E02001920,0.3404386777880754,0.2931726907630522,0.16589434661723818,0.1146122953351869,0.05220883534136546,0.023169601482854494,0.0074142724745134385,0.0030892801977139327,1
1831,E02001921,0.3058527375707992,0.2986154814348647,0.1856513530522341,0.12429200755191945,0.05852737570799245,0.012271869100062933,0.012271869100062933,0.0025173064820641915,1
1832,E02001922,0.17732724157624213,0.15705311250713877,0.12592804111936037,0.1413478012564249,0.14563106796116504,0.13506567675613934,0.06996002284408909,0.04768703597944032,1
1833,E02001923,0.24695393759286777,0.20534918276374442,0.13610698365527488,0.13907875185735513,0.12332838038632987,0.07429420505200594,0.04219910846953938,0.03268945022288262,1
1834,E02001924,0.2801120448179272,0.24089635854341737,0.16526610644257703,0.14245698279311725,0.09243697478991597,0.04721888755502201,0.018807523009203683,0.012805122048819529,1
1835,E02001925,0.34966513923158266,0.2989072964399013,0.14416637292915052,0.12513218188227002,0.058160028198801554,0.014804370814240395,0.005287275290800141,0.0038773352132534366,1
1836,E02001926,0.3171677982541222,0.3113482056256062,0.1542192046556741,0.12641448431943098,0.05560944067248626,0.021661817006142902,0.008082767539605561,0.005496281926931782,1
1837,E02001927,0.3128528727997343,0.27167054134838925,0.17236798405845233,0.1421454666223846,0.06077715044835603,0.02723347725008303,0.009299236134174693,0.0036532713384257723,1
1838,E02001928,0.3584528176058686,0.300433477825942,0.1683894631543848,0.1130376792264088,0.03934644881627209,0.015005001667222408,0.0030010003334444814,0.002334111370456819,1
1839,E02001929,0.2609278626977742,0.2475194422097077,0.18181818181818182,0.16304639313488872,0.08125502815768303,0.03807991418610888,0.013140252078305176,0.014212925717350496,1
1840,E02001930,0.3149532710280374,0.32897196261682243,0.14922118380062305,0.1277258566978193,0.04361370716510903,0.01806853582554517,0.009657320872274144,0.00778816199376947,1
1841,E02001931,0.29829545454545453,0.27714646464646464,0.14741161616161616,0.12531565656565657,0.06912878787878787,0.045770202020202023,0.019886363636363636,0.017045454545454544,1
1842,E02001932,0.34559062805076474,0.272372274650179,0.15945330296127563,0.14350797266514806,0.05141555483241132,0.019199479336153596,0.004555808656036446,0.0039049788480312398,1
1843,E02001933,0.32794164287979705,0.2886140183951792,0.15921344751030764,0.13320647002854424,0.056137012369172214,0.022201078338090707,0.007294640025372661,0.005391690453536315,1
1844,E02001934,0.21509598603839442,0.24912739965095987,0.15924956369982549,0.1631762652705061,0.10907504363001745,0.05759162303664921,0.02225130890052356,0.02443280977312391,1
1845,E02001935,0.29887160719731626,0.2976517230863068,0.17932296431838976,0.1396767307105825,0.057334553217444344,0.0192131747483989,0.00518450747179018,0.0027447392497712718,1
1846,E02001936,0.27810419114766943,0.31609870740305523,0.16059537798668233,0.16882099490795144,0.052878965922444184,0.01645123384253819,0.0050920485703094395,0.0019584802193497847,1
1847,E02001937,0.33261802575107297,0.24984671980380135,0.15818516247700798,0.13028816676885346,0.07480073574494175,0.034334763948497854,0.012262415695892091,0.007664009809932557,1
1848,E02001938,0.3362756264236902,0.349373576309795,0.15233485193621868,0.1133257403189066,0.03616173120728929,0.007403189066059226,0.0028473804100227792,0.002277904328018223,1
1849,E02001939,0.44412238325281805,0.2956521739130435,0.12431561996779388,0.09919484702093398,0.027375201288244767,0.00644122383252818,0.001932367149758454,0.000966183574879227,1
1850,E02001941,0.30622768742562473,0.27171757239190797,0.1828639428798096,0.11979373264577549,0.07060690202300675,0.03133677112257041,0.009520031733439112,0.007933359777865925,1
1851,E02001942,0.3676519428761209,0.301893058784457,0.1584191298571903,0.10627698439056792,0.04815675855197609,0.010959814015277316,0.005978080371969445,0.0006642311524410495,1
1852,E02001943,0.314892004547177,0.29708222811671087,0.15649867374005305,0.14323607427055704,0.059113300492610835,0.017051913603637742,0.008336491095111784,0.0037893141341417205,1
1853,E02001944,0.32757105186053326,0.30325227072956346,0.16378552593026663,0.13917374743627306,0.043949604453559915,0.014942865514210372,0.004687957808379725,0.002636976267213595,1
1854,E02001945,0.27906976744186046,0.28562070094988534,0.18146085817228955,0.14313789715034392,0.07271536193907632,0.023910907304290862,0.008843760235833607,0.0052407468064199145,1
1855,E02001946,0.3013399813025865,0.3412277968214397,0.1632907447803054,0.13150514178871922,0.044562168899968835,0.012153318790900591,0.003427859146151449,0.0024929884699283265,1
1856,E02001947,0.38181134911687337,0.27583615182262305,0.14956783164223975,0.1018414130026306,0.05223600150319429,0.016535137166478767,0.011649755730928222,0.010522360015031942,1
1857,E02001948,0.3055737704918033,0.31311475409836065,0.18131147540983605,0.12688524590163935,0.049836065573770495,0.01639344262295082,0.003934426229508197,0.0029508196721311475,1
1858,E02001949,0.32868450810403316,0.3324538258575198,0.16358839050131926,0.10667169242367132,0.03995476818695816,0.018469656992084433,0.006407840180927252,0.003769317753486619,1
1859,E02001950,0.3073394495412844,0.34268753372908795,0.16675661090124122,0.12682137075013492,0.038855909336211546,0.012951969778737183,0.003507825148407987,0.0010793308148947653,1
1860,E02001951,0.328308635666837,0.2907511497189576,0.17577925396014307,0.12110373019928462,0.047777210015329585,0.021972406745017884,0.008686765457332652,0.005620848237097598,1
1861,E02001952,0.39873263465756764,0.27321472093590055,0.15500853034365097,0.09748964172556666,0.04825737265415549,0.015110894467462832,0.009017791859614916,0.003168413356080916,1
1862,E02001953,0.2875727490585416,0.3550154056829853,0.15200273878808626,0.1359123587812393,0.04484765491270113,0.015063334474495036,0.005477576172543649,0.004108182129407737,1
1863,E02001954,0.37170042971147943,0.26918354818907303,0.16114180478821363,0.1151012891344383,0.05125844076120319,0.017495395948434623,0.008287292817679558,0.005831798649478207,1
1864,E02001955,0.3495475113122172,0.3009049773755656,0.16855203619909503,0.12528280542986425,0.0376131221719457,0.011877828054298642,0.003393665158371041,0.002828054298642534,1
1865,E02001956,0.3080701754385965,0.3098245614035088,0.18035087719298246,0.1319298245614035,0.051929824561403506,0.009473684210526316,0.004210526315789474,0.004210526315789474,1
1866,E02001957,0.2883178966238423,0.3450851508813863,0.1879294890947117,0.12727815954586197,0.03196892739766956,0.014639976097998207,0.0032865252464893933,0.0014938751120406335,1
1867,E02001958,0.34558823529411764,0.28205882352941175,0.16058823529411764,0.12382352941176471,0.05794117647058823,0.022058823529411766,0.005,0.0029411764705882353,1
1868,E02001959,0.22889233152594887,0.30364058869093724,0.19829589465530598,0.1603408210689388,0.0704879938032533,0.024786986831913247,0.008907823392718823,0.004647560030983733,1
1869,E02001961,0.323943661971831,0.28322106552357623,0.17146356399265156,0.12431108389467238,0.06368646662584201,0.024188609920391915,0.005817513778322106,0.0033680342927127987,1
1870,E02001962,0.2375049980007997,0.24830067972810876,0.19072371051579368,0.15913634546181527,0.093562574970012,0.047181127548980406,0.014394242303078768,0.009196321471411436,1
1871,E02001963,0.2977129337539432,0.31782334384858046,0.1612776025236593,0.15023659305993692,0.04810725552050473,0.017350157728706624,0.005126182965299685,0.002365930599369085,1
1872,E02001964,0.26669893514036785,0.26161665053242983,0.20571151984511132,0.14060987415295256,0.08228460793804453,0.030251694094869313,0.008954501452081317,0.003872216844143272,1
1873,E02001965,0.30321818718630056,0.32418069087688217,0.16415707115441394,0.13404192500738116,0.05609684086211987,0.013581340419250075,0.002952465308532625,0.001771479185119575,1
1874,E02001966,0.2346393588601959,0.18121104185218165,0.1803205699020481,0.1460373998219056,0.12377560106856635,0.06634016028495103,0.035173642030276044,0.03250222617987533,1
1875,E02001967,0.27589815137774676,0.35681897453784445,0.15974886641088246,0.15172654342518313,0.03836763167073596,0.012556679455877224,0.0038367631670735963,0.0010463899546564353,1
1876,E02001968,0.2538860103626943,0.26493955094991367,0.18238341968911917,0.16407599309153714,0.07599309153713299,0.03592400690846287,0.013816925734024179,0.008981001727115717,1
1877,E02001969,0.32053671263510997,0.2739470741707044,0.16623183004099887,0.1360417443160641,0.064107342527022,0.023853894893775623,0.013045098770033545,0.0022363026462914647,1
1878,E02001970,0.34582018927444796,0.33201892744479494,0.14274447949526814,0.11435331230283911,0.04613564668769716,0.00946372239747634,0.005914826498422713,0.003548895899053628,1
1879,E02001971,0.2591549295774648,0.32474849094567404,0.18309859154929578,0.1505030181086519,0.04869215291750503,0.013279678068410463,0.017706237424547282,0.0028169014084507044,1
1880,E02001972,0.2934809348093481,0.21426814268142683,0.16334563345633457,0.14563345633456334,0.09667896678966789,0.04329643296432965,0.028044280442804426,0.015252152521525215,1
1881,E02001973,0.3186119873817035,0.2896472612560941,0.16633209062231144,0.13650702609693147,0.05305420131918555,0.02150845999426441,0.00802982506452538,0.006309148264984227,1
1882,E02001974,0.2868020304568528,0.33223350253807105,0.17969543147208122,0.13883248730964468,0.04390862944162437,0.011675126903553299,0.005076142131979695,0.0017766497461928934,1
1883,E02001975,0.24371772805507746,0.29845094664371774,0.1900172117039587,0.1655765920826162,0.07263339070567987,0.020654044750430294,0.005507745266781412,0.0034423407917383822,1
1884,E02001976,0.3321622484829128,0.29958479718939635,0.16320664324496967,0.12360268284893006,0.0533375918236985,0.01820504631108272,0.007345895879910571,0.0025550942190993293,1
1885,E02001977,0.3852400286601385,0.2844518748507284,0.14139001671841414,0.0960114640554096,0.043467876761404345,0.02651062813470265,0.006687365655600669,0.016240745163601623,1
1886,E02001978,0.2601626016260163,0.29500580720092917,0.17963608207510648,0.16066589237320944,0.0600077429345722,0.02168021680216802,0.017421602787456445,0.005420054200542005,1
1887,E02001979,0.29784589892294944,0.35501242750621376,0.15907207953603977,0.1387738193869097,0.037696768848384424,0.008285004142502071,0.002071251035625518,0.0012427506213753107,1
1888,E02001980,0.2922837100545596,0.39088074824629776,0.1484801247077163,0.12782540919719407,0.03156664068589244,0.007014809041309431,0.001558846453624318,0.0003897116134060795,1
1889,E02001981,0.32393397524071527,0.22031178358551123,0.1632278771205869,0.13182026593305823,0.0811554332874828,0.04493351673544246,0.02200825309491059,0.012608895002292526,1
1890,E02001982,0.2989115266536422,0.3455205135361429,0.16131733184482278,0.14373430086519676,0.037119732068099355,0.008372871895060006,0.004465531677365337,0.0005581914596706671,1
1891,E02001983,0.3110563597166615,0.339082229750539,0.16137973514012935,0.12873421619956885,0.04034493378503234,0.012627040344933785,0.004311672312904219,0.0024638127502309825,1
1892,E02001984,0.25214972180070816,0.3039959534648457,0.17981790591805766,0.16236722306525037,0.06272129489124936,0.018462316641375823,0.014668689934243804,0.005816894284269095,1
1893,E02001985,0.2865004855940434,0.25865976044027195,0.19779864033667854,0.1343476853350599,0.06733570734865653,0.029135642602784072,0.01424409193913888,0.011977986403366786,1
1894,E02001986,0.40514645496851903,0.2844237612920887,0.1448124828907747,0.10922529427867506,0.04024089789214345,0.009854913769504517,0.0043799616753353405,0.0019162332329592116,1
1895,E02001987,0.401512423478574,0.3161685271876125,0.12927619733525386,0.09398631616852719,0.03925099027727764,0.012963629816348578,0.005041411595246669,0.0018005041411595247,1
1896,E02001988,0.5317044793484584,0.2571262361838278,0.0997673065735893,0.06631762652705062,0.02617801047120419,0.012507271669575335,0.0034904013961605585,0.0029086678301337987,1
1897,E02001989,0.26992896606156275,0.3259668508287293,0.18902920284135755,0.14483030781373324,0.0473559589581689,0.0122336227308603,0.007103393843725336,0.003551696921862668,1
1898,E02001990,0.2505393743257821,0.3554476806903991,0.174487594390507,0.15318230852211434,0.04989212513484358,0.012135922330097087,0.003236245954692557,0.0010787486515641855,1
1899,E02001991,0.3102209944751381,0.3469613259668508,0.15386740331491713,0.13370165745856355,0.04116022099447514,0.011602209944751382,0.0016574585635359116,0.0008287292817679558,1
1900,E02001992,0.2809956917185256,0.2836285303973193,0.18956438487314506,0.136668262326472,0.07012924844423168,0.023456199138343705,0.010531354715174725,0.005026328386787937,1
1901,E02001993,0.28782399035563594,0.2820976491862568,0.16998191681735986,0.14948764315852922,0.0705244122965642,0.023206751054852322,0.006931886678722122,0.009945750452079566,1
1902,E02001994,0.29502151198524895,0.30577750460971115,0.17762753534111864,0.14136447449293177,0.053779963122311,0.015980331899200985,0.007068223724646589,0.003380454824830977,1
1903,E02001995,0.33225,0.301,0.1735,0.1285,0.041,0.01625,0.005,0.0025,1
1904,E02001996,0.3866025833583659,0.25443075998798437,0.15440072093721838,0.11865425052568339,0.060979273054971465,0.01592069690597777,0.004806248122559327,0.004205467107239411,1
1905,E02001997,0.25667351129363447,0.33880903490759756,0.1633910237606336,0.16485772953945438,0.0551481372836609,0.01496039894397184,0.0038134350249339984,0.0023467292461132297,1
1906,E02001998,0.2522179974651457,0.320659062103929,0.17743979721166034,0.16856780735107732,0.05872412336290663,0.0122517955217575,0.009294465568229826,0.0008449514152936206,1
1907,E02001999,0.24246575342465754,0.3178082191780822,0.15844748858447488,0.16255707762557078,0.06484018264840183,0.033789954337899546,0.010958904109589041,0.0091324200913242,1
1908,E02002000,0.30338936346100853,0.3306696059520529,0.1793882612289887,0.11821438412785891,0.04601818682832736,0.01901350234224304,0.002204464039680353,0.0011022320198401765,1
1909,E02002001,0.31069085295252796,0.32188344268622154,0.17483597066769588,0.13006561173292167,0.03936703975299112,0.016981860285604014,0.004631416441528367,0.0015438054805094559,1
1910,E02002002,0.28056840713813613,0.39458030403172506,0.1579643093192333,0.1278916060806345,0.03040317250495704,0.006609385327164574,0.0013218770654329147,0.0006609385327164573,1
1911,E02002003,0.29832372970141435,0.3397066526977475,0.17103195390256679,0.1283394447354636,0.04609743321110529,0.010738606600314301,0.004452592980618125,0.0013095861707700367,1
1912,E02002004,0.287636130685458,0.3219090326713645,0.18225496476617553,0.13516976297245356,0.048046124279308135,0.017616912235746317,0.005124919923126201,0.002242152466367713,1
1913,E02002005,0.22679558011049725,0.29972375690607733,0.2069060773480663,0.14475138121546963,0.07513812154696133,0.0281767955801105,0.012154696132596685,0.006353591160220995,1
1914,E02002006,0.3320663441603317,0.3251554941257775,0.18313752591568763,0.11230131306150656,0.033517622667588114,0.0110573600552868,0.0017277125086385626,0.0010366275051831375,1
1915,E02002007,0.30722739864014104,0.34953412238730797,0.17250062956434148,0.121631830773105,0.03701838327877109,0.008813900780659783,0.001007302946361118,0.002266431629312516,1
1916,E02002008,0.20957147325617767,0.3656553018454801,0.20675633406318422,0.16015014075695966,0.04128870816390366,0.011260556771973726,0.003440725680325305,0.001876759461995621,1
1917,E02002009,0.281866464339909,0.2697268588770865,0.17754172989377845,0.1251896813353566,0.08042488619119878,0.03717754172989378,0.01707132018209408,0.011001517450682853,1
1918,E02002010,0.4130314743235781,0.259249033683048,0.13418001104362232,0.10104914411927111,0.051628934290447265,0.022087244616234125,0.010215350635008284,0.008558807288790724,1
1919,E02002011,0.29158663081060315,0.38494045332308874,0.1571263926238955,0.1244717633499808,0.033422973492124475,0.006915097963887821,0.001152516327314637,0.000384172109104879,1
1920,E02002012,0.35785398230088494,0.30116150442477874,0.1554203539823009,0.10978982300884955,0.05088495575221239,0.014103982300884955,0.0055309734513274336,0.005254424778761062,1
1921,E02002013,0.27547035853745117,0.3759318423855165,0.1728789492367767,0.13986510472133476,0.027689030883919063,0.0067447639332623354,0.0010649627263045794,0.0003549875754348598,1
1922,E02002014,0.30694006309148264,0.2719242902208202,0.16813880126182965,0.12460567823343849,0.06529968454258675,0.03596214511041009,0.014826498422712935,0.012302839116719243,1
1923,E02002015,0.2695179904955872,0.34725050916496947,0.1975560081466395,0.12423625254582485,0.04310930074677529,0.01493550577053632,0.002036659877800407,0.0013577732518669382,1
1924,E02002016,0.30581500451943355,0.3088279602289846,0.18499548056643567,0.11810786381440193,0.055739680626694786,0.016571256402530883,0.005724615848147032,0.004218137993371497,1
1925,E02002017,0.33976608187134505,0.3067251461988304,0.16345029239766082,0.10818713450292397,0.04941520467836257,0.019883040935672516,0.00760233918128655,0.004970760233918129,1
1926,E02002018,0.24635725849973017,0.37776578521316784,0.17323259579060982,0.1521856449001619,0.04074473826227739,0.007825148407987047,0.0016189962223421479,0.0002698327037236913,1
1927,E02002019,0.2588159171789065,0.3270786153348431,0.18796505985118084,0.13329019734713685,0.05985118084762213,0.021352313167259787,0.006793917825946296,0.004852798447104497,1
1928,E02002020,0.3085660198769522,0.3783719829626124,0.15026029342167535,0.12044486512068149,0.03170847136772362,0.00709891150023663,0.003076194983435873,0.000473260766682442,1
1929,E02002021,0.45583511777301927,0.27997858672376874,0.12981798715203427,0.07574946466809422,0.0345289079229122,0.014453961456102784,0.0053533190578158455,0.004282655246252677,1
1930,E02002022,0.28747984954325634,0.3433637829124127,0.17195056421278881,0.1292315959161741,0.049167114454594305,0.015045674368619023,0.0024180548092423426,0.0013433637829124126,1
1931,E02002023,0.25900514579759865,0.40051457975986277,0.18053173241852488,0.1153516295025729,0.0330188679245283,0.009433962264150943,0.0017152658662092624,0.0004288164665523156,1
1932,E02002024,0.28097587719298245,0.34731359649122806,0.16858552631578946,0.13760964912280702,0.046875,0.012609649122807017,0.00356359649122807,0.0024671052631578946,1
1933,E02002025,0.30691721132897604,0.3167211328976035,0.16285403050108932,0.12881263616557734,0.05201525054466231,0.021514161220043574,0.00789760348583878,0.0032679738562091504,1
1934,E02002026,0.2602165560600768,0.38595878449179183,0.1687041564792176,0.12609151239958086,0.04086622424030737,0.012224938875305624,0.0038421236465246244,0.00209570380719525,1
1935,E02002027,0.23319982198486872,0.4009790832220739,0.16644414775255897,0.15309301290609703,0.03693813974187806,0.005785491766800178,0.0022251891410769915,0.0013351134846461949,1
1936,E02002028,0.3208841463414634,0.3830030487804878,0.14329268292682926,0.12042682926829268,0.024009146341463415,0.005335365853658537,0.0026676829268292685,0.00038109756097560977,1
1937,E02002029,0.26648669494793675,0.3602005399151562,0.17778634785962205,0.13960663324334746,0.04010798303123795,0.00887003470883147,0.003470883146934053,0.003470883146934053,1
1938,E02002030,0.3458994708994709,0.3263888888888889,0.16005291005291006,0.10747354497354497,0.040674603174603176,0.013888888888888888,0.002976190476190476,0.0026455026455026454,1
1939,E02002031,0.3283873486919172,0.3112065599375244,0.15306520890277237,0.10503709488481063,0.05466614603670441,0.02342834830144475,0.015228426395939087,0.008980866848887154,1
1940,E02002032,0.2953853361442961,0.3457484188334505,0.16725228390723823,0.11712344811431248,0.04427266338721012,0.015694542047317874,0.007964394471773249,0.006558913094401499,1
1941,E02002033,0.2989097516656572,0.33403997577225925,0.17231980617807388,0.13204118715929739,0.039975772259236826,0.013022410660205935,0.006662628709872804,0.0030284675953967293,1
1942,E02002034,0.39564102564102566,0.3271794871794872,0.1341025641025641,0.09948717948717949,0.029743589743589743,0.008974358974358974,0.0035897435897435897,0.001282051282051282,1
1943,E02002035,0.2636399840700916,0.35802469135802467,0.16487455197132617,0.14974113898845082,0.04659498207885305,0.013142174432497013,0.0035842293906810036,0.00039824771007566706,1
1944,E02002036,0.38125,0.271875,0.15729166666666666,0.10381944444444445,0.04375,0.024305555555555556,0.009722222222222222,0.00798611111111111,1
1945,E02002037,0.2790240062967336,0.3565525383707202,0.18378591105863834,0.1338055883510429,0.03345139708776072,0.009445100354191263,0.003148366784730421,0.0007870916961826052,1
1946,E02002038,0.3657155797101449,0.3399003623188406,0.13519021739130435,0.10733695652173914,0.034193840579710144,0.012454710144927536,0.0020380434782608695,0.003170289855072464,1
1947,E02002039,0.33232856066315,0.3590806330067822,0.13715146948003015,0.12019593067068576,0.03278070836473248,0.013564431047475508,0.003014318010550113,0.0018839487565938207,1
1948,E02002040,0.27354435326299337,0.39585775693630326,0.14146150840171942,0.14146150840171942,0.03634232121922626,0.007815552950371238,0.0015631105900742479,0.0019538882375928096,1
1949,E02002041,0.25996204933586337,0.4075901328273245,0.1445920303605313,0.1206831119544592,0.04326375711574953,0.015180265654648957,0.005313092979127135,0.003415559772296015,1
1950,E02002042,0.2562874251497006,0.3721556886227545,0.15868263473053892,0.1625748502994012,0.03922155688622755,0.008383233532934131,0.0023952095808383233,0.0002994011976047904,1
1951,E02002043,0.24914675767918087,0.29692832764505117,0.19236735960285448,0.14706794911573068,0.06484641638225255,0.027614024201054917,0.008687558175612783,0.013341607198262488,1
1952,E02002044,0.23759347382732834,0.28144119646498983,0.18116927260367097,0.1760707002039429,0.07851801495581237,0.02957171991842284,0.01053704962610469,0.005098572399728076,1
1953,E02002045,0.2988072818581293,0.30069052102950405,0.17953546767106088,0.13465160075329566,0.05586942875078468,0.020401757689893284,0.007219083490269931,0.002824858757062147,1
1954,E02002046,0.22509765625,0.263671875,0.20654296875,0.16796875,0.09619140625,0.03076171875,0.00634765625,0.00341796875,1
1955,E02002047,0.3350582147477361,0.3179172056921087,0.1403622250970246,0.11836998706338939,0.048835705045278135,0.017464424320827943,0.01034928848641656,0.01164294954721863,1
1956,E02002048,0.27115526122148637,0.32928623988226635,0.16188373804267844,0.1456953642384106,0.06254598969830757,0.01839587932303164,0.006990434142752024,0.004047093451066961,1
1957,E02002049,0.2615814696485623,0.3258785942492013,0.18929712460063897,0.14057507987220447,0.0531150159744409,0.017971246006389777,0.003594249201277955,0.007987220447284345,1
1958,E02002051,0.23214285714285715,0.28616071428571427,0.18973214285714285,0.16741071428571427,0.07455357142857143,0.03571428571428571,0.009375,0.004910714285714286,1
1959,E02002052,0.2647614548889939,0.2827113840340104,0.18445914029286725,0.14974019839395372,0.07345299952763344,0.02834199338686821,0.01228153046764289,0.004251299008030231,1
1960,E02002053,0.29323899371069184,0.2940251572327044,0.17177672955974843,0.15526729559748428,0.05778301886792453,0.01729559748427673,0.0066823899371069185,0.003930817610062893,1
1961,E02002054,0.28812095032397406,0.3041036717062635,0.18056155507559396,0.1390928725701944,0.05356371490280778,0.017278617710583154,0.006911447084233261,0.010367170626349892,1
1962,E02002055,0.2854749940177076,0.2648959081119885,0.17276860492940896,0.14620722660923666,0.07441971763579804,0.03732950466618808,0.01124670973917205,0.00765733429050012,1
1963,E02002056,0.3010111485610578,0.27430645579465907,0.17552501944516463,0.14441275602800105,0.06248379569613689,0.026704692766398756,0.008815141301529687,0.006740990407052113,1
1964,E02002057,0.3479887745556595,0.26122544434050515,0.15060804490177737,0.12324602432179607,0.0626753975678204,0.0304022450888681,0.016136576239476147,0.0077174929840972874,1
1965,E02002058,0.28858520900321544,0.2646704180064309,0.1804662379421222,0.15152733118971062,0.05687299035369775,0.025120578778135047,0.011254019292604502,0.0215032154340836,1
1966,E02002059,0.3463894967177243,0.24442013129102844,0.15032822757111597,0.13829321663019695,0.06433260393873086,0.030853391684901532,0.012691466083150985,0.012691466083150985,1
1967,E02002060,0.280441400304414,0.24581430745814306,0.1552511415525114,0.15639269406392695,0.09398782343987823,0.04223744292237443,0.018645357686453576,0.007229832572298325,1
1968,E02002061,0.31409727947238253,0.22547403132728772,0.13643858202802966,0.13478977741137677,0.08244023083264633,0.05193734542456719,0.01978565539983512,0.03503709810387469,1
1969,E02002062,0.3502290950744559,0.2531500572737686,0.143184421534937,0.12743413516609392,0.06443298969072164,0.03722794959908362,0.013172966781214204,0.011168384879725086,1
1970,E02002063,0.3042926085852172,0.26416052832105663,0.17221234442468886,0.13690627381254764,0.06731013462026925,0.02971805943611887,0.012192024384048768,0.013208026416052832,1
1971,E02002064,0.2534246575342466,0.3034454130344541,0.19198837691988377,0.1581569115815691,0.06268161062681611,0.02054794520547945,0.006641760066417601,0.00311332503113325,1
1972,E02002065,0.19589867310012063,0.18455971049457176,0.15536791314837153,0.19782870928829915,0.1367913148371532,0.06851628468033776,0.03594692400482509,0.02509047044632087,1
1973,E02002066,0.3007518796992481,0.24128503075871496,0.14764183185235816,0.13499658236500342,0.08920027341079972,0.041353383458646614,0.025290498974709502,0.01948051948051948,1
1974,E02002067,0.24830339321357286,0.34331337325349304,0.18163672654690619,0.13612774451097803,0.06307385229540918,0.02155688622754491,0.004790419161676647,0.0011976047904191617,1
1975,E02002069,0.3602778654878434,0.28039153773287023,0.1714556362488159,0.11809283233343859,0.04988948531733502,0.011998736975055258,0.005683612251341964,0.0022102936532996525,1
1976,E02002070,0.3218358831710709,0.22169680111265647,0.12906815020862308,0.13602225312934632,0.09429763560500695,0.052294853963838664,0.0239221140472879,0.02086230876216968,1
1977,E02002071,0.2809070958302853,0.31236283833211415,0.19531821506949523,0.1320409656181419,0.051207022677395755,0.019385515727871252,0.006217995610826628,0.002560351133869788,1
1978,E02002072,0.3259423503325942,0.28547671840354766,0.1607538802660754,0.13608647450110864,0.05072062084257206,0.02328159645232816,0.009700665188470067,0.00803769401330377,1
1979,E02002073,0.24778459441036127,0.24778459441036127,0.17893660531697342,0.16734832992501705,0.09304703476482618,0.03783231083844581,0.0190865712338105,0.0081799591002045,1
