,GEOGRAPHY_CODE,One-person household,One-person household: Aged 66 years and over,One-person household: Other,Other household types,"Other household types: Other, including all full-time students and all aged 66 years and over",Other household types: With dependent children,Single family household,Single family household: All aged 66 years and over,Single family household: Cohabiting couple family,Single family household: Cohabiting couple family: All children non-dependent,Single family household: Cohabiting couple family: No children,Single family household: Cohabiting couple family: With dependent children,Single family household: Lone parent family,Single family household: Lone parent family: All children non-dependent,Single family household: Lone parent family: With dependent children,Single family household: Married or civil partnership couple,Single family household: Married or civil partnership couple: All children non-dependent,Single family household: Married or civil partnership couple: Dependent children,Single family household: Married or civil partnership couple: No children,Single family household: Other single family household,Single family household: Other single family household: Other family composition,Total: All households
3741,E02003907,0.3117024165082813,0.1642682595710019,0.1474341569372794,0.05484659245180559,0.03366820526744502,0.021178387184360575,0.6334509910399131,0.11620961172956829,0.1224545207711105,0.005430355688297583,0.06978007059462395,0.047244094488188976,0.07358131957643226,0.03312516969861526,0.040456149877816996,0.3179473255498235,0.04344284550638067,0.15883790388270433,0.11566657616073853,0.00325821341297855,0.00325821341297855,1
3742,E02003908,0.32117774176121017,0.16963803349540788,0.15153970826580226,0.056185845488924906,0.037007023230686116,0.01917882225823879,0.6226364127498649,0.11237169097784981,0.10886007563479201,0.007833603457590491,0.05240410588870881,0.04862236628849271,0.10696920583468396,0.041329011345218804,0.06564019448946515,0.29065370070232305,0.048892490545651,0.1396542409508374,0.10210696920583469,0.0037817396002160996,0.0037817396002160996,1
3743,E02003909,0.29424633559396196,0.14132574928899586,0.15292058630496608,0.060818201706409974,0.045504266024939836,0.015313935681470138,0.6449354626996281,0.10566615620214395,0.13388755195799606,0.006781885801793918,0.07635090789761541,0.05075475825858674,0.11244804200393788,0.04244147888864581,0.07000656311529206,0.287464449792168,0.05053598774885146,0.1260118136075257,0.11091664843579085,0.005469262743382192,0.005469262743382192,1
3744,E02003910,0.407969075230449,0.19417187035385072,0.21379720487659828,0.0591733571216176,0.043710972346119537,0.015462384775498068,0.5328575676479334,0.0847457627118644,0.11864406779661017,0.005055010407374368,0.07850133809099019,0.03508771929824561,0.09307166220636337,0.03241153731787095,0.060660124888492414,0.2310437109723461,0.029735355337496282,0.10704727921498662,0.09426107641986321,0.0053523639607493305,0.0053523639607493305,1
3745,E02003911,0.2638888888888889,0.15252525252525254,0.11136363636363636,0.052525252525252523,0.035606060606060606,0.01691919191919192,0.6835858585858586,0.1691919191919192,0.09848484848484848,0.005303030303030303,0.057828282828282826,0.03535353535353535,0.07146464646464647,0.029545454545454545,0.04191919191919192,0.3424242424242424,0.0601010101010101,0.14772727272727273,0.1345959595959596,0.00202020202020202,0.00202020202020202,1
3746,E02003912,0.30553284273644044,0.18724448078495504,0.11828836195148541,0.0482420278004906,0.03379667484328155,0.014445352957209048,0.646225129463069,0.1553556827473426,0.09866448623603162,0.004360861270100845,0.061597165440174434,0.032706459525756335,0.07358953393295176,0.03161624420823113,0.041973289724720635,0.3120741346415917,0.0583265194875988,0.11747070046334152,0.1362769146906514,0.006541291905151268,0.006541291905151268,1
3747,E02003913,0.28230022404779687,0.17513069454817026,0.10716952949962659,0.049663928304705,0.02875280059746079,0.020911127707244213,0.6680358476474981,0.19977595220313668,0.08103061986557132,0.005601194921583271,0.05153099327856609,0.02389843166542196,0.05937266616878267,0.02501867064973861,0.03435399551904406,0.3244958924570575,0.05414488424197162,0.12471994025392083,0.14563106796116504,0.0033607169529499626,0.0033607169529499626,1
3748,E02003914,0.30258620689655175,0.11522988505747127,0.18735632183908046,0.1336206896551724,0.11637931034482758,0.017241379310344827,0.5637931034482758,0.07758620689655173,0.14310344827586208,0.003160919540229885,0.08908045977011494,0.05086206896551724,0.10545977011494252,0.035919540229885055,0.06954022988505747,0.23045977011494254,0.04482758620689655,0.09856321839080459,0.08706896551724137,0.007183908045977011,0.007183908045977011,1
3749,E02003915,0.3243717124488603,0.15049678550555232,0.173874926943308,0.16072472238457042,0.14436002337814144,0.01636469900642899,0.5149035651665692,0.07247223845704266,0.11747516072472239,0.009643483343074225,0.06399766218585623,0.043834015195791935,0.11426066627703098,0.04734073641145529,0.06691992986557568,0.19871420222092342,0.04792518994739918,0.07364114552893045,0.0771478667445938,0.011981297486849795,0.011981297486849795,1
3750,E02003916,0.3477209944751381,0.18232044198895028,0.16540055248618785,0.1875,0.17437845303867403,0.013121546961325966,0.4647790055248619,0.1132596685082873,0.09288674033149172,0.003798342541436464,0.07078729281767956,0.01830110497237569,0.04730662983425414,0.020027624309392266,0.027279005524861878,0.2033839779005525,0.04143646408839779,0.0763121546961326,0.0856353591160221,0.007941988950276244,0.007941988950276244,1
3751,E02003917,0.27491601343784994,0.1522956326987682,0.12262038073908174,0.06466965285554312,0.04619260918253079,0.018477043673012318,0.660414333706607,0.11842105263157894,0.1276595744680851,0.007278835386338186,0.06690929451287794,0.05347144456886898,0.08902575587905935,0.036674132138857785,0.05235162374020157,0.32110862262038076,0.062430011198208284,0.14725643896976484,0.11142217245240761,0.0041993281075028,0.0041993281075028,1
3752,E02003918,0.2853551225644249,0.15587680703959775,0.12947831552482716,0.058768070395977375,0.035826524198617225,0.02294154619736015,0.6558768070395977,0.12947831552482716,0.12790697674418605,0.0069138906348208675,0.06913890634820867,0.051854179761156506,0.0842237586423633,0.03896920175989944,0.04525455688246386,0.3104965430546826,0.04934003771213073,0.12193588937774984,0.139220615964802,0.003771213073538655,0.003771213073538655,1
3753,E02003919,0.37394098743792,0.16067776803973122,0.21326321939818874,0.051709027169149865,0.032135553607946246,0.019573473561203623,0.5743499853929301,0.07215892491966111,0.13263219398188722,0.005550686532281624,0.06690037978381537,0.06018112766579024,0.11714869997078586,0.03768624014022787,0.079462459830558,0.2474437627811861,0.042068361086765996,0.09874379199532574,0.10663160969909437,0.004966403739409875,0.004966403739409875,1
3754,E02003920,0.325460038450975,0.14171930788244988,0.18374073056852513,0.062345509475418844,0.041197473221642404,0.021148036253776436,0.6121944520736061,0.09502883823125514,0.15133205163416644,0.007964844822850866,0.07580335072782203,0.06756385608349355,0.08459214501510574,0.032134029112881074,0.05245811590222466,0.2776709695138698,0.04064817357868718,0.12908541609447954,0.1079373798407031,0.0035704476792090085,0.0035704476792090085,1
3755,E02003921,0.2923467537178092,0.15560391730141457,0.13674283641639462,0.05150525933986217,0.03482045701849837,0.016684802321363802,0.6561479869423286,0.1211461733768589,0.12259702575262967,0.007254261878853826,0.06238665215814291,0.052956111715632935,0.09503083061298513,0.035183170112441056,0.05984766050054407,0.3148349655422561,0.05767138193688792,0.11352919840406239,0.14363438520130578,0.0025389916575988395,0.0025389916575988395,1
3756,E02003922,0.29011387163561075,0.11775362318840579,0.17236024844720496,0.060817805383022776,0.039596273291925464,0.021221532091097308,0.6490683229813664,0.09446169772256728,0.14596273291925466,0.007505175983436853,0.06935817805383022,0.06909937888198758,0.09937888198757763,0.03597308488612837,0.06340579710144928,0.30408902691511386,0.04528985507246377,0.13043478260869565,0.12836438923395446,0.005175983436853002,0.005175983436853002,1
3757,E02003923,0.30417786464695823,0.11336428047886636,0.19081358416809185,0.06254580991937454,0.04006840947959932,0.022477400439775225,0.6332763254336672,0.07451746884925482,0.15783044221842168,0.00610798924993892,0.07598338626924017,0.07573906669924262,0.13730759833862693,0.04544344001954557,0.09186415831908136,0.25897874419741024,0.0412900073295871,0.11360860004886392,0.1040801368189592,0.004642071829953579,0.004642071829953579,1
3758,E02003924,0.3535202863961814,0.1942124105011933,0.15930787589498807,0.06414081145584725,0.041766109785202864,0.02237470167064439,0.5823389021479713,0.12142004773269689,0.10531026252983293,0.007756563245823389,0.05041766109785203,0.04713603818615752,0.09844868735083533,0.038782816229116945,0.059665871121718374,0.2526849642004773,0.054295942720763726,0.08979713603818616,0.10859188544152745,0.004474940334128878,0.004474940334128878,1
3759,E02003925,0.28738241972105094,0.14758352254297763,0.1397988971780733,0.06325008108984755,0.03438209536166072,0.028867985728186833,0.6493674991891015,0.11547194291274733,0.12325656827765163,0.009730781706130393,0.055465455724943234,0.05806033084657801,0.12195913071683426,0.04184236133636069,0.08011676938047356,0.28413882581900746,0.053843658773921506,0.11060655205968213,0.11968861498540383,0.0045410314628608495,0.0045410314628608495,1
3760,E02003926,0.22456757549105835,0.11931984755203752,0.10524772793902082,0.0674289064790384,0.03664614482556435,0.030782761653474055,0.7080035180299032,0.13016710642040458,0.12137203166226913,0.008501905599530929,0.07153327469950162,0.04133685136323659,0.07417179712694225,0.0337144532395192,0.040457343887423045,0.3781882145998241,0.0653767223688068,0.1442392260334213,0.16857226619759602,0.004104368220463207,0.004104368220463207,1
3761,E02003927,0.2678832116788321,0.15571776155717762,0.1121654501216545,0.061070559610705594,0.0364963503649635,0.024574209245742093,0.6710462287104623,0.17226277372262774,0.11070559610705596,0.00583941605839416,0.05961070559610705,0.04525547445255475,0.06082725060827251,0.024330900243309004,0.0364963503649635,0.3228710462287105,0.04744525547445255,0.1362530413625304,0.1391727493917275,0.004379562043795621,0.004379562043795621,1
3762,E02003928,0.2983499616270146,0.14754412893323102,0.1508058326937836,0.03702993092862625,0.020337682271680736,0.01669224865694551,0.6646201074443592,0.10533384497313891,0.11108979278587874,0.004604758250191865,0.05717574827321566,0.04930928626247122,0.102455871066769,0.035303146584804296,0.0671527244819647,0.34132770529547196,0.05448963929393707,0.1640445126630852,0.12279355333844973,0.004412893323100537,0.004412893323100537,1
3763,E02003929,0.2984309958373359,0.18059558117195004,0.11783541466538584,0.05187319884726225,0.03362151777137368,0.01825168107588857,0.6496958053154018,0.1585014409221902,0.10470701248799232,0.005123278898495036,0.0643611911623439,0.03522254242715338,0.0771693884085815,0.0329811079090618,0.04418828049951969,0.30611591418507844,0.052833813640730067,0.1053474223503042,0.14793467819404418,0.003202049311559398,0.003202049311559398,1
3764,E02003930,0.27521008403361347,0.164390756302521,0.11081932773109243,0.058298319327731093,0.03125,0.027048319327731093,0.6664915966386554,0.16780462184873948,0.09847689075630252,0.005777310924369748,0.05225840336134454,0.04044117647058824,0.08245798319327731,0.04017857142857143,0.042279411764705885,0.31407563025210083,0.05619747899159664,0.11160714285714286,0.14627100840336135,0.003676470588235294,0.003676470588235294,1
3765,E02003931,0.3361517838729635,0.1922045782635595,0.143947205609404,0.04681377603629614,0.032171581769437,0.014642194266859147,0.6170344400907404,0.14745308310991956,0.10868220251598268,0.004743246030109301,0.058775005155702206,0.04516395133017117,0.10022685089709218,0.03155289750464013,0.06867395339245205,0.2575788822437616,0.04330789853578057,0.10538255310373273,0.1088884306042483,0.0030934213239843266,0.0030934213239843266,1
3766,E02003932,0.23286781422539785,0.13835660928873011,0.09451120493666774,0.06040922377395258,0.03150373497888925,0.02890548879506333,0.7067229620006495,0.16336472880805455,0.11172458590451445,0.004546930821695355,0.05099058135758363,0.056187073725235466,0.062033127638843784,0.026632023384215654,0.03540110425462813,0.36472880805456315,0.058460539136083144,0.12958752841831764,0.1766807405001624,0.004871711594673595,0.004871711594673595,1
3767,E02003933,0.31053952321204514,0.17503136762860727,0.1355081555834379,0.059284818067754076,0.03795483061480552,0.02132998745294856,0.6301756587202008,0.14460476787954832,0.11292346298619825,0.006900878293601004,0.06053952321204517,0.04548306148055207,0.06932245922208281,0.03230865746549561,0.0370138017565872,0.3001882057716437,0.050188205771643665,0.08814303638644919,0.1618569636135508,0.003136762860727729,0.003136762860727729,1
3768,E02003934,0.2574061882817643,0.13989466754443713,0.1175115207373272,0.06188281764318631,0.03357472021066491,0.028308097432521395,0.6807109940750494,0.1497695852534562,0.10862409479921001,0.005924950625411455,0.052666227781435156,0.050032916392363395,0.0911784068466096,0.03489137590520079,0.05628703094140882,0.3285055957867018,0.05661619486504279,0.11454904542462147,0.15734035549703754,0.0026333113890717576,0.0026333113890717576,1
