,GEOGRAPHY_CODE,Main language is English (English or Welsh in Wales),Main language is not English (English or Welsh in Wales),Main language is not English (English or Welsh in Wales): Can speak English very well,Main language is not English (English or Welsh in Wales): Can speak English well,Main language is not English (English or Welsh in Wales): Cannot speak English,Main language is not English (English or Welsh in Wales): Cannot speak English well,Total: All usual residents aged 3 years and over
3380,E02003535,0.9072276159654801,0.09277238403451996,0.03559870550161812,0.036785329018338725,0.002696871628910464,0.017691477885652642,9270.0
3381,E02003536,0.8660644147682639,0.13393558523173604,0.04988216810683425,0.05302435192458759,0.003142183817753339,0.02788688138256088,7638.0
3382,E02003537,0.9525970751386788,0.04740292486132123,0.024508320726172466,0.01573373676248109,0.0019162884518406456,0.00524457892082703,9915.0
3383,E02003538,0.8414523449319213,0.15854765506807866,0.06666666666666667,0.06253151790216843,0.002924861321230459,0.026424609178013113,9915.0
3384,E02003540,0.9345394736842105,0.06546052631578947,0.031030701754385964,0.022149122807017543,0.000986842105263158,0.011293859649122807,9120.0
3385,E02003541,0.8367751060820368,0.16322489391796322,0.0727958510136728,0.06148043375766148,0.0033003300330033004,0.025648279113625647,10605.0
3386,E02003542,0.9006885284163847,0.09931147158361536,0.052981678142140276,0.03244252538219162,0.0021005951686311124,0.011786672890652352,8569.0
3387,E02003543,0.877745155607751,0.12225484439224897,0.06001174398120963,0.041103934233705224,0.003992953611274222,0.017146212566059894,8515.0
3388,E02003544,0.9279973757585698,0.07200262424143021,0.040347711989503036,0.024438248318845335,0.0009840905363293422,0.0062325733967525014,6097.0
3389,E02003545,0.8697428139183055,0.1302571860816944,0.06898638426626323,0.03903177004538578,0.002874432677760968,0.019364599092284416,6610.0
3390,E02003546,0.9132247557003257,0.08677524429967427,0.04351791530944625,0.031009771986970684,0.00247557003257329,0.009771986970684038,7675.0
3391,E02003547,0.8750316215532506,0.12496837844674931,0.0709587654945611,0.03996964330887933,0.0013913483430306097,0.01264862130027827,7906.0
3392,E02003548,0.8918738528282997,0.10812614717170031,0.06290672451193059,0.031203070248623396,0.0018354747205072584,0.012180877690639079,5993.0
3393,E02003549,0.8488274203247144,0.15117257967528563,0.0719182200841852,0.059771497294046905,0.0020444978953698136,0.017438364401683705,8315.0
3394,E02003550,0.901103230890465,0.09889676910953507,0.056080903598634095,0.030864197530864196,0.0017073811400052535,0.01024428684003152,7614.0
3395,E02003551,0.8592463584547182,0.14075364154528183,0.06317289423685878,0.05161494616846105,0.004116529449018366,0.021849271690943636,6316.0
3396,E02003552,0.8950896597955421,0.10491034020445786,0.051617228087816325,0.036534271828389475,0.002011060834590246,0.014747779453661807,5967.0
3397,E02003553,0.7583864118895967,0.2416135881104034,0.09794762915782024,0.10148619957537156,0.005237084217975938,0.03694267515923567,7065.0
3398,E02003554,0.8477079796264856,0.15229202037351444,0.0833616298811545,0.04974533106960951,0.0022071307300509336,0.01697792869269949,5890.0
3399,E02003555,0.8896733277491923,0.11032667225080771,0.05265047265765227,0.041163096805073594,0.0022735431374895296,0.014239559650592318,8357.0
3400,E02003556,0.9304332194858889,0.0695667805141111,0.03217688297681107,0.0253460363113428,0.0017975912277548086,0.010246269998202408,5563.0
3401,E02003557,0.8470216606498195,0.15297833935018051,0.08107701564380265,0.04993983152827918,0.003760529482551143,0.018200962695547534,6648.0
3402,E02003558,0.7770279971284997,0.22297200287150035,0.10782483847810481,0.0819813352476669,0.004594400574300072,0.02857142857142857,6965.0
3403,E02003559,0.8820350599710031,0.11796494002899696,0.0623434822723079,0.039541320680110716,0.0028996968498747858,0.013180440226703572,7587.0
3404,E02003560,0.911703166410936,0.08829683358906402,0.032780025108104335,0.04087041428372158,0.002092342028176873,0.012554052169061235,7169.0
3405,E02003561,0.7791091430059911,0.22089085699400884,0.08804376139619692,0.08830424589736911,0.003777025266996614,0.04076582443344621,7678.0
3406,E02003562,0.8814657858656363,0.1185342141343637,0.05858157796335536,0.04387386264489592,0.0014956998628941791,0.014583073663218248,8023.0
3407,E02003563,0.8512568022803835,0.14874319771961647,0.06646799689038611,0.05713915522155999,0.0032391811350090697,0.02189686447266131,7718.0
3408,E02003564,0.911545384417588,0.08845461558241192,0.03882746207251221,0.035741835947544355,0.0017999485728979173,0.012085368989457444,7778.0
3409,E02003565,0.7630778588807786,0.2369221411192214,0.09930048661800486,0.08956812652068126,0.007451338199513382,0.0406021897810219,6576.0
3410,E02003566,0.9205426356589147,0.07945736434108527,0.03649870801033592,0.030846253229974162,0.0012919896640826874,0.010820413436692506,6192.0
3411,E02003567,0.8704656547465912,0.1295343452534088,0.05492667867249807,0.051839464882943144,0.002315410342166195,0.02045279135580139,7774.0
3412,E02003568,0.7702770152233591,0.22972298477664088,0.11030696281507361,0.08797105066134266,0.0027451959071624656,0.028699775393062142,8014.0
3413,E02003569,0.7544719756194515,0.24552802438054855,0.10533987014707831,0.09778720021200477,0.005035113290049026,0.03736584073141646,7547.0
3414,E02003570,0.6403052064631957,0.35969479353680434,0.13186714542190306,0.14281867145421903,0.010412926391382405,0.07459605026929982,11140.0
3415,E02003571,0.736961967661125,0.26303803233887496,0.12024595764062856,0.10703712138465042,0.0031883397859257573,0.032566613527670235,8782.0
3416,E02003572,0.9305671741676427,0.06943282583235737,0.028609670403212314,0.02676928224861971,0.002007696168646478,0.01204617701187887,5977.0
3417,E02003573,0.9304005252790545,0.0695994747209455,0.02954694681549573,0.029678266579120156,0.0015758371634931056,0.008798424162836507,7615.0
3418,E02003574,0.9445416610580158,0.05545833894198412,0.029075245658904295,0.01803742091802396,0.000942253331538565,0.007403419033517297,7429.0
3419,E02003575,0.9354890347366736,0.06451096526332639,0.028653753801824874,0.025772370737954218,0.0020809988794621417,0.00800384184408516,6247.0
3420,E02003576,0.9237742594484167,0.07622574055158325,0.035240040858018386,0.028472931562819204,0.0015321756894790602,0.010980592441266599,7832.0
3421,E02003578,0.9419134396355353,0.05808656036446469,0.025219655060201757,0.02456882525219655,0.0013016596160104132,0.0069964204360559714,6146.0
3422,E02003579,0.8977001518767629,0.10229984812323714,0.0477326968973747,0.037426773703623344,0.002386634844868735,0.014753742677370363,9218.0
3423,E02003580,0.9043021680216802,0.09569783197831978,0.04403794037940379,0.03404471544715447,0.002540650406504065,0.015074525745257453,5904.0
3424,E02003581,0.9684113137721385,0.031588686227861484,0.01942902458366376,0.007930214115781126,0.000528680941052075,0.0037007665873645254,7566.0
3425,E02003582,0.9828632631203141,0.017136736879685827,0.011305486135903844,0.003927168868261335,0.00047602046888016187,0.0014280614066404856,8403.0
3426,E02003583,0.9888164026095061,0.011183597390493943,0.006656903208627347,0.0030621754759685795,0.00026627612834509385,0.0011982425775529223,7511.0
3427,E02003584,0.9668730132173331,0.03312698678266689,0.017065417433495066,0.011376944955663377,0.0006692320562154927,0.004015392337292956,5977.0
3428,E02003585,0.987201233616037,0.012798766383962991,0.0074016962220508865,0.0035466461063993833,0.00030840400925212025,0.0015420200462606013,6485.0
3429,E02003586,0.9845580404685836,0.0154419595314164,0.009584664536741214,0.0038604898828541,0.0006656017039403621,0.0013312034078807242,7512.0
3430,E02003587,0.9775552069506456,0.02244479304935441,0.010136358151321346,0.008688306986846868,0.0007240255822372391,0.0028961023289489564,8287.0
3431,E02003588,0.9733066399733067,0.02669336002669336,0.015237459681904127,0.007340674007340674,0.0007785563341118896,0.00333667000333667,8991.0
3432,E02003589,0.9676022901829353,0.032397709817064656,0.019131406228180423,0.009635525764558023,0.0005585812037424941,0.0030721966205837174,7161.0
3433,E02003590,0.9876816608996539,0.01231833910034602,0.007750865051903114,0.003875432525951557,0.0,0.0006920415224913495,7225.0
3434,E02003591,0.9771490750816104,0.022850924918389554,0.010228509249183896,0.007072905331882481,0.0011969532100108815,0.004352557127312296,9190.0
3435,E02003592,0.9883329829724616,0.011667017027538364,0.006832036998108052,0.003994113937355476,0.0003153247845280639,0.0005255413075467731,9514.0
3436,E02003593,0.9917291786882093,0.00827082131179073,0.006155029813425659,0.001154068090017311,0.0,0.0009617234083477592,5199.0
3437,E02003594,0.9801098901098901,0.01989010989010989,0.00901098901098901,0.007252747252747253,0.0005494505494505495,0.003076923076923077,9100.0
3438,E02003595,0.9900914634146342,0.009908536585365854,0.004954268292682927,0.0027947154471544716,0.00025406504065040653,0.0019054878048780487,7872.0
3439,E02003596,0.9788955328877946,0.021104467112205417,0.00855903388439442,0.00855903388439442,0.0007034822370735139,0.0032829171063430648,8529.0
3440,E02003597,0.9916176208311039,0.008382379168896023,0.005707151774567505,0.0019618334225075798,0.0003566969859104691,0.0003566969859104691,5607.0
3441,E02003598,0.9877043453961157,0.012295654603884308,0.006147827301942154,0.004471147128685203,0.0004191700433142378,0.0012575101299427134,7157.0
3442,E02003599,0.9679163662581111,0.03208363374188897,0.015861571737563085,0.010273972602739725,0.0005407354001441961,0.005407354001441961,5548.0
3443,E02003600,0.9758283976308628,0.024171602369137186,0.010725148071074116,0.00848407235473027,0.0008003841844085161,0.004161997758924283,6247.0
3444,E02003601,0.9817629179331308,0.0182370820668693,0.010131712259371834,0.005319148936170213,0.00025329280648429586,0.0025329280648429585,7896.0
3445,E02003602,0.9851073836024455,0.014892616397554476,0.008465276689136228,0.003919109578303809,0.0004702931493964571,0.002037936980717981,6379.0
3446,E02003603,0.9643681344041355,0.03563186559586449,0.018369795993722883,0.012831164035816486,0.0005538631957906397,0.003877042370534478,10833.0
3447,E02003604,0.9663834158184704,0.03361658418152955,0.021477262115977214,0.008964422448407882,0.0009337940050424876,0.0022411056121019704,10709.0
3448,E02003605,0.8925361074638926,0.10746389253610747,0.06393293606706393,0.03514796485203515,0.001615998384001616,0.006766993233006767,9901.0
3449,E02003606,0.9791298586572438,0.020870141342756183,0.011815371024734983,0.00717756183745583,0.00033127208480565373,0.0015459363957597172,9056.0
3450,E02003607,0.9687907583379914,0.03120924166200857,0.020029811812930873,0.00810508664058133,0.0006521334078628657,0.002422209800633501,10734.0
3451,E02003608,0.9798606390210741,0.0201393609789259,0.010452073419442556,0.007477906186267845,0.000849762066621346,0.0013596193065941536,11768.0
3452,E02003609,0.9811816192560175,0.018818380743982493,0.010153172866520788,0.006477024070021882,0.000525164113785558,0.001663019693654267,11425.0
3453,E02003610,0.9864227361638477,0.013577263836152341,0.0067886319180761705,0.004717523875273271,0.0005753077896674721,0.0014958002531354274,8691.0
3454,E02003611,0.9775587248322147,0.022441275167785234,0.013108221476510067,0.007340604026845637,0.0008389261744966443,0.001153523489932886,9536.0
3455,E02003612,0.9775431540137423,0.022456845986257752,0.013658454834925423,0.005698005698005698,0.0005027652086475615,0.0025976202446790684,11934.0
3456,E02003613,0.9748382458662832,0.02516175413371675,0.01653486700215672,0.005391804457225018,0.0010783608914450035,0.002156721782890007,5564.0
3457,E02003614,0.9689774032937571,0.031022596706242817,0.018894421039193157,0.009319545512575004,0.0005106600280863015,0.002297970126388357,7833.0
3458,E02003615,0.9809374078805149,0.019062592119485113,0.012184337231011104,0.0047165176378107495,0.00019652156824211456,0.001965215682421146,10177.0
3459,E02003616,0.9852729885057471,0.014727011494252873,0.008441091954022989,0.004310344827586207,0.0005387931034482759,0.0014367816091954023,5568.0
3460,E02003617,0.9786416544242287,0.021358345575771275,0.012995818736580405,0.006102384450220364,0.00033902135834557577,0.0019211210306249293,8849.0
3461,E02003618,0.9633618166920286,0.03663818330797144,0.01814350930586445,0.012524874165983847,0.0005852744937375629,0.0053845253423855785,8543.0
3462,E02003619,0.9613149449215023,0.038685055078497704,0.017087344956197414,0.014918900164801805,0.00078064012490242,0.005898169832596062,11529.0
3463,E02003620,0.928013111447302,0.07198688855269793,0.03340897629853757,0.025088250126071607,0.0008825012607160867,0.012607160867372668,7932.0
3464,E02003621,0.9354060913705584,0.06459390862944163,0.03426395939086294,0.02131979695431472,0.0010152284263959391,0.00799492385786802,7880.0
3465,E02003622,0.8898619063657798,0.11013809363422028,0.0477152801167621,0.04109127652408218,0.0030313236780060626,0.018300213315369934,8907.0
3466,E02003623,0.9373729158194388,0.0626270841805612,0.03586823912159414,0.019276128507523384,0.0007320048800325336,0.006750711671411142,12295.0
3467,E02003624,0.8709789000345901,0.1290210999654099,0.0588031822898651,0.05050155655482532,0.002421307506053269,0.017295053614666205,5782.0
3468,E02003625,0.8100395993477755,0.18996040065222455,0.07279291870486838,0.07081295131609597,0.006871651525739576,0.03948287910552061,8586.0
3469,E02003626,0.9106258028996146,0.0893741971003854,0.042760139475133054,0.03376766379152138,0.0009175995595522114,0.011928794274178749,5449.0
3470,E02003627,0.7911948457633737,0.20880515423662632,0.0771183131589223,0.08229207340882468,0.005564232721593128,0.04383053494728622,10244.0
3471,E02003628,0.6998172239544135,0.3001827760455865,0.08171164390925707,0.11729921513815719,0.01612729813998495,0.08504461885818729,9301.0
3472,E02003629,0.7814840027229408,0.21851599727705923,0.07682582903821841,0.09141301176699407,0.007974326558397355,0.042302829913449386,10283.0
3473,E02003630,0.695903216937036,0.304096783062964,0.10622307762808175,0.12391164879479424,0.008890110897259646,0.06507194574282833,10911.0
3474,E02003631,0.8687605159842962,0.13123948401570387,0.054215741260048605,0.05010282295756216,0.003925967470555244,0.022994952327537857,5349.0
3475,E02003632,0.8417710944026734,0.15822890559732666,0.05730994152046784,0.06800334168755222,0.0040100250626566416,0.02890559732664996,5985.0
3476,E02003633,0.8762703502713369,0.12372964972866304,0.046965959546127284,0.05091267883571781,0.0037493833251110013,0.022101628021706957,10135.0
3477,E02003635,0.9580819957059605,0.04191800429403946,0.023719456088334527,0.013086596462529394,0.0005111951743175544,0.00460075656885799,9781.0
3478,E02003636,0.964542000844238,0.03545799915576193,0.017588293232024765,0.01196003939777684,0.0011256507668495849,0.004784015759110736,7107.0
3479,E02003637,0.972704475308642,0.027295524691358024,0.016589506172839507,0.007233796296296296,0.0006751543209876543,0.0027970679012345677,10368.0
3480,E02003638,0.9743451981195433,0.02565480188045668,0.014372061786433849,0.007924781732706514,0.0005372733378106112,0.0028206850235057085,7445.0
3481,E02003639,0.9535640663990452,0.04643593360095476,0.023977433004231313,0.016274275794727136,0.0010849517196484756,0.005099273082347836,9217.0
3482,E02003640,0.9602728047740835,0.03972719522591645,0.022335890878090365,0.011935208866155157,0.00034100596760443307,0.005115089514066497,5865.0
3483,E02003641,0.9759105800732318,0.024089419926768163,0.015031798034303333,0.006937752938909231,0.0001927153594141453,0.001927153594141453,5189.0
3484,E02003642,0.8509667608081686,0.14903323919183142,0.06669563328264176,0.061264392787312626,0.00325874429719748,0.017814468824679557,9206.0
3485,E02003643,0.954221302047389,0.045778697952611,0.02561153285790967,0.015106203512000614,0.0009968560693198374,0.004064105513380875,13041.0
3486,E02003644,0.885637193856372,0.11436280614362807,0.04877542548775426,0.047218762972187626,0.0026982150269821504,0.015670402656704028,9636.0
3487,E02003645,0.8789131718842291,0.12108682811577082,0.0522740696987596,0.053898405197873596,0.0013290017720023627,0.013585351447135264,6772.0
3488,E02003646,0.908115489660554,0.09188451033944596,0.04106515801794772,0.038821693328131096,0.0013655872024970737,0.010632071790870074,10252.0
3489,E02003647,0.854013875123885,0.14598612487611495,0.05887016848364718,0.06759167492566898,0.0023785926660059467,0.017145688800792865,10090.0
3490,E02003648,0.8835500282645562,0.11644997173544375,0.05125306199359337,0.04522328999434709,0.003014885999623139,0.016958733747880157,5307.0
3491,E02003649,0.9347282948157402,0.06527170518425984,0.03013741411617739,0.027795128044971893,0.00046845721424109934,0.006870705808869456,6404.0
3492,E02003650,0.9797891036906854,0.020210896309314587,0.011862917398945518,0.0048330404217926184,0.0005858230814294083,0.0029291154071470417,6828.0
3493,E02003651,0.9622725255215269,0.03772747447847315,0.020861074123391034,0.011096316023080338,0.0004438526409232135,0.005326231691078562,6759.0
3494,E02003652,0.9583333333333334,0.041666666666666664,0.028200624512099922,0.010343481654957064,0.00039032006245121,0.00273224043715847,10248.0
3495,E02003653,0.9537783183822411,0.04622168161775886,0.03147331610156606,0.009882925345902387,0.0003040900106431504,0.004561350159647256,6577.0
3496,E02003654,0.9834448749559704,0.01655512504402959,0.011095456146530468,0.0031701303275801338,0.0003522367030644593,0.0019373018668545263,5678.0
3497,E02003655,0.9853072570237268,0.014692742976273206,0.008835500843839968,0.00387173632482875,0.0,0.0019855058076044874,10073.0
3498,E02003656,0.9827720006208288,0.017227999379171195,0.011795747322675772,0.0037249728387397174,0.0004656216048424647,0.0012416576129132392,6443.0
3499,E02003657,0.9789603960396039,0.02103960396039604,0.0121012101210121,0.006188118811881188,0.000275027502750275,0.0024752475247524753,7272.0
3500,E02003658,0.9557752341311134,0.04422476586888657,0.030905306971904266,0.01040582726326743,0.0007284079084287201,0.00218522372528616,9610.0
3501,E02003659,0.9571518588531821,0.0428481411468179,0.023314429741650915,0.014072673808023524,0.001260239445494644,0.004200798151648814,9522.0
3502,E02003660,0.9857238031788331,0.01427619682116684,0.007994670219853431,0.004663557628247834,9.51746454744456e-05,0.0015227943275911296,10507.0
3503,E02003661,0.9834897462634689,0.01651025373653111,0.01129648939867918,0.003997219325686479,0.0005213764337851929,0.0006951685783802572,5754.0
3504,E02003662,0.8778000668672685,0.12219993313273153,0.05800735539953193,0.04429956536275493,0.0020060180541624875,0.01788699431628218,5982.0
3505,E02003663,0.8696637703060068,0.1303362296939932,0.0724593879863997,0.041707593502077825,0.0023422742727616168,0.01382697393275406,13235.0
3506,E02003664,0.8381577254599254,0.1618422745400746,0.06947124662292552,0.06625498520519747,0.003988164157982761,0.022127878553968867,7773.0
3507,E02003665,0.9198723332773392,0.08012766672266085,0.040987737275323365,0.02855703006887284,0.0023517554174365867,0.008231143961028054,5953.0
3508,E02003666,0.8190267905959541,0.18097320940404593,0.07271733187534171,0.07135046473482777,0.00519409513395298,0.03171131765992345,7316.0
3509,E02003667,0.8944016091183372,0.10559839088166276,0.05062018102581294,0.03575818527209744,0.0032405855402838305,0.015979439043468543,8949.0
3510,E02003668,0.94,0.06,0.0360233918128655,0.018362573099415205,0.0008187134502923977,0.0047953216374269,8550.0
3511,E02003669,0.8291316526610645,0.17086834733893558,0.06386554621848739,0.06792717086834733,0.007563025210084034,0.031512605042016806,7140.0
3512,E02003670,0.901332129148792,0.09866787085120794,0.05373673515466245,0.032625874915330776,0.001128923007450892,0.011176337773763829,8858.0
3513,E02003671,0.8816433566433567,0.11835664335664335,0.05174825174825175,0.04807692307692308,0.0036713286713286712,0.01486013986013986,5720.0
3514,E02003672,0.9739310917393109,0.026068908260689083,0.017185554171855542,0.0055624740556247405,0.0006641760066417601,0.0026567040265670404,12045.0
3515,E02003673,0.9740983606557377,0.025901639344262296,0.015956284153005464,0.0075409836065573775,0.0002185792349726776,0.002185792349726776,9150.0
3516,E02003674,0.983778801843318,0.016221198156682028,0.01087557603686636,0.00423963133640553,0.0,0.0011059907834101382,5425.0
3517,E02003675,0.973628016228913,0.02637198377108691,0.014307068118727312,0.008861840700405722,0.00021353833013025838,0.0029895366218236174,9366.0
3518,E02003676,0.9812171299774606,0.018782870022539443,0.01214625594790884,0.004132231404958678,0.0005008765339343851,0.0020035061357375405,7986.0
3519,E02003677,0.912478769107803,0.08752123089219702,0.03546807872914377,0.031971225896692976,0.002397841942251973,0.017684084324108302,10009.0
3520,E02003678,0.9240865555161405,0.07591344448385952,0.03760198652004257,0.02447676481021639,0.0015963107484923732,0.012238382405108194,5638.0
3521,E02003679,0.9112291350531108,0.08877086494688922,0.044309559939301975,0.030500758725341425,0.0013657056145675265,0.012594840667678301,6590.0
3522,E02003680,0.9772064945878435,0.022793505412156537,0.015507910074937552,0.005724396336386345,0.0003122398001665279,0.0012489592006661116,9608.0
3523,E02003681,0.9324034334763949,0.06759656652360516,0.044284042138119394,0.018435427233710496,0.0006827936012485369,0.0041943035505267266,10252.0
3524,E02003682,0.9270974748846049,0.07290252511539506,0.050638066793374965,0.01642682595710019,0.0009503122454520771,0.004887320119467825,7366.0
3525,E02003683,0.919568345323741,0.080431654676259,0.05669064748201439,0.017985611510791366,0.0007194244604316547,0.005035971223021582,6950.0
3526,E02003685,0.9770011563664397,0.022998843633560324,0.015032763715790827,0.0061672876782731595,0.00025697031992804833,0.0015418219195682899,7783.0
3527,E02003686,0.9567281606077048,0.04327183939229517,0.027672273467173086,0.010851871947911014,0.0,0.004747693977211069,7372.0
3528,E02003687,0.9652777777777778,0.034722222222222224,0.025284900284900286,0.0073005698005698,0.0014245014245014246,0.0007122507122507123,5616.0
3529,E02003688,0.944873949579832,0.05512605042016807,0.03394957983193277,0.014789915966386555,0.000588235294117647,0.005798319327731093,11900.0
3530,E02003689,0.9136419136419136,0.08635808635808635,0.05427905427905428,0.0222000222000222,0.001665001665001665,0.008214008214008214,9009.0
3531,E02003690,0.910724233983287,0.0892757660167131,0.05083565459610028,0.028690807799442896,0.0019498607242339832,0.007799442896935933,7180.0
3532,E02003691,0.9456445009176903,0.05435549908230976,0.0338839474798814,0.015106593251447127,0.00042354934349851756,0.004941409007482705,7083.0
3533,E02003692,0.9073881373569199,0.09261186264308012,0.05098855359001041,0.02902069603422361,0.0028905075731298414,0.009712105445716268,8649.0
3534,E02003693,0.9380782918149466,0.06192170818505338,0.03786476868327402,0.01793594306049822,0.001281138790035587,0.004839857651245552,7025.0
3535,E02003694,0.9263788675553382,0.07362113244466185,0.041946924299865476,0.02384737678855326,0.0012229423994129876,0.006603888956830133,8177.0
3536,E02003695,0.9123681687440077,0.08763183125599233,0.05100671140939597,0.02713326941514861,0.0017257909875359539,0.007766059443911793,10430.0
3537,E02003696,0.9731713185755534,0.026828681424446582,0.014557266602502407,0.00926371511068335,0.0003609239653512993,0.0026467757459095282,8312.0
3538,E02003697,0.9821982688224726,0.017801731177527355,0.010942348521966357,0.005389514943655071,0.00032663726931242854,0.0011432304425935,6123.0
3539,E02003698,0.9711347869177404,0.02886521308225966,0.019078295341922697,0.007804757185332012,0.0004955401387512388,0.0014866204162537165,8072.0
3540,E02003699,0.974467335798556,0.025532664201443917,0.017432646592709985,0.0065152315548512064,0.00035217467864060575,0.0012326113752421201,5679.0
3541,E02003701,0.899404312442319,0.10059568755768102,0.04404731940599044,0.038929440389294405,0.0018457924322510277,0.015773135330145148,11919.0
3542,E02003702,0.9688911189162067,0.031108881083793276,0.018439538384345207,0.00865529352734571,0.0007526342197691922,0.003261414952333166,7972.0
3543,E02003703,0.8626723838219956,0.1373276161780044,0.06547688028740295,0.04809363773322517,0.002897207092362962,0.020859891065013327,8629.0
3544,E02003704,0.967294703163882,0.032705296836118024,0.018841094916459297,0.010487024528972627,0.00035549235691432633,0.003021685033771774,5626.0
3545,E02003705,0.8118200529256101,0.1881799470743899,0.07130255807115554,0.07233166715671861,0.007938841517200824,0.03660688032931491,6802.0
3546,E02003706,0.8713629402756509,0.12863705972434916,0.06431852986217458,0.045788667687595715,0.003215926493108729,0.015313935681470138,6530.0
3547,E02003707,0.836197553800898,0.16380244619910203,0.06270320483046911,0.06564483666202199,0.005418795479176343,0.030035609227434586,6459.0
3548,E02003708,0.7223883785515915,0.27761162144840845,0.0804315317239906,0.11279641102328562,0.010681478316599017,0.07370220038453322,9362.0
3549,E02003709,0.8778018799710774,0.12219812002892264,0.05477223427331887,0.04609544468546638,0.003796095444685466,0.017534345625451916,5532.0
3550,E02003710,0.7957101542416453,0.20428984575835477,0.09069730077120823,0.07422879177377892,0.006266066838046273,0.03309768637532134,12448.0
3551,E02003711,0.897068264498181,0.10293173550181896,0.055745773592980954,0.03520222555103788,0.0017119623368285898,0.010271774020971538,9346.0
3552,E02003712,0.9197117208243772,0.08028827917562271,0.039954482235427996,0.027689973447970667,0.0018965735238336073,0.010747249968390441,7909.0
3553,E02003713,0.9791376912378303,0.02086230876216968,0.011821974965229486,0.0071279554937413074,0.0,0.0019123783031988874,5752.0
3554,E02003714,0.9610668301655426,0.03893316983445739,0.022532188841201718,0.012262415695892091,0.00015328019619865113,0.00398528510116493,6524.0
3555,E02003715,0.9768237673044019,0.02317623269559807,0.016487789702908696,0.004821900762171411,0.0009332711152589828,0.0009332711152589828,6429.0
3556,E02003716,0.9683432993316918,0.03165670066830813,0.01741118536756947,0.009672880759760817,0.00017587055926837847,0.004396763981709462,5686.0
3557,E02003717,0.954443447037702,0.045556552962298026,0.027939856373429085,0.01526032315978456,0.00011220825852782765,0.002244165170556553,8912.0
3558,E02003718,0.9505724150463384,0.04942758495366164,0.02562238778847901,0.017445029983645284,0.0016354715609667454,0.004724695620570598,5503.0
3559,E02003719,0.7833450952717008,0.21665490472829924,0.10495009577578385,0.08317370702691804,0.004234297812279464,0.024296804113317874,9919.0
3560,E02003720,0.8051533219761499,0.19484667802385008,0.10508943781942079,0.062180579216354344,0.002342419080068143,0.025234241908006813,9392.0
3561,E02003721,0.8190496393720832,0.18095036062791683,0.10214255409418753,0.05579126007636827,0.0036062791684344504,0.019410267288926603,9428.0
3562,E02003722,0.8283474065138722,0.17165259348612785,0.11676718938480096,0.04330518697225573,0.0012062726176115801,0.01037394451145959,8290.0
3563,E02003723,0.7883983090652888,0.21160169093471112,0.15969938938468764,0.04329105996555503,0.0007828401440425865,0.007828401440425865,12774.0
3564,E02003724,0.8086843939846629,0.19131560601533712,0.11094512498755105,0.05935663778508117,0.002589383527537098,0.01842445971516781,10041.0
3565,E02003725,0.8446130878327942,0.15538691216720577,0.12571535207763126,0.02569047026623538,0.0006220452848967405,0.0033590445384423986,16076.0
3566,E02003726,0.7958426132145509,0.20415738678544915,0.14909675822816135,0.04788418708240535,0.00012373174956693887,0.007052709725315516,8082.0
3567,E02003727,0.7675992324007676,0.2324007675992324,0.13998586001413998,0.07413392586607413,0.003938996061003939,0.014341985658014342,9901.0
3568,E02003728,0.7252643504531722,0.2747356495468278,0.16248111782477342,0.08081570996978851,0.004720543806646525,0.026718277945619335,10592.0
3569,E02003729,0.7965650969529086,0.20343490304709141,0.12210526315789473,0.05972299168975069,0.00221606648199446,0.019390581717451522,9025.0
3570,E02003731,0.8274774006481324,0.17252259935186764,0.10864745011086474,0.04818352379327989,0.0023025754733071806,0.013389049974415828,11726.0
3571,E02003732,0.9336190675308383,0.06638093246916162,0.02780681580597951,0.026656909889190884,0.0011499059167886265,0.010767300857202592,9566.0
3572,E02003733,0.9788424124513618,0.021157587548638133,0.010335603112840467,0.0069309338521400775,0.00048638132295719845,0.003404669260700389,8224.0
3573,E02003734,0.9280247656720269,0.07197523432797318,0.03783644337432281,0.023389801358672285,0.0009459110843580704,0.009803078510620001,11629.0
3574,E02003735,0.9306068916179802,0.06939310838201979,0.03648503636580422,0.020627161082627875,0.0017884821747943245,0.01049242875879337,8387.0
3575,E02003736,0.9760143913651809,0.02398560863481911,0.010693583849690186,0.008295022986208276,0.0006995802518488907,0.004297421547071757,10006.0
3576,E02003737,0.9150788049870618,0.08492119501293813,0.033011840351289894,0.03395279542068533,0.0022739747510389713,0.01568258448992394,12753.0
3577,E02003738,0.9748792270531401,0.025120772946859903,0.013043478260869565,0.006924315619967794,0.000966183574879227,0.004186795491143317,6210.0
3578,E02003739,0.9793434747798239,0.02065652522017614,0.01377101681345076,0.005924739791833467,0.0,0.0009607686148919135,6245.0
3579,E02003740,0.9652868318122555,0.03471316818774446,0.022327249022164278,0.009126466753585397,0.0,0.003259452411994785,6136.0
3580,E02003742,0.9616252821670429,0.03837471783295711,0.012791572610985704,0.01745673438675696,0.0012039127163280662,0.006922498118886381,6645.0
3581,E02003743,0.7341807645574353,0.26581923544256475,0.07187587625011684,0.11692681559024208,0.009627067950275727,0.06738947565193008,10699.0
3582,E02003744,0.7705066344993968,0.22949336550060315,0.05714716525934861,0.09687876960193004,0.0091978287092883,0.06626960193003618,13264.0
3583,E02003745,0.9751762486346937,0.024823751365306325,0.010028795551583756,0.009631615529738855,0.000992950054612253,0.004170390229371462,10071.0
