,GEOGRAPHY_CODE,1 person in the household previously served in UK armed forces,2 people in the household previously served in UK armed forces,3 or more people in the household previously served in UK armed forces,No people in the household previously served in UK armed forces,Total: All households
2869,E02003003,0.05760271071579839,0.00042354934349851756,0.0,0.9419737399407031,1
2870,E02003004,0.07031520609629373,0.0034638032559750607,0.0,0.9262209906477312,1
2871,E02003005,0.07502799552071669,0.0014930944382232176,0.0,0.9234789100410601,1
2872,E02003006,0.06853496115427303,0.00388457269700333,0.0,0.9275804661487237,1
2873,E02003007,0.07188053657301949,0.0020248038471273096,0.0,0.9260946595798532,1
2874,E02003008,0.07050528789659224,0.0027418723070896985,0.0,0.9267528397963181,1
2875,E02003009,0.07472775065715359,0.0015020653398422831,0.0,0.9237701840030041,1
2876,E02003010,0.06472615855993873,0.0038299502106472617,0.0,0.9314438912294141,1
2877,E02003011,0.08692120227457352,0.0012185215272136475,0.0,0.9118602761982129,1
2878,E02003012,0.05675301562191022,0.0019774569903104606,0.0,0.9412695273877794,1
2879,E02003013,0.05931321540062435,0.0018730489073881373,0.0,0.9388137356919876,1
2880,E02003014,0.0461446859184281,0.0011908306043465317,0.0,0.9526644834772253,1
2881,E02003015,0.050198627663416394,0.001444564824846515,0.0,0.9483568075117371,1
2882,E02003016,0.04274061990212072,0.0016313213703099511,0.0,0.9556280587275693,1
2883,E02003017,0.06887755102040816,0.0018221574344023323,0.0,0.9293002915451894,1
2884,E02003018,0.07294589178356714,0.0028056112224448897,0.0,0.9242484969939879,1
2885,E02003019,0.06738671049542146,0.002582765907490021,0.0,0.9300305235970885,1
2886,E02003020,0.0743108270075909,0.0011985617259288853,0.00039952057530962844,0.9240910906911706,1
2887,E02003021,0.04065934065934066,0.0014652014652014652,0.0,0.9578754578754579,1
2888,E02003022,0.06306306306306306,0.001638001638001638,0.0,0.9352989352989353,1
2889,E02003023,0.06199770378874857,0.002296211251435132,0.0,0.9357060849598163,1
2890,E02003024,0.05451829723674384,0.0009957679860592482,0.0,0.9444859347771969,1
2891,E02003025,0.05031013094417643,0.0017229496898690559,0.0,0.9479669193659546,1
2892,E02003026,0.0637910085054678,0.002430133657351154,0.0,0.9337788578371811,1
2893,E02003027,0.03162291169451074,0.000994431185361973,0.0,0.9673826571201273,1
2894,E02003028,0.03692933992439663,0.0017446932247746438,0.0,0.9613259668508287,1
2895,E02003029,0.0477326968973747,0.0007955449482895784,0.0003977724741447892,0.951073985680191,1
2896,E02003030,0.03629652414641649,0.00030759766225776686,0.0,0.9633958781913258,1
2897,E02003031,0.02315378990982208,0.0009748964172556666,0.0,0.9758713136729222,1
2898,E02003032,0.04212399881340848,0.0011865915158706616,0.0005932957579353308,0.9560961139127855,1
2899,E02003033,0.03229494141183195,0.0002857959416976279,0.0,0.9674192626464704,1
2900,E02003036,0.026541332596074094,0.0013823610727121925,0.0,0.9720763063312137,1
2901,E02003037,0.031093279839518557,0.0010030090270812437,0.0,0.9679037111334002,1
2902,E02003038,0.052488994243142566,0.0023704707077548256,0.0003386386725364037,0.9448018963765662,1
2903,E02003039,0.04957582184517497,0.0015906680805938495,0.0,0.9488335100742312,1
2904,E02003040,0.031209642703400774,0.001076194575979337,0.0,0.9677141627206199,1
2905,E02003041,0.04415855354659249,0.0003477051460361613,0.0,0.9554937413073713,1
2906,E02003044,0.0632292058712834,0.0015054572826496049,0.0,0.9352653368460669,1
2907,E02003045,0.04219409282700422,0.00035161744022503517,0.0,0.9574542897327707,1
2908,E02003046,0.04549632352941176,0.0013786764705882354,0.0,0.953125,1
2909,E02003047,0.035864978902953586,0.0014767932489451476,0.0,0.9626582278481013,1
2910,E02003048,0.03613312202852615,0.0003169572107765452,0.0,0.9635499207606973,1
2911,E02003049,0.057272727272727274,0.0018181818181818182,0.0,0.9409090909090909,1
2912,E02003050,0.04610717896865521,0.0006066734074823053,0.0,0.9532861476238624,1
2913,E02003051,0.036715620827770364,0.0003337783711615487,0.0,0.9629506008010681,1
2914,E02003052,0.05639841688654353,0.0009894459102902375,0.0,0.9426121372031663,1
2915,E02003053,0.04583695967507978,0.0011604293588627793,0.0,0.9530026109660574,1
2916,E02003054,0.048547129695251594,0.0007087172218284905,0.0,0.9507441530829199,1
2917,E02003055,0.04557885141294439,0.001215436037678517,0.00030385900941962927,0.9529018535399575,1
2918,E02003056,0.04620123203285421,0.0023956194387405884,0.0,0.9514031485284052,1
2919,E02003057,0.06316202432326402,0.001961553550411926,0.0,0.934876422126324,1
2920,E02003058,0.06161021109474718,0.0012272950417280314,0.0,0.9371624938635248,1
2921,E02003059,0.06963788300835655,0.0010445682451253482,0.0,0.9293175487465181,1
2922,E02003060,0.06833761782347901,0.002356469580119966,0.0,0.929305912596401,1
2923,E02003061,0.057291666666666664,0.00040064102564102563,0.0,0.9423076923076923,1
2924,E02003062,0.0600083927822073,0.001678556441460344,0.0,0.9383130507763323,1
2925,E02003063,0.06910432740691043,0.0030191211003019122,0.0,0.9278765514927877,1
2926,E02003064,0.04289544235924933,0.0003351206434316354,0.0,0.9567694369973191,1
2927,E02003065,0.07568508046976946,0.0023923444976076554,0.0,0.9219225750326229,1
2928,E02003066,0.09629346580053497,0.004203286205578907,0.0,0.8995032479938861,1
2929,E02003067,0.08504483656349436,0.0037604859704946487,0.0002892681515765114,0.9109054093144345,1
2930,E02003068,0.0956043956043956,0.0014652014652014652,0.0003663003663003663,0.9025641025641026,1
2931,E02003069,0.0898921294446664,0.0043947263284059125,0.0,0.9057131442269277,1
2932,E02003070,0.0791658977671157,0.0044288614135449345,0.00018453589223103894,0.9162207049271083,1
2933,E02003071,0.08501479687920366,0.004304546677428033,0.0,0.9106806564433683,1
2934,E02003072,0.08921845574387947,0.004001883239171375,0.0,0.9067796610169492,1
2935,E02003073,0.07784881534411432,0.0022564874012786762,0.0,0.919894697254607,1
2936,E02003074,0.07841435185185185,0.0026041666666666665,0.0,0.9189814814814815,1
2937,E02003075,0.0716965402250938,0.004585243851604835,0.0,0.9237182159233014,1
2938,E02003076,0.08528630103889828,0.0026576467745832327,0.0,0.9120560521865185,1
2939,E02003077,0.07592024539877301,0.0023006134969325155,0.0,0.9217791411042945,1
2940,E02003078,0.09422394320748628,0.00451758631816715,0.0,0.9012584704743466,1
2941,E02003079,0.0941541645111226,0.00594930160372478,0.0,0.8998965338851526,1
2942,E02003080,0.12768615692153923,0.00624687656171914,0.0002498750624687656,0.8658170914542729,1
2943,E02003081,0.1185131547188028,0.005310161718561429,0.0,0.8761766835626358,1
2944,E02003082,0.08301158301158301,0.004075504075504076,0.0,0.9129129129129129,1
2945,E02003084,0.07539529502506749,0.0019282684149633628,0.0,0.9226764365599691,1
2946,E02003085,0.07547715442452285,0.001735106998264893,0.0002891844997108155,0.9224985540775015,1
2947,E02003086,0.09058360186179736,0.005728607232366631,0.0,0.9036877909058361,1
2948,E02003087,0.1191687871077184,0.008057675996607293,0.00021204410517387616,0.8725614927905004,1
2949,E02003088,0.08672519287044426,0.003458366586858207,0.0,0.9098164405426975,1
2950,E02003089,0.10739030023094688,0.004234026173979984,0.0,0.8883756735950731,1
2951,E02003090,0.07637040979244279,0.002927088877062267,0.0,0.9207025013304949,1
2952,E02003091,0.09040907528360262,0.002062564455139223,0.0,0.9075283602612582,1
2953,E02003092,0.07423312883435583,0.005521472392638037,0.0,0.9202453987730062,1
2954,E02003093,0.08357245337159254,0.003586800573888092,0.0003586800573888092,0.9124820659971306,1
2955,E02003094,0.07397029980386663,0.004202857943401513,0.0,0.9218268422527318,1
2956,E02003095,0.07232065059541098,0.0034853325588149867,0.0,0.9241940168457741,1
2957,E02003096,0.0777736822705492,0.003685956505713233,0.00036859565057132326,0.9181717655731663,1
2958,E02003097,0.09951456310679611,0.0034674063800277394,0.00034674063800277393,0.8966712898751734,1
2959,E02003098,0.06648675171736997,0.0024533856722276743,0.0,0.9310598626104023,1
2960,E02003099,0.09567126725219574,0.0037641154328732747,0.0,0.900564617314931,1
2961,E02003101,0.06835443037974684,0.002531645569620253,0.0,0.9291139240506329,1
2962,E02003102,0.0739038189533239,0.0038896746817538895,0.0,0.9222065063649222,1
2963,E02003103,0.07340090877315623,0.003495281370150297,0.0,0.9231038098566935,1
2964,E02003104,0.07556675062972293,0.0028337531486146094,0.0,0.9215994962216625,1
2965,E02003105,0.08982725527831094,0.0019193857965451055,0.0,0.9082533589251439,1
2966,E02003107,0.057503811805706816,0.00326726203441516,0.0,0.9392289261598781,1
2967,E02003108,0.0744195276840643,0.0033736852550109147,0.0,0.9222067870609247,1
2968,E02003109,0.08643998361327325,0.0036870135190495697,0.00040966816878328555,0.9094633346988938,1
2969,E02003110,0.06329909872144204,0.0031439949696080486,0.00020959966464053657,0.9333473066443093,1
2970,E02003111,0.07090909090909091,0.001090909090909091,0.0,0.928,1
2971,E02003112,0.08514628657164292,0.0015003750937734434,0.0,0.9133533383345837,1
2972,E02003113,0.08637951105937136,0.003259604190919674,0.0,0.910360884749709,1
2973,E02003114,0.07012578616352201,0.0018867924528301887,0.0,0.9279874213836478,1
2974,E02003115,0.054296506137865914,0.0011803588290840415,0.00023607176581680832,0.9442870632672332,1
2975,E02003116,0.061709813365442505,0.002107164358819988,0.00030102347983142685,0.9358819987959061,1
2976,E02003117,0.05731023942944473,0.0028018339276617422,0.0,0.9398879266428936,1
2977,E02003118,0.05876754699024506,0.0028551034975017845,0.0,0.9383773495122532,1
2978,E02003119,0.06463878326996197,0.002376425855513308,0.0,0.9329847908745247,1
2979,E02003120,0.07940640458214007,0.002082790939859412,0.0,0.9185108044780005,1
2980,E02003121,0.07891156462585033,0.0031746031746031746,0.0,0.9179138321995465,1
2981,E02003122,0.1853379879403364,0.012059663598857505,0.0006347191367819739,0.8019676293240241,1
2982,E02003123,0.14725568942436412,0.008835341365461847,0.0,0.843908969210174,1
2983,E02003124,0.13979706877113868,0.008455467869222097,0.0005636978579481398,0.8511837655016911,1
2984,E02003125,0.14892060007317964,0.0062202707647274055,0.0,0.8448591291620929,1
2985,E02003126,0.14788123378495244,0.007494955318535601,0.0,0.844623810896512,1
2986,E02003127,0.14764227642276423,0.010081300813008131,0.0003252032520325203,0.8419512195121951,1
2987,E02003128,0.14173998044965788,0.005865102639296188,0.0007331378299120235,0.8516617790811339,1
2988,E02003129,0.17525773195876287,0.013153217205830075,0.0,0.811589050835407,1
2989,E02003130,0.16379690949227374,0.010816777041942605,0.0,0.8253863134657836,1
2990,E02003131,0.14990571967316155,0.008485229415461974,0.0006285355122564425,0.84098051539912,1
2991,E02003132,0.14064171122994654,0.00909090909090909,0.0,0.8502673796791443,1
2992,E02003133,0.1642670157068063,0.009489528795811518,0.0006544502617801048,0.8255890052356021,1
2993,E02003134,0.13641096841374523,0.006247830614370011,0.0006942034015966678,0.8566469975702881,1
2994,E02003135,0.1272603207096554,0.00989423404981235,0.0,0.8628454452405322,1
2995,E02003136,0.17523294259092276,0.012022843402464683,0.00030057108506161706,0.8124436429215509,1
2996,E02003137,0.15481832543443919,0.012954186413902054,0.000631911532385466,0.8315955766192733,1
2997,E02003138,0.11397515527950311,0.007453416149068323,0.0,0.8785714285714286,1
2998,E02003139,0.1440585009140768,0.016819012797074956,0.00036563071297989033,0.8387568555758683,1
2999,E02003140,0.1596302003081664,0.012326656394453005,0.0,0.8280431432973806,1
3000,E02003141,0.1365079365079365,0.00873015873015873,0.0,0.8547619047619047,1
3001,E02003142,0.13130304543185223,0.006240639041437843,0.0,0.86245631552671,1
3002,E02003143,0.15316686967113277,0.013702801461632157,0.0,0.833130328867235,1
3003,E02003144,0.08473520249221184,0.003426791277258567,0.0,0.9118380062305296,1
3004,E02003145,0.1361731843575419,0.011522346368715084,0.0,0.852304469273743,1
3005,E02003146,0.09934528892684315,0.006831767719897523,0.0002846569883290635,0.8935382863649303,1
3006,E02003147,0.11619880349746893,0.0048320294523699955,0.0002300966405890474,0.878739070409572,1
3007,E02003148,0.0816188107619263,0.0011304544426859599,0.00022609088853719196,0.9170246439068506,1
3008,E02003149,0.08046242774566474,0.003699421965317919,0.0,0.9158381502890174,1
3009,E02003151,0.18225217635495647,0.011232799775344004,0.0005616399887672002,0.8059533838809323,1
3010,E02003152,0.17914831130690162,0.013215859030837005,0.0006293266205160479,0.8070065030417454,1
3011,E02003153,0.16796640671865626,0.01289742051589682,0.00029994001199760045,0.8188362327534493,1
3012,E02003154,0.10325550805656034,0.003288391976323578,0.0003288391976323578,0.8931272607694837,1
3013,E02003155,0.09930121368150055,0.002942258183155572,0.0,0.8977565281353439,1
3014,E02003156,0.09237403540626418,0.003858374943259192,0.0,0.9037675896504767,1
3015,E02003157,0.08156606851549755,0.0013050570962479609,0.0,0.9171288743882545,1
3016,E02003158,0.10317157050057317,0.004203286205578907,0.0,0.8926251432938479,1
3017,E02003159,0.08532818532818533,0.003088803088803089,0.0,0.9115830115830116,1
3018,E02003161,0.07709807886754297,0.001769464105156724,0.0,0.9211324570273003,1
3019,E02003163,0.10119870908252651,0.0006915629322268327,0.0,0.8981097279852467,1
3020,E02003164,0.11113943410655111,0.003823604384399694,0.0002549069589599796,0.8847820545500892,1
3021,E02003165,0.10413276928083307,0.0048812235600390495,0.0,0.8909860071591279,1
3022,E02003166,0.09686115925284036,0.005006739842095128,0.0,0.8981321009050645,1
3023,E02003167,0.08793619142572283,0.0027916251246261218,0.00019940179461615153,0.9090727816550349,1
3024,E02003168,0.10911854103343466,0.004559270516717325,0.0,0.886322188449848,1
3025,E02003169,0.12236147757255937,0.004287598944591029,0.0,0.8733509234828496,1
3026,E02003170,0.11139840551605258,0.004093945270415859,0.00043094160741219563,0.8840767076061193,1
3027,E02003171,0.11966070887609816,0.0069675855801272345,0.0,0.8733717055437746,1
3028,E02003172,0.10184849583182312,0.0032620514679231605,0.0,0.8948894527002537,1
3029,E02003173,0.09531554977228367,0.004554326610279766,0.0,0.9001301236174366,1
3030,E02003174,0.10055401662049862,0.00110803324099723,0.0002770083102493075,0.8980609418282548,1
3031,E02003175,0.06652752413253327,0.0031307070180015655,0.0,0.9303417688494652,1
3032,E02003176,0.07578740157480315,0.0016404199475065617,0.0,0.9225721784776902,1
3033,E02003177,0.06658558832471875,0.0018242626938279112,0.0,0.9315901489814533,1
3034,E02003178,0.0826283135927806,0.003102086858432036,0.0002820078962210942,0.9139875916525663,1
3035,E02003179,0.09761388286334056,0.0032537960954446853,0.0,0.8991323210412148,1
3036,E02003180,0.04815493326354357,0.0010468463752944255,0.00026171159382360636,0.9505365087673384,1
3037,E02003181,0.06773255813953488,0.0017441860465116279,0.0,0.9305232558139535,1
3038,E02003182,0.07210626185958255,0.0026565464895635673,0.0,0.9252371916508539,1
3039,E02003183,0.06411149825783972,0.0020905923344947735,0.0,0.9337979094076655,1
3040,E02003184,0.04497843499691929,0.0024645717806531116,0.0,0.9525569932224276,1
3041,E02003185,0.06978998384491114,0.002261712439418417,0.0,0.9279483037156704,1
3042,E02003186,0.05364583333333333,0.0015625,0.0,0.9447916666666667,1
3043,E02003187,0.06574812666183225,0.00024172105390379503,0.0,0.934010152284264,1
3044,E02003188,0.05451388888888889,0.0015625,0.0,0.9439236111111111,1
3045,E02003189,0.0821078431372549,0.0029411764705882353,0.0,0.9149509803921568,1
3046,E02003190,0.04702477844094773,0.0010851871947911015,0.0,0.9518900343642611,1
3047,E02003191,0.0915546538168907,0.003550595992898808,0.000253613999492772,0.9046411361907177,1
3048,E02003192,0.05737082066869301,0.0022796352583586625,0.0,0.9403495440729484,1
3049,E02003194,0.09640984267849939,0.005647438483259379,0.0004033884630899556,0.8975393303751513,1
3050,E02003195,0.08829832833261894,0.0034290612944706386,0.0,0.9082726103729104,1
3051,E02003196,0.12552594670406733,0.0037400654511453952,0.0,0.8707339878447873,1
3052,E02003197,0.09411764705882353,0.0038062283737024223,0.0,0.9020761245674741,1
3053,E02003198,0.08742632612966601,0.003601833660772757,0.0,0.9089718402095612,1
3054,E02003199,0.10400390625,0.003173828125,0.0,0.892822265625,1
3055,E02003200,0.08419285200287839,0.0021587910769968817,0.0004797313504437515,0.9131686255696809,1
3056,E02003201,0.07806849606466709,0.002339927674962774,0.0,0.9195915762603701,1
3057,E02003202,0.08082706766917293,0.002255639097744361,0.0,0.9169172932330827,1
3058,E02003203,0.0794478527607362,0.0027607361963190185,0.0,0.9177914110429448,1
3059,E02003204,0.09034653465346534,0.0049504950495049506,0.0004950495049504951,0.9042079207920792,1
3060,E02003205,0.10896309314586995,0.006444053895723492,0.0,0.8845928529584065,1
3061,E02003206,0.07030889810972799,0.0027662517289073307,0.0002305209774089442,0.9266943291839558,1
3062,E02003207,0.11200807265388496,0.006727211570803902,0.0,0.8812647157753112,1
3063,E02003208,0.08336327703916636,0.0017966223499820337,0.0,0.9148401006108516,1
3064,E02003209,0.10936978992997666,0.006002000666888963,0.00033344448149383126,0.8842947649216405,1
3065,E02003210,0.08687217072644966,0.002802328087949989,0.0,0.9103255011856003,1
3066,E02003211,0.11195928753180662,0.005089058524173028,0.0,0.8829516539440203,1
3067,E02003212,0.12526709401709402,0.01014957264957265,0.0002670940170940171,0.8643162393162394,1
3068,E02003214,0.0736392742796158,0.0017787264318747777,0.0,0.9245819992885095,1
3069,E02003215,0.10826771653543307,0.00557742782152231,0.00032808398950131233,0.8858267716535433,1
3070,E02003216,0.10224613944782406,0.006785212915301825,0.0002339728591483388,0.8907346747777258,1
3071,E02003217,0.08678370321298443,0.005299768135144088,0.0,0.9079165286518714,1
3072,E02003218,0.07523510971786834,0.0054858934169279,0.0,0.9192789968652038,1
3073,E02003219,0.08208653457339264,0.007278608976951072,0.0,0.9106348564496562,1
3074,E02003220,0.1011008762075938,0.007189395641428892,0.0,0.8917097281509773,1
3075,E02003221,0.06659729448491156,0.003815469996531391,0.0,0.929587235518557,1
3076,E02003222,0.08595304417031437,0.007958615200955034,0.0,0.9060883406287306,1
3077,E02003223,0.06729735540743927,0.0021500752526338422,0.0,0.9305525693399269,1
3078,E02003224,0.10275229357798166,0.008125819134993446,0.0005242463958060288,0.8885976408912188,1
3079,E02003225,0.08718672785033534,0.002117896223085069,0.00035298270384751147,0.9103423932227321,1
3080,E02003226,0.037988228999464954,0.0018726591760299626,0.00026752273943285177,0.9598715890850722,1
3081,E02003227,0.07971274685816876,0.00466786355475763,0.0,0.9156193895870736,1
3082,E02003228,0.07494866529774127,0.0037645448323066393,0.0006844626967830253,0.920602327173169,1
3083,E02003229,0.0838272650296359,0.012277730736663843,0.0,0.9038950042337003,1
3084,E02003230,0.04555925262349629,0.001279754287176862,0.0,0.9531609930893269,1
3085,E02003231,0.10339553380238604,0.005812174977057204,0.0003059039461609055,0.8904863872743959,1
3086,E02003232,0.07029730480689081,0.0030564045568213394,0.0,0.9266462906362879,1
3087,E02003233,0.10846914239914507,0.0066791343841838095,0.0005343307507347048,0.8843173924659364,1
3088,E02003234,0.10541070927950659,0.007289038407625455,0.0,0.8873002523128679,1
3089,E02003235,0.07460510328068044,0.0031591737545565005,0.0,0.9222357229647631,1
3090,E02003236,0.11447938241385804,0.009602711353794013,0.00018828845791752966,0.8757296177744305,1
3091,E02003237,0.09448818897637795,0.007124109486314211,0.0,0.8983877015373078,1
3092,E02003238,0.08508914100486224,0.006077795786061589,0.0,0.9088330632090762,1
3093,E02003239,0.09360022554271215,0.005074711023400056,0.0,0.9013250634338877,1
3094,E02003240,0.1395864106351551,0.008862629246676515,0.0,0.8515509601181684,1
3095,E02003241,0.09114754098360656,0.005245901639344262,0.0,0.9036065573770492,1
3096,E02003242,0.0963120191032104,0.0026532236667551074,0.0,0.9010347572300345,1
3097,E02003243,0.05592515592515593,0.0033264033264033266,0.0,0.9407484407484408,1
3098,E02003244,0.06941145420955397,0.002111375032990235,0.0,0.9284771707574558,1
3099,E02003245,0.055900621118012424,0.0035959463877084014,0.00032690421706440013,0.9401765282772148,1
3100,E02003246,0.04,0.00125,0.0,0.95875,1
3101,E02003247,0.07338663620788122,0.0031410622501427754,0.0,0.923472301541976,1
3102,E02003248,0.042123485285631854,0.002308136180034622,0.0005770340450086555,0.9549913444893249,1
3103,E02003249,0.052799362422793386,0.0021916716477385933,0.0,0.945008965929468,1
3104,E02003250,0.03385860306643952,0.00042589437819420784,0.0008517887563884157,0.9648637137989778,1
3105,E02003251,0.08507853403141362,0.004253926701570681,0.0,0.9106675392670157,1
3106,E02003252,0.05644146034410407,0.00209819555182543,0.000419639110365086,0.9410407049937054,1
3107,E02003253,0.057256110988768996,0.0015415106804668576,0.0,0.9412023783307641,1
3108,E02003254,0.10176991150442478,0.004424778761061947,0.0,0.8938053097345132,1
3109,E02003255,0.07930540637307555,0.004296455424274973,0.0,0.9163981382026495,1
3110,E02003257,0.06889242183359831,0.0029146793852676206,0.0,0.9281928987811341,1
3111,E02003258,0.052737173975351104,0.002866150759529951,0.0,0.944396675265119,1
3112,E02003259,0.05327711766960521,0.0019164430816404753,0.0,0.9448064392487543,1
3113,E02003260,0.030089038992938286,0.00092109303039607,0.0,0.9689898679766656,1
3114,E02003261,0.049717057396928055,0.0016168148746968471,0.0,0.9486661277283751,1
3115,E02003262,0.03788437884378844,0.0012300123001230013,0.0,0.9608856088560885,1
3116,E02003263,0.04635613995988411,0.0020057945174949856,0.0,0.9516380655226209,1
3117,E02003264,0.042785758900687074,0.0006246096189881324,0.0,0.9565896314803248,1
3118,E02003265,0.05544441268933981,0.002000571591883395,0.0,0.9425550157187768,1
3119,E02003266,0.041643835616438356,0.000547945205479452,0.0,0.9578082191780822,1
3120,E02003267,0.021438263229308006,0.001085481682496608,0.0,0.9774762550881954,1
3121,E02003268,0.028304405874499332,0.0013351134846461949,0.0,0.9703604806408545,1
3122,E02003269,0.050178359096313914,0.0004756242568370987,0.0,0.949346016646849,1
3123,E02003270,0.0459398252992559,0.002264639275315432,0.0,0.9517955354254287,1
3124,E02003271,0.04449415858811832,0.0014914243102162564,0.0,0.9540144171016655,1
3125,E02003272,0.015205091937765204,0.0003536067892503536,0.0,0.9844413012729845,1
3126,E02003273,0.03759572986771873,0.0018565792527268509,0.0,0.9605476908795544,1
3127,E02003274,0.020220041629497473,0.0,0.0,0.9797799583705026,1
3128,E02003276,0.022735606894022736,0.0003667033370003667,0.0,0.976897689768977,1
3129,E02003277,0.0395765061759516,0.001008318628686665,0.0,0.9594151751953617,1
3130,E02003278,0.022454804947668886,0.00019029495718363463,0.0,0.9773549000951475,1
3131,E02003279,0.07688516510596353,0.001971414489896501,0.0002464268112370626,0.9208969935929029,1
3132,E02003280,0.07611607142857142,0.0020089285714285712,0.0004464285714285714,0.9214285714285714,1
3133,E02003281,0.07569626279457273,0.0014282313734825041,0.0,0.9228755058319448,1
3134,E02003282,0.06392077425163178,0.002025658338960162,0.0,0.934053567409408,1
3135,E02003283,0.06162843004948268,0.000449842555105713,0.0,0.9379217273954116,1
3136,E02003284,0.056022408963585436,0.0010773540185304892,0.0,0.9429002370178841,1
3137,E02003285,0.039342844790315606,0.00108084738434933,0.0,0.9595763078253351,1
3138,E02003286,0.056060212821178304,0.0018167661562418895,0.0,0.9421230210225798,1
3139,E02003287,0.07268827454718779,0.0021448999046711154,0.0,0.9251668255481411,1
3140,E02003288,0.035821894877803816,0.0008369601606963508,0.0,0.9633411449614998,1
3141,E02003289,0.04099405267629567,0.0004248088360237893,0.0,0.9585811384876806,1
3142,E02003290,0.04560697518443997,0.000894254415381176,0.000223563603845294,0.9532752067963336,1
3143,E02003291,0.06693909320879549,0.0017513134851138354,0.0,0.9313095933060906,1
3144,E02003292,0.040676745860331175,0.0005399568034557236,0.0,0.9587832973362131,1
3145,E02003293,0.03668430335097002,0.0012345679012345679,0.0,0.9620811287477954,1
3146,E02003294,0.08071862348178138,0.002783400809716599,0.0,0.916497975708502,1
3147,E02003295,0.06291390728476821,0.0010188487009679063,0.0,0.9360672440142639,1
3148,E02003296,0.06188925081433225,0.0010857763300760044,0.0,0.9370249728555917,1
3149,E02003297,0.06275720164609054,0.0024005486968449933,0.0,0.9348422496570644,1
3150,E02003298,0.06991525423728813,0.0024717514124293787,0.0,0.9276129943502824,1
3151,E02003299,0.06308506308506308,0.003256003256003256,0.0,0.9336589336589337,1
3152,E02003300,0.05518394648829431,0.0011148272017837235,0.0,0.9437012263099219,1
3153,E02003301,0.0401330376940133,0.0008869179600886918,0.0,0.958980044345898,1
3154,E02003302,0.03428571428571429,0.0004968944099378882,0.0,0.9652173913043478,1
3155,E02003303,0.043208133295679185,0.0011296243998870376,0.0,0.9556622423044338,1
3156,E02003304,0.05521978021978022,0.0008241758241758242,0.0,0.9439560439560439,1
3157,E02003305,0.056895252449133384,0.0011303692539562924,0.0,0.9419743782969103,1
3158,E02003307,0.055541529916687704,0.001009845998485231,0.0,0.9434486240848271,1
3159,E02003308,0.05204991087344028,0.0017825311942959,0.0,0.9461675579322638,1
3160,E02003309,0.051299133910726186,0.0013324450366422385,0.0,0.9473684210526315,1
3161,E02003311,0.05143853530950305,0.0014530659691950015,0.0,0.9471083987213019,1
3162,E02003312,0.03343949044585987,0.001326963906581741,0.0,0.9652335456475584,1
3163,E02003313,0.033544182480352694,0.0007667241709794901,0.0,0.9656890933486678,1
3164,E02003314,0.09881284916201118,0.0031424581005586594,0.0,0.8980446927374302,1
3165,E02003315,0.07920792079207921,0.0018001800180018,0.0,0.918991899189919,1
3166,E02003316,0.07547169811320754,0.002572898799313894,0.0,0.9219554030874786,1
3167,E02003317,0.0751361161524501,0.001088929219600726,0.0,0.9237749546279492,1
3168,E02003318,0.08022797018851381,0.0,0.0,0.9197720298114862,1
3169,E02003319,0.06001818732949379,0.002424977265838133,0.0,0.937556835404668,1
3170,E02003320,0.07254022685307307,0.0029016090741229225,0.0,0.924558164072804,1
3171,E02003321,0.06332665330661323,0.0012024048096192384,0.0,0.9354709418837676,1
3172,E02003322,0.05739795918367347,0.002232142857142857,0.0,0.9403698979591837,1
3173,E02003323,0.06626506024096386,0.002834868887313962,0.00035435861091424523,0.930545712260808,1
3174,E02003324,0.05931105931105931,0.001813001813001813,0.0,0.9388759388759389,1
3175,E02003325,0.055906821963394346,0.0016638935108153079,0.0,0.9424292845257903,1
3176,E02003326,0.0675219446320054,0.002025658338960162,0.0,0.9304523970290345,1
3177,E02003327,0.056253413435281265,0.0016384489350081922,0.0,0.9421081376297106,1
3178,E02003328,0.04713493530499076,0.0011552680221811461,0.0002310536044362292,0.9514787430683919,1
3179,E02003329,0.051456678017404466,0.0007567158531971245,0.0,0.9477866061293984,1
3180,E02003330,0.05378704720087816,0.0018294914013904135,0.0,0.9443834613977314,1
3181,E02003331,0.08369683751363141,0.0029989094874591058,0.0,0.9133042529989095,1
3182,E02003332,0.07865168539325842,0.005185825410544511,0.0,0.916162489196197,1
3183,E02003333,0.05599425699928212,0.0017946877243359654,0.0,0.9422110552763819,1
3184,E02003334,0.060147122457810474,0.003028991778450887,0.0,0.9368238857637387,1
3185,E02003335,0.044444444444444446,0.0011111111111111111,0.0,0.9544444444444444,1
3186,E02003336,0.09722749715153817,0.002278769464489176,0.0,0.9004937333839726,1
3187,E02003337,0.078101644245142,0.0033632286995515697,0.0,0.9185351270553064,1
3188,E02003338,0.07246376811594203,0.001890359168241966,0.0,0.925645872715816,1
3189,E02003339,0.06899383983572896,0.004517453798767967,0.0,0.9264887063655031,1
3190,E02003340,0.06743318831572405,0.0027967681789931634,0.0,0.9297700435052828,1
3191,E02003341,0.0736565201052236,0.0033821871476888386,0.0,0.9229612927470876,1
3192,E02003342,0.09253499222395023,0.006609642301710731,0.0,0.9008553654743391,1
3193,E02003343,0.09094736842105264,0.0046315789473684215,0.0,0.9044210526315789,1
3194,E02003344,0.06300963676797627,0.0029651593773165306,0.0,0.9340252038547072,1
3195,E02003345,0.0688952303302079,0.0012229922543823889,0.0,0.9298817774154097,1
