,GEOGRAPHY_CODE,A caravan or other mobile or temporary structure,Detached,"In a commercial building, for example, in an office building, hotel or over a shop",In a purpose-built block of flats or tenement,"Part of a converted or shared house, including bedsits","Part of another converted building, for example, former school, church or warehouse",Semi-detached,Terraced,Total
3388,E02003544,0.0,0.015795015795015795,0.018252018252018252,0.12636012636012636,0.032994032994032994,0.012636012636012635,0.06704106704106703,0.726921726921727,1
3389,E02003545,0.0,0.040366447180074434,0.030918980818780417,0.43515602633839107,0.2470655596908102,0.04322931577440595,0.0858860578299456,0.11737761236759232,1
3390,E02003546,0.018578352180936994,0.05115778136779752,0.006462035541195477,0.2245557350565428,0.08185245018847603,0.028002154011847066,0.12735595045772752,0.4620355411954766,1
3391,E02003547,0.00045589240939138365,0.02142694324139503,0.02370640528835195,0.5320264417597447,0.14542967859585137,0.04878048780487805,0.055618873945748805,0.1725552769546387,1
3392,E02003548,0.00035971223021582735,0.044964028776978415,0.02697841726618705,0.2197841726618705,0.1884892086330935,0.031294964028776975,0.13345323741007195,0.35467625899280575,1
3393,E02003549,0.00037650602409638556,0.42168674698795183,0.0011295180722891566,0.2526355421686747,0.02786144578313253,0.0015060240963855422,0.2398343373493976,0.054969879518072286,1
3394,E02003550,0.00030413625304136254,0.11982968369829684,0.0012165450121654502,0.17396593673965938,0.0076034063260340635,0.0,0.22658150851581507,0.47049878345498786,1
3395,E02003551,0.0004347826086956522,0.1,0.00608695652173913,0.32956521739130434,0.03217391304347826,0.00391304347826087,0.20173913043478262,0.32608695652173914,1
3396,E02003552,0.0,0.025340393343419063,0.0018910741301059002,0.2405446293494705,0.0037821482602118004,0.0015128593040847202,0.2972768532526475,0.4296520423600605,1
3397,E02003553,0.0,0.06357172731074864,0.00878293601003764,0.11375993308239231,0.08406524466750313,0.0029276453366792136,0.5855290673358428,0.1413634462567963,1
3398,E02003554,0.0003790750568612585,0.256633813495072,0.006823351023502654,0.29681576952236544,0.04169825625473844,0.009097801364670205,0.23313115996967398,0.155420773313116,1
3399,E02003555,0.0,0.07030168834763355,0.0022142264046498754,0.26709106006089123,0.012731801826736784,0.00249100470523111,0.297536673124827,0.34763354553003045,1
3400,E02003556,0.00041999160016799666,0.32843343133137337,0.00629987400251995,0.1751364972700546,0.026039479210415793,0.00041999160016799666,0.38093238135237295,0.08231835363292735,1
3401,E02003557,0.000725689404934688,0.18831640058055152,0.00362844702467344,0.408200290275762,0.04862119013062409,0.005805515239477504,0.2351233671988389,0.10957910014513789,1
3402,E02003558,0.0,0.08366013071895424,0.009477124183006535,0.3983660130718954,0.041176470588235294,0.004248366013071895,0.26209150326797387,0.20098039215686275,1
3403,E02003559,0.0,0.27458073002301875,0.00887865833607366,0.13811246300559027,0.05162775402828017,0.0009865175928970734,0.4274909569220651,0.09832292009207498,1
3404,E02003560,0.0,0.041449086161879894,0.0032637075718015664,0.4722584856396867,0.01664490861618799,0.0006527415143603133,0.18080939947780678,0.28492167101827676,1
3405,E02003561,0.003124023742580444,0.06622930334270541,0.018431740081224616,0.3723836301155889,0.11277725710715401,0.010309278350515464,0.23055295220243674,0.18619181505779445,1
3406,E02003562,0.0016163793103448276,0.23679956896551724,0.004310344827586207,0.3604525862068966,0.08189655172413793,0.007543103448275862,0.2629310344827586,0.044450431034482756,1
3407,E02003563,0.0,0.05560235888795282,0.010671159786576805,0.3743330525133389,0.054198258916034824,0.003931479921370402,0.2830665543386689,0.21819713563605728,1
3408,E02003564,0.0,0.22843822843822845,0.0034965034965034965,0.3111888111888112,0.018356643356643356,0.0002913752913752914,0.2907925407925408,0.14743589743589744,1
3409,E02003565,0.0007377351530800443,0.0734046477314644,0.011066027296200664,0.3286610106971597,0.1386942087790483,0.012910365178900774,0.16746587974917004,0.26706012541497604,1
3410,E02003566,0.0003672420124862284,0.1770106500183621,0.0033051781123760557,0.255600440690415,0.022401762761659935,0.0007344840249724568,0.28901946382666177,0.25156077855306647,1
3411,E02003567,0.0,0.05512067840834964,0.006523157208088715,0.24787997390737115,0.040769732550554466,0.001304631441617743,0.49021526418786693,0.15818656229615133,1
3412,E02003568,0.0002652519893899204,0.07957559681697612,0.00610079575596817,0.41750663129973475,0.19575596816976126,0.009814323607427056,0.1896551724137931,0.1013262599469496,1
3413,E02003569,0.0002678810608090008,0.05277256897937316,0.013929815162068041,0.4045004018215912,0.09750870613447629,0.025716581837664076,0.20358960621484062,0.2017144387891776,1
3414,E02003570,0.0026987242394504417,0.04612365063788027,0.02772325809617272,0.45289499509322867,0.12168792934249265,0.022325809617271836,0.08439646712463199,0.24214916584887144,1
3415,E02003571,0.0009331259720062209,0.030171073094867808,0.026127527216174184,0.5956454121306376,0.07682737169517885,0.024572317262830483,0.13157076205287713,0.11415241057542769,1
