,GEOGRAPHY_CODE,Establishment not stated,Medical and care establishment,Medical and care establishment: Local Authority: Care home with nursing,Medical and care establishment: Local Authority: Care home without nursing,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: Local Authority: Other home,Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Other: Mental health hospital or unit (including secure units),Medical and care establishment: Other: Other establishment,Medical and care establishment: Other: Other hospital,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Medical and care establishment:Local Authority,Medical and care establishment:NHS,Medical and care establishment:Other,Medical and care establishment:Registered Social Landlord or Housing Association,Other establishment,Other establishment: Approved premises (probation or bail hostel),Other establishment: Defence,Other establishment: Detention centres and other detention,Other establishment: Education,Other establishment: Holiday accommodation,Other establishment: Hostel or temporary shelter for the homeless,"Other establishment: Hotel, guest house, B&B or youth hostel",Other establishment: Other travel or temporary accommodation,Other establishment: Prison service,Other establishment: Religious,Other establishment: Staff or worker accommodation or Other,Total
1537,E02001825,0.0,0.9698795180722891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7469879518072289,0.22289156626506024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698795180722891,0.0,0.030120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.030120481927710843,0.0,0.0,0.0,0.0,1
1538,E02001827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1539,E02001828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1540,E02001830,0.0,1.0,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.0,0.6326530612244898,0.3163265306122449,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.9489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1541,E02001831,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1542,E02001832,0.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1
1543,E02001835,0.0,0.83399209486166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035573122529645,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83399209486166,0.0,0.16600790513833993,0.0,0.0,0.0,0.0,0.0,0.12648221343873517,0.0,0.0,0.0,0.0,0.039525691699604744,1
1544,E02001836,0.6708860759493671,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17721518987341772,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0.0,0.2911392405063291,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,1
1545,E02001837,0.21428571428571427,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1546,E02001838,0.0,1.0,0.0,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,0.0,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1547,E02001839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1548,E02001840,0.0,0.9550561797752809,0.4157303370786517,0.34831460674157305,0.0,0.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.0,0.0,0.011235955056179775,0.0,0.0,0.7640449438202247,0.0,0.19101123595505617,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,1
1549,E02001841,0.008928571428571428,0.9553571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8303571428571429,0.09821428571428571,0.0,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.9285714285714286,0.026785714285714284,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1
1550,E02001842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1551,E02001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1552,E02001844,0.019830028328611898,0.9745042492917847,0.0,0.09348441926345609,0.0,0.0,0.0,0.0,0.0,0.4475920679886686,0.40509915014164305,0.0169971671388102,0.0,0.0,0.0,0.0113314447592068,0.09348441926345609,0.0,0.8696883852691218,0.0113314447592068,0.0056657223796034,0.0,0.0,0.0,0.0,0.0,0.0,0.0056657223796034,0.0,0.0,0.0,0.0,1
1553,E02001846,0.10526315789473684,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.18421052631578946,1
1554,E02001847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,1
1555,E02001848,0.014388489208633094,0.9856115107913669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856115107913669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856115107913669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1556,E02001849,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1557,E02001850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1558,E02001851,0.024390243902439025,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1559,E02001852,0.2727272727272727,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757575757575758,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.12121212121212122,0.0,0.0,0.0,1
1560,E02001855,0.024390243902439025,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1561,E02001856,0.11320754716981132,0.4339622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339622641509434,0.0,0.4528301886792453,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.0,0.32075471698113206,0.0,0.0,0.0,1
1562,E02001857,0.14251207729468598,0.6473429951690821,0.0,0.0,0.0,0.0,0.0,0.2922705314009662,0.0,0.07729468599033816,0.2463768115942029,0.021739130434782608,0.0,0.00966183574879227,0.0,0.0,0.0,0.2922705314009662,0.35507246376811596,0.0,0.21014492753623187,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.04830917874396135,0.0,0.0,0.0,0.050724637681159424,1
1563,E02001858,0.0024390243902439024,0.21097560975609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042682926829268296,0.07926829268292683,0.0,0.02926829268292683,0.05975609756097561,0.0,0.0,0.0,0.0,0.21097560975609755,0.0,0.7865853658536586,0.0,0.0,0.0,0.7780487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.00853658536585366,1
1564,E02001859,0.039603960396039604,0.7128712871287128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128712871287128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128712871287128,0.0,0.24752475247524752,0.009900990099009901,0.0,0.0,0.019801980198019802,0.0,0.2079207920792079,0.0,0.0,0.0,0.0,0.009900990099009901,1
1565,E02001860,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1566,E02001861,0.044444444444444446,0.9555555555555556,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1567,E02001862,0.03488372093023256,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,0.0,0.26744186046511625,0.0,0.0,0.0,0.0,0.0,0.26744186046511625,0.0,0.0,0.0,0.0,0.0,1
1568,E02001863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1
1569,E02001865,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1
1570,E02001866,0.14130434782608695,0.8586956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.4673913043478261,0.0,0.0,0.0,0.0,0.8586956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1571,E02001867,0.0625,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.46875,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.0,1
1572,E02001868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1573,E02001869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1574,E02001870,0.008928571428571428,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482142857142857,0.0,0.6160714285714286,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,1
1575,E02001871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1576,E02001872,0.021739130434782608,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1577,E02001873,0.04430379746835443,0.7848101265822784,0.0,0.0,0.0,0.0,0.0,0.0949367088607595,0.0,0.2848101265822785,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0949367088607595,0.689873417721519,0.0,0.17088607594936708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17088607594936708,0.0,1
1578,E02001874,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.1111111111111111,1
1579,E02001875,0.0,0.7916666666666666,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.75,0.0,0.041666666666666664,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,1
1580,E02001876,0.0017901404571743322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982098595428257,0.0,0.0,0.0,0.8956210410355274,0.0,0.01735059212338199,0.0002754062241806665,0.03167171578077665,0.0,0.0,0.05329110437895897,1
1581,E02001877,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.62,0.0,0.0,0.2,0.0,0.0,0.06,0.0,1
1582,E02001878,0.12698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873015873015873,0.0,0.0,0.0,0.873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1583,E02001879,0.001589825119236884,0.2289348171701113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289348171701113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289348171701113,0.0,0.7694753577106518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694753577106518,0.0,0.0,1
1584,E02001880,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1585,E02001881,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1586,E02001882,0.11538461538461539,0.8846153846153846,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.47435897435897434,0.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1587,E02001884,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459459459459459,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,0.0,0.0,0.0,0.0,0.32432432432432434,1
1588,E02001886,0.14492753623188406,0.572463768115942,0.12318840579710146,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.03260869565217391,0.15579710144927536,0.0,0.2028985507246377,0.0,0.0,0.0,0.18115942028985507,0.0,0.391304347826087,0.0,0.2826086956521739,0.0,0.0,0.0,0.04710144927536232,0.0,0.13405797101449277,0.09057971014492754,0.0,0.0,0.0,0.010869565217391304,1
1589,E02001888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1590,E02001889,0.27230046948356806,0.6338028169014085,0.0,0.0,0.0,0.0,0.0,0.38967136150234744,0.0,0.2347417840375587,0.0,0.0,0.0,0.0,0.009389671361502348,0.0,0.0,0.38967136150234744,0.24413145539906103,0.0,0.09389671361502347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09389671361502347,1
1591,E02001890,0.001597444089456869,0.20766773162939298,0.0,0.03354632587859425,0.0,0.0,0.0,0.0,0.0,0.03194888178913738,0.08945686900958466,0.0,0.03194888178913738,0.0,0.0,0.020766773162939296,0.03354632587859425,0.0,0.15335463258785942,0.020766773162939296,0.7907348242811502,0.03514376996805112,0.0,0.0,0.15654952076677317,0.0,0.0,0.5431309904153354,0.0,0.0,0.007987220447284345,0.04792332268370607,1
1592,E02001892,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.17391304347826086,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1593,E02001893,0.0,0.6027397260273972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027397260273972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027397260273972,0.0,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,1
1594,E02001895,0.0,1.0,0.0,0.09482758620689655,0.0,0.0,0.0,0.0,0.0,0.853448275862069,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.09482758620689655,0.0,0.9051724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1595,E02001897,0.09090909090909091,0.050505050505050504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.8585858585858586,0.0,0.0,0.0,0.0,0.0,0.6616161616161617,0.0,0.0,0.0,0.0,0.19696969696969696,1
1596,E02001898,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1597,E02001899,0.06,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1598,E02001900,0.1282051282051282,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.014652014652014652,0.0,0.0,0.0,0.029304029304029304,0.0,0.0,0.25274725274725274,0.029304029304029304,0.5897435897435898,0.0,0.0,0.0,0.5677655677655677,0.0,0.014652014652014652,0.0,0.0,0.0,0.0,0.007326007326007326,1
1599,E02001901,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.9886363636363636,0.0,0.0,0.0,0.0,0.0,0.8409090909090909,0.06818181818181818,0.0,0.0,0.07954545454545454,0.0,1
1600,E02001902,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,1
1601,E02001903,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1
1602,E02001904,0.009433962264150943,0.9339622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339622641509434,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,1
1603,E02001905,0.010516018586451455,0.03032526290046466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023233064318904376,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03032526290046466,0.0,0.9591587185130839,0.0,0.00024455857177794083,0.0,0.9513328442161898,0.0,0.0034238200048911714,0.0,0.0,0.0,0.004157495720224994,0.0,1
1604,E02001906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1605,E02001907,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,1
1606,E02001908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1607,E02001909,0.08108108108108109,0.918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1608,E02001910,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1609,E02001911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1610,E02001913,0.10273972602739725,0.3767123287671233,0.0,0.0958904109589041,0.0,0.0,0.0,0.0136986301369863,0.0,0.16095890410958905,0.06164383561643835,0.0,0.0,0.0,0.0,0.04452054794520548,0.0958904109589041,0.0136986301369863,0.2226027397260274,0.04452054794520548,0.5205479452054794,0.0,0.0,0.0,0.5205479452054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1611,E02001914,0.00558659217877095,0.6759776536312849,0.0,0.0,0.0,0.0,0.0,0.16759776536312848,0.0,0.43575418994413406,0.07262569832402235,0.0,0.0,0.0,0.0,0.0,0.0,0.16759776536312848,0.5083798882681564,0.0,0.31843575418994413,0.11731843575418995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011173184357542,1
1612,E02001915,0.0736196319018405,0.9079754601226994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460122699386503,0.3619631901840491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079754601226994,0.0,0.018404907975460124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018404907975460124,1
1613,E02001916,0.018018018018018018,0.4144144144144144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783783783783784,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.4144144144144144,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,1
1614,E02001918,0.0031545741324921135,0.7791798107255521,0.0,0.0,0.0,0.0,0.0,0.05993690851735016,0.0,0.5078864353312302,0.1892744479495268,0.0,0.0,0.0,0.0,0.022082018927444796,0.0,0.05993690851735016,0.6971608832807571,0.022082018927444796,0.21766561514195584,0.0,0.0,0.0,0.0,0.0,0.21766561514195584,0.0,0.0,0.0,0.0,0.0,1
1615,E02001919,0.05755395683453238,0.7410071942446043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05755395683453238,0.6402877697841727,0.007194244604316547,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.7410071942446043,0.0,0.2014388489208633,0.0,0.0,0.0,0.0,0.0,0.1223021582733813,0.0,0.0,0.0,0.0,0.07913669064748201,1
1616,E02001920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1617,E02001921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1618,E02001922,0.002029220779220779,0.006899350649350649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006899350649350649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006899350649350649,0.0,0.9910714285714286,0.0,0.0,0.0,0.9415584415584416,0.0,0.0,0.0,0.0,0.0,0.0,0.049512987012987016,1
