,GEOGRAPHY_CODE,All household members have the same main language,Any other combination of multiple main languages,"Main language differs between generations, but not within partnerships",Main language differs within partnerships,One-person household,Total: All households
1778,E02001861,0.4322228604250431,0.09534750143595634,0.08788052843193567,0.08472142446869615,0.2998276852383688,3482.0
1779,E02001862,0.46367851622874806,0.09304482225656878,0.11190108191653787,0.08098918083462132,0.250386398763524,3235.0
1780,E02001863,0.36456628477905073,0.13011456628477905,0.12806873977086744,0.0969721767594108,0.280278232405892,2444.0
1781,E02001865,0.39940740740740743,0.13570370370370372,0.15318518518518517,0.08266666666666667,0.22903703703703704,3375.0
1782,E02001866,0.36690391459074734,0.1302491103202847,0.11921708185053381,0.09288256227758007,0.2907473309608541,2810.0
1783,E02001867,0.3928157589803013,0.10003862495171881,0.12823483970645036,0.07493240633449208,0.3039783700270375,2589.0
1784,E02001868,0.5587675922403956,0.10193990110308102,0.0597185241536706,0.10346139216432103,0.17611259033853177,2629.0
1785,E02001869,0.4204180064308682,0.05908360128617363,0.13344051446945338,0.0430064308681672,0.3440514469453376,2488.0
1786,E02001870,0.5191986644407346,0.09181969949916527,0.09515859766277128,0.1132442960489705,0.18057874234835838,3594.0
1787,E02001871,0.5709468951952795,0.01376791233492554,0.0272548468670975,0.022478224220286596,0.3655521213824108,3559.0
1788,E02001872,0.6389879987025624,0.007784625364904314,0.012974375608173857,0.01167693804735647,0.3285760622770029,3083.0
1789,E02001873,0.46897764380808843,0.07234363225320271,0.09595579000251193,0.057774428535543834,0.3049485054006531,3981.0
1790,E02001874,0.42266120014908687,0.11815132314573239,0.126723816623183,0.1241147968691763,0.20834886321282148,2683.0
1791,E02001875,0.41719841993315104,0.053783044667274384,0.11242783348526283,0.06168337891218475,0.354907323002127,3291.0
1792,E02001876,0.37742023452413415,0.05644941368966458,0.0949004635942187,0.04445050449959095,0.4267793836923916,3667.0
1793,E02001877,0.39759036144578314,0.14109067850348764,0.1487000634115409,0.12492073557387444,0.1876981610653139,3154.0
1794,E02001878,0.40863787375415284,0.12107788851974899,0.132890365448505,0.09560723514211886,0.24178663713547435,2709.0
1795,E02001879,0.4304918032786885,0.10885245901639344,0.08131147540983606,0.07639344262295082,0.30295081967213117,3050.0
1796,E02001880,0.6235431235431236,0.03292540792540793,0.04836829836829837,0.04603729603729604,0.2491258741258741,3432.0
