,GEOGRAPHY_CODE,Lives in a communal establishment,Lives in a household,Total: All usual residents
1576,E02001643,0.0003215434083601286,0.9996784565916399,1
1577,E02001646,0.17722345566148623,0.8227765443385138,1
1578,E02001647,0.009393408692883298,0.9906065913071167,1
1579,E02001648,0.32689973294488955,0.6731002670551105,1
1580,E02001649,9.111617312072893e-05,0.9999088838268793,1
1581,E02001650,0.19198246163482618,0.8080175383651739,1
1582,E02001651,0.0,1.0,1
1583,E02001652,0.2895329862460176,0.7104670137539825,1
1584,E02001653,0.03847184986595174,0.9615281501340482,1
1585,E02001654,0.014918266941755277,0.9850817330582448,1
1586,E02001655,0.006645817044566067,0.993354182955434,1
1587,E02001656,0.006431695394906097,0.9935683046050939,1
1588,E02001657,0.00010972130787798991,0.999890278692122,1
1589,E02001658,0.00038030043734550294,0.9996196995626545,1
1590,E02001659,0.009445303108363386,0.9905546968916367,1
1591,E02001660,0.013577870098287568,0.9864221299017124,1
1592,E02001661,0.014449362145274668,0.9855506378547253,1
1593,E02001662,0.019261853448275863,0.9807381465517241,1
1594,E02001663,0.011274110296115187,0.9887258897038849,1
1595,E02001664,0.001272264631043257,0.9987277353689568,1
1596,E02001665,0.0,1.0,1
1597,E02001666,0.0,1.0,1
1598,E02001669,0.010168618869867422,0.9898313811301326,1
1599,E02001670,0.0048212801330008315,0.9951787198669991,1
1600,E02001671,0.0,1.0,1
1601,E02001672,0.009366114734905503,0.9906338852650945,1
1602,E02001673,0.011143131604226706,0.9888568683957732,1
1603,E02001674,0.009678838539375276,0.9903211614606248,1
1604,E02001675,0.0032074126870990736,0.9967925873129009,1
1605,E02001676,0.008002724331687383,0.9919972756683126,1
1606,E02001678,0.007439908431896223,0.9925600915681038,1
1607,E02001679,0.00015815277558121145,0.9998418472244188,1
1608,E02001680,0.0038289725590299937,0.99617102744097,1
1609,E02001681,0.008264462809917356,0.9917355371900827,1
1610,E02001682,0.005276116778051354,0.9947238832219486,1
1611,E02001683,0.011660248181429182,0.9883397518185708,1
1612,E02001684,0.006899655017249137,0.9931003449827509,1
1613,E02001685,0.0011198208286674132,0.9988801791713325,1
1614,E02001686,0.013710879284649776,0.9862891207153502,1
1615,E02001688,0.004601630291874836,0.9953983697081251,1
1616,E02001689,0.029439190089250035,0.97056080991075,1
1617,E02001690,0.018658310781939896,0.9813416892180601,1
1618,E02001691,0.0063604240282685515,0.9936395759717315,1
1619,E02001692,0.0004752098843655948,0.9995247901156344,1
1620,E02001693,0.00038218994840435696,0.9996178100515957,1
1621,E02001694,0.0,1.0,1
1622,E02001695,0.00034620045006058506,0.9996537995499394,1
1623,E02001696,0.009731029958451782,0.9902689700415482,1
1624,E02001697,0.010124190064794817,0.9898758099352052,1
1625,E02001698,0.005456634118322803,0.9945433658816772,1
1626,E02001699,0.0006107802717972209,0.9993892197282028,1
1627,E02001700,0.0011701608971233545,0.9988298391028766,1
1628,E02001701,0.02549711353431687,0.9745028864656832,1
1629,E02001702,0.006226966577710001,0.99377303342229,1
1630,E02001703,0.0001795654516071108,0.9998204345483929,1
1631,E02001704,0.00382859667206597,0.9961714033279341,1
1632,E02001706,0.0069409389197375064,0.9930590610802625,1
1633,E02001707,0.021513173797437758,0.9784868262025622,1
1634,E02001709,0.00860318994683422,0.9913968100531658,1
1635,E02001710,0.012768484608532119,0.9872315153914679,1
1636,E02001711,0.015669227658714112,0.9843307723412859,1
1637,E02001712,0.03138389031705227,0.9686161096829478,1
1638,E02001713,0.011247138449288345,0.9887528615507116,1
1639,E02001714,0.006601340897369778,0.9933986591026303,1
1640,E02001715,0.006778512116590409,0.9932214878834096,1
1641,E02001718,0.005437245129134572,0.9945627548708654,1
1642,E02001719,0.0004663635303719249,0.9995336364696281,1
1643,E02001720,0.006102051551814834,0.9938979484481851,1
1644,E02001721,0.007816862088218872,0.9921831379117811,1
1645,E02001722,0.003059071729957806,0.9969409282700422,1
1646,E02001723,0.007388819183047539,0.9926111808169524,1
1647,E02001724,0.034551939366919304,0.9654480606330806,1
1648,E02001725,0.008174386920980926,0.9918256130790191,1
1649,E02001726,0.0037256562235393736,0.9962743437764606,1
1650,E02001727,0.0006861063464837049,0.9993138936535163,1
1651,E02001728,0.004232356364405883,0.9957676436355941,1
1652,E02001729,0.08115800601772791,0.9188419939822721,1
1653,E02001732,0.007735583684950774,0.9922644163150492,1
1654,E02001734,0.017741343447938332,0.9822586565520617,1
1655,E02001735,0.010876132930513595,0.9891238670694864,1
1656,E02001737,0.0122838209148214,0.9877161790851786,1
1657,E02001738,0.0,1.0,1
1658,E02001739,0.008120011010184421,0.9918799889898156,1
1659,E02001740,0.006764755623203111,0.9932352443767969,1
1660,E02001741,0.0001294665976178146,0.9998705334023822,1
1661,E02001742,0.0084877879785207,0.9915122120214793,1
1662,E02001743,0.027594401901241086,0.9724055980987589,1
1663,E02001744,0.004282917278511992,0.995717082721488,1
1664,E02001745,0.00014938751120406333,0.9998506124887959,1
1665,E02001746,0.002198876129978011,0.997801123870022,1
1666,E02001747,0.0016046213093709885,0.998395378690629,1
1667,E02001748,0.0,1.0,1
1668,E02001749,0.007224752630752317,0.9927752473692477,1
1669,E02001750,0.010307760270946842,0.9896922397290532,1
1670,E02001751,0.0070528211284513805,0.9929471788715486,1
1671,E02001752,0.0,1.0,1
1672,E02001753,0.00016252234682268812,0.9998374776531773,1
1673,E02001754,0.008820477343479766,0.9911795226565202,1
1674,E02001755,0.011014551333872271,0.9889854486661277,1
1675,E02001756,0.004298302170642596,0.9957016978293574,1
1676,E02001757,0.0,1.0,1
1677,E02001758,0.0,1.0,1
1678,E02001759,0.010428548150562164,0.9895714518494378,1
1679,E02001760,0.005035506778566817,0.9949644932214332,1
1680,E02001761,0.009067827348567283,0.9909321726514327,1
1681,E02001762,0.0,1.0,1
1682,E02001763,0.0046816479400749065,0.9953183520599251,1
1683,E02001764,0.011635594340870026,0.98836440565913,1
1684,E02001765,0.012298835535784378,0.9877011644642156,1
1685,E02001766,0.0025087108013937282,0.9974912891986063,1
1686,E02001767,0.011655011655011656,0.9883449883449883,1
1687,E02001768,0.01720722951225551,0.9827927704877445,1
1688,E02001769,0.007548187087208519,0.9924518129127915,1
1689,E02001770,0.02907074441270375,0.9709292555872963,1
1690,E02001771,0.011947045527930255,0.9880529544720698,1
1691,E02001772,0.005572139303482587,0.9944278606965175,1
1692,E02001773,0.0,1.0,1
1693,E02001774,0.020431544777544396,0.9795684552224556,1
1694,E02001775,0.003311867525298988,0.996688132474701,1
1695,E02001776,0.009055770292655991,0.990944229707344,1
1696,E02001777,0.021768103065304308,0.9782318969346957,1
1697,E02001778,0.018337190671176784,0.9816628093288232,1
1698,E02001779,0.015332834704562454,0.9846671652954375,1
1699,E02001780,0.0,1.0,1
1700,E02001781,0.0,1.0,1
1701,E02001782,0.00549558390578999,0.99450441609421,1
1702,E02001783,0.00013885031935573453,0.9998611496806442,1
1703,E02001784,0.0033490637844420766,0.9966509362155579,1
1704,E02001785,0.0,1.0,1
1705,E02001786,0.000605143721633888,0.9993948562783661,1
1706,E02001787,0.00820742398806193,0.991792576011938,1
1707,E02001788,0.007095880927656628,0.9929041190723433,1
1708,E02001789,0.0,1.0,1
1709,E02001790,0.0,1.0,1
1710,E02001791,0.0,1.0,1
1711,E02001792,0.022860492379835874,0.9771395076201641,1
1712,E02001793,0.0007251631617113851,0.9992748368382887,1
1713,E02001794,0.019796380090497737,0.9802036199095022,1
1714,E02001795,0.008523508386032445,0.9914764916139676,1
1715,E02001796,0.019374416433239963,0.98062558356676,1
1716,E02001797,0.007828454731109599,0.9921715452688904,1
1717,E02001798,0.01363691708267381,0.9863630829173262,1
1718,E02001799,0.005664814023086789,0.9943351859769132,1
1719,E02001800,0.0,1.0,1
1720,E02001801,0.08239122987324426,0.9176087701267558,1
1721,E02001802,0.0005439216752787598,0.9994560783247213,1
1722,E02001803,0.13635299625468164,0.8636470037453183,1
1723,E02001804,0.01850362027353178,0.9814963797264682,1
1724,E02001805,0.01672423195782585,0.9832757680421742,1
1725,E02001806,0.013585891574134553,0.9864141084258654,1
1726,E02001807,0.010401016988327747,0.9895989830116723,1
1727,E02001808,0.0,1.0,1
1728,E02001809,0.0010784162686797104,0.9989215837313203,1
1729,E02001810,0.00024319066147859923,0.9997568093385214,1
1730,E02001811,0.00011495574203931487,0.9998850442579607,1
1731,E02001812,0.014632190819803569,0.9853678091801964,1
1732,E02001813,0.0046458806524881276,0.9953541193475118,1
1733,E02001814,0.018632534024627348,0.9813674659753726,1
1734,E02001815,0.004087054255645243,0.9959129457443547,1
1735,E02001816,0.00544437904649794,0.994555620953502,1
1736,E02001817,0.006727462998953506,0.9932725370010465,1
1737,E02001818,0.008108677337826452,0.9918913226621735,1
1738,E02001819,0.0,1.0,1
1739,E02001820,0.0038183694530443757,0.9961816305469556,1
1740,E02001821,0.0,1.0,1
1741,E02001822,0.020352250489236792,0.9796477495107632,1
1742,E02001823,0.004972032318210068,0.9950279676817899,1
1743,E02001824,0.00480149900456728,0.9951985009954327,1
1744,E02001825,0.021816270206334604,0.9781837297936654,1
1745,E02001826,0.0,1.0,1
1746,E02001827,0.00666563323515734,0.9933343667648427,1
1747,E02001828,0.005320638476617194,0.9946793615233828,1
1748,E02001829,0.0,1.0,1
1749,E02001830,0.010014453850918852,0.9899855461490812,1
1750,E02001831,0.003369839932603201,0.9966301600673968,1
1751,E02001832,0.001134787542554533,0.9988652124574454,1
1752,E02001833,0.0,1.0,1
1753,E02001834,0.0,1.0,1
1754,E02001835,0.02997757582910421,0.9700224241708958,1
1755,E02001836,0.008349813227862008,0.991650186772138,1
1756,E02001837,0.002343676760101247,0.9976563232398987,1
1757,E02001838,0.00964332892998679,0.9903566710700132,1
1758,E02001839,0.004659108557229384,0.9953408914427706,1
1759,E02001840,0.00926793710298865,0.9907320628970113,1
1760,E02001841,0.01861479121247694,0.9813852087875231,1
1761,E02001842,0.00012393109431156277,0.9998760689056885,1
1762,E02001843,0.0012051822838204278,0.9987948177161796,1
1763,E02001844,0.03633556356150283,0.9636644364384972,1
1764,E02001845,0.0,1.0,1
1765,E02001846,0.0051476896678514525,0.9948523103321485,1
1766,E02001847,0.0017869907076483202,0.9982130092923517,1
1767,E02001848,0.018989071038251367,0.9810109289617487,1
1768,E02001849,0.0020473157415832575,0.9979526842584168,1
1769,E02001850,0.002091807088901801,0.9979081929110982,1
1770,E02001851,0.009027854233182869,0.9909721457668171,1
1771,E02001852,0.004267425320056899,0.9957325746799431,1
1772,E02001855,0.012380473074987419,0.9876195269250125,1
1773,E02001856,0.005499066196306288,0.9945009338036938,1
1774,E02001857,0.02988306626245128,0.9701169337375487,1
1775,E02001858,0.0895277656318321,0.9104722343681679,1
1776,E02001859,0.009809578765147143,0.9901904212348529,1
1777,E02001860,0.00035414945106835086,0.9996458505489316,1
1778,E02001861,0.003927168868261335,0.9960728311317386,1
1779,E02001862,0.008707097296750026,0.99129290270325,1
1780,E02001863,0.010590195145168967,0.989409804854831,1
1781,E02001865,0.0005262234695667427,0.9994737765304332,1
1782,E02001866,0.009734419638133531,0.9902655803618665,1
1783,E02001867,0.0036904624610771537,0.9963095375389228,1
1784,E02001868,0.00020370747606437156,0.9997962925239356,1
1785,E02001869,0.00042796005706134097,0.9995720399429386,1
1786,E02001870,0.008696990687293158,0.9913030093127069,1
1787,E02001871,0.006713823282580026,0.9932861767174199,1
1788,E02001872,0.0061969554088643405,0.9938030445911357,1
1789,E02001873,0.013876690672756016,0.986123309327244,1
1790,E02001874,0.0027102991367195343,0.9972897008632805,1
1791,E02001875,0.002678272514228323,0.9973217274857716,1
1792,E02001876,0.45147653092943735,0.5485234690705626,1
1793,E02001877,0.008067118425298484,0.9919328815747015,1
1794,E02001878,0.006616257088846881,0.9933837429111532,1
1795,E02001879,0.0627431421446384,0.9372568578553616,1
1796,E02001880,0.0006974195476736076,0.9993025804523263,1
1797,E02001881,0.003811338732729871,0.9961886612672701,1
1798,E02001882,0.008751262201279031,0.991248737798721,1
1799,E02001883,0.0,1.0,1
1800,E02001884,0.0036317235963879073,0.9963682764036121,1
1801,E02001886,0.02810351799433886,0.9718964820056611,1
1802,E02001888,0.009887202339507033,0.990112797660493,1
1803,E02001889,0.0237490334695681,0.9762509665304319,1
1804,E02001890,0.06275060144346431,0.9372493985565357,1
1805,E02001892,0.001984983170794856,0.9980150168292051,1
1806,E02001893,0.00816141464520517,0.9918385853547949,1
1807,E02001895,0.012953657174762703,0.9870463428252373,1
1808,E02001896,0.0,1.0,1
1809,E02001897,0.022727272727272728,0.9772727272727273,1
1810,E02001898,0.00015248551387618176,0.9998475144861239,1
1811,E02001899,0.00597609561752988,0.9940239043824701,1
1812,E02001900,0.04068554396423249,0.9593144560357675,1
1813,E02001901,0.010808155244411692,0.9891918447555883,1
1814,E02001902,0.0011191047162270183,0.998880895283773,1
1815,E02001903,0.000866765725606736,0.9991332342743933,1
1816,E02001904,0.013851132686084143,0.9861488673139158,1
1817,E02001905,0.3979949386801635,0.6020050613198364,1
1818,E02001906,0.0006270247674783154,0.9993729752325217,1
1819,E02001907,0.0031691155286660906,0.996830884471334,1
1820,E02001908,0.0013403328493242488,0.9986596671506758,1
1821,E02001909,0.004463208685162847,0.9955367913148372,1
1822,E02001910,0.0004148230088495575,0.9995851769911505,1
1823,E02001911,0.0008010986495765621,0.9991989013504234,1
1824,E02001913,0.03910239183015318,0.9608976081698468,1
1825,E02001914,0.025637393767705383,0.9743626062322946,1
1826,E02001915,0.013629902165732921,0.9863700978342671,1
1827,E02001916,0.011215519854501364,0.9887844801454987,1
1828,E02001918,0.036643162640157205,0.9633568373598428,1
1829,E02001919,0.01988472622478386,0.9801152737752161,1
1830,E02001920,0.0011758557616932323,0.9988241442383068,1
1831,E02001921,0.0009045096265667399,0.9990954903734333,1
1832,E02001922,0.1541252267467317,0.8458747732532683,1
1833,E02001923,0.00836481381543443,0.9916351861845656,1
1834,E02001924,0.001271725307333616,0.9987282746926663,1
1835,E02001925,0.017963182897862234,0.9820368171021377,1
1836,E02001926,0.04483903934593766,0.9551609606540623,1
1837,E02001927,0.015647411657321683,0.9843525883426784,1
1838,E02001928,0.009680258140217073,0.9903197418597829,1
1839,E02001929,0.005805653373941182,0.9941943466260588,1
1840,E02001930,0.0,1.0,1
1841,E02001931,0.0,1.0,1
1842,E02001932,0.014814814814814815,0.9851851851851852,1
1843,E02001933,0.00880943127348102,0.991190568726519,1
1844,E02001934,0.004059350503919373,0.9959406494960806,1
1845,E02001935,0.004331683168316832,0.9956683168316832,1
1846,E02001936,0.007045561296383279,0.9929544387036168,1
1847,E02001937,0.005605916030534351,0.9943940839694656,1
1848,E02001938,0.012960609911054638,0.9870393900889454,1
1849,E02001939,0.01334604385128694,0.9866539561487131,1
1850,E02001941,0.015114503816793893,0.9848854961832061,1
1851,E02001942,0.012831858407079646,0.9871681415929203,1
1852,E02001943,0.005714285714285714,0.9942857142857143,1
1853,E02001944,0.008924144769459593,0.9910758552305404,1
1854,E02001945,0.001393463389916392,0.9986065366100836,1
1855,E02001946,0.01094553606751945,0.9890544639324805,1
1856,E02001947,0.008333333333333333,0.9916666666666667,1
1857,E02001948,0.010345766403484889,0.9896542335965152,1
1858,E02001949,0.011686414543093654,0.9883135854569064,1
1859,E02001950,0.0032675924845372854,0.9967324075154627,1
1860,E02001951,0.004134421711014523,0.9958655782889855,1
1861,E02001952,0.0012050832602979841,0.998794916739702,1
1862,E02001953,0.01954443194600675,0.9804555680539933,1
1863,E02001954,0.002374356944994064,0.9976256430550059,1
1864,E02001955,0.01099308300395257,0.9890069169960475,1
1865,E02001956,0.010075934579439252,0.9899240654205608,1
1866,E02001957,0.008248730964467006,0.991751269035533,1
1867,E02001958,0.0023538156590683845,0.9976461843409317,1
1868,E02001959,0.003896666185596767,0.9961033338144032,1
1869,E02001961,0.00025106703489831785,0.9997489329651017,1
1870,E02001962,0.005685757869920954,0.994314242130079,1
1871,E02001963,0.0004885197850512946,0.9995114802149487,1
1872,E02001964,0.0025433736034153873,0.9974566263965846,1
1873,E02001965,0.003094059405940594,0.9969059405940595,1
1874,E02001966,0.0032630863358259687,0.996736913664174,1
1875,E02001967,0.019965527147371445,0.9800344728526286,1
1876,E02001968,0.0,1.0,1
1877,E02001969,0.016236162361623615,0.9837638376383764,1
1878,E02001970,0.0045154567558179926,0.995484543244182,1
1879,E02001971,0.0,1.0,1
1880,E02001972,0.00648519498250704,0.993514805017493,1
1881,E02001973,0.0,1.0,1
1882,E02001974,0.003065215093541909,0.996934784906458,1
1883,E02001975,0.00039282440748985203,0.9996071755925101,1
1884,E02001976,0.012268302440325377,0.9877316975596746,1
1885,E02001977,0.020768846729905144,0.9792311532700949,1
1886,E02001978,0.002936857562408223,0.9970631424375918,1
1887,E02001979,0.007137758743754461,0.9928622412562456,1
1888,E02001980,0.004143646408839779,0.9958563535911602,1
1889,E02001981,0.11622888607783317,0.8837711139221668,1
1890,E02001982,0.0107053645771381,0.9892946354228619,1
1891,E02001983,0.01077387991065563,0.9892261200893444,1
1892,E02001984,0.008980605713193847,0.9910193942868062,1
1893,E02001985,0.10918731738989287,0.8908126826101072,1
1894,E02001986,0.012279163012153866,0.9877208369878462,1
1895,E02001987,0.0001691761123329386,0.9998308238876671,1
1896,E02001988,0.42458751793400284,0.5754124820659972,1
1897,E02001989,0.012392755004766444,0.9876072449952336,1
1898,E02001990,0.010342950462710943,0.9896570495372891,1
1899,E02001991,0.018876828692779613,0.9811231713072204,1
1900,E02001992,0.002781899109792285,0.9972181008902077,1
1901,E02001993,0.04340567612687813,0.9565943238731218,1
1902,E02001994,0.0007537688442211055,0.9992462311557789,1
1903,E02001995,0.010502864417568428,0.9894971355824316,1
1904,E02001996,0.0027315296566077004,0.9972684703433923,1
1905,E02001997,0.0,1.0,1
1906,E02001998,0.0,1.0,1
1907,E02001999,0.3515650741350906,0.6484349258649094,1
1908,E02002000,0.0038596491228070177,0.996140350877193,1
1909,E02002001,0.0,1.0,1
1910,E02002002,0.008114765975945515,0.9918852340240545,1
1911,E02002003,0.00787139689578714,0.9921286031042129,1
1912,E02002004,0.003826867247294801,0.9961731327527052,1
1913,E02002005,0.0056628577206997675,0.9943371422793003,1
1914,E02002006,0.0,1.0,1
1915,E02002007,0.0007753655294638901,0.9992246344705361,1
1916,E02002008,0.013473787359137677,0.9865262126408624,1
1917,E02002009,0.0,1.0,1
1918,E02002010,0.014331780723754926,0.985668219276245,1
1919,E02002011,0.007621951219512195,0.9923780487804879,1
1920,E02002012,0.016403185546178534,0.9835968144538215,1
1921,E02002013,0.016283670674174404,0.9837163293258256,1
1922,E02002014,0.006015399422521655,0.9939846005774784,1
1923,E02002015,0.0035415781272134864,0.9964584218727865,1
1924,E02002016,0.008077544426494346,0.9919224555735057,1
1925,E02002017,0.008673026886383347,0.9913269731136166,1
1926,E02002018,0.006382264024185421,0.9936177359758146,1
1927,E02002019,0.0,1.0,1
1928,E02002020,0.008961518186610437,0.9910384818133896,1
1929,E02002021,0.01037344398340249,0.9896265560165975,1
1930,E02002022,0.005742596554442068,0.9942574034455579,1
1931,E02002023,0.0,1.0,1
1932,E02002024,0.003433279926756695,0.9965667200732433,1
1933,E02002025,0.002697841726618705,0.9973021582733813,1
1934,E02002026,0.0,1.0,1
1935,E02002027,0.0003718163227365681,0.9996281836772635,1
1936,E02002028,0.006629448709002094,0.9933705512909979,1
1937,E02002029,0.006908740359897172,0.9930912596401028,1
1938,E02002030,0.00484297035515116,0.9951570296448489,1
1939,E02002031,0.003034659000159719,0.9969653409998402,1
1940,E02002032,0.0026436894154508958,0.9973563105845491,1
1941,E02002033,0.0012795905310300703,0.9987204094689699,1
1942,E02002034,0.002571008814887365,0.9974289911851126,1
1943,E02002035,0.008340147179067866,0.9916598528209322,1
1944,E02002036,0.0,1.0,1
1945,E02002037,0.0,1.0,1
1946,E02002038,0.003951336175522512,0.9960486638244775,1
1947,E02002039,0.04801031093926212,0.9519896890607379,1
1948,E02002040,0.004382268666779033,0.995617731333221,1
1949,E02002041,0.006536989795918368,0.9934630102040817,1
1950,E02002042,0.004235176880916791,0.9957648231190832,1
1951,E02002043,0.017585931254996003,0.982414068745004,1
1952,E02002044,0.0,1.0,1
1953,E02002045,0.0,1.0,1
1954,E02002046,0.0,1.0,1
1955,E02002047,0.02184562425526281,0.9781543757447372,1
1956,E02002048,0.0002928686484111876,0.9997071313515888,1
1957,E02002049,0.0,1.0,1
1958,E02002051,0.004863024801426487,0.9951369751985735,1
1959,E02002052,0.014430268367795865,0.9855697316322042,1
1960,E02002053,0.001738580685949107,0.9982614193140509,1
1961,E02002054,0.0015469233413544173,0.9984530766586456,1
1962,E02002055,0.0005392773683264426,0.9994607226316735,1
1963,E02002056,0.0055662382349964575,0.9944337617650035,1
1964,E02002057,0.007181495989554187,0.9928185040104458,1
1965,E02002058,0.011274871039056743,0.9887251289609432,1
1966,E02002059,0.009158751696065129,0.9908412483039348,1
1967,E02002060,0.005029907558455683,0.9949700924415443,1
1968,E02002061,0.009349766255843604,0.9906502337441564,1
1969,E02002062,0.013842375530252289,0.9861576244697478,1
1970,E02002063,0.003872216844143272,0.9961277831558567,1
1971,E02002064,0.005681818181818182,0.9943181818181818,1
1972,E02002065,0.007128237702025549,0.9928717622979745,1
1973,E02002066,0.0035117461855170744,0.9964882538144829,1
1974,E02002067,0.005220692928334125,0.9947793070716658,1
1975,E02002069,0.0,1.0,1
1976,E02002070,0.01412265428516154,0.9858773457148384,1
1977,E02002071,0.0,1.0,1
1978,E02002072,0.006837798453088219,0.9931622015469118,1
1979,E02002073,0.006895731779812151,0.9931042682201878,1
1980,E02002074,0.005727516451377041,0.994272483548623,1
1981,E02002075,0.009271978021978022,0.990728021978022,1
1982,E02002076,0.0015932521087160263,0.9984067478912839,1
1983,E02002077,0.005053289231900036,0.9949467107680999,1
1984,E02002078,0.0006088280060882801,0.9993911719939117,1
1985,E02002079,0.0005774338838203026,0.9994225661161797,1
1986,E02002080,0.007996747085931146,0.9920032529140689,1
1987,E02002081,0.0038645564961354434,0.9961354435038645,1
1988,E02002082,0.0005136986301369863,0.999486301369863,1
1989,E02002083,0.0004975949577044286,0.9995024050422956,1
1990,E02002084,0.003112955825674474,0.9968870441743255,1
1991,E02002085,0.0,1.0,1
1992,E02002086,0.010298835049805841,0.9897011649501941,1
1993,E02002087,0.0001588057805304113,0.9998411942194696,1
1994,E02002088,0.006887196076385265,0.9931128039236148,1
1995,E02002089,0.02045623605256633,0.9795437639474337,1
1996,E02002090,0.0,1.0,1
1997,E02002091,0.0,1.0,1
1998,E02002092,0.006191524490919097,0.9938084755090809,1
1999,E02002093,0.015991630548497983,0.984008369451502,1
2000,E02002094,0.011538461538461539,0.9884615384615385,1
2001,E02002095,0.0041739130434782605,0.9958260869565217,1
2002,E02002096,0.011662650602409638,0.9883373493975903,1
2003,E02002097,0.004766444232602479,0.9952335557673975,1
2004,E02002098,0.001745917633768101,0.9982540823662319,1
2005,E02002099,0.008550724637681159,0.9914492753623189,1
2006,E02002101,0.0026954177897574125,0.9973045822102425,1
2007,E02002102,0.012876025524156792,0.9871239744758432,1
2008,E02002103,0.009371917132522197,0.9906280828674778,1
2009,E02002104,0.007183170856849667,0.9928168291431503,1
2010,E02002105,0.006170598911070781,0.9938294010889293,1
2011,E02002106,0.013052415210688593,0.9869475847893114,1
2012,E02002107,0.002401625715869204,0.9975983742841308,1
2013,E02002108,0.0015234613040828763,0.9984765386959171,1
2014,E02002109,0.0006593044338223175,0.9993406955661777,1
2015,E02002110,0.006691343963553531,0.9933086560364465,1
2016,E02002111,0.006233442418575658,0.9937665575814243,1
2017,E02002112,0.0017077798861480076,0.998292220113852,1
2018,E02002113,0.008278662917838176,0.9917213370821618,1
2019,E02002114,0.00591910555738244,0.9940808944426176,1
2020,E02002115,0.003517514289901803,0.9964824857100982,1
2021,E02002116,0.005329385640266469,0.9946706143597336,1
2022,E02002117,0.0043172369683402625,0.9956827630316597,1
2023,E02002118,0.0,1.0,1
2024,E02002119,0.0,1.0,1
2025,E02002120,0.0,1.0,1
2026,E02002121,0.0225123818099955,0.9774876181900045,1
2027,E02002122,0.001816911250873515,0.9981830887491265,1
2028,E02002123,0.0051499545592244775,0.9948500454407755,1
2029,E02002124,0.016473988439306357,0.9835260115606936,1
2030,E02002125,0.008372093023255815,0.9916279069767442,1
2031,E02002126,0.0,1.0,1
2032,E02002127,0.010620915032679739,0.9893790849673203,1
2033,E02002128,0.0096,0.9904,1
2034,E02002129,0.0008289124668435014,0.9991710875331565,1
2035,E02002130,0.0016027976103744719,0.9983972023896255,1
2036,E02002131,0.0,1.0,1
2037,E02002132,0.006054960409874243,0.9939450395901258,1
2038,E02002133,0.006665700623098102,0.9933342993769019,1
2039,E02002134,0.009420682187330807,0.9905793178126692,1
2040,E02002135,0.0031324395439168025,0.9968675604560832,1
2041,E02002136,0.0008745627186406797,0.9991254372813593,1
2042,E02002137,0.004415372035977106,0.9955846279640229,1
2043,E02002138,0.00031456432840515884,0.9996854356715948,1
2044,E02002139,0.038486327225853975,0.961513672774146,1
2045,E02002140,0.011922852133255406,0.9880771478667446,1
2046,E02002141,0.0,1.0,1
2047,E02002142,0.008609271523178808,0.9913907284768212,1
2048,E02002143,0.0018511301636788776,0.9981488698363211,1
2049,E02002144,0.001314828341855369,0.9986851716581446,1
2050,E02002145,0.00023551577955723034,0.9997644842204427,1
2051,E02002146,0.00575875486381323,0.9942412451361867,1
2052,E02002147,0.003842353716104951,0.996157646283895,1
2053,E02002148,0.0,1.0,1
2054,E02002149,0.0034698126301179735,0.9965301873698821,1
2055,E02002150,0.010015541357278536,0.9899844586427214,1
2056,E02002151,0.0,1.0,1
2057,E02002152,0.017854296190020724,0.9821457038099792,1
2058,E02002153,0.00040090872644661234,0.9995990912735534,1
2059,E02002154,0.0033729087965461415,0.9966270912034538,1
2060,E02002155,0.004604758250191865,0.9953952417498081,1
2061,E02002156,0.0012045290291496024,0.9987954709708504,1
2062,E02002157,0.0033226837060702876,0.9966773162939297,1
2063,E02002158,0.007975541672205237,0.9920244583277947,1
2064,E02002159,0.0003237293622531564,0.9996762706377469,1
2065,E02002160,0.008972159915556142,0.9910278400844439,1
2066,E02002161,0.0,1.0,1
2067,E02002162,0.02367168403447832,0.9763283159655217,1
2068,E02002163,0.0048,0.9952,1
2069,E02002164,0.09194720450837907,0.908052795491621,1
2070,E02002165,0.020144431774990496,0.9798555682250095,1
2071,E02002166,0.004570578231292517,0.9954294217687075,1
2072,E02002167,0.0,1.0,1
2073,E02002168,0.07743669788414846,0.9225633021158516,1
2074,E02002169,0.014986376021798364,0.9850136239782016,1
2075,E02002170,0.0,1.0,1
2076,E02002171,0.00012944983818770226,0.9998705501618123,1
2077,E02002174,0.013607222294910376,0.9863927777050896,1
2078,E02002175,0.008854099833183627,0.9911459001668164,1
2079,E02002176,0.0,1.0,1
2080,E02002177,0.006779661016949152,0.9932203389830508,1
2081,E02002178,0.02604102690087213,0.9739589730991278,1
2082,E02002179,0.008526187576126675,0.9914738124238733,1
2083,E02002180,0.004315659679408138,0.9956843403205918,1
2084,E02002181,0.0,1.0,1
2085,E02002182,0.019435165502581234,0.9805648344974187,1
2086,E02002183,0.011226100684090511,0.9887738993159095,1
2087,E02002184,0.012348502172421678,0.9876514978275783,1
2088,E02002185,0.0066552901023890785,0.9933447098976109,1
2089,E02002187,0.00129136400322841,0.9987086359967716,1
2090,E02002188,0.0024396507447354905,0.9975603492552645,1
2091,E02002189,0.023796270526022824,0.9762037294739772,1
2092,E02002190,0.0016830766641420516,0.998316923335858,1
2093,E02002191,0.002074043347505963,0.9979259566524941,1
2094,E02002192,0.009959505308087993,0.990040494691912,1
2095,E02002193,0.0,1.0,1
