,GEOGRAPHY_CODE,No second address,Second address is in the UK,Second address is outside the UK,Total: All usual residents
1218,E02001280,0.9571479585763599,0.03273419830972503,0.01011784311391501,1
1219,E02001281,0.9552682611506141,0.03529411764705882,0.009437621202327084,1
1220,E02001282,0.9505195447798119,0.037209302325581395,0.01227115289460663,1
1221,E02001283,0.947550977506832,0.031217153668278326,0.021231868824889637,1
1222,E02001284,0.9336440574021833,0.0474671899914142,0.01888875260640255,1
1223,E02001285,0.9179989685404848,0.05428055698813822,0.027720474471377,1
1224,E02001286,0.9377869050495289,0.03974389949263107,0.02246919545784006,1
1225,E02001287,0.962588625735405,0.031829838588022324,0.005581535676572635,1
1226,E02001288,0.9557235421166307,0.035157187425006,0.00911927045836333,1
1227,E02001289,0.963141340672302,0.02978179673678003,0.007076862590918026,1
1228,E02001290,0.960352422907489,0.03361070321422744,0.00603687387828357,1
1229,E02001291,0.9659628918746002,0.02930262316058861,0.00473448496481126,1
1230,E02001292,0.9535491905354919,0.03312577833125779,0.013325031133250311,1
1231,E02001293,0.9645254074784276,0.030201342281879196,0.0052732502396931925,1
1232,E02001294,0.95423855963991,0.03763440860215054,0.008127031757939485,1
1233,E02001295,0.9659845132743363,0.029037610619469027,0.00497787610619469,1
1234,E02001296,0.9763509780086197,0.021217814123107526,0.0024312078682727375,1
1235,E02001297,0.9726006660611565,0.024220405691795337,0.003178928247048138,1
1236,E02001298,0.9674956907165723,0.028687515390297957,0.003816793893129771,1
1237,E02001299,0.966854643802509,0.03072850730809069,0.002416848889400391,1
1238,E02001300,0.9665314401622718,0.029031440162271806,0.004437119675456389,1
1239,E02001301,0.9613467715140104,0.03234023701406579,0.006312991471923801,1
1240,E02001302,0.9689339847175248,0.02693223099085557,0.004133784291619692,1
1241,E02001303,0.9672131147540983,0.02924235711120957,0.003544528134692069,1
1242,E02001304,0.9619241617047948,0.03188655593857725,0.006189282356628016,1
1243,E02001305,0.9640802911139805,0.031224322103533278,0.004695386782486207,1
1244,E02001306,0.9732829766400896,0.023919429290809903,0.0027975940691005734,1
1245,E02001307,0.9626705569381275,0.03226636917531966,0.005063073886552819,1
1246,E02001308,0.9628140703517588,0.031323283082077054,0.005862646566164154,1
1247,E02001309,0.9606270943034945,0.034226902824317854,0.00514600287218765,1
1248,E02001310,0.9669448358079549,0.028069795166359598,0.004985369025685488,1
1249,E02001311,0.9637451171875,0.0296630859375,0.006591796875,1
1250,E02001312,0.9660333909038572,0.03051237766263673,0.0034542314335060447,1
1251,E02001313,0.9681645647116445,0.02681523203134566,0.005020203257009918,1
1252,E02001314,0.9646603396603397,0.03121878121878122,0.004120879120879121,1
1253,E02001315,0.9590928359474353,0.03306485799067401,0.007842306061890632,1
1254,E02001316,0.9618102745311226,0.03098668116335961,0.007203044305517803,1
1255,E02001317,0.9646862853970016,0.03053858967240422,0.004775124930594114,1
1256,E02001318,0.9656449553001277,0.02822477650063857,0.006130268199233717,1
1257,E02001319,0.9659937515020428,0.031242489786109107,0.0027637587118481133,1
1258,E02001320,0.9629178508593855,0.03207470564352416,0.005007443497090269,1
1259,E02001321,0.9682698313554029,0.028357276702061212,0.003372891942535915,1
1260,E02001322,0.9601720788232029,0.03427699139605884,0.005550929780738274,1
1261,E02001323,0.9644386761842959,0.03127839065541856,0.004282933160285529,1
1262,E02001324,0.9646788435950163,0.03060360469335914,0.004717551711624531,1
1263,E02001325,0.959691826708352,0.03405538186690487,0.006252791424743189,1
1264,E02001326,0.963856897819162,0.031119823572653763,0.0050232786081842685,1
1265,E02001327,0.9778225806451613,0.019949066213921902,0.0022283531409168084,1
1266,E02001328,0.9769165004274722,0.019948703334283273,0.003134796238244514,1
1267,E02001329,0.9805942184154176,0.015524625267665952,0.003881156316916488,1
1268,E02001330,0.9759991192337334,0.020367719916327204,0.0036331608499394472,1
1269,E02001331,0.9782823297137216,0.017374136229022705,0.004343534057255676,1
1270,E02001332,0.9795163208669222,0.016783401612263778,0.0037002775208140612,1
1271,E02001333,0.9750739332488382,0.020595690747782003,0.0043303760033798055,1
1272,E02001334,0.9781652767247915,0.018953752843062926,0.0028809704321455646,1
1273,E02001335,0.973153547133139,0.019922254616132166,0.006924198250728863,1
1274,E02001336,0.9780062839188803,0.020279920022850614,0.001713796058269066,1
1275,E02001337,0.9748589020010262,0.02120745681546092,0.003933641183512912,1
1276,E02001338,0.976520463068645,0.019892385455731288,0.0035871514756236752,1
1277,E02001339,0.976097484768005,0.022027808154975785,0.0018747070770192159,1
1278,E02001340,0.9748459958932238,0.020636550308008213,0.004517453798767967,1
1279,E02001341,0.9722814498933902,0.02478678038379531,0.002931769722814499,1
1280,E02001342,0.9743557029854555,0.02066853789231947,0.004975759122225057,1
1281,E02001343,0.9725533684502357,0.0219018574993069,0.0055447740504574435,1
1282,E02001344,0.9754232659748772,0.021117786273438924,0.0034589477516839616,1
1283,E02001345,0.9713122339441052,0.023320377568017768,0.005367388487877105,1
1284,E02001346,0.9751711179707422,0.02080257683532412,0.0040263051939337,1
1285,E02001347,0.9680348258706468,0.024626865671641792,0.0073383084577114425,1
1286,E02001348,0.9692284599219454,0.026868808165716,0.003902731912338637,1
1287,E02001349,0.9650497512437811,0.02972636815920398,0.0052238805970149255,1
1288,E02001350,0.9726010414083809,0.023059757004711134,0.004339201586908009,1
1289,E02001351,0.9689862160960427,0.023566029346376166,0.007447754557581147,1
1290,E02001352,0.9724031007751938,0.023410852713178294,0.004186046511627907,1
1291,E02001353,0.9736551724137931,0.021241379310344827,0.005103448275862069,1
1292,E02001354,0.9824450618843142,0.015155342258145996,0.0023995958575397827,1
1293,E02001355,0.9736759142496847,0.021437578814627996,0.0048865069356872634,1
1294,E02001356,0.9707997385051209,0.02255393331880584,0.0066463281760732185,1
1295,E02001357,0.9773230088495575,0.018390486725663718,0.004286504424778761,1
1296,E02001358,0.9723297491039427,0.024802867383512544,0.002867383512544803,1
1297,E02001359,0.9716981132075472,0.023403483309143686,0.0048984034833091435,1
1298,E02001360,0.9617045454545454,0.026590909090909092,0.011704545454545455,1
1299,E02001361,0.9810335349092908,0.016217702034084663,0.002748763056624519,1
1300,E02001362,0.975333069515895,0.019786307874950535,0.004880622609154465,1
1301,E02001363,0.9664344521849272,0.027485750474984166,0.0060797973400886635,1
1302,E02001364,0.9688047111252587,0.026420499761260544,0.004774789113480821,1
1303,E02001365,0.9660852713178295,0.023578811369509043,0.0103359173126615,1
1304,E02001366,0.9621504887474426,0.028415548988406456,0.009433962264150943,1
1305,E02001367,0.9694593479158069,0.022492777548493603,0.008047874535699545,1
1306,E02001368,0.9618981158408932,0.028611304954640614,0.009490579204466155,1
1307,E02001369,0.9137653326725312,0.0732251269978937,0.013009540329575022,1
1308,E02001370,0.9576950105411103,0.028109627547434995,0.014195361911454674,1
1309,E02001371,0.976181128124591,0.01662086114382934,0.007198010731579636,1
1310,E02001372,0.9693372898120672,0.02274975272007913,0.00791295746785361,1
1311,E02001373,0.9643137694983728,0.029065200314218383,0.00662103018740882,1
1312,E02001374,0.9371302633105209,0.04697830878088389,0.01589142790859529,1
1313,E02001375,0.9597276546429089,0.0331739823265247,0.007098363030566421,1
1314,E02001376,0.8284886839000322,0.15756730666094604,0.013944009439021774,1
1315,E02001377,0.5768050395735745,0.3666612825068648,0.056533677919560654,1
1316,E02001378,0.9656856096568561,0.030245490302454905,0.004068900040689,1
1317,E02001380,0.9671566679909945,0.02675142365249636,0.0060919083565090714,1
1318,E02001381,0.8903009353395689,0.09770231801545344,0.011996746644977633,1
1319,E02001382,0.9749311693957398,0.020866541081002752,0.004202289523257499,1
1320,E02001383,0.7101600920791044,0.24484670921837395,0.04499319870252171,1
1321,E02001384,0.5674875023143863,0.4189039066839474,0.013608591001666358,1
1322,E02001385,0.9454725710508922,0.045384445913196736,0.009142983035910993,1
1323,E02001386,0.9795818559726128,0.018217385988507154,0.0022007580388800586,1
1324,E02001387,0.9367378048780488,0.051702235772357726,0.011559959349593496,1
1325,E02001388,0.752203840115928,0.24055065813307572,0.007245501750996256,1
1326,E02001389,0.9217233009708737,0.06295509708737865,0.015321601941747573,1
1327,E02001390,0.968910850319127,0.0255301626518427,0.005558987029030266,1
1328,E02001391,0.9789649415692822,0.018697829716193656,0.002337228714524207,1
1329,E02001392,0.96127094530509,0.02592475497944989,0.012804299715460007,1
1330,E02001393,0.9090544871794872,0.07532051282051282,0.015625,1
1331,E02001394,0.8865108745950948,0.0983341045812124,0.015155020823692735,1
1332,E02001395,0.9641655450874832,0.02708613728129206,0.008748317631224764,1
1333,E02001396,0.9497847919655668,0.04343289422199035,0.0067823138124429375,1
1334,E02001397,0.9615919844141386,0.0256053437239076,0.0128026718619538,1
1335,E02001398,0.9103836866112155,0.07646900992755568,0.01314730346122887,1
1336,E02001399,0.971656459193847,0.021364477994587665,0.006979062811565304,1
1337,E02001400,0.9701362713830096,0.0214554943461873,0.008408234270803132,1
1338,E02001401,0.9665790461885092,0.02365752910251596,0.00976342470897484,1
1339,E02001402,0.9587115342041178,0.029555014390081912,0.01173345140580031,1
1340,E02001403,0.9677968725808949,0.025700572844093512,0.006502554575011612,1
1341,E02001404,0.9707497764720909,0.02452420487929493,0.004726018648614127,1
1342,E02001405,0.9738621455242709,0.022202038550812393,0.003935815924916743,1
1343,E02001406,0.9548814682640836,0.036834055569717056,0.008284476166199338,1
1344,E02001407,0.9629820051413882,0.029991431019708654,0.0070265638389031704,1
1345,E02001408,0.9629221732745962,0.029552129221732747,0.007525697503671072,1
1346,E02001409,0.967974301567215,0.02842402414095201,0.00360167429183296,1
1347,E02001410,0.9689451769604441,0.02897293546148508,0.002081887578070784,1
1348,E02001411,0.965505346671266,0.02880303552949293,0.005691617799241117,1
1349,E02001412,0.9641952186845875,0.03073702765230803,0.00506775366310455,1
1350,E02001413,0.9762393347013716,0.019980559455664758,0.003780105842963603,1
1351,E02001414,0.9604764482945317,0.03302652950730915,0.006497022198159177,1
1352,E02001415,0.9697714781602546,0.027914376627133353,0.0023141452126120912,1
1353,E02001416,0.9715485074626866,0.024720149253731342,0.0037313432835820895,1
1354,E02001417,0.9643393906271348,0.030878535319032653,0.00478207405383249,1
1355,E02001418,0.9612981868048148,0.03321651683681243,0.005485296358372695,1
1356,E02001419,0.9725081433224756,0.021237785016286644,0.006254071661237785,1
1357,E02001420,0.9660831509846827,0.030634573304157548,0.0032822757111597373,1
1358,E02001421,0.9659242337711784,0.02931658100133257,0.004759185227489054,1
1359,E02001422,0.9713859910581222,0.026825633383010434,0.0017883755588673621,1
1360,E02001423,0.9551262549437177,0.03407362336477031,0.010800121691512017,1
1361,E02001425,0.9706240059874638,0.02432407147534849,0.005051922537187763,1
1362,E02001426,0.9667462796252067,0.029579276134484658,0.0036744442403086534,1
1363,E02001427,0.9708863091947669,0.02505988575640317,0.004053805048829924,1
1364,E02001428,0.9628766140602583,0.02887374461979914,0.00824964131994261,1
1365,E02001429,0.9669211195928753,0.02784014369106421,0.00523873671606047,1
1366,E02001430,0.9618978102189781,0.027007299270072994,0.011094890510948904,1
1367,E02001431,0.9514950166112957,0.03362126245847176,0.014883720930232559,1
1368,E02001432,0.9647207055858883,0.022784544309113818,0.0124947501049979,1
1369,E02001433,0.9638974634277279,0.031270970339551736,0.00483156623272044,1
1370,E02001434,0.9628323385784048,0.030792186652197504,0.006375474769397721,1
1371,E02001435,0.9574564381081693,0.031002489250961756,0.011541072640868975,1
1372,E02001436,0.9561621174524401,0.03422249793217535,0.009615384615384616,1
1373,E02001437,0.9462110596097877,0.032230246847041066,0.021558693543171283,1
1374,E02001438,0.9638487208008899,0.030589543937708564,0.0055617352614015575,1
1375,E02001439,0.9679526123936817,0.02657958687727825,0.0054678007290400975,1
1376,E02001440,0.963953488372093,0.02458471760797342,0.011461794019933556,1
1377,E02001441,0.9541864139020537,0.032069510268562404,0.013744075829383886,1
1378,E02001442,0.9466732705960046,0.04210004952947004,0.011226679874525343,1
1379,E02001443,0.9619266867363202,0.02851071365326722,0.009562599610412609,1
1380,E02001444,0.9653261840929401,0.027345844504021447,0.007327971403038427,1
1381,E02001445,0.9688277476950096,0.02385482218644812,0.0073174301185423675,1
1382,E02001446,0.9699658703071672,0.026484641638225257,0.0035494880546075086,1
1383,E02001447,0.9729818780889621,0.020922570016474466,0.006095551894563427,1
1384,E02001448,0.9759964439176174,0.01866943250851978,0.005334123573862795,1
1385,E02001449,0.9635854341736695,0.027472527472527472,0.00894203835380306,1
1386,E02001450,0.9551703526598924,0.031081888822474597,0.013747758517632994,1
1387,E02001451,0.976915356306457,0.02040816326530612,0.0026764804282368685,1
1388,E02001452,0.979933110367893,0.017518713170887084,0.0025481764612199395,1
1389,E02001453,0.9693599636858828,0.02541988197911938,0.00522015433499773,1
1390,E02001454,0.9729507071261843,0.02032129616916106,0.006727996704654675,1
1391,E02001455,0.9760900140646976,0.018565400843881856,0.005344585091420534,1
1392,E02001456,0.9645265713514972,0.026031831669813866,0.009441596978688967,1
1393,E02001457,0.9753701803254655,0.02199091042369154,0.002638909250842985,1
1394,E02001458,0.9631941734946027,0.030563142151124982,0.006242684354272337,1
1395,E02001459,0.9763745078022459,0.021292110252296922,0.002333381945457197,1
1396,E02001460,0.9744659335103021,0.020604221969409683,0.004929844520288207,1
1397,E02001461,0.9779805881500797,0.017383746197305518,0.004635665652614805,1
1398,E02001462,0.9724938078477382,0.023073914743840438,0.004432277408421327,1
1399,E02001463,0.9752475247524752,0.019266791544019266,0.0054856837035054855,1
1400,E02001464,0.9715820726707196,0.02332814930015552,0.005089778029124841,1
1401,E02001465,0.9752958002860487,0.01820309452606943,0.00650110518788194,1
1402,E02001466,0.9675849098351588,0.02566655603495962,0.006748534129881624,1
1403,E02001467,0.9669519420671494,0.026991441737985518,0.006056616194865042,1
1404,E02001468,0.9652859960552268,0.028796844181459565,0.005917159763313609,1
1405,E02001469,0.9653270291568163,0.027186761229314422,0.007486209613869189,1
1406,E02001470,0.9672210171125573,0.027235478428536998,0.00554350445890576,1
1407,E02001471,0.9670209866448624,0.027664213682202236,0.005314799672935405,1
1408,E02001472,0.966789667896679,0.026681805279591256,0.006528526823729776,1
1409,E02001473,0.9716461013389341,0.024547125229719087,0.00380677343134681,1
1410,E02001474,0.9709561466570812,0.028037383177570093,0.00100647016534867,1
1411,E02001475,0.9773118447817243,0.02112345485839462,0.0015647003598810829,1
1412,E02001476,0.9716159959631638,0.025482528068626213,0.0029014759682099156,1
1413,E02001477,0.9751851370663895,0.02221644796674029,0.002598414966870209,1
1414,E02001478,0.9704512015693968,0.026974006866110838,0.002574791564492398,1
1415,E02001479,0.962944582299421,0.030107526881720432,0.006947890818858561,1
1416,E02001480,0.9562294001318391,0.033223467369808836,0.01054713249835201,1
1417,E02001481,0.9684562097971301,0.025729836714497772,0.005813953488372093,1
1418,E02001482,0.9675453867197215,0.024496393931857745,0.007958219348420791,1
1419,E02001483,0.9665324260519372,0.02527426746285238,0.008193306485210387,1
1420,E02001484,0.9638121204610237,0.028999876068905688,0.0071880034700706405,1
1421,E02001485,0.969714534125489,0.027387335168816113,0.002898130705694827,1
1422,E02001486,0.9565819280140951,0.03183991945633023,0.011578152529574628,1
1423,E02001487,0.9674736056307988,0.027620774234829903,0.004905620134371334,1
1424,E02001488,0.9677188802858845,0.026444312090530078,0.005836807623585467,1
1425,E02001489,0.9616146607231303,0.03132738979692917,0.007057949479940565,1
1426,E02001490,0.9678362573099415,0.027046783625730993,0.005116959064327485,1
1427,E02001491,0.9719251336898396,0.025995246583481877,0.0020796197266785502,1
1428,E02001492,0.9515703351807865,0.03378200052784376,0.014647664291369754,1
1429,E02001493,0.9716875559534467,0.024507609668755596,0.0038048343777976725,1
1430,E02001494,0.953038280916465,0.03130781272235662,0.01565390636117831,1
1431,E02001495,0.9666875391358798,0.029805886036318098,0.003506574827802129,1
1432,E02001496,0.96748101683724,0.026741498844503137,0.005777484318256851,1
1433,E02001497,0.9681294434910517,0.027457710223093897,0.004412846285854376,1
1434,E02001498,0.9647935938147176,0.029959961341985364,0.005246444843296977,1
1435,E02001499,0.9612414837244512,0.02906888720666162,0.009689629068887207,1
1436,E02001500,0.9599127352058904,0.03326970275429506,0.006817562039814562,1
1437,E02001501,0.9625986799534101,0.031707001423579656,0.005694318623010224,1
1438,E02001502,0.9629439011837365,0.03139475038600103,0.005661348430262481,1
1439,E02001503,0.9537357085881415,0.03483116192501994,0.011433129486838606,1
1440,E02001504,0.964336866227442,0.028215411057003724,0.007447722715554283,1
1441,E02001505,0.9674583590376311,0.028994447871684145,0.0035471930906847624,1
1442,E02001506,0.9504636959963809,0.03438136168287718,0.015154942320741913,1
1443,E02001507,0.9641422834193919,0.027682157200229488,0.008175559380378658,1
1444,E02001508,0.9639562061754213,0.03186123754459343,0.004182556279985238,1
1445,E02001509,0.963207818338603,0.03348663409025582,0.0033055475711411325,1
1446,E02001510,0.9711294951882492,0.02566267094377849,0.0032078338679723114,1
1447,E02001511,0.967156862745098,0.028431372549019607,0.004411764705882353,1
1448,E02001512,0.9608853495725495,0.034664480618339384,0.004450169809111137,1
1449,E02001513,0.9635643564356435,0.03155115511551155,0.004884488448844884,1
1450,E02001514,0.9704332176372285,0.027252860264815527,0.0023139220979560356,1
1451,E02001515,0.9707190894981893,0.02710812209001552,0.002172788411795137,1
1452,E02001516,0.9709200699189575,0.026696329254727477,0.002383600826314953,1
1453,E02001517,0.9684170948740444,0.026695074570748215,0.004887830555207419,1
1454,E02001518,0.9624804075235109,0.032327586206896554,0.005192006269592477,1
1455,E02001519,0.9681464760471532,0.028592927012791574,0.0032605969400551793,1
1456,E02001520,0.9588406791287943,0.035414165666266505,0.005745155204939119,1
1457,E02001521,0.9538499710528492,0.03639070382929452,0.009759325117856257,1
1458,E02001522,0.9674301323807523,0.030363521748266443,0.0022063458709812986,1
1459,E02001523,0.9615668883961567,0.03163340724316334,0.00679970436067997,1
1460,E02001524,0.9479303547963206,0.03892904073587385,0.013140604467805518,1
1461,E02001525,0.9638162752916851,0.030276177817161423,0.005907546891153448,1
1462,E02001526,0.97303803562831,0.023431230942063876,0.0035307334296260633,1
1463,E02001527,0.965194109772423,0.029116465863453816,0.005689424364123159,1
1464,E02001528,0.9672621831447011,0.028341595734730145,0.004396221120568702,1
1465,E02001529,0.9659741361034556,0.02883188467246131,0.005193979224083103,1
1466,E02001530,0.969181425184772,0.025937805048110444,0.004880769767117557,1
1467,E02001531,0.9666364929522824,0.028320186214923056,0.005043320832794517,1
1468,E02001532,0.9538943174271891,0.03946494639977232,0.006640736173038611,1
1469,E02001533,0.9622568594615484,0.034265103697024346,0.003478036841427283,1
1470,E02001534,0.9604796663190823,0.03451511991657977,0.005005213764337852,1
1471,E02001535,0.9587311364336311,0.03310748383122883,0.00816137973514013,1
1472,E02001536,0.9642486449083151,0.03056164225579518,0.005189712835889747,1
1473,E02001537,0.9643871273071463,0.0304070042593469,0.005205868433506862,1
1474,E02001538,0.9689119170984456,0.02704410463793757,0.004043978263616833,1
1475,E02001539,0.9733233979135618,0.02280178837555887,0.0038748137108792846,1
1476,E02001540,0.9648375511567694,0.031487513572204126,0.0036749352710264763,1
1477,E02001541,0.9681159420289855,0.02678963548528766,0.005094422485726833,1
1478,E02001542,0.975103734439834,0.02235309864810601,0.0025431669120599652,1
1479,E02001543,0.972261280838553,0.024670842387830755,0.00306787677361626,1
1480,E02001544,0.9637829382745758,0.03032126097942486,0.0058958007459992785,1
1481,E02001545,0.963769831873076,0.030191806772436658,0.006038361354487331,1
1482,E02001546,0.9670702727169854,0.026705895665949983,0.006223831617064615,1
1483,E02001547,0.9699871110292764,0.02651445406002578,0.0034984349106978456,1
1484,E02001548,0.9702388395648368,0.026885081905714644,0.0028760785294485434,1
1485,E02001549,0.9696145849992004,0.026067487605949145,0.004317927394850472,1
1486,E02001550,0.9716055756324212,0.025942178626742383,0.002452245740836345,1
1487,E02001551,0.9615189015087303,0.03271740973046279,0.005763688760806916,1
1488,E02001552,0.9708687132593077,0.025996080992815154,0.0031352057478772045,1
1489,E02001553,0.9723827245127803,0.02134952502203506,0.006267750465184605,1
1490,E02001554,0.9606994171523731,0.03530391340549542,0.003996669442131557,1
1491,E02001555,0.9714887102946804,0.022770761576731725,0.0057405281285878304,1
1492,E02001556,0.9667650595823767,0.026347436317918443,0.006887504099704822,1
1493,E02001557,0.9550528204106039,0.03189156866653379,0.013055610922862268,1
1494,E02001558,0.9630990148605777,0.02821840040073468,0.008682584738687594,1
1495,E02001559,0.9566772655007949,0.035638579756226814,0.007684154742978272,1
1496,E02001560,0.9677665620493681,0.020782084994486385,0.01145135295614556,1
1497,E02001561,0.9693504843576306,0.02175639193266635,0.008893123709703033,1
1498,E02001562,0.9692439862542955,0.026460481099656357,0.00429553264604811,1
1499,E02001563,0.9560004943764677,0.03324681745148931,0.010752688172043012,1
1500,E02001564,0.9608297742525931,0.03282489322757779,0.0063453325198291645,1
1501,E02001565,0.9610123993352934,0.027738719161447014,0.011248881503259619,1
1502,E02001566,0.9619268717353453,0.02971561230412072,0.008357515960533952,1
1503,E02001567,0.9705510180605085,0.02519268376854941,0.0042562981709421376,1
1504,E02001568,0.9688591385331781,0.02779394644935972,0.003346915017462165,1
1505,E02001569,0.9697109294022803,0.027985719221467236,0.0023033513762524475,1
1506,E02001570,0.9695540308747856,0.027587192681532303,0.002858776443682104,1
1507,E02001571,0.9638391348428523,0.029401824940858398,0.006759040216289287,1
1508,E02001572,0.9681479578731056,0.028384279475982533,0.003467762650911893,1
1509,E02001573,0.9701550892740779,0.027759676788739737,0.0020852339371823275,1
1510,E02001574,0.9650640492430544,0.02794876060555648,0.00698719015138912,1
1511,E02001575,0.9688607594936709,0.028987341772151898,0.0021518987341772153,1
1512,E02001576,0.9544997846992966,0.0348787139371322,0.010621501363571121,1
1513,E02001577,0.9576481538938877,0.03040645361464474,0.011945392491467578,1
1514,E02001578,0.9636612958519026,0.03411038738429894,0.002228316763798423,1
1515,E02001579,0.9633754766205097,0.03291190046156934,0.003712622917920931,1
1516,E02001580,0.9654809267493564,0.03124268663702317,0.003276386613620407,1
1517,E02001581,0.9638728323699421,0.03291586384071933,0.0032113037893384713,1
1518,E02001582,0.9649031587157156,0.03288704016638502,0.002209801117899389,1
1519,E02001583,0.966427289048474,0.03267504488330341,0.0008976660682226212,1
1520,E02001584,0.9665466546654665,0.028202820282028203,0.005250525052505251,1
1521,E02001585,0.9696058255501029,0.027386417603292704,0.0030077568466044006,1
1522,E02001586,0.9704446157800052,0.026856849139038807,0.0026985350809560524,1
1523,E02001587,0.9717679462902393,0.02410053365467378,0.004131520055086934,1
1524,E02001588,0.9703025256730502,0.028309741881765195,0.0013877324451845685,1
1525,E02001589,0.9619667208807706,0.03327911922932566,0.0047541598899036655,1
1526,E02001590,0.978,0.020133333333333333,0.0018666666666666666,1
1527,E02001591,0.9705525933107125,0.022903538536112458,0.006543868153174988,1
1528,E02001592,0.9673697704230276,0.028784523948257777,0.003845705628714602,1
1529,E02001593,0.9777993617316498,0.017344248647148605,0.004856389621201609,1
1530,E02001594,0.9738325281803543,0.020263016639828234,0.005904455179817499,1
1531,E02001595,0.9684108994453822,0.028816011574632264,0.002773088979985532,1
1532,E02001596,0.9629763627592861,0.033646888567293774,0.003376748673420164,1
1533,E02001597,0.972771236333053,0.02533641715727502,0.0018923465096719932,1
1534,E02001598,0.9670261302364164,0.027996681874740772,0.004977187888842804,1
1535,E02001600,0.9661888017311333,0.023442430799747543,0.010368767469119106,1
1536,E02001602,0.9727011494252874,0.02475685234305924,0.002541998231653404,1
1537,E02001603,0.9706275033377837,0.024833110814419225,0.0045393858477970625,1
1538,E02001604,0.9702315325248071,0.025951997286065644,0.0038164701891273004,1
1539,E02001605,0.9584055459272097,0.03679509398746834,0.004799360085321957,1
1540,E02001606,0.9704967011079297,0.02564421760239014,0.0038590812896800697,1
1541,E02001607,0.9647177419354839,0.02956989247311828,0.00571236559139785,1
1542,E02001608,0.9640277581079167,0.02959920691120238,0.006373034980880895,1
1543,E02001609,0.9635979333020197,0.02888680131517144,0.007515265382808831,1
1544,E02001610,0.958839172158631,0.03526419239218407,0.005896635449184877,1
1545,E02001611,0.9622543277365613,0.03279968762202265,0.004945984641416113,1
1546,E02001612,0.961374154503382,0.032395870416518334,0.00622997508009968,1
1547,E02001613,0.9639815992952921,0.03161397670549085,0.0044044239992169915,1
1548,E02001614,0.9654482633206037,0.031733042371340246,0.00281869430805601,1
1549,E02001615,0.9621742785093864,0.030820958251611096,0.0070047632390025216,1
1550,E02001616,0.9751407773657464,0.021013597033374538,0.0038456256008790003,1
1551,E02001617,0.9771805273833671,0.019438810006761325,0.0033806626098715348,1
1552,E02001618,0.9563483950112451,0.03445103250868943,0.009200572480065426,1
1553,E02001619,0.9710914454277286,0.02536873156342183,0.0035398230088495575,1
1554,E02001620,0.968839336763865,0.026014865637507146,0.005145797598627788,1
1555,E02001621,0.970112285336856,0.025429326287978865,0.004458388375165125,1
1556,E02001622,0.9657883082373782,0.02967227635075288,0.00453941541186891,1
1557,E02001623,0.9741548260656541,0.018618324350808426,0.007226849583537482,1
1558,E02001624,0.9709663595457467,0.025069637883008356,0.003964002571244911,1
1559,E02001625,0.9587915560611806,0.0366578182277841,0.004550625711035267,1
1560,E02001626,0.9630647655042089,0.03109431369180553,0.005840920803985569,1
1561,E02001627,0.9576130319148937,0.03540558510638298,0.006981382978723404,1
1562,E02001628,0.9754073163233938,0.016292652935751613,0.008300030740854596,1
1563,E02001629,0.9704667176740628,0.025707727620504973,0.0038255547054322878,1
1564,E02001630,0.9739543931697828,0.01837241975575489,0.007673187074462336,1
1565,E02001631,0.9616756971058543,0.03330249768732655,0.0050218052068190825,1
1566,E02001632,0.9725008087997412,0.018117114202523456,0.009382076997735361,1
1567,E02001633,0.9703373146082163,0.02296889355558472,0.0066937918361989765,1
1568,E02001634,0.9421606648199446,0.0496398891966759,0.0081994459833795,1
1569,E02001635,0.9606155882839649,0.03508191295714049,0.004302498758894589,1
1570,E02001636,0.8892445582586428,0.07437046521553564,0.036384976525821594,1
1571,E02001637,0.97363201493408,0.017967565044918914,0.00840042002100105,1
1572,E02001638,0.6451273046532046,0.3390693590869184,0.015803336259877086,1
1573,E02001639,0.8870481927710844,0.1035809906291834,0.009370816599732263,1
1574,E02001640,0.5859956761950517,0.3812154696132597,0.032788854191688685,1
1575,E02001642,0.9705340699815838,0.025298051759232335,0.004167878259183871,1
1576,E02001643,0.9572347266881029,0.033440514469453377,0.00932475884244373,1
1577,E02001646,0.5816899569021811,0.3878803709024422,0.03042967219537678,1
1578,E02001647,0.9702276707530648,0.02563286100939341,0.004139468237541793,1
1579,E02001648,0.6586550133527556,0.3117261471230881,0.029618839524156348,1
1580,E02001649,0.9749430523917996,0.01931662870159453,0.005740318906605923,1
1581,E02001650,0.6925566343042071,0.28896544524480633,0.018477920450986535,1
1582,E02001651,0.9514851485148514,0.03626237623762376,0.012252475247524753,1
1583,E02001652,0.6694381847851426,0.2987023078716295,0.031859507343227914,1
1584,E02001653,0.9442433990081759,0.045838359469240045,0.009918241522584104,1
1585,E02001654,0.9723853356610062,0.02380574511982225,0.0038089192191715603,1
1586,E02001655,0.9718530101641908,0.02580140734949179,0.0023455824863174357,1
1587,E02001656,0.8938770259840494,0.09621816310779521,0.00990481090815539,1
1588,E02001657,0.9479978058145914,0.04476138233680746,0.0072408118486012064,1
1589,E02001658,0.9783269961977187,0.019961977186311788,0.0017110266159695818,1
1590,E02001659,0.9666838399450455,0.031083633865704962,0.002232526189249528,1
1591,E02001660,0.9427500253318472,0.0463066166784882,0.010943357989664606,1
1592,E02001661,0.9653736006248372,0.029549596459255402,0.005076802915907316,1
1593,E02001662,0.9695581896551724,0.02747844827586207,0.002963362068965517,1
