,GEOGRAPHY_CODE,Household is deprived in four dimensions,Household is deprived in one dimension,Household is deprived in three dimensions,Household is deprived in two dimensions,Household is not deprived in any dimension,Total: All households
1608,E02001680,0.006563833278634723,0.36101083032490977,0.08434525763045618,0.24319002297341646,0.3048900557925829,1
1609,E02001681,0.0011926058437686344,0.3306499701848539,0.015802027429934407,0.0885509838998211,0.563804412641622,1
1610,E02001682,0.0002637826431020839,0.33289369559482984,0.02664204695331047,0.13215510419414403,0.5080453706146135,1
1611,E02001683,0.0009363295880149813,0.323501872659176,0.028089887640449437,0.12570224719101122,0.5217696629213483,1
1612,E02001684,0.0031766200762388818,0.32052096569250316,0.0778271918678526,0.190279542566709,0.4081956797966963,1
1613,E02001685,0.0035480349344978166,0.32942139737991266,0.05349344978165939,0.18668122270742357,0.4268558951965066,1
1614,E02001686,0.0006347191367819739,0.3456045699777848,0.025706125039669948,0.13741669311329738,0.4906378927324659,1
1615,E02001688,0.0018387181507748883,0.31678486997635935,0.06566850538481744,0.1815077488836354,0.43420015760441294,1
1616,E02001689,0.004178720668595307,0.3391192542590807,0.08164577306332368,0.211828993892639,0.3632272581163613,1
1617,E02001690,0.001554726368159204,0.33955223880597013,0.033893034825870645,0.14894278606965175,0.4760572139303483,1
1618,E02001691,0.0010501443948542925,0.33315830926752427,0.048306642163297456,0.15857180362299816,0.4589131005513258,1
1619,E02001692,0.0033234859675036928,0.3482274741506647,0.08197932053175776,0.2274741506646972,0.33899556868537667,1
1620,E02001693,0.00274294670846395,0.3542319749216301,0.07327586206896551,0.24725705329153605,0.32249216300940436,1
1621,E02001694,0.0010760401721664275,0.34433285509325684,0.032281205164992825,0.16535150645624103,0.4569583931133429,1
1622,E02001695,0.0015128593040847202,0.32261724659606655,0.0340393343419062,0.14296520423600606,0.49886535552193645,1
1623,E02001696,0.001769464105156724,0.35540950455005055,0.06243680485338726,0.19969666329625885,0.3806875631951466,1
1624,E02001697,0.0,0.3051051051051051,0.032432432432432434,0.11411411411411411,0.5483483483483483,1
1625,E02001698,0.0006263701847792045,0.3466958972752897,0.015659254619480114,0.10366426558095834,0.5333542123394927,1
1626,E02001699,0.0006585446163977609,0.34672374053342114,0.0740862693447481,0.17583141257820217,0.40270003292723083,1
1627,E02001700,0.0008795074758135445,0.3243183817062445,0.02880386983289358,0.13698328935795953,0.5090149516270889,1
1628,E02001701,0.0,0.32576035177720775,0.01245877610846464,0.09893733968486625,0.5628435324294614,1
1629,E02001702,0.004027617951668585,0.3305523590333717,0.0903337169159954,0.24050632911392406,0.3345799769850403,1
1630,E02001703,0.0012024048096192384,0.3406813627254509,0.03006012024048096,0.14428857715430862,0.48376753507014025,1
1631,E02001704,0.0027289266221952697,0.35142510612492417,0.06094602789569436,0.20891449363250456,0.3759854457246816,1
1632,E02001706,0.0020753038837829827,0.3198932700859769,0.054550844945152686,0.16839608656981916,0.45508449451526833,1
1633,E02001707,0.0024390243902439024,0.35501355013550134,0.04959349593495935,0.18048780487804877,0.4124661246612466,1
1634,E02001709,0.0006811989100817438,0.2908719346049046,0.012488646684831971,0.0787920072661217,0.6171662125340599,1
1635,E02001710,0.0026333113890717576,0.34825543120473995,0.06692999780557385,0.19705946894886986,0.38512179065174457,1
1636,E02001711,0.0009267840593141798,0.32831325301204817,0.05885078776645042,0.20296570898980537,0.4089434661723818,1
1637,E02001712,0.0007227174174897615,0.2748735244519393,0.020958805107203084,0.07684895205974464,0.6265960009636232,1
1638,E02001713,0.0020552637588490525,0.29093400319707696,0.02009591230874629,0.08883306691025349,0.5980817538250742,1
1639,E02001714,0.0007556675062972292,0.27909319899244334,0.014357682619647354,0.08337531486146096,0.6224181360201512,1
1640,E02001715,0.0028553946563328572,0.3377523964919437,0.06322659596165613,0.18029777687130327,0.41586783601876404,1
1641,E02001718,0.002026342451874367,0.32691658223573117,0.07565011820330969,0.2016210739614995,0.3937858831475853,1
1642,E02001719,0.0005310674455655868,0.32129580456718004,0.020446096654275093,0.11391396707381837,0.5438130642591609,1
1643,E02001720,0.0021027335536197055,0.3109041754280565,0.011114448783418444,0.0886151997596876,0.5872634424752178,1
1644,E02001721,0.002021427127552052,0.34525975338589043,0.04629068122094199,0.15989488578936728,0.44653325247624825,1
1645,E02001722,0.0016887816646562123,0.33462002412545233,0.061761158021712906,0.19565741857659832,0.40627261761158023,1
1646,E02001723,0.0035298270384751147,0.338863395693611,0.06353688669255206,0.1666078362160254,0.4274620543593364,1
1647,E02001724,0.0016868147315153219,0.298566207478212,0.011807703120607253,0.08968231655889795,0.5982569581107675,1
1648,E02001725,0.002514285714285714,0.30902857142857143,0.052571428571428575,0.1478857142857143,0.488,1
1649,E02001726,0.0025167785234899327,0.35444630872483224,0.05453020134228188,0.17218959731543623,0.4163171140939597,1
1650,E02001727,0.0029798857710454435,0.3387136826421654,0.047429848522473304,0.18549788924757885,0.42537869381673704,1
1651,E02001728,0.001863932898415657,0.3597390493942218,0.04054054054054054,0.15913327120223672,0.43872320596458525,1
1652,E02001729,0.003428851334802841,0.3558657849620377,0.0582904726916483,0.1692383051677688,0.41317658584374234,1
1653,E02001732,0.008553971486761711,0.33319755600814666,0.08065173116089613,0.1869653767820774,0.3906313645621181,1
1654,E02001734,0.002932551319648094,0.3627565982404692,0.06979472140762463,0.19912023460410558,0.3653958944281525,1
1655,E02001735,0.0038194444444444443,0.3607638888888889,0.09722222222222222,0.23472222222222222,0.3034722222222222,1
1656,E02001737,0.004872955099199443,0.3665158371040724,0.10685694396101636,0.2526975287156283,0.26905673512008355,1
1657,E02001738,0.00038226299694189603,0.3191896024464832,0.007262996941896025,0.06995412844036697,0.6032110091743119,1
1658,E02001739,0.0014522218995062445,0.3586988091780424,0.04356665698518734,0.15190241068835317,0.44437990124891086,1
1659,E02001740,0.00043402777777777775,0.2916666666666667,0.005208333333333333,0.07378472222222222,0.62890625,1
1660,E02001741,0.0,0.34062416644438515,0.015737530008002133,0.12563350226727127,0.5180048012803414,1
1661,E02001742,0.0007677543186180423,0.3236084452975048,0.01381957773512476,0.08138195777351248,0.58042226487524,1
1662,E02001743,0.0009163103237629811,0.2852779474648748,0.018937080024434942,0.10262675626145389,0.5922419059254734,1
1663,E02001744,0.0008143322475570033,0.2901737242128122,0.023887079261672096,0.11156351791530944,0.5735613463626493,1
1664,E02001745,0.001644195988161789,0.34100624794475504,0.03551463334429464,0.14370272936534034,0.4781321933574482,1
1665,E02001746,0.0011025358324145535,0.31560088202866593,0.03224917309812569,0.1270672546857773,0.5239801543550165,1
1666,E02001747,0.0003459010722933241,0.3203043929436181,0.02109996540989277,0.12106537530266344,0.5371843652715323,1
1667,E02001748,0.0010749798441279225,0.31066917495296964,0.030099435635581834,0.13544746036011826,0.5227089492072023,1
1668,E02001749,0.00033886818027787193,0.3388681802778719,0.025753981701118266,0.13961369027448323,0.4954252795662487,1
1669,E02001750,0.0003475842891901286,0.3232533889468196,0.018074383037886686,0.11400764685436218,0.5443169968717414,1
1670,E02001751,0.0009970089730807576,0.33300099700897307,0.026919242273180457,0.14988368228647392,0.4891990694582918,1
1671,E02001752,0.001055594651653765,0.3543279380717804,0.048557353976073185,0.1864883884588318,0.4095707248416608,1
1672,E02001753,0.002529244388239014,0.2914954157445463,0.033196332595637056,0.11002213088839709,0.5627568763831805,1
1673,E02001754,0.0007173601147776184,0.29734576757532283,0.01721664275466284,0.09253945480631277,0.5921807747489239,1
1674,E02001755,0.0009287206872533086,0.3069421871372185,0.025771999071279313,0.11237520315765033,0.5539818899465986,1
1675,E02001756,0.0015996343692870202,0.3078153564899452,0.05210237659963437,0.18212979890310785,0.4563528336380256,1
1676,E02001757,0.002178649237472767,0.3474945533769063,0.037037037037037035,0.15831517792302105,0.4549745824255628,1
1677,E02001758,0.0007858546168958742,0.35088408644400787,0.0412573673870334,0.12888015717092338,0.4781925343811395,1
1678,E02001759,0.002091425156856887,0.3259635494472662,0.04093217806991335,0.14251568568867642,0.4884971616372871,1
1679,E02001760,0.002018454440599769,0.3489042675893887,0.07958477508650519,0.20905420991926182,0.3604382929642445,1
1680,E02001761,0.00038654812524159255,0.35098569771936605,0.0363355237727097,0.16428295322767686,0.4480092771550058,1
1681,E02001762,0.0003257328990228013,0.31302931596091205,0.018566775244299675,0.12280130293159609,0.5452768729641694,1
1682,E02001763,0.0036654448517160947,0.3502165944685105,0.06864378540486504,0.20659780073308898,0.3708763745418194,1
1683,E02001764,0.001813941435605079,0.3280642653537186,0.07333506089660534,0.21223114796579426,0.38455558434827675,1
1684,E02001765,0.0019835647492207425,0.3474071975063757,0.06375743836780957,0.18872201756871634,0.39812978180787756,1
1685,E02001766,0.0005808887598024978,0.31861748475167007,0.058960209119953526,0.16787685158292187,0.45396456578565203,1
1686,E02001767,0.0011908306043465317,0.33253944626376897,0.058648407264066685,0.18249479011610598,0.42512652575171184,1
1687,E02001768,0.001629106706489275,0.3263643768666848,0.04615802335052946,0.16861254412163998,0.4572359489546565,1
1688,E02001769,0.0037869224943196163,0.3423377934864933,0.09012875536480687,0.22317596566523606,0.3405705629891442,1
1689,E02001770,0.001342732460557234,0.31017119838872104,0.03088284659281638,0.1386371265525344,0.5189660960053709,1
1690,E02001771,0.0010814708002883922,0.3604902667627974,0.04506128334534967,0.18421052631578946,0.40915645277577506,1
1691,E02001772,0.0004149377593360996,0.3643153526970954,0.04149377593360996,0.17302904564315352,0.420746887966805,1
1692,E02001773,0.0,0.3430626057529611,0.014805414551607445,0.10871404399323181,0.5334179357021996,1
1693,E02001774,0.001187178472497032,0.34032449544914917,0.07241788682231895,0.1998417095370004,0.38622872971903444,1
1694,E02001775,0.0008312551953449709,0.3487115544472153,0.05112219451371571,0.21529509559434745,0.38403990024937656,1
1695,E02001776,0.0009685230024213075,0.3326876513317191,0.05012106537530266,0.17506053268765134,0.4411622276029056,1
1696,E02001777,0.0003284072249589491,0.3090311986863711,0.031198686371100164,0.13136288998357964,0.5280788177339901,1
1697,E02001778,0.002445842068483578,0.3553459119496855,0.06708595387840671,0.19461914744933612,0.3805031446540881,1
1698,E02001779,0.0039603960396039604,0.356039603960396,0.06415841584158416,0.22455445544554456,0.35128712871287127,1
1699,E02001780,0.0011152416356877324,0.33643122676579923,0.046096654275092935,0.1724907063197026,0.44386617100371745,1
1700,E02001781,0.003127443315089914,0.35809225957779517,0.06958561376075059,0.19898358092259577,0.3702111024237686,1
1701,E02001782,0.0006694934166480696,0.3238116491854497,0.0499888417763892,0.1787547422450346,0.4467752733764785,1
1702,E02001783,0.0028553299492385786,0.3534263959390863,0.06916243654822335,0.21446700507614214,0.36008883248730966,1
1703,E02001784,0.002407980736154111,0.35534915720674237,0.0412796697626419,0.19642242862057105,0.40454076367389064,1
1704,E02001785,0.0005665722379603399,0.36090651558073655,0.03541076487252125,0.1688385269121813,0.43427762039660056,1
1705,E02001786,0.0025756600128783,0.3419188667095943,0.05956213779781069,0.19768190598840954,0.39826142949130716,1
1706,E02001787,0.0016542597187758478,0.3730355665839537,0.04755996691480562,0.1600496277915633,0.41770057899090157,1
1707,E02001788,0.00225140712945591,0.3324577861163227,0.04690431519699812,0.16660412757973733,0.45178236397748595,1
1708,E02001789,0.00040032025620496394,0.31385108086469177,0.005604483586869495,0.0788630904723779,0.6012810248198559,1
1709,E02001790,0.0,0.3333333333333333,0.021739130434782608,0.12967200610221205,0.515255530129672,1
1710,E02001791,0.0,0.33195020746887965,0.009128630705394191,0.1012448132780083,0.5576763485477179,1
1711,E02001792,0.0,0.3443163097199341,0.015815485996705108,0.10939044481054366,0.5304777594728172,1
1712,E02001793,0.0020893183598850876,0.3517889788456516,0.09166884303995822,0.23165317315225908,0.322799686602246,1
1713,E02001794,0.0038729666924864447,0.34779240898528274,0.08727084947069455,0.23625096824167313,0.32481280660986317,1
1714,E02001795,0.005106382978723404,0.3529078014184397,0.09588652482269504,0.22184397163120567,0.3242553191489362,1
1715,E02001796,0.0018881283927307056,0.35355204153882464,0.03799858390370545,0.1718196837384942,0.434741562426245,1
1716,E02001797,0.00038804811796662784,0.33643771827706637,0.02677532013969732,0.12184710904152114,0.5145518044237486,1
1717,E02001798,0.003386004514672686,0.35496613995485327,0.06461625282167043,0.2110609480812641,0.3659706546275395,1
1718,E02001799,0.004227336777829967,0.3539220291216534,0.07162987317989666,0.23461719116956317,0.3356035697510568,1
1719,E02001800,0.0003354579000335458,0.3676618584367662,0.04293861120429386,0.17477356591747736,0.41429050654142907,1
1720,E02001801,0.002113271344040575,0.35545224006762466,0.06593406593406594,0.1813186813186813,0.3951817413355875,1
1721,E02001802,0.004451510333863275,0.3500794912559618,0.08426073131955485,0.22639109697933227,0.33481717011128775,1
1722,E02001803,0.0043882292204439855,0.3453794527620031,0.06427465152297367,0.19669592152813628,0.38926174496644295,1
1723,E02001804,0.0014625228519195613,0.3744058500914077,0.06654478976234003,0.19853747714808043,0.35904936014625227,1
1724,E02001805,0.002041649652919559,0.3568803593303389,0.03960800326663944,0.15720702327480604,0.44426296447529606,1
1725,E02001806,0.006027253668763103,0.330188679245283,0.10796645702306079,0.2460691823899371,0.30974842767295596,1
1726,E02001807,0.001119507416736636,0.32801567310383434,0.03974251329415057,0.15645116148894486,0.4746711446963336,1
1727,E02001808,0.0008699434536755111,0.3545019573727708,0.031752936059156155,0.14006089604175728,0.4728142670726403,1
1728,E02001809,0.0023513604299630502,0.3500167954316426,0.0423244877393349,0.1525025193147464,0.45280483708431307,1
1729,E02001810,0.001076426264800861,0.3536060279870829,0.03713670613562971,0.16496232508073197,0.4432185145317546,1
1730,E02001811,0.003263052208835341,0.3589357429718876,0.07856425702811246,0.21711847389558234,0.3421184738955823,1
1731,E02001812,0.0007027406886858749,0.3349730616069337,0.014523307566174749,0.10494260951042399,0.5448582806277816,1
1732,E02001813,0.003134796238244514,0.3602604292259465,0.08801543284301905,0.23776223776223776,0.3108271039305522,1
1733,E02001814,0.004467609828741623,0.35070737155621745,0.051749813849590466,0.18466120625465376,0.40841399851079674,1
1734,E02001815,0.0,0.3422106999764318,0.02710346452981381,0.1319820881451803,0.49870374734857414,1
1735,E02001816,0.0023371311714869996,0.3625474729769208,0.07770961145194274,0.21297107800175286,0.3444347063978966,1
1736,E02001817,0.002360876897133221,0.34603709949409783,0.06981450252951096,0.20202360876897132,0.37976391231028667,1
1737,E02001818,0.003447426742181729,0.34080275794139375,0.05614380694410244,0.1689239103669047,0.4306820980054174,1
1738,E02001819,0.0003208213025344883,0.3426371511068335,0.013795316008982997,0.12736605710619184,0.5158806544754572,1
1739,E02001820,0.00048661800486618007,0.33771289537712895,0.03990267639902676,0.1510948905109489,0.4708029197080292,1
1740,E02001821,0.0008267879288962381,0.34849111202976435,0.034725093013642,0.15502273666804464,0.46093427035965273,1
1741,E02001822,0.001513317191283293,0.33958837772397094,0.03026634382566586,0.14860774818401937,0.48002421307506055,1
1742,E02001823,0.0011350737797956867,0.3374006810442679,0.049943246311010214,0.1858683314415437,0.42565266742338254,1
1743,E02001824,0.0017948717948717949,0.3417948717948718,0.04358974358974359,0.1941025641025641,0.4187179487179487,1
1744,E02001825,0.0014080540692762602,0.3500422416220783,0.04759222754153759,0.18417347226133485,0.416784004505773,1
1745,E02001826,0.0006131207847946045,0.32495401594114043,0.0671367259350092,0.2023298589822195,0.4049662783568363,1
1746,E02001827,0.00037965072133637056,0.3105542900531511,0.02088078967350038,0.12414578587699317,0.544039483675019,1
1747,E02001828,0.001597444089456869,0.3293929712460064,0.026517571884984027,0.11086261980830671,0.531629392971246,1
1748,E02001829,0.0008405715886803026,0.2899971980947044,0.012328383300644438,0.06808629868310451,0.6287475483328664,1
1749,E02001830,0.00025075225677031093,0.28560682046138414,0.014794383149448346,0.08049147442326982,0.6188565697091274,1
1750,E02001831,0.0042288003561095034,0.33029156465613174,0.05096817271310928,0.1707099933229468,0.44380146895170264,1
1751,E02001832,0.001456876456876457,0.333041958041958,0.015734265734265736,0.1046037296037296,0.5451631701631702,1
1752,E02001833,0.00043649061545176777,0.34177215189873417,0.02007856831078132,0.11305106940200786,0.5246617197730249,1
1753,E02001834,0.003737541528239203,0.35506644518272423,0.061046511627906974,0.19186046511627908,0.3882890365448505,1
1754,E02001835,0.001094391244870041,0.30150478796169633,0.018878248974008208,0.10177838577291382,0.5767441860465117,1
1755,E02001836,0.00027005130974885227,0.31893059681339453,0.020253848231163923,0.11153119092627599,0.5490143127194167,1
1756,E02001837,0.0069358434481050285,0.3554619767153827,0.09165221699281645,0.25340599455040874,0.2925439682932871,1
1757,E02001838,0.0,0.3153409090909091,0.010732323232323232,0.09185606060606061,0.5820707070707071,1
1758,E02001839,0.001771165426850868,0.35069075451647186,0.05348919589089621,0.17747077577045697,0.4165781083953241,1
1759,E02001840,0.006566850538481744,0.34961912266876805,0.09797741003414762,0.22616233254531126,0.3196742842132913,1
1760,E02001841,0.0,0.30458561211611274,0.011779554059739168,0.08624316365166176,0.5973916701724863,1
1761,E02001842,0.0012582573136206354,0.3324944951242529,0.020761245674740483,0.14941805599245045,0.4960679458949355,1
1762,E02001843,0.0007044734061289186,0.3592814371257485,0.03346248679112364,0.1799929552659387,0.42655864741106025,1
1763,E02001844,0.0011279043537108053,0.32573877735168055,0.03879990976765171,0.14346943379201443,0.4908639747349425,1
1764,E02001845,0.0011009174311926607,0.32623853211009174,0.028256880733944955,0.1438532110091743,0.5005504587155963,1
1765,E02001846,0.004251442453689645,0.35286972365624053,0.07774066201032494,0.19678105071363497,0.3683571211661099,1
1766,E02001847,0.0,0.3361665958351041,0.026774330641733957,0.13939651508712284,0.4976625584360391,1
1767,E02001848,0.004624277456647399,0.3606936416184971,0.06127167630057803,0.22350674373795762,0.34990366088631986,1
1768,E02001849,0.006448146157979581,0.35787211176786676,0.058839333691563675,0.19344438473938744,0.3833960236432026,1
1769,E02001850,0.0013192612137203166,0.3644459102902375,0.030013192612137203,0.15468337730870713,0.4495382585751979,1
1770,E02001851,0.0025974025974025974,0.3262337662337662,0.05064935064935065,0.18727272727272729,0.43324675324675327,1
1771,E02001852,0.004556607080266386,0.3515597616543989,0.058885383806519455,0.2025937609533824,0.38240448650543285,1
1772,E02001855,0.004985754985754986,0.345679012345679,0.08072174738841406,0.2618708452041785,0.3067426400759734,1
1773,E02001856,0.004710446106954835,0.34386256580770297,0.05126073704627321,0.1853699085619285,0.4147963424771405,1
1774,E02001857,0.006457399103139014,0.347085201793722,0.07551569506726458,0.2062780269058296,0.3646636771300448,1
1775,E02001858,0.0052647878600185815,0.39021368844843607,0.05419634561783834,0.19696500464540107,0.353360173428306,1
1776,E02001859,0.002727582679849983,0.38697579270371635,0.08080463689055574,0.21343334469826117,0.31605864302761677,1
1777,E02001860,0.003654970760233918,0.3757309941520468,0.0533625730994152,0.22441520467836257,0.3428362573099415,1
1778,E02001861,0.005456634118322803,0.36932797242963816,0.0778288340034463,0.2389431361286617,0.3084434233199311,1
1779,E02001862,0.0037117228580266005,0.37364676770801114,0.06557377049180328,0.2177544076708939,0.33931333127126506,1
1780,E02001863,0.006134969325153374,0.3820040899795501,0.10756646216768916,0.24294478527607363,0.26134969325153373,1
1781,E02001865,0.003260225251926497,0.3992294013040901,0.07498518079430942,0.24925903971547125,0.2732661529342027,1
1782,E02001866,0.007831968672125312,0.35955856176575296,0.11819152723389106,0.2673549305802777,0.247063011747953,1
1783,E02001867,0.005021243723445346,0.3932020084974894,0.10312862108922363,0.25917342603321747,0.23947470065662418,1
1784,E02001868,0.0015214910612400153,0.3685812095853937,0.05096995055154051,0.1795359452263218,0.399391403575504,1
1785,E02001869,0.007237635705669481,0.4049055086449538,0.09248090068355448,0.26497788500201047,0.23039806996381182,1
1786,E02001870,0.004453103256331756,0.3876983022543835,0.0729195658224325,0.22516003339827442,0.30976899526857776,1
1787,E02001871,0.0070244450688395615,0.37032874402922167,0.0882270300646249,0.2416409103680809,0.29277887046923295,1
1788,E02001872,0.006811547194291274,0.3584171261758028,0.08011676938047356,0.23451183911774245,0.32014271813168993,1
1789,E02001873,0.006279829188646069,0.3795528761617684,0.06480783722682742,0.23335845265008792,0.3160010047726702,1
1790,E02001874,0.006333830104321907,0.3889716840536513,0.11847988077496274,0.2585692995529061,0.227645305514158,1
1791,E02001875,0.0036418816388467377,0.3544764795144158,0.06949924127465858,0.21942336874051593,0.352959028831563,1
1792,E02001876,0.00436323970548132,0.34796836651213525,0.06653940550859012,0.22334333242432505,0.35778565584946825,1
1793,E02001877,0.010145846544071021,0.3918833227647432,0.1192136968928345,0.25713379835129996,0.22162333544705137,1
1794,E02001878,0.006642066420664207,0.36974169741697416,0.09225092250922509,0.24944649446494466,0.2819188191881919,1
1795,E02001879,0.005901639344262295,0.37934426229508195,0.07934426229508197,0.2301639344262295,0.3052459016393443,1
1796,E02001880,0.005536130536130536,0.34644522144522144,0.10139860139860139,0.2502913752913753,0.29632867132867136,1
1797,E02001881,0.0069132388524023505,0.37020394054614586,0.10611821638437607,0.25475285171102663,0.2620117525060491,1
1798,E02001882,0.005378044922492882,0.3647579879784878,0.07719076241695666,0.2176526415691237,0.33502056311293893,1
1799,E02001883,0.00827357970215113,0.3491450634307777,0.09900717043574186,0.24186431329288471,0.30170987313844455,1
1800,E02001884,0.0040290088638195,0.41337630942788073,0.09186140209508462,0.24214343271555197,0.24858984689766317,1
1801,E02001886,0.0025944076102623233,0.3323724416258288,0.049582012107235514,0.1547996540789853,0.4606514845776881,1
1802,E02001888,0.00706436420722135,0.3575353218210361,0.08084772370486656,0.21860282574568288,0.3359497645211931,1
1803,E02001889,0.0022331397945511387,0.36578829834747656,0.08887896382313533,0.27780259044216166,0.2652970075926753,1
1804,E02001890,0.006354970494779845,0.3266000907852928,0.03608715388107127,0.13685882886972311,0.494098955969133,1
1805,E02001892,0.005185825410544511,0.37856525496974935,0.09881878421204264,0.23393834629789687,0.28349178910976663,1
1806,E02001893,0.002849002849002849,0.350110794555239,0.05729661285216841,0.20417853751187084,0.3855650522317189,1
1807,E02001895,0.009898190045248868,0.3506787330316742,0.07975113122171945,0.229920814479638,0.32975113122171945,1
1808,E02001896,0.006604506604506605,0.3853923853923854,0.10139860139860139,0.2498057498057498,0.2567987567987568,1
1809,E02001897,0.010741510741510741,0.3887733887733888,0.12127512127512127,0.2661122661122661,0.2130977130977131,1
1810,E02001898,0.00038022813688212925,0.35095057034220534,0.019011406844106463,0.15133079847908745,0.4783269961977186,1
1811,E02001899,0.0019723865877712033,0.2871231332769794,0.022541561003099463,0.11355311355311355,0.5748098055790364,1
1812,E02001900,0.005841548010222709,0.3271266885724717,0.07155896312522819,0.17269076305220885,0.42278203723986857,1
1813,E02001901,0.0013344008540165466,0.2540699226047505,0.02401921537229784,0.08246597277822258,0.6381104883907126,1
1814,E02001902,0.0028420625253755584,0.36012992285830286,0.04587900933820544,0.14535119772634997,0.4457978075517661,1
1815,E02001903,0.013207547169811321,0.3466981132075472,0.12216981132075472,0.2792452830188679,0.23867924528301887,1
1816,E02001904,0.006857142857142857,0.3878095238095238,0.06476190476190476,0.20304761904761906,0.3375238095238095,1
1817,E02001905,0.00037764350453172205,0.30060422960725075,0.01283987915407855,0.06910876132930513,0.6170694864048338,1
1818,E02001906,0.0012893243940175349,0.352501289324394,0.030170190820010316,0.14130995358432183,0.4747292418772563,1
1819,E02001907,0.0022753128555176336,0.34562002275312853,0.03686006825938567,0.16564277588168372,0.4496018202502844,1
1820,E02001908,0.005427408412483039,0.3781094527363184,0.11035730438715513,0.26322930800542743,0.24287652645861602,1
1821,E02001909,0.0059096665259603205,0.3663993246095399,0.10510764035457999,0.2672013507809202,0.2553820177289996,1
1822,E02001910,0.004694835680751174,0.35766111822449853,0.09389671361502347,0.27955612462654716,0.2641912078531797,1
1823,E02001911,0.004811774695726012,0.34786300594395697,0.07727144070195302,0.22417209170676478,0.3458816869515992,1
1824,E02001913,0.0025188916876574307,0.3394206549118388,0.055100755667506295,0.16467254408060453,0.43828715365239296,1
1825,E02001914,0.002591792656587473,0.3045356371490281,0.05010799136069115,0.16760259179265657,0.47516198704103674,1
1826,E02001915,0.005895507216914007,0.347631632445619,0.0636308192722098,0.1799146167920309,0.40292742427322625,1
1827,E02001916,0.005627962085308057,0.36670616113744076,0.06457345971563981,0.201718009478673,0.3613744075829384,1
1828,E02001918,0.0060346995222529546,0.30600955494091026,0.05506663314055821,0.1516218254966055,0.48126728689967313,1
1829,E02001919,0.005349636988918609,0.33282384409629345,0.05655330531142529,0.14749713412304166,0.45777607948032095,1
1830,E02001920,0.006176652254478073,0.3486720197652872,0.07813465101914763,0.2359481161210624,0.33106856084002473,1
1831,E02001921,0.004089336269267065,0.3403586033343819,0.056621579112928595,0.17615602390688895,0.4227744573765335,1
1832,E02001922,0.002282453637660485,0.40342368045649074,0.030813124108416547,0.17203994293865907,0.3914407988587732,1
1833,E02001923,0.0023767082590612004,0.34878193701723115,0.06327985739750445,0.20469399881164588,0.3808674985145573,1
1834,E02001924,0.0023971234518577705,0.35757091490211745,0.057530962844586496,0.17778665601278465,0.4047143427886536,1
1835,E02001925,0.0017624250969333803,0.33662319351427566,0.03454353189989425,0.13359182234755024,0.4934790271413465,1
1836,E02001926,0.0016165535079211122,0.33042353701907534,0.029097963142580018,0.13029421273844163,0.5085677335919819,1
1837,E02001927,0.004649618067087346,0.35536366655596147,0.07406177349717702,0.22052474261042843,0.34540019926934573,1
1838,E02001928,0.0026657780739753416,0.35554815061646117,0.0716427857380873,0.23758747084305232,0.3325558147284239,1
1839,E02001929,0.004558862965942612,0.3572003218020917,0.07964601769911504,0.22713864306784662,0.33145615446500404,1
1840,E02001930,0.001869158878504673,0.30965732087227416,0.03426791277258567,0.11214953271028037,0.5420560747663551,1
1841,E02001931,0.003472222222222222,0.35637626262626265,0.036931818181818184,0.14551767676767677,0.4577020202020202,1
1842,E02001932,0.0065040650406504065,0.33040650406504063,0.09203252032520325,0.20682926829268292,0.3642276422764228,1
1843,E02001933,0.002221516978736909,0.34052681688352904,0.050777530942557915,0.17423040304665185,0.4322437321485243,1
1844,E02001934,0.001745962461807071,0.3347883020515059,0.02531645569620253,0.13793103448275862,0.5002182453077259,1
1845,E02001935,0.0003049710277523635,0.34522720341567553,0.03690149435803599,0.1713937175968283,0.44617261360170785,1
1846,E02001936,0.00039184952978056425,0.329153605015674,0.02938871473354232,0.1328369905956113,0.5082288401253918,1
1847,E02001937,0.003986507206378411,0.353572523765716,0.07359705611775529,0.20607175712971482,0.3627721557804354,1
1848,E02001938,0.0025611838360842347,0.3232783153101878,0.035571997723392146,0.12407512805919181,0.514513375071144,1
1849,E02001939,0.007416962270235408,0.34279264753305383,0.06127055788455337,0.20025798129635602,0.38826185101580135,1
1850,E02001941,0.003965107057890563,0.337827121332276,0.06819984139571768,0.21649484536082475,0.37351308485329104,1
1851,E02001942,0.0029910269192422734,0.3326686606846128,0.03988035892323031,0.17148554336989033,0.45297441010302425,1
1852,E02001943,0.004168245547555892,0.3239863584691171,0.04812428950359985,0.1826449412656309,0.44107616521409626,1
1853,E02001944,0.0017595307917888563,0.32111436950146627,0.0469208211143695,0.15102639296187684,0.47917888563049854,1
1854,E02001945,0.00491320013101867,0.3416311824434982,0.07435309531608254,0.22830003275466754,0.35080248935473307,1
1855,E02001946,0.003117206982543641,0.3506857855361596,0.035536159600997506,0.14120947630922692,0.4694513715710723,1
1856,E02001947,0.007145543437382475,0.3497555471981948,0.09665287702143663,0.2820609251598345,0.26438510718315156,1
1857,E02001948,0.0029508196721311475,0.33967213114754097,0.04229508196721311,0.17245901639344263,0.4426229508196721,1
1858,E02001949,0.0022624434389140274,0.34351432880844646,0.04411764705882353,0.16553544494720965,0.4445701357466063,1
1859,E02001950,0.002699055330634278,0.35384615384615387,0.035897435897435895,0.15303643724696356,0.4545209176788124,1
