,GEOGRAPHY_CODE,Not in employment: Never worked,Not in employment: Not worked in the last 12 months,Not in employment: Worked in the last 12 months,Total: All usual residents aged 16 years and over not in employment the week before the census
3143,E02003291,0.24701873935264054,0.6376247262107568,0.11535653443660258,4109.0
3144,E02003292,0.2850887861834104,0.5628800778399417,0.15203113597664802,4111.0
3145,E02003293,0.2467593683714353,0.5771859533349045,0.17605467829366014,4243.0
3146,E02003294,0.15092838196286473,0.7472148541114059,0.10185676392572944,3770.0
3147,E02003295,0.22793921620901092,0.6595574513463076,0.11250333244468141,3751.0
3148,E02003296,0.16400638467677575,0.7186751795690344,0.11731843575418995,2506.0
3149,E02003297,0.21328803322008305,0.6636466591166478,0.12306530766326916,2649.0
3150,E02003298,0.2162053750501404,0.6710790212595267,0.11271560369033293,2493.0
3151,E02003299,0.19205607476635514,0.6621495327102803,0.14579439252336449,2140.0
3152,E02003300,0.20457232952305873,0.6633819471817107,0.1320457232952306,2537.0
3153,E02003301,0.30042270531400966,0.5467995169082126,0.1527777777777778,3312.0
3154,E02003302,0.3292247810574116,0.5254622121310412,0.14531300681154719,3083.0
3155,E02003303,0.27616169248205513,0.556101246694371,0.16773706082357387,2647.0
3156,E02003304,0.26469692354553764,0.6198598842522084,0.11544319220225403,3283.0
3157,E02003305,0.23137946231820186,0.6491846628470692,0.11943587483472895,2269.0
3158,E02003307,0.3011049723756906,0.5756906077348066,0.12320441988950276,3620.0
3159,E02003308,0.2326633165829146,0.6170854271356784,0.15025125628140704,1990.0
3160,E02003309,0.23850931677018633,0.6277432712215321,0.13374741200828158,2415.0
3161,E02003311,0.3326915671929149,0.5086638428956488,0.15864458991143626,2597.0
3162,E02003312,0.3283790060380864,0.47422201579191825,0.19739897816999535,2153.0
3163,E02003313,0.36934848133549736,0.48411778344539763,0.14653373521910504,4313.0
3164,E02003314,0.2186046511627907,0.6736434108527132,0.10775193798449613,2580.0
3165,E02003315,0.21988114532685035,0.6709886547811994,0.1091301998919503,1851.0
3166,E02003316,0.2361031518624642,0.6355300859598854,0.12836676217765042,3490.0
3167,E02003317,0.24554997717937016,0.6481058877225011,0.1063441350981287,2191.0
3168,E02003318,0.18743667679837892,0.690982776089159,0.12158054711246201,1974.0
3169,E02003319,0.28132678132678135,0.576986076986077,0.1416871416871417,2442.0
3170,E02003320,0.28243992606284657,0.5456561922365989,0.17190388170055454,2705.0
3171,E02003321,0.31247321045863696,0.5777968281183026,0.10972996142306043,2333.0
3172,E02003322,0.30085653104925053,0.4657387580299786,0.2334047109207709,2802.0
3173,E02003323,0.2940655447298494,0.5615589016829052,0.14437555358724535,2258.0
3174,E02003324,0.28976848394324123,0.561613144137416,0.1486183719193428,2678.0
3175,E02003325,0.3139874739039666,0.5169102296450939,0.16910229645093947,2395.0
3176,E02003326,0.28821850794944964,0.5780676722380759,0.13371381981247452,2453.0
3177,E02003327,0.23480777180653162,0.6209177346010748,0.14427449359239355,2419.0
3178,E02003328,0.36253252385082396,0.470656259034403,0.16681121711477306,3459.0
3179,E02003329,0.2976694915254237,0.5301906779661016,0.1721398305084746,1888.0
3180,E02003330,0.25927835051546394,0.6025773195876288,0.13814432989690723,1940.0
3181,E02003331,0.26069052898321193,0.6316122901488755,0.10769718086791258,3157.0
3182,E02003332,0.26926605504587153,0.6188073394495412,0.11192660550458716,2180.0
3183,E02003333,0.3487544483985765,0.50355871886121,0.14768683274021352,2248.0
3184,E02003334,0.3277399056109072,0.5312008390141584,0.14105925537493444,1907.0
3185,E02003335,0.36966394187102636,0.4732061762034514,0.15712988192552224,2202.0
3186,E02003336,0.18699910952804988,0.719946571682992,0.09305431878895815,2246.0
3187,E02003337,0.2668356263577118,0.6162201303403331,0.1169442433019551,2762.0
3188,E02003338,0.23305785123966943,0.6508264462809917,0.11611570247933885,2420.0
3189,E02003339,0.24486066697121975,0.6423024211968935,0.11283691183188671,2189.0
3190,E02003340,0.291220556745182,0.6067094932191291,0.10206995003568879,2802.0
3191,E02003341,0.20586747597369753,0.6757713707637835,0.11836115326251896,1977.0
3192,E02003342,0.19982547993019198,0.6989528795811518,0.1012216404886562,2292.0
3193,E02003343,0.16988586479367868,0.7322212467076383,0.09789288849868305,2278.0
3194,E02003344,0.28474422815753736,0.5898596650067904,0.12539610683567226,2209.0
3195,E02003345,0.2037144515380151,0.6622170632617528,0.13406848520023215,1723.0
3196,E02003346,0.22715736040609136,0.6670896785109983,0.10575296108291032,2364.0
3197,E02003347,0.23728813559322035,0.6115819209039548,0.15112994350282485,1416.0
3198,E02003348,0.17272104180945852,0.72960932145305,0.09766963673749143,2918.0
3199,E02003349,0.19517022961203484,0.6999208234362628,0.10490894695170229,2526.0
3200,E02003350,0.2539081004263382,0.6485078162008526,0.09758408337280909,2111.0
3201,E02003351,0.22063157894736843,0.6589473684210526,0.12042105263157894,2375.0
3202,E02003352,0.16682692307692307,0.7206730769230769,0.1125,2080.0
3203,E02003353,0.1849691146190803,0.6564859299931366,0.15854495538778313,2914.0
3204,E02003354,0.18436636399526254,0.658507698381366,0.1571259376233715,2533.0
3205,E02003355,0.22839845899834893,0.6070445789763346,0.16455696202531644,1817.0
3206,E02003356,0.1875,0.6569548872180451,0.15554511278195488,2128.0
3207,E02003357,0.21318427139552815,0.6148804934464148,0.17193523515805706,2594.0
3208,E02003358,0.2357142857142857,0.5755102040816327,0.18877551020408162,2940.0
3209,E02003359,0.1914590747330961,0.6185053380782918,0.1900355871886121,1405.0
3210,E02003360,0.21850809289232934,0.6090781140042224,0.1724137931034483,2842.0
3211,E02003361,0.20793085917641077,0.6471784443314692,0.14489069649211997,1967.0
3212,E02003362,0.2086864406779661,0.6393008474576272,0.1520127118644068,1888.0
3213,E02003363,0.2692307692307692,0.626486915146709,0.10428231562252181,2522.0
3214,E02003364,0.21863419798835362,0.6188459502382213,0.1625198517734251,1889.0
3215,E02003365,0.1720160481444333,0.695085255767302,0.1328986960882648,1994.0
3216,E02003366,0.26534653465346536,0.5534653465346535,0.18118811881188118,2020.0
3217,E02003367,0.2127329192546584,0.6495859213250518,0.13768115942028986,1932.0
3218,E02003368,0.1693548387096774,0.7091397849462365,0.12150537634408602,1860.0
3219,E02003369,0.16113965436711816,0.7094815506772536,0.1293787949556282,2141.0
3220,E02003370,0.16457960644007155,0.7160107334525939,0.11940966010733453,2236.0
3221,E02003371,0.17108825121819166,0.7049269085002707,0.12398484028153763,1847.0
3222,E02003372,0.1701346389228886,0.7135862913096696,0.11627906976744186,2451.0
3223,E02003373,0.21150729335494328,0.6535656401944895,0.13492706645056726,2468.0
3224,E02003374,0.20319214241866176,0.6697360343769183,0.1270718232044199,1629.0
3225,E02003375,0.18757259001161442,0.686411149825784,0.12601626016260162,1722.0
3226,E02003376,0.15442655935613683,0.7288732394366197,0.11670020120724346,1988.0
3227,E02003377,0.20770128354725786,0.6691948658109685,0.12310385064177364,3428.0
3228,E02003378,0.16623947272061515,0.7191504943244232,0.11461003295496155,2731.0
3229,E02003379,0.229621736814065,0.6345231752797017,0.13585508790623335,1877.0
3230,E02003380,0.16151361329026304,0.6806645131518227,0.15782187355791416,2167.0
3231,E02003381,0.15515222482435598,0.7177985948477752,0.12704918032786885,1708.0
3232,E02003382,0.1913770347558293,0.673559172899252,0.1350637923449186,2273.0
3233,E02003383,0.1618599175985874,0.6839317245438493,0.15420835785756326,1699.0
3234,E02003384,0.15942028985507245,0.7205615942028986,0.12001811594202899,2208.0
3235,E02003385,0.195822454308094,0.6516225289071242,0.1525550167847818,2681.0
3236,E02003386,0.18570254724732949,0.6737880032867708,0.14050944946589974,2434.0
3237,E02003387,0.1450863213811421,0.7290836653386454,0.12583001328021248,3012.0
3238,E02003388,0.17404737384140062,0.7070030895983522,0.11894953656024716,1942.0
3239,E02003389,0.16795665634674922,0.7132352941176471,0.11880804953560371,2584.0
3240,E02003390,0.1631027253668763,0.7148846960167715,0.1220125786163522,2385.0
3241,E02003391,0.17253660466956866,0.7099327265532251,0.11753066877720618,2527.0
3242,E02003392,0.2358744394618834,0.5964125560538116,0.16771300448430493,2230.0
3243,E02003393,0.17173822426010837,0.6915381408920384,0.13672363484785327,2399.0
3244,E02003394,0.3182743182743183,0.5372405372405372,0.1444851444851445,2457.0
3245,E02003395,0.35719905586152634,0.41935483870967744,0.22344610542879623,2542.0
3246,E02003396,0.2794354838709677,0.5443548387096774,0.17620967741935484,2480.0
3247,E02003397,0.24823805794831635,0.6315583398590446,0.120203602192639,2554.0
3248,E02003398,0.3531791907514451,0.3968208092485549,0.25,3460.0
3249,E02003400,0.24051309460181722,0.42704436130411544,0.3324425440940673,3742.0
3250,E02003401,0.2726222564497497,0.5845206006931074,0.14285714285714285,2597.0
3251,E02003402,0.32205029013539654,0.41295938104448743,0.26499032882011603,3102.0
3252,E02003403,0.2573454913880446,0.6068895643363729,0.13576494427558258,2961.0
3253,E02003404,0.32077824893988527,0.3714143177849838,0.30780743327513094,4009.0
3254,E02003405,0.3622910386407235,0.47656892299260073,0.16114003836667581,3649.0
3255,E02003406,0.31474258970358815,0.5429017160686428,0.14235569422776911,2564.0
3256,E02003407,0.35724137931034483,0.4896551724137931,0.15310344827586206,2900.0
3257,E02003408,0.40157958687727824,0.41433778857837184,0.18408262454434993,3292.0
3258,E02003409,0.30545836249125263,0.5241427571728482,0.17039888033589923,2858.0
3259,E02003410,0.49063202598051464,0.3559830127404447,0.15338496127904072,4003.0
3260,E02003411,0.4312182741116751,0.4114213197969543,0.15736040609137056,3940.0
