,GEOGRAPHY_CODE,Has not previously served in any UK armed forces,Previously served in UK regular armed forces,Previously served in UK reserve armed forces,Previously served in both regular and reserve UK armed forces,Total: All usual residents aged 16 and over
1287,E02001349,0.9543849323131254,0.028251912889935255,0.015891701000588582,0.0014714537963507945,1
1288,E02001350,0.9631031220435194,0.024124881740775782,0.012141280353200883,0.000630715862503942,1
1289,E02001351,0.9604644733204313,0.028891346419684823,0.008985346972629251,0.0016588332872546309,1
1290,E02001352,0.966859344894027,0.021965317919075144,0.009055876685934489,0.002119460500963391,1
1291,E02001353,0.961590070446159,0.023649781952364977,0.012076484401207649,0.0026836632002683663,1
1292,E02001354,0.9606973058637084,0.021711568938193343,0.015055467511885896,0.0025356576862123614,1
1293,E02001355,0.9655905664024744,0.02223081384109801,0.010052194084670405,0.002126425671757201,1
1294,E02001356,0.972964716664121,0.017870780510157325,0.007789827401863449,0.0013746754238582557,1
1295,E02001357,0.9670899660168127,0.021463065641209086,0.010194956179574315,0.0012520121624038634,1
1296,E02001358,0.9632155033195765,0.023506190561636463,0.009510138166158264,0.0037681679526287456,1
1297,E02001359,0.9594390507011866,0.023732470334412083,0.015318230852211435,0.0015102481121898597,1
1298,E02001360,0.9723163841807909,0.018361581920903956,0.007627118644067797,0.001694915254237288,1
1299,E02001361,0.9663879598662207,0.022073578595317726,0.01036789297658863,0.0011705685618729096,1
1300,E02001362,0.9625300240192154,0.021937550040032026,0.014411529223378704,0.0011208967173738991,1
1301,E02001363,0.9649604392055546,0.019053770385919586,0.014694009365412562,0.0012917810431131924,1
1302,E02001364,0.9697952564362456,0.01925805797689033,0.007703223190756132,0.003243462396107845,1
1303,E02001365,0.9678948794364671,0.02113248442156597,0.00907613112977513,0.001896505012191818,1
1304,E02001366,0.9634214186369958,0.0239221140472879,0.011265646731571627,0.0013908205841446453,1
1305,E02001367,0.9618691588785047,0.024174454828660437,0.012336448598130842,0.0016199376947040498,1
1306,E02001368,0.9698312595875235,0.020623828191580023,0.00852224305437191,0.0010226691665246293,1
1307,E02001369,0.9705882352941176,0.01661764705882353,0.011176470588235295,0.0016176470588235294,1
1308,E02001370,0.9648223439985858,0.023510694714512993,0.008308290613399329,0.003358670673501856,1
1309,E02001371,0.9621947139511542,0.02459016393442623,0.011375041820006692,0.0018400802944128472,1
1310,E02001372,0.9558852621167161,0.028486646884272996,0.013254203758654798,0.002373887240356083,1
1311,E02001373,0.96593707250342,0.02024623803009576,0.011627906976744186,0.002188782489740082,1
1312,E02001374,0.9738580463808855,0.017849613492621222,0.007167955024595924,0.0011243851018974,1
1313,E02001375,0.9636459430979979,0.022128556375131718,0.012293642430628733,0.001931858096241658,1
1314,E02001376,0.9811467949551423,0.010661812508126381,0.007801326225458328,0.0003900663112729164,1
1315,E02001377,0.9873272903282584,0.007304409046906627,0.0051042858400070406,0.0002640147848279504,1
1316,E02001378,0.9676067687348913,0.019016921837228043,0.011603545527800161,0.0017727639000805803,1
1317,E02001380,0.9628852670647088,0.02130062933677586,0.014200419557850574,0.0016136840406648378,1
1318,E02001381,0.9807253360385493,0.011285822977428354,0.007101191985797616,0.000887648998224702,1
1319,E02001382,0.9600497159090909,0.02556818181818182,0.013316761363636364,0.001065340909090909,1
1320,E02001383,0.9872788250260206,0.006707528622643692,0.0058979993061177285,0.00011564704521799469,1
1321,E02001384,0.9827656955272877,0.008514567090685269,0.008514567090685269,0.0002051702913418137,1
1322,E02001385,0.9870013446884806,0.008068130883012102,0.004332885103839832,0.0005976393246675631,1
1323,E02001386,0.9543692215926036,0.02967491798389502,0.014017297942141366,0.0019385624813599762,1
1324,E02001387,0.9734662576687116,0.01625766871165644,0.00843558282208589,0.0018404907975460123,1
1325,E02001388,0.9796288544718851,0.010464629552113856,0.009069345611832008,0.0008371703641691084,1
1326,E02001389,0.9760740482011876,0.013622074746769124,0.009081383164512749,0.0012224938875305623,1
1327,E02001390,0.9710126088652021,0.017288444040036398,0.01065904068633823,0.001039906408423242,1
1328,E02001391,0.9553778151968007,0.027573142496316566,0.015365186276573352,0.0016838560303094085,1
1329,E02001392,0.9571969696969697,0.02784090909090909,0.0125,0.002462121212121212,1
1330,E02001393,0.9708306911857958,0.019340519974635383,0.009194673430564362,0.0006341154090044388,1
1331,E02001394,0.9689376141999478,0.020882276168102322,0.009005481597494126,0.0011746280344557558,1
1332,E02001395,0.964168039538715,0.022034596375617794,0.011326194398682043,0.002471169686985173,1
1333,E02001396,0.9696002431980544,0.018695850433196534,0.01094391244870041,0.0007599939200486396,1
1334,E02001397,0.9548565840938722,0.029335071707953065,0.014178617992177314,0.0016297262059973925,1
1335,E02001398,0.9678214010777522,0.021862971516551193,0.009237875288683603,0.001077752117013087,1
1336,E02001399,0.9614512471655329,0.0231990231990232,0.013431013431013432,0.0019187162044304901,1
1337,E02001400,0.9635010630758327,0.020552799433026223,0.014883061658398299,0.0010630758327427356,1
1338,E02001401,0.9565349083749811,0.026654550961684082,0.01378161441768893,0.0030289262456459185,1
1339,E02001402,0.9623023915687069,0.02432103769760843,0.01229563572490204,0.001080935008782597,1
1340,E02001403,0.9676034348165495,0.022833723653395786,0.008782201405152224,0.00078064012490242,1
1341,E02001404,0.966532582461786,0.020595333869670152,0.010780370072405471,0.002091713596138375,1
1342,E02001405,0.9593982960596379,0.025958466453674122,0.012779552715654952,0.001863684771033014,1
1343,E02001406,0.9477310169237682,0.036543357795417106,0.013179571663920923,0.0025460536168938146,1
1344,E02001407,0.9557661927330173,0.03238546603475513,0.009478672985781991,0.002369668246445498,1
1345,E02001408,0.9564936463493431,0.031014430325220763,0.009692009476631487,0.0027999138488046522,1
1346,E02001409,0.9581367924528302,0.03207547169811321,0.008726415094339622,0.0010613207547169811,1
1347,E02001410,0.9540229885057471,0.03639846743295019,0.008301404853128991,0.001277139208173691,1
1348,E02001411,0.958743842364532,0.030377668308702793,0.008825944170771757,0.002052545155993432,1
1349,E02001412,0.9586430598729558,0.030679821597513177,0.00946073793755913,0.0012163805919718882,1
1350,E02001413,0.9564486947531662,0.03334194882398553,0.009046265184802274,0.0011630912380460067,1
1351,E02001414,0.9520711342441986,0.034482758620689655,0.011494252873563218,0.001951854261548471,1
1352,E02001415,0.9604427508619126,0.02975866448920341,0.008346942478679006,0.0014516421702050445,1
1353,E02001416,0.9623130608175473,0.029112662013958127,0.007377866400797607,0.0011964107676969093,1
1354,E02001417,0.9593126924947317,0.029502350461987355,0.009563948776138758,0.0016210082671421625,1
1355,E02001418,0.9610048743907011,0.030371203599550055,0.007311586051743532,0.0013123359580052493,1
1356,E02001419,0.9663648124191462,0.024902975420439843,0.00760025873221216,0.001131953428201811,1
1357,E02001420,0.9629395662244683,0.028111181301326595,0.008001684565171615,0.0009475679090334807,1
1358,E02001421,0.9587617089330591,0.030957276673520676,0.009138679460817912,0.001142334932602239,1
1359,E02001422,0.9614717780774418,0.027547678674629168,0.00982469659025236,0.0011558466576767482,1
1360,E02001423,0.9558080808080808,0.02886002886002886,0.013167388167388168,0.0021645021645021645,1
1361,E02001425,0.9578488372093024,0.03264758497316637,0.007714669051878354,0.0017889087656529517,1
1362,E02001426,0.9489862655330281,0.035099193372574666,0.013734466971877043,0.0021800741225201656,1
1363,E02001427,0.9635925117721373,0.02618582749511887,0.007465257838520731,0.0027564028942230387,1
1364,E02001428,0.9477861319966583,0.03968253968253968,0.01148705096073517,0.0010442773600668337,1
1365,E02001429,0.9414351037636299,0.045550474850510024,0.010728104115371086,0.0022863172704889203,1
1366,E02001430,0.9479610987886026,0.038559972700904284,0.010066541545811295,0.003412386964681795,1
1367,E02001431,0.9438775510204082,0.04351740696278512,0.010354141656662664,0.0022509003601440575,1
1368,E02001432,0.9548022598870056,0.034486817325800376,0.008592278719397363,0.00211864406779661,1
1369,E02001433,0.9592322065568201,0.029556650246305417,0.009682350942755224,0.0015287922541192458,1
1370,E02001434,0.9597156398104265,0.02995937711577522,0.009309410968178741,0.001015572105619499,1
1371,E02001435,0.9642363987848661,0.025131179232256284,0.009527754763877383,0.0011046672190002762,1
1372,E02001436,0.9577338129496403,0.030190133607399795,0.01066289825282631,0.0014131551901336073,1
1373,E02001437,0.9447150511446664,0.04079396005845105,0.012055528494885533,0.0024354603019970775,1
1374,E02001438,0.9575008465966813,0.029800203183203523,0.011683034202505925,0.001015916017609211,1
1375,E02001439,0.9453937592867756,0.04290490341753343,0.008729569093610699,0.0029717682020802376,1
1376,E02001440,0.9385697984024344,0.04298212248003043,0.01502472422974515,0.003423354887790034,1
1377,E02001441,0.9561371175820126,0.03077773682270549,0.01142646516771102,0.0016586804275709546,1
1378,E02001442,0.9503629586030998,0.034726309593878756,0.012164018049833235,0.00274671375318815,1
1379,E02001443,0.9483193277310924,0.034873949579831934,0.01407563025210084,0.0027310924369747898,1
1380,E02001444,0.9507640067911715,0.03395585738539898,0.013582342954159592,0.001697792869269949,1
1381,E02001445,0.9493016037247801,0.035350922572857386,0.013450594930160372,0.0018968787722021038,1
1382,E02001446,0.956201993789835,0.030397123713025005,0.01193005393038078,0.0014708285667592745,1
1383,E02001447,0.9464527353566595,0.036535859269282815,0.014498356852890006,0.002513048521167601,1
1384,E02001448,0.9526325057228385,0.032047895756295124,0.013382637788343019,0.0019369607325233316,1
1385,E02001449,0.9513036809815951,0.03284764826175869,0.0135480572597137,0.0023006134969325155,1
1386,E02001450,0.9589887640449438,0.025842696629213482,0.013342696629213483,0.0018258426966292136,1
1387,E02001451,0.9502384408044785,0.03504043126684636,0.012647729628861704,0.0020733982998133943,1
1388,E02001452,0.9509669857394022,0.033014260597773,0.013674545809728463,0.002344207853096308,1
1389,E02001453,0.9562714187799863,0.028649760109664153,0.013296778615490062,0.0017820424948594928,1
1390,E02001454,0.9464639788499669,0.036847323198942496,0.01569729015201586,0.0009914077990746861,1
1391,E02001455,0.9491325585312448,0.03335017685699848,0.014485430352029644,0.003031834259727135,1
1392,E02001456,0.956277125864009,0.030220221829287897,0.011734447837968173,0.00176820446873493,1
1393,E02001457,0.9579158316633266,0.02750956458371288,0.012570595736928402,0.002004008016032064,1
1394,E02001458,0.9591066373073294,0.026737967914438502,0.012268008807801196,0.0018873859704309531,1
1395,E02001459,0.9563806777217015,0.02901946647440519,0.012797404470079307,0.001802451333813987,1
1396,E02001460,0.9566781591965222,0.0313296357367711,0.011092789686703642,0.000899415380002998,1
1397,E02001461,0.9511165816775101,0.03147529453138737,0.014418850008791981,0.002989273782310533,1
1398,E02001462,0.9553749170537492,0.02936297279362973,0.011114797611147977,0.004147312541473125,1
1399,E02001463,0.9558178752107925,0.028161888701517708,0.014671163575042159,0.0013490725126475548,1
1400,E02001464,0.9618894256575417,0.023438897835033102,0.012524601896582574,0.0021470746108427268,1
1401,E02001465,0.9539709783117492,0.03385863629271337,0.009673896083632392,0.0024964893119051334,1
1402,E02001466,0.9577464788732394,0.027892847279756973,0.01284175642087821,0.0015189174261253798,1
1403,E02001467,0.9476248477466505,0.03882460414129111,0.010200974421437272,0.0033495736906211937,1
1404,E02001468,0.9460869565217391,0.03889328063241107,0.012964426877470356,0.0020553359683794467,1
1405,E02001469,0.9452991452991453,0.037296037296037296,0.01522921522921523,0.0021756021756021756,1
1406,E02001470,0.9434183523893287,0.03928466725300499,0.014218704192318968,0.0030782761653474055,1
1407,E02001471,0.949467170849089,0.036094877964936406,0.012203506359573736,0.002234444826400825,1
1408,E02001472,0.9423145189918353,0.04011359602413916,0.014022009229676962,0.003549875754348598,1
1409,E02001473,0.94928,0.03472,0.01328,0.00272,1
1410,E02001474,0.9544405997693195,0.03517877739331027,0.008266051518646674,0.002114571318723568,1
1411,E02001475,0.9406485825005099,0.04242300632265959,0.01305323271466449,0.0038751784621660207,1
1412,E02001476,0.95556640625,0.030598958333333332,0.011881510416666666,0.001953125,1
1413,E02001477,0.9591586327782646,0.02997370727432077,0.009114811568799298,0.0017528483786152498,1
1414,E02001478,0.9411938972004148,0.04340097763294327,0.013183232113760924,0.0022218930528810545,1
1415,E02001479,0.9545816733067729,0.030079681274900398,0.013147410358565738,0.0021912350597609563,1
1416,E02001480,0.9505768631119427,0.03570314936077331,0.011225444340505144,0.002494543186778921,1
1417,E02001481,0.9522189349112427,0.0356508875739645,0.009763313609467455,0.002366863905325444,1
1418,E02001482,0.9541201328101419,0.03380621792936915,0.011168125565952309,0.0009055236945366737,1
1419,E02001483,0.9434489561071839,0.0387966463915831,0.013480190695380569,0.004274206805852375,1
1420,E02001484,0.9482940027055464,0.03427025402074252,0.014279272508642717,0.0031564707650683903,1
1421,E02001485,0.9473286766094016,0.03662450443647348,0.013215027373985274,0.0028317915801397016,1
1422,E02001486,0.9437118956472423,0.04182617325960584,0.011768041967956899,0.0026938891251949526,1
1423,E02001487,0.9602898146858019,0.027588128744600808,0.009474710881984117,0.0026473456876132087,1
1424,E02001488,0.9595647698867814,0.02793706807822379,0.010880752830466108,0.0016174092045287457,1
1425,E02001489,0.9436313577742356,0.040863642950297055,0.012461962034487755,0.003043037240979568,1
1426,E02001490,0.9476932118718777,0.03526300323244196,0.015280634734058184,0.001763150161622098,1
1427,E02001491,0.950009396729938,0.03777485435068596,0.01033640293177974,0.0018793459875963165,1
1428,E02001492,0.946499444356247,0.03714875377043975,0.013335450071439912,0.0030163518018733134,1
1429,E02001493,0.9536905101168424,0.03419777714448561,0.010829296095753777,0.0012824166429182104,1
1430,E02001494,0.9540972458347501,0.030431825909554573,0.013090785447126827,0.0023801428085685142,1
1431,E02001495,0.9519664231307322,0.035131353956163534,0.011814083631276232,0.001088139281828074,1
1432,E02001496,0.9517640023918676,0.033486147099860475,0.013155272074945186,0.0015945784333266893,1
1433,E02001497,0.9510185041206656,0.035608770020214585,0.011351267299020371,0.002021458560099518,1
1434,E02001498,0.9542450432130147,0.03219793255380444,0.011692933401118455,0.0018640908320623623,1
1435,E02001499,0.9451241453760345,0.03976250449802087,0.013134220942785175,0.00197912918315941,1
1436,E02001500,0.9386692695623882,0.03969415975272491,0.016593460224499756,0.005043110460387181,1
1437,E02001501,0.9519836272040302,0.0313287153652393,0.015270780856423173,0.0014168765743073047,1
1438,E02001502,0.9535997982599924,0.034043626276635985,0.011095700416088766,0.0012608750472828142,1
1439,E02001503,0.9470717193861572,0.03742561854055747,0.013623551518947698,0.0018791105543376136,1
1440,E02001504,0.9512807634354595,0.03465595178302361,0.013058764439979909,0.0010045203415369162,1
1441,E02001505,0.9452029175238451,0.03890031793529082,0.013278473910604077,0.002618290630259959,1
1442,E02001506,0.9496088051982495,0.033815143880122,0.01458692481103302,0.0019891261105954116,1
1443,E02001507,0.9454047578298819,0.039534485709395856,0.01266472702378915,0.002396029436933082,1
1444,E02001508,0.9454490199057894,0.03950767360583498,0.013067922808083879,0.001975383680291749,1
1445,E02001509,0.9567290709996468,0.03602967149417167,0.005828329212292476,0.001412928293889085,1
1446,E02001510,0.9575883575883576,0.0340956340956341,0.006652806652806653,0.0016632016632016633,1
1447,E02001511,0.9493370275084109,0.04235107856718781,0.006134969325153374,0.0021769245992479713,1
1448,E02001512,0.9557746478873239,0.03535211267605634,0.0067605633802816905,0.002112676056338028,1
1449,E02001513,0.9591772648767467,0.03250117757889778,0.0069084628670120895,0.001413094677343382,1
1450,E02001514,0.9587020648967551,0.032448377581120944,0.0075385119632907244,0.0013110455588331695,1
1451,E02001515,0.9554429028815368,0.03615261472785486,0.007070437566702241,0.0013340448239060833,1
1452,E02001516,0.954,0.036,0.0078,0.0022,1
1453,E02001517,0.9515839808726838,0.03930065750149432,0.007322175732217573,0.0017931858936043037,1
1454,E02001518,0.9591642924976258,0.032407407407407406,0.006766381766381766,0.0016619183285849952,1
1455,E02001519,0.9617102744097,0.029993618379068283,0.006700701978302489,0.001595405232929164,1
1456,E02001520,0.9550127226463104,0.034300254452926206,0.008549618320610687,0.002137404580152672,1
1457,E02001521,0.9681116093672147,0.025411061285500747,0.005580468360737419,0.0008968609865470852,1
1458,E02001522,0.9535652864135468,0.03757110728932399,0.006350046302420955,0.0025135599947082947,1
1459,E02001523,0.955718270571827,0.035390516039051606,0.008193863319386332,0.000697350069735007,1
1460,E02001524,0.9595862861520782,0.0319862095384026,0.007661367554108408,0.0007661367554108408,1
1461,E02001525,0.9646128974312915,0.02748338422848931,0.006287048679719777,0.0016166696604993714,1
1462,E02001526,0.9624580536912751,0.02978187919463087,0.0065016778523489934,0.0012583892617449664,1
1463,E02001527,0.9523239577099541,0.03849990025932575,0.007979253939756632,0.0011968880909634949,1
1464,E02001528,0.9589166857929768,0.033165021803993576,0.005737893045673629,0.002180399357355979,1
1465,E02001529,0.961840917880624,0.028103648317648576,0.008379528168106226,0.0016759056336212454,1
1466,E02001530,0.9578155084894101,0.03343252231752144,0.005776299667425171,0.0029756695256432696,1
1467,E02001531,0.9596102467389596,0.03331761747603332,0.005500550055005501,0.0015715857300015717,1
1468,E02001532,0.9559689192371086,0.034377207440546266,0.008123381210266071,0.0015304921120791147,1
1469,E02001533,0.9495079851588966,0.041135667043071464,0.007904500725923537,0.0014518470721084046,1
1470,E02001534,0.9628671238193816,0.02833484279984474,0.007504204942424634,0.0012938284383490748,1
1471,E02001535,0.9580342352291552,0.03147432357813363,0.008650837474691699,0.0018406037180195105,1
1472,E02001536,0.9599069512862616,0.0331143951833607,0.005336617405582923,0.0016420361247947454,1
1473,E02001537,0.9615106352192158,0.03168861235711185,0.0054984806829691795,0.0013022717407032266,1
1474,E02001538,0.956897883516144,0.03645913795767032,0.00587053916267573,0.0007724393635099645,1
1475,E02001539,0.9535962877030162,0.03692962103634957,0.0075406032482598605,0.0019334880123743233,1
1476,E02001540,0.9488237721832439,0.04085843995047462,0.00856376392901362,0.0017540239372678499,1
1477,E02001541,0.9433484544783205,0.04747336216900517,0.006435277982909589,0.002742905369764743,1
1478,E02001542,0.9504174476060657,0.036121996933038,0.010223206679161698,0.0032373487817345375,1
1479,E02001543,0.9451036228444867,0.044613194114855245,0.007751937984496124,0.0025312450561619996,1
1480,E02001544,0.9479777477071117,0.04254999248233348,0.007216959855660803,0.0022552999548940008,1
1481,E02001545,0.9410937719668213,0.04779980317728103,0.008716434697033601,0.002389990158864052,1
1482,E02001546,0.9335304705579841,0.0543841604525585,0.008614039598868604,0.0034713293905888403,1
1483,E02001547,0.9526420156304678,0.03942610521404409,0.006182199930012831,0.0017496792254753295,1
1484,E02001548,0.9529335912314636,0.039974210186976146,0.00548033526756931,0.0016118633139909735,1
1485,E02001549,0.9414423265867558,0.04617803104735704,0.00923560620947141,0.003144036156415799,1
1486,E02001550,0.9521822849807445,0.03754813863928113,0.009146341463414634,0.001123234916559692,1
1487,E02001551,0.95280296784831,0.03751030502885408,0.00741962077493817,0.002267106347897774,1
1488,E02001552,0.9494086727989488,0.04287122207621551,0.006570302233902759,0.0011498028909329829,1
1489,E02001553,0.9521348591116033,0.03851359665313154,0.0068906115417743325,0.002460932693490833,1
1490,E02001554,0.9464426877470355,0.04466403162055336,0.0071146245059288534,0.0017786561264822134,1
1491,E02001555,0.9364059384001773,0.05162862840682473,0.008641701750498559,0.003323731442499446,1
1492,E02001556,0.9452413793103448,0.04648275862068966,0.007172413793103448,0.001103448275862069,1
1493,E02001557,0.9623598820058997,0.029498525073746312,0.007079646017699115,0.0010619469026548673,1
1494,E02001558,0.9452899248699672,0.042766326334039685,0.008090926603737237,0.0038528221922558272,1
1495,E02001559,0.9511885895404121,0.03724247226624406,0.010301109350237718,0.0012678288431061807,1
1496,E02001560,0.9724483406386976,0.02118555625130453,0.00469630557294928,0.0016697975370486328,1
1497,E02001561,0.9603822416882342,0.027672705554449534,0.009356957993231137,0.002588094764085208,1
1498,E02001562,0.9423281549265802,0.04575441583315599,0.009363694403064482,0.002553734837199404,1
1499,E02001563,0.9495508982035928,0.04221556886227545,0.006736526946107785,0.0014970059880239522,1
1500,E02001564,0.9241117122386314,0.06609153384997807,0.008042111419798216,0.001754642491592338,1
1501,E02001565,0.9486790160947465,0.04190707561494078,0.007440024293956878,0.0019738839963559063,1
1502,E02001566,0.9595854922279793,0.030199851961509993,0.008882309400444115,0.0013323464100666173,1
1503,E02001567,0.9509477644335118,0.038634061640862395,0.007958327304297496,0.0024598466213283173,1
1504,E02001568,0.9539221064179924,0.03547266410678369,0.009325287986834888,0.0012799414883891023,1
1505,E02001569,0.9549151091453845,0.03609644742473962,0.007561706377514624,0.0014267370523612499,1
1506,E02001570,0.9540617240156084,0.03600567577155019,0.007626818020574672,0.0023057821922667612,1
1507,E02001571,0.946113782051282,0.04266826923076923,0.008413461538461538,0.0028044871794871795,1
1508,E02001572,0.9466237942122186,0.04163987138263665,0.009163987138263666,0.002572347266881029,1
1509,E02001573,0.9529199475065617,0.037073490813648295,0.00902230971128609,0.000984251968503937,1
1510,E02001574,0.9364161849710982,0.05122583217061989,0.008570859079130955,0.003787123779150887,1
1511,E02001575,0.9397335932423652,0.047595841455490576,0.011046133853151396,0.0016244314489928524,1
1512,E02001576,0.9369994660971703,0.05125467164975974,0.009610250934329953,0.002135611318739989,1
1513,E02001577,0.9482604817127565,0.043710972346119537,0.006422836752899197,0.0016057091882247993,1
1514,E02001578,0.959864020177651,0.031472749204956685,0.007018313411558285,0.001644917205833973,1
1515,E02001579,0.9576713008937437,0.03289473684210526,0.0067030784508440916,0.002730883813306852,1
1516,E02001580,0.956125595738716,0.032380151387720775,0.009391645640594337,0.0021026072329688814,1
1517,E02001581,0.963388086285375,0.02810211755392836,0.006728676034039185,0.0017811201266574313,1
1518,E02001582,0.9630920323142721,0.02962141612545541,0.005702518612387138,0.001584032947885316,1
1519,E02001583,0.9631221719457014,0.026244343891402715,0.00904977375565611,0.001583710407239819,1
1520,E02001584,0.9643478260869566,0.02591304347826087,0.0076521739130434785,0.0020869565217391303,1
1521,E02001585,0.9609669110362592,0.030315038636813948,0.006934812760055479,0.0017832375668714088,1
1522,E02001586,0.9560735096369342,0.03511131032421933,0.007171671896010758,0.0016435081428357986,1
1523,E02001587,0.9661512745507731,0.025491015461763477,0.0071040534893439195,0.0012536564981195152,1
1524,E02001588,0.9644428797746876,0.026931878190459425,0.006864988558352402,0.0017602534765006161,1
1525,E02001589,0.9614152813786793,0.029891718773829495,0.007320420924203141,0.0013725789232880892,1
1526,E02001590,0.9722908577479703,0.021355453582774443,0.005118249205788916,0.0012354394634662902,1
1527,E02001591,0.9731234096692112,0.01987913486005089,0.006202290076335878,0.0007951653944020356,1
1528,E02001592,0.9664944855507469,0.02638559262878682,0.006003071338824515,0.0011168504816417703,1
1529,E02001593,0.9757760631616723,0.019917459178180514,0.0035887313834559484,0.0007177462766911897,1
1530,E02001594,0.9765258215962441,0.017214397496087636,0.00539036689271431,0.000869414014953921,1
1531,E02001595,0.9555111934977898,0.036361043775844856,0.006701839441038072,0.0014259232853272494,1
1532,E02001596,0.95139189384105,0.03533823741526035,0.011539016298860522,0.0017308524448290783,1
1533,E02001597,0.959074495118363,0.031028487361241138,0.0069546609602781865,0.002942356560117694,1
1534,E02001598,0.9602708226877874,0.0314256515074093,0.007281553398058253,0.001021972406745018,1
1535,E02001600,0.9715661032128065,0.02026195007276391,0.007836113287809247,0.0003358334266203963,1
1536,E02001602,0.9644772117962467,0.02613941018766756,0.007640750670241287,0.001742627345844504,1
1537,E02001603,0.9614546673370202,0.027652086475615886,0.009720127367186191,0.0011731188201776438,1
1538,E02001604,0.9689855696747792,0.0227223777729916,0.007430540598750808,0.0008615119534783546,1
1539,E02001605,0.953409640496534,0.035950346606480735,0.008383040464291471,0.0022569724326938576,1
1540,E02001606,0.959033934576582,0.03317028431672271,0.006114338122898196,0.001681442983797004,1
1541,E02001607,0.9572815533980582,0.031345353675450764,0.009708737864077669,0.001664355062413315,1
1542,E02001608,0.9571378586424073,0.030965710286913927,0.009097270818754374,0.0027991602519244225,1
1543,E02001609,0.9550923335198657,0.03483491885842194,0.007974258533855624,0.002098489087856743,1
1544,E02001610,0.9551488053653766,0.033952773508453264,0.00964091099622747,0.0012575101299427134,1
1545,E02001611,0.9533134889550369,0.03603321322262259,0.009713300955663482,0.0009399968666771111,1
1546,E02001612,0.9621689785624212,0.027952921395544346,0.007776376628835646,0.002101723413198823,1
1547,E02001613,0.9601759391345697,0.030076081787922017,0.007489300998573466,0.002258678078934855,1
1548,E02001614,0.9667164497546405,0.02346917004480478,0.009067633880947302,0.0007467463196074248,1
1549,E02001615,0.958950418544752,0.02994204764971024,0.00901481004507405,0.0020927237604636186,1
1550,E02001616,0.9636666666666667,0.0275,0.007333333333333333,0.0015,1
1551,E02001617,0.9700460829493087,0.02165898617511521,0.007373271889400922,0.0009216589861751152,1
1552,E02001618,0.9671945701357466,0.023001508295625944,0.008672699849170438,0.0011312217194570137,1
1553,E02001619,0.96949753195798,0.023161625110745477,0.006201746614352613,0.0011390963169219087,1
1554,E02001620,0.9715594579118152,0.02099637335369345,0.006298912006108036,0.0011452567283832794,1
1555,E02001621,0.9733275032794053,0.02120682116309576,0.004591167468299082,0.0008745080891998251,1
1556,E02001622,0.9677510209829602,0.026615969581749048,0.004506407548232643,0.0011266018870581607,1
1557,E02001623,0.9740634005763689,0.020012808197246237,0.005443483829650976,0.0004803073967339097,1
1558,E02001624,0.9670127480615062,0.023787619923774476,0.008148245498751478,0.0010513865159679327,1
1559,E02001625,0.9704034391534392,0.019345238095238096,0.008597883597883597,0.0016534391534391533,1
1560,E02001626,0.9663970130678282,0.024268823895457373,0.008089607965152458,0.0012445550715619166,1
1561,E02001627,0.9721059972105998,0.017334130304841603,0.008567443713887228,0.0019924287706714486,1
1562,E02001628,0.9813025210084033,0.012394957983193277,0.0058823529411764705,0.0004201680672268908,1
1563,E02001629,0.974516001580403,0.017977084156459898,0.006321612011062821,0.001185302252074279,1
1564,E02001630,0.9874723655121592,0.007221812822402358,0.004863669859985262,0.0004421518054532056,1
1565,E02001631,0.9643312101910828,0.024044585987261148,0.009554140127388535,0.002070063694267516,1
1566,E02001632,0.988499267110159,0.006765136994024129,0.004059082196414477,0.0006765136994024129,1
1567,E02001633,0.9584964761158966,0.030696945967110416,0.00971025841816758,0.001096319498825372,1
1568,E02001634,0.9738341968911917,0.017616580310880828,0.007253886010362694,0.0012953367875647669,1
1569,E02001635,0.9563912782556512,0.033006601320264055,0.009601920384076815,0.0010002000400080016,1
1570,E02001636,0.977955395126982,0.015212066520562072,0.006059043444630656,0.0007734949078251901,1
1571,E02001637,0.9892863029503873,0.007417174880501072,0.0032965221691115872,0.0,1
1572,E02001638,0.9817237398999615,0.00923432089265102,0.008272412466333205,0.0007695267410542517,1
1573,E02001639,0.9752941176470589,0.016666666666666666,0.006274509803921568,0.0017647058823529412,1
1574,E02001640,0.9846783780213975,0.009642055210672303,0.005415400871747457,0.0002641658961828028,1
1575,E02001642,0.9748450166905103,0.01967095851216023,0.004887935145445875,0.0005960896518836433,1
1576,E02001643,0.9678762641284949,0.02399365457069205,0.00694031330557208,0.001189767995240928,1
1577,E02001646,0.9840841267585619,0.00881057268722467,0.006821088532044906,0.0002842120221685377,1
1578,E02001647,0.9650225977598742,0.026134800550206328,0.006288072312831598,0.0025545293770878365,1
1579,E02001648,0.9821917808219178,0.01315068493150685,0.003972602739726027,0.0006849315068493151,1
1580,E02001649,0.9743344872866181,0.016712426883132386,0.007878715530619553,0.0010743702996299392,1
1581,E02001650,0.9878937470615891,0.006582040432534086,0.005171603196991067,0.0003526093088857546,1
1582,E02001651,0.9659352462789628,0.02240294614086236,0.010280804050943686,0.0013810035292312413,1
1583,E02001652,0.9920208152645273,0.004596704249783174,0.003035559410234172,0.0003469210754553339,1
1584,E02001653,0.9774789915966386,0.013949579831932773,0.007563025210084034,0.0010084033613445378,1
1585,E02001654,0.9642788553869791,0.027078932206644903,0.007874015748031496,0.0007681966583445362,1
