,GEOGRAPHY_CODE,Lives in a communal establishment,Lives in a household,Total: All usual residents
2090,E02002188,0.0,1.0,1
2091,E02002189,0.1111111111111111,0.8888888888888888,1
2092,E02002190,0.018518518518518517,0.9814814814814815,1
2093,E02002191,0.0,1.0,1
2094,E02002192,0.029508196721311476,0.9704918032786886,1
2095,E02002193,0.0,1.0,1
2096,E02002194,0.0,1.0,1
2097,E02002195,0.03529411764705882,0.9647058823529412,1
2098,E02002196,0.0,1.0,1
2099,E02002197,0.032467532467532464,0.9675324675324676,1
2100,E02002198,0.0033112582781456954,0.9966887417218543,1
2101,E02002199,0.0,1.0,1
2102,E02002200,0.04700854700854701,0.9529914529914529,1
2103,E02002201,0.020887728459530026,0.97911227154047,1
2104,E02002202,0.0,1.0,1
2105,E02002203,0.0,1.0,1
2106,E02002204,0.01808785529715762,0.9819121447028424,1
2107,E02002205,0.003003003003003003,0.996996996996997,1
2108,E02002206,0.0,1.0,1
2109,E02002207,0.0375,0.9625,1
2110,E02002208,0.0,1.0,1
2111,E02002209,0.0,1.0,1
2112,E02002210,0.011976047904191617,0.9880239520958084,1
2113,E02002211,0.07792207792207792,0.922077922077922,1
2114,E02002212,0.024691358024691357,0.9753086419753086,1
2115,E02002213,0.0,1.0,1
2116,E02002214,0.0,1.0,1
2117,E02002215,0.0,1.0,1
2118,E02002216,0.09375,0.90625,1
2119,E02002217,0.017543859649122806,0.9824561403508771,1
2120,E02002218,0.0,1.0,1
2121,E02002219,0.0,1.0,1
2122,E02002220,0.0,1.0,1
2123,E02002222,0.013422818791946308,0.9865771812080537,1
2124,E02002223,0.02857142857142857,0.9714285714285714,1
2125,E02002224,0.06349206349206349,0.9365079365079365,1
2126,E02002225,0.0035714285714285713,0.9964285714285714,1
2127,E02002226,0.13636363636363635,0.8636363636363636,1
2128,E02002227,0.0,1.0,1
2129,E02002228,0.005747126436781609,0.9942528735632183,1
2130,E02002229,0.012552301255230125,0.9874476987447699,1
2131,E02002230,0.0,1.0,1
2132,E02002231,0.0,1.0,1
2133,E02002232,0.0,1.0,1
2134,E02002233,0.0,1.0,1
2135,E02002234,0.0,1.0,1
2136,E02002235,0.0,1.0,1
2137,E02002236,0.0,1.0,1
2138,E02002237,0.009433962264150943,0.9905660377358491,1
2139,E02002238,0.0,1.0,1
2140,E02002239,0.004048582995951417,0.9959514170040485,1
2141,E02002240,0.002564102564102564,0.9974358974358974,1
2142,E02002241,0.0,1.0,1
2143,E02002242,0.0,1.0,1
2144,E02002243,0.0,1.0,1
2145,E02002244,0.008333333333333333,0.9916666666666667,1
2146,E02002245,0.0,1.0,1
2147,E02002246,0.0,1.0,1
2148,E02002247,0.0,1.0,1
2149,E02002248,0.0,1.0,1
2150,E02002249,0.05291005291005291,0.9470899470899471,1
2151,E02002250,0.0036900369003690036,0.996309963099631,1
2152,E02002251,0.032362459546925564,0.9676375404530745,1
2153,E02002252,0.0,1.0,1
2154,E02002253,0.050359712230215826,0.9496402877697842,1
2155,E02002254,0.015384615384615385,0.9846153846153847,1
2156,E02002255,0.07792207792207792,0.922077922077922,1
2157,E02002256,0.10954063604240283,0.8904593639575972,1
2158,E02002257,0.0,1.0,1
2159,E02002258,0.003257328990228013,0.996742671009772,1
2160,E02002259,0.022026431718061675,0.9779735682819384,1
2161,E02002260,0.0,1.0,1
2162,E02002261,0.0,1.0,1
2163,E02002262,0.007168458781362007,0.992831541218638,1
2164,E02002263,0.0041841004184100415,0.99581589958159,1
2165,E02002264,0.017699115044247787,0.9823008849557522,1
2166,E02002265,0.018433179723502304,0.9815668202764977,1
2167,E02002266,0.006172839506172839,0.9938271604938271,1
2168,E02002267,0.0,1.0,1
2169,E02002268,0.00804289544235925,0.9919571045576407,1
2170,E02002269,0.02875399361022364,0.9712460063897763,1
2171,E02002270,0.0,1.0,1
2172,E02002271,0.023076923076923078,0.9769230769230769,1
2173,E02002272,0.006289308176100629,0.9937106918238994,1
2174,E02002273,0.02654867256637168,0.9734513274336283,1
2175,E02002274,0.008888888888888889,0.9911111111111112,1
2176,E02002275,0.022222222222222223,0.9777777777777777,1
2177,E02002276,0.0,1.0,1
2178,E02002277,0.07518796992481203,0.924812030075188,1
2179,E02002278,0.004651162790697674,0.9953488372093023,1
2180,E02002279,0.0049504950495049506,0.995049504950495,1
2181,E02002280,0.007575757575757576,0.9924242424242424,1
2182,E02002281,0.022950819672131147,0.9770491803278688,1
2183,E02002282,0.0,1.0,1
2184,E02002283,0.0,1.0,1
2185,E02002284,0.0,1.0,1
2186,E02002285,0.0196078431372549,0.9803921568627451,1
2187,E02002286,0.0,1.0,1
2188,E02002287,0.13986013986013987,0.8601398601398601,1
2189,E02002288,0.019169329073482427,0.9808306709265175,1
2190,E02002289,0.0136986301369863,0.9863013698630136,1
2191,E02002290,0.0,1.0,1
2192,E02002291,0.05581395348837209,0.9441860465116279,1
2193,E02002292,0.0,1.0,1
2194,E02002293,0.0,1.0,1
2195,E02002294,0.011111111111111112,0.9888888888888889,1
2196,E02002295,0.0,1.0,1
2197,E02002296,0.04263565891472868,0.9573643410852714,1
2198,E02002297,0.0,1.0,1
2199,E02002298,0.039647577092511016,0.960352422907489,1
2200,E02002299,0.052083333333333336,0.9479166666666666,1
2201,E02002300,0.042801556420233464,0.9571984435797666,1
2202,E02002301,0.0,1.0,1
2203,E02002302,0.00966183574879227,0.9903381642512077,1
2204,E02002303,0.02702702702702703,0.972972972972973,1
2205,E02002304,0.0,1.0,1
2206,E02002305,0.0,1.0,1
2207,E02002306,0.0,1.0,1
2208,E02002307,0.0,1.0,1
2209,E02002308,0.0211864406779661,0.9788135593220338,1
2210,E02002309,0.02912621359223301,0.970873786407767,1
2211,E02002310,0.022099447513812154,0.9779005524861878,1
2212,E02002311,0.02092050209205021,0.9790794979079498,1
2213,E02002312,0.03592814371257485,0.9640718562874252,1
2214,E02002313,0.0,1.0,1
2215,E02002314,0.0049504950495049506,0.995049504950495,1
2216,E02002315,0.0,1.0,1
2217,E02002316,0.0,1.0,1
2218,E02002317,0.006211180124223602,0.9937888198757764,1
2219,E02002318,0.03278688524590164,0.9672131147540983,1
2220,E02002319,0.0,1.0,1
2221,E02002320,0.0,1.0,1
2222,E02002321,0.024630541871921183,0.9753694581280788,1
2223,E02002322,0.0,1.0,1
2224,E02002323,0.0,1.0,1
2225,E02002324,0.004464285714285714,0.9955357142857143,1
2226,E02002325,0.06077348066298342,0.9392265193370166,1
2227,E02002326,0.0,1.0,1
2228,E02002327,0.02881844380403458,0.9711815561959655,1
2229,E02002328,0.013215859030837005,0.986784140969163,1
2230,E02002329,0.0,1.0,1
2231,E02002330,0.0,1.0,1
2232,E02002331,0.07836990595611286,0.9216300940438872,1
2233,E02002332,0.0,1.0,1
2234,E02002333,0.03731343283582089,0.9626865671641791,1
2235,E02002334,0.0,1.0,1
2236,E02002335,0.0,1.0,1
2237,E02002336,0.015957446808510637,0.9840425531914894,1
2238,E02002337,0.020833333333333332,0.9791666666666666,1
2239,E02002338,0.03968253968253968,0.9603174603174603,1
2240,E02002339,0.0,1.0,1
2241,E02002340,0.0,1.0,1
2242,E02002341,0.0,1.0,1
2243,E02002342,0.0,1.0,1
2244,E02002343,0.0,1.0,1
2245,E02002344,0.0,1.0,1
2246,E02002345,0.018404907975460124,0.9815950920245399,1
2247,E02002346,0.0,1.0,1
2248,E02002347,0.0,1.0,1
2249,E02002348,0.0,1.0,1
2250,E02002349,0.015625,0.984375,1
2251,E02002350,0.011560693641618497,0.9884393063583815,1
2252,E02002351,0.0,1.0,1
2253,E02002352,0.013888888888888888,0.9861111111111112,1
2254,E02002353,0.009009009009009009,0.990990990990991,1
2255,E02002354,0.031746031746031744,0.9682539682539683,1
2256,E02002356,0.017241379310344827,0.9827586206896551,1
2257,E02002357,0.02952029520295203,0.9704797047970479,1
2258,E02002358,0.0,1.0,1
2259,E02002359,0.0,1.0,1
2260,E02002360,0.005847953216374269,0.9941520467836257,1
2261,E02002361,0.0970873786407767,0.9029126213592233,1
2262,E02002362,0.016304347826086956,0.9836956521739131,1
2263,E02002363,0.03076923076923077,0.9692307692307692,1
2264,E02002364,0.030303030303030304,0.9696969696969697,1
2265,E02002366,0.03355704697986577,0.9664429530201343,1
2266,E02002367,0.09917355371900827,0.9008264462809917,1
2267,E02002368,0.008064516129032258,0.9919354838709677,1
2268,E02002369,0.0,1.0,1
2269,E02002370,0.013157894736842105,0.9868421052631579,1
2270,E02002371,0.0,1.0,1
2271,E02002373,0.02040816326530612,0.9795918367346939,1
2272,E02002374,0.013793103448275862,0.9862068965517241,1
2273,E02002375,0.06451612903225806,0.9354838709677419,1
2274,E02002376,0.02666666666666667,0.9733333333333334,1
2275,E02002377,0.014705882352941176,0.9852941176470589,1
2276,E02002379,0.0,1.0,1
2277,E02002380,0.0,1.0,1
2278,E02002381,0.0,1.0,1
2279,E02002382,0.1016949152542373,0.8983050847457628,1
2280,E02002383,0.0,1.0,1
2281,E02002384,0.008695652173913044,0.991304347826087,1
2282,E02002385,0.0,1.0,1
2283,E02002386,0.0030211480362537764,0.9969788519637462,1
2284,E02002387,0.0,1.0,1
2285,E02002388,0.03664921465968586,0.9633507853403142,1
2286,E02002389,0.052083333333333336,0.9479166666666666,1
2287,E02002390,0.0,1.0,1
2288,E02002391,0.011904761904761904,0.9880952380952381,1
2289,E02002392,0.2948717948717949,0.7051282051282052,1
2290,E02002393,0.03669724770642202,0.963302752293578,1
2291,E02002394,0.0,1.0,1
2292,E02002395,0.021621621621621623,0.9783783783783784,1
2293,E02002396,0.06870229007633588,0.9312977099236641,1
2294,E02002397,0.0078125,0.9921875,1
2295,E02002398,0.0,1.0,1
2296,E02002399,0.0,1.0,1
2297,E02002400,0.09216589861751152,0.9078341013824884,1
2298,E02002401,0.0,1.0,1
2299,E02002402,0.02702702702702703,0.972972972972973,1
2300,E02002403,0.03937007874015748,0.9606299212598425,1
2301,E02002404,0.029069767441860465,0.9709302325581395,1
2302,E02002405,0.01056338028169014,0.9894366197183099,1
2303,E02002406,0.0044444444444444444,0.9955555555555555,1
2304,E02002407,0.03896103896103896,0.961038961038961,1
2305,E02002408,0.004310344827586207,0.9956896551724138,1
2306,E02002409,0.02127659574468085,0.9787234042553191,1
2307,E02002410,0.0,1.0,1
2308,E02002411,0.030534351145038167,0.9694656488549618,1
2309,E02002412,0.0,1.0,1
2310,E02002414,0.02702702702702703,0.972972972972973,1
2311,E02002415,0.0,1.0,1
2312,E02002416,0.003968253968253968,0.996031746031746,1
2313,E02002417,0.004,0.996,1
2314,E02002418,0.0,1.0,1
2315,E02002419,0.0,1.0,1
2316,E02002420,0.0,1.0,1
2317,E02002421,0.0,1.0,1
2318,E02002422,0.0,1.0,1
2319,E02002423,0.04040404040404041,0.9595959595959596,1
2320,E02002424,0.014018691588785047,0.985981308411215,1
2321,E02002425,0.013157894736842105,0.9868421052631579,1
2322,E02002426,0.02880658436213992,0.9711934156378601,1
2323,E02002427,0.0,1.0,1
2324,E02002428,0.0,1.0,1
2325,E02002429,0.003703703703703704,0.9962962962962963,1
2326,E02002430,0.01639344262295082,0.9836065573770492,1
2327,E02002431,0.008333333333333333,0.9916666666666667,1
2328,E02002432,0.037037037037037035,0.9629629629629629,1
2329,E02002433,0.0,1.0,1
2330,E02002434,0.006993006993006993,0.993006993006993,1
2331,E02002435,0.02100840336134454,0.9789915966386554,1
2332,E02002436,0.0,1.0,1
2333,E02002437,0.0,1.0,1
2334,E02002438,0.026200873362445413,0.9737991266375546,1
2335,E02002439,0.022813688212927757,0.9771863117870723,1
2336,E02002440,0.0,1.0,1
2337,E02002441,0.04697986577181208,0.9530201342281879,1
2338,E02002442,0.013157894736842105,0.9868421052631579,1
2339,E02002443,0.017241379310344827,0.9827586206896551,1
2340,E02002444,0.0,1.0,1
2341,E02002445,0.02456140350877193,0.9754385964912281,1
2342,E02002446,0.01015228426395939,0.9898477157360406,1
2343,E02002447,0.02643171806167401,0.973568281938326,1
2344,E02002448,0.0034965034965034965,0.9965034965034965,1
2345,E02002449,0.03426791277258567,0.9657320872274143,1
2346,E02002450,0.0,1.0,1
2347,E02002451,0.010101010101010102,0.98989898989899,1
2348,E02002452,0.023178807947019868,0.9768211920529801,1
2349,E02002453,0.018461538461538463,0.9815384615384616,1
2350,E02002454,0.0,1.0,1
2351,E02002455,0.0,1.0,1
2352,E02002456,0.31365313653136534,0.6863468634686347,1
2353,E02002457,0.0044444444444444444,0.9955555555555555,1
2354,E02002458,0.02127659574468085,0.9787234042553191,1
2355,E02002459,0.029801324503311258,0.9701986754966887,1
2356,E02002460,0.006993006993006993,0.993006993006993,1
2357,E02002461,0.023255813953488372,0.9767441860465116,1
2358,E02002462,0.003787878787878788,0.9962121212121212,1
2359,E02002463,0.011194029850746268,0.9888059701492538,1
2360,E02002464,0.0,1.0,1
2361,E02002465,0.0,1.0,1
2362,E02002466,0.0,1.0,1
2363,E02002467,0.02,0.98,1
2364,E02002468,0.023148148148148147,0.9768518518518519,1
2365,E02002469,0.0,1.0,1
2366,E02002470,0.0,1.0,1
2367,E02002471,0.0049382716049382715,0.9950617283950617,1
2368,E02002472,0.015306122448979591,0.9846938775510204,1
2369,E02002473,0.0,1.0,1
2370,E02002474,0.0,1.0,1
2371,E02002475,0.04265402843601896,0.957345971563981,1
2372,E02002476,0.022321428571428572,0.9776785714285714,1
2373,E02002477,0.0035842293906810036,0.996415770609319,1
2374,E02002478,0.0,1.0,1
2375,E02002479,0.024096385542168676,0.9759036144578314,1
2376,E02002480,0.0049261083743842365,0.9950738916256158,1
2377,E02002481,0.02877697841726619,0.9712230215827338,1
2378,E02002482,0.010869565217391304,0.9891304347826086,1
2379,E02002483,0.0,1.0,1
2380,E02002484,0.03722084367245657,0.9627791563275434,1
2381,E02002485,0.01020408163265306,0.9897959183673469,1
2382,E02002489,0.0299625468164794,0.9700374531835206,1
2383,E02002490,0.0,1.0,1
2384,E02002491,0.013289036544850499,0.9867109634551495,1
2385,E02002492,0.03333333333333333,0.9666666666666667,1
2386,E02002493,0.0030120481927710845,0.9969879518072289,1
2387,E02002494,0.010309278350515464,0.9896907216494846,1
2388,E02002496,0.09644670050761421,0.9035532994923858,1
2389,E02002497,0.03225806451612903,0.967741935483871,1
2390,E02002498,0.018072289156626505,0.9819277108433735,1
2391,E02002499,0.07407407407407407,0.9259259259259259,1
2392,E02002500,0.03225806451612903,0.967741935483871,1
2393,E02002501,0.017964071856287425,0.9820359281437125,1
2394,E02002502,0.002898550724637681,0.9971014492753624,1
2395,E02002503,0.0,1.0,1
2396,E02002504,0.0,1.0,1
2397,E02002505,0.0,1.0,1
2398,E02002506,0.06395348837209303,0.936046511627907,1
2399,E02002507,0.0,1.0,1
2400,E02002508,0.0,1.0,1
2401,E02002509,0.03125,0.96875,1
2402,E02002510,0.0,1.0,1
2403,E02002512,0.0,1.0,1
2404,E02002513,0.030162412993039442,0.9698375870069605,1
2405,E02002514,0.022670025188916875,0.9773299748110831,1
2406,E02002515,0.082687338501292,0.917312661498708,1
2407,E02002516,0.0,1.0,1
2408,E02002517,0.0,1.0,1
2409,E02002518,0.0,1.0,1
2410,E02002519,0.02763819095477387,0.9723618090452262,1
2411,E02002520,0.0,1.0,1
2412,E02002521,0.04643962848297214,0.9535603715170279,1
2413,E02002523,0.0,1.0,1
2414,E02002524,0.0037313432835820895,0.996268656716418,1
2415,E02002525,0.01201923076923077,0.9879807692307693,1
2416,E02002526,0.0,1.0,1
2417,E02002527,0.00909090909090909,0.990909090909091,1
2418,E02002529,0.0,1.0,1
2419,E02002530,0.0,1.0,1
2420,E02002532,0.028409090909090908,0.9715909090909091,1
2421,E02002533,0.008823529411764706,0.9911764705882353,1
2422,E02002534,0.03793103448275862,0.9620689655172414,1
2423,E02002535,0.0,1.0,1
2424,E02002536,0.0,1.0,1
2425,E02002537,0.023195876288659795,0.9768041237113402,1
2426,E02002538,0.027303754266211604,0.9726962457337884,1
2427,E02002539,0.014218009478672985,0.985781990521327,1
2428,E02002540,0.0,1.0,1
2429,E02002541,0.011673151750972763,0.9883268482490273,1
2430,E02002542,0.002976190476190476,0.9970238095238095,1
2431,E02002543,0.01680672268907563,0.9831932773109243,1
2432,E02002544,0.15775401069518716,0.8422459893048129,1
2433,E02002545,0.0,1.0,1
2434,E02002546,0.07042253521126761,0.9295774647887324,1
2435,E02002547,0.0,1.0,1
2436,E02002549,0.03133903133903134,0.9686609686609686,1
2437,E02002550,0.04365079365079365,0.9563492063492064,1
2438,E02002551,0.01507537688442211,0.9849246231155779,1
2439,E02002552,0.0,1.0,1
2440,E02002553,0.007905138339920948,0.9920948616600791,1
2441,E02002554,0.02127659574468085,0.9787234042553191,1
2442,E02002555,0.019801980198019802,0.9801980198019802,1
2443,E02002556,0.0,1.0,1
2444,E02002558,0.014736842105263158,0.9852631578947368,1
2445,E02002559,0.0021929824561403508,0.9978070175438597,1
2446,E02002560,0.0,1.0,1
2447,E02002561,0.0,1.0,1
2448,E02002562,0.007220216606498195,0.9927797833935018,1
2449,E02002563,0.03812316715542522,0.9618768328445748,1
2450,E02002564,0.0,1.0,1
2451,E02002567,0.002242152466367713,0.9977578475336323,1
2452,E02002568,0.006309148264984227,0.9936908517350158,1
2453,E02002569,0.013363028953229399,0.9866369710467706,1
2454,E02002570,0.039119804400977995,0.960880195599022,1
2455,E02002571,0.019169329073482427,0.9808306709265175,1
2456,E02002572,0.0,1.0,1
2457,E02002573,0.034482758620689655,0.9655172413793104,1
2458,E02002574,0.006920415224913495,0.9930795847750865,1
2459,E02002575,0.0030864197530864196,0.9969135802469136,1
2460,E02002576,0.028985507246376812,0.9710144927536232,1
2461,E02002577,0.004032258064516129,0.9959677419354839,1
2462,E02002578,0.0,1.0,1
2463,E02002579,0.024822695035460994,0.975177304964539,1
2464,E02002580,0.004032258064516129,0.9959677419354839,1
2465,E02002581,0.012903225806451613,0.9870967741935484,1
2466,E02002582,0.002785515320334262,0.9972144846796658,1
2467,E02002583,0.0,1.0,1
2468,E02002584,0.020833333333333332,0.9791666666666666,1
2469,E02002585,0.0,1.0,1
2470,E02002586,0.01488833746898263,0.9851116625310173,1
2471,E02002587,0.0,1.0,1
2472,E02002588,0.03197674418604651,0.9680232558139535,1
2473,E02002589,0.0,1.0,1
2474,E02002590,0.23529411764705882,0.7647058823529411,1
2475,E02002591,0.01556420233463035,0.9844357976653697,1
2476,E02002592,0.0625,0.9375,1
2477,E02002593,0.0,1.0,1
2478,E02002594,0.0,1.0,1
2479,E02002595,0.0,1.0,1
2480,E02002596,0.0,1.0,1
2481,E02002597,0.0,1.0,1
2482,E02002598,0.013888888888888888,0.9861111111111112,1
2483,E02002599,0.02717391304347826,0.9728260869565217,1
2484,E02002600,0.006042296072507553,0.9939577039274925,1
2485,E02002601,0.0,1.0,1
2486,E02002602,0.0,1.0,1
2487,E02002603,0.0,1.0,1
2488,E02002604,0.020588235294117647,0.9794117647058823,1
2489,E02002605,0.0,1.0,1
2490,E02002606,0.09427609427609428,0.9057239057239057,1
2491,E02002607,0.002717391304347826,0.9972826086956522,1
2492,E02002608,0.02680965147453083,0.9731903485254692,1
2493,E02002609,0.0449438202247191,0.9550561797752809,1
2494,E02002610,0.029069767441860465,0.9709302325581395,1
2495,E02002611,0.011904761904761904,0.9880952380952381,1
2496,E02002612,0.020905923344947737,0.9790940766550522,1
2497,E02002613,0.12435233160621761,0.8756476683937824,1
2498,E02002614,0.0,1.0,1
2499,E02002615,0.015384615384615385,0.9846153846153847,1
2500,E02002616,0.01904761904761905,0.9809523809523809,1
2501,E02002617,0.0,1.0,1
2502,E02002618,0.12195121951219512,0.8780487804878049,1
2503,E02002619,0.0707070707070707,0.9292929292929293,1
2504,E02002620,0.112,0.888,1
2505,E02002621,0.0,1.0,1
2506,E02002622,0.04184100418410042,0.9581589958158996,1
2507,E02002623,0.018726591760299626,0.9812734082397003,1
2508,E02002624,0.012987012987012988,0.987012987012987,1
2509,E02002625,0.0,1.0,1
2510,E02002626,0.0,1.0,1
2511,E02002627,0.0,1.0,1
2512,E02002628,0.01824817518248175,0.9817518248175182,1
2513,E02002629,0.0,1.0,1
2514,E02002630,0.027149321266968326,0.9728506787330317,1
2515,E02002631,0.0,1.0,1
2516,E02002632,0.0,1.0,1
2517,E02002633,0.015228426395939087,0.9847715736040609,1
2518,E02002634,0.005037783375314861,0.9949622166246851,1
2519,E02002635,0.03398058252427184,0.9660194174757282,1
2520,E02002636,0.0,1.0,1
2521,E02002637,0.0036363636363636364,0.9963636363636363,1
2522,E02002638,0.13432835820895522,0.8656716417910447,1
2523,E02002639,0.0,1.0,1
2524,E02002640,0.008695652173913044,0.991304347826087,1
2525,E02002641,0.025559105431309903,0.9744408945686901,1
2526,E02002642,0.02973977695167286,0.9702602230483272,1
2527,E02002643,0.0,1.0,1
2528,E02002644,0.008823529411764706,0.9911764705882353,1
2529,E02002645,0.10300429184549356,0.8969957081545065,1
2530,E02002646,0.015822784810126583,0.9841772151898734,1
2531,E02002647,0.020833333333333332,0.9791666666666666,1
2532,E02002648,0.0,1.0,1
2533,E02002649,0.09254498714652956,0.9074550128534704,1
2534,E02002650,0.002785515320334262,0.9972144846796658,1
2535,E02002651,0.06547619047619048,0.9345238095238095,1
2536,E02002653,0.012232415902140673,0.9877675840978594,1
2537,E02002654,0.0,1.0,1
2538,E02002655,0.028277634961439587,0.9717223650385605,1
2539,E02002656,0.006349206349206349,0.9936507936507937,1
2540,E02002657,0.0,1.0,1
2541,E02002658,0.022222222222222223,0.9777777777777777,1
2542,E02002659,0.008333333333333333,0.9916666666666667,1
2543,E02002660,0.0,1.0,1
2544,E02002661,0.03488372093023256,0.9651162790697675,1
2545,E02002662,0.0057306590257879654,0.994269340974212,1
2546,E02002663,0.04,0.96,1
2547,E02002664,0.0,1.0,1
2548,E02002665,0.025,0.975,1
2549,E02002666,0.07471264367816093,0.9252873563218391,1
2550,E02002667,0.0,1.0,1
2551,E02002668,0.0,1.0,1
2552,E02002669,0.014423076923076924,0.9855769230769231,1
2553,E02002670,0.0,1.0,1
2554,E02002671,0.15168539325842698,0.848314606741573,1
2555,E02002672,0.0,1.0,1
2556,E02002673,0.025236593059936908,0.9747634069400631,1
2557,E02002674,0.0,1.0,1
2558,E02002675,0.0205761316872428,0.9794238683127572,1
2559,E02002676,0.02643171806167401,0.973568281938326,1
2560,E02002677,0.0058309037900874635,0.9941690962099126,1
2561,E02002678,0.039473684210526314,0.9605263157894737,1
2562,E02002679,0.0,1.0,1
2563,E02002680,0.04966887417218543,0.9503311258278145,1
2564,E02002681,0.02888086642599278,0.9711191335740073,1
2565,E02002682,0.0,1.0,1
2566,E02002684,0.006830601092896175,0.9931693989071039,1
2567,E02002685,0.006564551422319475,0.9934354485776805,1
2568,E02002686,0.07592190889370933,0.9240780911062907,1
2569,E02002687,0.056291390728476824,0.9437086092715232,1
2570,E02002688,0.041811846689895474,0.9581881533101045,1
2571,E02002689,0.02112676056338028,0.9788732394366197,1
2572,E02002691,0.008048289738430584,0.9919517102615694,1
2573,E02002692,0.11958762886597939,0.8804123711340206,1
2574,E02002693,0.002840909090909091,0.9971590909090909,1
2575,E02002694,0.011345218800648298,0.9886547811993517,1
2576,E02002695,0.025490196078431372,0.9745098039215686,1
2577,E02002696,0.02763819095477387,0.9723618090452262,1
2578,E02002697,0.0,1.0,1
2579,E02002698,0.0,1.0,1
2580,E02002699,0.013307984790874524,0.9866920152091255,1
2581,E02002700,0.018575851393188854,0.9814241486068112,1
2582,E02002701,0.0,1.0,1
2583,E02002702,0.038525963149078725,0.9614740368509213,1
2584,E02002703,0.023454157782515993,0.976545842217484,1
2585,E02002704,0.0024937655860349127,0.9975062344139651,1
2586,E02002705,0.023880597014925373,0.9761194029850746,1
2587,E02002706,0.040625,0.959375,1
2588,E02002707,0.006644518272425249,0.9933554817275747,1
2589,E02002708,0.024464831804281346,0.9755351681957186,1
2590,E02002709,0.09669811320754718,0.9033018867924528,1
2591,E02002710,0.01662049861495845,0.9833795013850416,1
2592,E02002711,0.010471204188481676,0.9895287958115183,1
2593,E02002712,0.044009779951100246,0.9559902200488998,1
2594,E02002714,0.0,1.0,1
2595,E02002715,0.025906735751295335,0.9740932642487047,1
2596,E02002716,0.004056795131845842,0.9959432048681541,1
2597,E02002717,0.0049504950495049506,0.995049504950495,1
2598,E02002718,0.008746355685131196,0.9912536443148688,1
2599,E02002719,0.05415162454873646,0.9458483754512635,1
2600,E02002720,0.031055900621118012,0.968944099378882,1
2601,E02002721,0.03691275167785235,0.9630872483221476,1
2602,E02002722,0.018796992481203006,0.981203007518797,1
2603,E02002723,0.026706231454005934,0.973293768545994,1
2604,E02002724,0.0,1.0,1
2605,E02002725,0.012944983818770227,0.9870550161812298,1
2606,E02002726,0.025408348457350273,0.9745916515426497,1
2607,E02002727,0.021505376344086023,0.978494623655914,1
2608,E02002728,0.0,1.0,1
2609,E02002729,0.0,1.0,1
2610,E02002730,0.0,1.0,1
2611,E02002731,0.0,1.0,1
2612,E02002732,0.01937046004842615,0.9806295399515739,1
2613,E02002733,0.01509433962264151,0.9849056603773585,1
2614,E02002734,0.05309734513274336,0.9469026548672567,1
2615,E02002736,0.0,1.0,1
2616,E02002737,0.006557377049180328,0.9934426229508196,1
2617,E02002738,0.0,1.0,1
2618,E02002739,0.0,1.0,1
2619,E02002740,0.021551724137931036,0.978448275862069,1
2620,E02002741,0.02284263959390863,0.9771573604060914,1
2621,E02002743,0.03048780487804878,0.9695121951219512,1
2622,E02002744,0.045454545454545456,0.9545454545454546,1
2623,E02002745,0.011961722488038277,0.9880382775119617,1
2624,E02002746,0.008281573498964804,0.9917184265010351,1
2625,E02002747,0.00205761316872428,0.9979423868312757,1
2626,E02002748,0.044226044226044224,0.9557739557739557,1
2627,E02002749,0.018835616438356163,0.9811643835616438,1
2628,E02002750,0.0029154518950437317,0.9970845481049563,1
2629,E02002751,0.0029239766081871343,0.9970760233918129,1
2630,E02002752,0.0,1.0,1
2631,E02002753,0.017660044150110375,0.9823399558498896,1
2632,E02002754,0.0026595744680851063,0.9973404255319149,1
2633,E02002755,0.08870967741935484,0.9112903225806451,1
2634,E02002756,0.024630541871921183,0.9753694581280788,1
2635,E02002757,0.004545454545454545,0.9954545454545455,1
2636,E02002758,0.0,1.0,1
2637,E02002759,0.03382663847780127,0.9661733615221987,1
2638,E02002760,0.01702127659574468,0.9829787234042553,1
2639,E02002761,0.018461538461538463,0.9815384615384616,1
2640,E02002762,0.01079136690647482,0.9892086330935251,1
2641,E02002763,0.03987730061349693,0.9601226993865031,1
2642,E02002764,0.0,1.0,1
2643,E02002765,0.015444015444015444,0.9845559845559846,1
2644,E02002766,0.0196078431372549,0.9803921568627451,1
2645,E02002767,0.0,1.0,1
2646,E02002768,0.0,1.0,1
2647,E02002769,0.0,1.0,1
2648,E02002770,0.006211180124223602,0.9937888198757764,1
2649,E02002771,0.010416666666666666,0.9895833333333334,1
2650,E02002772,0.005479452054794521,0.9945205479452055,1
2651,E02002773,0.008403361344537815,0.9915966386554622,1
2652,E02002774,0.013201320132013201,0.9867986798679867,1
2653,E02002775,0.03333333333333333,0.9666666666666667,1
2654,E02002776,0.0,1.0,1
2655,E02002777,0.005865102639296188,0.9941348973607038,1
2656,E02002778,0.0029411764705882353,0.9970588235294118,1
2657,E02002779,0.0,1.0,1
2658,E02002780,0.008888888888888889,0.9911111111111112,1
2659,E02002781,0.022026431718061675,0.9779735682819384,1
2660,E02002782,0.04054054054054054,0.9594594594594594,1
2661,E02002783,0.017587939698492462,0.9824120603015075,1
2662,E02002784,0.029197080291970802,0.9708029197080292,1
2663,E02002785,0.00980392156862745,0.9901960784313726,1
2664,E02002786,0.0,1.0,1
2665,E02002787,0.0,1.0,1
2666,E02002788,0.0,1.0,1
