,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HIQUAL_8_NAME,OBS_VALUE
314,2021,E02007067,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,414
315,2021,E02007067,2021 super output areas - middle layer,152,Level 2 qualifications,591
316,2021,E02007067,2021 super output areas - middle layer,152,Apprenticeship,225
317,2021,E02007067,2021 super output areas - middle layer,152,Level 3 qualifications,987
318,2021,E02007067,2021 super output areas - middle layer,152,Level 4 qualifications or above,2602
319,2021,E02007067,2021 super output areas - middle layer,152,Other qualifications,125
320,2021,E02003122,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6121
321,2021,E02003122,2021 super output areas - middle layer,152,No qualifications,1045
322,2021,E02003122,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,568
323,2021,E02003122,2021 super output areas - middle layer,152,Level 2 qualifications,785
324,2021,E02003122,2021 super output areas - middle layer,152,Apprenticeship,504
325,2021,E02003122,2021 super output areas - middle layer,152,Level 3 qualifications,1181
326,2021,E02003122,2021 super output areas - middle layer,152,Level 4 qualifications or above,1860
327,2021,E02003122,2021 super output areas - middle layer,152,Other qualifications,178
328,2021,E02003123,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6875
329,2021,E02003123,2021 super output areas - middle layer,152,No qualifications,1470
330,2021,E02003123,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,782
331,2021,E02003123,2021 super output areas - middle layer,152,Level 2 qualifications,1060
332,2021,E02003123,2021 super output areas - middle layer,152,Apprenticeship,565
333,2021,E02003123,2021 super output areas - middle layer,152,Level 3 qualifications,1308
334,2021,E02003123,2021 super output areas - middle layer,152,Level 4 qualifications or above,1518
335,2021,E02003123,2021 super output areas - middle layer,152,Other qualifications,172
336,2021,E02003124,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6451
337,2021,E02003124,2021 super output areas - middle layer,152,No qualifications,1356
338,2021,E02003124,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,784
339,2021,E02003124,2021 super output areas - middle layer,152,Level 2 qualifications,1039
340,2021,E02003124,2021 super output areas - middle layer,152,Apprenticeship,519
341,2021,E02003124,2021 super output areas - middle layer,152,Level 3 qualifications,1223
342,2021,E02003124,2021 super output areas - middle layer,152,Level 4 qualifications or above,1376
343,2021,E02003124,2021 super output areas - middle layer,152,Other qualifications,154
344,2021,E02003125,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4975
345,2021,E02003125,2021 super output areas - middle layer,152,No qualifications,1272
346,2021,E02003125,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,603
347,2021,E02003125,2021 super output areas - middle layer,152,Level 2 qualifications,763
348,2021,E02003125,2021 super output areas - middle layer,152,Apprenticeship,453
349,2021,E02003125,2021 super output areas - middle layer,152,Level 3 qualifications,866
350,2021,E02003125,2021 super output areas - middle layer,152,Level 4 qualifications or above,909
351,2021,E02003125,2021 super output areas - middle layer,152,Other qualifications,109
352,2021,E02003126,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6993
353,2021,E02003126,2021 super output areas - middle layer,152,No qualifications,1334
354,2021,E02003126,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,628
355,2021,E02003126,2021 super output areas - middle layer,152,Level 2 qualifications,971
356,2021,E02003126,2021 super output areas - middle layer,152,Apprenticeship,590
357,2021,E02003126,2021 super output areas - middle layer,152,Level 3 qualifications,1647
