,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
92,2001,E02004053,2001 super output areas - middle layer,305,All households,2932.0
93,2001,E02004053,2001 super output areas - middle layer,305,Average household size,2.35
94,2001,E02004053,2001 super output areas - middle layer,305,Average number of rooms per household,5.09
95,2001,E02004053,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,132.0
96,2001,E02004053,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2781.0
97,2001,E02004053,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
98,2001,E02004053,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,144.0
99,2001,E02004053,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
100,2001,E02004053,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,19.0
101,2001,E02004053,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2793.0
102,2001,E02004053,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,120.0
103,2001,E02004053,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
104,2001,E02004054,2001 super output areas - middle layer,305,All households,3439.0
105,2001,E02004054,2001 super output areas - middle layer,305,Average household size,2.36
106,2001,E02004054,2001 super output areas - middle layer,305,Average number of rooms per household,5.35
107,2001,E02004054,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,104.0
108,2001,E02004054,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3334.0
109,2001,E02004054,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
110,2001,E02004054,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,100.0
111,2001,E02004054,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
112,2001,E02004054,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,26.0
113,2001,E02004054,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3302.0
