,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_INDGPUK11_NAME,OBS_VALUE
13060,2001,E02005653,2001 super output areas - middle layer,305,"L Public administration and defence, social security",140
13061,2001,E02005653,2001 super output areas - middle layer,305,M Education,208
13062,2001,E02005653,2001 super output areas - middle layer,305,N Health and social work,348
13063,2001,E02005653,2001 super output areas - middle layer,305,"O,P,Q Other",130
13064,2001,E02005654,2001 super output areas - middle layer,305,All categories: Industry,3755
13065,2001,E02005654,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",14
13066,2001,E02005654,2001 super output areas - middle layer,305,B Fishing,0
13067,2001,E02005654,2001 super output areas - middle layer,305,C Mining and quarrying,3
13068,2001,E02005654,2001 super output areas - middle layer,305,D Manufacturing,627
13069,2001,E02005654,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",14
13070,2001,E02005654,2001 super output areas - middle layer,305,F Constructiion,227
13071,2001,E02005654,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",798
13072,2001,E02005654,2001 super output areas - middle layer,305,H Hotels and restaurants,167
13073,2001,E02005654,2001 super output areas - middle layer,305,I Transport storage and communications,363
13074,2001,E02005654,2001 super output areas - middle layer,305,J Financial Intermediation,239
13075,2001,E02005654,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",465
13076,2001,E02005654,2001 super output areas - middle layer,305,"L Public administration and defence, social security",132
13077,2001,E02005654,2001 super output areas - middle layer,305,M Education,202
13078,2001,E02005654,2001 super output areas - middle layer,305,N Health and social work,355
13079,2001,E02005654,2001 super output areas - middle layer,305,"O,P,Q Other",149
13080,2001,E02005655,2001 super output areas - middle layer,305,All categories: Industry,2891
13081,2001,E02005655,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",13
13082,2001,E02005655,2001 super output areas - middle layer,305,B Fishing,0
13083,2001,E02005655,2001 super output areas - middle layer,305,C Mining and quarrying,0
13084,2001,E02005655,2001 super output areas - middle layer,305,D Manufacturing,498
13085,2001,E02005655,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",8
13086,2001,E02005655,2001 super output areas - middle layer,305,F Constructiion,206
13087,2001,E02005655,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",521
13088,2001,E02005655,2001 super output areas - middle layer,305,H Hotels and restaurants,88
13089,2001,E02005655,2001 super output areas - middle layer,305,I Transport storage and communications,206
13090,2001,E02005655,2001 super output areas - middle layer,305,J Financial Intermediation,179
13091,2001,E02005655,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",300
13092,2001,E02005655,2001 super output areas - middle layer,305,"L Public administration and defence, social security",135
13093,2001,E02005655,2001 super output areas - middle layer,305,M Education,289
13094,2001,E02005655,2001 super output areas - middle layer,305,N Health and social work,352
13095,2001,E02005655,2001 super output areas - middle layer,305,"O,P,Q Other",96
13096,2001,E02005656,2001 super output areas - middle layer,305,All categories: Industry,2434
13097,2001,E02005656,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",7
13098,2001,E02005656,2001 super output areas - middle layer,305,B Fishing,0
13099,2001,E02005656,2001 super output areas - middle layer,305,C Mining and quarrying,0
13100,2001,E02005656,2001 super output areas - middle layer,305,D Manufacturing,461
13101,2001,E02005656,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",6
13102,2001,E02005656,2001 super output areas - middle layer,305,F Constructiion,108
13103,2001,E02005656,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",598
13104,2001,E02005656,2001 super output areas - middle layer,305,H Hotels and restaurants,139
13105,2001,E02005656,2001 super output areas - middle layer,305,I Transport storage and communications,222
13106,2001,E02005656,2001 super output areas - middle layer,305,J Financial Intermediation,122
13107,2001,E02005656,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",253
13108,2001,E02005656,2001 super output areas - middle layer,305,"L Public administration and defence, social security",74
13109,2001,E02005656,2001 super output areas - middle layer,305,M Education,129
13110,2001,E02005656,2001 super output areas - middle layer,305,N Health and social work,223
13111,2001,E02005656,2001 super output areas - middle layer,305,"O,P,Q Other",92
13112,2001,E02005657,2001 super output areas - middle layer,305,All categories: Industry,3082
13113,2001,E02005657,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",12
13114,2001,E02005657,2001 super output areas - middle layer,305,B Fishing,0
13115,2001,E02005657,2001 super output areas - middle layer,305,C Mining and quarrying,0
13116,2001,E02005657,2001 super output areas - middle layer,305,D Manufacturing,512
13117,2001,E02005657,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",21
13118,2001,E02005657,2001 super output areas - middle layer,305,F Constructiion,260
13119,2001,E02005657,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",556
13120,2001,E02005657,2001 super output areas - middle layer,305,H Hotels and restaurants,102
13121,2001,E02005657,2001 super output areas - middle layer,305,I Transport storage and communications,225
13122,2001,E02005657,2001 super output areas - middle layer,305,J Financial Intermediation,230
13123,2001,E02005657,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",337
13124,2001,E02005657,2001 super output areas - middle layer,305,"L Public administration and defence, social security",149
13125,2001,E02005657,2001 super output areas - middle layer,305,M Education,282
13126,2001,E02005657,2001 super output areas - middle layer,305,N Health and social work,272
13127,2001,E02005657,2001 super output areas - middle layer,305,"O,P,Q Other",124
13128,2001,E02005658,2001 super output areas - middle layer,305,All categories: Industry,2588
13129,2001,E02005658,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",16
13130,2001,E02005658,2001 super output areas - middle layer,305,B Fishing,0
13131,2001,E02005658,2001 super output areas - middle layer,305,C Mining and quarrying,3
13132,2001,E02005658,2001 super output areas - middle layer,305,D Manufacturing,472
13133,2001,E02005658,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",11
13134,2001,E02005658,2001 super output areas - middle layer,305,F Constructiion,226
13135,2001,E02005658,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",522
13136,2001,E02005658,2001 super output areas - middle layer,305,H Hotels and restaurants,120
13137,2001,E02005658,2001 super output areas - middle layer,305,I Transport storage and communications,221
13138,2001,E02005658,2001 super output areas - middle layer,305,J Financial Intermediation,101
13139,2001,E02005658,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",272
13140,2001,E02005658,2001 super output areas - middle layer,305,"L Public administration and defence, social security",78
13141,2001,E02005658,2001 super output areas - middle layer,305,M Education,155
13142,2001,E02005658,2001 super output areas - middle layer,305,N Health and social work,278
13143,2001,E02005658,2001 super output areas - middle layer,305,"O,P,Q Other",113
13144,2001,E02005659,2001 super output areas - middle layer,305,All categories: Industry,2244
13145,2001,E02005659,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",13
13146,2001,E02005659,2001 super output areas - middle layer,305,B Fishing,0
13147,2001,E02005659,2001 super output areas - middle layer,305,C Mining and quarrying,0
13148,2001,E02005659,2001 super output areas - middle layer,305,D Manufacturing,334
13149,2001,E02005659,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",7
13150,2001,E02005659,2001 super output areas - middle layer,305,F Constructiion,179
13151,2001,E02005659,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",366
13152,2001,E02005659,2001 super output areas - middle layer,305,H Hotels and restaurants,88
13153,2001,E02005659,2001 super output areas - middle layer,305,I Transport storage and communications,159
13154,2001,E02005659,2001 super output areas - middle layer,305,J Financial Intermediation,144
13155,2001,E02005659,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",247
13156,2001,E02005659,2001 super output areas - middle layer,305,"L Public administration and defence, social security",121
13157,2001,E02005659,2001 super output areas - middle layer,305,M Education,197
13158,2001,E02005659,2001 super output areas - middle layer,305,N Health and social work,290
13159,2001,E02005659,2001 super output areas - middle layer,305,"O,P,Q Other",99
13160,2001,E02005660,2001 super output areas - middle layer,305,All categories: Industry,2640
13161,2001,E02005660,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",8
13162,2001,E02005660,2001 super output areas - middle layer,305,B Fishing,0
13163,2001,E02005660,2001 super output areas - middle layer,305,C Mining and quarrying,0
13164,2001,E02005660,2001 super output areas - middle layer,305,D Manufacturing,458
13165,2001,E02005660,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",7
13166,2001,E02005660,2001 super output areas - middle layer,305,F Constructiion,152
13167,2001,E02005660,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",632
13168,2001,E02005660,2001 super output areas - middle layer,305,H Hotels and restaurants,122
13169,2001,E02005660,2001 super output areas - middle layer,305,I Transport storage and communications,251
13170,2001,E02005660,2001 super output areas - middle layer,305,J Financial Intermediation,158
13171,2001,E02005660,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",254
13172,2001,E02005660,2001 super output areas - middle layer,305,"L Public administration and defence, social security",100
13173,2001,E02005660,2001 super output areas - middle layer,305,M Education,153
13174,2001,E02005660,2001 super output areas - middle layer,305,N Health and social work,248
13175,2001,E02005660,2001 super output areas - middle layer,305,"O,P,Q Other",97
13176,2001,E02005661,2001 super output areas - middle layer,305,All categories: Industry,2562
13177,2001,E02005661,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",21
13178,2001,E02005661,2001 super output areas - middle layer,305,B Fishing,0
13179,2001,E02005661,2001 super output areas - middle layer,305,C Mining and quarrying,3
13180,2001,E02005661,2001 super output areas - middle layer,305,D Manufacturing,436
13181,2001,E02005661,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",6
13182,2001,E02005661,2001 super output areas - middle layer,305,F Constructiion,165
13183,2001,E02005661,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",516
13184,2001,E02005661,2001 super output areas - middle layer,305,H Hotels and restaurants,124
13185,2001,E02005661,2001 super output areas - middle layer,305,I Transport storage and communications,176
13186,2001,E02005661,2001 super output areas - middle layer,305,J Financial Intermediation,121
13187,2001,E02005661,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",265
13188,2001,E02005661,2001 super output areas - middle layer,305,"L Public administration and defence, social security",93
13189,2001,E02005661,2001 super output areas - middle layer,305,M Education,167
13190,2001,E02005661,2001 super output areas - middle layer,305,N Health and social work,342
13191,2001,E02005661,2001 super output areas - middle layer,305,"O,P,Q Other",127
13192,2001,E02005662,2001 super output areas - middle layer,305,All categories: Industry,3320
13193,2001,E02005662,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",16
13194,2001,E02005662,2001 super output areas - middle layer,305,B Fishing,0
13195,2001,E02005662,2001 super output areas - middle layer,305,C Mining and quarrying,4
13196,2001,E02005662,2001 super output areas - middle layer,305,D Manufacturing,555
13197,2001,E02005662,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",18
13198,2001,E02005662,2001 super output areas - middle layer,305,F Constructiion,256
13199,2001,E02005662,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",602
13200,2001,E02005662,2001 super output areas - middle layer,305,H Hotels and restaurants,135
13201,2001,E02005662,2001 super output areas - middle layer,305,I Transport storage and communications,230
13202,2001,E02005662,2001 super output areas - middle layer,305,J Financial Intermediation,189
13203,2001,E02005662,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",411
13204,2001,E02005662,2001 super output areas - middle layer,305,"L Public administration and defence, social security",128
13205,2001,E02005662,2001 super output areas - middle layer,305,M Education,230
13206,2001,E02005662,2001 super output areas - middle layer,305,N Health and social work,391
13207,2001,E02005662,2001 super output areas - middle layer,305,"O,P,Q Other",155
13208,2001,E02005663,2001 super output areas - middle layer,305,All categories: Industry,3418
13209,2001,E02005663,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",19
13210,2001,E02005663,2001 super output areas - middle layer,305,B Fishing,0
13211,2001,E02005663,2001 super output areas - middle layer,305,C Mining and quarrying,0
13212,2001,E02005663,2001 super output areas - middle layer,305,D Manufacturing,608
13213,2001,E02005663,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",13
13214,2001,E02005663,2001 super output areas - middle layer,305,F Constructiion,243
13215,2001,E02005663,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",645
13216,2001,E02005663,2001 super output areas - middle layer,305,H Hotels and restaurants,92
13217,2001,E02005663,2001 super output areas - middle layer,305,I Transport storage and communications,223
13218,2001,E02005663,2001 super output areas - middle layer,305,J Financial Intermediation,274
13219,2001,E02005663,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",389
13220,2001,E02005663,2001 super output areas - middle layer,305,"L Public administration and defence, social security",168
13221,2001,E02005663,2001 super output areas - middle layer,305,M Education,222
13222,2001,E02005663,2001 super output areas - middle layer,305,N Health and social work,419
13223,2001,E02005663,2001 super output areas - middle layer,305,"O,P,Q Other",103
13224,2001,E02005664,2001 super output areas - middle layer,305,All categories: Industry,2907
13225,2001,E02005664,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",24
13226,2001,E02005664,2001 super output areas - middle layer,305,B Fishing,0
13227,2001,E02005664,2001 super output areas - middle layer,305,C Mining and quarrying,0
13228,2001,E02005664,2001 super output areas - middle layer,305,D Manufacturing,426
13229,2001,E02005664,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",7
13230,2001,E02005664,2001 super output areas - middle layer,305,F Constructiion,165
13231,2001,E02005664,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",562
13232,2001,E02005664,2001 super output areas - middle layer,305,H Hotels and restaurants,191
13233,2001,E02005664,2001 super output areas - middle layer,305,I Transport storage and communications,207
13234,2001,E02005664,2001 super output areas - middle layer,305,J Financial Intermediation,139
13235,2001,E02005664,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",380
13236,2001,E02005664,2001 super output areas - middle layer,305,"L Public administration and defence, social security",107
13237,2001,E02005664,2001 super output areas - middle layer,305,M Education,225
13238,2001,E02005664,2001 super output areas - middle layer,305,N Health and social work,343
13239,2001,E02005664,2001 super output areas - middle layer,305,"O,P,Q Other",131
13240,2001,E02005665,2001 super output areas - middle layer,305,All categories: Industry,4141
13241,2001,E02005665,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",24
13242,2001,E02005665,2001 super output areas - middle layer,305,B Fishing,0
13243,2001,E02005665,2001 super output areas - middle layer,305,C Mining and quarrying,3
13244,2001,E02005665,2001 super output areas - middle layer,305,D Manufacturing,672
13245,2001,E02005665,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",15
13246,2001,E02005665,2001 super output areas - middle layer,305,F Constructiion,231
13247,2001,E02005665,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",902
13248,2001,E02005665,2001 super output areas - middle layer,305,H Hotels and restaurants,165
13249,2001,E02005665,2001 super output areas - middle layer,305,I Transport storage and communications,366
13250,2001,E02005665,2001 super output areas - middle layer,305,J Financial Intermediation,281
13251,2001,E02005665,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",515
13252,2001,E02005665,2001 super output areas - middle layer,305,"L Public administration and defence, social security",148
13253,2001,E02005665,2001 super output areas - middle layer,305,M Education,277
13254,2001,E02005665,2001 super output areas - middle layer,305,N Health and social work,390
13255,2001,E02005665,2001 super output areas - middle layer,305,"O,P,Q Other",152
13256,2001,E02005666,2001 super output areas - middle layer,305,All categories: Industry,2718
13257,2001,E02005666,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",16
13258,2001,E02005666,2001 super output areas - middle layer,305,B Fishing,0
13259,2001,E02005666,2001 super output areas - middle layer,305,C Mining and quarrying,0
13260,2001,E02005666,2001 super output areas - middle layer,305,D Manufacturing,580
13261,2001,E02005666,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",9
13262,2001,E02005666,2001 super output areas - middle layer,305,F Constructiion,183
13263,2001,E02005666,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",582
13264,2001,E02005666,2001 super output areas - middle layer,305,H Hotels and restaurants,122
13265,2001,E02005666,2001 super output areas - middle layer,305,I Transport storage and communications,252
13266,2001,E02005666,2001 super output areas - middle layer,305,J Financial Intermediation,108
13267,2001,E02005666,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",291
13268,2001,E02005666,2001 super output areas - middle layer,305,"L Public administration and defence, social security",78
13269,2001,E02005666,2001 super output areas - middle layer,305,M Education,115
13270,2001,E02005666,2001 super output areas - middle layer,305,N Health and social work,272
13271,2001,E02005666,2001 super output areas - middle layer,305,"O,P,Q Other",110
13272,2001,E02005667,2001 super output areas - middle layer,305,All categories: Industry,2911
13273,2001,E02005667,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",11
13274,2001,E02005667,2001 super output areas - middle layer,305,B Fishing,0
13275,2001,E02005667,2001 super output areas - middle layer,305,C Mining and quarrying,3
13276,2001,E02005667,2001 super output areas - middle layer,305,D Manufacturing,552
13277,2001,E02005667,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",28
13278,2001,E02005667,2001 super output areas - middle layer,305,F Constructiion,217
13279,2001,E02005667,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",591
13280,2001,E02005667,2001 super output areas - middle layer,305,H Hotels and restaurants,73
13281,2001,E02005667,2001 super output areas - middle layer,305,I Transport storage and communications,236
13282,2001,E02005667,2001 super output areas - middle layer,305,J Financial Intermediation,202
13283,2001,E02005667,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",285
13284,2001,E02005667,2001 super output areas - middle layer,305,"L Public administration and defence, social security",102
13285,2001,E02005667,2001 super output areas - middle layer,305,M Education,138
13286,2001,E02005667,2001 super output areas - middle layer,305,N Health and social work,366
13287,2001,E02005667,2001 super output areas - middle layer,305,"O,P,Q Other",107
13288,2001,E02005668,2001 super output areas - middle layer,305,All categories: Industry,2773
13289,2001,E02005668,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",29
13290,2001,E02005668,2001 super output areas - middle layer,305,B Fishing,0
13291,2001,E02005668,2001 super output areas - middle layer,305,C Mining and quarrying,6
13292,2001,E02005668,2001 super output areas - middle layer,305,D Manufacturing,521
13293,2001,E02005668,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",19
13294,2001,E02005668,2001 super output areas - middle layer,305,F Constructiion,251
13295,2001,E02005668,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",532
13296,2001,E02005668,2001 super output areas - middle layer,305,H Hotels and restaurants,85
13297,2001,E02005668,2001 super output areas - middle layer,305,I Transport storage and communications,169
13298,2001,E02005668,2001 super output areas - middle layer,305,J Financial Intermediation,184
13299,2001,E02005668,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",269
13300,2001,E02005668,2001 super output areas - middle layer,305,"L Public administration and defence, social security",116
13301,2001,E02005668,2001 super output areas - middle layer,305,M Education,165
13302,2001,E02005668,2001 super output areas - middle layer,305,N Health and social work,319
13303,2001,E02005668,2001 super output areas - middle layer,305,"O,P,Q Other",108
13304,2001,E02005669,2001 super output areas - middle layer,305,All categories: Industry,3089
13305,2001,E02005669,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",11
13306,2001,E02005669,2001 super output areas - middle layer,305,B Fishing,0
13307,2001,E02005669,2001 super output areas - middle layer,305,C Mining and quarrying,3
13308,2001,E02005669,2001 super output areas - middle layer,305,D Manufacturing,376
13309,2001,E02005669,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
13310,2001,E02005669,2001 super output areas - middle layer,305,F Constructiion,210
13311,2001,E02005669,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",518
13312,2001,E02005669,2001 super output areas - middle layer,305,H Hotels and restaurants,76
13313,2001,E02005669,2001 super output areas - middle layer,305,I Transport storage and communications,146
13314,2001,E02005669,2001 super output areas - middle layer,305,J Financial Intermediation,270
13315,2001,E02005669,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",466
13316,2001,E02005669,2001 super output areas - middle layer,305,"L Public administration and defence, social security",158
13317,2001,E02005669,2001 super output areas - middle layer,305,M Education,313
13318,2001,E02005669,2001 super output areas - middle layer,305,N Health and social work,419
13319,2001,E02005669,2001 super output areas - middle layer,305,"O,P,Q Other",113
13320,2001,E02005670,2001 super output areas - middle layer,305,All categories: Industry,2777
13321,2001,E02005670,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",7
13322,2001,E02005670,2001 super output areas - middle layer,305,B Fishing,0
13323,2001,E02005670,2001 super output areas - middle layer,305,C Mining and quarrying,0
13324,2001,E02005670,2001 super output areas - middle layer,305,D Manufacturing,463
13325,2001,E02005670,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",8
13326,2001,E02005670,2001 super output areas - middle layer,305,F Constructiion,154
13327,2001,E02005670,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",556
13328,2001,E02005670,2001 super output areas - middle layer,305,H Hotels and restaurants,189
13329,2001,E02005670,2001 super output areas - middle layer,305,I Transport storage and communications,267
13330,2001,E02005670,2001 super output areas - middle layer,305,J Financial Intermediation,142
13331,2001,E02005670,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",339
13332,2001,E02005670,2001 super output areas - middle layer,305,"L Public administration and defence, social security",92
13333,2001,E02005670,2001 super output areas - middle layer,305,M Education,159
13334,2001,E02005670,2001 super output areas - middle layer,305,N Health and social work,249
13335,2001,E02005670,2001 super output areas - middle layer,305,"O,P,Q Other",152
13336,2001,E02005671,2001 super output areas - middle layer,305,All categories: Industry,3669
13337,2001,E02005671,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",11
13338,2001,E02005671,2001 super output areas - middle layer,305,B Fishing,0
13339,2001,E02005671,2001 super output areas - middle layer,305,C Mining and quarrying,3
13340,2001,E02005671,2001 super output areas - middle layer,305,D Manufacturing,569
13341,2001,E02005671,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",15
13342,2001,E02005671,2001 super output areas - middle layer,305,F Constructiion,205
13343,2001,E02005671,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",608
13344,2001,E02005671,2001 super output areas - middle layer,305,H Hotels and restaurants,179
13345,2001,E02005671,2001 super output areas - middle layer,305,I Transport storage and communications,255
13346,2001,E02005671,2001 super output areas - middle layer,305,J Financial Intermediation,204
13347,2001,E02005671,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",485
13348,2001,E02005671,2001 super output areas - middle layer,305,"L Public administration and defence, social security",141
13349,2001,E02005671,2001 super output areas - middle layer,305,M Education,304
13350,2001,E02005671,2001 super output areas - middle layer,305,N Health and social work,523
13351,2001,E02005671,2001 super output areas - middle layer,305,"O,P,Q Other",167
13352,2001,E02005672,2001 super output areas - middle layer,305,All categories: Industry,3010
13353,2001,E02005672,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",13
13354,2001,E02005672,2001 super output areas - middle layer,305,B Fishing,0
13355,2001,E02005672,2001 super output areas - middle layer,305,C Mining and quarrying,3
13356,2001,E02005672,2001 super output areas - middle layer,305,D Manufacturing,452
13357,2001,E02005672,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",13
13358,2001,E02005672,2001 super output areas - middle layer,305,F Constructiion,144
13359,2001,E02005672,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",518
13360,2001,E02005672,2001 super output areas - middle layer,305,H Hotels and restaurants,242
13361,2001,E02005672,2001 super output areas - middle layer,305,I Transport storage and communications,223
13362,2001,E02005672,2001 super output areas - middle layer,305,J Financial Intermediation,169
13363,2001,E02005672,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",414
13364,2001,E02005672,2001 super output areas - middle layer,305,"L Public administration and defence, social security",99
13365,2001,E02005672,2001 super output areas - middle layer,305,M Education,215
13366,2001,E02005672,2001 super output areas - middle layer,305,N Health and social work,347
13367,2001,E02005672,2001 super output areas - middle layer,305,"O,P,Q Other",158
13368,2001,E02005673,2001 super output areas - middle layer,305,All categories: Industry,2889
13369,2001,E02005673,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",22
13370,2001,E02005673,2001 super output areas - middle layer,305,B Fishing,0
13371,2001,E02005673,2001 super output areas - middle layer,305,C Mining and quarrying,0
13372,2001,E02005673,2001 super output areas - middle layer,305,D Manufacturing,525
13373,2001,E02005673,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",11
13374,2001,E02005673,2001 super output areas - middle layer,305,F Constructiion,245
13375,2001,E02005673,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",583
13376,2001,E02005673,2001 super output areas - middle layer,305,H Hotels and restaurants,133
13377,2001,E02005673,2001 super output areas - middle layer,305,I Transport storage and communications,211
13378,2001,E02005673,2001 super output areas - middle layer,305,J Financial Intermediation,150
13379,2001,E02005673,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",324
13380,2001,E02005673,2001 super output areas - middle layer,305,"L Public administration and defence, social security",102
13381,2001,E02005673,2001 super output areas - middle layer,305,M Education,125
13382,2001,E02005673,2001 super output areas - middle layer,305,N Health and social work,319
13383,2001,E02005673,2001 super output areas - middle layer,305,"O,P,Q Other",139
13384,2001,E02005674,2001 super output areas - middle layer,305,All categories: Industry,2636
13385,2001,E02005674,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",12
13386,2001,E02005674,2001 super output areas - middle layer,305,B Fishing,0
13387,2001,E02005674,2001 super output areas - middle layer,305,C Mining and quarrying,0
13388,2001,E02005674,2001 super output areas - middle layer,305,D Manufacturing,347
13389,2001,E02005674,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",10
13390,2001,E02005674,2001 super output areas - middle layer,305,F Constructiion,129
13391,2001,E02005674,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",432
13392,2001,E02005674,2001 super output areas - middle layer,305,H Hotels and restaurants,163
13393,2001,E02005674,2001 super output areas - middle layer,305,I Transport storage and communications,155
13394,2001,E02005674,2001 super output areas - middle layer,305,J Financial Intermediation,173
13395,2001,E02005674,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",357
13396,2001,E02005674,2001 super output areas - middle layer,305,"L Public administration and defence, social security",108
13397,2001,E02005674,2001 super output areas - middle layer,305,M Education,176
13398,2001,E02005674,2001 super output areas - middle layer,305,N Health and social work,432
13399,2001,E02005674,2001 super output areas - middle layer,305,"O,P,Q Other",142
13400,2001,E02005675,2001 super output areas - middle layer,305,All categories: Industry,2762
13401,2001,E02005675,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",12
13402,2001,E02005675,2001 super output areas - middle layer,305,B Fishing,0
13403,2001,E02005675,2001 super output areas - middle layer,305,C Mining and quarrying,0
13404,2001,E02005675,2001 super output areas - middle layer,305,D Manufacturing,509
13405,2001,E02005675,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",8
13406,2001,E02005675,2001 super output areas - middle layer,305,F Constructiion,165
13407,2001,E02005675,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",661
13408,2001,E02005675,2001 super output areas - middle layer,305,H Hotels and restaurants,119
13409,2001,E02005675,2001 super output areas - middle layer,305,I Transport storage and communications,284
13410,2001,E02005675,2001 super output areas - middle layer,305,J Financial Intermediation,139
13411,2001,E02005675,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",329
13412,2001,E02005675,2001 super output areas - middle layer,305,"L Public administration and defence, social security",89
13413,2001,E02005675,2001 super output areas - middle layer,305,M Education,108
13414,2001,E02005675,2001 super output areas - middle layer,305,N Health and social work,232
13415,2001,E02005675,2001 super output areas - middle layer,305,"O,P,Q Other",107
13416,2001,E02005676,2001 super output areas - middle layer,305,All categories: Industry,2627
13417,2001,E02005676,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",9
13418,2001,E02005676,2001 super output areas - middle layer,305,B Fishing,0
