,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
231,2001,E02005915,2001 super output areas - middle layer,305,1. Managers and senior officials,398
232,2001,E02005915,2001 super output areas - middle layer,305,2. Professional occupations,245
233,2001,E02005915,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,225
234,2001,E02005915,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,63
235,2001,E02005915,2001 super output areas - middle layer,305,5. Skilled trades occupations,297
236,2001,E02005915,2001 super output areas - middle layer,305,6. Personal service occupations,24
237,2001,E02005915,2001 super output areas - middle layer,305,7. Sales and customer service occupations,41
238,2001,E02005915,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",154
239,2001,E02005915,2001 super output areas - middle layer,305,9. Elementary occupations,126
240,2001,E02005916,2001 super output areas - middle layer,305,All categories: Occupation,1678
241,2001,E02005916,2001 super output areas - middle layer,305,1. Managers and senior officials,357
242,2001,E02005916,2001 super output areas - middle layer,305,2. Professional occupations,262
243,2001,E02005916,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,207
244,2001,E02005916,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,81
245,2001,E02005916,2001 super output areas - middle layer,305,5. Skilled trades occupations,332
246,2001,E02005916,2001 super output areas - middle layer,305,6. Personal service occupations,25
247,2001,E02005916,2001 super output areas - middle layer,305,7. Sales and customer service occupations,57
248,2001,E02005916,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",185
249,2001,E02005916,2001 super output areas - middle layer,305,9. Elementary occupations,172
250,2001,E02005917,2001 super output areas - middle layer,305,All categories: Occupation,1396
251,2001,E02005917,2001 super output areas - middle layer,305,1. Managers and senior officials,437
252,2001,E02005917,2001 super output areas - middle layer,305,2. Professional occupations,299
253,2001,E02005917,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,185
254,2001,E02005917,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,69
255,2001,E02005917,2001 super output areas - middle layer,305,5. Skilled trades occupations,205
256,2001,E02005917,2001 super output areas - middle layer,305,6. Personal service occupations,15
257,2001,E02005917,2001 super output areas - middle layer,305,7. Sales and customer service occupations,35
258,2001,E02005917,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",60
259,2001,E02005917,2001 super output areas - middle layer,305,9. Elementary occupations,91
260,2001,E02005918,2001 super output areas - middle layer,305,All categories: Occupation,1316
261,2001,E02005918,2001 super output areas - middle layer,305,1. Managers and senior officials,275
262,2001,E02005918,2001 super output areas - middle layer,305,2. Professional occupations,206
263,2001,E02005918,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,169
264,2001,E02005918,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,79
265,2001,E02005918,2001 super output areas - middle layer,305,5. Skilled trades occupations,258
266,2001,E02005918,2001 super output areas - middle layer,305,6. Personal service occupations,16
267,2001,E02005918,2001 super output areas - middle layer,305,7. Sales and customer service occupations,52
268,2001,E02005918,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",133
269,2001,E02005918,2001 super output areas - middle layer,305,9. Elementary occupations,128
270,2001,E02005919,2001 super output areas - middle layer,305,All categories: Occupation,1436
271,2001,E02005919,2001 super output areas - middle layer,305,1. Managers and senior officials,325
272,2001,E02005919,2001 super output areas - middle layer,305,2. Professional occupations,220
273,2001,E02005919,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,174
274,2001,E02005919,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,44
275,2001,E02005919,2001 super output areas - middle layer,305,5. Skilled trades occupations,279
276,2001,E02005919,2001 super output areas - middle layer,305,6. Personal service occupations,24
277,2001,E02005919,2001 super output areas - middle layer,305,7. Sales and customer service occupations,45
278,2001,E02005919,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",178
279,2001,E02005919,2001 super output areas - middle layer,305,9. Elementary occupations,147
280,2001,E02005920,2001 super output areas - middle layer,305,All categories: Occupation,1990
281,2001,E02005920,2001 super output areas - middle layer,305,1. Managers and senior officials,531
282,2001,E02005920,2001 super output areas - middle layer,305,2. Professional occupations,405
283,2001,E02005920,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,235
284,2001,E02005920,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,79
285,2001,E02005920,2001 super output areas - middle layer,305,5. Skilled trades occupations,333
286,2001,E02005920,2001 super output areas - middle layer,305,6. Personal service occupations,26
287,2001,E02005920,2001 super output areas - middle layer,305,7. Sales and customer service occupations,57
288,2001,E02005920,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",177
289,2001,E02005920,2001 super output areas - middle layer,305,9. Elementary occupations,147
290,2001,E02002905,2001 super output areas - middle layer,305,All categories: Occupation,1571
291,2001,E02002905,2001 super output areas - middle layer,305,1. Managers and senior officials,288
292,2001,E02002905,2001 super output areas - middle layer,305,2. Professional occupations,187
293,2001,E02002905,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,155
294,2001,E02002905,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,39
295,2001,E02002905,2001 super output areas - middle layer,305,5. Skilled trades occupations,507
296,2001,E02002905,2001 super output areas - middle layer,305,6. Personal service occupations,24
