,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
328,2001,W02000308,2001 super output areas - middle layer,305,No knowledge of Welsh,7059
329,2001,W02000309,2001 super output areas - middle layer,305,All people aged 3 and over,6390
330,2001,W02000309,2001 super output areas - middle layer,305,Understands spoken Welsh only,211
331,2001,W02000309,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,90
332,2001,W02000309,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,46
333,2001,W02000309,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",539
334,2001,W02000309,2001 super output areas - middle layer,305,Other combination of skills,186
335,2001,W02000309,2001 super output areas - middle layer,305,No knowledge of Welsh,5318
336,2001,W02000310,2001 super output areas - middle layer,305,All people aged 3 and over,4922
337,2001,W02000310,2001 super output areas - middle layer,305,Understands spoken Welsh only,146
338,2001,W02000310,2001 super output areas - middle layer,305,Speaks but does not read or write Welsh,101
339,2001,W02000310,2001 super output areas - middle layer,305,Speaks and reads but does not write Welsh,32
340,2001,W02000310,2001 super output areas - middle layer,305,"Speaks, reads and writes Welsh",459
341,2001,W02000310,2001 super output areas - middle layer,305,Other combination of skills,146
