,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
186,2001,E02005447,2001 super output areas - middle layer,305,White: Other,114
187,2001,E02005447,2001 super output areas - middle layer,305,Mixed,53
188,2001,E02005447,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,18
189,2001,E02005447,2001 super output areas - middle layer,305,Mixed: White and Black African,6
190,2001,E02005447,2001 super output areas - middle layer,305,Mixed: White and Asian,14
191,2001,E02005447,2001 super output areas - middle layer,305,Mixed: Other,15
192,2001,E02005447,2001 super output areas - middle layer,305,Asian/Asian British,44
193,2001,E02005447,2001 super output areas - middle layer,305,Asian/Asian British: Indian,26
194,2001,E02005447,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
195,2001,E02005447,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,5
196,2001,E02005447,2001 super output areas - middle layer,305,Asian/Asian British: Other,10
197,2001,E02005447,2001 super output areas - middle layer,305,Black/Black British,15
198,2001,E02005447,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,8
199,2001,E02005447,2001 super output areas - middle layer,305,Black/Black British: Black African,4
200,2001,E02005447,2001 super output areas - middle layer,305,Black/Black British: Other,3
201,2001,E02005447,2001 super output areas - middle layer,305,Chinese/Other,45
202,2001,E02005447,2001 super output areas - middle layer,305,Chinese/Other: Chinese,33
203,2001,E02005447,2001 super output areas - middle layer,305,Chinese/Other: Other,12
204,2001,E02005448,2001 super output areas - middle layer,305,All categories: Ethnic group,6275
205,2001,E02005448,2001 super output areas - middle layer,305,White,6198
206,2001,E02005448,2001 super output areas - middle layer,305,White: British,6103
207,2001,E02005448,2001 super output areas - middle layer,305,White: Irish,38
208,2001,E02005448,2001 super output areas - middle layer,305,White: Other,57
209,2001,E02005448,2001 super output areas - middle layer,305,Mixed,42
210,2001,E02005448,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,11
211,2001,E02005448,2001 super output areas - middle layer,305,Mixed: White and Black African,0
212,2001,E02005448,2001 super output areas - middle layer,305,Mixed: White and Asian,11
