,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_INDGPUK11_NAME,OBS_VALUE
11300,2001,E02004417,2001 super output areas - middle layer,305,"L Public administration and defence, social security",109
11301,2001,E02004417,2001 super output areas - middle layer,305,M Education,180
11302,2001,E02004417,2001 super output areas - middle layer,305,N Health and social work,389
11303,2001,E02004417,2001 super output areas - middle layer,305,"O,P,Q Other",135
11304,2001,E02004418,2001 super output areas - middle layer,305,All categories: Industry,2371
11305,2001,E02004418,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",31
11306,2001,E02004418,2001 super output areas - middle layer,305,B Fishing,0
11307,2001,E02004418,2001 super output areas - middle layer,305,C Mining and quarrying,0
11308,2001,E02004418,2001 super output areas - middle layer,305,D Manufacturing,275
11309,2001,E02004418,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",11
11310,2001,E02004418,2001 super output areas - middle layer,305,F Constructiion,228
11311,2001,E02004418,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",469
11312,2001,E02004418,2001 super output areas - middle layer,305,H Hotels and restaurants,127
11313,2001,E02004418,2001 super output areas - middle layer,305,I Transport storage and communications,160
11314,2001,E02004418,2001 super output areas - middle layer,305,J Financial Intermediation,98
11315,2001,E02004418,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",196
11316,2001,E02004418,2001 super output areas - middle layer,305,"L Public administration and defence, social security",118
11317,2001,E02004418,2001 super output areas - middle layer,305,M Education,170
11318,2001,E02004418,2001 super output areas - middle layer,305,N Health and social work,358
11319,2001,E02004418,2001 super output areas - middle layer,305,"O,P,Q Other",130
11320,2001,E02004419,2001 super output areas - middle layer,305,All categories: Industry,2262
11321,2001,E02004419,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",59
11322,2001,E02004419,2001 super output areas - middle layer,305,B Fishing,0
11323,2001,E02004419,2001 super output areas - middle layer,305,C Mining and quarrying,0
11324,2001,E02004419,2001 super output areas - middle layer,305,D Manufacturing,334
11325,2001,E02004419,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",9
11326,2001,E02004419,2001 super output areas - middle layer,305,F Constructiion,228
11327,2001,E02004419,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",412
11328,2001,E02004419,2001 super output areas - middle layer,305,H Hotels and restaurants,99
11329,2001,E02004419,2001 super output areas - middle layer,305,I Transport storage and communications,132
11330,2001,E02004419,2001 super output areas - middle layer,305,J Financial Intermediation,71
11331,2001,E02004419,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",199
11332,2001,E02004419,2001 super output areas - middle layer,305,"L Public administration and defence, social security",89
11333,2001,E02004419,2001 super output areas - middle layer,305,M Education,147
11334,2001,E02004419,2001 super output areas - middle layer,305,N Health and social work,365
11335,2001,E02004419,2001 super output areas - middle layer,305,"O,P,Q Other",118
11336,2001,E02004420,2001 super output areas - middle layer,305,All categories: Industry,4175
11337,2001,E02004420,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",176
11338,2001,E02004420,2001 super output areas - middle layer,305,B Fishing,0
11339,2001,E02004420,2001 super output areas - middle layer,305,C Mining and quarrying,3
11340,2001,E02004420,2001 super output areas - middle layer,305,D Manufacturing,406
11341,2001,E02004420,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",31
11342,2001,E02004420,2001 super output areas - middle layer,305,F Constructiion,395
11343,2001,E02004420,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",684
11344,2001,E02004420,2001 super output areas - middle layer,305,H Hotels and restaurants,239
11345,2001,E02004420,2001 super output areas - middle layer,305,I Transport storage and communications,191
11346,2001,E02004420,2001 super output areas - middle layer,305,J Financial Intermediation,158
11347,2001,E02004420,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",509
11348,2001,E02004420,2001 super output areas - middle layer,305,"L Public administration and defence, social security",226
11349,2001,E02004420,2001 super output areas - middle layer,305,M Education,350
11350,2001,E02004420,2001 super output areas - middle layer,305,N Health and social work,571
11351,2001,E02004420,2001 super output areas - middle layer,305,"O,P,Q Other",236
11352,2001,E02004421,2001 super output areas - middle layer,305,All categories: Industry,2657
11353,2001,E02004421,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",49
11354,2001,E02004421,2001 super output areas - middle layer,305,B Fishing,0
11355,2001,E02004421,2001 super output areas - middle layer,305,C Mining and quarrying,0
11356,2001,E02004421,2001 super output areas - middle layer,305,D Manufacturing,247
11357,2001,E02004421,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",16
11358,2001,E02004421,2001 super output areas - middle layer,305,F Constructiion,281
11359,2001,E02004421,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",537
11360,2001,E02004421,2001 super output areas - middle layer,305,H Hotels and restaurants,123
11361,2001,E02004421,2001 super output areas - middle layer,305,I Transport storage and communications,172
11362,2001,E02004421,2001 super output areas - middle layer,305,J Financial Intermediation,90
11363,2001,E02004421,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",245
11364,2001,E02004421,2001 super output areas - middle layer,305,"L Public administration and defence, social security",170
11365,2001,E02004421,2001 super output areas - middle layer,305,M Education,169
11366,2001,E02004421,2001 super output areas - middle layer,305,N Health and social work,430
11367,2001,E02004421,2001 super output areas - middle layer,305,"O,P,Q Other",128
11368,2001,E02004422,2001 super output areas - middle layer,305,All categories: Industry,3775
11369,2001,E02004422,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",81
11370,2001,E02004422,2001 super output areas - middle layer,305,B Fishing,3
11371,2001,E02004422,2001 super output areas - middle layer,305,C Mining and quarrying,5
11372,2001,E02004422,2001 super output areas - middle layer,305,D Manufacturing,416
11373,2001,E02004422,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",19
11374,2001,E02004422,2001 super output areas - middle layer,305,F Constructiion,369
11375,2001,E02004422,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",663
11376,2001,E02004422,2001 super output areas - middle layer,305,H Hotels and restaurants,167
11377,2001,E02004422,2001 super output areas - middle layer,305,I Transport storage and communications,223
11378,2001,E02004422,2001 super output areas - middle layer,305,J Financial Intermediation,166
11379,2001,E02004422,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",406
11380,2001,E02004422,2001 super output areas - middle layer,305,"L Public administration and defence, social security",227
11381,2001,E02004422,2001 super output areas - middle layer,305,M Education,258
11382,2001,E02004422,2001 super output areas - middle layer,305,N Health and social work,574
11383,2001,E02004422,2001 super output areas - middle layer,305,"O,P,Q Other",198
11384,2001,E02004423,2001 super output areas - middle layer,305,All categories: Industry,2880
11385,2001,E02004423,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",39
11386,2001,E02004423,2001 super output areas - middle layer,305,B Fishing,0
11387,2001,E02004423,2001 super output areas - middle layer,305,C Mining and quarrying,0
11388,2001,E02004423,2001 super output areas - middle layer,305,D Manufacturing,256
11389,2001,E02004423,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",23
11390,2001,E02004423,2001 super output areas - middle layer,305,F Constructiion,247
11391,2001,E02004423,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",562
11392,2001,E02004423,2001 super output areas - middle layer,305,H Hotels and restaurants,115
11393,2001,E02004423,2001 super output areas - middle layer,305,I Transport storage and communications,171
11394,2001,E02004423,2001 super output areas - middle layer,305,J Financial Intermediation,118
11395,2001,E02004423,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",313
11396,2001,E02004423,2001 super output areas - middle layer,305,"L Public administration and defence, social security",177
11397,2001,E02004423,2001 super output areas - middle layer,305,M Education,245
11398,2001,E02004423,2001 super output areas - middle layer,305,N Health and social work,464
11399,2001,E02004423,2001 super output areas - middle layer,305,"O,P,Q Other",150
11400,2001,E02004675,2001 super output areas - middle layer,305,All categories: Industry,4089
11401,2001,E02004675,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",46
11402,2001,E02004675,2001 super output areas - middle layer,305,B Fishing,0
11403,2001,E02004675,2001 super output areas - middle layer,305,C Mining and quarrying,0
11404,2001,E02004675,2001 super output areas - middle layer,305,D Manufacturing,606
11405,2001,E02004675,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",25
11406,2001,E02004675,2001 super output areas - middle layer,305,F Constructiion,304
11407,2001,E02004675,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",598
11408,2001,E02004675,2001 super output areas - middle layer,305,H Hotels and restaurants,162
11409,2001,E02004675,2001 super output areas - middle layer,305,I Transport storage and communications,310
11410,2001,E02004675,2001 super output areas - middle layer,305,J Financial Intermediation,159
11411,2001,E02004675,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",736
11412,2001,E02004675,2001 super output areas - middle layer,305,"L Public administration and defence, social security",461
11413,2001,E02004675,2001 super output areas - middle layer,305,M Education,202
11414,2001,E02004675,2001 super output areas - middle layer,305,N Health and social work,297
11415,2001,E02004675,2001 super output areas - middle layer,305,"O,P,Q Other",183
11416,2001,E02004676,2001 super output areas - middle layer,305,All categories: Industry,4442
11417,2001,E02004676,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",75
11418,2001,E02004676,2001 super output areas - middle layer,305,B Fishing,0
11419,2001,E02004676,2001 super output areas - middle layer,305,C Mining and quarrying,4
11420,2001,E02004676,2001 super output areas - middle layer,305,D Manufacturing,625
11421,2001,E02004676,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",39
11422,2001,E02004676,2001 super output areas - middle layer,305,F Constructiion,347
11423,2001,E02004676,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",604
11424,2001,E02004676,2001 super output areas - middle layer,305,H Hotels and restaurants,150
11425,2001,E02004676,2001 super output areas - middle layer,305,I Transport storage and communications,330
11426,2001,E02004676,2001 super output areas - middle layer,305,J Financial Intermediation,185
11427,2001,E02004676,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",844
11428,2001,E02004676,2001 super output areas - middle layer,305,"L Public administration and defence, social security",373
11429,2001,E02004676,2001 super output areas - middle layer,305,M Education,333
11430,2001,E02004676,2001 super output areas - middle layer,305,N Health and social work,327
11431,2001,E02004676,2001 super output areas - middle layer,305,"O,P,Q Other",206
11432,2001,E02004677,2001 super output areas - middle layer,305,All categories: Industry,3638
11433,2001,E02004677,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",152
11434,2001,E02004677,2001 super output areas - middle layer,305,B Fishing,0
11435,2001,E02004677,2001 super output areas - middle layer,305,C Mining and quarrying,5
11436,2001,E02004677,2001 super output areas - middle layer,305,D Manufacturing,406
11437,2001,E02004677,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",28
11438,2001,E02004677,2001 super output areas - middle layer,305,F Constructiion,251
11439,2001,E02004677,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",571
11440,2001,E02004677,2001 super output areas - middle layer,305,H Hotels and restaurants,153
11441,2001,E02004677,2001 super output areas - middle layer,305,I Transport storage and communications,279
11442,2001,E02004677,2001 super output areas - middle layer,305,J Financial Intermediation,163
11443,2001,E02004677,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",776
11444,2001,E02004677,2001 super output areas - middle layer,305,"L Public administration and defence, social security",129
11445,2001,E02004677,2001 super output areas - middle layer,305,M Education,304
11446,2001,E02004677,2001 super output areas - middle layer,305,N Health and social work,240
11447,2001,E02004677,2001 super output areas - middle layer,305,"O,P,Q Other",181
11448,2001,E02004678,2001 super output areas - middle layer,305,All categories: Industry,3859
11449,2001,E02004678,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",117
11450,2001,E02004678,2001 super output areas - middle layer,305,B Fishing,0
11451,2001,E02004678,2001 super output areas - middle layer,305,C Mining and quarrying,5
11452,2001,E02004678,2001 super output areas - middle layer,305,D Manufacturing,497
11453,2001,E02004678,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",24
11454,2001,E02004678,2001 super output areas - middle layer,305,F Constructiion,321
11455,2001,E02004678,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",543
11456,2001,E02004678,2001 super output areas - middle layer,305,H Hotels and restaurants,144
11457,2001,E02004678,2001 super output areas - middle layer,305,I Transport storage and communications,293
11458,2001,E02004678,2001 super output areas - middle layer,305,J Financial Intermediation,196
11459,2001,E02004678,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",678
11460,2001,E02004678,2001 super output areas - middle layer,305,"L Public administration and defence, social security",230
11461,2001,E02004678,2001 super output areas - middle layer,305,M Education,308
11462,2001,E02004678,2001 super output areas - middle layer,305,N Health and social work,250
11463,2001,E02004678,2001 super output areas - middle layer,305,"O,P,Q Other",253
11464,2001,E02004679,2001 super output areas - middle layer,305,All categories: Industry,3961
11465,2001,E02004679,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",98
11466,2001,E02004679,2001 super output areas - middle layer,305,B Fishing,3
11467,2001,E02004679,2001 super output areas - middle layer,305,C Mining and quarrying,7
11468,2001,E02004679,2001 super output areas - middle layer,305,D Manufacturing,478
11469,2001,E02004679,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",37
11470,2001,E02004679,2001 super output areas - middle layer,305,F Constructiion,261
11471,2001,E02004679,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",484
11472,2001,E02004679,2001 super output areas - middle layer,305,H Hotels and restaurants,136
11473,2001,E02004679,2001 super output areas - middle layer,305,I Transport storage and communications,333
11474,2001,E02004679,2001 super output areas - middle layer,305,J Financial Intermediation,234
11475,2001,E02004679,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",945
11476,2001,E02004679,2001 super output areas - middle layer,305,"L Public administration and defence, social security",199
11477,2001,E02004679,2001 super output areas - middle layer,305,M Education,254
11478,2001,E02004679,2001 super output areas - middle layer,305,N Health and social work,310
11479,2001,E02004679,2001 super output areas - middle layer,305,"O,P,Q Other",182
11480,2001,E02004680,2001 super output areas - middle layer,305,All categories: Industry,3464
11481,2001,E02004680,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",20
11482,2001,E02004680,2001 super output areas - middle layer,305,B Fishing,0
11483,2001,E02004680,2001 super output areas - middle layer,305,C Mining and quarrying,4
11484,2001,E02004680,2001 super output areas - middle layer,305,D Manufacturing,576
11485,2001,E02004680,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",34
11486,2001,E02004680,2001 super output areas - middle layer,305,F Constructiion,163
11487,2001,E02004680,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",498
11488,2001,E02004680,2001 super output areas - middle layer,305,H Hotels and restaurants,82
11489,2001,E02004680,2001 super output areas - middle layer,305,I Transport storage and communications,297
11490,2001,E02004680,2001 super output areas - middle layer,305,J Financial Intermediation,299
11491,2001,E02004680,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",747
11492,2001,E02004680,2001 super output areas - middle layer,305,"L Public administration and defence, social security",196
11493,2001,E02004680,2001 super output areas - middle layer,305,M Education,193
11494,2001,E02004680,2001 super output areas - middle layer,305,N Health and social work,212
11495,2001,E02004680,2001 super output areas - middle layer,305,"O,P,Q Other",143
11496,2001,E02004681,2001 super output areas - middle layer,305,All categories: Industry,4778
11497,2001,E02004681,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",34
11498,2001,E02004681,2001 super output areas - middle layer,305,B Fishing,3
11499,2001,E02004681,2001 super output areas - middle layer,305,C Mining and quarrying,3
11500,2001,E02004681,2001 super output areas - middle layer,305,D Manufacturing,704
11501,2001,E02004681,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",77
11502,2001,E02004681,2001 super output areas - middle layer,305,F Constructiion,400
11503,2001,E02004681,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",968
11504,2001,E02004681,2001 super output areas - middle layer,305,H Hotels and restaurants,189
11505,2001,E02004681,2001 super output areas - middle layer,305,I Transport storage and communications,483
11506,2001,E02004681,2001 super output areas - middle layer,305,J Financial Intermediation,204
11507,2001,E02004681,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",673
11508,2001,E02004681,2001 super output areas - middle layer,305,"L Public administration and defence, social security",190
11509,2001,E02004681,2001 super output areas - middle layer,305,M Education,176
11510,2001,E02004681,2001 super output areas - middle layer,305,N Health and social work,473
11511,2001,E02004681,2001 super output areas - middle layer,305,"O,P,Q Other",201
11512,2001,E02004682,2001 super output areas - middle layer,305,All categories: Industry,3860
11513,2001,E02004682,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",27
11514,2001,E02004682,2001 super output areas - middle layer,305,B Fishing,0
11515,2001,E02004682,2001 super output areas - middle layer,305,C Mining and quarrying,7
11516,2001,E02004682,2001 super output areas - middle layer,305,D Manufacturing,591
11517,2001,E02004682,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",44
11518,2001,E02004682,2001 super output areas - middle layer,305,F Constructiion,223
11519,2001,E02004682,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",614
11520,2001,E02004682,2001 super output areas - middle layer,305,H Hotels and restaurants,126
11521,2001,E02004682,2001 super output areas - middle layer,305,I Transport storage and communications,327
11522,2001,E02004682,2001 super output areas - middle layer,305,J Financial Intermediation,290
11523,2001,E02004682,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",756
11524,2001,E02004682,2001 super output areas - middle layer,305,"L Public administration and defence, social security",162
11525,2001,E02004682,2001 super output areas - middle layer,305,M Education,238
11526,2001,E02004682,2001 super output areas - middle layer,305,N Health and social work,284
11527,2001,E02004682,2001 super output areas - middle layer,305,"O,P,Q Other",171
11528,2001,E02004683,2001 super output areas - middle layer,305,All categories: Industry,3098
11529,2001,E02004683,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",20
11530,2001,E02004683,2001 super output areas - middle layer,305,B Fishing,0
11531,2001,E02004683,2001 super output areas - middle layer,305,C Mining and quarrying,3
11532,2001,E02004683,2001 super output areas - middle layer,305,D Manufacturing,525
11533,2001,E02004683,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",33
11534,2001,E02004683,2001 super output areas - middle layer,305,F Constructiion,223
11535,2001,E02004683,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",551
11536,2001,E02004683,2001 super output areas - middle layer,305,H Hotels and restaurants,129
11537,2001,E02004683,2001 super output areas - middle layer,305,I Transport storage and communications,288
11538,2001,E02004683,2001 super output areas - middle layer,305,J Financial Intermediation,170
11539,2001,E02004683,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",508
11540,2001,E02004683,2001 super output areas - middle layer,305,"L Public administration and defence, social security",122
11541,2001,E02004683,2001 super output areas - middle layer,305,M Education,143
11542,2001,E02004683,2001 super output areas - middle layer,305,N Health and social work,241
11543,2001,E02004683,2001 super output areas - middle layer,305,"O,P,Q Other",142
11544,2001,E02004684,2001 super output areas - middle layer,305,All categories: Industry,3747
11545,2001,E02004684,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",16
11546,2001,E02004684,2001 super output areas - middle layer,305,B Fishing,0
11547,2001,E02004684,2001 super output areas - middle layer,305,C Mining and quarrying,0
11548,2001,E02004684,2001 super output areas - middle layer,305,D Manufacturing,571
11549,2001,E02004684,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",40
11550,2001,E02004684,2001 super output areas - middle layer,305,F Constructiion,282
11551,2001,E02004684,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",633
11552,2001,E02004684,2001 super output areas - middle layer,305,H Hotels and restaurants,119
11553,2001,E02004684,2001 super output areas - middle layer,305,I Transport storage and communications,300
11554,2001,E02004684,2001 super output areas - middle layer,305,J Financial Intermediation,183
11555,2001,E02004684,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",531
11556,2001,E02004684,2001 super output areas - middle layer,305,"L Public administration and defence, social security",191
11557,2001,E02004684,2001 super output areas - middle layer,305,M Education,162
11558,2001,E02004684,2001 super output areas - middle layer,305,N Health and social work,541
11559,2001,E02004684,2001 super output areas - middle layer,305,"O,P,Q Other",178
11560,2001,E02004685,2001 super output areas - middle layer,305,All categories: Industry,3264
11561,2001,E02004685,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",32
11562,2001,E02004685,2001 super output areas - middle layer,305,B Fishing,0
11563,2001,E02004685,2001 super output areas - middle layer,305,C Mining and quarrying,3
11564,2001,E02004685,2001 super output areas - middle layer,305,D Manufacturing,511
11565,2001,E02004685,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",43
11566,2001,E02004685,2001 super output areas - middle layer,305,F Constructiion,197
11567,2001,E02004685,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",534
11568,2001,E02004685,2001 super output areas - middle layer,305,H Hotels and restaurants,158
11569,2001,E02004685,2001 super output areas - middle layer,305,I Transport storage and communications,327
11570,2001,E02004685,2001 super output areas - middle layer,305,J Financial Intermediation,234
11571,2001,E02004685,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",523
11572,2001,E02004685,2001 super output areas - middle layer,305,"L Public administration and defence, social security",142
11573,2001,E02004685,2001 super output areas - middle layer,305,M Education,157
11574,2001,E02004685,2001 super output areas - middle layer,305,N Health and social work,244
11575,2001,E02004685,2001 super output areas - middle layer,305,"O,P,Q Other",159
11576,2001,E02004686,2001 super output areas - middle layer,305,All categories: Industry,3493
11577,2001,E02004686,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",16
11578,2001,E02004686,2001 super output areas - middle layer,305,B Fishing,0
11579,2001,E02004686,2001 super output areas - middle layer,305,C Mining and quarrying,3
11580,2001,E02004686,2001 super output areas - middle layer,305,D Manufacturing,543
11581,2001,E02004686,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",47
11582,2001,E02004686,2001 super output areas - middle layer,305,F Constructiion,217
11583,2001,E02004686,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",567
11584,2001,E02004686,2001 super output areas - middle layer,305,H Hotels and restaurants,124
11585,2001,E02004686,2001 super output areas - middle layer,305,I Transport storage and communications,277
11586,2001,E02004686,2001 super output areas - middle layer,305,J Financial Intermediation,223
11587,2001,E02004686,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",644
11588,2001,E02004686,2001 super output areas - middle layer,305,"L Public administration and defence, social security",162
11589,2001,E02004686,2001 super output areas - middle layer,305,M Education,227
11590,2001,E02004686,2001 super output areas - middle layer,305,N Health and social work,284
11591,2001,E02004686,2001 super output areas - middle layer,305,"O,P,Q Other",159
11592,2001,E02004687,2001 super output areas - middle layer,305,All categories: Industry,3287
11593,2001,E02004687,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",24
11594,2001,E02004687,2001 super output areas - middle layer,305,B Fishing,0
11595,2001,E02004687,2001 super output areas - middle layer,305,C Mining and quarrying,0
11596,2001,E02004687,2001 super output areas - middle layer,305,D Manufacturing,470
11597,2001,E02004687,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",28
11598,2001,E02004687,2001 super output areas - middle layer,305,F Constructiion,257
11599,2001,E02004687,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",709
11600,2001,E02004687,2001 super output areas - middle layer,305,H Hotels and restaurants,164
11601,2001,E02004687,2001 super output areas - middle layer,305,I Transport storage and communications,338
11602,2001,E02004687,2001 super output areas - middle layer,305,J Financial Intermediation,133
11603,2001,E02004687,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",417
11604,2001,E02004687,2001 super output areas - middle layer,305,"L Public administration and defence, social security",144
11605,2001,E02004687,2001 super output areas - middle layer,305,M Education,152
11606,2001,E02004687,2001 super output areas - middle layer,305,N Health and social work,289
11607,2001,E02004687,2001 super output areas - middle layer,305,"O,P,Q Other",162
11608,2001,E02004688,2001 super output areas - middle layer,305,All categories: Industry,3542
11609,2001,E02004688,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",32
11610,2001,E02004688,2001 super output areas - middle layer,305,B Fishing,0
11611,2001,E02004688,2001 super output areas - middle layer,305,C Mining and quarrying,3
11612,2001,E02004688,2001 super output areas - middle layer,305,D Manufacturing,554
11613,2001,E02004688,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",56
11614,2001,E02004688,2001 super output areas - middle layer,305,F Constructiion,272
11615,2001,E02004688,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",703
11616,2001,E02004688,2001 super output areas - middle layer,305,H Hotels and restaurants,156
11617,2001,E02004688,2001 super output areas - middle layer,305,I Transport storage and communications,346
11618,2001,E02004688,2001 super output areas - middle layer,305,J Financial Intermediation,168
11619,2001,E02004688,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",499
11620,2001,E02004688,2001 super output areas - middle layer,305,"L Public administration and defence, social security",140
11621,2001,E02004688,2001 super output areas - middle layer,305,M Education,148
11622,2001,E02004688,2001 super output areas - middle layer,305,N Health and social work,290
11623,2001,E02004688,2001 super output areas - middle layer,305,"O,P,Q Other",175
11624,2001,E02004689,2001 super output areas - middle layer,305,All categories: Industry,3048
11625,2001,E02004689,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",41
11626,2001,E02004689,2001 super output areas - middle layer,305,B Fishing,0
11627,2001,E02004689,2001 super output areas - middle layer,305,C Mining and quarrying,8
11628,2001,E02004689,2001 super output areas - middle layer,305,D Manufacturing,462
11629,2001,E02004689,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",25
11630,2001,E02004689,2001 super output areas - middle layer,305,F Constructiion,223
11631,2001,E02004689,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",454
11632,2001,E02004689,2001 super output areas - middle layer,305,H Hotels and restaurants,72
11633,2001,E02004689,2001 super output areas - middle layer,305,I Transport storage and communications,201
11634,2001,E02004689,2001 super output areas - middle layer,305,J Financial Intermediation,201
11635,2001,E02004689,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",559
11636,2001,E02004689,2001 super output areas - middle layer,305,"L Public administration and defence, social security",163
11637,2001,E02004689,2001 super output areas - middle layer,305,M Education,243
11638,2001,E02004689,2001 super output areas - middle layer,305,N Health and social work,242
11639,2001,E02004689,2001 super output areas - middle layer,305,"O,P,Q Other",154
11640,2001,E02004690,2001 super output areas - middle layer,305,All categories: Industry,4612
11641,2001,E02004690,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",25
11642,2001,E02004690,2001 super output areas - middle layer,305,B Fishing,0
11643,2001,E02004690,2001 super output areas - middle layer,305,C Mining and quarrying,4
11644,2001,E02004690,2001 super output areas - middle layer,305,D Manufacturing,782
11645,2001,E02004690,2001 super output areas - middle layer,305,"E Electricity, gas and water supply",55
11646,2001,E02004690,2001 super output areas - middle layer,305,F Constructiion,321
11647,2001,E02004690,2001 super output areas - middle layer,305,"G Wholesale and retail trade, repair of motor vehicles",779
11648,2001,E02004690,2001 super output areas - middle layer,305,H Hotels and restaurants,182
11649,2001,E02004690,2001 super output areas - middle layer,305,I Transport storage and communications,404
11650,2001,E02004690,2001 super output areas - middle layer,305,J Financial Intermediation,311
11651,2001,E02004690,2001 super output areas - middle layer,305,"K Real estate,renting and business activities",738
11652,2001,E02004690,2001 super output areas - middle layer,305,"L Public administration and defence, social security",205
11653,2001,E02004690,2001 super output areas - middle layer,305,M Education,294
11654,2001,E02004690,2001 super output areas - middle layer,305,N Health and social work,313
11655,2001,E02004690,2001 super output areas - middle layer,305,"O,P,Q Other",199
11656,2001,E02004691,2001 super output areas - middle layer,305,All categories: Industry,3762
11657,2001,E02004691,2001 super output areas - middle layer,305,"A Agriculture, hunting, forestry",162
11658,2001,E02004691,2001 super output areas - middle layer,305,B Fishing,4
