,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
14573,2001,E02001459,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14574,2001,E02001459,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,424.0
14575,2001,E02001459,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,8.0
14576,2001,E02001459,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,13.0
14577,2001,E02001459,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2567.0
14578,2001,E02001459,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,102.0
14579,2001,E02001459,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14580,2001,E02001460,2001 super output areas - middle layer,305,All households,3648.0
14581,2001,E02001460,2001 super output areas - middle layer,305,Average household size,2.04
14582,2001,E02001460,2001 super output areas - middle layer,305,Average number of rooms per household,4.96
14583,2001,E02001460,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,319.0
14584,2001,E02001460,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3054.0
14585,2001,E02001460,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,15.0
14586,2001,E02001460,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,572.0
14587,2001,E02001460,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,7.0
14588,2001,E02001460,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,133.0
14589,2001,E02001460,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2606.0
14590,2001,E02001460,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,787.0
14591,2001,E02001460,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,122.0
14592,2001,E02001461,2001 super output areas - middle layer,305,All households,2950.0
14593,2001,E02001461,2001 super output areas - middle layer,305,Average household size,2.5
14594,2001,E02001461,2001 super output areas - middle layer,305,Average number of rooms per household,5.42
14595,2001,E02001461,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,147.0
14596,2001,E02001461,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2281.0
14597,2001,E02001461,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
14598,2001,E02001461,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,664.0
14599,2001,E02001461,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
14600,2001,E02001461,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,9.0
14601,2001,E02001461,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2796.0
14602,2001,E02001461,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,145.0
14603,2001,E02001461,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14604,2001,E02001462,2001 super output areas - middle layer,305,All households,3225.0
14605,2001,E02001462,2001 super output areas - middle layer,305,Average household size,2.36
14606,2001,E02001462,2001 super output areas - middle layer,305,Average number of rooms per household,5.12
14607,2001,E02001462,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,230.0
14608,2001,E02001462,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2405.0
14609,2001,E02001462,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14610,2001,E02001462,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,815.0
14611,2001,E02001462,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
14612,2001,E02001462,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,74.0
14613,2001,E02001462,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2732.0
14614,2001,E02001462,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,371.0
14615,2001,E02001462,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,48.0
14616,2001,E02001463,2001 super output areas - middle layer,305,All households,2838.0
14617,2001,E02001463,2001 super output areas - middle layer,305,Average household size,2.57
14618,2001,E02001463,2001 super output areas - middle layer,305,Average number of rooms per household,5.3
14619,2001,E02001463,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,192.0
14620,2001,E02001463,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2373.0
14621,2001,E02001463,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
14622,2001,E02001463,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,458.0
14623,2001,E02001463,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
14624,2001,E02001463,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,12.0
14625,2001,E02001463,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2718.0
14626,2001,E02001463,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,108.0
14627,2001,E02001463,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14628,2001,E02001464,2001 super output areas - middle layer,305,All households,3048.0
14629,2001,E02001464,2001 super output areas - middle layer,305,Average household size,2.36
14630,2001,E02001464,2001 super output areas - middle layer,305,Average number of rooms per household,5.19
14631,2001,E02001464,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,166.0
14632,2001,E02001464,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,1787.0
14633,2001,E02001464,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,4.0
14634,2001,E02001464,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,1254.0
14635,2001,E02001464,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
14636,2001,E02001464,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,73.0
14637,2001,E02001464,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2754.0
14638,2001,E02001464,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,212.0
14639,2001,E02001464,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,9.0
14640,2001,E02001465,2001 super output areas - middle layer,305,All households,3532.0
14641,2001,E02001465,2001 super output areas - middle layer,305,Average household size,2.05
14642,2001,E02001465,2001 super output areas - middle layer,305,Average number of rooms per household,4.67
14643,2001,E02001465,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,384.0
14644,2001,E02001465,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2945.0
14645,2001,E02001465,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,8.0
14646,2001,E02001465,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,564.0
14647,2001,E02001465,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,15.0
14648,2001,E02001465,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,151.0
14649,2001,E02001465,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2430.0
14650,2001,E02001465,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,660.0
14651,2001,E02001465,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,291.0
14652,2001,E02001466,2001 super output areas - middle layer,305,All households,3620.0
14653,2001,E02001466,2001 super output areas - middle layer,305,Average household size,2.53
14654,2001,E02001466,2001 super output areas - middle layer,305,Average number of rooms per household,5.49
14655,2001,E02001466,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,214.0
14656,2001,E02001466,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2774.0
14657,2001,E02001466,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,4.0
14658,2001,E02001466,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,833.0
14659,2001,E02001466,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,9.0
14660,2001,E02001466,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,122.0
14661,2001,E02001466,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3234.0
14662,2001,E02001466,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,210.0
14663,2001,E02001466,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,54.0
14664,2001,E02001467,2001 super output areas - middle layer,305,All households,3387.0
14665,2001,E02001467,2001 super output areas - middle layer,305,Average household size,2.05
14666,2001,E02001467,2001 super output areas - middle layer,305,Average number of rooms per household,5.5
14667,2001,E02001467,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,162.0
14668,2001,E02001467,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2756.0
14669,2001,E02001467,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,23.0
14670,2001,E02001467,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,593.0
14671,2001,E02001467,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,15.0
14672,2001,E02001467,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,179.0
14673,2001,E02001467,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2482.0
14674,2001,E02001467,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,664.0
14675,2001,E02001467,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,62.0
14676,2001,E02001468,2001 super output areas - middle layer,305,All households,3035.0
14677,2001,E02001468,2001 super output areas - middle layer,305,Average household size,2.3
14678,2001,E02001468,2001 super output areas - middle layer,305,Average number of rooms per household,5.89
14679,2001,E02001468,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,128.0
14680,2001,E02001468,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2341.0
14681,2001,E02001468,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,8.0
14682,2001,E02001468,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,676.0
14683,2001,E02001468,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,10.0
14684,2001,E02001468,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,95.0
14685,2001,E02001468,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2561.0
14686,2001,E02001468,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,376.0
14687,2001,E02001468,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
14688,2001,E02001469,2001 super output areas - middle layer,305,All households,3375.0
14689,2001,E02001469,2001 super output areas - middle layer,305,Average household size,2.26
14690,2001,E02001469,2001 super output areas - middle layer,305,Average number of rooms per household,5.89
14691,2001,E02001469,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,109.0
14692,2001,E02001469,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3015.0
14693,2001,E02001469,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
14694,2001,E02001469,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,352.0
14695,2001,E02001469,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,6.0
14696,2001,E02001469,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,58.0
14697,2001,E02001469,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2843.0
14698,2001,E02001469,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,470.0
14699,2001,E02001469,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,4.0
14700,2001,E02001470,2001 super output areas - middle layer,305,All households,3404.0
14701,2001,E02001470,2001 super output areas - middle layer,305,Average household size,2.58
14702,2001,E02001470,2001 super output areas - middle layer,305,Average number of rooms per household,6.43
14703,2001,E02001470,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,74.0
14704,2001,E02001470,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3010.0
14705,2001,E02001470,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14706,2001,E02001470,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,385.0
14707,2001,E02001470,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,7.0
14708,2001,E02001470,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,30.0
14709,2001,E02001470,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3153.0
14710,2001,E02001470,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,220.0
14711,2001,E02001470,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14712,2001,E02001471,2001 super output areas - middle layer,305,All households,3160.0
14713,2001,E02001471,2001 super output areas - middle layer,305,Average household size,2.3
14714,2001,E02001471,2001 super output areas - middle layer,305,Average number of rooms per household,5.64
14715,2001,E02001471,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,161.0
14716,2001,E02001471,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2331.0
14717,2001,E02001471,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,6.0
14718,2001,E02001471,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,813.0
14719,2001,E02001471,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,10.0
14720,2001,E02001471,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,49.0
14721,2001,E02001471,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2746.0
14722,2001,E02001471,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,342.0
14723,2001,E02001471,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,23.0
14724,2001,E02001472,2001 super output areas - middle layer,305,All households,2603.0
14725,2001,E02001472,2001 super output areas - middle layer,305,Average household size,2.44
14726,2001,E02001472,2001 super output areas - middle layer,305,Average number of rooms per household,5.84
14727,2001,E02001472,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,65.0
14728,2001,E02001472,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,1967.0
14729,2001,E02001472,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14730,2001,E02001472,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,635.0
14731,2001,E02001472,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
14732,2001,E02001472,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,7.0
14733,2001,E02001472,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2489.0
14734,2001,E02001472,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,102.0
14735,2001,E02001472,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,5.0
14736,2001,E02001473,2001 super output areas - middle layer,305,All households,3156.0
14737,2001,E02001473,2001 super output areas - middle layer,305,Average household size,2.32
14738,2001,E02001473,2001 super output areas - middle layer,305,Average number of rooms per household,5.76
14739,2001,E02001473,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,99.0
14740,2001,E02001473,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2394.0
14741,2001,E02001473,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,5.0
14742,2001,E02001473,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,755.0
14743,2001,E02001473,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
14744,2001,E02001473,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,12.0
14745,2001,E02001473,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2935.0
14746,2001,E02001473,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,165.0
14747,2001,E02001473,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,44.0
14748,2001,E02001474,2001 super output areas - middle layer,305,All households,3244.0
14749,2001,E02001474,2001 super output areas - middle layer,305,Average household size,2.25
14750,2001,E02001474,2001 super output areas - middle layer,305,Average number of rooms per household,5.16
14751,2001,E02001474,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,232.0
14752,2001,E02001474,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2442.0
14753,2001,E02001474,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,8.0
14754,2001,E02001474,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,782.0
14755,2001,E02001474,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,12.0
14756,2001,E02001474,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,25.0
14757,2001,E02001474,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2813.0
14758,2001,E02001474,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,379.0
14759,2001,E02001474,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,27.0
14760,2001,E02001475,2001 super output areas - middle layer,305,All households,2781.0
14761,2001,E02001475,2001 super output areas - middle layer,305,Average household size,2.16
14762,2001,E02001475,2001 super output areas - middle layer,305,Average number of rooms per household,4.88
14763,2001,E02001475,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,170.0
14764,2001,E02001475,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2154.0
14765,2001,E02001475,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
14766,2001,E02001475,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,618.0
14767,2001,E02001475,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,8.0
14768,2001,E02001475,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,7.0
14769,2001,E02001475,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2284.0
14770,2001,E02001475,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,334.0
14771,2001,E02001475,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,156.0
14772,2001,E02001476,2001 super output areas - middle layer,305,All households,3181.0
14773,2001,E02001476,2001 super output areas - middle layer,305,Average household size,2.37
14774,2001,E02001476,2001 super output areas - middle layer,305,Average number of rooms per household,5.3
14775,2001,E02001476,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,157.0
14776,2001,E02001476,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2276.0
14777,2001,E02001476,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,7.0
14778,2001,E02001476,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,897.0
14779,2001,E02001476,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
14780,2001,E02001476,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,23.0
14781,2001,E02001476,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3013.0
14782,2001,E02001476,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,143.0
14783,2001,E02001476,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14784,2001,E02001477,2001 super output areas - middle layer,305,All households,3255.0
14785,2001,E02001477,2001 super output areas - middle layer,305,Average household size,2.3
14786,2001,E02001477,2001 super output areas - middle layer,305,Average number of rooms per household,4.99
14787,2001,E02001477,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,191.0
14788,2001,E02001477,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2817.0
14789,2001,E02001477,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14790,2001,E02001477,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,432.0
14791,2001,E02001477,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
14792,2001,E02001477,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,10.0
14793,2001,E02001477,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3010.0
14794,2001,E02001477,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,225.0
14795,2001,E02001477,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,10.0
14796,2001,E02001478,2001 super output areas - middle layer,305,All households,3375.0
14797,2001,E02001478,2001 super output areas - middle layer,305,Average household size,2.33
14798,2001,E02001478,2001 super output areas - middle layer,305,Average number of rooms per household,5.47
14799,2001,E02001478,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,114.0
14800,2001,E02001478,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2922.0
14801,2001,E02001478,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
14802,2001,E02001478,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,449.0
14803,2001,E02001478,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
14804,2001,E02001478,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,3.0
14805,2001,E02001478,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3187.0
14806,2001,E02001478,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,182.0
14807,2001,E02001478,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,4.0
14808,2001,E02001479,2001 super output areas - middle layer,305,All households,2531.0
14809,2001,E02001479,2001 super output areas - middle layer,305,Average household size,2.52
14810,2001,E02001479,2001 super output areas - middle layer,305,Average number of rooms per household,6.13
14811,2001,E02001479,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,46.0
14812,2001,E02001479,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2321.0
14813,2001,E02001479,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14814,2001,E02001479,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,205.0
14815,2001,E02001479,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
14816,2001,E02001479,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,4.0
14817,2001,E02001479,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2485.0
14818,2001,E02001479,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,42.0
14819,2001,E02001479,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14820,2001,E02001480,2001 super output areas - middle layer,305,All households,3180.0
14821,2001,E02001480,2001 super output areas - middle layer,305,Average household size,2.29
14822,2001,E02001480,2001 super output areas - middle layer,305,Average number of rooms per household,6.35
14823,2001,E02001480,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,102.0
14824,2001,E02001480,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2863.0
14825,2001,E02001480,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,7.0
14826,2001,E02001480,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,289.0
14827,2001,E02001480,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,21.0
14828,2001,E02001480,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,36.0
14829,2001,E02001480,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2710.0
14830,2001,E02001480,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,431.0
14831,2001,E02001480,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
14832,2001,E02001481,2001 super output areas - middle layer,305,All households,3129.0
14833,2001,E02001481,2001 super output areas - middle layer,305,Average household size,2.33
14834,2001,E02001481,2001 super output areas - middle layer,305,Average number of rooms per household,5.94
14835,2001,E02001481,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,87.0
14836,2001,E02001481,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2635.0
14837,2001,E02001481,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14838,2001,E02001481,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,490.0
14839,2001,E02001481,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
14840,2001,E02001481,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,93.0
14841,2001,E02001481,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2814.0
14842,2001,E02001481,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,221.0
14843,2001,E02001481,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
14844,2001,E02001482,2001 super output areas - middle layer,305,All households,3673.0
14845,2001,E02001482,2001 super output areas - middle layer,305,Average household size,1.92
14846,2001,E02001482,2001 super output areas - middle layer,305,Average number of rooms per household,4.66
14847,2001,E02001482,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,316.0
14848,2001,E02001482,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2968.0
14849,2001,E02001482,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,14.0
14850,2001,E02001482,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,682.0
14851,2001,E02001482,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,9.0
14852,2001,E02001482,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,97.0
14853,2001,E02001482,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2727.0
14854,2001,E02001482,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,734.0
14855,2001,E02001482,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,115.0
14856,2001,E02001483,2001 super output areas - middle layer,305,All households,3124.0
14857,2001,E02001483,2001 super output areas - middle layer,305,Average household size,2.44
14858,2001,E02001483,2001 super output areas - middle layer,305,Average number of rooms per household,5.59
14859,2001,E02001483,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,67.0
14860,2001,E02001483,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2865.0
14861,2001,E02001483,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
14862,2001,E02001483,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,256.0
14863,2001,E02001483,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
14864,2001,E02001483,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,3.0
14865,2001,E02001483,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3078.0
14866,2001,E02001483,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,45.0
14867,2001,E02001483,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
14868,2001,E02001484,2001 super output areas - middle layer,305,All households,3328.0
14869,2001,E02001484,2001 super output areas - middle layer,305,Average household size,2.32
14870,2001,E02001484,2001 super output areas - middle layer,305,Average number of rooms per household,5.55
14871,2001,E02001484,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,107.0
14872,2001,E02001484,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3009.0
14873,2001,E02001484,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
14874,2001,E02001484,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,316.0
14875,2001,E02001484,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
14876,2001,E02001484,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,8.0
14877,2001,E02001484,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3019.0
14878,2001,E02001484,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,298.0
14879,2001,E02001484,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
14880,2001,E02001485,2001 super output areas - middle layer,305,All households,2532.0
